numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
409,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,5,Cordages,,41219,103049,Bordeaux,,livres,,,,,,,0
410,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,5,Ficelle,,1785,2100,Langen,,livres,5397,,,,,,0
411,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,5,Ficelle,,2125,2500,Langen,,livres,5397,,,,,,0
412,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,5,Ficelle,,1487,1750,Langen,,livres,5397,,,,,,0
413,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,5,Cordes à instrument,,1708,,Paris,,,3008,,,,,,0
414,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,5,Cordes à instrument,,1300,,Paris,,,3008,,,,,,0
415,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,5,Couvertures de coton,,10560,366,Rouen,,en nombre,10800,,,,,,0
416,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,5,Couvertures de coton,,240,12,Rouen,,en nombre,10800,,,,,,0
417,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,5,Couvertures de laine,,10350,345,Rouen,,en nombre,,,,,,,0
418,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,5,Couvertures de laine,,3780,126,Rouen,,en nombre,,,,,,,0
419,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,5,Couvertures de laine,,2100,70,Béarn,,en nombre,,,,,,,0
420,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,5,Crin,,997,1330,Hollande,,livres,1754,,,,,,0
421,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,5,Crin,,352,470,Hollande,,livres,1754,,,,,,0
422,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,5,Crin,,30,40,Hollande,,livres,1754,,,,,,0
423,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,5,Crin,,375,500,Hollande,,livres,1754,,,,,,0
424,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,5,Cuirs de bœufs tannés,,7678,6980,Bordeaux,,livres,10758,,,,,,0
425,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,5,Cuirs de bœufs tannés,,2552,3280,Bordeaux,,livres,10758,,,,,,0
426,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,5,Cuirs de bœufs tannés,,528,440,Bordeaux,,livres,10758,,,,,,0
427,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,5,Cuirs de vaches tannés,,240,200,Bordeaux,,livres,,,,,,,0
428,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,5,Cuivre argenté,,900,,Paris,,,,,,,,,0
429,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,5,Cuivre en feuilles,,5608,3505,Suède,,livres,8776,,,,,,0
430,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,5,Cuivre en feuilles,,1920,1200,Suède,,livres,8776,,,,,,0
431,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,5,Cuivre en feuilles,,1248,780,Suède,,livres,8776,,,,,,0
432,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,5,Cuivre en feuilles,,7626,4766,Suède,,livres,,,,,,,0
433,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,5,Cuivre en planches,,3840,2400,Suède,,livres,,,,,,,0
434,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,5,Cuivre en planches,,560,350,Hambourg,,livres,880,,,,,,0
435,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,5,Cuivre en planches,,320,200,Hambourg,,livres,880,,,,,,0
436,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,5,Cuivre ouvré,,8502,5668,Bordeaux,,livres,12226,,,,,,0
437,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,5,Cuivre ouvré,,1822,1215,Bordeaux,,livres,12226,,,,,,0
438,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,5,Cuivre ouvré,,1902,1268,Bordeaux,,livres,12226,,,,,,0
439,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,5,Cuivre ouvré,,975,650,Bordeaux,,livres,,,,,,,0
440,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,5,Cuivre ouvré,,627,418,Angleterre,,livres,,,,,,,0
441,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,5,Cuivre ouvré,,1515,1010,Angleterre,,livres,,,,,,,0
442,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,5,Cuivre ouvré,,6829,4553,Hollande,,livres,,,,,,,0
443,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,6,Couteaux divers,,100,10,Hollande,,douzaines,,,,,,,0
444,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,6,Couteaux divers,,7814,3473,Hollande,,douzaines,,,,,,,0
445,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Couteaux,,480,21,Chatellerault,,douzaines,,,,,,,0
446,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,6,Couteaux,,11608,1289,Chatellerault,,douzaines,,,,,,,0
447,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,6,Couteaux,,945,420,Nantes,,douzaines,,,,,,,0
448,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,6,Couteaux,,2360,1049,Hambourg,,douzaines,,,,,,,0
449,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Couteaux à virole d'argent,,3872,44,Paris,,douzaines,,,,,,,0
450,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Couteaux de traite,,1488,923,Hollande,,douzaines,,,,,,,0
451,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,6,Couteaux de traite,,404,195,Hollande,,douzaines,,,,,,,0
452,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Couteaux,,108,3,Ste Foix,,douzaines,,,,,,,0
453,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Rasoirs,,78,30,Bordeaux,,douzaines,,,,,,,0
454,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,6,Rasoirs,,150,100,Bordeaux,,douzaines,,,,,,,0
455,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,6,Rasoirs,,1044,58,Bordeaux,,douzaines,,,,,,,0
456,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,6,Rasoirs,,52920,2940,Hambourg,,douzaines,,,,,,,0
457,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Dentelle de fil,,77200,76,Lille,,livres,,,,,,,1
458,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Dentelle de fil,,77200,200,Lille,,aunes,,,,,,,2
459,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,6,Dentelle de fil,,60,10,Lille,,aunes,,,,,,,0
460,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,6,Dentelle de fil,,2000,2,Paris,,livres,,,,,,,0
461,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Dentelle de fil,,1350,"4,5",Ruffec,,livres,,,,,,,0
462,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Dentelle de soye,,2000,,Paris,,,,,,,,,0
463,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,6,Dentelle de soye,,3000,"4,5",Paris,,livres,,,,,,,0
464,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Dorure fine,,14120,88,Paris,,livres,,,,,,,1
465,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Dorure fine,,14120,4,Paris,,onces,,,,,,,2
466,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Dorure fine,,11840,74,Lyon,,livres,,,,,,,0
467,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Dorure fine,,1568,49,,,livres,,,,,,Pas d'origine,0
468,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,6,Draperie,,5400,360,Ruffec,,aunes,,,,,,,0
469,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Draperie,,22440,1320,Angleterre,,aunes,1400,,,,,,0
470,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,6,Draperie,,1360,80,Angleterre,,aunes,1400,,,,,,0
471,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,6,Draperie,,408,24,Rouen,,aunes,,,,,,,0
472,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Draperie,,1890,90,Paris,,aunes,,,,,,,0
473,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,6,Draperie,,1150,50,Amiens,,aunes,,,,,,,0
474,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Draperie,,1920,160,Toulouse,,aunes,,,,,,,0
475,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Draperie,,3740,340,Montauban,,aunes,,,,,,,0
476,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Draperie,,660,62,Tours,,aunes,,,,,,,0
477,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Draperie,,2100,210,Bordeaux,,aunes,,,,,,,0
478,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Drap de Billard,,340,10,Montauban,,aunes,680,,,,,,0
479,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,6,Drap de Billard,,340,10,Montauban,,aunes,680,,,,,,0
480,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,6,Drap casimir,,300,50,Rouen,,aunes,,,,,,,0
481,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Drap casimir,,224,16,Angleterre,,aunes,,,,,,,0
482,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Drap commun,,210,30,La Rochelle,,aunes,,,,,,,0
483,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Drap,,14836,1236,Carcassonne,,livres,,,,,,,0
484,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,6,Drap,,960,80,Carcassonne,,livres,,,,,,,0
485,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,6,Drap,,4980,1100,Carcassonne,,aunes,,,,,,,0
486,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Drap,,28600,1300,Elbœuf,,aunes,32340,,,,,,0
487,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,6,Drap,,440,20,Elbœuf,,aunes,32340,,,,,,0
488,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,6,Drap,,3300,150,Elbœuf,,aunes,32340,,,,,,0
489,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Drap loudrin,,82080,6840,Carcassonne,,livres,102564,,,,,,0
490,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,6,Drap loudrin,,3552,295,Carcassonne,,livres,102564,,,,,,0
491,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,6,Drap loudrin,,16932,1411,Carcassonne,,livres,102564,,,,,,0
492,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,6,Drap loudrin,,43488,3624,Carcassonne,,livres,,,,,,,0
493,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,6,Drap loudrin,,192,16,Angleterre,,livres,,,,,,,0
494,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,6,Drap loudrin,,1320,110,Angleterre,,livres,,,,,,,0
495,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Drap,,102564,8546,Louviers,,livres,,,,,,,0
496,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,6,Drap,,1350,90,Louviers,,livres,,,,,,,0
497,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Drap,,98924,7066,Sédan,,livres,115024,,,,,,0
498,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,6,Drap,,1050,75,Sédan,,livres,115024,,,,,,0
499,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,6,Drap,,15050,1075,Sédan,,livres,115024,,,,,,0
500,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,6,Drap Silésie,,1347,105,Reims,,livres,,,,,,,0
501,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Raz castor,,480,80,Reims,,livres,,,,,,,0
502,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Drogues médicinales diverses,,42657,,Hollande,,,49079,,,,,,0
503,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,6,Drogues médicinales diverses,,2717,,Hollande,,,49079,,,,,,0
504,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,6,Drogues médicinales diverses,,3705,,Hollande,,,49079,,,,,,0
505,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,6,Drogues médicinales diverses,,690,,Hollande,,,,,,,,,0
506,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Mâne,,1450,580,Langen,,livres,,,,,,,0
507,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Salsepareille,,4551,1517,Bordeaux,,livres,,,,,,,0
508,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,6,Sel d'Ipsum,,1200,200,Bordeaux,,livres,,,,,,,0
509,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Sel d'Ipsum,,1680,280,Hollande,,livres,,,,,,,0
510,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Drogues pour la peinture et teinture,,4013,,Hollande,,,6348,,,,,,0
511,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,6,Drogues pour la peinture et teinture,,905,,Hollande,,,6348,,,,,,0
512,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,6,Drogues pour la peinture et teinture,,1330,,Hollande,,,6348,,,,,,0
513,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,6,Drogues pour la peinture et teinture,,100,,Hollande,,,6348,,,,,,0
514,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Céruse,,2286,6350,Hollande,,livres,,,,,,,0
515,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Gros rouge,,3750,12500,Hollande,,livres,,,,,,,0
516,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Mine de plomb,,180,600,Hollande,,livres,240,,,,,,0
517,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,6,Mine de plomb,,60,200,Hollande,,livres,240,,,,,,0
518,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Noir de fumée,,2256,1880,Hambourg,,livres,3240,,,,,,0
519,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,6,Noir de fumée,,780,650,Hambourg,,livres,3240,,,,,,0
520,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,6,Noir de fumée,,204,170,Hambourg,,livres,3240,,,,,,0
521,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Peintures broyées,,20713,34521,Bordeaux,,livres,27421,,,,,,0
522,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,6,Peintures broyées,,4728,7880,Bordeaux,,livres,27421,,,,,,0
523,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,6,Peintures broyées,,1290,2150,Bordeaux,,livres,27421,,,,,,0
524,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,6,Peintures broyées,,690,1150,Bordeaux,,livres,27421,,,,,,0
525,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,6,Peintures broyées,,72,120,Bordeaux,,livres,,,,,,,0
526,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,6,Safran,,1000,40,Orléans,,livres,,,,,,,0
527,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Eau de vie simple,,144438,914,Bordeaux,,muids,231793,,,,,,1
528,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Eau de vie simple,,144438,48,Bordeaux,,pintes,231793,,,,,,2
529,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,7,Eau de vie simple,,58024,367,Bordeaux,,muids,231793,,,,,,1
530,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,7,Eau de vie simple,,58024,68,Bordeaux,,pintes,231793,,,,,,2
531,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,7,Eau de vie simple,,29076,184,Bordeaux,,muids,231793,,,,,,1
532,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,7,Eau de vie simple,,29076,8,Bordeaux,,pintes,231793,,,,,,2
533,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,7,Eau de vie simple,,255,1,Bordeaux,,muids,231793,,,,,,1
534,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,7,Eau de vie simple,,255,176,Bordeaux,,pintes,231793,,,,,,2
535,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,7,Eau de vie simple,,112531,712,Bordeaux,,muids,,,,,,,1
536,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,7,Eau de vie simple,,112531,64,Bordeaux,,pintes,,,,,,,2
537,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Eau de vie d'Endaye,,1825,6,Bordeaux,,muids,2275,,,,,,1
538,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Eau de vie d'Endaye,,1825,97,Bordeaux,,pintes,2275,,,,,,2
539,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,7,Eau de vie d'Endaye,,300,1,Bordeaux,,muids,2275,,,,,,1
540,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,7,Eau de vie d'Endaye,,300,12,Bordeaux,,pintes,2275,,,,,,2
541,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,7,Eau de vie d'Endaye,,150,150,Bordeaux,,pintes,2275,,,,,,0
542,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,7,Eau de vie d'Endaye,,65,65,Bordeaux,,pintes,,,,,,,0
543,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Eau de vie d'Endaye,,2146,7,St Esprit les Bayonne,,muids,,,,,,,1
544,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Eau de vie d'Endaye,,2146,130,St Esprit les Bayonne,,pintes,,,,,,,2
545,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Eau de lavande,,833,833,Bordeaux,,livres,1321,,,,,,0
546,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,7,Eau de lavande,,160,160,Bordeaux,,livres,1321,,,,,,0
547,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,7,Eau de lavande,,328,328,Bordeaux,,livres,1321,,,,,,0
548,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,7,Eau de lavande,,84,84,Bordeaux,,livres,,,,,,,0
549,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Eau de senteur,,5871,1957,Bordeaux,,livres,5279,,,,,,0
550,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,7,Eau de senteur,,78,26,Bordeaux,,livres,5279,,,,,,0
551,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,7,Eau de senteur,,330,110,Bordeaux,,livres,5279,,,,,,0
552,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,7,Eau de senteur,,60,20,Bordeaux,,livres,,,,,,,0
553,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Essence de rose,,8325,6,Bordeaux,,livres,17925,,,,,,1
554,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Essence de rose,,8325,15,Bordeaux,,onces,17925,,,,,,2
555,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,7,Essence de rose,,9600,8,Bordeaux,,livres,17925,,,,,,0
556,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Quintessence de rose,,90000,75,Bordeaux,,livres,,,,,,,0
557,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Épicerie diverse,,3602,1091,Hollande,,livres,5241,,,,,,0
558,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,7,Épicerie diverse,,1639,275,Hollande,,livres,5241,,,,,,0
559,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Cannelle,,10290,735,Hollande,,livres,11270,,,,,,0
560,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,7,Cannelle,,980,70,Hollande,,livres,11270,,,,,,0
561,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Poivre,,7112,2556,Hollande,,livres,8276,,,,,,0
562,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,7,Poivre,,544,272,Hollande,,livres,8276,,,,,,0
563,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,7,Poivre,,420,210,Hollande,,livres,8276,,,,,,0
564,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,7,Poivre,,200,100,Hollande,,livres,8276,,,,,,0
565,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,7,Poivre,,24,12,Hollande,,livres,,,,,,,0
566,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Estampe,,1485,,Paris,,,2615,,,,,,0
567,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,7,Estampe,,450,,Paris,,,2615,,,,,,0
568,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,7,Estampe,,680,,Paris,,,2615,,,,,,0
569,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Étain en saumon,,600,720,Hollande,,livres,,,,,,,0
570,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Étain ouvré,,6014,4296,Bordeaux,,livres,7806,,,,,,0
571,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,7,Étain ouvré,,1680,1200,Bordeaux,,livres,7806,,,,,,0
572,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,7,Étain ouvré,,112,80,Bordeaux,,livres,7806,,,,,,0
573,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,7,Étain ouvré,,5843,4177,Bordeaux,,livres,,,,,,,0
574,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Étoupe,,4585,30570,Bordeaux,,livres,6265,,,,,,0
575,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,7,Étoupe,,1086,7240,Bordeaux,,livres,6265,,,,,,0
576,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,7,Étoupe,,540,3600,Bordeaux,,livres,6265,,,,,,0
577,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,7,Étoupe,,54,360,Bordeaux,,livres,6265,,,,,,0
578,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,7,Étoupe,,354,2360,Bordeaux,,livres,,,,,,,0
579,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Éventail,,1879,470,Bordeaux,,douzaines,,,,,,,0
580,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Étoffe de coton,,13980,1165,Rouen,,livres,18492,,,,,,0
581,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,7,Étoffe de coton,,1980,165,Rouen,,livres,18492,,,,,,0
582,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,7,Étoffe de coton,,2292,191,Rouen,,livres,18492,,,,,,0
583,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,7,Étoffe de coton,,240,20,Rouen,,livres,18492,,,,,,0
584,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Étoffe de coton,,1440,120,Nîmes,,livres,,,,,,,0
585,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Velours de coton,,2192,166,Rouen,,livres,2612,,,,,,0
586,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,7,Velours de coton,,420,30,Rouen,,livres,2612,,,,,,0
587,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Velours de coton,,1050,75,Reims,,livres,,,,,,,0
588,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Velours,,4950,300,Utreck,,aunes,,,,,,,0
589,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,7,Étoffe de coton et soye,,3000,600,Lyon,,aunes,3600,,,,,,0
