numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
243,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Orge,Marseille,Hollande,90,charges,12,1080,0,
244,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Papier ; blanc,Marseille,Hollande,195,rames,6,1170,0,
245,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Pinceaux,Marseille,Hollande,576,livres,"0,2",115,"-0,2",
246,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Pipes ; a fumer,Marseille,Hollande,3350,grosses,3,10050,0,
247,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Planches ; de sapin,Marseille,Hollande,11,douzaines,9,99,0,
248,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Plomb ; en plaques,Marseille,Hollande,120960,livres,"0,2",30240,6048,erreur de calcul
249,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Plomb ; en saumon,Marseille,Hollande,30720,livres,"0,2",6144,0,
250,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Plumes ; d'autruche ; brutes,Marseille,Hollande,350,livres,6,2100,0,
251,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Poisson ; salé,Marseille,Hollande,400,livres,"0,25",100,0,
252,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Poivre ; geroflé,Marseille,Hollande,3736,livres,"0,5",1868,0,
253,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Poivre ; long,Marseille,Hollande,1512,livres,1,1512,0,
254,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Poivre ; ordinaire,Marseille,Hollande,1152160,livres,1,1152160,0,
255,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Porcelaine,Marseille,Hollande,1100,livres,5,5500,0,
256,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Poterie ; de terre,Marseille,Hollande,84,douzaines,1,84,0,
257,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Quincaille ; de fer et acier,Marseille,Hollande,27692,livres,1,27692,0,
258,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Quinquina,Marseille,Hollande,5040,livres,3,15120,0,
259,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Rogues ; castor,Marseille,Hollande,250,livres,5,1250,0,
260,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Salsepareille,Marseille,Hollande,600,livres,2,1200,0,
261,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Saxafras,Marseille,Hollande,3840,livres,"0,3",1152,0,
262,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Squine,Marseille,Hollande,500,livres,"0,5",250,0,
263,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Sucre ; en pain,Marseille,Hollande,1080,livres,"0,6",648,0,
264,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Suif,Marseille,Hollande,210000,livres,"0,27",36700,-20000,erreur de calcul
265,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Thé,Marseille,Hollande,5692,livres,3,17076,0,
266,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Toile ; blanche,Marseille,Hollande,10194,livres,5,50970,0,
267,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Toile ; peinte,Marseille,Hollande,2400,livres,"2,5",6000,0,
268,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Toile ; a voile,Marseille,Hollande,20,pièces,200,4000,0,
269,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Tournesol,Marseille,Hollande,636,livres,"0,5",318,0,
270,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Vermillon,Marseille,Hollande,360,livres,5,1800,0,
271,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Verres ; communs,Marseille,Hollande,4800,livres,1,4800,0,
272,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Verres ; de cristal,Marseille,Hollande,3300,livres,2,6600,0,
273,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Vitriol,Marseille,Hollande,9180,livres,"0,7",6426,0,
274,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Acier,Marseille,Italie,5385,livres,"0,35",1884,"-0,75",
275,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Alun,Marseille,Italie,188950,livres,"0,2",37790,0,
276,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Antimoine,Marseille,Italie,600,livres,"0,15",90,0,
277,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Baguettes ; de fusils,Marseille,Italie,4000,en nombre,"0,5",2000,0,
278,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Balais ; de palme,Marseille,Italie,3230,douzaines,"0,9",2907,0,
279,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Bas ; de fil,Marseille,Italie,5484,livres,5,29420,2000,erreur de calcul
280,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Bas ; de soye,Marseille,Italie,336,livres,40,13440,0,
281,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Beuf ; salé,Marseille,Italie,1200,livres,"0,25",300,0,
282,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Bijouterie,Marseille,Italie,300,livres,400,120000,0,
283,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Biscuits ; sucrés,Marseille,Italie,200,livres,"0,5",100,0,
284,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Bled ; froment,Marseille,Italie,8242,charges,30,247260,0,
285,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Bois ; a bruler,Marseille,Italie,215000,livres,"0,0075",1612,"-0,5",
286,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Bois ; de construction,Marseille,Italie,1500,pièces,20,30000,0,
287,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Bonnets ; de coton,Marseille,Italie,380,livres,6,2280,0,
288,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,5,1767,Bourre ; de soye,Marseille,Italie,2550,livres,"1,5",3825,0,
289,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Bruyere,Marseille,Italie,2017,livres,"0,6",1209,"-1,2",erreur de calcul
290,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Caffé,Marseille,Italie,2468,livres,"0,6",1480,"-0,8",
291,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Canefice,Marseille,Italie,1700,livres,"0,5",850,0,
292,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Cantaride,Marseille,Italie,800,livres,3,2400,0,
293,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Carreaux ; de marbre,Marseille,Italie,2712,en nombre,1,2712,0,
294,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Carreaux ; de terre,Marseille,Italie,60,milliers,10,600,0,
295,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Carrouge,Marseille,Italie,7100,livres,"0,05",355,0,doute sur la marchandise
296,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Cedra,Marseille,Italie,2260,livres,"0,05",113,0,doute sur la marchandise
297,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Cendres ; communes,Marseille,Italie,213400,livres,"0,07",14938,0,
298,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Cercles ; de bois,Marseille,Italie,60,milliers,40,2400,0,
299,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Chaises ; de paille,Marseille,Italie,30,douzaines,6,180,0,
300,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Chandelle,Marseille,Italie,9948,livres,"0,5",4974,0,
301,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Chanvre ; cru,Marseille,Italie,1362860,livres,"0,3",408858,0,
302,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Chapeaux ; de paille,Marseille,Italie,924,douzaines,12,11088,0,
303,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Chataignes,Marseille,Italie,730,livres,"0,1",73,0,
304,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Chocolat,Marseille,Italie,6033,livres,"1,75",10557,"-0,75",
305,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Cire ; jaune,Marseille,Italie,130,livres,"1,5",195,0,
306,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Citrons,Marseille,Italie,2763,milliers,15,41445,0,
307,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Cochenille ; silvestre,Marseille,Italie,800,livres,16,12800,0,
308,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Cochenille ; en grabeau,Marseille,Italie,1100,livres,6,6600,0,
309,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Cochon ; salé,Marseille,Italie,1235,livres,"0,25",308,"-0,75",
310,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Confitures,Marseille,Italie,1400,livres,1,1400,0,
311,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Couterie,Marseille,Italie,5400,livres,1,5400,0,
312,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Corail ; brut,Marseille,Italie,490,livres,"0,15",73,"-0,5",
313,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Cordages ; de chanvre,Marseille,Italie,13030,livres,"0,3",3909,0,
314,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Corde ; d'emballage,Marseille,Italie,1000,livres,"0,25",250,0,
315,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Corne ; de mouton,Marseille,Italie,6250,pièces,"0,1",625,0,
316,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Coton ; filé,Marseille,Italie,9000,livres,"1,1",9900,0,
317,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Couperose,Marseille,Italie,41717,livres,"0,09",3754,"-0,53",
318,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Cordouan,Marseille,Italie,800,livres,2,1600,0,
319,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Couvertures ,Marseille,Italie,500,livres,2,1000,0,
320,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Cristal,Marseille,Italie,300,livres,6,1800,0,
321,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Crin,Marseille,Italie,5500,livres,"0,25",1375,0,
322,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Cuirs ; de Russie,Marseille,Italie,1735,livres,1,1735,0,
323,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Cumin,Marseille,Italie,2800,livres,"0,1",280,0,
324,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Draperie ; petite,Marseille,Italie,410,livres,3,1230,0,
325,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Drogueries,Marseille,Italie,685,livres,1,685,0,
326,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Eau ; de fleur d'orange,Marseille,Italie,1250,livres,"0,5",625,0,
327,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Eau ; de la Reyne d'hongrie,Marseille,Italie,100,livres,"0,75",75,0,
328,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Ecorce ; d'orange,Marseille,Italie,150,livres,"0,05",7,"-0,5",
329,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Egoutoir,Marseille,Italie,80,douzaines,3,240,0,
330,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Eponge,Marseille,Italie,800,livres,1,800,0,
331,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Escayolles,Marseille,Italie,10950,livres,"0,1",1095,0,
332,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Esprit ; de Bergamottes,Marseille,Italie,8600,livres,15,129000,0,
333,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Esprit ; de citron,Marseille,Italie,335,livres,12,4020,0,
334,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Essence,Marseille,Italie,296,livres,1,296,0,
335,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Etain ; en bloc,Marseille,Italie,8000,livres,1,8000,0,
336,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Etoffe ; de soye,Marseille,Italie,1718,livres,40,68720,0,
337,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Farine,Marseille,Italie,12000,livres,"0,2",2400,0,
338,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Fer ; en barres,Marseille,Italie,159925,livres,"0,15",23988,"-0,75",
339,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Fer ; en cercles,Marseille,Italie,10000,livres,"0,2",2000,0,
340,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Fer ; ouvré,Marseille,Italie,77710,livres,"0,25",19427,"-0,5",
341,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Feves,Marseille,Italie,420,charges,12,5040,0,
342,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Feves,Marseille,Italie,1600,livres,"0,05",80,0,
343,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Ficelle,Marseille,Italie,300,livres,"0,4",120,0,
344,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Figues,Marseille,Italie,81400,livres,"0,15",27210,15000,erreur de calcul
345,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Fil ; blanc,Marseille,Italie,336,livres,"0,6",201,"-0,6",
346,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Filets ; a sardinaux,Marseille,Italie,24,en nombre,40,960,0,
347,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Filoselle,Marseille,Italie,1800,livres,6,10800,0,
348,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Fleurs ; artificielles,Marseille,Italie,420,livres,50,21000,0,
349,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Folicule ; de sené,Marseille,Italie,16068,livres,6,96408,0,
350,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Fromage,Marseille,Italie,16056,livres,"0,25",4014,0,
351,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Galle,Marseille,Italie,42235,livres,"0,4",16894,0,
352,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Gerofle,Marseille,Italie,375,livres,10,3750,0,
353,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Gomme ; copale,Marseille,Italie,2841,livres,3,8523,0,
354,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Gomme ; sandarac,Marseille,Italie,4200,livres,"1,5",6300,0,
355,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1767.csv,Local,Imports,6,1767,Grabeau ; de cire,Marseille,Italie,600,livres,"0,6",360,0,
