numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Unverified
773,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Canons ; de fer,Levant,2850,livres,"0,5",1425,0,,1
774,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Capres,Levant,1420,livres,"0,3",426,0,,1
775,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Cardes ; a carder,Levant,17815,livres,2,35630,0,,1
776,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Carreaux ; de terre,Levant,5050,livres,"0,02",1010,909,erreur calcul,1
777,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Cartes ; a jouer,Levant,3351,livres,"2,5",8377,"-0,5",,1
778,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Cartons,Levant,800,livres,2,1600,0,,1
779,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Ceruse,Levant,22350,livres,"0,2",4470,0,,1
780,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Chaises ; de paille,Levant,184,douzaines,10,1840,0,,1
781,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Chandelle,Levant,1120,livres,"0,4",448,0,,1
782,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Chapeaux ; de paille,Levant,66,douzaines,4,264,0,,1
783,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Chapeaux ; poil et laine,Levant,262,douzaines,60,15720,0,,1
784,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Chataignes,Levant,9650,livres,"0,05",482,"-0,5",,1
785,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Chevrons ; de sapin,Levant,27,douzaines,3,81,0,,1
786,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Chocolat,Levant,120,livres,2,240,0,,1
787,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Cire ; blanche,Levant,1560,livres,2,3120,0,,1
788,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Cire ; jaune,Levant,7909,livres,"1,5",11863,"-0,5",,1
789,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Clous ; de fer,Levant,27830,livres,"0,25",6957,"-0,5",,1
790,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Cochenille,Levant,7824,livres,18,140832,0,,1
791,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Confitures,Levant,5209,livres,1,5209,0,,1
792,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Corail ; brut,Levant,797,livres,"0,15",119,"-0,55",,1
793,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Corail ; ouvré,Levant,96,livres,160,15360,0,,1
794,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Cordages ; de chanvre,Levant,40275,livres,"0,3",12082,"-0,5",,1
795,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Cordages ; d'esparts,Levant,15,douzaines,6,90,0,,1
796,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Cordages ; d'esparts,Levant,160,en nombre,"1,1",176,0,,1
797,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,13,Coton ; filé,Levant,200,livres,"1,1",220,0,,1
798,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Cottonine,Levant,300,livres,5,1500,0,,1
799,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Coussins,Levant,16,douzaines,3,48,0,,1
800,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Couperose,Levant,67200,livres,"0,08",5376,0,,1
801,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Couteaux,Levant,5406,livres,2,10812,0,,1
802,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Couvertures ; de laine,Levant,1187,livres,2,2374,0,,1
803,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Craye,Levant,1500,livres,"0,02",30,0,,1
804,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Christal ; taillé,Levant,400,livres,2,800,0,,1
805,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Cuirs ; de bœuf ; tannés,Levant,4345,livres,"0,6",2607,0,,1
806,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Cuisse ; d'oye,Levant,385,livres,"1,5",577,"-0,5",,1
807,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Dorure ; fine,Levant,1699,livres,100,169900,0,,1
808,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Dorure ; fine,Levant,1400,aunes,50,70000,0,,1
809,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Drap ; londrin,Levant,1556100,livres,7,10892700,0,,1
810,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Draperie ; ordinaire,Levant,23064,livres,6,138384,0,,1
811,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Draperie ; petite,Levant,10892,livres,3,32676,0,,1
812,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Drogueries,Levant,2944,livres,1,2944,0,,1
813,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Eau ; de lavande,Levant,1900,livres,1,1900,0,,1
814,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Eau ; de la Reyne d'hongrie,Levant,3500,livres,"0,75",2625,0,,1
815,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Eau de vie,Levant,4820,livres,"0,15",723,0,,1
816,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Encens,Levant,254,livres,"0,5",127,0,,1
817,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Escajolles,Levant,2983,livres,"0,1",298,"-0,3",,1
818,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Etain ; ouvré,Levant,7193,livres,"1,5",10789,"-0,5",,1
819,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Farine,Levant,200,livres,12,2400,0,erreur de calucl ?,1
820,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Etoffe ; de soye,Levant,1715,livres,40,68600,0,,1
821,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Fayance,Levant,47908,livres,"0,5",23954,0,,1
822,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Fer ; en barres,Levant,239547,livres,"0,15",35932,"-0,05",,1
823,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Fer ; ouvré,Levant,200,livres,"0,25",50,0,,1
824,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Fer ; vieux,Levant,2600,livres,7,18200,0,,1
825,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Figues,Levant,900,livres,"0,15",135,0,,1
826,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Fil ; blanc,Levant,105,livres,2,210,0,,1
827,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Fil ; de chevre,Levant,149,livres,3,447,0,,1
828,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Fil ; de corailleur,Levant,5462,livres,1,5462,0,,1
829,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Fil ; de fer,Levant,1020,livres,"0,5",510,0,,1
830,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Filets ; de pêche,Levant,466,???,1,466,0,unité de mesure non lisible,1
831,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Filozelle,Levant,1138,livres,3,3414,0,,1
832,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Fleurs ; d'aspic,Levant,37320,livres,"0,1",3732,0,,1
833,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Fraisset ; de vermillon,Levant,730,livres,2,1460,0,,1
834,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Fromage,Levant,13190,livres,"0,3",3957,0,,1
835,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Galles,Levant,669,livres,1,669,0,,1
836,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Gaudron,Levant,13500,livres,"0,08",1080,0,,1
837,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Gerles ; de terre,Levant,132,nombre,4,528,0,,1
838,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Gerofle,Levant,8260,livres,10,82600,0,,1
839,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Gingembre,Levant,10300,livres,"0,2",2060,0,,1
840,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Gomme laque,Levant,200,livres,2,400,0,,1
841,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Grabeau ; d'indigo,Levant,16756,livres,4,67024,0,,1
842,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Gruau,Levant,400,livres,10,4000,0,,1
843,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Horlogerie,Levant,150,livres,40,6000,0,,1
844,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Huile ; de noix,Levant,50,livres,5,250,0,,1
845,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Huile ; d'olive,Levant,7300,livres,"0,3",2190,0,,1
846,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Jais,Levant,18593,livres,5,92965,0,,1
847,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Jambon,Levant,635,livres,"0,3",190,"-0,5",,1
848,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Indiennes,Levant,770,pièces,12,9240,0,,1
849,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Indigo,Levant,151308,livres,8,1210464,0,,1
850,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Jongs entés ?????,Levant,179,livres,4,716,0,,1
851,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Laine ; de chevron,Levant,1200,livres,3,3600,0,,1
852,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Laine ; lavée,Levant,697,livres,"0,5",348,"-0,5",,1
853,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Laine ; segovie,Levant,12989,livres,"1,6",20782,"-0,4",,1
854,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Lard,Levant,120,livres,"0,3",36,0,,1
855,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Legumes,Levant,300,livres,"0,07",21,0,,1
856,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Librairie,Levant,577,livres,2,1154,0,,1
857,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Liege,Levant,2500,livres,"0,1",250,0,,1
858,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Liqueurs,Levant,79216,livres,"0,75",59412,0,,1
859,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Litarge,Levant,620,livres,"0,2",124,0,,1
860,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Marbre ; ouvré,Levant,8000,livres,"0,1",800,0,,1
861,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Mercerie,Levant,75106,livres,"3,5",262871,0,,1
862,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Miel,Levant,21075,livres,"0,1",2107,"-0,5",,1
863,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Miny,Levant,200,livres,"0,2",40,0,,1
864,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Mouchoirs ; de coton,Levant,21,pièces,20,420,0,,1
865,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,14,Muscades,Levant,180,livres,8,1440,0,,1
866,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Noisettes,Levant,490,livres,"0,1",49,0,,1
867,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Olives,Levant,4405,livres,"0,05",220,"-0,25",,1
868,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Ozier,Levant,45,grosses,36,1620,0,,1
869,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Panine ; en soye,Levant,1583,livres,20,31660,0,,1
870,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Papier ; blanc,Levant,68060,rames,6,408360,0,,1
871,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Peaux ; d'agneaux,Levant,2565,livres,"0,25",641,"-0,25",,1
872,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Peaux ; de chamois,Levant,1100,livres,4,4400,0,,1
873,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Peaux ; de mouton ; aprestées,Levant,545,livres,"1,25",681,"-0,25",,1
874,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Peaux ; de veau ; tannées,Levant,6677,livres,"1,25",8346,"-0,25",,1
875,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Peignes ; de buis,Levant,39810,livres,"1,5",59715,0,,1
876,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Peintures,Levant,1228,livres,"0,5",614,0,,1
877,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Pelleterie ; aprestée,Levant,150,livres,10,1500,0,,1
878,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Pierres ; d'emery,Levant,150,livres,"0,25",37,"-0,5",,1
879,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Pierres ; a fusil,Levant,12025,livres,"0,1",1202,"-0,5",,1
880,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Pignons ; d'epine,Levant,868,livres,"0,15",130,"-0,2",,1
881,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Planches ; de sapin,Levant,15,douzaines,9,135,0,,1
882,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Plomb ; en grenaille,Levant,54205,livres,"0,25",13551,"-0,25",,1
883,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Plomb ; en saumon,Levant,34695,livres,"0,2",6939,0,,1
884,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,15,Poires,Levant,465,livres,"0,1",46,"-0,5",,1
