"line number","source_type","year","customs_region","customs_office","partner","export_import","product","origin","width_in_line","value","value_part_of_bundle","quantity","quantity_unit","value_per_unit","filepath","source","sheet","value_total","value_sub_total_1","value_sub_total_2","value_sub_total_3","data_collector","unverified","remarks","value_minus_unit_val_x_qty","absurd_observation","trade_deficit","trade_surplus","duty_quantity","duty_quantity_unit","duty_by_unit","duty_total","duty_part_of_bundle","duty_remarks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9244,"Local",1738,"Nantes",,"Hollande","Exports","mouchoirs mazulipatan",,,"160 sols",,82,,,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9245,"Local",1738,"Nantes",,"Hollande","Exports","mouchoirs de Pontichery",,,"20 sols",,18490,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9246,"Local",1738,"Nantes",,"Hollande","Exports","malemolle",,,"11 sols",,100,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9247,"Local",1738,"Nantes",,"Hollande","Exports","Manchettes Brodées",,,"15 sols",,128,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9248,"Local",1738,"Nantes",,"Hollande","Exports","mansonque assara",,,"45 sols",,90,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9249,"Local",1738,"Nantes",,"Hollande","Exports","ocre",,,"15 sols",,6,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9250,"Local",1738,"Nantes",,"Hollande","Exports","pruneaux de sainte catherine",,,"NA",,90,,,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9251,"Local",1738,"Nantes",,"Hollande","Exports","pruneaux d’amons",,,"6 sols",,"NA",,,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9252,"Local",1738,"Nantes",,"Hollande","Exports","pruneaux communs",,,"8 sols",,2970,,,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9253,"Local",1738,"Nantes",,"Hollande","Exports","pinasse",,,"5 sols",,86270,,,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9254,"Local",1738,"Nantes",,"Hollande","Exports","patissoye",,,"9 sols",,4109,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9255,"Local",1738,"Nantes",,"Hollande","Exports","pekin",,,"7 sols",,82,,,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9256,"Local",1738,"Nantes",,"Hollande","Exports","papier à ecrire",,,"110 sols",,1852,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9257,"Local",1738,"Nantes",,"Hollande","Exports","porcelaine des indes",,,"75 sols",,219,"livres",,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9258,"Local",1738,"Nantes",,"Hollande","Exports","pierres a fusil",,,"15 sols",,1700,,,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9259,"Local",1738,"Nantes",,"Hollande","Exports","sel de Bourgneuf",,,"35 sols",,11400,"voilures",,58,,700,,,,,,,,";",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9260,"Local",1738,"Nantes",,"Hollande","Exports","sel du croisic",,,"75 sols",,1912,"charges",,40,,230,,,,,,,,";",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9261,"Local",1738,"Nantes",,"Hollande","Exports","sucre blanc",,,"67 sols",,"{176","Muids",64,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9262,"Local",1738,"Nantes",,"Hollande","Exports","sucre terré",,,"NA",,"{643",,50,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9263,"Local",1738,"Nantes",,"Hollande","Exports","sucre teste",,,"NA",,12090,,,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9264,"Local",1738,"Nantes",,"Hollande","Exports","sucre brut",,,"27 sols",,21540,,,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265,"Local",1738,"Nantes",,"Hollande","Exports","sirop de sucre",,,"20 sols",,18225,,,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9266,"Local",1738,"Nantes",,"Hollande","Exports","salempouris blancs",,,"16 sols",,65148,,,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9267,"Local",1738,"Nantes",,"Hollande","Exports","salempouris bleu",,,"5 sols",,54500,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9268,"Local",1738,"Nantes",,"Hollande","Exports","soucy",,,"9 sols",,4836,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9269,"Local",1738,"Nantes",,"Hollande","Exports","Satin",,,"25 sols",,120,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9270,"Local",1738,"Nantes",,"Hollande","Exports","stinkerque",,,"NA",,140,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9271,"Local",1738,"Nantes",,"Hollande","Exports","soye nankin",,,"40 sols",,55,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9272,"Local",1738,"Nantes",,"Hollande","Exports","thé divers",,,"100 sols",,8,,,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9273,"Local",1738,"Nantes",,"Hollande","Exports","thé verd ",,,"NA",,17,,,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9274,"Local",1738,"Nantes",,"Hollande","Exports","tabac en poudre",,,"25 sols",,"150056℔",,,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9275,"Local",1738,"Nantes",,"Hollande","Exports","tabac de la havanne",,,33656,,"23796℔",,,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9276,"Local",1738,"Nantes",,"Hollande","Exports","toile de bretagne",,,19392,,"83306℔",,,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9277,"Local",1738,"Nantes",,"Hollande","Exports","toile de cotton des judes",,,20770,,"56450℔",,,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9278,"Local",1738,"Nantes",,"Hollande","Exports","toile blanche",,,16535,,"2034℔",,,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9279,"Local",1738,"Nantes",,"Hollande","Exports","tanjebs",,,2300,,"8500℔","pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9280,"Local",1738,"Nantes",,"Hollande","Exports","terrindine",,,21000,,101,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9281,"Local",1738,"Nantes",,"Hollande","Exports","toutenague",,,2400,,80,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9282,"Local",1738,"Nantes",,"Hollande","Exports","vin d’amons",,,"NA",,65,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9283,"Local",1738,"Nantes",,"Hollande","Exports","vin nantois",,,9700,,4000,"tonneaux",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9284,"Local",1738,"Nantes",,"Hollande","Exports","vin du croisic",,,6400,,1198,"tonneaux",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9285,"Local",1738,"Nantes",,"Hollande","Exports","vinaigre",,,16548,,482,"Banques","01/02/25","Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9286,"Local",1738,"Nantes",,"Hollande","Exports","vestes peintes",,,36112,,20,"tonneaux",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9287,"Local",1738,"Nantes",,"Nord","Exports","Amandes",,,14,,4,"pièces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9288,"Local",1738,"Nantes",,"Nord","Exports","alibanis",,,240,,1,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9289,"Local",1738,"Nantes",,"Nord","Exports","armoisin",,,160,,2800,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9290,"Local",1738,"Nantes",,"Nord","Exports","bazin",,,30,,880,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9291,"Local",1738,"Nantes",,"Nord","Exports","baffetas blanc",,,453,,23,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9292,"Local",1738,"Nantes",,"Nord","Exports","Bois de Bresil",,,135,,1162,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9293,"Local",1738,"Nantes",,"Nord","Exports","bois de Gayac",,,261,,114,,,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9294,"Local",1738,"Nantes",,"Nord","Exports","Caffe des Isles",,,650,,"1200℔",,,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9295,"Local",1738,"Nantes",,"Nord","Exports","Caffe de Bourbon",,,142,,"6000℔",,,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9296,"Local",1738,"Nantes",,"Nord","Exports","Caffe de Moka",,,85,,"91274℔",,,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9297,"Local",1738,"Nantes",,"Nord","Exports","Chataignes",,,413,,"50756℔",,,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9298,"Local",1738,"Nantes",,"Nord","Exports","Cacao",,,4113,,"4445℔","Boisseaux",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9299,"Local",1738,"Nantes",,"Nord","Exports","cardamomium",,,115,,606,,,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9300,"Local",1738,"Nantes",,"Nord","Exports","courtes pointes de toile peintes",,,992,,"6926℔",,,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9301,"Local",1738,"Nantes",,"Nord","Exports","casses",,,145,,"5814℔","pièces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9302,"Local",1738,"Nantes",,"Nord","Exports","caladaris",,,135,,28,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9303,"Local",1738,"Nantes",,"Nord","Exports","chite",,,55,,650,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9304,"Local",1738,"Nantes",,"Nord","Exports","circaka",,,40,,1287,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9305,"Local",1738,"Nantes",,"Nord","Exports","chalbaff",,,447,,140,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9306,"Local",1738,"Nantes",,"Nord","Exports","choquelas",,,234,,36,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9307,"Local",1738,"Nantes",,"Nord","Exports","cotonis",,,80,,148,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9308,"Local",1738,"Nantes",,"Nord","Exports","camelot",,,48,,264,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9309,"Local",1738,"Nantes",,"Nord","Exports","cotton en laine",,,12,,45,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9310,"Local",1738,"Nantes",,"Nord","Exports","cartes à joüer",,,15,,24,,,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9311,"Local",1738,"Nantes",,"Nord","Exports","Damas des Indes",,,70,,"10054℔",,,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9312,"Local",1738,"Nantes",,"Nord","Exports","dissouchaye",,,40,,"160℔","pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9313,"Local",1738,"Nantes",,"Nord","Exports","darins",,,35,,770,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9314,"Local",1738,"Nantes",,"Nord","Exports","Eau de vie",,,90,,111,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9315,"Local",1738,"Nantes",,"Nord","Exports","elatchas",,,277,,4,"Banques",,"Nantes -- 1738 --  Exports -- AD44_C706",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316,"Local",1738,"Nantes",,"Nord","Exports","ecorce d’arbre",,,655,,693,"liv",,"Nantes -- 1738 --  Exports -- AD44_C706",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9317,"Local",1738,"Nantes",,"Nord","Exports","evantails ",,,25,,2,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9318,"Local",1738,"Nantes",,"Nord","Exports","gingembre",,,"184 liv",,248,"pièces",,"Nantes -- 1738 --  Exports -- AD44_C706",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319,"Local",1738,"Nantes",,"Nord","Exports","gomme senegal",,,"NA",,16,,,"Nantes -- 1738 --  Exports -- AD44_C706",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9320,"Local",1738,"Nantes",,"Nord","Exports","galanga",,,"15 liv",,88875.8,,,"Nantes -- 1738 --  Exports -- AD44_C706",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321,"Local",1738,"Nantes",,"Nord","Exports","guinée blanche",,,"25 liv",,752174,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9322,"Local",1738,"Nantes",,"Nord","Exports","guinée bleuë",,,"25 liv",,64,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9323,"Local",1738,"Nantes",,"Nord","Exports","garas blanc",,,"24 liv",,3116,,,"Nantes -- 1738 --  Exports -- AD44_C706",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9324,"Local",1738,"Nantes",,"Nord","Exports","grisette ",,,"24 liv",,,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325,"Local",1738,"Nantes",,"Nord","Exports","gourgouran",,,,,20480,,,"Nantes -- 1738 --  Exports -- AD44_C706",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9326,"Local",1738,"Nantes",,"Nord","Exports","gourgouran gauffré",,,"30 liv",,,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9327,"Local",1738,"Nantes",,"Nord","Exports","guimgamp de Pontichery",,,,,674,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9328,"Local",1738,"Nantes",,"Nord","Exports","huile d’olive",,,"34 liv",,26,"pieces",,"Nantes -- 1738 --  Exports -- AD44_C706",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9329,"Local",1738,"Nantes",,"Nord","Exports","hamans",,,"117 liv",,385,,,"Nantes -- 1738 --  Exports -- AD44_C706",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
