numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
158,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,comode de sapin,Holande,1,livres,15,,,absence de prix,1
159,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,confitures,Holande,32,livres,"0,35",,,absence de prix,1
160,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,cordages ,Holande,5221,livres,"0,25",,,absence de prix,1
161,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,cordages noirs,Holande,15443,livres,"0,25",,,absence de prix,1
162,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,corne a lanterne,Holande,329,livres,"0,6",,,absence de prix,1
163,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,coroos,Holande,1975,pieces,"4,5",,,absence de prix,1
164,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,couperose,Holande,52150,livres,"0,08",,,absence de prix,1
165,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,coupis,Holande,150,pieces,16,,,absence de prix,1
166,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,coulleaux flamands,Holande,5670,douzaines,"1,5",,,absence de prix,1
167,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,coulleaux flamands,Holande,630,livres,"1,75",,,absence de prix,1
168,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,crapaudine de fonte de fer,Holande,1525,livres,"0,2",,,absence de prix,1
169,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,crapaudine de potin,Holande,885,livres,"0,5",,,absence de prix,1
170,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,creuset de terre,Holande,2339,nombre,"0,15",,,absence de prix,1
171,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,crïchs de fer,Holande,6,livres,"0,05",,,absence de prix,1
172,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,crïchs de fer,Holande,4,de navire ???,15,,,absence de prix,1
173,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,crin de cheval,Holande,3488,livres,30,,,absence de prix,1
174,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,cuirs de russie,Holande,330,livres,"0,6",,,absence de prix,1
175,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,cuir doré,Holande,100,livres,"1,5",,,absence de prix,1
176,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,cuivre en bassins,Holande,14962,livres,"3,5",,,absence de prix,1
177,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,cuivre jaune ouvré,Holande,6665,livres,"1,5",,,absence de prix,1
178,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,cuivre rouge ouvré,Holande,1331,livres,"1,5",,,absence de prix,1
179,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,cuivre rouge en planches,Holande,359,planches,"1,5",,,absence de prix,1
180,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,cuivre rouge en planches,Holande,8663,livres,"1,25",,,absence de prix,1
181,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,cuvettes de grez,Holande,1500,livres,"0,15",,,absence de prix,1
182,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,draps de lits vieux,Holande,1325,nombre,1,,,absence de prix,1
183,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,drogueries,Holande,131316,livres,2,,,absence de prix,1
184,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,eau de cocelaria,Holande,10,pots,1,,,absence de prix,1
185,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,eau forte,Holande,26,livres,"1,25",,,absence de prix,1
186,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,epicerie,Holande,187,livres,2,,,absence de prix,1
187,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,espars,Holande,40,pieces,"1,55",,,absence de prix,1
188,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,esturgon mariné,Holande,25,livres,"0,5",,,absence de prix,1
189,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,etain ouvré,Holande,800,livres,1,,,absence de prix,1
190,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,fayance,Holande,1973,livres,"0,4",,,absence de prix,1
191,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,fer en barres,Holande,130650,livres,"0,13",,,absence de prix,1
192,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,fer blanc simples,Holande,28,barils,90,,,absence de prix,1
193,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,fer en cercles,Holande,116050,livres,"0,2",,,absence de prix,1
194,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,fer en feuillards,Holande,6700,livres,"0,2",,,absence de prix,1
195,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,fer en taule,Holande,2575,livres,"0,35",,,absence de prix,1
196,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,ferrements ouvres,Holande,11825,livres,"0,4",,,absence de prix,1
197,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,féves,Holande,126,tonneaux,100,,,absence de prix,1
198,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,fil de fer,Holande,20345,livres,"0,3",,,absence de prix,1
199,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,fil de léton,Holande,1237,livres,"1,5",,,absence de prix,1
200,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,fleaux de fer,Holande,13,nombre,"0,35",,,absence de prix,1
201,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,fleaux de fer,Holande,1448,livres,"0,26",,,absence de prix,1
202,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,fleches,Holande,40,pieces,6,,,absence de prix,1
203,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,fottas,Holande,750,pieces,22,,,absence de prix,1
204,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,fromages,Holande,675,pains,"1,8",,,absence de prix,1
205,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,fromages,Holande,179229,livres,"0,3",,,absence de prix,1
206,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,fusils,Holande,200,nombre,8,,,absence de prix,1
207,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,fusils,Holande,3425,livres,1,,,absence de prix,1
208,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,garance,Holande,3050,livres,"0,45",,,absence de prix,1
209,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,gaudron,Holande,280,barils,22,,,absence de prix,1
210,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,geroffle,Holande,542,livres,"14,05",,,absence de prix,1
211,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,gomme lacque,Holande,200,livres,"1,5",,,absence de prix,1
212,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,gournable,Holande,3000,livres,15,,,absence de prix,1
213,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,7,grainne de choux,Holande,23,livres,"3,15",,,absence de prix,1
214,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,grainne de jardin,Holande,4,livres,2,,,absence de prix,1
215,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,grattois de fer,Holande,76,livres,"0,2",,,absence de prix,1
216,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,grilles de fer,Holande,70818,livres,"0,2",,,absence de prix,1
217,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,gruau,Holande,4,bariques,20,,,absence de prix,1
218,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,gaines de couteaux,Holande,21,livres,1,,,absence de prix,1
219,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,guinée bleue,Holande,2614,pieces,32,,,absence de prix,1
220,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,guingam de madras,Holande,110,pieces,10,,,absence de prix,1
221,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,guingam de pontichery,Holande,7,pieces,11,,,absence de prix,1
222,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,harangs blancs,Holande,"312,75",barils,40,,,absence de prix,1
223,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,harangs sors,Holande,102,barils,35,,,absence de prix,1
224,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,huille de lin,Holande,52,bariques,130,,,absence de prix,1
225,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,huille de lin,Holande,12,pieces,160,,,absence de prix,1
226,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,huille de lin,Holande,393150,livres,"0,26",,,absence de prix,1
227,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,huille de moruë,Holande,29750,livres,"0,2",,,absence de prix,1
228,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,jambons,Holande,6054,livres,"0,5",,,absence de prix,1
229,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,indienne,Holande,2752,pieces,25,,,absence de prix,1
230,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,lainne d'Espagne,Holande,3340,livres,2,,,absence de prix,1
231,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,lainne grasse de barbarie,Holande,3205,livres,1,,,absence de prix,1
232,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,liens de fil,Holande,32,livres,3,,,absence de prix,1
233,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,liens de fer,Holande,745,livres,"0,2",,,absence de prix,1
234,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,limeneas,Holande,3239,pieces,25,,,absence de prix,1
235,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,lin apresté,Holande,3562,livres,"0,75",,,absence de prix,1
236,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,lin crû,Holande,66862,livres,"0,6",,,absence de prix,1
237,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,marchandises mestées,Holande,1,livres,0,,,absence de prix,1
238,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,marbre à jouer,Holande,312,livres,"0,25",,,absence de prix,1
239,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,matre de 60 à 63 pieds,Holande,14,pièces,130,,,absence de prix,1
240,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,matre de 55 ou 60 pieds,Holande,40,pièces,130,,,absence de prix,1
241,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,matre de 40 ou 60 pieds,Holande,74,pièces,80,,,absence de prix,1
242,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,matre de 52 pieds,Holande,1,pièces,80,,,absence de prix,1
243,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,matre de 45 pieds,Holande,13,pièces,60,,,absence de prix,1
244,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,matre de 40 ou 42 pieds,Holande,7,pièces,50,,,absence de prix,1
245,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,matreaux de sapin de 47 a 50 pieds,Holande,60,pièces,40,,,absence de prix,1
246,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,matreaux de sapin de 30 a 40 pieds,Holande,109,pièces,25,,,absence de prix,1
247,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,matreaux de sapin de 30 pieds,Holande,120,pièces,20,,,absence de prix,1
248,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,8,matreaux de sapin de 25 a 28 pieds,Holande,140,pièces,18,,,absence de prix,1
249,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,mature complette,Holande,1,livres,3000,,,absence de prix,1
250,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,mercerie,Holande,17312,livres,2,,,absence de prix,1
251,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,mairrain baricage,Holande,690,doüelles,"0,2",,,absence de prix,1
252,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,mairrain a busse,Holande,366,doüelles,300,,,absence de prix,1
253,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,mairrain pipages,Holande,13920,doüelles,400,,,absence de prix,1
254,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,meulles a eguiser,Holande,2,nombre,4,,,absence de prix,1
255,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,minne de plomb,Holande,7650,livres,"0,1",,,absence de prix,1
256,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,mouchoirs de bengalle,Holande,210,pieces,11,,,absence de prix,1
257,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,mouchoirs de madras,Holande,30,pieces,10,,,absence de prix,1
258,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,mouchoirs de pontichery,Holande,124,pieces,20,,,absence de prix,1
259,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,mouchoirs romal,Holande,80,pieces,11,,,absence de prix,1
260,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,moulins a caffé,Holande,420,livres,3,,,absence de prix,1
261,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,moulins a mahy,Holande,3,nombre,40,,,absence de prix,1
262,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,muscades,Holande,155,livres,8,,,absence de prix,1
263,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,nécanias grand,Holande,3136,pieces,12,,,absence de prix,1
264,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,neyainpaux,Holande,986,pieces,24,,,absence de prix,1
265,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,noir de fumée,Holande,3935,barils petits,"0,175",,,absence de prix,1
266,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,orge mondée,Holande,1621,livres,"0,2",,,absence de prix,1
267,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,papier,Holande,"692,5",rames,20,,,absence de prix,1
268,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,papier,Holande,19,mains,1,,,absence de prix,1
269,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,peaux de petits rats,Holande,,livres,0,,,absence de prix,1
270,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,musques,Holande,1500,peaux,"0,3",,,absence de prix,1
271,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,pelles de bois ferrées,Holande,120,nombre,"1,25",,,absence de prix,1
272,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,pendulles communes,Holande,6,pieces,60,,,absence de prix,1
273,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,pierres a fuzils,Holande,10,milliers,"1,5",,,absence de prix,1
274,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,pipes a fumer,Holande,5123,grosses,"2,25",,,absence de prix,1
275,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,pivots de fer,Holande,835,livres,"0,3",,,absence de prix,1
276,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,planches de chene de 12 pieds,Holande,560,pièces,2,,,absence de prix,1
277,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,planches de chene de 10 a 12 pieds,Holande,501,pièces,2,,,absence de prix,1
278,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,planches de chene de 8 pieds,Holande,311,pièces,"1,5",,,absence de prix,1
279,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,9,planches de chene de 6 pieds,Holande,262,pièces,1,,,absence de prix,1
280,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de prusse de 30 a 32 pieds,Holande,40,pièces,8,,,absence de prix,1
281,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de prusse de 27 pieds,Holande,2102,pièces,"7,5",,,absence de prix,1
282,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de prusse,Holande,228,bouts,"1,5",,,absence de prix,1
283,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de sapin de 34 a 35 pieds,Holande,282,pièces,10,,,absence de prix,1
284,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de sapin de 30 a 32 pieds,Holande,250,pièces,8,,,absence de prix,1
285,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de sapin de 30 pieds,Holande,26,pièces,7,,,absence de prix,1
286,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de sapin de 28 a 29 pieds,Holande,319,pièces,"7,5",,,absence de prix,1
287,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de sapin de 27 pieds,Holande,2994,pièces,"7,5",,,absence de prix,1
288,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de sapin de 21 a 22 pieds,Holande,119,pièces,"5,5",,,absence de prix,1
289,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de sapin de 15 pieds,Holande,26,pièces,"3,5",,,absence de prix,1
290,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de sapin de 13 a 14 pieds,Holande,54,pièces,"2,5",,,absence de prix,1
291,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de sapin de 12 pieds,Holande,200,pièces,"1,5",,,absence de prix,1
292,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de sapin de 10 a 11 pieds,Holande,2295,pièces,1,,,absence de prix,1
293,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de sapin de 9 a 10 pieds,Holande,372,pièces,"0,75",,,absence de prix,1
294,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de sapin de 8 a 10 pieds,Holande,1000,pièces,"0,5",,,absence de prix,1
295,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de sapin de 8 a 9 pieds,Holande,150,pièces,"0,5",,,absence de prix,1
296,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de sapin,Holande,30,vielles,"0,3",,,absence de prix,1
297,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,planches de sapin,Holande,132,pour grennier ?,"0,3",,,absence de prix,1
298,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,platteaux de fer,Holande,3,paires,30,,,absence de prix,1
299,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,platinne a cassavre,Holande,5140,livres,"0,2",,,absence de prix,1
300,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,plomb à gibier,Holande,5871,livres,"0,26",,,absence de prix,1
301,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,plomb en roulleau,Holande,12710,livres,"0,22",,,absence de prix,1
302,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,plomb en saumon,Holande,58070,livres,"0,2",,,absence de prix,1
303,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,plumes a ecrire,Holande,"7,5",livres,4,,,absence de prix,1
304,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,poelles à frire,Holande,1844,nombre,"1,5",,,absence de prix,1
305,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,poids de fer,Holande,2000,livres,"0,15",,,absence de prix,1
306,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,poisson sallé,Holande,140,livres,"0,1",,,absence de prix,1
307,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,poyvre,Holande,49220,livres,"1,2",,,absence de prix,1
308,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,poix de bourgongne,Holande,3798,livres,"0,2",,,absence de prix,1
309,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,pompes à laver vittres,Holande,6,nombre,4,,,absence de prix,1
310,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,commodité,Holande,14,nombre,6,,,absence de prix,1
311,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,10,pots de terre et formes a sucre,Holande,1,millier ,35,,,absence de prix,1
312,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,11,poüdre à tirer,Holande,91,barils,20,,,absence de prix,1
313,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,11,poüdre à tirer,Holande,55000,livres,"0,7",,,absence de prix,1
314,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,11,quincaille de fer,Holande,21747,livres,1,,,absence de prix,1
315,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,11,rassade,Holande,300,masses,2,,,absence de prix,1
316,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,11,rassade,Holande,9667,livres,"0,75",,,absence de prix,1
