numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
159,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,3,mats et matreaux,Hollande,61,36 pieds,40,,,absence de prix,1
160,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,3,mats et matreaux,Hollande,50,30 à 35 pieds,35,,,absence de prix,1
161,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,3,meche a canon,Hollande,620,livres,"0,16",,,absence de prix,1
162,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,3,mercerie,Hollande,1117,livres,2,,,absence de prix,1
163,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,3,merrain a barriques,Hollande,5160,doüelles,"0,12",,,absence de prix,1
164,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,3,merrain a pipes,Hollande,5640,doüelles,"0,25",,,absence de prix,1
165,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,3,meules a éguiser,Hollande,100,nombre,5,,,absence de prix,1
166,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,3,mine de plomb,Hollande,8550,livres,"0,21",,,absence de prix,1
167,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,3,moulins a caffé,Hollande,1192,pieces,5,,,absence de prix,1
168,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,muscade,Hollande,905,livres,"7,5",,,absence de prix,1
169,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,necanias grand,Hollande,2320,livres,18,,,absence de prix,1
170,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,necanias petit,Hollande,400,pieces,9,,,absence de prix,1
171,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,nicanéca,Hollande,50,pieces,"0,9",,,absence de prix,1
172,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,outils de menuisier,Hollande,3285,livres,"0,45",,,absence de prix,1
173,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,orge mondée,Hollande,250,livres,"0,17",,,absence de prix,1
174,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,pinceaux ,Hollande,700,pieds,"0,7",,,absence de prix,1
175,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,papier,Hollande,605,rames,6,,,absence de prix,1
176,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,pataques ,Hollande,60000,pieces,"2,4",,,absence de prix,1
177,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,perches de sapin,Hollande,48,25 à 26 pieds,"0,4",,,absence de prix,1
178,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,perpetuane,Hollande,74,pieces,24,,,absence de prix,1
179,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,piastres,Hollande,31400,mares,46,,,absence de prix,1
180,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,pierriers,Hollande,2600,livres,"0,24",,,absence de prix,1
181,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,piment,Hollande,273,livres,"0,55",,,absence de prix,1
182,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,pipes a fumer,Hollande,5074,grosses,"2,2",,,absence de prix,1
183,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,pivots de fer,Hollande,2000,livres,"0,29",,,absence de prix,1
184,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de chesne,Hollande,194,8 pieds,"1,5",,,absence de prix,1
185,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de chesne,Hollande,505,diverses,"1,35",,,absence de prix,1
186,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de pruse,Hollande,100,27 pieds,5,,,absence de prix,1
187,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de pruse,Hollande,600,25 pieds,"4,5",,,absence de prix,1
188,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de sapin,Hollande,204,34 pieds,6,,,absence de prix,1
189,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de sapin,Hollande,1418,28 pieds,"5,25",,,absence de prix,1
190,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de sapin,Hollande,1460,26 pieds,"4,5",,,absence de prix,1
191,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de sapin,Hollande,500,20 pieds,3,,,absence de prix,1
192,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de sapin,Hollande,300,18 pieds,2,,,absence de prix,1
193,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de sapin,Hollande,1300,15 à 20 pieds,"1,8",,,absence de prix,1
194,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de sapin,Hollande,450,15 à 16 pieds,"1,75",,,absence de prix,1
195,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de sapin,Hollande,445,12 à 15 pieds,"1,65",,,absence de prix,1
196,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de sapin,Hollande,616,11 pieds,"1,5",,,absence de prix,1
197,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de sapin,Hollande,2110,10 pieds,"1,47",,,absence de prix,1
198,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de sapin,Hollande,1410,9 pieds,"1,3",,,absence de prix,1
199,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de sapin,Hollande,3259,8 à 9 pieds,"1,25",,,absence de prix,1
200,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,planches de sapin,Hollande,6830,communes,"0,7",,,absence de prix,1
201,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,platines a cassave,Hollande,6240,livres,"0,22",,,absence de prix,1
202,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,plomb en grenaille,Hollande,576,livres,"0,25",,,absence de prix,1
203,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,plomb en saumons,Hollande,104250,livres,"0,2",,,absence de prix,1
204,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,plumes a écrire,Hollande,150,livres,5,,,absence de prix,1
205,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,poëlles a frire,Hollande,1957,nombre,"1,9",,,absence de prix,1
206,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,poëlles a frire,Hollande,4725,livres,"0,33",,,absence de prix,1
207,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,poivre,Hollande,28054,livres,"1,35",,,absence de prix,1
208,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,poix de bourgogne,Hollande,2175,livres,"0,21",,,absence de prix,1
209,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,porcelaine,Hollande,400,livres,5,,,absence de prix,1
210,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,pots de grez,Hollande,100,livres,"0,25",,,absence de prix,1
211,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,poudre a tirer,Hollande,39900,livres,"0,7",,,absence de prix,1
212,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,quincaille de fer,Hollande,3213,livres,"1,15",,,absence de prix,1
213,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,rassade,Hollande,3425,livres,"0,6",,,absence de prix,1
214,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,rave de morüe,Hollande,610,barils,"1,2",,,absence de prix,1
215,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,rhubarbe de moscovie,Hollande,2,livres,"2,1",,,absence de prix,1
216,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,ris,Hollande,9932,livres,"0,2",,,absence de prix,1
217,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,ruban de fil,Hollande,30,livres,"2,3",,,absence de prix,1
218,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,saumon salé,Hollande,42,livres,3,,,absence de prix,1
219,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,semencontra,Hollande,125,livres,2,,,absence de prix,1
220,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,scie ?,Hollande,50,livres,"1,4",,,absence de prix,1
221,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,soude,Hollande,1550,livres,"0,105",,,absence de prix,1
222,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,souffre,Hollande,2475,livres,"0,15",,,absence de prix,1
223,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,soye de porc,Hollande,471,livres,2,,,absence de prix,1
224,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,stocfiche,Hollande,350,livres,"0,15",,,absence de prix,1
225,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,sumac,Hollande,2350,livres,"0,08",,,absence de prix,1
226,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,tabac en feuilles,Hollande,300,livres,"0,35",,,absence de prix,1
227,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,tabac a fumer,Hollande,1665,livres,"0,45",,,absence de prix,1
228,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,4,tables de sapin peintes,Hollande,36,pieces,6,,,absence de prix,1
229,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,tambours de fer,Hollande,21363,livres,"0,15",,,absence de prix,1
230,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,tapsel,Hollande,1564,pieces,15,,,absence de prix,1
231,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,terre de grez,Hollande,700,livres,"0,25",,,absence de prix,1
232,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,theyeres d'etaim,Hollande,100,nombre,2,,,absence de prix,1
233,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,toile pinte,Hollande,1388,pieces,18,,,absence de prix,1
234,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,toile platille,Hollande,5450,pieces,"4,5",,,absence de prix,1
235,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,verres cristalins,Hollande,214,livres,2,,,absence de prix,1
236,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,verroteries diverses,Hollande,27510,livres,1,,,absence de prix,1
237,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,vert de gris,Hollande,1000,livres,1,,,absence de prix,1
238,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,alun,Nord,4600,livres,"0,16",,,absence de prix,1
239,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,amidon,Nord,30111,livres,"0,2",,,absence de prix,1
240,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,azur commun,Nord,44725,livres,"0,64",,,absence de prix,1
241,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,barres d'anspects,Nord,240,nombre,"0,3",,,absence de prix,1
242,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,beuf fumé,Nord,840,livres,"0,8",,,absence de prix,1
243,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,beure,Nord,3487,livres,"0,28",,,absence de prix,1
244,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,bois de construction,Nord,142,pieces,5,,,absence de prix,1
245,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,borax,Nord,9,livres,4,,,absence de prix,1
246,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,bordages de chesne,Nord,1778,pieces,5,,,absence de prix,1
247,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,bourdilles,Nord,480,pieces,2,,,absence de prix,1
248,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,bouteilles de verre,Nord,542,livres,"0,16",,,absence de prix,1
249,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,bray gras,Nord,1047,barils,21,,,absence de prix,1
250,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,canelle,Nord,500,livres,5,,,absence de prix,1
251,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,couperose verte,Nord,62175,livres,"0,08",,,absence de prix,1
252,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,courbes,Nord,17,nombre,3,,,absence de prix,1
253,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,cuir de roussy,Nord,807,livres,"1,65",,,absence de prix,1
254,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,cuivre rouge en feuilles,Nord,19908,livres,"1,45",,,absence de prix,1
255,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,douelles de chesne,Nord,365,5 pieds,180,,,absence de prix,1
256,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,douelles de chesne,Nord,2280,4 pieds,130,,,absence de prix,1
257,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,douelles de chesne,Nord,1176,3 pieds,80,,,absence de prix,1
258,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,epars petits,Nord,8,livres,"1,25",,,absence de prix,1
259,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,etaim ouvré,Nord,278,livres,"0,9",,,absence de prix,1
260,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,fer en barres,Nord,30800,livres,"0,12",,,absence de prix,1
261,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,fer blanc,Nord,122,barils,107,,,absence de prix,1
262,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,fer noir,Nord,114,barils,60,,,absence de prix,1
263,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,fer en taule,Nord,477,livres,"0,25",,,absence de prix,1
264,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,fil de fer,Nord,90,livres,"0,5",,,absence de prix,1
265,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,fil de laton,Nord,2734,livres,"1,5",,,absence de prix,1
266,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,fromage,Nord,1011,livres,"0,24",,,absence de prix,1
267,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,futailles vieilles,Nord,121,nombre,7,,,absence de prix,1
268,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,futailles vieilles,Nord,39,ancres,"1,2",,,absence de prix,1
269,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,gaudron,Nord,203,barils,22,,,absence de prix,1
270,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,gournables,Nord,6000,pieces,"0,05",,,absence de prix,1
271,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,jambons,Nord,56,livres,"0,6",,,absence de prix,1
272,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,indienne,Nord,820,pieces,18,,,absence de prix,1
273,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,noir de sapin,Nord,50,60 à 70 pieds,200,,,absence de prix,1
274,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,noir de sapin,Nord,18,42 à 50 pieds,90,,,absence de prix,1
275,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,noir de sapin,Nord,48,36 pieds,50,,,absence de prix,1
276,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,mercerie,Nord,6629,livres,2,,,absence de prix,1
277,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,merrain à bariques,Nord,12670,doüelles,"0,12",,,absence de prix,1
278,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,merrain à pipes,Nord,32270,doüelles,"0,25",,,absence de prix,1
279,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,noir de fumée,Nord,1300,barils gros,"0,2",,,absence de prix,1
280,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,noir de fumée,Nord,16000,barillets,"0,05",,,absence de prix,1
281,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,piment,Nord,1250,livres,"0,55",,,absence de prix,1
282,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,planches de chesne,Nord,2405,diverses,"1,35",,,absence de prix,1
283,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,planches de prusse,Nord,952,diverses,"4,25",,,absence de prix,1
284,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Nord,313,30 à 34 pieds,"5,5",,,absence de prix,1
285,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Nord,276,28 à 32 pieds,"5,25",,,absence de prix,1
286,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Nord,153,28 pieds,5,,,absence de prix,1
287,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Nord,1530,26 pieds,"4,5",,,absence de prix,1
288,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Nord,1129,25 à 26 pieds,"4,25",,,absence de prix,1
289,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Nord,360,23 pieds,"3,5",,,absence de prix,1
290,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Nord,350,22 pieds,"3,4",,,absence de prix,1
291,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Nord,270,17 à 20 pieds,"2,5",,,absence de prix,1
292,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Nord,90,16 pieds,2,,,absence de prix,1
293,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Nord,490,10 à 15 pieds,"1,8",,,absence de prix,1
294,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Nord,732,10 à 12 pieds,"1,5",,,absence de prix,1
295,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Nord,7100,9 pieds,"1,3",,,absence de prix,1
296,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Nord,580,4 à 5 pieds,"0,45",,,absence de prix,1
297,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Nord,2306,communes,"0,7",,,absence de prix,1
298,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Nord,2975,diverses,"0,65",,,absence de prix,1
299,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,poivre,Nord,1500,livres,"1,35",,,absence de prix,1
300,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,quilles,Nord,3,nombre,0,,,absence de prix,1
301,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,quincaille de fer,Nord,350,livres,"1,1",,,absence de prix,1
302,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,quincaille de fer et acier,Nord,1795,livres,"1,3",,,absence de prix,1
303,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,souffre,Nord,17300,livres,"0,15",,,absence de prix,1
304,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,toile platille,Nord,14798,pieces,"4,5",,,absence de prix,1
305,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,verres comûns,Nord,100,livres,1,,,absence de prix,1
306,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,verres cristalins,Nord,774,livres,2,,,absence de prix,1
307,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,avirons,Danemarck,112,nombre,"1,5",168,0,,1
308,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,barres d'anspects,Danemarck,470,nombre,"0,3",141,0,,1
309,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,beure,Danemarck,11137,livres,"0,28",3118,"-0,36",,1
310,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,charbon de terre,Danemarck,42,barriques,10,420,0,,1
311,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,cochon fumé,Danemarck,862,livres,"0,4",345,"0,2",chiffre arrondit,1
312,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,douelles de sapin,Danemarck,234,nombre,"0,0166667",4,"0,1",chiffre arrondit,1
313,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,epars ,Danemarck,364,nombre,"1,2",437,"0,2",chiffre arrondit,1
314,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,fer en barres,Danemarck,87925,livres,"0,12",1055,-9496,erreur de calcul,1
315,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,gaudron,Danemarck,36,barils,22,792,0,,1
316,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,lin cru,Danemarck,103742,livres,"0,18",18673,"-0,56",,1
