"Ville";"Exports_imports";"Outliers";"Outliers_coef";"Trans_number";"Prod_problems";"Product_select";"Remove_double";"Ponderation";"Pond_log";"year";"Index_value";"Part_value";"Part_flux"
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1733;102,52264843642;0,987420875710448;0,739130434782609
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1734;NA;NA;NA
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1735;97,7481778310737;0,989043269853239;0,737654320987654
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1736;95,7350824018441;0,983099342887248;0,732704402515723
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1737;96,9579498926962;0,983878701346488;0,730693069306931
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1738;98,0474063125037;0,987129318451354;0,746696035242291
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1739;101,066238769424;0,892270786750491;0,581856100104275
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1740;110,546927777399;0,895741645644426;0,556317335945152
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1741;113,799687775665;0,886463737460836;0,5466297322253
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1742;112,502108395308;0,861238059066129;0,559
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1743;116,772530450241;0,857208593856741;0,541941564561734
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1744;122,57243364098;0,815845412432184;0,558752997601918
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1745;126,94322112938;0,85905783696619;0,575221238938053
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1746;138,93676906099;0,880995720814437;0,559496567505721
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1747;135,618877440828;0,862786081506387;0,568854568854569
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1748;125,01699380621;0,891668784445879;0,529533678756477
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1749;NA;NA;NA
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1750;136,554182405547;0,925968488855911;0,547497446373851
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1751;125,344559924995;0,904642628673108;0,566885964912281
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1752;131,742663951888;0,934396704804538;0,545347467608952
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1753;121,733202513953;0,82399749494916;0,538713195201745
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1754;120,504095717992;0,910128699869967;0,517130620985011
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1755;120,562577971603;0,887641980192264;0,517014270032931
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1756;127,891534894075;0,915816146771403;0,504246284501062
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1757;127,826903925407;0,870227778762862;0,49203187250996
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1758;138,394455209227;0,837421866157198;0,410404624277457
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1759;134,204290046742;0,84039729490623;0,41608118657299
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1760;NA;NA;NA
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1761;143,330750245567;0,856369012623841;0,406456346294938
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1762;136,977638908887;0,918896076358924;0,413235294117647
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1763;129,822428438653;0,917132731392743;0,369451697127937
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1764;129,563390083807;0,92190708442998;0,388029589778077
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1765;129,363013453289;0,933192661725809;0,418570375829035
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1766;127,896560611071;0,940099388734497;0,391456582633053
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1767;134,258328438764;0,894288399948667;0,409022556390977
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1768;134,974614187515;0,905288827406996;0,406793048973144
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1769;127,132274509473;0,910596388677353;0,413793103448276
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1770;126,788760142923;0,915346360139151;0,40587219343696
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1771;126,200134451541;0,925672232967582;0,408163265306122
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1772;127,691020344886;0,957793756164149;0,389023405972559
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1773;125,562499018409;0,909427715156885;0,386234817813765
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1774;126,274448132236;0,935459709444954;0,398163606010017
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1775;124,681431723524;0,8803631279668;0,41047503045067
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1776;124,421408892183;0,855581733516449;0,403166869671133
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1777;129,061511081627;0,893301895386222;0,406119610570236
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1778;116,779730039631;0,938955792834998;0,42879746835443
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1779;128,640050708822;0,911870906851947;0,440816326530612
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1780;130,51634945402;0,800010655723561;0,430065359477124
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1781;NA;NA;NA
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1782;NA;NA;NA
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1783;NA;NA;NA
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1784;NA;NA;NA
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1785;NA;NA;NA
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1786;NA;NA;NA
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1787;146,536868288023;0,939230245736102;0,321332133213321
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1788;NA;NA;NA
"Marseille";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1789;197,450632267286;0,97544751347255;0,333002973240833
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1725;100;0,987244661420736;0,555844155844156
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1726;107,48567365275;0,962524300664868;0,550761421319797
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1727;104,422875948715;0,976981534007606;0,556521739130435
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1728;97,0866132510373;0,975332265787141;0,578189300411523
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1729;92,2813237918426;0,939764021316788;0,591304347826087
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1730;98,1691183175809;0,875214214619728;0,581395348837209
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1731;116,918307193767;0,943261335568457;0,565853658536585
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1732;127,206185153729;0,92448017537333;0,544334975369458
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1733;132,179066241309;0,936539604350675;0,525229357798165
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1734;NA;NA;NA
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1735;120,618252314116;0,927592201250802;0,554376657824934
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1736;101,4537018847;0,921376592008088;0,602564102564103
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1737;96,4269804734795;0,927514945270453;0,565749235474006
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1738;94,8458734979188;0,926959575361215;0,539772727272727
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1739;90,559076100347;0,969071026774066;0,478849407783418
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1740;122,754349445083;0,971034628069391;0,422174840085288
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1741;127,053666239464;0,982095483283944;0,394082044384667
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1742;NA;NA;NA
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1743;114,276318693537;0,954590684874742;0,393056416615003
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1744;105,58671939851;0,959472986216492;0,427592116538132
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1745;113,714103705928;0,964479367780672;0,455414012738854
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1746;112,026126369751;0,963501374549903;0,44332298136646
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1747;111,185825370092;0,971136339867932;0,421821305841924
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1748;NA;NA;NA
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1749;118,061967632193;0,966789898744187;0,414043583535109
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1750;120,967388637528;0,962865131755437;0,422004521477016
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1751;113,319582500968;0,976680751485616;0,390551181102362
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1752;122,203173824496;0,984275191354142;0,411508282476024
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1753;NA;NA;NA
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1754;NA;NA;NA
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1755;125,929027067706;0,992870946644428;0,403225806451613
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1756;124,057129444246;0,980393578222518;0,361945636623748
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1757;NA;NA;NA
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1758;NA;NA;NA
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1759;133,840329131795;0,99457047113538;0,371428571428571
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1760;134,747739674015;0,979230112840048;0,347762289068232
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1761;136,797182766522;0,982063996597957;0,347317744154058
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1762;140,653792847121;0,984302888894812;0,35734664764622
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1763;139,002048045151;0,979196303278382;0,300661455201443
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1764;126,138291187902;0,983344865676912;0,288329519450801
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1765;128,240747206081;0,980622289006389;0,267332549941246
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1766;130,566062612569;0,976183366524765;0,290527654164018
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1767;132,599866632225;0,982087905738642;0,304825901038485
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1768;129,261888252028;0,97764530970301;0,293687707641196
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1769;133,57216203633;0,973526830732493;0,306497175141243
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1770;135,821709860885;0,979095790517466;0,273259596616786
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1771;NA;NA;NA
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1772;139,289079688974;0,970325510376074;0,289560078791858
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1773;138,04204246409;0,967804407040793;0,271731690622861
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1774;137,242511587592;0,964321094782515;0,283623693379791
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1775;137,272562860254;0,814074599718313;0,271938283510125
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1776;143,026414551567;0,84703074699788;0,27
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1777;142,458375663076;0,82515345284046;0,271039603960396
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1778;146,109698056394;0,932907491043182;0,268028846153846
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1779;172,126493287142;0,789016545020433;0,330487804878049
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1780;153,536774966227;0,748184016602469;0,315789473684211
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1781;NA;NA;NA
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1782;NA;NA;NA
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1783;NA;NA;NA
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1784;NA;NA;NA
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1785;NA;NA;NA
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1786;NA;NA;NA
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1787;NA;NA;NA
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1788;NA;NA;NA
"Marseille";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1789;205,763776104924;0,8201046920454;0,204735376044568
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1719;100;0,931085043232642;0,697329376854599
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1720;87,2107540268758;0,938367476230882;0,688311688311688
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1721;82,7729579660176;0,944518862727225;0,712082262210797
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1722;NA;NA;NA
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1723;107,937345915738;0,964255926977398;0,587473002159827
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1724;137,393080923678;0,935114171855597;0,6414686825054
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1725;90,3318696053663;0,938249888662386;0,63258785942492
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1726;48,9731563060801;0,960609035591457;0,672199170124481
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1727;NA;NA;NA
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1728;39,6589049433134;0,955138660056639;0,731448763250883
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1729;34,4927617276433;0,954581535257993;0,763005780346821
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1730;33,728126995306;0,962167501850187;0,666666666666667
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1731;26,9870783331474;0,974259819165533;0,673469387755102
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1732;42,5784877293077;0,962814066870429;0,658653846153846
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1733;69,2162808079953;0,977339908447102;0,643478260869565
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1734;66,0767258313418;0,966334595882394;0,618181818181818
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1735;68,4426323313801;0,966465730967324;0,707865168539326
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1736;63,5795485475284;0,949390316397566;0,668539325842697
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1737;56,9102299518029;0,958610050749596;0,721649484536082
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1738;59,2928605473548;0,972194773921569;0,592920353982301
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1739;61,8199175639432;0,968322563776034;0,659574468085106
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1740;63,961833922861;0,969675368975855;0,637614678899083
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1741;71,0885405190646;0,990861968851752;0,627717391304348
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1742;72,4435482410617;0,927838629874314;0,622905027932961
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1743;72,4331425729943;0,947214075205567;0,730878186968839
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1744;87,5832634719341;0,952467189630927;0,724242424242424
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1745;89,6492211083142;0,935617970382142;0,705673758865248
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1746;98,8616672445629;0,92471241589085;0,733118971061093
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1747;100,466290086547;0,978782931569298;0,711297071129707
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1748;88,3938905048644;0,882300380108219;0,652061855670103
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1749;72,4193776925358;0,970152752413915;0,683783783783784
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1750;79,7776384253739;0,994231787467407;0,744444444444444
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1751;75,5754557503726;0,989899392178688;0,700549450549451
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1752;77,7503471200299;0,968513629793952;0,70694087403599
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1753;86,7685264830362;0,939007276887941;0,662125340599455
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1754;99,0009555434946;0,983363561541673;0,712538226299694
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1755;97,2857947398616;0,990477650021247;0,656626506024096
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1756;107,246558974467;0,99733650539666;0,710097719869707
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1757;103,112667870633;0,987236943391931;0,716510903426791
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1758;109,587286126201;0,987311765273366;0,709433962264151
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1759;135,021135212291;0,979196822385281;0,766233766233766
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1760;122,055683319821;0,916784930195116;0,710144927536232
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1761;134,313382653058;0,901473712624811;0,713864306784661
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1762;126,040018125222;0,982037353371315;0,714285714285714
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1763;121,728323183165;0,980196052045626;0,732673267326733
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1764;NA;NA;NA
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1765;111,767640920887;0,983504012407755;0,774468085106383
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1766;99,0656686076303;0,992533901727028;0,776315789473684
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1767;94,9319496024025;0,987195718713488;0,800947867298578
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1768;100,118902011406;0,989549602474564;0,76063829787234
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1769;95,7103807791026;0,991940257042937;0,787037037037037
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1770;96,4627777435384;0,971982173634894;0,781818181818182
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1771;108,616185709967;0,98068193522691;0,769565217391304
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1772;101,240669061383;0,978965610846838;0,714285714285714
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1773;121,039797449119;0,955703883723979;0,704225352112676
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1774;102,204708415406;0,978013717238804;0,677966101694915
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1775;98,6735605373168;0,985122695628418;0,71
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1776;117,937562259982;0,984818382943361;0,663212435233161
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1777;123,99081353927;0,971975236657807;0,635
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1778;143,73596921776;0,940848024798689;0,69
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1779;NA;NA;NA
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1780;146,270089678706;0,973377154203902;0,646153846153846
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1781;NA;NA;NA
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1782;NA;NA;NA
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1783;NA;NA;NA
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1784;NA;NA;NA
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1785;NA;NA;NA
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1786;NA;NA;NA
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1787;NA;NA;NA
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1788;NA;NA;NA
"Bordeaux";"Imports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1789;161,968576296626;0,900078773878014;0,309119010819165
"Bordeaux";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1718;100;0,96892058248592;0,714285714285714
"Bordeaux";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1719;NA;NA;NA
"Bordeaux";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1720;90,3981705312194;0,955892515110181;0,637540453074434
"Bordeaux";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1721;94,5090447239919;0,94160438920077;0,681632653061224
"Bordeaux";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1722;NA;NA;NA
"Bordeaux";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1723;182,824817427376;0,946654329792812;0,633663366336634
"Bordeaux";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1724;204,08919488845;0,941576414939161;0,703703703703704
"Bordeaux";"Exports";FALSE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1725;225,655586209263;0,942721723411563;0,664921465968586
