Ville;Exports_imports;year;Index_value;Part_value;Part_flux
La Rochelle;Exports;1726;143,7335238;0,927551452;0,602888087
La Rochelle;Exports;1727;137,8302484;0,971991477;0,596412556
La Rochelle;Exports;1728;140,3391759;0,954664619;0,624
La Rochelle;Exports;1729;133,198847;0,940406822;0,604316547
La Rochelle;Exports;1730;126,2422687;0,947801394;0,610655738
La Rochelle;Exports;1731;117,1950703;0,956584812;0,656387665
La Rochelle;Exports;1732;113,3150762;0,95538221;0,621004566
La Rochelle;Exports;1733;112,2892031;0,963858038;0,577405858
La Rochelle;Exports;1734;114,459319;0,964561477;0,602484472
La Rochelle;Exports;1735;113,2488302;0,886002436;0,606606607
La Rochelle;Exports;1736;113,5464983;0,938224899;0,585760518
La Rochelle;Exports;1737;110,7019769;0,956434874;0,611825193
La Rochelle;Exports;1738;112,5681571;0,836975401;0,617924528
La Rochelle;Exports;1739;115,5848983;0,913608601;0,620498615
La Rochelle;Exports;1740;126,7359202;0,965631937;0,624223602
La Rochelle;Exports;1741;136,926557;0,875381517;0,583850932
La Rochelle;Exports;1742;141,6900365;NA;NA
La Rochelle;Exports;1743;136,5875557;NA;NA
La Rochelle;Exports;1744;129,0571503;0,949999306;0,544615385
La Rochelle;Exports;1745;130,8187656;NA;NA
La Rochelle;Exports;1746;141,8724018;0,853127688;0,55443038
La Rochelle;Exports;1747;150,7129108;0,924122051;0,615384615
La Rochelle;Exports;1748;150,6260864;0,962601689;0,617647059
La Rochelle;Exports;1749;141,9552276;0,953422738;0,575129534
La Rochelle;Exports;1750;140,115745;NA;NA
La Rochelle;Exports;1751;142,5298241;0,920894641;0,592405063
La Rochelle;Exports;1752;147,6402217;0,949079051;0,5995086
La Rochelle;Exports;1753;141,7753965;0,94355529;0,585751979
La Rochelle;Exports;1754;137,3505694;0,876924593;0,586901763
La Rochelle;Exports;1755;134,5042699;NA;NA
La Rochelle;Exports;1756;142,9977764;0,855619171;0,630662021
La Rochelle;Exports;1757;145,3488191;0,915710701;0,605820106
La Rochelle;Exports;1758;149,8128699;0,892649561;0,627831715
La Rochelle;Exports;1759;152,2707737;0,97467255;0,586206897
La Rochelle;Exports;1760;155,4451442;0,923379667;0,496062992
La Rochelle;Exports;1761;155,2278309;0,912190051;0,439716312
La Rochelle;Exports;1762;151,0873058;0,989139064;0,545454545
La Rochelle;Exports;1763;147,7639832;NA;NA
La Rochelle;Exports;1764;142,1859565;NA;NA
La Rochelle;Exports;1765;139,0039086;0,93488429;0,527896996
La Rochelle;Exports;1766;136,1755533;0,886667371;0,472826087
La Rochelle;Exports;1767;134,0953202;0,976898501;0,507109005
La Rochelle;Exports;1768;137,0803076;0,931493176;0,497142857
La Rochelle;Exports;1769;139,38582;0,938460493;0,565217391
La Rochelle;Exports;1770;145,4997219;0,918399062;0,461883408
La Rochelle;Exports;1771;154,8516553;0,929151986;0,486238532
La Rochelle;Exports;1772;167,7980373;0,689389546;0,495798319
La Rochelle;Exports;1773;168,2708723;0,743520484;0,489177489
La Rochelle;Exports;1774;162,719361;0,801403786;0,467532468
La Rochelle;Exports;1775;155,4849169;0,735176889;0,522167488
La Rochelle;Exports;1776;156,2122996;0,754703913;0,485148515
La Rochelle;Exports;1777;154,0896666;NA;NA
La Rochelle;Exports;1778;149,8101896;0,868387111;0,44973545
La Rochelle;Exports;1779;138,8390269;0,955525966;0,485148515
La Rochelle;Exports;1780;132,8436864;0,911863411;0,47
La Rochelle;Exports;1781;128,7664235;NA;NA
La Rochelle;Exports;1782;132,6830219;NA;NA
La Rochelle;Exports;1783;133,5418755;NA;NA
La Rochelle;Exports;1784;134,4007291;NA;NA
La Rochelle;Exports;1785;135,2595826;NA;NA
La Rochelle;Exports;1786;136,1184362;NA;NA
La Rochelle;Exports;1787;136,9772898;NA;NA
La Rochelle;Exports;1788;137,8361434;NA;NA
La Rochelle;Exports;1789;138,694997;0,307582601;0,162303665
Bayonne;Imports;1749;100;0,876293625;0,482993197
Bayonne;Imports;1750;108,9384459;NA;NA
Bayonne;Imports;1751;108,9384459;0,931464569;0,52173913
Bayonne;Imports;1752;112,7075675;0,929595685;0,56
Bayonne;Imports;1753;112,7064609;0,90568087;0,504587156
Bayonne;Imports;1754;108,5674748;0,932055803;0,514423077
Bayonne;Imports;1755;107,599925;0,915537157;0,517391304
Bayonne;Imports;1756;108,5871856;0,888480788;0,540772532
Bayonne;Imports;1757;110,0862845;0,858263308;0,506024096
Bayonne;Imports;1758;111,4978619;0,846554839;0,545454545
Bayonne;Imports;1759;114,4341196;0,926916636;0,549019608
Bayonne;Imports;1760;118,1425183;0,912031328;0,582010582
Bayonne;Imports;1761;121,6615766;0,937860034;0,585253456
Bayonne;Imports;1762;122,8956647;0,969164089;0,613065327
Bayonne;Imports;1763;120,1322334;0,878275858;0,602739726
Bayonne;Imports;1764;118,5443947;0,907702827;0,608040201
Bayonne;Imports;1765;118,6602177;0,874182875;0,623188406
Bayonne;Imports;1766;121,5390119;0,940190997;0,671875
Bayonne;Imports;1767;123,9597486;0,878951105;0,65
Bayonne;Imports;1768;123,3285129;0,797542351;0,666666667
Bayonne;Imports;1769;125,9204793;0,907086242;0,606217617
Bayonne;Imports;1770;126,0524414;0,884658889;0,597402597
Bayonne;Imports;1771;130,4736289;0,889439174;0,550505051
Bayonne;Imports;1772;131,8026136;0,528626606;0,573221757
Bayonne;Imports;1773;131,8590127;0,913295482;0,624365482
Bayonne;Imports;1774;123,9239327;0,951795054;0,593908629
Bayonne;Imports;1775;117,8091653;0,503533477;0,566666667
Bayonne;Imports;1776;115,9706746;0,44073937;0,559055118
Bayonne;Imports;1777;120,1133782;0,896016158;0,519148936
Bayonne;Imports;1778;124,8680164;0,910900789;0,592
Bayonne;Imports;1779;131,6910601;0,240026308;0,565022422
Bayonne;Imports;1780;137,141944;0,948703547;0,548672566
Bayonne;Exports;1746;100;0,83876689;0,586206897
Bayonne;Exports;1747;102,3128256;0,779612711;0,521172638
Bayonne;Exports;1748;100,1212725;0,637307134;0,527272727
Bayonne;Exports;1749;97,38011374;0,795033156;0,590062112
Bayonne;Exports;1750;92,96876019;NA;NA
Bayonne;Exports;1751;89,07876498;0,619113576;0,542124542
Bayonne;Exports;1752;86,76655374;0,754504148;0,586805556
Bayonne;Exports;1753;84,10061599;0,786523732;0,514851485
Bayonne;Exports;1754;79,94471151;0,806263566;0,528017241
Bayonne;Exports;1755;77,20094694;0,832543481;0,534653465
Bayonne;Exports;1756;75,41912705;0,842076776;0,553398058
Bayonne;Exports;1757;75,956886;0,819849127;0,530042918
Bayonne;Exports;1758;79,84680573;0,875307794;0,569190601
Bayonne;Exports;1759;89,27723397;0,943609895;0,592261905
Bayonne;Exports;1760;98,25558151;0,916858758;0,581333333
Bayonne;Exports;1761;102,8723984;0,940899932;0,630588235
Bayonne;Exports;1762;102,9645637;0,96276512;0,650246305
Bayonne;Exports;1763;103,3556934;0,803016983;0,583170254
Bayonne;Exports;1764;104,6009924;0,879471073;0,558951965
Bayonne;Exports;1765;99,08622751;0,917298274;0,5839599
Bayonne;Exports;1766;98,53523547;0,937387632;0,636075949
Bayonne;Exports;1767;98,45761795;0,838386649;0,652920962
Bayonne;Exports;1768;102,6385854;0,85965001;0,579136691
Bayonne;Exports;1769;102,1099048;0,81801525;0,617977528
Bayonne;Exports;1770;102,8191362;0,804773156;0,605042017
Bayonne;Exports;1771;105,7484465;0,769466562;0,560283688
Bayonne;Exports;1772;107,8952575;0,828625264;0,602339181
Bayonne;Exports;1773;107,3953403;0,778175249;0,528619529
Bayonne;Exports;1774;106,4421731;0,797025091;0,541044776
Bayonne;Exports;1775;106,1914937;NA;NA
Bayonne;Exports;1776;106,084378;0,732958195;0,538461538
Bayonne;Exports;1777;106,1411952;NA;NA
Bayonne;Exports;1778;106,4007611;0,807757482;0,563888889
Bayonne;Exports;1779;110,2349627;0,788338031;0,589830508
Bayonne;Exports;1780;111,8221173;0,880293128;0,549488055
Bayonne;Exports;1781;112,8231394;NA;NA
Bayonne;Exports;1782;109,8661421;NA;NA
Bayonne;Exports;1783;108,5700593;NA;NA
Bayonne;Exports;1784;107,2739765;NA;NA
Bayonne;Exports;1785;105,9778937;NA;NA
Bayonne;Exports;1786;104,6818109;NA;NA
Bayonne;Exports;1787;103,3857281;NA;NA
Bayonne;Exports;1788;102,0896453;NA;NA
Bayonne;Exports;1789;100,7935625;0,374073702;0,159741459
Rennes;Imports;1714;100;0,042810319;0,041450777
Rennes;Imports;1715;99,02898913;NA;NA
Rennes;Imports;1716;99,02898913;NA;NA
Rennes;Imports;1717;98,05797826;NA;NA
Rennes;Imports;1718;97,0869674;NA;NA
Rennes;Imports;1719;96,11595653;NA;NA
Rennes;Imports;1720;95,14494566;NA;NA
Rennes;Imports;1721;94,17393479;NA;NA
Rennes;Imports;1722;93,20292392;NA;NA
Rennes;Imports;1723;92,23191306;NA;NA
Rennes;Imports;1724;91,26090219;NA;NA
Rennes;Imports;1725;90,28989132;NA;NA
Rennes;Imports;1726;89,31888045;NA;NA
Rennes;Imports;1727;88,34786958;NA;NA
Rennes;Imports;1728;87,37685871;NA;NA
Rennes;Imports;1729;86,40584785;NA;NA
Rennes;Imports;1730;85,43483698;NA;NA
Rennes;Imports;1731;84,46382611;NA;NA
Rennes;Imports;1732;83,49281524;NA;NA
Rennes;Imports;1733;82,52180437;NA;NA
Rennes;Imports;1734;81,55079351;NA;NA
Rennes;Imports;1735;80,57978264;NA;NA
Rennes;Imports;1736;79,60877177;NA;NA
Rennes;Imports;1737;78,6377609;NA;NA
Rennes;Imports;1738;77,66675003;NA;NA
Rennes;Imports;1739;76,69573917;NA;NA
Rennes;Imports;1740;75,7247283;NA;NA
Rennes;Imports;1741;74,75371743;NA;NA
Rennes;Imports;1742;73,78270656;NA;NA
Rennes;Imports;1743;72,81169569;NA;NA
Rennes;Imports;1744;71,84068483;NA;NA
Rennes;Imports;1745;70,86967396;NA;NA
Rennes;Imports;1746;69,89866309;NA;NA
Rennes;Imports;1747;68,92765222;0,3691214;0,597701149
Rennes;Imports;1748;68,21922142;NA;NA
Rennes;Imports;1749;67,7733707;0,753343869;0,453580902
Rennes;Imports;1750;68,78643012;NA;NA
Rennes;Imports;1751;70,99581962;NA;NA
Rennes;Imports;1752;74,4015392;0,653633752;0,418118467
Rennes;Imports;1753;76,98675058;NA;NA
Rennes;Imports;1754;78,75145376;0,758107055;0,518796992
Rennes;Imports;1755;75,77101258;0,586286186;0,471544715
Rennes;Imports;1756;68,29862031;0,77744328;0,552419355
Rennes;Imports;1757;61,23540451;0,584454993;0,557195572
Rennes;Imports;1758;61,30949322;0,907611191;0,634259259
Rennes;Imports;1759;62,94750157;0,936131237;0,6
Rennes;Imports;1760;60,6397081;0,916183031;0,585798817
Rennes;Imports;1761;55,13001178;0,278725509;0,538745387
Rennes;Imports;1762;53,87489102;0,891718461;0,575129534
Rennes;Imports;1763;55,54407592;0,871818408;0,554973822
Rennes;Imports;1764;57,67481353;0,832976733;0,614583333
Rennes;Imports;1765;58,15413046;0,780783642;0,58984375
Rennes;Imports;1766;57,13800437;0,595470223;0,606965174
Rennes;Imports;1767;55,80318351;0,790127237;0,553299492
Rennes;Imports;1768;55,33793115;0,888813709;0,661111111
Rennes;Imports;1769;56,86340169;0,820847489;0,610619469
Rennes;Imports;1770;59,4596873;NA;NA
Rennes;Imports;1771;62,73571949;0,434085155;0,582474227
Rennes;Imports;1772;62,98449049;0,819400606;0,685714286
Rennes;Imports;1773;61,59937115;0,858800201;0,585774059
Rennes;Imports;1774;54,35061251;0,735110742;0,598086124
Rennes;Imports;1775;53,55458299;0,911344491;0,589090909
Rennes;Imports;1776;57,08477531;0,90280601;0,594771242
Rennes;Imports;1777;66,24289057;NA;NA
Rennes;Imports;1778;73,0812999;0,825414243;0,567099567
Rennes;Imports;1779;75,70527344;0,923249195;0,497652582
Rennes;Imports;1780;76,96427795;0,894413978;0,488789238
Rennes;Exports;1714;100;0,126629775;0,014317181
Rennes;Exports;1715;99,41773818;NA;NA
Rennes;Exports;1716;99,41773818;NA;NA
Rennes;Exports;1717;98,83547637;NA;NA
Rennes;Exports;1718;98,25321455;NA;NA
Rennes;Exports;1719;97,67095274;NA;NA
Rennes;Exports;1720;97,08869092;NA;NA
Rennes;Exports;1721;96,50642911;NA;NA
Rennes;Exports;1722;95,92416729;NA;NA
Rennes;Exports;1723;95,34190547;NA;NA
Rennes;Exports;1724;94,75964366;NA;NA
Rennes;Exports;1725;94,17738184;NA;NA
Rennes;Exports;1726;93,59512003;NA;NA
Rennes;Exports;1727;93,01285821;NA;NA
Rennes;Exports;1728;92,4305964;NA;NA
Rennes;Exports;1729;91,84833458;NA;NA
Rennes;Exports;1730;91,26607277;NA;NA
Rennes;Exports;1731;90,68381095;NA;NA
Rennes;Exports;1732;90,10154913;NA;NA
Rennes;Exports;1733;89,51928732;NA;NA
Rennes;Exports;1734;88,9370255;NA;NA
Rennes;Exports;1735;88,35476369;NA;NA
Rennes;Exports;1736;87,77250187;NA;NA
Rennes;Exports;1737;87,19024006;NA;NA
Rennes;Exports;1738;86,60797824;NA;NA
Rennes;Exports;1739;86,02571642;NA;NA
Rennes;Exports;1740;85,44345461;NA;NA
Rennes;Exports;1741;84,86119279;NA;NA
Rennes;Exports;1742;84,27893098;NA;NA
Rennes;Exports;1743;83,69666916;NA;NA
Rennes;Exports;1744;83,11440735;NA;NA
Rennes;Exports;1745;82,53214553;NA;NA
Rennes;Exports;1746;81,94988372;NA;NA
Rennes;Exports;1747;81,3676219;0,718831519;0,535508637
Rennes;Exports;1748;80,06017033;NA;NA
Rennes;Exports;1749;78,027529;0,855009904;0,430743243
Rennes;Exports;1750;77,14846824;NA;NA
Rennes;Exports;1751;78,14817779;0,763388813;0,500990099
Rennes;Exports;1752;82,89373364;NA;NA
Rennes;Exports;1753;89,50636548;0,372785464;0,487666034
Rennes;Exports;1754;93,08312577;0,506845096;0,435897436
Rennes;Exports;1755;94,78176805;0,501671432;0,485175202
Rennes;Exports;1756;94,57837185;0,27906873;0,526515152
Rennes;Exports;1757;94,60339284;0,789418472;0,598684211
Rennes;Exports;1758;91,08216716;0,720140212;0,524916944
Rennes;Exports;1759;85,9934322;0,469023455;0,580310881
Rennes;Exports;1760;80,52278104;0,805715206;0,546153846
Rennes;Exports;1761;79,32722017;0,666087725;0,571428571
Rennes;Exports;1762;77,78177321;0,859983152;0,486166008
Rennes;Exports;1763;79,78005252;0,692533619;0,505084746
Rennes;Exports;1764;78,33345594;0,688367197;0,503225806
Rennes;Exports;1765;75,40984916;0,763366058;0,506527415
Rennes;Exports;1766;71,15489154;0,791337666;0,519021739
Rennes;Exports;1767;73,13514619;0,949718144;0,503267974
Rennes;Exports;1768;76,1184956;0,674409868;0,510928962
Rennes;Exports;1769;80,0523841;0,75275148;0,501265823
Rennes;Exports;1770;80,56531727;NA;NA
Rennes;Exports;1771;83,59170637;0,888951681;0,514950166
Rennes;Exports;1772;85,37533934;0,693833548;0,437777778
Rennes;Exports;1773;86,26432998;0,720280815;0,459530026
Rennes;Exports;1774;83,8597308;0,696527443;0,443914081
Rennes;Exports;1775;82,55813149;0,622529986;0,43040293
Rennes;Exports;1776;80,14639815;0,670191773;0,393939394
Rennes;Exports;1777;81,10281253;NA;NA
Rennes;Exports;1778;82,38717976;0,835459967;0,431174089
Rennes;Exports;1779;84,06752705;0,889985178;0,454320988
Rennes;Exports;1780;85,78477747;0,884132943;0,438053097
