numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks
1596,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Bierre,Flandre,387,"10,75",Muids,36,
1597,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Blanc de baleine,Flandre,1440,720,Livres,2,
1598,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Bois ; de Campêche,Flandre,"357,5",3575,Livres,"0,1",
1599,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Bois ; de Sainte Marthe,Flandre,1380,6900,Livres,"0,2",
1600,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Bois ; de teinture,Flandre,155,1550,Livres,"0,1",
1601,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Cendre ; bleue,Flandre,"2917,5",1167,Livres,"2,5",
1602,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Cendre ; de plomb,Flandre,"3137,5",12550,Livres,"0,25",
1603,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Cendre ; potasse,Flandre,6395,12790,Livres,"0,5",
1604,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Colle ; forte,Flandre,9765,16275,Livres,"0,6",
1605,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Colle ; de poisson,Flandre,4500,900,Livres,5,
1606,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Cornes a lanternes,Flandre,"4546,5",3031,Livres,"1,5",
1607,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Couperose verte,Flandre,36460,455750,Livres,"0,08",
1608,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Dents d'Elephant,Flandre,16940,4265,Livres,4,-120 erreur calcul
1609,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Eau de vie,Flandre,225,"1,5",Muids,150,
1610,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Ecaille de tortue,Flandre,6840,570,Livres,12,
1611,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Etaim en bloc,Flandre,38065,42295,Livres,"0,9","-0,5 erreur calcul"
1612,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Fayance,Flandre,156,260,Livres,"0,6",
1613,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Fer ; blanc ; double,Flandre,"100,5",402,Feuilles,"0,25",
1614,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Fer ; blanc ; simple,Flandre,12870,117,Barils,110,
1615,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Fer ; noir simple,Flandre,200,"2,5",Barils,80,
1616,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Fer ; en taule,Flandre,"4356,25",17425,Livres,"0,25",
1617,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Fromage,Flandre,"143,1",477,Livres,"0,3",
1618,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Garance,Flandre,1662,2770,Livres,"0,6",
1619,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Gomme senegal,Flandre,"52242,5",104485,Livres,"0,5",
1620,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Huile de poisson,Flandre,19030,47575,Livres,"0,4",
1621,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Indigo,Flandre,10472,1309,Livres,8,
1622,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,5,Instruments de musique,Flandre,"912,5",365,Livres,"2,5",
1623,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Librairie,Flandre,1050,525,Livres,2,
1624,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Limes,Flandre,3537,2358,Livres,"1,5",
1625,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Litarge,Flandre,16340,31700,Livres,"0,2",10000 erreur calcul ou écriture
1626,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Marchandises meslées,Flandre,4651,1,Valeur,4651,
1627,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Mercerie,Flandre,"67567,5",27027,Livres,"2,5",
1628,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Mine de plomb,Flandre,74848,374240,Livres,"0,2",
1629,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Nacres de perles,Flandre,500,1,Valeur,500,
1630,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Peaux ; de castors,Flandre,11365,2273,Livres,5,
1631,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Peaux ; de loups de bois,Flandre,60,2,Douzaines,30,
1632,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Peaux ; de loups cerviers,Flandre,1200,10,Douzaines,120,
1633,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Peaux ; d'ours,Flandre,2460,"20,5",Douzaines,120,
1634,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Pelleterie,Flandre,120,120,Livres,1,
1635,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Piastres,Flandre,17000,1,Valeur,17000,
1636,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Pierres ; d'emery,Flandre,458,2290,Livres,"0,2",
1637,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Pierres ; a faulx,Flandre,"1412,5",14125,Livres,"0,1",
1638,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Piment,Flandre,"20647,5",41295,Livres,"0,5",
1639,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Plomb en saumons,Flandre,"134586,4",672932,Livres,"0,2",
1640,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Poil de chevrotins,Flandre,300,1500,Livres,"0,2",
1641,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Poivre,Flandre,"157743,75",126195,Livres,"1,25",
1642,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Quincaille ; de cuivre,Flandre,1845,738,Livres,"2,5",
1643,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Quincaille ; de fer,Flandre,"19535,4",32559,Livres,"0,6",
1644,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Ris,Flandre,112390,561950,Livres,"0,2",
1645,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Soye de porc,Flandre,2140,2675,Livres,"0,8",
1646,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Spermaceti,Flandre,345,1,Valeur,345,
1647,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Sucre en pain,Flandre,12271,13635,Livres,"0,9","-0,5 erreur calcul"
1648,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Verres cassés,Flandre,530,53,Barils,10,
1649,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Vin de liqueur,Flandre,216,"0,75",Muids,288,
1650,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Tournesol,Flandre,750,1250,Livres,"0,6",
1651,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Acier,Hollande,"149862,3",428178,Livres,"0,35",
1652,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,6,Agaric,Hollande,300,200,Livres,"1,5",
1653,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Aiguilles,Hollande,640,160,Livres,4,
1654,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Alegias,Hollande,1000,50,Pièces,20,
1655,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Aloës,Hollande,2578,2578,Livres,1,
1656,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Alun,Hollande,3758,18790,Livres,"0,2",
1657,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Amandes,Hollande,"88874,4",148124,Livres,"0,6",
1658,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Amidon,Hollande,"481,5",1605,Livres,"0,3",
1659,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Angelique,Hollande,502,268,Livres,"1,5",100 erreur calcul
1660,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Anis étoilé,Hollande,"792,5",317,Livres,"2,5",
1661,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Arcenic,Hollande,"1462,25",5849,Livres,"0,25",
1662,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Argent vif,Hollande,682,168,Livres,4,10
1663,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Argenterie,Hollande,590,1,Valeur,590,
1664,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Armes blanches,Hollande,1140,570,Livres,2,
1665,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Aspaltum,Hollande,2850,950,Livres,3,
1666,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Assafétida,Hollande,2875,1150,Livres,"2,5",
1667,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Azur,Hollande,100751,143930,Livres,"0,7",
1668,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Baleine ; coupée,Hollande,82576,20644,Livres,4,
1669,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Baleine ; en fanon,Hollande,"165862,5",66345,Livres,"2,5",
1670,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Beaume ; de copahu,Hollande,50,10,Livres,5,
1671,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Beaume; du Perou,Hollande,400,80,Livres,5,
1672,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Baye de laurier,Hollande,"2062,5",1735,Livres,"0,15","1802,25 erreur calcul (virgule mal placée)"
1673,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Bazin,Hollande,1700,340,Aunes,5,
1674,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Bazin,Hollande,25320,422,Pièces,60,
1675,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Benjoin,Hollande,1016,508,Livres,2,
1676,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Benjoin,Hollande,240,1,Valeur,240,
1677,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Beurre,Hollande,"357,5",715,Livres,"0,5",
1678,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Bierre,Hollande,276,"7,667",Muids,36,7 muids 2/3 1/6
1679,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Bierre,Hollande,6,"0,167",Muids,36,
1680,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Blanc ; de baleine,Hollande,42522,21261,Livres,2,
1681,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Blanc ; de plomb,Hollande,"4013,5",16064,Livres,"0,25","-2,5 erreur calcul"
1682,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Bled ; froment,Hollande,"79225,5",792255,Livres,"0,1",
1683,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Bled ; seigle,Hollande,3225,43000,Livres,"0,075",
1684,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Bleu ; commun,Hollande,5220,3480,Livres,"1,5",
1685,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Bleu ; de Prusse,Hollande,260,26,Livres,10,
1686,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Bois ; de buis,Hollande,15480,103200,Livres,"0,15",
1687,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Bois ; campeche ; en buches,Hollande,"5045,7",50457,Livres,"0,1",
1688,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,7,Bois ; campeche ; moulu,Hollande,1694,8470,Livres,"0,2",
1689,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Bois ; de crabe,Hollande,600,300,Livres,2,
1690,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Bois ; d'Ebenne,Hollande,3980,39800,Livres,"0,1",
1691,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Bois ; de fernambourg,Hollande,"1353,45",3867,Livres,"0,35",
1692,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Bois ; du Japon,Hollande,320,3200,Livres,"0,1",
1693,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Bois ; jaune,Hollande,3714,37140,Livres,"0,1",
1694,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Bois ; merrain,Hollande,"562,65",3751,Douelles,"0,15",
1695,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Bois ; de Sainte Marthe,Hollande,18100,90500,Livres,"0,2",
1696,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Bois ; de sandal en buches,Hollande,13377,66885,Livres,"0,2",
1697,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Bois ; a teindre,Hollande,1906,19060,Livres,"0,1",
1698,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Borax rafiné,Hollande,23397,7799,Livres,3,
1699,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Bourre de beuf,Hollande,665,5650,Livres,"0,1",100 erreur calcul
1700,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Bray,Hollande,1075,43,Barils,25,
1701,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Bray,Hollande,460,23,Gonnes,20,
1702,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Bray,Hollande,325,"1,083",Lethz,300,
1703,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Brosserie,Hollande,720,720,Livres,1,
1704,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Brun rouge,Hollande,"2433,5",24335,Livres,"0,1",
1705,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Cachoux,Hollande,640,320,Livres,2,
1706,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Calamine,Hollande,"12,5",25,Livres,"0,5",
1707,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Camphre,Hollande,3070,1228,Livres,"2,5",
1708,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Canelle,Hollande,38088,3174,Livres,12,
1709,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Canettes de terre,Hollande,80,1600,Livres,"0,05",
1710,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Cannes a main,Hollande,8730,873,Livres,10,
1711,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Cannevettes de gray,Hollande,600,1,Valeur,600,
1712,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Carreaux de fayance,Hollande,"265,5",531,Livres,"0,5",
1713,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Cartons,Hollande,410,2050,Livres,"0,2",
1714,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Castorum,Hollande,246,41,Livres,6,
1715,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Cauris,Hollande,2200,4400,Livres,"0,5",
1716,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Caves garnies,Hollande,12000,400,En nombre,30,
1717,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Cendre ; bleu,Hollande,960,384,Livres,"2,5",
1718,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Cendre ; de plomb,Hollande,"1587,5",6350,Livres,"0,25",
1719,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Cendre ; potasse,Hollande,25090,50180,Livres,"0,5",
1720,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Ceruze,Hollande,"225592,6",1127963,Livres,"0,2",
1721,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Chanvres en masses,Hollande,"757,5",3030,Livres,"0,25",
1722,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,8,Charbon de terre,Hollande,6440,230,Tonneaux,28,
1723,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,9,Chasselas,Hollande,11000,550,Pièces,20,
1724,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,9,Cire jaune,Hollande,147440,73720,Livres,2,
1725,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,9,Civadille,Hollande,518,1,Valeur,518,
1726,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,9,Clouds de fer,Hollande,"133,25",633,Livres,"0,25",-25 erreur calcul
1727,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,9,Colle forte,Hollande,40325,81650,Livres,"0,5",-500 erreur calcul
1728,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1774,Imports,Rouen,9,Colle de poisson,Hollande,27965,5593,Livres,5,
