quantity_unit,quantity_unit_orthographe,quantity_unit_ajustees,u_conv,q_conv,remarque_unit,incertitude_unit,source_hambourg,missing,need_marchandises,source_bdc,nbr_bdc_quantity_unit,nbr_bdc_quantity_unit_ajustees
Poincon,,,,,,,,,,1,1,236654
poinçon,poinçons,,,,,,,,,1,8,236654
Poinçon,poinçons,,,,,,,,,1,1,236654
Poincons,poinçons,,,,,,,,,1,4,236654
poinçons,poinçons,,,,,,0,,1,1,183,236654
Poinçons,poinçons,,,,,,,,,1,28,236654
poinEau,poineau,,,,"vérification dans la source, il s’agit de « poinçons »",,,,,1,1,236654
pommes,pommes,,,,,,,,,1,1,236654
porcelets,porcelets,pièces,pieces,1,,,0,,0,1,7,199
porqs,porqs,pièces,pieces,1,,,0,,0,1,6,199
Pors,pors,,,,,,,,,1,1,236654
pot,pots,,,,,,,,,1,2,236654
Pot,,,,,,,,,,1,3,236654
potiches,potiches,,,,,,,,,1,5,236654
pots,pots,,,,,,0,,1,1,460,236654
Pots,pots,,,,,,,,,1,384,236654
poulains,poulains,pièces,pieces,1,,,0,,0,1,16,199
poulets,,,,,,,,,,1,1,236654
pour cent,,,,,,,,,,1,1,236654
pouteries,pouteries,,,,"vérification dans la source, il s’agit de « poutrelles »",,,,,1,1,236654
poutre,poutre,,,,,,,,,1,1,236654
poutres,poutre,,,,,,,,,1,1,236654
prises,,,,,,,,,,1,3,236654
Prises,prises,,,,,,,,,1,1,236654
q livre,q livre,,,,,,,,,1,3,236654
quars de Barils,quart de barils,,,,,,,,,1,1,236654
quart,quart,quarts de livres,kg,.125,,,,,,1,5,290
Quart,quart,quarts de livres,kg,.125,,,,,,1,4,290
quart de charge,,,,,,,,,,1,1,236654
quarteaux,quarteaux,,,,"1 quartaut correspond à environ 57 litres, source Wikipédia",,,,,1,2,236654
Quartieres,quartiers,,,,,,,,,1,2,236654
quartiers,quartiers,,,,,,0,,1,1,5,236654
Quartiers,quartiers,,,,,,,,,1,7,236654
Quartiers mesure de Blaye,quartiers mesure de blaye,,,,,,,,,1,3,236654
quarts,quarts,quarts de livres,kg,.125,,,0,,0,1,71,290
Quarts,quarts,quarts de livres,kg,.125,,,,,,1,209,290
Quarts??,quarts??,quarts de livres,kg,.125,,,,,,1,1,290
Queue,queues,,,,,,,,,1,1,236654
queues,queues,,,,,,0,,1,1,5,236654
Queues,queues,,,,,,,,,1,3,236654
quiconir,quiconir,,,,unité difficilement lisible dans la source,,,,,1,1,236654
quinal,,,,,,,,,,1,1,236654
quinquets,,,,,,,,,,1,1,236654
quintal,,,,,,,,,,1,1981,236654
Quintal,,,,,,,,,,1,764,236654
quintaux,quintaux,,,,,,,,,1,14280,236654
Quintaux,quintaux,,,,,,,,,1,26,236654
quintaux de Saint-Domingue,,,,,,,,,,1,1,236654
quintaux des colonies françaises,,,,,,,,,,1,4,236654
quintaux métriques,,,,,,,,,,1,7,236654
Quinteaux,quintaux,,,,,,,,,1,2,236654
quints,quints,,,,,,,,,1,7,236654
rame,rames,rames,pieces,500,Doursther : mesure pour le papier. Entre 360 et 500 feuilles,,,,,1,102,1130
Rame,rames,rames,pieces,500,Doursther : mesure pour le papier. Entre 360 et 500 feuilles,,,,,1,4,1130
rame ou aunes,rame ou aunes,,,,,,,,,1,1,236654
rames,rames,rames,pieces,500,Doursther : mesure pour le papier. Entre 360 et 500 feuilles,,0,,0,1,652,1130
Rames,rames,rames,pieces,500,Doursther : mesure pour le papier. Entre 360 et 500 feuilles,,,,,1,372,1130
Rapé,rapé,,,,,,,,,1,1,236654
Raziere,razières,,,,Cnrtl : 1 rasière correspond à 50 litres environ,,,,,1,2,236654
Razière,razières,,,,Cnrtl : 1 rasière correspond à 50 litres environ,,,,,1,1,236654
Razieres,razières,,,,Cnrtl : 1 rasière correspond à 50 litres environ,,,,,1,4,236654
razières,razières,,,,Cnrtl : 1 rasière correspond à 50 litres environ,,0,,1,1,42,236654
Razières,razières,,,,Cnrtl : 1 rasière correspond à 50 litres environ,,,,,1,2,236654
rets,,,,,,,,,,1,2,236654
retz,,,,,,,,,,1,1,236654
Retz,retz,,,,,,,,,1,1,236654
robes,robes,,,,,,0,1,0,1,3,236654
rode,,,,,,,,,,1,1,236654
roder,,,,,,,,,,1,1,236654
rodes,,,,,,,,,,1,50,236654
Rondelles,,,,,,,,,,1,1,236654
roues,,,,,,,,,,1,2,236654
rouleau,,,,,,,,,,1,2,236654
rouleaux,rouleaux,,,,,,0,,1,1,47,236654
Rouleaux,rouleaux,,,,,,,,,1,3,236654
ruleaux,,,,,,,,,,1,2,236654
sabres,sabres,sabres,pieces,1,,,0,,0,1,8,8
Sabres,,,,,,,,,,1,1,236654
Sac,sacs,,,,,,,,,1,2,236654
sacs,sacs,,,,,,0,,1,1,93,236654
Sacs,sacs,,,,,,,,,1,34,236654
Sacs de 2800 boisseaux,sacs de 2800 boisseaux,,,,,,,,,1,1,236654
saix,,,,,"vérification dans la source, il s’agit de « faix »",,,,,1,1,236654
sanegues,,,,,"vérification dans la source, il semble bien s’agir de « sanegues » mais aucune info sur cette unité",,,,,1,2,236654
sannées,sannées,,,,"n’apparaît qu’une fois, unité difficilement lisible dans la source",,,,,1,1,236654
saumon,saumon,pièces,pieces,1,,,,,,1,2,199
saumons,saumon,pièces,pieces,1,,,0,,0,1,10,199
Saur,saur,,,,,,,,,1,1,236654
Saus,saus,,,,"vérification dans la source, il semble qu’il s’agisse de « sacs »",,,,,1,4,236654
seaux,,,,,,,,,,1,1,236654
Secheldes,secheldes,,,,,,,,,1,1,236654
selles,,,,,,,,,,1,1,236654
sennes,sennes,sennes,pieces,1,,,0,,0,1,2,2
septier,septier,,,,,,,,,1,7,236654
septiers,septier,,,,,,0,,1,1,59,236654
Septiers,septier,,,,,,,,,1,20,236654
serges,serges,,,,,,0,1,0,1,1,236654
sergiers,sergiers,,,,"vérification dans la source, il s’agit de « services »",,0,1,0,1,1,236654
serrures,,,,,,,,,,1,2,236654
service,,,,,,,,,,1,2,236654
services,,,,,,,,,,1,10,236654
Services,,,,,,,,,,1,8,236654
Serviettes,serviettes,,,,,,,,,1,1,236654
setiers,setiers,,,,,,,,,1,30,236654
Setiers,setiers,,,,,,,,,1,1,236654
setiés,,,,,,,,,,1,1,236654
settier,setiers,,,,,,,,,1,1,236654
settiers,,,,,,,,,,1,3,236654
Settiers,setiers,,,,,,,,,1,3,236654
sevices,,,,,,,,,,1,1,236654
simple,simple,,,,,,,,,1,1,236654
Sixaine,,,,,,,,,,1,1,236654
sixaines,,,,,,,,,,1,4,236654
Sixaines,,,,,,,,,,1,4,236654
sixains,sixains,,,,,,0,1,0,1,5,236654
Sixains,sixains,,,,,,,,,1,11,236654
sixieme de baril,sixieme de baril,,,,,,,,,1,1,236654
sizaines,sizaines,,,,"1 sizain = paquet de six jeux de cartes à jouer, source Larousse",,0,1,0,1,1,236654
sizains,,,,,"1 sizain = paquet de six jeux de cartes à jouer, source Larousse",,,,,1,10,236654
solives,,,,,,,,,,1,1,236654
Somme,somme,,,,,,,,,1,1,236654
sommée,sommées,,,,,,,,,1,1,236654
sommées,sommées,,,,,,0,1,0,1,8,236654
Sommées,sommées,,,,,,,,,1,2,236654
sommes,somme,,,,,,,,,1,4,236654
Sommes,,,,,,,,,,1,3,236654
sommiers,sommiers,,,,,,0,1,0,1,7,236654
Sous,sous,,,,,,,,,1,1,236654
stère,,,,,"1 stère = 1 mètre cube, source Wikipédia",,,,,1,16,236654
stères,,,,,"1 stère = 1 mètre cube, source Wikipédia",,,,,1,12,236654
stères à bruler,,,,,"1 stère = 1 mètre cube, source Wikipédia",,,,,1,14,236654
stimées,,,,,,,,,,1,1,236654
stoc,stoc,,,,"vérification dans la source, il s’agit de « livres »",,,,,1,1,236654
tables,tables,,,,,,,,,1,3,236654
taille petit,taille petit,,,,,,,,,1,1,236654
tapis,tapis,pièces,pieces,1,,,0,,0,1,4,199
Tarsonde,tarsonde,,,,"vérification dans la source, il s’agit de « tierçon »",,,,,1,1,236654
tasses,,,,,,,,,,1,15,236654
Tasses,,,,,,,,,,1,1,236654
Taupettes,taupettes,,,,,,,,,1,4,236654
taureaux,taureaux,pièces,pieces,1,,,0,,0,1,2,199
Tenture,tentures,,,,,,,,,1,1,236654
tentures,tentures,,,,,,0,1,0,1,1,236654
têtes,têtes,pièces,pieces,1,,,0,,0,1,3,199
thonneaux,tonneaux,,,,,,,,,1,13,236654
Thonneaux,tonneaux,,,,,,,,,1,28,236654
thuiles,,,,,,,,,,1,1,236654
thuilles,thuilles,,,,,,,,,1,1,236654
tierce,tierce,tierce,kg,148,Doursther : Tierce=nom donné par les allemands à Aime: de 130 à 166 litres -> 148 litres,,1,,0,0,0,0
tierçns,,,,,,,,,,1,1,236654
tiercon,tierçons,,,,,,,,,1,4,236654
Tiercon,,,,,,,,,,1,1,236654
TIERCON,tierçons,,,,,,,,,1,1,236654
tierçon,tierçons,,,,,,,,,1,13,236654
Tierçon,tierçons,,,,,,,,,1,7,236654
tiercons,tierçons,,,,,,,,,1,11,236654
Tiercons,tierçons,,,,,,,,,1,7,236654
tierçons,tierçons,,,,,,0,,1,1,110,236654
Tierçons,tierçons,,,,,,,,,1,134,236654
Tiercours,tierçons,,,,,,,,,1,2,236654
Tiercous,tierçons,,,,,,,,,1,2,236654
Tierions,tierçons,,,,,,,,,1,1,236654
tiers,tiers,,,,,,0,1,0,1,1,236654
Tiersous,tierçons,,,,,,,,,1,2,236654
timbre,,,,,,,,,,1,1,236654
timbres,timbres,timbres de 40 peaux,pieces,40,http://books.google.fr/books?id=nuY_AAAAcAAJ&pg=PA733&lpg=PA733&dq=peaux+d'hermine+timbre&source=bl&ots=MErsCSDehB&sig=FF2NCCXeSO90f1TcYozlqI33Y_I&hl=fr&sa=X&ei=Qau2U_SkL4Pt0gWo9YHIAQ&ved=0CCsQ6AEwAw#v=onepage&q=peaux%20d'hermine%20timbre&f=fal,,0,,0,1,19,19
Timbres,timbres,,,,,,,,,1,3,236654
Times,,,,,"vérification dans la source, il s’agit de « tinnes »",,,,,1,1,236654
Timpettes,,,,,"vérification dans la source, il s’agit bien de « timpettes », mais je suppose que cela correspond à topettes",,,,,1,1,236654
tinéa,tinéa,,,,,,,,,1,1,236654
tinettes,,,,,,,,,,1,1,236654
tinnes,,,,,,,,,,1,1,236654
toises,toises,toises,cm,194.89999,Wikipedia,,0,,0,1,29,35
Toises,toises,toises,cm,194.89999,Wikipedia,,,,,1,6,35
Toisons,toisons,,,,,,,,,1,1,236654
tomes,tomes,,,,,,,,,1,2,236654
Tomes,tomes,,,,,,,,,1,1,236654
tommes,tommes,,,,,,,,,1,1,236654
Tommes,tommes,,,,,,,,,1,1,236654
tonaux,tonneaux,,,,,,,,,1,6,236654
Tones?,,,,,vérification dans la source,,,,,1,1,236654
tonnaux,tonneaux,,,,,,,,,1,1,236654
tonne,tonne,,,,,,,,,1,8,236654
Tonne,tonne,,,,,,,,,1,4,236654
tonneau,tonneaux,,,,,,,,,1,4,236654
Tonneau,tonneaux,,,,,,,,,1,15,236654
tonneaux,tonneaux,,,,,,0,,1,1,1234,236654
Tonneaux,tonneaux,,,,,,,,,1,1622,236654
Tonneaux a 20 qu,tonneaux a 20 qu,,,,,,,,,1,1,236654
Tonneaux de 5250 livres,,,,,,,,,,1,1,236654
Tonneaux de haut,tonneaux de haut,,,,,,,,,1,1,236654
Tonneaux de ville,tonneaux de ville,,,,,,,,,1,1,236654
tonnes,tonne,,,,,,0,,1,1,67,236654
Tonnes,tonne,,,,,,,,,1,23,236654
Torches,,,,,,,,,,1,1,236654
Touches,,,,,,,,,,1,1,236654
Toyette?,,,,,"vérification dans la source, il s’agit de « topettes »",,,,,1,1,236654
traque,traques,traques,pieces,3,Dictionnaire de la marine françois (books.google.fr),,,,,1,9,190
traquer,traques,traques,pieces,3,Dictionnaire de la marine françois (books.google.fr),,,,,1,1,190
traques,traques,traques,pieces,3,Dictionnaire de la marine françois (books.google.fr),,0,,0,1,137,190
Traques,traques,traques,pieces,3,Dictionnaire de la marine françois (books.google.fr),,,,,1,43,190
Treilles,treilles,,,,,,,,,1,1,236654
treittes,treittes,,,,,,0,1,0,1,1,236654
unité,,,,,,,,,,1,1,236654
V,,,,,"vérification dans la source, il s’agit de « valeur »",,,,,1,1,236654
vaches,vaches,pièces,pieces,1,,,0,,0,1,23,199
val,,,,,,,,,,1,9,236654
valeur,valeur,,,,,,,,,1,2230,236654
Valeur,valeur,,,,,,,,,1,2967,236654
Valeur Cy,valeur cy,,,,,,,,,1,15,236654
valeur de,,,,,,,,,,1,10,236654
Valeur de,valeur,,,,,,,,,1,150,236654
valeurs,valeur,,,,,,,,,1,23,236654
Valeurs,valeur,,,,,,,,,1,8,236654
Valleur,valeur,,,,,,,,,1,1,236654
vals,vals,,,,,,0,1,0,1,1,236654
vbarils,,,,,,,,,,1,1,236654
Vbarils,,,,,,,,,,1,1,236654
veaux,veaux,pièces,pieces,1,,,0,,0,1,8,199
velles,veltes,veltes,kg,7.4299998,Dourshter : mesure de Paris,,,,,1,1,446
velte,,,,,,,,,,1,7,236654
Velte,,,,,,,,,,1,14,236654
veltes,veltes,veltes,kg,7.4299998,Dourshter : mesure de Paris,,0,,0,1,183,446
Veltes,veltes,veltes,kg,7.4299998,Dourshter : mesure de Paris,,,,,1,261,446
Veltes le demi,veltes le demi,,,,,,,,,1,1,236654
veltres,veltes,veltes,kg,7.4299998,Dourshter : mesure de Paris,,,,,1,1,446
verges,verges,verges,kg,7.4299998,p581 : <=> veltes,,0,,0,1,17,37
Verges,verges,verges,kg,7.4299998,p581 : <=> veltes,,,,,1,20,37
verres,,,,,,,,,,1,2,236654
vie?,vie?,,,,"vérification dans la source, il s’agit de « pièces »",,,,,1,1,236654
vieux?,vieux?,,,,"vérification dans la source, il s’agit de « pièces »",,,,,1,1,236654
violons,violons,violons,pieces,1,,,0,,0,1,5,5
Vivants,vivants,,,,,,,,,1,1,236654
vogues,vogues,,,,,,,,,1,1,236654
voiture,voitures,,,,,,,,,1,1,236654
voitures,voitures,,,,,,0,1,0,1,18,236654
Voitures,,,,,,,,,,1,1,236654
vollilles,vollilles,vollilles,pieces,1,loïc charles,,0,,0,1,1,1
volumes,,,,,,,,,,1,12,236654
Volumes,,,,,,,,,,1,1,236654
W,w,,,,,,,,,1,2,236654
wagons,wagons,,,,,,0,,1,1,8,236654
yunes,yunes,imi de berne,litres,3.503,p597 doursther -> voir Imi p186,,0,,0,1,1,1
,,,,,,,,,,1,156993,236654
