numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
415,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,vin de cherés,Espagne,"200,00",pipes,"200,0000000",,,Pas de valeur totale indiquée
416,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,vin d'Espagne,Espagne,"98,00",pipes,"200,0000000",,,Pas de valeur totale indiquée
417,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,vin d'Espagne,Espagne,"70,00",bariques,"100,0000000",,,Pas de valeur totale indiquée
418,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,vin d'Espagne,Espagne,"23,00",bottes,"200,0000000",,,Pas de valeur totale indiquée
419,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,vin d'Espagne,Espagne,"200,00",bouteilles,"0,7500000",,,Pas de valeur totale indiquée
420,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,vin de malvoisie,Espagne,"4,00",pipes,"200,0000000",,,Pas de valeur totale indiquée
421,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,vin de pacaret,Espagne,"1,00",pipes,"220,0000000",,,Pas de valeur totale indiquée
422,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,bois de brezil,Portugal,"78 725,00",livres,"0,1600000",,,Pas de valeur totale indiquée
423,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,citrons,Portugal,"13,00",caisses,"24,0000000",,,Pas de valeur totale indiquée
424,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,cocos,Portugal,"170,00",milliers,"12,0000000",,,Pas de valeur totale indiquée
425,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,ecorces de citron confits,Portugal,"200,00",livres,"1,5000000",,,Pas de valeur totale indiquée
426,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,figues,Portugal,"175,00",livres,"0,1200000",,,Pas de valeur totale indiquée
427,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,graine a chapelet,Portugal,"4 225,00",livres,"0,0600000",,,Pas de valeur totale indiquée
428,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,jambons,Portugal,"82,00",livres,"0,6000000",,,Pas de valeur totale indiquée
429,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,laine d'Espagne,Portugal,"4 654,00",livres,"1,3000000",,,Pas de valeur totale indiquée
430,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,oranges douces,Portugal,"512,00",caisses,"12,0000000",,,Pas de valeur totale indiquée
431,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,citrons,Italie,"800,00",caisses,"20,0000000",,,Pas de valeur totale indiquée
432,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,citrons,Italie,"20,00",milliers,"40,0000000",,,Pas de valeur totale indiquée
433,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,huile d'olive,Italie,"805,00",livres,"0,6000000",,,Pas de valeur totale indiquée
434,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,baleine en fanon,Isle francoises de l'amerique,"300,00",livres,"2,0000000",,,Pas de valeur totale indiquée
435,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,bois marbré,Isle francoises de l'amerique,"7 850,00",livres,"0,0600000",,,Pas de valeur totale indiquée
436,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,bordages de chesne,Isle francoises de l'amerique,"2 410,00",pieds,"2,0000000",,,Pas de valeur totale indiquée
437,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,cacao,Isle francoises de l'amerique,"343 210,00",livres,"0,8000000",,,Pas de valeur totale indiquée
438,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,caffé,Isle francoises de l'amerique,"79 575,00",livres,"0,6500000",,,Pas de valeur totale indiquée
439,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,casse,Isle francoises de l'amerique,"200,00",livres,"0,1300000",,,Pas de valeur totale indiquée
440,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,cahoüanne,Isle francoises de l'amerique,"42,00",livres,"2,1500000",,,Pas de valeur totale indiquée
441,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,chevrons de bois d'acajou de 8 pieds,Isle francoises de l'amerique,"28,00",pièces,"5,5000000",,,Pas de valeur totale indiquée
442,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,citrons confits,Isle francoises de l'amerique,"906,00",livres,"0,5300000",,,Pas de valeur totale indiquée
443,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,confitures,Isle francoises de l'amerique,"2 991,00",livres,"0,5300000",,,Pas de valeur totale indiquée
444,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,cotton en laine,Isle francoises de l'amerique,"103 891,00",livres,"1,0500000",,,Pas de valeur totale indiquée
445,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,cuirs secs en poil,Isle francoises de l'amerique,"2 599,00",pièces,"5,5000000",,,Pas de valeur totale indiquée
446,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,dents d'elephant,Isle francoises de l'amerique,"5 050,00",livres,"2,0000000",,,Pas de valeur totale indiquée
447,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,eau de citronelle,Isle francoises de l'amerique,"29,00",bouteilles,"0,0000000",,,Pas de valeur totale indiquée
448,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,ecaille de carret,Isle francoises de l'amerique,"1 272,00",livres,"8,2500000",,,Pas de valeur totale indiquée
449,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,gingembre,Isle francoises de l'amerique,"60 000,00",livres,"15,5000000",,,Pas de valeur totale indiquée
450,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,graine a chapelet,Isle francoises de l'amerique,"350,00",livres,"8,5000000",,,Pas de valeur totale indiquée
451,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,huile de morüe,Isle francoises de l'amerique,"46,50",barriques,"120,0000000",,,Pas de valeur totale indiquée
452,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,huile de morüe,Isle francoises de l'amerique,"38 250,00",livres,"0,2500000",,,Pas de valeur totale indiquée
453,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,liqueur a boire,Isle francoises de l'amerique,"64,00",pintes,"0,0000000",,,Pas de valeur totale indiquée
454,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,liqueur a boire,Isle francoises de l'amerique,"309,00",bouteilles,"0,0000000",,,Pas de valeur totale indiquée
455,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,indigo,Isle francoises de l'amerique,"483 929,00",livres,"3,2500000",,,Pas de valeur totale indiquée
456,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,madriers d'acajou de 17 pieds,Isle francoises de l'amerique,"29,00",pièces,"61,0000000",,,Pas de valeur totale indiquée
457,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,madriers d'acajou de 8 pieds,Isle francoises de l'amerique,"40,00",pièces,"28,7500000",,,Pas de valeur totale indiquée
458,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,madriers d'acajou de 6 pieds,Isle francoises de l'amerique,"28,00",pièces,"21,5000000",,,Pas de valeur totale indiquée
459,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,morüe seche,Isle francoises de l'amerique,"2 057,00",couples,"0,5000000",,,Pas de valeur totale indiquée
460,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,morüe seche,Isle francoises de l'amerique,"1 033 215,00",livres,"0,2000000",,,Pas de valeur totale indiquée
461,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,morüe vertes caps et queües,Isle francoises de l'amerique,"68 250,00",pieces,"0,7500000",,,Pas de valeur totale indiquée
462,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,oranges douces,Isle francoises de l'amerique,"4,00",milliers,"0,0500000",,,Pas de valeur totale indiquée
463,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,peaux de lapin,Isle francoises de l'amerique,"450,00",peaux,"0,0750000",,,Pas de valeur totale indiquée
464,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,planches d'acajou de 8 pieds,Isle francoises de l'amerique,"100,00",pièces,"7,2500000",,,Pas de valeur totale indiquée
465,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,planches d'acajou de 6 pieds,Isle francoises de l'amerique,"134,00",pièces,"7,5000000",,,Pas de valeur totale indiquée
466,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,raves de morüe,Isle francoises de l'amerique,"2,50",bariques,"30,0000000",,,Pas de valeur totale indiquée
467,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,ris,Isle francoises de l'amerique,"61 210,00",livres,"0,2000000",,,Pas de valeur totale indiquée
468,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,rocou,Isle francoises de l'amerique,"48 665,00",livres,"1,0000000",,,Pas de valeur totale indiquée
469,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,saumon salé,Isle francoises de l'amerique,"3,00",bariques,"100,0000000",,,Pas de valeur totale indiquée
470,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,sirop de capilaire,Isle francoises de l'amerique,"701,00",livres,"0,5000000",,,Pas de valeur totale indiquée
471,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,sirop de limon,Isle francoises de l'amerique,"298,00",livres,"0,5000000",,,Pas de valeur totale indiquée
472,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,sirop de sucre,Isle francoises de l'amerique,"8 300,00",livres,"0,0700000",,,prixau 100
473,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,sucre blanc,Isle francoises de l'amerique,"3 250,00",livres,"0,6000000",,,Pas de valeur totale indiquée
474,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,sucre brut,Isle francoises de l'amerique,"15 324 300,00",livres,"0,2500000",,,Pas de valeur totale indiquée
475,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,sucre terré,Isle francoises de l'amerique,"2 504 000,00",livres,"0,3700000",,,Pas de valeur totale indiquée
476,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,sucre tête,Isle francoises de l'amerique,"3 277 800,00",livres,"0,2800000",,,Pas de valeur totale indiquée
477,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,tabac de st domingue,Isle francoises de l'amerique,"2 225,00",livres,"0,9000000",,,Pas de valeur totale indiquée
478,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,tabac en feüilles,Isle francoises de l'amerique,"703,00",livres,"0,2500000",,,Pas de valeur totale indiquée
479,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,tabac filé,Isle francoises de l'amerique,"4 900,00",livres,"0,7500000",,,Pas de valeur totale indiquée
480,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,tabac en poudre,Isle francoises de l'amerique,"17 750,00",livres,"1,2000000",,,Pas de valeur totale indiquée
481,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,taffias,Isle francoises de l'amerique,"3,00",barriques,"36,0000000",,,Pas de valeur totale indiquée
