numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
164,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,plumes a ecrire,Hollande,1000,nombre,0.25,25,-225,erreur de calcul,1
165,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,plumes a ecrire,Hollande,60,livres,3,180,0,,1
166,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,poil de lievre,Hollande,50,livres,1.5,75,0,,1
167,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,pinceaux,Hollande,250,livres,6,1500,0,,1
168,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,poilles a frire,Hollande,550,nombre,2.25,1237,-0.5,,1
169,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,pipes a fumer,Hollande,6480,grosses,2,12960,0,,1
170,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,pots de terre rouge,Hollande,14,nombre,0.25,5.6,2.1,erreur de calcul,1
171,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,plats de bois,Hollande,9,nombre,0.3,2.7,0,,1
172,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,planches de prusse de 27 pieds,Hollande,1053,pièces,4,4212,0,,1
173,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,planches de sapin de 28 pieds,Hollande,602,pièces,4.125,2483.25,0,,1
174,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,planches de sapin de 15 à 18 pieds,Hollande,317,pièces,1.2,380.4,0,,1
175,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,planches de sapin de 10 pieds,Hollande,2.55,pièces,100,255,0,255 livres à 100 livres les 100,1
176,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,planches de sapin de 8 à 9 pieds,Hollande,55.46,pièces,85,4714.1,0,5546 livres à 85 livres les 100,1
177,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,planches de sapin de 7 à 8 pieds,Hollande,224.97,pièces,75,16872.75,0,22497 livres à 75 livres les 100,1
178,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,planches de sapin de 4 pieds,Hollande,2.22,pièces,30,66.6,0,222 livres à 30 livres les 100,1
179,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,plomb en saumon,Hollande,76825,livres,1.4,18438.8,-89116.2,erreur de calcul,1
180,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,poix grosse,Hollande,9125,livres,0.15,1368.75,0,,1
181,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,quinquaille,Hollande,50,livres,1,50,0,,1
182,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,ris,Hollande,4675,livres,0.18,841.5,0,,1
183,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,raves de morue,Hollande,464.5,barils,25,11612.5,0,,1
184,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,ruban de fil,Hollande,364,livres,2,728,0,,1
185,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,roulette pour enfans,Hollande,1,nombre,6,6,0,,1
186,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,rouës a filer,Hollande,1,nombre,3,3,0,,1
187,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,salemporris,Hollande,1005,pieces,18,18090,0,,1
188,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,sceaux de cuir,Hollande,72,douzaines,5,360,0,6 douzaines à 5 livres la pièce,1
189,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,sceaux de sapin,Hollande,12,douzaines,1.5,18,0,1 douzaine à 30 sous la pièce,1
190,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,stil de grain,Hollande,180,livres,1,180,0,,1
191,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,soufre,Hollande,2625,livres,0.15,393.75,0,,1
192,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,stocfiches,Hollande,6650,livres,0.14,931,0,,1
193,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,4,saumon fumé,Hollande,1,nombre,2,2,0,,1
194,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,thé,Hollande,15,livres,3,45,0,,1
195,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,toile peinte de hollande,Hollande,190,pieces,20,3800,0,,1
196,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,tabac en rouleaux,Hollande,500,livres,0.6,300,0,,1
197,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,tambours de finte,Hollande,3680,livres,0.12,441.6,0,,1
198,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,tables de sapin peinte,Hollande,100,nombre,7,700,0,,1
199,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,terrerie de grez,Hollande,6175,livres,0.03,185.25,0,,1
200,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,verres a boire,Hollande,275,livres,1,275,0,,1
201,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,verreterie,Hollande,56235,livres,0.6,33741,0,,1
202,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,vin du rhin,Hollande,321,bouteilles de pintes,1,321,0,,1
203,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,azur commun,Nord,17640,livres,0.5,8820,0,,1
204,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,alun,Nord,6370,livres,0.2,63.7,-1210.3,erreur de calcul,1
205,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,amidon,Nord,74150,livres,0.17,12605.5,0,,1
206,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,acier,Nord,769,barils,25,19225,0,,1
207,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,avirons,Nord,108,nombre,1,100,-8,erreur de calcul,1
208,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,anspect,Nord,514,nombre,0.2,102.8,0,,1
209,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,bœuf fumées,Nord,120,livres,0.5,60,0,,1
210,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,bray gras,Nord,880,barils,14,12320,0,,1
211,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,bayonnette,Nord,598,nombre,1.25,747.5,0,,1
212,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,bouteilles de verre,Nord,300,livres,0.2,60,0,,1
213,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,bourdillons,Nord,360,pieces,2,720,0,,1
214,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,bois a bruler,Nord,5,cordes,10,50,0,,1
215,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,cordages,Nord,13050,livres,0.26,3393,0,,1
216,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,chanvre cru,Nord,584350,livres,0.22,128557,0,,1
217,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,cire jaune,Nord,16500,livres,1.35,22275,0,,1
218,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,cuivre rouge en feuille,Nord,33000,livres,1.5,49500,0,,1
219,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,canon de fusil vieux,Nord,200,nombre,1,200,0,,1
220,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,l? de fer,Nord,3500,livres,0.015,51.5,-1,erreur de calcul,1
221,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,caves garnies,Nord,120,livres,6,720,0,,1
222,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,caves garnies,Nord,36,livres,3,108,0,,1
223,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,couperose verte,Nord,4700,livres,0.065,305.5,0,,1
224,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,courbes de chesne de 9 pieds,Nord,14,pièces,2.5,35,0,,1
225,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,espars,Nord,40,nombre,1.25,50,0,,1
226,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,fusils,Nord,598,nombre,5,2990,0,,1
227,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,fil de caret,Nord,6150,livres,0.26,1599,0,,1
228,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,fer blanc,Nord,44,barils,110,4840,0,,1
229,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,fer noir,Nord,8,barils,80,640,0,,1
230,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,fer en barre,Nord,423400,livres,1.25,529150,-100,erreur de calcul,1
231,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,goudron,Nord,1190,barils,18,21420,0,,1
232,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,jambons,Nord,250,livres,0.4,100,0,,1
233,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,limeneas,Nord,661,pieces,20,13220,0,,1
234,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,laine en suin,Nord,3850,livres,0.4,1540,0,,1
235,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,lin crud,Nord,15650,livres,0.28,4382,0,,1
236,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,litarge,Nord,950,livres,22,20900,0,,1
237,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,muzettes organisée,Nord,6,nombre,6,36,0,,1
238,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,mercerie grosse,Nord,215,livres,1,215,0,,1
239,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,mats de sapin de 50 pieds,Nord,10,pièces,25,250,0,,1
240,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,5,matereaux de 32 pieds,Nord,19,pièces,12,228,0,,1
241,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,merrain a pipes,Nord,24300,douëlles,3.5,8505,-76545,erreur de calcul,1
242,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,merrain a barriques,Nord,26900,douëlles,1.5,4035,-36315,erreur de calcul,1
243,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,merrain a ferraille,Nord,730,pieces,1,73,-657,erreur de calcul,1
244,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,noir de fumée,Nord,12020,barilles,0.1,1202,0,,1
245,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,pimens,Nord,6145,livres,1,6145,0,,1
246,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,platiele,Nord,16411,pieces,5,82055,0,,1
247,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,plomb en saumon,Nord,365200,livres,0.24,87648,0,,1
248,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,pelles de bois,Nord,7,douzaines,4,28,0,,1
249,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,planches de prusse de 28 pieds,Nord,96,pièces,4.125,396,0,,1
250,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,planches de sapin de 25 pieds,Nord,1540,pièces,5,7700,0,,1
251,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,planches de sapin de 15 pieds,Nord,663,pièces,1.2,795.6,0,,1
252,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,planches de sapin de 12 pieds,Nord,4800,pièces,1.2,5760,0,,1
253,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,planches de sapin de 9 à 10 pieds,Nord,46250,pièces,0.85,39312.5,0,,1
254,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,planches de sapin de 9 à 10 pieds,Nord,4520,pièces,0.8,3616,0,,1
255,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,demi-planches de sapin,Nord,2640,pièces,0.45,1188,0,,1
256,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,quinquaille de fer,Nord,1060,livres,1,1060,0,,1
257,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,rave de morüe,Nord,413,barils,30,12390,0,,1
258,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,saumon fumé,Nord,24,livres,0.25,6,0,,1
259,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,suif,Nord,9490,livres,0.35,3321.5,0,,1
260,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,verres a boire,Nord,2790,livres,1,2790,0,,1
261,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,ancre de fer,Espagne,9925,livres,0.22,2183.5,0,,1
262,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,avirons,Espagne,392,fraques ?????,4,1568,0,,1
263,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,bray gras,Espagne,20,barils,15,300,0,,1
264,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,confitures,Espagne,30,livres,0.6,18,0,,1
265,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,capres,Espagne,3820,livres,0.25,955,0,,1
266,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,caffés,Espagne,20,livres,3,120,60,erreur de calcul,1
267,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,citrons,Espagne,36400,nombre,0.5,18200,0,,1
268,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,cochenilles,Espagne,400,livres,20,8000,0,,1
269,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,couty,Espagne,50,livres,1.5,75,0,,1
270,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,canon de fusil vieux,Espagne,2,nombre,10,20,0,,1
271,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,cercles a barriques,Espagne,500,pacquets,14,1162,-5838,prix unitaire illisible,1
272,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,fusil,Espagne,2,nombre,60,120,0,,1
273,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,fer en barre,Espagne,884250,livres,0.15,132637.5,0,,1
274,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,fer feuillard,Espagne,60725,livres,0.18,10930.5,0,,1
275,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,huile d'olive,Espagne,41400,livres,0.35,14490,0,,1
276,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,huile de poisson,Espagne,1,barique ,100,100,0,,1
277,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,jambons,Espagne,1550,livres,0.35,542.5,0,,1
278,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,laine ,Espagne,104950,livres,0.6,62970,0,,1
279,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,liege,Espagne,6150,livres,0.03,184.5,0,,1
280,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,muse en grain ?,Espagne,116,livres,240,27840,0,,1
281,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,meules a aiguiser,Espagne,866,nombre,2.25,1948.5,0,,1
282,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,noix,Espagne,300,milliers,0.15,45,0,,1
283,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,noisettes,Espagne,348,barreaux,0.3,104.4,0,,1
284,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,olive,Espagne,24,barils,1,24,0,,1
285,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,olive,Espagne,24,botiches,1.5,36,0,,1
286,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,oranges douces,Espagne,16400,nombre,0.02,328,0,,1
287,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,oranges aigres,Espagne,332,milliers,0.015,4980,4975.02,erreur de calcul,1
288,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,peaux de mouton en laine,Espagne,456,nombre,0.45,347,141.8,prix unitaire illisible,1
289,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,pierres de marbre,Espagne,30,nombre,2,60,0,,1
290,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,6,quinquina,Espagne,252,livres,4,1008,0,,1
291,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,quinquaille de fer,Espagne,200,livres,1,200,0,,1
292,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,raisin sec,Espagne,20,livres,0.15,3,0,,1
293,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,reglisse,Espagne,4950,livres,0.3,1485,0,,1
294,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,rozeaux,Espagne,4,milliers,,,,absence de prix total,1
295,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,sumac,Espagne,14150,livres,0.07,990.5,0,,1
296,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,tabac en poudre,Espagne,70,livres,0.5,35,0,,1
297,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,vin d'Espagne,Espagne,36.5,tonneaux,450,16425,0,,1
298,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,vin d'Espagne,Espagne,2,barils,30,60,0,,1
299,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,chocolat,Portugal,90,livres,2.5,225,0,,1
300,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,citrons,Portugal,114,caisses,6,684,0,,1
301,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,cocos,Portugal,122,milliers,1.8,219,-0.6,,1
302,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,ecorces de citrons,Portugal,1060,livres,1.5,1590,0,,1
303,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,figues,Portugal,28775,livres,0.25,7193.55,-0.2,,1
304,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,huile d'olive,Portugal,19125,livres,0.3,5737.5,0,,1
305,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,ipecacuana,Portugal,273,livres,5,1365,0,,1
306,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,liege,Portugal,2900,livres,0.15,435,0,,1
307,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,noix,Portugal,300,milliers,1.5,450,0,,1
308,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,oranges douces,Portugal,1463,caisses,2,2926,0,,1
309,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,oranges aigres,Portugal,16,caisses,2.05,36,3.2,erreur de calcul,1
310,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,raisine,Portugal,4625,livres,0.25,1156.25,0,,1
311,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,bois de campêche,Isles françoises de l'amerique,18125,livres,0.08,1450,0,,1
312,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,bois marbré,Isles françoises de l'amerique,2000,livres,12,240,-23760,erreur de calcul,1
313,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,bordage de chesne,Isles françoises de l'amerique,35,nombre,4,140,0,,1
314,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,bouteilles lissées de retour ?,Isles françoises de l'amerique,60,douzaines,0.25,15,0,5 douzaines à 5 sous la pièce,1
315,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,confitures,Isles françoises de l'amerique,5725,livres,1.5,8587.5,0,,1
316,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,caffé ,Isles françoises de l'amerique,4240,livres,2,8480,0,,1
317,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,cacao,Isles françoises de l'amerique,89190,livres,1.75,156082.5,0,,1
318,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,casse,Isles françoises de l'amerique,1000,livres,0.1,100,0,,1
319,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,cauris de retour,Isles françoises de l'amerique,600,livres,1.2,720,0,,1
320,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,culotes de cottonade,Isles françoises de l'amerique,36,nombre,2.5,90,0,,1
321,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,cuirs tanné,Isles françoises de l'amerique,5570,livres,0.35,1949.5,0,,1
322,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,cuirs secs en poil,Isles françoises de l'amerique,3576,nombre,5,17880,0,,1
323,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,cotton en laine,Isles françoises de l'amerique,504475,livres,0.7,353132.5,0,,1
324,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,cuivre en mitraille,Isles françoises de l'amerique,10720,livres,1,10720,0,,1
