numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
471,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Toiles ; grosse garnie ??? pour prélats,,1050,600,,,aunes,,,,,,Doute sur la marchandise,0
472,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Toiles ; platille,,124832,15604,,,pièces,,,,,,,0
473,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Toiles ; siamoise fil et coton,,1552,690,,,aunes,,,,,,,0
474,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Toiles ; siamoise fil et coton,,46275,30567,,,aunes,,,,,,,0
475,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Toiles ; gingas,,21483,11935,,,aunes,22528,,,,,,0
476,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Toiles ; gingas,,1045,581,,,aunes,22528,,,,,,0
477,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Toiles ; gingas,,396,220,,,aunes,,,,,,,0
478,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Toiles ; à voile,,16824,12120,,,aunes,22900,,,,,,0
479,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Toiles ; à voile,,826,590,,,aunes,22900,,,,,,0
480,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Toiles ; à voile,,5250,3750,,,aunes,22900,,,,,,0
481,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Toiles ; à voile,,1093,792,,,aunes,,,,,,,0
482,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Toiles ; de l'Inde commerce français,,14834,1122,,,pièces,15106,,,,,,0
483,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Toiles ; de l'Inde commerce français,,272,34,,,pièces,15106,,,,,,0
484,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Toiles ; de l'Inde commerce français,,1583993,62777,,,pièces,,,,,,,0
485,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Toiles ; imitant celles de l'Inde,,3104,1552,,,aunes,,,,,,,0
486,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Toiles ; imitant celles de l'Inde,,172885,87313,,,aunes,,,,,,,0
487,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Verrerie diverse,,74012,,,,,85398,,,,,,0
488,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Verrerie diverse,,7088,,,,,85398,,,,,,0
489,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Verrerie diverse,,4298,,,,,85398,,,,,,0
490,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Verrerie diverse,,2791,,,,,,,,,,,0
491,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Vins ; divers,,37407,588,,,muids,51934,,,,,,1
492,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Vins ; divers,,37407,176,,,pintes,51934,,,,,,2
493,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Vins ; divers,,37407,9659,,,bouteilles,51934,,,,,,2
494,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Vins ; divers,,10837,235,,,muids,51934,,,,,,1
495,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Vins ; divers,,10837,160,,,pintes,51934,,,,,,2
496,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Vins ; divers,,10837,175,,,bouteilles,51934,,,,,,2
497,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Vins ; divers,,3690,84,,,muids,51934,,,,,,1
498,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Vins ; divers,,3690,48,,,pintes,51934,,,,,,2
499,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Vins ; divers,,3690,220,,,bouteilles,51934,,,,,,2
500,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Vins ; divers,,23673,510,,,muids,,,,,,,1
501,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Vins ; divers,,23673,116,,,pintes,,,,,,,2
502,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Vins ; divers,,23673,200,,,bouteilles,,,,,,,2
503,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Vins ; de Bordeaux,,99165,665,,,muids,107926,,,,,,1
504,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Vins ; de Bordeaux,,99165,48,,,pintes,107926,,,,,,2
505,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Vins ; de Bordeaux,,99165,10966,,,bouteilles,107926,,,,,,2
506,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Vins ; de Bordeaux,,7711,48,,,muids,107926,,,,,,1
507,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Vins ; de Bordeaux,,7711,176,,,pintes,107926,,,,,,2
508,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Vins ; de Bordeaux,,7711,40,,,bouteilles,107926,,,,,,2
509,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Vins ; de Bordeaux,,1050,6,,,muids,107926,,,,,,1
510,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Vins ; de Bordeaux,,1050,22,,,pintes,107926,,,,,,2
511,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Vins ; de Bordeaux,,1050,100,,,bouteilles,107926,,,,,,2
512,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Vins ; de Bordeaux,,45582,285,,,muids,,,,,,,1
513,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Vins ; de Bordeaux,,45582,965,,,bouteilles,,,,,,,2
514,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Vins ; de liqueur,,3863,2,,,muids,4366,,,,,,1
515,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Vins ; de liqueur,,3863,2110,,,bouteilles,4366,,,,,,2
516,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Vins ; de liqueur,,454,313,,,bouteilles,4366,,,,,,0
517,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Vins ; de liqueur,,49,35,,,bouteilles,4366,,,,,,0
518,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Vins ; de liqueur,,502,313,,,bouteilles,,,,,,,0
519,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Vinaigre,,1304,41,,,muids,1833,,,,,,1
520,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Vinaigre,,1304,24,,,pintes,1833,,,,,,2
521,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Vinaigre,,1304,242,,,bouteilles,1833,,,,,,2
522,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Vinaigre,,529,18,,,muids,1833,,,,,,1
523,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Vinaigre,,529,110,,,pintes,1833,,,,,,2
524,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Vinaigre,,1264,30,,,muids,,,,,,,1
525,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Vinaigre,,1264,108,,,pintes,,,,,,,2
526,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Voitures diverses,,15,Voitures diverses,,99600,49,,,en nombres,,,,,,,0
527,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Voitures diverses,,15,Voitures diverses,,1200,1,,,en nombres,,,,,,,0
528,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
529,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
530,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
531,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
532,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
533,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
534,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
535,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
536,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
537,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
538,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
539,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
540,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
541,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
542,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
543,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
544,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
545,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
546,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
547,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
548,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
549,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
550,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
551,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
552,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
553,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
554,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
555,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
556,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
557,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
558,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
559,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
560,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
561,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
562,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
563,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
564,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
565,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
566,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
567,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
568,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
569,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
570,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
571,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
572,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
573,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
574,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
575,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
576,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
577,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
578,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
579,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
580,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
581,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
582,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
583,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
584,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
585,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
586,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
587,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
588,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
589,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
590,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
591,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
592,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
593,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
594,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
595,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
596,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
597,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
598,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
599,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
600,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,,,,,,,,,,,,,,,,,
