numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
336,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,6,1772,Drogueries,Marseille,Italie,1300,livres,1,1300,0,
337,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,6,1772,Eau ; de fleur d'orange,Marseille,Italie,4350,livres,"0,5",2175,0,
338,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,6,1772,Eponges,Marseille,Italie,2975,livres,1,2975,0,
339,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,6,1772,Esprit ; de bergamottes,Marseille,Italie,100,livres,15,1500,0,
340,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,6,1772,Etain ; en bloc,Marseille,Italie,38330,livres,"0,75",28747,"-0,5",
341,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,6,1772,Etoffe ; de soye,Marseille,Italie,2515,livres,40,100600,0,
342,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,6,1772,Fer ; en barres,Marseille,Italie,18200,livres,"0,15",2730,0,
343,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,6,1772,Fer ; ouvré,Marseille,Italie,55918,livres,"0,25",13979,"-0,5",
344,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,6,1772,Feves,Marseille,Italie,16408,charges,12,196896,0,
345,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,6,1772,Ficelle,Marseille,Italie,400,livres,"0,5",200,0,
346,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,6,1772,Fil ; de chevre,Marseille,Italie,287,livres,3,861,0,
347,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,6,1772,Filoselle,Marseille,Italie,1490,livres,4,5960,0,
348,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Fleurs ; de violette,Marseille,Italie,130,livres,"0,75",1950,"1852,5",confusion entre livres et sous dans la source
349,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Folicule ; de sené,Marseille,Italie,29590,livres,5,147950,0,
350,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Fromage  ,Marseille,Italie,11385,livres,"0,25",2846,"-0,25",
351,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Galles,Marseille,Italie,6700,livres,"0,9",6030,0,
352,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Gomme ; arabique,Marseille,Italie,720,livres,"0,9",648,0,
353,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Gomme ; lacque,Marseille,Italie,1800,livres,2,3600,0,
354,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Grabeau ; d'indigo,Marseille,Italie,1400,livres,4,5600,0,
355,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Grabeau ; de tartre,Marseille,Italie,12880,livres,"0,15",1939,7,erreur de calcul
356,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Graine ; de chanvre,Marseille,Italie,4000,livres,"0,1",400,0,
357,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Graine ; de fenouil,Marseille,Italie,1400,livres,"0,1",140,0,
358,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Grenaille,Marseille,Italie,7500,livres,"0,2",1500,0,
359,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Huile ; d'amande,Marseille,Italie,290,livres,6,1740,0,
360,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Huile ; d'olive,Marseille,Italie,331,milleroles,40,13240,0,
361,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Huile ; de vitriol,Marseille,Italie,100,livres,4,400,0,
362,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Jalap,Marseille,Italie,200,livres,"1,5",300,0,
363,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Jaune ; de Naples,Marseille,Italie,720,livres,"0,75",540,0,
364,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Indigo,Marseille,Italie,5612,livres,15,84180,0,
365,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Joncs ; a voile,Marseille,Italie,400,livres,"0,4",160,0,
366,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Iris,Marseille,Italie,60675,livres,"0,5",30337,"-0,5",
367,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Jus ; de citron,Marseille,Italie,4700,livres,"0,3",1410,0,
368,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Jus ; de reglisse,Marseille,Italie,55630,livres,"0,35",19470,"-0,5",
369,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Laine ; lavée,Marseille,Italie,333920,livres,"1,1",367312,0,
370,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Laine ; surge,Marseille,Italie,800,livres,1,800,0,
371,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Lard,Marseille,Italie,7900,livres,"0,5",3950,0,
372,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Legumes,Marseille,Italie,1502420,livres,"0,15",225363,0,
373,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Librairie,Marseille,Italie,5164,livres,2,10328,0,
374,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Lin ; cru,Marseille,Italie,6830,livres,"0,6",4098,0,
375,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Liqueurs,Marseille,Italie,4770,livres,1,4770,0,
376,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Lustres ; de Venise,Marseille,Italie,3000,livres,"1,5",4500,0,
377,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Mane,Marseille,Italie,142084,livres,"1,75",248647,0,
378,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Marbre ; brut ; pierres,Marseille,Italie,74,en nombre,10,740,0,
379,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Marbre ; brut,Marseille,Italie,3900,livres,"0,05",195,0,
380,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Marchandises ; melées,Marseille,Italie,,,0,360,360,
381,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Marbre ; ouvré,Marseille,Italie,42350,livres,3,127050,0,
382,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Mercerie,Marseille,Italie,9293,livres,"3,5",32525,"-0,5",
383,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Miel,Marseille,Italie,790,livres,"0,2",158,0,
384,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Millet ; gros,Marseille,Italie,1138,charges,18,20784,300,erreur de calcul
385,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Mortiers ; de marbre,Marseille,Italie,3132,en nombre,"1,5",4698,0,
386,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Mouchoirs ; de coton,Marseille,Italie,30,pièces,9,270,0,
387,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Paille ; ouvrée,Marseille,Italie,10950,livres,2,21900,0,
388,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Papier ; blanc,Marseille,Italie,1432,rames,6,8592,0,
389,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Pate ; d'amande,Marseille,Italie,8000,livres,"0,4",3200,0,
390,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Peaux ; d'agneau,Marseille,Italie,460,livres,"0,3",138,0,
391,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Peaux ; de chevre ; en poil,Marseille,Italie,24405,douzaines,15,266075,-100000,erreur de calcul
392,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Peaux ; de lievre,Marseille,Italie,10940,livres,"1,5",16410,0,
393,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Peaux ; de loup,Marseille,Italie,270,en nombre,10,2700,0,
394,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Peaux ; de marroquin,Marseille,Italie,1025,livres,"1,25",1281,"-0,25",
395,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Pelleterie,Marseille,Italie,545,livres,10,5450,0,
396,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Pierres ; a eguiser,Marseille,Italie,3230,en nombre,2,6460,0,
397,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Pierres ; de malte,Marseille,Italie,300,en nombre,"1,5",450,0,
398,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Pipes ; a fumer,Marseille,Italie,100,grosses,3,300,0,
399,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Plomb ; en saumon,Marseille,Italie,31190,livres,"0,2",6238,0,
400,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Plumes ; d'autruche ; brutes,Marseille,Italie,3932,livres,5,19660,0,
401,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Plumes ; de poule,Marseille,Italie,5650,livres,"0,25",1412,"-0,5",
402,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Porc ; salé,Marseille,Italie,2100,livres,"0,4",840,0,
403,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Potterie ; de terre,Marseille,Italie,6578,douzaines,1,6578,0,
404,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Quincaille,Marseille,Italie,2825,livres,1,2825,0,
405,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Quinquina,Marseille,Italie,1965,livres,2,3930,0,
406,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Saffranum,Marseille,Italie,93265,livres,1,93265,0,
407,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Salsepareille,Marseille,Italie,13025,livres,"1,75",22793,"-0,75",
408,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Saucissons,Marseille,Italie,5575,livres,"1,2",6690,0,
409,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Saumoule,Marseille,Italie,19240,livres,"0,1",1924,0,
410,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Saindoux,Marseille,Italie,500,livres,"0,6",300,0,
411,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Sené,Marseille,Italie,1630,livres,"1,2",1956,0,
412,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Son,Marseille,Italie,10000,livres,"0,05",500,0,
413,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Souffre,Marseille,Italie,984527,livres,"0,15",147679,"-0,05",
414,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Soye ; crue,Marseille,Italie,11779,livres,12,141348,0,
415,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,7,1772,Spicacettica,Marseille,Italie,1000,livres,"1,5",1500,0,
416,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Suif,Marseille,Italie,756355,livres,"0,25",189088,"-0,75",
417,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Sumac,Marseille,Italie,67400,livres,"0,08",5392,0,
418,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Tabac,Marseille,Italie,1020,livres,"2,5",2550,0,
419,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Tables ; de marbre,Marseille,Italie,420,en nombre,15,6300,0,
420,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Tableaux,Marseille,Italie,145,douzaines,60,8700,0,
421,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Tamarin,Marseille,Italie,5100,livres,1,5100,0,
422,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Tartre,Marseille,Italie,15032,livres,"0,25",3752,-6,erreur de calcul
423,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Terre ; de porcelaine,Marseille,Italie,420000,livres,"0,12",50400,0,
424,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Thé,Marseille,Italie,300,livres,3,900,0,
425,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Theriaque,Marseille,Italie,100,livres,4,400,0,
426,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Thon ; mariné,Marseille,Italie,1015,livres,1,1015,0,
427,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Thon ; salé,Marseille,Italie,2700,livres,"0,3",810,0,
428,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Toile ; blanche,Marseille,Italie,6154,livres,5,30770,0,
429,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Toile ; d'emballage,Marseille,Italie,1850,livres,1,1850,0,
430,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Velours,Marseille,Italie,29,pièces,400,11600,0,
431,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Vermichel,Marseille,Italie,11510,livres,"0,2",2302,0,
432,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Vermillon,Marseille,Italie,2150,livres,5,10750,0,
433,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Vin ; de malaga,Marseille,Italie,22,milleroles,60,1320,0,
434,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Vin ; muscat,Marseille,Italie,61,milleroles,40,2440,0,
435,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Amadou,Marseille,Naples et Sicile,3480,livres,"0,7",1936,-500,erreur de calcul
436,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Amandes,Marseille,Naples et Sicile,126210,livres,"0,2",25242,0,
437,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Argent vif,Marseille,Naples et Sicile,12160,livres,5,60800,0,
438,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Avirons,Marseille,Naples et Sicile,2640,paires,6,15840,0,
439,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Bas ; de fil et coton,Marseille,Naples et Sicile,1885,livres,5,9425,0,
440,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Bœuf ; salé,Marseille,Naples et Sicile,600,livres,"0,25",150,0,
441,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Bled ; froment,Marseille,Naples et Sicile,48590,charges,24,1166160,0,
442,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Bois ; a bruler,Marseille,Naples et Sicile,20000,livres,"0,0075",3000,2850,erreur de calcul
443,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Bois ; merrain,Marseille,Naples et Sicile,10810,tonneaux,5,54050,0,
444,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Bois ; merrain,Marseille,Naples et Sicile,74500,livres,"0,2",14900,0,
445,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Bonnets ; de coton,Marseille,Naples et Sicile,400,livres,5,2000,0,
446,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Bouteilles ; de verre,Marseille,Naples et Sicile,2400,livres,"0,2",480,0,
447,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1772.csv,Local,Imports,8,1772,Cantarides,Marseille,Naples et Sicile,440,livres,3,1320,0,
