numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
158,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Epicerie ; huile de lin,,274,547,,,livres,,,,,,,0
159,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Epicerie ; huile d'olive,,58448,73060,,,livres,83404,,,,,,0
160,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,18,Epicerie ; huile d'olive,,18000,22500,,,livres,83404,,,,,,0
161,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,18,Epicerie ; huile d'olive,,6876,8595,,,livres,83404,,,,,,0
162,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,18,Epicerie ; huile d'olive,,80,100,,,livres,83404,,,,,,0
163,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Epicerie ; huile d'olive,,1496,1870,,,livres,,,,,,,0
164,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Espèce monnoyé ???,,2000,1000,,,,,,,,,Doute sur la marchandise,0
165,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,18,Etain ouvré,,3300,2200,,,livres,,,,,,,0
166,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Etoffes diverses,,1298,,,,,4421,,,,,,0
167,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,18,Etoffes diverses,,995,,,,,4421,,,,,,0
168,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,18,Etoffes diverses,,120,,,,,4421,,,,,,0
169,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,18,Etoffes diverses,,2008,,,,,4421,,,,,,0
170,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Etoffes diverses,,4510,,,,,,,,,,,0
171,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Etoffes de coton,,2930,586,,,aunes,,,,,,Le pdf donne aussi la quantité en livres,0
172,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Etoffes de coton,,1558,10728,,,aunes,,,,,,Le pdf donne aussi la quantité en livres,0
173,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Etoffes de laine,,3680,1840,,,aunes,37081,,,,,Le pdf donne aussi la quantité en livres,0
174,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,18,Etoffes de laine,,29503,14015,,,aunes,37081,,,,,Le pdf donne aussi la quantité en livres,0
175,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,18,Etoffes de laine,,3718,1859,,,aunes,37081,,,,,Le pdf donne aussi la quantité en livres,0
176,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,18,Etoffes de laine,,180,60,,,aunes,37081,,,,,Le pdf donne aussi la quantité en livres,0
177,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Etoffes de laine,,11185,33536,,,aunes,,,,,,Le pdf donne aussi la quantité en livres,0
178,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Etoffes de soye,,9506,190,,,aunes,14481,,,,,,0
179,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,18,Etoffes de soye,,4975,"99,5",,,aunes,14481,,,,,,0
180,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Etoffes de soye,,32935,650,,,aunes,,,,,,,0
181,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Etoffes mêlées de soye,,3582,947,,,aunes,,,,,,Le pdf donne aussi la quantité en livres,0
182,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Fayance,,73448,,,,,84348,,,,,,0
183,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,18,Fayance,,8500,,,,,84348,,,,,,0
184,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,18,Fayance,,600,,,,,84348,,,,,,0
185,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,18,Fayance,,1800,,,,,84348,,,,,,0
186,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Fayance,,2310,,,,,,,,,,,0
187,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Fers ; en ancres,,653,1452,,,livres,4004,,,,,,0
188,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,18,Fers ; en ancres,,2762,6137,,,livres,4004,,,,,,0
189,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,18,Fers ; en ancres,,589,1309,,,livres,4004,,,,,,0
190,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Fers ; en ancres,,12830,28512,,,livres,,,,,,,0
191,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Fer ; en barres,,18590,54500,,,livres,21546,,,,,,0
192,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,18,Fer ; en barres,,1867,8488,,,livres,21546,,,,,,0
193,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,18,Fer ; en barres,,1089,4950,,,livres,21546,,,,,,0
194,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Fer ; en barres,,91419,415538,,,livres,,,,,,,0
195,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Fers ; feuillard,,13440,44800,,,livres,14640,,,,,,0
196,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,18,Fers ; feuillard,,900,3000,,,livres,14640,,,,,,0
197,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,18,Fers ; feuillard,,300,1000,,,livres,14640,,,,,,0
198,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Fers ; feuillard,,597,1324,,,livres,,,,,,,0
199,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Fers ; en clous,,75990,253300,,,livres,102573,,,,,,0
200,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,18,Fers ; en clous,,14160,47200,,,livres,102573,,,,,,0
201,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,18,Fers ; en clous,,7851,26170,,,livres,102573,,,,,,0
202,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,18,Fers ; en clous,,4572,15240,,,livres,102573,,,,,,0
203,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Fers ; en clous,,252,840,,,livres,,,,,,,0
204,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Fer ; de fonte en chaudières,,107559,467649,,,livres,111562,,,,,,0
205,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,18,Fer ; de fonte en chaudières,,3773,16406,,,livres,111562,,,,,,0
206,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,18,Fer ; de fonte en chaudières,,230,1000,,,livres,111562,,,,,,0
207,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Fer ; de fonte en chaudières,,2788,12121,,,livres,,,,,,,0
208,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Fers ; ouvré en ferrements,,53640,119200,,,livres,67813,,,,,,0
209,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,18,Fers ; ouvré en ferrements,,9648,21440,,,livres,67813,,,,,,0
210,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,18,Fers ; ouvré en ferrements,,1667,3705,,,livres,67813,,,,,,0
211,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,18,Fers ; ouvré en ferrements,,2858,6350,,,livres,67813,,,,,,0
212,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Fers ; ferblanterie,,600,,,,,988,,,,,,0
213,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,18,Fers ; ferblanterie,,388,,,,,988,,,,,,0
214,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Fers ; ferblanterie,,1316,,,,,,,,,,,0
215,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Fil à coudre,,21954,3684,,,livres,36558,,,,,,0
216,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,18,Fil à coudre,,10140,1755,,,livres,36558,,,,,,0
217,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,18,Fil à coudre,,4050,702,,,livres,36558,,,,,,0
218,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,18,Fil à coudre,,414,69,,,livres,36558,,,,,,0
219,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Fil à coudre,,1050,175,,,livres,,,,,,,0
220,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Fusils de traite,,164448,23929,,,en nombre,,,,,,,0
221,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Futailles vides,,17360,,,,,19795,,,,,,0
222,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,18,Futailles vides,,1220,,,,,19795,,,,,,0
223,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,18,Futailles vides,,1215,,,,,19795,,,,,,0
224,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Futailles vides,,9100,,,,,,,,,,,0
225,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Gazes de soye,,6720,84,,,livres,7680,,,,,,0
226,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,18,Gazes de soye,,960,12,,,livres,7680,,,,,,0
227,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Glaces,,26482,,,,,28292,,,,,,0
228,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,18,Glaces,,1050,,,,,28292,,,,,,0
229,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,18,Glaces,,760,,,,,28292,,,,,,0
230,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Grillages en fer,,4036,13454,,,livres,,,,,,,0
231,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,18,Gruau,,1870,9350,,,livres,,,,,,,0
232,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,18,Hamacs de coton,,975,42,,,en nombre,7155,,,,,,0
233,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,18,Hamacs de coton,,4980,242,,,en nombre,7155,,,,,,0
234,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,18,Hamacs de coton,,1200,50,,,en nombre,7155,,,,,,0
235,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Hardes diverses,,24437,,,,,42552,,,,,,0
236,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Hardes diverses,,12870,,,,,42552,,,,,,0
237,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Hardes diverses,,780,,,,,42552,,,,,,0
238,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,19,Hardes diverses,,4465,,,,,42552,,,,,,0
239,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Hardes diverses,,300,,,,,,,,,,,0
240,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Horlogerie,,780,,,,,1810,,,,,,0
241,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Horlogerie,,1030,,,,,1810,,,,,,0
242,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Instruments ; mathématiques,,1165,,,,,1415,,,,,,0
243,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Instruments ; mathématiques,,250,,,,,1415,,,,,,0
244,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Instruments ; mathématiques,,394,,,,,,,,,,,0
245,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Instruments ; de musique,,3050,,,,,8994,,,,,,0
246,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Instruments ; de musique,,1600,,,,,8994,,,,,,0
247,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Instruments ; de musique,,3484,,,,,8994,,,,,,0
248,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,19,Instruments ; de musique,,860,,,,,8994,,,,,,0
249,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Légumes en pois et fèves,,280,1400,,,livres,4014,,,,,,0
250,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,19,Légumes en pois et fèves,,3734,18670,,,livres,4014,,,,,,0
251,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Légumes en pois et fèves,,241487,1207435,,,livres,,,,,,,0
252,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Lingerie ; chemises divers,,83554,13281,,,en nombre,106586,,,,,,0
253,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Lingerie ; chemises divers,,16220,1748,,,en nombre,106586,,,,,,0
254,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Lingerie ; chemises divers,,6812,1272,,,en nombre,106586,,,,,,0
255,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Lingerie ; chemises divers,,36,18,,,en nombre,,,,,,,0
256,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Lingerie ; serviettes nappes draps,,58991,,,,,86463,,,,,,0
257,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Lingerie ; serviettes nappes draps,,16780,,,,,86463,,,,,,0
258,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Lingerie ; serviettes nappes draps,,9146,,,,,86463,,,,,,0
259,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,19,Lingerie ; serviettes nappes draps,,1546,,,,,86463,,,,,,0
260,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Lingerie ; serviettes nappes draps,,730,,,,,,,,,,,0
261,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Librairie,,2200,,,,,4594,,,,,,0
262,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Librairie,,1200,,,,,4594,,,,,,0
263,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Librairie,,1050,,,,,4594,,,,,,0
264,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,19,Librairie,,144,,,,,4594,,,,,,0
265,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Liqueurs diverses,,402,1,,,muids,627,,,,,,1
266,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Liqueurs diverses,,402,34,,,pintes,627,,,,,,2
267,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Liqueurs diverses,,225,150,,,bouteilles,627,,,,,,0
268,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Liqueurs diverses,,7302,19,,,muids,,,,,,,1
269,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Liqueurs diverses,,7302,308,,,bouteilles,,,,,,,2
270,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Marbre ouvré,,4549,,,,,5139,,,,,,0
271,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Marbre ouvré,,590,,,,,5139,,,,,,0
272,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Médicaments composés,,4055,,,,,8385,,,,,,0
273,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Médicaments composés,,3730,,,,,8385,,,,,,0
274,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,19,Médicaments composés,,600,,,,,8385,,,,,,0
275,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Médicaments composés,,2032,,,,,,,,,,,0
276,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Marchandises à la valeur,,13815,,,,,27325,,,,,,0
277,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Marchandises à la valeur,,5295,,,,,27325,,,,,,0
278,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Marchandises à la valeur,,3964,,,,,27325,,,,,,0
279,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,19,Marchandises à la valeur,,4251,,,,,27325,,,,,,0
280,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Marchandises à la valeur,,6952,,,,,,,,,,,0
281,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Mercerie,,223725,,,,,303076,,,,,,0
282,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Mercerie,,43965,,,,,303076,,,,,,0
283,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Mercerie,,34374,,,,,303076,,,,,,0
284,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,19,Mercerie,,1012,,,,,303076,,,,,,0
285,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Mercerie,,13523,,,,,,,,,,,0
286,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Meubles divers,,103049,,,,,139719,,,,,,0
287,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Meubles divers,,23700,,,,,139719,,,,,,0
288,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Meubles divers,,12970,,,,,139719,,,,,,0
289,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Meubles divers,,598,,,,,,,,,,,0
290,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Meules à taillandier,,11196,3732,,,en nombre,15579,,,,,,0
291,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Meules à taillandier,,2448,816,,,en nombre,15579,,,,,,0
292,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Meules à taillandier,,1530,510,,,en nombre,15579,,,,,,0
293,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,19,Meules à taillandier,,405,135,,,en nombre,15579,,,,,,0
294,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Miroirs de traite,,1200,,,,,,,,,,,0
295,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Miroirs de traite,,872,,,,,,,,,,,0
296,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Mouchoirs de coton de France,,3025,"60,5",,,douzaines,7025,,,,,,0
297,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Mouchoirs de coton de France,,4000,80,,,douzaines,7025,,,,,,0
298,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Mouchoirs de coton de France,,2160,60,,,douzaines,,,,,,,0
299,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Mouchoirs de coton de l'Inde,,2750,55,,,pièces,5690,,,,,,0
300,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Mouchoirs de coton de l'Inde,,2940,58,,,pièces,5690,,,,,,0
301,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Mouchoirs de coton de l'Inde,,3500,70,,,pièces,,,,,,,0
302,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Mouchoirs de fil,,75956,3595,,,douzaines,139798,,,,,,0
303,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Mouchoirs de fil,,46242,"1781,5",,,douzaines,139798,,,,,,0
304,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Mouchoirs de fil,,17600,662,,,douzaines,139798,,,,,,0
305,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Mouchoirs de fil,,38493,"2145,5",,,douzaines,,,,,,,0
306,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Mouchoirs de fil et coton,,48175,"2745,5",,,douzaines,82785,,,,,,0
307,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Mouchoirs de fil et coton,,22220,"704,5",,,douzaines,82785,,,,,,0
308,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Mouchoirs de fil et coton,,12180,406,,,douzaines,82785,,,,,,0
309,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,19,Mouchoirs de fil et coton,,210,7,,,douzaines,,,,,,,0
310,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Mousselines diverses,,18600,3856,,,aunes,20230,,,,,,0
311,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Mousselines diverses,,1080,120,,,aunes,20230,,,,,,0
312,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,19,Mousselines diverses,,550,36,,,aunes,20230,,,,,,0
313,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Mousselines diverses,,11092,1186,,,aunes,,,,,,,1
314,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Mousselines diverses,,11092,324,,,pièces,,,,,,,2
315,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Nécessaires,,3800,,,,,5300,,,,,,0
316,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Nécessaires,,1500,,,,,5300,,,,,,0
317,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Orfèvrerie bijouterie ; bijouterie,,16357,,,,,40152,,,,,,0
