numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks
159,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Poulets ; d'Inde,Angleterre,0,4,douzaines,9,-36
160,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Pommes ; de Rennette,Angleterre,0,12,barils,15,-180
161,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Peaux ; de veau ; tannées,Angleterre,0,20,douzaines,30,-600
162,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Perruques,Angleterre,0,1,valeur,85,-85
163,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Plumes ; à lit,Angleterre,0,2330,livres,1.3,-3029
164,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Papier ; à écrire,Angleterre,0,80,livres,0.35,-28
165,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Paniers ; d'osier,Angleterre,0,55,douzaines,8,-440
166,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Pelles ; de bois,Angleterre,0,400,en nombre,0.3,-120 il est indiqué 6 sols pièce
167,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Poix ; raisine,Angleterre,0,350,livres,0.125,"-43,75"
168,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Poudre ; à poudrer,Angleterre,0,175,livres,0.35,"-61,25"
169,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Pots ; de terre,Angleterre,0,1220,douzaines,2,-2440
170,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Pierres ; à bâtir,Angleterre,0,63,tonneaux,22,-1386
171,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Platre,Angleterre,0,3,monts,7,-21
172,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Rais ; à charuë,Angleterre,0,15,cents,10,-150
173,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Souffre,Angleterre,0,200,livres,0.2,-40
174,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Savon,Angleterre,0,30,livres,0.4,-12
175,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Suif,Angleterre,0,25,livres,0.35,"-8,75 %"
176,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Toile ; batiste,Angleterre,0,12,livres,32,-384
177,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Toile ; de lin,Angleterre,0,55,livres,12,-660
178,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Toile ; de chanvre,Angleterre,0,1150,livres,3,-3450
179,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Toile ; de Laval,Angleterre,0,2230,livres,4,-8920
180,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Toile ; de Marigny,Angleterre,0,4405,livres,3.25,"-14316,25"
181,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Toile ; ouvrée,Angleterre,0,25,livres,4,-100
182,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Toile ; étoupe de lin,Angleterre,0,8850,livres,2.25,"-19912,5"
183,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Toile ; étoupe ; de chanvre,Angleterre,0,860,livres,1.25,-1075
184,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Toile ; de coton,Angleterre,0,445,livres,5,-2225
185,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Toile ; de crin,Angleterre,0,10,livres,2,-20
186,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Volailles,Angleterre,0,88.5,douzaines,6,-531
187,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Vinaigre,Angleterre,0,155,pots,1,-155
188,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Verres ; à vitre,Angleterre,0,2,panniers,36,-72
189,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Verres ; à boire,Angleterre,0,8,livres,4,-32
190,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,8,Vans ; à vaner,Angleterre,0,32,en nombre,1.75,-56
191,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Aigre ; de cidre,Hollande,0,50,pots,0.15,"-7,5"
192,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Cornes ; de beuf,Hollande,0,6000,en nombre,0.25,-1500
193,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Dominoterie,Hollande,0,15,livres,5,-75
194,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Eau ; de vie,Hollande,0,350,pots,2,-700
195,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Eau ; divine,Hollande,0,125,livres,2,-250
196,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Fromages,Hollande,0,1875,livres,0.45,"-843,75"
197,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Fruits ; secs,Hollande,0,5750,livres,0.1,-575
198,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Fruits ; crus,Hollande,0,15,Sommées,15,-225
199,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Genièvre,Hollande,0,1,valeur,225,-225
200,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Marons,Hollande,0,6900,livres,0.3,-2070 %
201,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Miel,Hollande,0,900,livres,0.17,-153 %
202,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Mercerie ; fine,Hollande,0,410,livres,6,-2460
203,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Marchandises ; à l'estimation,Hollande,0,1,valeur,175,-175
204,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,navets,Hollande,0,1,valeur,8,-8
205,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Noix,Hollande,0,0.5,poincon,20,-10 il est indiqué 1/2 poinçon à 10 livres le 1/2 poincon
206,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,œufs,Hollande,0,67,miliers,10,-670
207,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Toile ; de chanvre,Hollande,0,422,livres,3,-1266
208,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Basanes ; tannées,Portugal,0,296,douzaines,24,-7104
209,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Chapeaux ; castor,Portugal,0,50,en nombre,18,-900
210,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,cuir ; de vache ; en grain,Portugal,0,1005,en nombre,10,-10050
211,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Etamine,Portugal,0,425,livres,6,-2550
212,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Galon ; d'argent,Portugal,0,3.5,livres,96,-336
213,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,hardes,Portugal,0,1,valeur,60,-60
214,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Mercerie ; fine,Portugal,0,1550,livres,6,-9300
215,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Oignon ; de fleur,Portugal,0,1,valeur,600,-600
216,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Peaux ; de veau ; corroyées,Portugal,0,546,douzaines,30,-16380
217,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Toile ; de lin,Portugal,0,400,livres,12,-4800
218,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,9,Toile ; de chanvre,Portugal,0,50,livres,60,"-3000, le prix paraît excessif"
219,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Exports,Caen,10,Toile ; de crin,Portugal,0,120,livres,2,-240
124,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Acier,Angleterre,,75,livres,0.27,"-20,25"
125,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Ardoises,Angleterre,,95,miliers,38,-3610
126,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Bariques ; vielles ; vuides,Angleterre,,60,en nombre,1.5,-90
127,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Bois ; de chesne de 30 pieds,Angleterre,,1,pièce,0,0 pas de prix unitaire
128,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Chevaux ; à bas prix,Angleterre,,3,en nombre,120,-360
129,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Cuirs ; verts ; en poil,Angleterre,,65,en nombre,22.5,"-1462,5"
130,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Crin,Angleterre,,600,livres,0.51,-306
131,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Cheveux,Angleterre,,1,valeur,30,-30
132,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Chanvre ; peigné,Angleterre,,150,livres,0.6,-90
133,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Chanvre ; cru,Angleterre,,875,livres,0.225,"-196,875"
134,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Cire ; jaune,Angleterre,,60,livres,1.5,-90
135,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Cuivre ; en mitraille,Angleterre,,3675,livres,1,-3675
136,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Charbon ; de terre,Angleterre,,4835,barils,3,-14505
137,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Etoupe,Angleterre,,400,livres,0.175,-70
138,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Fer ; en bares,Angleterre,,1700,livres,0.17,-289
139,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Graine ; de lin,Angleterre,,42,setiers,30,-1260
140,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Huile ; de poisson,Angleterre,,6.5,bariques,115,"-747,5"
141,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Laine ; en suin,Angleterre,,16700,livres,0.75,-12525
142,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Lin ; cru,Angleterre,,50,livres,0.45,"-22,5"
143,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,1,Lit ; de plume,Angleterre,,1,estimé,30,-30
144,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Morue ; verte,Angleterre,,40,livres,0.125,-5
145,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Mats ; de navires ; de 8 palmes,Angleterre,,1,,0,0 pas de prix unitaire
146,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Meules ; à couteliers ; assorties,Angleterre,,162,en nombre,4,-648
147,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Peaux ; de moutons ; en laine,Angleterre,,260,en nombre,1.75,-455
148,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Pipes ; à fumer,Angleterre,,37,grosses,2.25,"-83,25"
149,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Planches ; de sapin,Angleterre,,190,en nombre,1.1,-209
150,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Rognures ; de peau,Angleterre,,725,livres,0.2,-145
151,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Saumon ; salé,Angleterre,,0.25,barils,77.5,"-19,375 1 quart de baril sur le pied"
152,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Anis ; vers,Hollande,,100,livres,0.325,"-32,5"
153,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Argent ; vif,Hollande,,53,livres,4.5,"-238,5"
154,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Azur ; gros,Hollande,,4435,livres,0.6,-2661
155,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Alun,Hollande,,33850,livres,0.2,-6770
156,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Acier,Hollande,,2870,livres,0.275,"-789,25"
157,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Arcanson,Hollande,,460,livres,0.1,-46
158,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Borax ; gras,Hollande,,85,livres,1.6,-136
159,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Bray ; gras,Hollande,,207,barils,27,-5589
160,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Baleine ; coupée,Hollande,,357,livres,6.5,"-2320,5"
161,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Bois ; du Brésil,Hollande,,28650,livres,0.4,-11460
162,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Bois ; du Japon,Hollande,,33100,livres,0.25,-8275
163,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Bois ; de Gaïac,Hollande,,100,livres,0.075,"-7,5"
164,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Barbues ; couvertes ; d'etamine,Hollande,,60,en nombre,1.65,-99 il est indiqué 5 douzaines à 33 sols la pièce
165,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Bierre,Hollande,,4,muids,40,-160
166,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Coque ; levant,Hollande,,90,livres,1.2,-108
167,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Cuirs ; secs ; en poil,Hollande,,600,en nombre,14,-8400
168,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Coton ; filé,Hollande,,24,livres,1.55,"-37,2"
169,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Cinabre,Hollande,,65,livres,5,-325
170,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Camfre,Hollande,,10,livres,6,-60
171,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Ceruse,Hollande,,5075,livres,0.25,"-1268,75"
172,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,2,Couperose ; verte,Hollande,,209925,livres,0.07,"-14694,75"
173,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Colle ; forte,Hollande,,4900,livres,0.4,-1960
174,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Cornes ; à lanterne,Hollande,,430,livres,2.3,-989
175,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Cristalin,Hollande,,95,livres,4,-380
176,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Chandelle,Hollande,,40,livres,0.425,-17
177,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Elexir,Hollande,,1,valeur,61,-61
178,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Eau ; forte,Hollande,,165,livres,1,-165
179,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Ecorce ; de mandragore,Hollande,,15,livres,1.5,"-22,5"
180,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Fromages,Hollande,,7900,livres,0.24,-1896
181,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Fil ; de flandre,Hollande,,10960,livres,6,-65760
182,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Fil ; de laton,Hollande,,75,livres,1.425,"-106,875"
183,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Fer ; noir,Hollande,,3,barils,110,-330
184,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Fer ; coulé,Hollande,,2400,livres,0.075,-180
185,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Fayence,Hollande,,1150,livres,0.55,"-632,5"
186,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Geroffle,Hollande,,31,livres,9,-279
187,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Graine ; de lin,Hollande,,6,setiers,30,-180
188,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Graine ; de choux,Hollande,,225,livres,1.5,"-337,5"
189,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Galles,Hollande,,4875,livres,0.9,"-4387,5"
190,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Garance,Hollande,,4200,livres,0.5,-2100
191,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Goudron,Hollande,,15,barils,20,-300
192,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Harans ; blans,Hollande,,1.5,barils,32,-48
193,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Huile ; d'olive,Hollande,,27,pipes,,0 pas de prix unitaire
194,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Huile ; d'olive,Hollande,,2725,livres,0.525,"-1430,625"
195,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Huile ; de grain,Hollande,,14,barils de 64 pots,0,0 pas de prix unitaire
196,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Huile ; de poisson,Hollande,,7.5,bariques,0,0 pas de prix unitaire
197,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Huile ; de lauriés,Hollande,,20,livres,1.3,-26
198,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Hardes ; vieilles,Hollande,,1,valeur,125,-125
199,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Harnois ; de chevaux,Hollande,,1,valeur,200,-200
200,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Inde ; fine,Hollande,,13,livres,1.5,"-19,5"
201,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Laine ; de vigogne,Hollande,,6305,livres,10,-63050
202,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Lin ; cru,Hollande,,1500,livres,0.45,-675
