product,orthographic,note,sourceFR,sourceFR_nbr,sourceBEL,sourceBEL_nbr,sourceSUND,sourceSUND_nbr,sourceNAVIGO,sourceNAVIGO_nbr,nbr_source,nbr_occurence_ttesources
Plomb en Saumon,plomb en saumon,,1,80,0,0,0,0,0,0,1,80
Plomb en saumon d´Allemagne,plomb en saumon d'Allemagne,,1,2,0,0,0,0,0,0,1,2
Plomb en saumon en grenaille,plomb en saumon pour grenaille,,1,1,0,0,0,0,0,0,1,1
Plomb en saumon et rouleau,,,1,3,0,0,0,0,0,0,1,3
Plomb en saumon grenaille,plomb en saumon et grenaille,,1,8,0,0,0,0,0,0,1,8
Plomb en saumon pour table,plomb en saumon pour table,,1,3,0,0,0,0,0,0,1,3
Plomb en saumon rouleaux,plomb en saumon rouleaux,,1,1,0,0,0,0,0,0,1,1
Plomb en Saumon s,plomb en saumon,,1,1,0,0,0,0,0,0,1,1
Plomb en saumon salé,plomb en saumon salé,,1,1,0,0,0,0,0,0,1,1
Plomb en saumon table,plomb en saumon et table,,1,6,0,0,0,0,0,0,1,6
Plomb en saumons,plomb en saumon,,1,40,0,0,0,0,0,0,1,40
Plomb en saumont,plomb en saumon,,1,2,0,0,0,0,0,0,1,2
Plomb en table,plomb en tables,,1,8,0,0,0,0,0,0,1,8
Plomb en Table,plomb en tables,,1,1,0,0,0,0,0,0,1,1
Plomb en tables,plomb en tables,,1,4,0,0,0,0,0,0,1,4
Plomb en tayaux,plomb en tuyaux,,1,1,0,0,0,0,0,0,1,1
Plomb en tuyaux,plomb en tuyaux,,1,3,0,0,0,0,0,0,1,3
Plomb engrenaille,plomb en grenaille,,1,1,0,0,0,0,0,0,1,1
Plomb et étain,plomb et étain,,1,18,0,0,0,0,0,0,1,18
Plomb et Tousenague,plomb et toutenague,x,1,13,0,0,0,0,0,0,1,13
Plomb et toutenague,plomb et toutenague,x,1,80,0,0,0,0,0,0,1,80
Plomb grenaille,plomb grenaille,,1,4,0,0,0,0,0,0,1,4
Plomb grenailles,plomb grenaille,,1,1,0,0,0,0,0,0,1,1
Plomb grennielle,plomb grenaille,,1,2,0,0,0,0,0,0,1,2
Plomb laminé,plomb laminé,,1,18,0,0,0,0,0,0,1,18
Plomb Laminé,plomb laminé,,1,2,0,0,0,0,1,1,2,3
Plomb laminé ; rouleau,plomb laminé rouleau,,1,1,0,0,0,0,0,0,1,1
Plomb ouvré,plomb ouvré,,1,8,0,0,0,0,0,0,1,8
Plomb pour filet a pescher,plomb pour filet à pêcher,,1,1,0,0,0,0,0,0,1,1
Plomb saumon,plomb en saumon,,1,2,0,0,0,0,0,0,1,2
Plomb travaillé et en rolles,plomb travaillé et en rolles,x,0,0,0,0,0,0,0,0,0,0
Plomb tuyaux d'orgues,plomb tuyaux d'orgues,,0,0,0,0,0,0,0,0,0,0
Plomb vieux,plomb vieux,,1,1,0,0,0,0,0,0,1,1
"Plomb, métal de cloche et zinc",plomb métal de cloches et zinc,,1,12,0,0,0,0,0,0,1,12
Plomb; A giboyer,plomb à giboyer,,1,1,0,0,0,0,0,0,1,1
Plomb; Brut,plomb brut,,1,1,0,0,0,0,0,0,1,1
Plomb; En feuilles,plomb en feuilles,,1,1,0,0,0,0,0,0,1,1
Plomb; en grenaille,plomb en grenaille,,1,9,0,0,0,0,0,0,1,9
Plomb; en saumon,plomb en saumon,,1,13,0,0,0,0,0,0,1,13
Plomb; En saumon,plomb en saumon,,1,1,0,0,0,0,0,0,1,1
Plomb; En saumons,plomb en saumon,,1,1,0,0,0,0,0,0,1,1
Plomb; laminé,plomb laminé,,1,2,0,0,0,0,0,0,1,2
Plomb; ouvré,plomb ouvré,,1,2,0,0,0,0,0,0,1,2
Plomb;en planches,plomb en planches,,1,1,0,0,0,0,0,0,1,1
Plombagine,plombagine,x,1,1,0,0,0,0,0,0,1,1
Plombe en saumon rouleaux,plomb en saumon rouleaux,,1,1,0,0,0,0,0,0,1,1
Plombe laminé,plomb laminé,,1,1,0,0,0,0,0,0,1,1
Plomben saumon,plomb en saumon,,1,2,0,0,0,0,0,0,1,2
Plombs,plomb,,0,0,0,0,0,0,0,0,0,0
Plombs a tirer,plomb à tirer,,1,1,0,0,0,0,0,0,1,1
Plombs divers,plomb divers,,1,22,0,0,0,0,0,0,1,22
Plombs en saumons,plomb en saumon,,1,1,0,0,0,0,0,0,1,1
Plomd en saumons,plomb en saumon,,1,1,0,0,0,0,0,0,1,1
Plomn en grenaille,plomb en grenaille,,1,1,0,0,0,0,0,0,1,1
Plomp en saumon,plomb en saumon,,1,1,0,0,0,0,0,0,1,1
Ploms en grenaille,plomb en grenaille,,1,1,0,0,0,0,0,0,1,1
Ploms en planches,plomb en planches,,1,1,0,0,0,0,0,0,1,1
Ploms Saumon,plomb saumon,,1,1,0,0,0,0,0,0,1,1
Plont en grenaille,plomb en grenaille,,1,1,0,0,0,0,0,0,1,1
Ploq,ploc,,1,2,0,0,0,0,0,0,1,2
Ploq ; filé,ploc filé,,1,1,0,0,0,0,0,0,1,1
Ploq ; non filé,ploc non filé,,1,1,0,0,0,0,0,0,1,1
Plotasse,potasse,,1,1,0,0,0,0,0,0,1,1
Plough shares,,,0,0,1,3,0,0,0,0,1,3
Ploughs,,,0,0,1,5,0,0,0,0,1,5
Pluche,peluches,,1,1,0,0,0,0,0,0,1,1
Pluche de cotton,peluches de coton,,0,0,0,0,0,0,0,0,0,0
Pluche de cotton / aune,peluche de coton aune,,0,0,0,0,0,0,0,0,0,0
Pluche de laine,peluches de laine,,0,0,0,0,0,0,0,0,0,0
Pluche de laine / aune,peluche de laine aune,,0,0,0,0,0,0,0,0,0,0
Pluches,peluches,,1,5,0,0,0,0,0,0,1,5
Pluches ; de bois,peluches de bois,,1,1,0,0,0,0,0,0,1,1
Pluches de laine,peluches de laine,,1,3,0,0,0,0,0,0,1,3
Pluches de soye,peluches de soie,,1,1,0,0,0,0,0,0,1,1
Pluchon de prise,peluchon des prises,x,1,1,0,0,0,0,0,0,1,1
Plues ; à lit,plumes à lit,,1,1,0,0,0,0,0,0,1,1
Plules d'autruche,plumes d'autruche,,1,1,0,0,0,0,0,0,1,1
Plum a lit,plumes à lit,,1,1,0,0,0,0,0,0,1,1
Plume,plumes,,0,0,0,0,0,0,1,1,1,1
Plume ; à ecrire,plume à écrire,,1,1,0,0,0,0,0,0,1,1
Plume ; à écrire,plumes à écrire,,1,4,0,0,0,0,0,0,1,4
Plume ; à lit,plumes à lit,,1,21,0,0,0,0,0,0,1,21
Plume ; d'aigledon,plumes d'aigledon,,1,1,0,0,0,0,0,0,1,1
Plume ; d'autruche,plumes d'autruche,,1,1,0,0,0,0,0,0,1,1
Plume ; d'autruche ; apprêtée,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plume ; d'autruche ; aprestée,plumes d'autruche apprêtées,,1,4,0,0,0,0,0,0,1,4
Plume ; d'autruche ; aprestées,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plume ; d'autruche ; brute,plumes d'autruche brutes,,1,1,0,0,0,0,0,0,1,1
Plume ; d'autruche ; noire ; crue,plumes d'autruche noires crues,,1,1,0,0,0,0,0,0,1,1
Plume ; d'oye,plumes d'oies,,1,3,0,0,0,0,0,0,1,3
Plume ; d'oye ; à lit,plumes d'oies à lit,,1,1,0,0,0,0,0,0,1,1
Plume ; morte ; à lit,plumes mortes à lit,,1,2,0,0,0,0,0,0,1,2
Plume ; vive ; à lit,plumes vives à lit,,1,2,0,0,0,0,0,0,1,2
Plume a ecrire,plumes à écrire,,1,2,0,0,0,0,0,0,1,2
Plume a Ecrire,plumes à écrire,,1,3,0,0,0,0,0,0,1,3
Plume à écrire,plumes à écrire,,1,7,0,0,0,0,0,0,1,7
Plume à lin,plumes à lin,x,1,1,0,0,0,0,0,0,1,1
Plume a lit,plumes à lit,,1,34,0,0,0,0,0,0,1,34
Plume à lit,plumes à lit,,1,17,0,0,0,0,0,0,1,17
Plume à Lit,plumes à lit,,1,1,0,0,0,0,0,0,1,1
Plume a lit brutes,plumes à lit brutes,,1,1,0,0,0,0,0,0,1,1
Plume d'autre brute,plumes d'autruche brutes,x,1,1,0,0,0,0,0,0,1,1
Plume d'autruche,plumes d'autruche,,1,7,0,0,0,0,0,0,1,7
Plume d'autruche appretée,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plume d'autruche apretée,plumes d'autruche apprêtées,,1,3,0,0,0,0,0,0,1,3
Plume d'autruche aprêtée,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plume d'autruche apretées,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plume d'autruche brute,plumes d'autruche brutes,,1,10,0,0,0,0,0,0,1,10
Plume d'autruche ouvré,plumes d'autruche ouvrées,,1,2,0,0,0,0,0,0,1,2
Plume d'autruche ouvrée,plumes d'autruche ouvrées,,1,7,0,0,0,0,0,0,1,7
Plume d'autruche ouvrées,plumes d'autruche ouvrées,,1,1,0,0,0,0,0,0,1,1
Plume d'autruches aprestées,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plume d'oye,plumes d'oie,,1,20,0,0,0,0,0,0,1,20
Plume d'oÿe,plumes d'oie,,1,2,0,0,0,0,0,0,1,2
Plume d'oye à lit,,,1,2,0,0,0,0,0,0,1,2
Plume de lit,plumes de lit,,1,3,0,0,0,0,0,0,1,3
Plume de poules,plumes de poule,,1,1,0,0,0,0,0,0,1,1
Plume de soye,plumes de soie,,1,1,0,0,0,0,0,0,1,1
Plume doye,plumes d'oie,,1,1,0,0,0,0,0,0,1,1
Plume; A écrire,plumes à écrire,,1,1,0,0,0,0,0,0,1,1
Plume; De lit,plumes de lit,,1,1,0,0,0,0,0,0,1,1
Plumes,plumes,,1,11,1,151,1,18,1,3,4,183
Plumes ; a cure dents,plumes à cure-dents,,1,3,0,0,0,0,0,0,1,3
Plumes ; à cure dents,plumes à cure-dents,,1,3,0,0,0,0,0,0,1,3
Plumes ; à cure-dent,plumes à cure-dents,,1,1,0,0,0,0,0,0,1,1
Plumes ; à curedent,plumes à cure-dents,,1,1,0,0,0,0,0,0,1,1
Plumes ; a curedents,plumes à cure-dents,,1,1,0,0,0,0,0,0,1,1
Plumes ; à curedents,plumes à cure-dents,,1,2,0,0,0,0,0,0,1,2
Plumes ; à curedents?,plumes à cure-dents,,1,2,0,0,0,0,0,0,1,2
Plumes ; a ecrire,plumes à écrire,,1,48,0,0,0,0,0,0,1,48
Plumes ; a Ecrire,plumes à écrire,,1,1,0,0,0,0,0,0,1,1
Plumes ; A ecrire,plumes à écrire,,1,17,0,0,0,0,0,0,1,17
Plumes ; a écrire,plumes à écrire,,1,5,0,0,0,0,0,0,1,5
Plumes ; à ecrire,plumes à écrire,,1,15,0,0,0,0,0,0,1,15
Plumes ; à écrire,plumes à écrire,,1,124,0,0,0,0,0,0,1,124
Plumes ; à écrire ; apprêtées,plumes à écrire apprêtées,,1,9,0,0,0,0,0,0,1,9
Plumes ; a ecrire ; aprestées,plumes à écrire apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes ; a ecrire ; apretées,plumes à écrire apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes ; a écrire ; aprêtées,plumes à écrire apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes ; à écrire ; aprêtées,plumes à écrire apprêtées,,1,3,0,0,0,0,0,0,1,3
Plumes ; a ecrire ; brutes,plumes à écrire brutes,,1,2,0,0,0,0,0,0,1,2
Plumes ; a écrire ; brutes,plumes à écrire brutes,,1,1,0,0,0,0,0,0,1,1
Plumes ; à écrire ; brutes,plumes à écrire brutes,,1,15,0,0,0,0,0,0,1,15
Plumes ; a écrire brutes,plumes à lin,,1,1,0,0,0,0,0,0,1,1
Plumes ; a lin,plumes à lin,x,1,4,0,0,0,0,0,0,1,4
Plumes ; à lin,plumes à lin,x,1,49,0,0,0,0,0,0,1,49
Plumes ; a lit,plumes à lit,,1,19,0,0,0,0,0,0,1,19
Plumes ; a Lit,plumes à lit,,1,1,0,0,0,0,0,0,1,1
Plumes ; A lit,plumes à lit,,1,25,0,0,0,0,0,0,1,25
Plumes ; à lit,plumes à lit,,1,234,0,0,0,0,0,0,1,234
Plumes ; à lit ; autres plumes,plumes à lit autres plumes,,1,7,0,0,0,0,0,0,1,7
Plumes ; à lit ; communes,plumes à lit communes,,1,1,0,0,0,0,0,0,1,1
Plumes ; à lit ; Duvet,plumes à lit duvet,,1,2,0,0,0,0,0,0,1,2
Plumes ; à lit ; Duvet ; d'eyder (édredon),plumes à lit duvet d'eyder (édredon),,1,2,0,0,0,0,0,0,1,2
Plumes ; à lit ; duvet ; d'eyder ou édredon,plumes à lit duvet d'eyder ou édredon,,1,1,0,0,0,0,0,0,1,1
Plumes ; à lit ; Duvet ; d'eyder-édredon,plumes à lit duvet d'eyder-édredon,,1,2,0,0,0,0,0,0,1,2
"Plumes ; à lit ; duvet ; de cygne, d'oie et canard",plumes à lit duvet de cygne d'oie et canard,,1,1,0,0,0,0,0,0,1,1
"Plumes ; à lit ; Duvet ; de cygne, d'oie et de canard",plumes à lit duvet de cygne d'oie et de canard,,1,2,0,0,0,0,0,0,1,2
"Plumes ; à lit ; Duvet ; de cygne, d'oie, canard",plumes à lit duvet de cygne d'oie canard,,1,2,0,0,0,0,0,0,1,2
Plumes ; à lit ; Edredon,plumes à lit édredon,,1,2,0,0,0,0,0,0,1,2
Plumes ; à lit ; ordinaire,plumes à lit ordinaires,,1,1,0,0,0,0,0,0,1,1
Plumes ; a lits,plumes à lit,,1,6,0,0,0,0,0,0,1,6
Plumes ; A lits,plumes à lit,,1,12,0,0,0,0,0,0,1,12
Plumes ; à manchons,plumes à manchons,,1,9,0,0,0,0,0,0,1,9
Plumes ; à Phants,plumes à phants,x,1,1,0,0,0,0,0,0,1,1
Plumes ; à plumets,plumes à plumets,,1,1,0,0,0,0,0,0,1,1
Plumes ; a volans,plumes à volants,,1,1,0,0,0,0,0,0,1,1
Plumes ; à volans,plumes à volants,,1,6,0,0,0,0,0,0,1,6
Plumes ; à volant,plumes à volants,,1,2,0,0,0,0,0,0,1,2
Plumes ; a volants,plumes à volants,,1,2,0,0,0,0,0,0,1,2
Plumes ; à volants,plumes à volants,,1,3,0,0,0,0,0,0,1,3
Plumes ; Apprêtées,plumes apprêtées,,1,3,0,0,0,0,0,0,1,3
Plumes ; brutes,plumes brutes,,1,2,0,0,0,0,0,0,1,2
Plumes ; brutes ; à ecrire,plumes brutes à écrire,,1,1,0,0,0,0,0,0,1,1
Plumes ; brutes à écrire,plumes brutes à écrire,,1,1,0,0,0,0,0,0,1,1
Plumes ; d'aigle ; dou,plumes d'aigledon,,1,1,0,0,0,0,0,0,1,1
Plumes ; d'aigledon,plumes d'aigledon,,1,26,0,0,0,0,0,0,1,26
Plumes ; d'aiglon,plumes d'aiglon,x,1,5,0,0,0,0,0,0,1,5
Plumes ; d'aigre ; dou,plumes d'aigledon,,1,1,0,0,0,0,0,0,1,1
Plumes ; d'autrruches,plumes d'autruche,,1,1,0,0,0,0,0,0,1,1
Plumes ; d'autruche,plumes d'autruche,,1,10,0,0,0,0,0,0,1,10
"Plumes ; d'autruche , apretées",plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes ; d'Autruche ; à écrire,plumes d'autruche à écrire,,1,1,0,0,0,0,0,0,1,1
Plumes ; D'autruche ; Apprêtée,plumes d'autruche apprêtées,,1,2,0,0,0,0,0,0,1,2
Plumes ; d'autruche ; apprêtées,plumes d'autruche apprêtées,,1,19,0,0,0,0,0,0,1,19
Plumes ; d'autruche ; apressées,plumes d'autruche apprêtées,,1,5,0,0,0,0,0,0,1,5
Plumes ; d'autruche ; aprestée,plumes d'autruche apprêtées,,1,12,0,0,0,0,0,0,1,12
Plumes ; d'autruche ; aprestées,plumes d'autruche apprêtées,,1,84,0,0,0,0,0,0,1,84
Plumes ; d'Autruche ; aprestées,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes ; d'autruche ; apretées,plumes d'autruche apprêtées,,1,3,0,0,0,0,0,0,1,3
Plumes ; d'autruche ; aprêtées,plumes d'autruche apprêtées,,1,3,0,0,0,0,0,0,1,3
Plumes ; d'Autruche ; aprêtées,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes ; d'autruche ; brute,plumes d'autruche brutes,,0,0,0,0,0,0,0,0,0,0
Plumes ; d'autruche ; brutes,plumes d'autruche brutes,,1,53,0,0,0,0,0,0,1,53
Plumes ; d'Autruche ; brutes,plumes d'autruche brutes,,1,1,0,0,0,0,0,0,1,1
Plumes ; d'autruche ; brutte,plumes d'autruche brutes,,1,3,0,0,0,0,0,0,1,3
Plumes ; D'autruche ; Bruttes,plumes d'autruche brutes,,1,5,0,0,0,0,0,0,1,5
Plumes ; d'autruche ; crue,plumes d'autruche crues,,1,3,0,0,0,0,0,0,1,3
Plumes ; d'autruche ; crues,plumes d'autruche crues,,1,4,0,0,0,0,0,0,1,4
Plumes ; d'autruche apressées,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes ; d'autruche aprestée,plumes d'autruche apprêtées,,1,5,0,0,0,0,0,0,1,5
Plumes ; d'autruche aprestées,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes ; d'autruches,plumes d'autruche,,1,11,0,0,0,0,0,0,1,11
Plumes ; d'autruches ; apprêtées,plumes d'autruche apprêtées,,1,16,0,0,0,0,0,0,1,16
Plumes ; D'autruches ; Apprêtées,plumes d'autruche apprêtées,,1,23,0,0,0,0,0,0,1,23
Plumes ; d'autruches ; appretés,plumes d'autruche apprêtées,,1,2,0,0,0,0,0,0,1,2
Plumes ; d'autruches ; aprestées,plumes d'autruche apprêtées,,1,24,0,0,0,0,0,0,1,24
Plumes ; d'autruches ; aprêtées,plumes d'autruche apprêtées,,1,4,0,0,0,0,0,0,1,4
Plumes ; d'autruches ; blanches,plumes d'autruche blanches,,1,2,0,0,0,0,0,0,1,2
Plumes ; d'autruches ; brutes,plumes d'autruche brutes,,1,14,0,0,0,0,0,0,1,14
Plumes ; D'autruches ; Brutes,plumes d'autruche brutes,,1,5,0,0,0,0,0,0,1,5
Plumes ; d'autruches ; bruttes,plumes d'autruche brutes,,1,4,0,0,0,0,0,0,1,4
Plumes ; D'autruches ; Bruttes,plumes d'autruche brutes,,1,1,0,0,0,0,0,0,1,1
Plumes ; d'autruches ; noires,plumes d'autruche noires,,1,2,0,0,0,0,0,0,1,2
Plumes ; d'autruches ; non appêtées,plumes d'autruche non apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes ; d'autruches ; non apprêtées,plumes d'autruche non apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes ; d'autruches apretées,plumes d'autruche apprêtées,,1,2,0,0,0,0,0,0,1,2
Plumes ; d'edredon,plumes d'édredon,,1,12,0,0,0,0,0,0,1,12
Plumes ; D'edredon,plumes d'édredon,,1,7,0,0,0,0,0,0,1,7
Plumes ; d'édredon,plumes d'édredon,,1,5,0,0,0,0,0,0,1,5
Plumes ; d'oye,plumes d'oie,,1,13,0,0,0,0,0,0,1,13
Plumes ; d'oye ; à lit,plumes d'oie à lit,,1,1,0,0,0,0,0,0,1,1
Plumes ; d'oyes,plumes d'oie,,1,1,0,0,0,0,0,0,1,1
Plumes ; de coq,plumes de coq,,1,2,0,0,0,0,0,0,1,2
Plumes ; de coqs,plumes de coq,,1,1,0,0,0,0,0,0,1,1
Plumes ; de lit,plumes de lit,,1,2,0,0,0,0,0,0,1,2
Plumes ; de parure ; autres ; apprêtées,plumes de parure autres apprêtées,,1,2,0,0,0,0,0,0,1,2
Plumes ; de parure ; autres ; brutes,plumes de parure autres brutes,,1,1,0,0,0,0,0,0,1,1
Plumes ; de parure ; blanches ; apprêtées,plumes de parure blanches apprêtées,,1,2,0,0,0,0,0,0,1,2
Plumes ; de parure ; blanches ; brutes,plumes de parure blanches brutes,,1,2,0,0,0,0,0,0,1,2
Plumes ; de parure ; grandes ; apprêtées,plumes de parure grandes apprêtées,,1,2,0,0,0,0,0,0,1,2
Plumes ; de parure ; grandes ; brutes,plumes de parure grandes brutes,,1,2,0,0,0,0,0,0,1,2
Plumes ; de parure ; grandes et blanches ; apprêtées,plumes de parure grandes et blanches apprêtées,,1,2,0,0,0,0,0,0,1,2
Plumes ; de parure ; grandes et blanches ; brutes,plumes de parure grandes et blanches brutes,,1,2,0,0,0,0,0,0,1,2
Plumes ; de parure ; noires ; apprêtées,plumes de parure noires apprêtées,,1,2,0,0,0,0,0,0,1,2
Plumes ; de parure ; noires ; brutes,plumes de parure noires brutes,,1,2,0,0,0,0,0,0,1,2
Plumes ; de parure ; noires et autres ; apprêtées,plumes de parure noires et autres apprêtées,,1,2,0,0,0,0,0,0,1,2
Plumes ; de parure ; noires et autres ; brutes,plumes de parure noires et autres brutes,,1,2,0,0,0,0,0,0,1,2
Plumes ; de parure ; petites ; apprêtées,plumes de parure petites apprêtées,,1,2,0,0,0,0,0,0,1,2
Plumes ; de parure ; petites; brutes,plumes de parure petites brutes,,1,2,0,0,0,0,0,0,1,2
"Plumes ; de parures, brutes ; grandes",plumes de parure brutes grandes,,1,1,0,0,0,0,0,0,1,1
"Plumes ; de parures, brutes ; petites",plumes de parure brutes petites,,1,1,0,0,0,0,0,0,1,1
Plumes ; de poule,plumes de poule,,1,15,0,0,0,0,0,0,1,15
Plumes ; de poules,plumes de poule,,1,1,0,0,0,0,0,0,1,1
Plumes ; de poulle,plumes de poule,,1,1,0,0,0,0,0,0,1,1
Plumes ; diverses,plumes diverses,,1,2,0,0,0,0,0,0,1,2
Plumes ; Diverses,plumes diverses,,1,3,0,0,0,0,0,0,1,3
Plumes ; duves,plumes duvet,,1,1,0,0,0,0,0,0,1,1
Plumes ; duvet,plumes duvet,,1,1,0,0,0,0,0,0,1,1
Plumes ; en ?,plumes en ???,,1,1,0,0,0,0,0,0,1,1
Plumes ; noire,plumes noires,,1,1,0,0,0,0,0,0,1,1
Plumes ; noires,plumes noires,,1,1,0,0,0,0,0,0,1,1
Plumes ; teintes,plumes teintes,,1,1,0,0,0,0,0,0,1,1
"Plumes (cordons gris, jaune et rouge)",,,0,0,1,0,0,0,0,0,1,0
Plumes (cordons gris. jaune et rouge),,,0,0,1,5,0,0,0,0,1,5
Plumes (fur),,,0,0,1,119,0,0,0,0,1,119
Plumes (old),,,0,0,1,82,0,0,0,0,1,82
Plumes (plain),,,0,0,1,3,0,0,0,0,1,3
Plumes (red),,,0,0,1,3,0,0,0,0,1,3
Plumes (unprocessed),,,0,0,1,2,0,0,0,0,1,2
Plumes (yellow),,,0,0,1,3,0,0,0,0,1,3
Plumes a ecrire,plumes à écrire,,1,141,0,0,0,0,0,0,1,141
Plumes a Ecrire,plumes à écrire,,1,8,0,0,0,0,0,0,1,8
Plumes a écrire,plumes à écrire,,1,31,0,0,0,0,0,0,1,31
Plumes a ècrire,plumes à écrire,,1,1,0,0,0,0,0,0,1,1
Plumes à ecrire,plumes à écrire,,1,19,0,0,0,0,0,0,1,19
Plumes à Ecrire,plumes à écrire,,1,4,0,0,0,0,0,0,1,4
Plumes à écrire,plumes à écrire,,1,132,0,0,0,0,0,0,1,132
Plumes A écrire apresté,plumes à écrire apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes à écrire apreté,plumes à écrire apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes a écrire apretées,plumes à écrire apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes a ecrire brut,plumes à écrire brutes,,1,1,0,0,0,0,0,0,1,1
Plumes a ecrire brutes,plumes à écrire brutes,,1,1,0,0,0,0,0,0,1,1
"Plumes à ecrire cordon gris, jaune et rouge",plumes à écrire cordons gris jaunes et rouges,,0,0,0,0,0,0,0,0,0,0
Plumes à ecrire cordon gris. jaune et rouge,plumes à écrire cordons gris jaunes et rouges,,0,0,0,0,0,0,0,0,0,0
Plumes à ecrire cordon jaune,plumes à écrire cordons jaunes,,0,0,0,0,0,0,0,0,0,0
Plumes à ecrire cordon rouge,plumes à écrire cordons rouges,,0,0,0,0,0,0,0,0,0,0
Plumes à écrire et à lit,plumes à écrire et à lit,,1,164,0,0,0,0,0,0,1,164
"Plumes à écrire et à lit, duvert et édredon",plumes à écrire et à lit duvet et édredon,,1,8,0,0,0,0,0,0,1,8
"Plumes à écrire et à lit, duvet et édredon",plumes à écrire et à lit duvet et édredon,,1,7,0,0,0,0,0,0,1,7
Plumes à ecrire non travaillées,plumes à écrire non travaillées,,0,0,0,0,0,0,0,0,0,0
Plumes a escrire,plumes à écrire,,1,1,0,0,0,0,0,0,1,1
Plumes à faire lit,plumes à faire lit,,1,1,0,0,0,0,0,0,1,1
Plumes à faire lits vives,plumes à faire lit vives,,0,0,0,0,0,0,0,0,0,0
Plumes a genice brutes,plumes à genice brutes,x,1,2,0,0,0,0,0,0,1,2
Plumes a genire,plumes à genire brutes,x,1,2,0,0,0,0,0,0,1,2
Plumes A Lin,plumes à lin,x,1,1,0,0,0,0,0,0,1,1
Plumes a lit,plumes à lit,,1,47,0,0,0,0,0,0,1,47
Plumes a Lit,plumes à lit,,1,5,0,0,0,0,0,0,1,5
Plumes à lit,plumes à lit,,1,52,0,0,0,0,0,0,1,52
Plumes à Lit,plumes à lit,,1,1,0,0,0,0,0,0,1,1
Plumes à lits,plumes à lit,,1,2,0,0,0,0,0,0,1,2
Plumes communes,plumes communes,,0,0,0,0,0,0,0,0,0,0
Plumes d'aiglon en edredon,,,1,2,0,0,0,0,0,0,1,2
Plumes d'autruche,plumes d'autruche,,1,155,0,0,0,0,0,0,1,155
Plumes d'Autruche,plumes d'autruche,,1,2,0,0,0,0,0,0,1,2
Plumes d'autruche a preté,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes d'autruche appretées,plumes d'autruche apprêtées,,1,7,0,0,0,0,0,0,1,7
Plumes d'autruche apprétées,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes d'autruche apprêtées,plumes d'autruche apprêtées,,1,13,0,0,0,0,0,0,1,13
Plumes d'Autruche appretés,plumes d'autruche apprêtées,,1,2,0,0,0,0,0,0,1,2
Plumes d'autruche aprestée,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes d'autruche aprestées,plumes d'autruche apprêtées,,1,11,0,0,0,0,0,0,1,11
Plumes d'autruche apretée,plumes d'autruche apprêtées,,1,2,0,0,0,0,0,0,1,2
Plumes d'autruche apretées,plumes d'autruche apprêtées,,1,19,0,0,0,0,0,0,1,19
Plumes d'autruche aprétées,plumes d'autruche apprêtées,,1,2,0,0,0,0,0,0,1,2
Plumes d'autruche aprêtées,plumes d'autruche apprêtées,,1,6,0,0,0,0,0,0,1,6
Plumes d'autruche brute,plumes d'autruche brutes,,1,5,0,0,0,0,0,0,1,5
Plumes d'autruche brutes,plumes d'autruche brutes,,1,48,0,0,0,0,0,0,1,48
Plumes d'autruche brutte,plumes d'autruche brutes,,1,3,0,0,0,0,0,0,1,3
Plumes d'autruche bruttes,plumes d'autruche brutes,,1,6,0,0,0,0,0,0,1,6
Plumes d'autruche crues,plumes d'autruche crues,,1,1,0,0,0,0,0,0,1,1
Plumes d'autruche crües,plumes d'autruche crues,,1,1,0,0,0,0,0,0,1,1
Plumes d'autruche et autres de parure,plumes d'autruche et autres de parure,,1,66,0,0,0,0,0,0,1,66
Plumes d'autruche et de vautour,plumes d'autruche et de vautour,,1,11,0,0,0,0,0,0,1,11
Plumes d'autruche non apretées,plumes d'autruche non apprêtées,,0,0,0,0,0,0,0,0,0,0
