line number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
8125,Local,1733,Nantes,,Hollande,Imports,mesrains à barriques,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8126,Local,1733,Nantes,,Hollande,Imports,manches à Balays,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8127,Local,1733,Nantes,,Hollande,Imports,natte de paille,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8128,Local,1733,Nantes,,Hollande,Imports,Noir de fumée,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8129,Local,1733,Nantes,,Hollande,Imports,orge mondée,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8130,Local,1733,Nantes,,Hollande,Imports,pisastres,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8131,Local,1733,Nantes,,Hollande,Imports,Poivre noir,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8132,Local,1733,Nantes,,Hollande,Imports,pimens,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8133,Local,1733,Nantes,,Hollande,Imports,Platine,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8134,Local,1733,Nantes,,Hollande,Imports,peau de roussy,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8135,Local,1733,Nantes,,Hollande,Imports,Papier,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8136,Local,1733,Nantes,,Hollande,Imports,Plumes à écrire,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8137,Local,1733,Nantes,,Hollande,Imports,peinture grossièere,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8138,Local,1733,Nantes,,Hollande,Imports,poix de bourgogne,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8139,Local,1733,Nantes,,Hollande,Imports,plomb en tables,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8140,Local,1733,Nantes,,Hollande,Imports,plomb en saumon,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8141,Local,1733,Nantes,,Hollande,Imports,poiles à frire,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8142,Local,1733,Nantes,,Hollande,Imports,Porcelaine,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8143,Local,1733,Nantes,,Hollande,Imports,pipes à fumer,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8144,Local,1733,Nantes,,Hollande,Imports,pots de chaises de commodité,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8145,Local,1733,Nantes,,Hollande,Imports,pots de terre à sucre,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8146,Local,1733,Nantes,,Hollande,Imports,Plaques de fer à repasser,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,5,,,,,,,,0,,,,,,,,,
8147,Local,1733,Nantes,,Hollande,Imports,Pompes à éteindre le feu,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8148,Local,1733,Nantes,,Hollande,Imports,Planches de chênes,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,27,,,,,,,,0,,,,,,,,,
8149,Local,1733,Nantes,,Hollande,Imports,Planches de sapin,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,20,,,,,,,,0,,,,,,,,,
8150,Local,1733,Nantes,,Hollande,Imports,Quincailles,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8151,Local,1733,Nantes,,Hollande,Imports,rubarbe,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8152,Local,1733,Nantes,,Hollande,Imports,raves de morüe ,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8153,Local,1733,Nantes,,Hollande,Imports,rassade,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8154,Local,1733,Nantes,,Hollande,Imports,Ruban de fil,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8155,Local,1733,Nantes,,Hollande,Imports,rouëts à filer,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8156,Local,1733,Nantes,,Hollande,Imports,saumon sallé,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8157,Local,1733,Nantes,,Hollande,Imports,Saumons fumés,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8158,Local,1733,Nantes,,Hollande,Imports,stocfiche,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8159,Local,1733,Nantes,,Hollande,Imports,sucre en pain,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8160,Local,1733,Nantes,,Hollande,Imports,sel vegetal,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8161,Local,1733,Nantes,,Hollande,Imports,sel d’ipsum,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8162,Local,1733,Nantes,,Hollande,Imports,sené,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8163,Local,1733,Nantes,,Hollande,Imports,Soufflets à forge,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8164,Local,1733,Nantes,,Hollande,Imports,Soufflets de cheminée,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8165,Local,1733,Nantes,,Hollande,Imports,Soye de Porc,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8166,Local,1733,Nantes,,Hollande,Imports,Soulphre,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8167,Local,1733,Nantes,,Hollande,Imports,Suif,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8168,Local,1733,Nantes,,Hollande,Imports,sâbres,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8169,Local,1733,Nantes,,Hollande,Imports,Thé,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8170,Local,1733,Nantes,,Hollande,Imports,terra merita,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8171,Local,1733,Nantes,,Hollande,Imports,toille peinte de hollande,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8172,Local,1733,Nantes,,Hollande,Imports,tabattieres de cuivre jaune,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8173,Local,1733,Nantes,,Hollande,Imports,theyeres de cuivre rouge,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8174,Local,1733,Nantes,,Hollande,Imports,Tables de sapin peintes,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8175,Local,1733,Nantes,,Hollande,Imports,terracons de terre,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8176,Local,1733,Nantes,,Hollande,Imports,Vin de Canaries,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8177,Local,1733,Nantes,,Hollande,Imports,Vin du Rhin,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8178,Local,1733,Nantes,,Hollande,Imports,Vermillon,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8179,Local,1733,Nantes,,Hollande,Imports,verres à boire,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8180,Local,1733,Nantes,,Hollande,Imports,verroteries,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,6,,,,,,,,0,,,,,,,,,
8181,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,azur commun,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8182,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,amidon,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8183,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Alun,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8184,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Aiguilles,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8185,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Acier,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8186,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,anspects,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8187,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Boeuf fumé,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8188,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Bierre,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8189,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Bray gras,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8190,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Bottes fourrées,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8191,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,bourdilles,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8192,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Bois à brusler,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8193,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Cabillaud,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8194,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Cire jaune,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8195,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,colle de poisson,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8196,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Chanvre cru,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8197,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Cordage,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8198,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Cuivre rouge ouvré,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8199,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Cuivre rouge en planches,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8200,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,clouds de fer,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8201,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,caves garnies,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,feuilles,,,,,,,,0,,,,,,,,,
8202,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,chauffe pieds,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8203,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Crayon,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8204,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,couperose verte,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8205,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Esturgeon,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8206,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,espars de sapin,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8207,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Fromage,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8208,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Fil de laton,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8209,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Fil de Carres,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8210,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,fleau de fer,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8211,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Fer blanc,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8212,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Fer noir,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8213,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Fer en Barres,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8214,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,formes de terre à sucre,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,7,,,,,,,,0,,,,,,,,,
8215,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Gaudron,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8216,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,goblets de verre,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8217,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,gerofle,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8218,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Jambon,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8219,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,langues de bœuf fumées,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8220,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,lin apresté,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8221,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,lin cru,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8222,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,limes de fer,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8223,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,mine de plomb,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8224,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,moulins à caffé,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8225,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Mâts de Navires,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,pieds,,,,,,,,0,,,,,,,,,
8226,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Mâtreaux,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8227,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,mesrain à pipes,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8228,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,mesrain à barriques,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8229,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,mesrain à barils,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8230,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Noir de fumée,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8231,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,nattes de paille,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8232,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,orpin,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8233,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Piment,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8234,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,platilles,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8235,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,peaux de roussy,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8236,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Pantoufles,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8237,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Plumes à écrire,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8238,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,poil de sanglier,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8239,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Poudre à Poudrer,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8240,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Plomb en saumon,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8241,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Plaques de fer,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8242,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Planches de sapin,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,pieds,,,,,,,,0,,,,,,,,,
8243,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,pelles de sapin,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8244,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Quincailles,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8245,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Ruban de fil,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8246,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,saumon sallé,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8247,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,Suif,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8248,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,sallières de verre,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,8,,,,,,,,0,,,,,,,,,
8249,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,seaux de sapin,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8250,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,soliveaux de sapin,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8251,Local,1733,Nantes,,Du Nord qui comprend les Villes Anseatiques et la Suède,Imports,verres communs à boire,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8252,Local,1733,Nantes,,Dannemarck,Imports,Acier,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,26,,,,,,,,0,,,,,,,,,
8253,Local,1733,Nantes,,Dannemarck,Imports,allun,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8254,Local,1733,Nantes,,Dannemarck,Imports,avirons,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8255,Local,1733,Nantes,,Dannemarck,Imports,beouf sallé,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8256,Local,1733,Nantes,,Dannemarck,Imports,beurre sallé,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8257,Local,1733,Nantes,,Dannemarck,Imports,Bled fromens,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8258,Local,1733,Nantes,,Dannemarck,Imports,Bray gras,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8259,Local,1733,Nantes,,Dannemarck,Imports,barres d’anspects,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8260,Local,1733,Nantes,,Dannemarck,Imports,bois à brusler,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8261,Local,1733,Nantes,,Dannemarck,Imports,cabillaud,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8262,Local,1733,Nantes,,Dannemarck,Imports,cuirs verds en poil,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8263,Local,1733,Nantes,,Dannemarck,Imports,Chevrons de sapin petits,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8264,Local,1733,Nantes,,Dannemarck,Imports,espars,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8265,Local,1733,Nantes,,Dannemarck,Imports,fromage,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8266,Local,1733,Nantes,,Dannemarck,Imports,Fer en Barres,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8267,Local,1733,Nantes,,Dannemarck,Imports,gaudron,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8268,Local,1733,Nantes,,Dannemarck,Imports,garance,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8269,Local,1733,Nantes,,Dannemarck,Imports,huile de rabette,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8270,Local,1733,Nantes,,Dannemarck,Imports,Laine commune,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
8271,Local,1733,Nantes,,Dannemarck,Imports,mâtreaux,,,,,,,,Nantes -- 1733 --  Imports -- AD44_C706,,9,,,,,,,,0,,,,,,,,,
