line number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,Local,1752,Rennes,,Pour l'Espagne,Exports,camelot,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5624,Local,1752,Rennes,,Pour l'Espagne,Exports,chandelle,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625,Local,1752,Rennes,,Pour l'Espagne,Exports,chaussettes de fil,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5626,Local,1752,Rennes,,Pour l'Espagne,Exports,chemises bretonne,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5627,Local,1752,Rennes,,Pour l'Espagne,Exports,confitures,,,,,,,,30,,;,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5628,Local,1752,Rennes,,Pour l'Espagne,Exports,cuirs de bœuf en poil,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5629,Local,1752,Rennes,,Pour l'Espagne,Exports,cuirs de bœuf tannés,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630,Local,1752,Rennes,,Pour l'Espagne,Exports,cuirs de genisse  ,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631,Local,1752,Rennes,,Pour l'Espagne,Exports,cuirs de vache tannés,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5632,Local,1752,Rennes,,Pour l'Espagne,Exports,etamine de laine,,,,,,,,20,,664,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5633,Local,1752,Rennes,,Pour l'Espagne,Exports,Feves,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5634,Local,1752,Rennes,,Pour l'Espagne,Exports,fil de couture,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5635,Local,1752,Rennes,,Pour l'Espagne,Exports,graisse,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5636,Local,1752,Rennes,,Pour l'Espagne,Exports,Linge,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5637,Local,1752,Rennes,,Pour l'Espagne,Exports,mercerie,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5638,Local,1752,Rennes,,Pour l'Espagne,Exports,papier batard  ,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5639,Local,1752,Rennes,,Pour l'Espagne,Exports,papier bulle blanche,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5640,Local,1752,Rennes,,Pour l'Espagne,Exports,papier gene fin,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5641,Local,1752,Rennes,,Pour l'Espagne,Exports,peaux de veua corroyés,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5642,Local,1752,Rennes,,Pour l'Espagne,Exports,peaux de veau tannés,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5643,Local,1752,Rennes,,Pour l'Espagne,Exports,perruques,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5644,Local,1752,Rennes,,Pour l'Espagne,Exports,rogues de poisson,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5645,Local,1752,Rennes,,Pour l'Espagne,Exports,chite,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5646,Local,1752,Rennes,,Pour l'Espagne,Exports,Suif,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5647,Local,1752,Rennes,,Pour l'Espagne,Exports,tabac,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5648,Local,1752,Rennes,,Pour l'Espagne,Exports,thé,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5649,Local,1752,Rennes,,Pour l'Espagne,Exports,toilles de Bretagne diverses,,,,,,,,aunes,,30s,1482,aunes,Grenaux,30s,;,225,aunes,0,Chanvre,48s,;,2875,aunes,de,Couleurs,25,30s,;,6392,aunes,Pour,Larquis,48s,;,433093,aul.,aune,Larquis,15s,;,119740,aul.,Grateline,30s,;,20700,aul.,de,belle,30s,;,1200,(aul),Lardenaire,15s,;,3350,aul.,de,complus,30s,;,926,aul.,Delmarc,20s,;,300,aul.,de,Tirelaine,40s,;,9280,aul,de,Direction,24s,;,3194,aul.,Royles,15s,;,284854,aul.,Rossonne,15s,;,149,(aul),de,petite,10s
5650,Local,1752,Rennes,,Pour l'Espagne,Exports,toille d’embalage,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5651,Local,1752,Rennes,,Pour l'Espagne,Exports,toille de lin,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5652,Local,1752,Rennes,,Pour l'Espagne,Exports,toille Laval,,,,,,,,40s,,12517,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5653,Local,1752,Rennes,,Pour l'Espagne,Exports,Toille de Roüen,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5654,Local,1752,Rennes,,Pour l'Espagne,Exports,Toiles à voile,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5655,Local,1752,Rennes,,Pour l'Espagne,Exports,vin de bourgogne,,,,,,,,6,,200,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5656,Local,1752,Rennes,,Pour la Flandre Autrichienne,Exports,Caffé de Bourbon,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5657,Local,1752,Rennes,,Pour la Flandre Autrichienne,Exports,Caffé de Moka,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5658,Local,1752,Rennes,,Pour la Flandre Autrichienne,Exports,doreas,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5659,Local,1752,Rennes,,Pour la Flandre Autrichienne,Exports,gomme du Senegal,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5660,Local,1752,Rennes,,Pour la Flandre Autrichienne,Exports,Mouchoirs divers,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5661,Local,1752,Rennes,,Pour la Flandre Autrichienne,Exports,poivre,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5662,Local,1752,Rennes,,Pour la Flandre Autrichienne,Exports,porcelaine,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5663,Local,1752,Rennes,,Pour la Flandre Autrichienne,Exports,squine,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5664,Local,1752,Rennes,,Pour la Flandre Autrichienne,Exports,Thés Divers,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5665,Local,1752,Rennes,,Guinée,Exports,anabas,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5666,Local,1752,Rennes,,Guinée,Exports,bajutapaux,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5667,Local,1752,Rennes,,Guinée,Exports,beuf salé,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668,Local,1752,Rennes,,Guinée,Exports,boulange,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5669,Local,1752,Rennes,,Guinée,Exports,braules,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5670,Local,1752,Rennes,,Guinée,Exports,canettes de grez,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5671,Local,1752,Rennes,,Guinée,Exports,caves garnies,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5672,Local,1752,Rennes,,Guinée,Exports,cauris,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5673,Local,1752,Rennes,,Guinée,Exports,Chapeaux,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5674,Local,1752,Rennes,,Guinée,Exports,chasselas,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,Local,1752,Rennes,,Guinée,Exports,corail,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5676,Local,1752,Rennes,,Guinée,Exports,coroos,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5677,Local,1752,Rennes,,Guinée,Exports,coupis,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5678,Local,1752,Rennes,,Guinée,Exports,couteaux flamands,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5679,Local,1752,Rennes,,Guinée,Exports,cuivre ouvré,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5680,Local,1752,Rennes,,Guinée,Exports,Cuivre en planche,,,,,,,,en,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5681,Local,1752,Rennes,,Guinée,Exports,drap,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5682,Local,1752,Rennes,,Guinée,Exports,drap de carcassonne rouge,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5683,Local,1752,Rennes,,Guinée,Exports,eau de vie,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5684,Local,1752,Rennes,,Guinée,Exports,Etain ouvré,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5685,Local,1752,Rennes,,Guinée,Exports,Farine,,,,,,,,90,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5686,Local,1752,Rennes,,Guinée,Exports,Fer en Barres,,,,,,,,L,,le,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5687,Local,1752,Rennes,,Guinée,Exports,feves,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5688,Local,1752,Rennes,,Guinée,Exports,filières de corail,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5689,Local,1752,Rennes,,Guinée,Exports,flacons vides,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5690,Local,1752,Rennes,,Guinée,Exports,Fusils,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5691,Local,1752,Rennes,,Guinée,Exports,Glaces des Miroirs,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5692,Local,1752,Rennes,,Guinée,Exports,grellots,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5693,Local,1752,Rennes,,Guinée,Exports,guildive,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5694,Local,1752,Rennes,,Guinée,Exports,guinée bleuë,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5695,Local,1752,Rennes,,Guinée,Exports,guingan,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5696,Local,1752,Rennes,,Guinée,Exports,jets de grez,,,,,,,,pieces,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5697,Local,1752,Rennes,,Guinée,Exports,indienne,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5698,Local,1752,Rennes,,Guinée,Exports,lemineas,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5699,Local,1752,Rennes,,Guinée,Exports,mouchoirs,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,Local,1752,Rennes,,Guinée,Exports,mouchoirs de bengalle,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5701,Local,1752,Rennes,,Guinée,Exports,mouchoirs de pontichery,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5702,Local,1752,Rennes,,Guinée,Exports,necaneas grand,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5703,Local,1752,Rennes,,Guinée,Exports,neganipaux,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5704,Local,1752,Rennes,,Guinée,Exports,phautas,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5705,Local,1752,Rennes,,Guinée,Exports,pierre à fusil,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5706,Local,1752,Rennes,,Guinée,Exports,pipes à fumer,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5707,Local,1752,Rennes,,Guinée,Exports,plomb en grenaille,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5708,Local,1752,Rennes,,Guinée,Exports,poudre à canon,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5709,Local,1752,Rennes,,Guinée,Exports,rasade,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5710,Local,1752,Rennes,,Guinée,Exports,sabres,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5711,Local,1752,Rennes,,Guinée,Exports,siamoise,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5712,Local,1752,Rennes,,Guinée,Exports,son,,,,,,,,de,,Lt,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
