line number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,,,,,,
3837,Local,1753,Nantes,,De Portugal,Imports,Raisins,,,,,2800,,,Nantes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,
3838,Local,1753,Nantes,,De Portugal,Imports,Salsepareille,,,,,290,,,Nantes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,
3839,Local,1753,Nantes,,De Portugal,Imports,vin de madere,,,,,60,,,Nantes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,
3840,Local,1753,Nantes,,De Russie,Imports,barres d’anspects,,,,,990,,,Nantes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,
3841,Local,1753,Nantes,,De Russie,Imports,chanvre cru,,,,,670581,,,Nantes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,
3842,Local,1753,Nantes,,De Russie,Imports,fer plas,,,,,58971,,,Nantes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,
3843,Local,1753,Nantes,,De Russie,Imports,Mats,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,,,,,,,,,0,,,,,,,,,,,,,,,
3844,Local,1753,Nantes,,De Russie,Imports,Planches de sapin,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,,,,,,,,,0,,,,,,,,,,,,,,,
3845,Local,1753,Nantes,,De Russie,Imports,Platre,,,,,2000,,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3846,Local,1753,Nantes,,De Russie,Imports,vergues,,,,,12,,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3847,Local,1753,Nantes,,De la Suède,Imports,acier,,,,,63989,,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3848,Local,1753,Nantes,,De la Suède,Imports,barre d’anspects,,,,,180,,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3849,Local,1753,Nantes,,De la Suède,Imports,bled seigle,,,,,858 ???,,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,#VALEUR !,,,,,,,,,,,,,,,
3850,Local,1753,Nantes,,De la Suède,Imports,bois de sapin,,,,,630,,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3851,Local,1753,Nantes,,De la Suède,Imports,bordages de chesne,,,,,12,,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3852,Local,1753,Nantes,,De la Suède,Imports,bray gras,,,,,914,Baril,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3853,Local,1753,Nantes,,De la Suède,Imports,Cloux de fer,,,,,2024,30500,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3854,Local,1753,Nantes,,De la Suède,Imports,douelles à bariques,,,,,1069,,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3855,Local,1753,Nantes,,De la Suède,Imports,douelles à fond,,,,,1763,,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3856,Local,1753,Nantes,,De la Suède,Imports,douelles de saoin,,,,,6,,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3857,Local,1753,Nantes,,De la Suède,Imports,espars,,,,,619684,,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3858,Local,1753,Nantes,,De la Suède,Imports,fer en barres,,,,,3600,,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3859,Local,1753,Nantes,,De la Suède,Imports,fer en plaques,,,,,270,,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3860,Local,1753,Nantes,,De la Suède,Imports,fil de leton,,,,,452,Baril,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3861,Local,1753,Nantes,,De la Suède,Imports,gaudron,,,,,24,,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3862,Local,1753,Nantes,,De la Suède,Imports,manches de gaffe,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3863,Local,1753,Nantes,,De la Suède,Imports,Matreaux,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3864,Local,1753,Nantes,,De la Suède,Imports,pelles de bois,,,,,48,Douzaine,,Nantes -- 1753 -- Imports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,
3865,Local,1753,Nantes,,De la Suède,Imports,Planches de sapin,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3866,Local,1753,Nantes,,De la Suède,Imports,vitriol,,,,,254,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3867,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,ancres de fer,,,,,3600,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3868,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,avirons,,,,,23,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3869,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,barbe de baleine,,,,,18,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3870,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,bas de fil,,,,,17,Paire,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3871,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,beaume  ,,,,,18,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3872,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,bois d’acajou,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3873,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,bois de Brezil,,,,,17660,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3874,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,bois de campeche,,,,,150721,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3875,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,bois de cedre,,,,,12,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3876,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,Bois de chêne,,,,,30,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3877,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,Bois de gayac,,,,,123286,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3878,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,Bois jaune,,,,,32167,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3879,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,Bois d'inde,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3880,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,bois de sainte marthe,,,,,15207,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3881,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,cacao broyé,,,,,126,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3882,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,cacao en grain,,,,,135394,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3883,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,caffé,,,,,28499795,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3884,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,canefice,,,,,1470,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3885,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,Cedres,,,,,150,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3886,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,Cendres de potasse,,,,,432,,,Nantes -- 1753 -- Imports -- AD44_C716,,15,,,,,,,,0,,,,,,,,,,,,,,,
3887,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,Chocolat,,,,,79.5,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3888,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,Citrons confits,,,,,991,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3889,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,cocos,,,,,100,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3890,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,Confitures,,,,,13221,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3891,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,coquillages,,,,,20825,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3892,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,coton en laine,,,,,777023,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3893,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,cuirs secs en poil,,,,,28182,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3894,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,Cuirs tannés,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3895,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,cuivre vieux,,,,,2276,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3896,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,dents de morphil,,,,,7352,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3897,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,douelles à tonneaux,,,,,3,mil,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3898,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,ecaille de cahouanne,,,,,285,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3899,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,ecaille de tortue,,,,,2465,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3900,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,Gingembre,,,,,97862,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3901,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,gomme de gayac,,,,,26,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3902,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,gomme rouge,,,,,42 ???,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,#VALEUR !,,,,,,,,,,,,,,,
3903,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,graine de bois d’inde,,,,,20,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3904,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,graine de chapelet,,,,,705,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3905,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,herbes à charpentier,,,,,37,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3906,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,huilles de copahu,,,,,15,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3907,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,Huiles de Poisson,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3908,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,huiles de sardines,,,,,7,Barique,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3909,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,indigo,,,,,802930 ???,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,#VALEUR !,,,,,,,,,,,,,,,
3910,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,jus de citron,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3911,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,liqueurs,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3912,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,morue seche,,,,,417626,,,Nantes -- 1753 -- Imports -- AD44_C716,,16,,,,,,,,0,,,,,,,,,,,,,,,
3913,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,morue verte,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,,,,,,,,,0,,,,,,,,,,,,,,,
3914,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,noix d’acajou,,,,,935,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3915,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,opium,,,,,143,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3916,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,oranges douces,,,,,40,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3917,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,peaux diverses,,,,,100,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3918,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,peaux de loup marin,,,,,60,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3919,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,peaux de renard,,,,,2,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3920,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,peaux de tigres,,,,,4,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3921,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,peaux de Tigre,,,,,4,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3922,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,pimens,,,,,20,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3923,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,planches de sapin,,,,,30,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3924,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,Ris,,,,,363,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3925,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,salsepareille,,,,,559,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3926,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,Sirop de capilaire,,,,,3034,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3927,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,sirop de limon,,,,,1644,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3928,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,sirop de melasse,,,,,19944,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3929,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,sucre brut,,,,,31982579,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3930,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,sucre en pain,,,,,90,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3931,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,sucre terré,,,,,15498689,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3932,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,sucre tete,,,,,5189572,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3933,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,tabac d’espagne,,,,,575.5,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3934,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,tabac en feuilles,,,,,24030,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3935,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,tabac en poudre,,,,,24325,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3936,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,taffia,,,,,,,,27,,2,,,,,,,,0,,,,,,,,,,,,,,,
3937,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,tamarin,,,,,93,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3938,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,thé,,,,,10,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3939,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,toile cholet,,,,,20,,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
3940,Local,1753,Nantes,,Des îles françaises de l’Amérique,Imports,vin de bordeaux,,,,,2,Barique,,Nantes -- 1753 -- Imports -- AD44_C716,,17,,,,,,,,0,,,,,,,,,,,,,,,
