numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks
245,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,cuir de beuf en poil,levant,144408,12034,pièces,12,0,
246,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,coton en laine,levant,355656,740950,livres,0.48,0,en quintal
247,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,coton filé commun,levant,399437,726250,livres,0.55,-0.500000000058208,en quintal
248,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,coton filé; fin d'once,levant,7820,7820,livres,1,0,en quintal
249,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,caffetieres de metal,levant,3012,1004,pièces,3,0,
250,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,cuivre tangou,levant,21712,28950,livres,0.75,-0.5,en quintal
251,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,cornes de mouton,levant,1641,32825,livres,0.05,-0.25,en quintal
252,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,cendre,levant,7000,175,sacs,40,0,
253,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,cendre,levant,1500,16675,livres,0.09,-0.75,en quintal
254,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,dattes,levant,1545,10300,livres,0.15,0,en quintal
255,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,drogueries communes,levant,23100,23100,livres,1,0,
256,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,drogueries fines,levant,2700,900,livres,3,0,
257,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,encens,levant,3700,9250,livres,0.4,0,en quintal
258,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,eponges,levant,8354,19430,livres,0.43,-0.899999999999636,en quintal
259,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,fil de poil de chevre,levant,810,360,livres,2.25,0,
260,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,graine de canarie,levant,2608,52175,livres,0.05,-0.75,en quintal
261,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,galles d'alep,levant,43143,95875,livres,0.45,-0.75,en quintal
262,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,gomme arabique,levant,8636,25400,livres,0.34,0,en quintal
263,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,gomme turique,levant,6916,24700,livres,0.28,0,en quintal
264,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,gomme à dragan,levant,4680,7800,livres,0.6,0,en quintal
265,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,gomme elemi,levant,630,280,livres,2.25,0,
266,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,hermodate,levant,235,840,livres,0.28,-0.200000000000017,en quintal
267,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,jus de citron,levant,14784,246400,livres,0.06,0,en quintal
268,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,legumes,levant,2761,55225,livres,0.05,-0.25,en quintal
269,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,laine de vigogne,levant,1872,416,livres,4.5,0,
270,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,laine pellade,levant,9915,33050,livres,0.3,0,en quintal
271,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,laine surge,levant,38737,154950,livres,0.25,-0.5,en quintal
272,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,lin peigné,levant,947,2060,livres,0.46,-0.600000000000023,en quintal
273,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,lin cru,levant,693,2775,livres,0.25,-0.75,en quintal
274,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,opium,levant,183,61,livres,3,0,
275,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,plume d'autruche ouvré,levant,2070,115,livres,18,0,
276,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,plume d'autre brute,levant,4650,1550,livres,3,0,lire autruche
277,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,peaux de marroquin,levant,625,500,pièces,1.25,0,
278,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,peaux petites de barbe,levant,20220,50550,pièces,0.4,0,
279,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,poil de chameau,levant,101745,67830,livres,1.5,0,
280,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,poil de chevre,levant,803505,267835,livres,3,0,
281,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,pierres ponces,levant,140,2800,livres,0.05,0,en quintal
282,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,ris,levant,37755,377550,livres,0.1,0,en quintal
283,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,raisin sec,levant,850,8500,livres,0.1,0,en quintal
284,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,raisin de corinte,levant,1845,15375,livres,0.12,0,en quintal
285,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,rubarbe,levant,30800,616,livres,50,0,
286,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,sené,levant,15437,12350,livres,1.25,-0.5,arrondi
287,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,sené en grabeau,levant,196,1640,livres,0.12,-0.799999999999983,en quintal
288,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,scamonée,levant,7371,1053,livres,7,0,
289,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,6,semencontra,levant,6960,3480,livres,2,0,
290,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,sebestes,levant,220,630,livres,0.35,-0.500000000000028,arrondi
291,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,storax,levant,108,180,livres,0.6,0,en quintal
292,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,sel armoniac,levant,3392,4240,livres,0.8,0,en quintal
293,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,sel de saturne,levant,33,44,livres,0.75,0,
294,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,sang de dragon,levant,177,590,livres,0.3,0,en quintal
295,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,safranon,levant,113408,174475,livres,0.65,-0.75,en quintal
296,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,soyes crües,levant,976665,130222,livres,7.5,0,
297,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,tamarins,levant,358,1025,livres,0.35,-0.75,en quintal
298,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,turbit,levant,120,80,livres,1.5,0,
299,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,tutie,levant,150,150,livres,1,0,
300,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,terramerita,levant,115,230,livres,0.5,0,
301,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,tabac en feuilles,levant,31270,156350,livres,0.2,0,en quintal
302,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,vin de chipres,levant,108,3,barriques,36,0,
303,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,vitriol de chipres,levant,675,1350,livres,0.5,0,
304,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,bois jaune,Iles Française de l'amerique,250,2500,livres,0.1,0,en quintal
305,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,confitures,Iles Française de l'amerique,1329,2215,livres,0.6,0,
306,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,caffé,Iles Française de l'amerique,342400,456535,livres,0.75,-1.25,arrondi
307,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,cacao,Iles Française de l'amerique,600,800,livres,0.75,0,
308,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,canefice,Iles Française de l'amerique,12771,70950,livres,0.18,0,en quintal
309,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,carret,Iles Française de l'amerique,750,25,livres,30,0,
310,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,cuir de beuf en poil,Iles Française de l'amerique,206940,10347,pièces,20,0,
311,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,cuir tanné,Iles Française de l'amerique,14958,24930,livres,0.6,0,en quintal
312,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,gingembre,Iles Française de l'amerique,12159,33775,livres,0.36,0,en quintal
313,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,indigo,Iles Française de l'amerique,508920,169640,livres,3,0,
314,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,sucre rafiné,Iles Française de l'amerique,330,550,livres,0.6,0,
315,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,sucre terré,Iles Française de l'amerique,2682750,8942500,livres,0.3,0,en pourcentge
316,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,sucre teste,Iles Française de l'amerique,315540,1577700,livres,0.2,0,en pourcentge
317,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,sucre brut,Iles Française de l'amerique,272200,1701250,livres,0.16,0,en pourcentge
318,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,7,tabac en feuilles,Iles Française de l'amerique,572,2290,livres,0.25,-0.5,arrondi
