numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks
264,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,encens,levant,3512,8780,livres,0.4,0,en quintal
265,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,encens en poussière,levant,78,975,livres,0.08,0,en quintal
266,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,euforbe,levant,3.75,25,livres,0.15,0,en quintal
267,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,eponges,levant,6441.75,14315,livres,0.45,0,
268,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,feves,levant,837,93,charges,9,0,
269,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,fil de poil de chevre,levant,247.5,110,livres,2.25,0,
270,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,galles d'alep,levant,28314,62920,livres,0.45,0,en quintal
271,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,gomme arabique,levant,6300,22500,livres,0.28,0,en quintal
272,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,gomme turique,levant,5435,27175,livres,0.2,0,en pourcentage
273,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,gomme à dragan,levant,429,715,livres,0.6,0,en pourcentage
274,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,gomme copale,levant,100,80,livres,1.25,0,
275,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,gomme elemi,levant,35,35,livres,1,0,
276,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,gaudron,levant,1750,25000,livres,0.07,0,en quintal
277,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,hermodate,levant,38.5,110,livres,0.35,0,en quintal
278,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,jus de citron,levant,12293.75,175625,livres,0.07,0,en quintal
279,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,laine de vigogne,levant,3348,837,livres,4,0,
280,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,laine de chevron,levant,9261,6615,livres,1.4,0,en quintal
281,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,laine pellade,levant,2085,10425,livres,0.2,0,en quintal
282,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,laine surge,levant,76419,424550,livres,0.18,0,en quintal
283,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,lin peigné,levant,647.5,1850,livres,0.35,0,en quintal
284,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,lin cru,levant,600,2500,livres,0.24,0,en pourcentage
285,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,mecoacam,levant,20,20,livres,1,0,
286,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,mirobolans,levant,7,20,livres,0.35,0,en pourcentage
287,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,mirrhe,levant,20,20,livres,1,0,
288,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,noix vomiques,levant,13.5,90,livres,0.15,0,en quintal
289,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,opium,levant,495,165,livres,3,0,
290,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,plume d'autruche ouvrée,levant,275,5.5,livres,50,0,5 livres et 1/2
291,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,plume d'autruche brute,levant,13904,3476,livres,4,0,
292,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,poil de chameaux,levant,66585,66585,livres,1,0,
293,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,poil de chevre,levant,356467.5,158430,livres,2.25,0,
294,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,peaux de veaux en poil,levant,810,405,pièces,2,0,
295,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,peaux de veaux en poil,levant,3830,19150,livres,0.2,0,en quintal
296,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,peaux de chagrin,levant,1900,950,pièces,2,0,
297,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,peaux de marroquin,levant,16020,6408,pièces,2.5,0,
298,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,pierres ponce,levant,127.5,4250,livres,0.03,0,en quintal
299,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,rubarbe,levant,16965,1131,livres,15,0,
300,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,ris,levant,47079,523100,livres,0.09,0,en quintal
301,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,raisin de corinte,levant,188.5,1885,livres,0.1,0,en quintal
302,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,soyes crues,levant,583772,83396,livres,7,0,
303,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,scamonée,levant,14448,2408,livres,6,0,
304,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,semen contra,levant,2820,1410,livres,2,0,
305,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,sené,levant,12472.5,16630,livres,0.75,0,
306,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,sené en grabeau,levant,58.75,235,livres,0.25,0,
307,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,saxafra,levant,73.5,525,livres,0.14,0,en quintal
308,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,salsepareille,levant,51.2,32,livres,1.6,0,
309,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,storax,levant,195,130,livres,1.5,0,
310,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,sebestes,levant,57.5,230,livres,0.25,0,
311,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,sang de dragon,levant,775,155,livres,5,0,
312,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,sel armoniac,levant,3660,4880,livres,0.75,0,en quintal
313,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,safranon,levant,91679,261940,livres,0.35,0,en quintal
314,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,tamarins,levant,420,1400,livres,0.3,0,en quintal
315,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,tutie,levant,352.5,235,livres,1.5,0,
316,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,turbit,levant,271.5,181,livres,1.5,0,
317,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,vitriol de Chipre,levant,697.6,1744,livres,0.4,0,en quintal
318,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,bois à teindre,Iles Française de l'Amerique,1808.1,12915,livres,0.14,0,en quintal
319,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,confitures,Iles Française de l'Amerique,1350,1800,livres,0.75,0,
320,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,caffé,Iles Française de l'Amerique,241.25,193,livres,1.25,0,
321,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,cacao,Iles Française de l'Amerique,54530,43624,livres,1.25,0,
322,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,canefice,Iles Française de l'Amerique,9918.75,66125,livres,0.15,0,
323,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,caret,Iles Française de l'Amerique,375,125,livres,3,0,
324,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,cuirs en poil,Iles Française de l'Amerique,25662,1833,pièces,14,0,
325,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,cuirs tané,Iles Française de l'Amerique,21993.6,54984,livres,0.4,0,en quintal
326,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,dents d'elefant,Iles Française de l'Amerique,84,84,livres,1,0,en quintal
327,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,gingembre,Iles Française de l'Amerique,1700,17000,livres,0.1,0,en quintal
328,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,graine d'ambrette,Iles Française de l'Amerique,555,925,livres,0.6,0,
329,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,huile de copahu,Iles Française de l'Amerique,452,226,livres,2,0,
330,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,indigo,Iles Française de l'Amerique,393468.75,174875,livres,2.25,0,
331,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,ipecacuana,Iles Française de l'Amerique,1755,117,livres,15,0,
332,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,rocou,Iles Française de l'Amerique,926,1852,livres,0.5,0,en quintal
333,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,sucre terré,Iles Française de l'Amerique,782328,2444775,livres,0.32,0,en quintal
334,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,sucre teste,Iles Française de l'Amerique,132858,603900,livres,0.22,0,en quintal
335,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,sucre brut,Iles Française de l'Amerique,292552,1628450,livres,0.16,32000,"Le prix a été modifié, mais le copiste n'a pas refait le calcul du total qui est donc faux."
336,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,sirop de limon,Iles Française de l'Amerique,172,172,livres,1,0,
337,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,7,tabac en feuilles,Iles Française de l'Amerique,318,530,livres,0.6,0,
