numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks
130,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,lassets soyes et filozelle,Piemont,200,10,livres,20,0,
131,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,laine pellade,Piemont,288,1200,livres,0.24,0,en quintal
132,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,maquet,Piemont,234,312,barrils,0.75,0,
133,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,mercerie commnue,Piemont,370,185,livres,2,0,
134,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,orange,Piemont,244,61,charges,4,0,
135,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,orangers petits,Piemont,50,50,pièces,1,0,
136,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,pomme,Piemont,42,425,livres,0.1,-0.5,en pourcentage
137,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,peaux de marroquin,Piemont,280,168,pièces,1.66666666666666,1.08002495835535E-12,
138,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,peaux de brebis,Piemont,27,108,pièces,0.25,0,
139,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,peaux de veau crues,Piemont,70,350,livres,0.2,0,
140,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,peaux de chien de mer,Piemont,25,50,livres,0.5,0,
141,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,polleterie blanche,Piemont,1175,2350,livres,0.5,0,en quintal
142,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,poutres de sapin,Piemont,48,4,pièces,12,0,
143,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,planches de sapin,Piemont,92,230,pièces,0.4,0,
144,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,platre,Piemont,1926,642,charges,3,0,
145,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,platre,Piemont,1790,1790,quintaux,1,0,
146,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,ris,Piemont,3051,25425,livres,0.12,0,en quintal
147,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,sardines,Piemont,552,138,barrils,4,0,
148,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,sardines,Piemont,720,4800,livres,0.15,0,
149,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,soye crüe,Piemont,22632,1886,livres,12,0,
150,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,soude,Piemont,16,325,livres,0.05,-0.25,en quintal
151,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,toile de menage,Piemont,240,8,pièces,30,0,
152,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,toile d'emballage,Piemont,1000,40,pièces,25,0,
153,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,toile blanche,Piemont,75,30,canne,2.5,0,
154,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,terraille blanche,Piemont,75,375,livres,0.2,0,
155,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,vermichel,Piemont,4435,22175,livres,0.2,0,en quintal
156,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,anchoix,Italie,36,6,barrils,6,0,
157,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,aulx,Italie,24,12,charges,2,0,
158,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,alun,Italie,3457,230560,livres,0.15,-31127,erreur de calcul
159,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,arquifou,Italie,1060,10600,livres,0.1,0,en quintal
160,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,bas de laine grossiere,Italie,2800,400,livres,7,0,
161,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,bas de coton,Italie,120,120,paires,1,0,
162,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,babouches,Italie,45,30,paires,1.5,0,
163,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,basanes,Italie,240,120,pièces,2,0,
164,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,balais,Italie,22,240,pièces,0.0916666666666665,3.90798504668055E-14,
165,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,bois à faire corbeilles,Italie,81,27,charges,3,0,
166,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,bois à bruler,Italie,200,20,chartée,10,0,
167,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,confitures,Italie,2460,3280,livres,0.75,0,
168,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,chataignes blanches,Italie,9598,137125,livres,0.07,-0.750000000001819,en quintal
169,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,citrons,Italie,1068,356000,pièces,0.003,0,
170,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,cuir doré,Italie,420,420,livres,1,0,
171,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,cuir de vache de sardaigne,Italie,2160,240,pièces,9,0,
172,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,couverture fil et coton,Italie,3960,1980,livres,2,0,
173,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,4,coton filé commun,Italie,247,550,livres,0.45,-0.5,en quintal
174,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,chanvre peigné,Italie,42220,105550,livres,0.4,0,en quintal
175,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,chanvre crü,Italie,37710,157125,livres,0.24,0,en pourcentage
176,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,chapeaux de paille,Italie,100,12.5,douzaine,8,0,12 douzaine et 1/2
177,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,corbeille d'ozier,Italie,484,242,douzaine,2,0,
178,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,cercles à tamis,Italie,612,68,rodes,9,0,
179,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,cercles à tamis,Italie,472,1350,livres,0.35,-0.500000000000057,arrondi
180,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,cercles à tonneaux,Italie,3350,3350,roder,1,0,
181,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,cercles à tonneaux,Italie,3630,121000,pièces,0.03,0,
182,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,cercles à barrils,Italie,150,15000,pièces,0.01,0,
183,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,chevron,Italie,40,120,pièces,0.33333333333,4.00000033096148E-10,
184,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,cuivre vieux,Italie,16950,22600,livres,0.75,0,en quintal
185,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,couperose verte,Italie,2758,55175,livres,0.05,-0.75,en quintal
186,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,chandelle,Italie,24,100,livres,0.24,0,en quintal
187,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,douves à tonneaux,Italie,1380,345,charges,4,0,
188,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,douves à tonneaux,Italie,741,247,cannelle,3,0,
189,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,douves à tonneaux,Italie,2145,143000,pièces,0.015,0,
190,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,ecorces de citron,Italie,105,350,livres,0.3,0,
191,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,esprit de limon,Italie,150,150,livres,1,0,
192,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,eau de fleur d'orange,Italie,170,425,livres,0.4,0,
193,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,etoffe avec or et argent,Italie,2400,30,livres,80,0,
194,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,etoffe de soye,Italie,47640,1191,livres,40,0,
195,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,egoutoir de bois,Italie,18,108,pièces,0.166666666666666,7.46069872548105E-14,
196,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,fromage parmesan,Italie,187,750,livres,0.25,-0.5,en pourcentage
197,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,fromage de sardaigne,Italie,5222,52225,livres,0.1,-0.5,en pourcentage
198,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,feves,Italie,275,27.5,charges,10,0,27 charges et 1/2
199,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,fleurs artificielle,Italie,200,10,livres,20,0,
200,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,fil cru,Italie,1776,2366,livres,0.75,1.5,arrondi
201,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,flacons de terre,Italie,8,48,pièces,0.166666666666666,3.19744231092045E-14,
202,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,fer en bandes,Italie,3624,16475,livres,0.22,-0.5,en pourcentage
203,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,fourneaux de Mane,Italie,45,30,pièces,1.5,0,
204,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,graisse de boucherie,Italie,876,3650,livres,0.24,0,en pourcentage
205,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,graisse de chanvre,Italie,803,16075,livres,0.05,-0.75,en pourcentage
206,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,galles legeres,Italie,2080,10400,livres,0.2,0,en quintal
207,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,huille d'olive,Italie,46350,1545,milleroles,30,0,
208,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,harans sors,Italie,15,1000,pièces,0.015,0,en pourcentage
209,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,iris de florence,Italie,360,1800,livres,0.2,0,en pourcentage
210,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,jus de citron,Italie,1476,18450,livres,0.08,0,en quintal
211,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,jaune de naples,Italie,342,950,livres,0.36,0,en quintal
212,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,legumes,Italie,2310,33000,livres,0.07,0,en quintal
213,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,liqueurs à boire,Italie,450,450,livres,1,0,
214,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,laine de rome,Italie,180,360,livres,0.5,0,en pourcentage
215,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,lin peigné,Italie,287,575,livres,0.5,-0.5,en pourcentage
216,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,mane de calabre,Italie,88209,80190,livres,1.1,0,
217,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,maquet,Italie,15,20,barrils,0.75,0,
218,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,mercerie commune,Italie,3135,1045,livres,3,0,
219,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,mortiers de marbre,Italie,258,172,livres,1.5,0,
220,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,mortiers de marbre,Italie,160,160,pièces,1,0,
221,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,marbre en table,Italie,4964,124100,livres,0.04,0,en quintal
222,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,marbre brut,Italie,169,8450,livres,0.02,0,en quintal
223,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,noisettes,Italie,2352,39200,livres,0.06,0,en quintal
224,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,oranges,Italie,372,124,millier,3,0,
225,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,poisson salé,Italie,30,5,barrils,6,0,
226,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,pistaches,Italie,4850,9700,livres,0.5,0,
227,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,poncires,Italie,27,275,livres,0.1,-0.5,en quintal
228,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,pommes,Italie,155,15500,pièces,0.01,0,en pourcentage
229,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,paste d'amende,Italie,55,75,livres,0.75,-1.25,arrondi
230,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,5,poix,Italie,6256,125125,livres,0.05,-0.25,en pourcentage
231,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,poterie de gray,Italie,260,2600,livres,0.1,0,
232,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,parapluye,Italie,1326,442,pièces,3,0,
233,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,peaux de veau en poil,Italie,212,850,livres,0.25,-0.5,arrondi
234,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,planches de bois blanc,Italie,708,1062,pièces,0.66666666666666,7.16227077646181E-12,88 douzaine et 1/2
235,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,ris,Italie,34050,283750,livres,0.12,0,en quintal
236,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,rouge d'Espagne,Italie,127,2040,tasses,0.0625,-0.5,arrondi
237,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,roseaux,Italie,122,2450,livres,0.05,-0.5,en quintal
238,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,saucissons,Italie,400,400,livres,1,0,
239,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,saumures,Italie,32,8,barrils,4,0,
240,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,soye ouvrée,Italie,198280,4957,livres,40,0,
241,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,soye crue,Italie,2300952,191746,livres,12,0,
242,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,soye etoupe,Italie,7640,3820,livres,2,0,
243,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,soye cocons perus,Italie,380,790,livres,0.5,-15,arrondi
244,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,sas,Italie,156,312,pièces,0.5,0,
245,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,savon,Italie,80,400,livres,0.2,0,en pourcentage
246,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,souffre,Italie,14375,151325,livres,0.095,-0.875,en pourcentage
247,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,teriaque,Italie,1660,166,livres,10,0,
248,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,tableaux,Italie,2680,134,livres,20,0,
249,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,toile vernante,Italie,200,10,pièces,20,0,
250,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,toile blanche,Italie,420,210,cannes,2,0,
251,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,terebantine,Italie,475,1050,livres,0.45,2.5,arrondi (en quintal)
252,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,tonneaux cercle de fer,Italie,36,3,pièces,12,0,
253,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,tonneaux cercle de bois,Italie,908,227,pièces,4,0,
254,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,teraille noire,Italie,168,4200,livres,0.04,0,en quintal
255,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,vermichel,Italie,11178,93150,livres,0.12,0,en quintal
256,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,velours,Italie,6550,131,livres,50,0,
257,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,verre à vitres,Italie,293,734,livres,0.4,-0.600000000000023,arrondi
258,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,assafetida,levant,1320,440,livres,3,0,
259,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,amçons,levant,54,,livres,54,0,marchandises en estimation
260,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,bled froment,levant,61160,3058,charges,20,0,
261,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1733.csv,Local,1733,Import,Marseille,6,beaume,levant,2464,308,livres,8,0,
