numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks
258,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,ecopes,Italie,7,6,douzaines,"1,05","0,7",arrondi
259,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,feux,Italie,6,1,charges,6,0,"les serruriers et quincaillers appelles un feu, l'assemblage de tous les ustenciles de fer, qui servent à attiser et à entretenir le feu d'une cheminée (Savary, 1ère éd., T2, p. 35)"
260,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,fromage de sardaigne,Italie,3195,21300,livres,"0,15",0,
261,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,fleurs artificielles,Italie,2250,75,livres,30,0,
262,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,filets à pescher,Italie,7,10,livres,"0,75","-0,5",arrondi
263,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,flacons de verre,Italie,8,24,pièces,"0,3333",8,marchandises en estimation
264,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,fayence,Italie,15,30,livres,"0,5",0,
265,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,fer ouvré,Italie,1290,6450,livres,"0,2",0,
266,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,fer en barres,Italie,2781,22250,livres,"0,125",0,
267,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,grenades,Italie,5,400,pièces,"0,0125",0,
268,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,graisse de boucherie,Italie,109,520,livres,"0,21","-0,2",en quintal
269,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,gales legeres,Italie,5890,29450,livres,"0,2",0,
270,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,graine de chanvre,Italie,3308,47260,livres,"0,07","-0,2",en quintal
271,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,gaudron,Italie,457,7625,livres,"0,06","-0,5",en quintal
272,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,huile d'olive,Italie,3885,12950,livres,"0,3",0,
273,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,herbes capilaire,Italie,25,25,livres,1,0,
274,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,herbages,Italie,3,"1,5",charges,"2,5","-0,75",arrondi
275,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,iris,Italie,168,1125,livres,"0,15","-0,75",en quintal
276,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,jonquine,Italie,25,320,livres,"0,08","-0,6",en quintal
277,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,limons,Italie,634,42300,pièces,"0,015","-0,5",en pourcentage
278,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,liqueurs,Italie,200,200,livres,1,0,
279,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,lacque,Italie,400,100,livres,4,0,
280,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,lin,Italie,2,20,livres,"0,1",2,marchandises en estimation
281,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,morue,Italie,25,100,livres,"0,25",0,
282,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,manne,Italie,59064,73830,livres,"0,8",0,
283,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,mercerie,Italie,12684,3171,livres,4,0,
284,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,maquets,Italie,13,23,barrils,"0,6","-0,8",arrondi
285,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,mortiers de marbre,Italie,385,257,pièces,"1,5","-0,5",arrondi
286,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,mortiers de pierre,Italie,300,400,pièces,"0,75",0,
287,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,marbre en tables,Italie,1511,37790,livres,"0,04","-0,6",en pourcentage
288,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,marbre brut,Italie,298,14900,livres,"0,02",0,en quintal
289,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,matures 18 pieds,Italie,400,18,pieds,"22,22",400,marchandises en estimation
290,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,noisettes,Italie,1187,23750,livres,"0,05","-0,5",en quintal
291,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,oranges,Italie,658,"658,5",milliers,10,-65192,erreur de calcul
292,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,orangelets secs,Italie,30,300,livres,"0,1",0,
293,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,pommes,Italie,66,2200,livres,"0,03",0,en pourcentage
294,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,pistaches,Italie,7410,9880,livres,"0,75",0,
295,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,pate d'amandes,Italie,68,170,livres,"0,4",0,
296,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,poivre,Italie,25,25,livres,1,0,
297,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,poncire,Italie,292,4880,livres,"0,06","-0,8",en quintal
298,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,papier estrasse,Italie,50,200,livres,"0,25",0,
299,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,peaux de veaux en poil,Italie,240,800,livres,"0,3",0,
300,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,peaux de chevre en poil,Italie,15,10,pièces,"1,5",0,
301,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,peaux de chevre en poil,Italie,42,140,livres,"0,3",0,
302,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,7,peaux de mouton en laine,Italie,255,425,livres,"0,6",0,
303,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,poil de chevre,Italie,183,367,livres,"0,5","-0,5",arrondi
304,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,parapluyes,Italie,2481,827,pièces,3,0,
305,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,planches de sapin,Italie,999,111,douzaines,9,0,
306,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,pierre d'ardoises,Italie,10,150,pièces,"0,0667",10,marchandises en estimation
307,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,poudre de marbre,Italie,28,570,livres,"0,05","-0,5",arrondi
308,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,quincaille de fer,Italie,25,50,livres,"0,5",0,
309,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,quenouille de canne,Italie,3,12,douzaines,"0,3","-0,6",arrondi
310,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,ris,Italie,47308,473085,livres,"0,1","-0,5",en quintal
311,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,rouge d'Espagne,Italie,203,145,douzaines,"1,4",0,
312,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,roussettes,Italie,2700,135,pièces,20,0,
313,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,saucissons,Italie,91,114,livres,"0,8","-0,2",arrondi
314,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,soye teinte,Italie,1368,38,livres,36,0,
315,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,soye apretée,Italie,104562,5809,livres,18,0,
316,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,soye crüe,Italie,3025126,232702,livres,13,0,
317,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,soye ardasse,Italie,15880,1985,livres,8,0,
318,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,soye etoupe,Italie,6460,1615,livres,4,0,
319,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,souffre en canon,Italie,37882,315690,livres,"0,12","-0,8",en pourcentage
320,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,saumoule,Italie,27,135,livres,"0,2",0,
321,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,savon,Italie,44,200,livres,"0,22",0,en pourcentage
322,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,thon salé,Italie,315,350,livres,"0,9",0,
323,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,theriaque,Italie,684,114,livres,6,0,
324,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,therebantine,Italie,115,92,livres,"1,25",0,
325,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,tableaux commun sur toile,Italie,42,6,pièces,7,42,marchandises en estimation
326,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,tableaux commun sur toile,Italie,7360,368,livres,20,0,
327,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,tableaux vieux,Italie,4000,400,livres,10,0,
328,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,toile de crin,Italie,342,"85,5",livres,4,0,
329,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,terre de porcelaine,Italie,28845,288450,livres,"0,1",0,
330,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,teraille de gray,Italie,15,1,charges,15,0,
331,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,teraille de gray,Italie,2890,14450,livres,"0,2",0,
332,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,tonneaux cercles de fer,Italie,90,9,pièces,10,0,
333,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,tonneaux cercles de bois,Italie,36,"4,5",charges,8,0,
334,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,tonneaux cercles de bois,Italie,1252,313,pièces,4,0,
335,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,vermichel,Italie,15596,77980,livres,"0,2",0,
336,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,velours cramoisy,Italie,13860,231,livres,60,0,
337,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,velours à ramage,Italie,6630,102,livres,65,0,
338,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,velours commun,Italie,101125,"2022,5",livres,50,0,
339,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,vannes de coton blanches,Italie,675,450,livres,"1,5",0,
340,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,verres à vitre,Italie,1500,3000,livres,"0,5",0,
341,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,assafetida,Levant,696,348,livres,2,0,
342,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,anis vert,Levant,18,120,livres,"0,15",0,
343,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,aloes,Levant,338,338,livres,1,0,
344,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,alun,Levant,38067,253780,livres,"0,15",0,
345,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,bled froment,Levant,30400,1520,charges,20,0,
346,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,bled seigle,Levant,6504,542,charges,12,0,
347,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,beaume,Levant,700,70,livres,10,0,
348,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,bol,Levant,132,530,livres,"0,25","-0,5",arrondi
349,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,bas de coton,Levant,1008,1008,paires,1,0,
350,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,8,babouches,Levant,1916,958,paires,2,0,
351,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,balais de palme,Levant,180,200,douzaines,"0,9",0,
352,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,bois de buy,Levant,128,1715,livres,"0,075","-0,63",arrondi
353,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,chair salée,Levant,15,90,livres,"0,17","-0,3",en quintal
354,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,caffé,Levant,142562,114050,livres,"1,25","-0,5",arrondi
355,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,casse,Levant,1060,5300,livres,"0,2",0,
356,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,colloquinte,Levant,285,190,livres,"1,5",0,
357,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,coque de levant,Levant,1533,1533,livres,1,0,
358,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,calamus,Levant,1,3,livres,"0,5","-0,5",arrondi
359,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,cire jaune,Levant,50456,43875,livres,"1,15","-0,25",arrondi
360,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,cuirs de beuf en poil,Levant,170076,14173,pièces,12,0,
361,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,cuirs petits indiens en poil,Levant,243,81,pièces,3,0,
362,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,coton filé fin donce,Levant,3921,3921,livres,1,0,
363,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,coton filé commun,Levant,487668,903090,livres,"0,54","-0,6",en quintal
364,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,coton en laine,Levant,329373,748575,livres,"0,44",0,
365,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,caffetiere de cuivre,Levant,3273,1091,pièces,3,0,
366,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,cuivre tangoul,Levant,5912,7390,livres,"0,8",0,
367,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,cornes de mouton,Levant,3430,68600,livres,"0,05",0,
368,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,cornes de beuf,Levant,105,1500,livres,"0,07",0,
369,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,cendre,Levant,3880,194,faix,20,0,
370,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,cendre,Levant,315,3500,livres,"0,09",0,
371,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,dattes,Levant,129,860,livres,"0,15",0,
372,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,dictam,Levant,5,23,livres,"0,25","-0,75",en quintal
373,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,drogueries fines,Levant,32610,10870,livres,3,0,
374,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,drogueries communes,Levant,26090,26090,livres,1,0,
375,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,essence,Levant,40,40,livres,1,0,
376,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,encens,Levant,2175,5180,livres,"0,42","-0,6",en quintal
377,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,eponges,Levant,16950,16950,livres,1,0,
378,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,fromages,Levant,6,40,livres,"0,16","-0,4",en quintal
379,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,fil de chevre,Levant,468,156,livres,3,0,
380,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,graine de canarie,Levant,1704,34090,livres,"0,05","-0,5",en quintal
381,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,galbanum,Levant,497,221,livres,"2,25","-0,25",arrondi
382,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,galles d'alep,Levant,60896,138400,livres,"0,44",0,
383,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,gomme arabique,Levant,9334,25930,livres,"0,36","-0,8",en quintal
384,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,gomme turique,Levant,3132,10440,livres,"0,3",0,en quintal
385,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,gomme: à dragan,Levant,2034,3390,livres,"0,6",0,
386,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,gomme gutte,Levant,39,60,livres,"0,65",0,
387,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1738.csv,Local,1738,Imports,Marseille,9,gomme armoniac,Levant,100,40,livres,"2,5",0,
