numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
119,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Huile d'olive,Marseille,Piemont,"657,75",millerolles,30,19730,"-2,5","92085 livres ou 675,75 le mille; prix unitaire incertains"
120,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Huile de senteur,Marseille,Piemont,380,livres,"0,5",190,0,
121,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Huile de poisson,Marseille,Piemont,50,livres,"0,19","9,5",0,
122,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Herbage,Marseille,Piemont,1,charges,5,5,0,
123,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Lard,Marseille,Piemont,160,livres,"0,3",48,0,
124,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Liqueurs a boire,Marseille,Piemont,860,bouteilles,1,860,0,
125,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Liqueurs a boire,Marseille,Piemont,125,livres,1,125,0,
126,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Laine pellade,Marseille,Piemont,2175,livres,"0,22","478,5",0,
127,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Linge vieux,Marseille,Piemont,300,livres,"0,45",135,0,
128,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Maquet,Marseille,Piemont,188,barrils,"0,9","169,2",0,
129,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Mercerie commune,Marseille,Piemont,127,livres,"2,75","349,25",0,
130,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Mortier de marbre,Marseille,Piemont,1,en nombre,"1,5","1,5",0,
131,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Oranges,Marseille,Piemont,107,charges,15,1605,0,
132,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Oranges,Marseille,Piemont,"22,6",milliers,15,339,0,22600 oranges à 15 livres le millier
133,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Oranges seches,Marseille,Piemont,1000,livres,1,1000,0,
134,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Orangers petits,Marseille,Piemont,94,en nombre,"1,25","117,5",0,
135,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Pepins d'orange,Marseille,Piemont,125,livres,1,125,0,
136,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Poissons frais,Marseille,Piemont,216,livres,"0,2","43,2",0,
137,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Pommade de senteur,Marseille,Piemont,455,livres,2,910,0,
138,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Peaux de chat de mer,Marseille,Piemont,100,livres,"0,6",60,0,
139,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Peaux de chiens de mer,Marseille,Piemont,216,livres,"0,6","129,6",0,
140,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Poutres,Marseille,Piemont,4,en nombre,25,100,0,
141,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Planches de sapin,Marseille,Piemont,456,en nombre,"0,6","273,6",0,
142,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Platre,Marseille,Piemont,172,charges,"0,375","64,5",0,
143,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Platre,Marseille,Piemont,"13,12",quintaux,"0,125","1,64",0,1312 quintaux de platre à 2 sous et 6 deniers / doute sur le prix
144,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Ris,Marseille,Piemont,168575,livres,"0,08",13486,0,
145,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Sardines salées,Marseille,Piemont,20625,livres,"0,12",2475,0,
146,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Saumon,Marseille,Piemont,150,livres,"0,25","37,5",0,
147,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Savon,Marseille,Piemont,15,livres,"0,18","2,7",0,
148,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Toile blanche,Marseille,Piemont,365,cannes,"2,1","766,5",0,
149,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Toille crue,Marseille,Piemont,240,livres,2,480,0,
150,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Toile demballage,Marseille,Piemont,70,pieces,30,2100,0,
151,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,4,1728,Imports,Vermichel,Marseille,Piemont,11325,livres,"0,15","1698,75",0,
152,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Aulx,Marseille,Italie,2000,en nombre,0,25,25,2000 aulx estimées à 25 livres
153,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Anchois,Marseille,Italie,180,barrils petits,3,540,0,
154,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Alun,Marseille,Italie,225325,livres,"0,15","33798,75",0,
155,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Arquifou,Marseille,Italie,13300,livres,"0,1",1330,0,
156,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Biscuit de mer,Marseille,Italie,100,livres,"0,12",12,0,
157,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Bas de coton,Marseille,Italie,156,paires,"0,75",117,0,
158,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Bas de fil,Marseille,Italie,48,paires,"1,1","52,8",0,
159,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Boutons de fil,Marseille,Italie,74,livres,7,518,0,
160,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Bas de soye vieux,Marseille,Italie,1,en valeur,54,54,0,en valeur
161,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Banquettes,Marseille,Italie,12,douzaine,"1,5",18,0,1 banquette à 30 sous la douzaine
162,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Batiment de mer,Marseille,Italie,1,estimé ,400,400,0,
163,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Bois a faire tonneaux,Marseille,Italie,315,charges,"5,5","1732,5",0,
164,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Bois a faire tonneaux,Marseille,Italie,113,canelles,"4,5","508,5",0,
165,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Bois a faire corbeilles,Marseille,Italie,6700,livres,"0,0175","117,25",0,
166,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Balais de palme,Marseille,Italie,"8,5",douzaines,"0,75","6,38",0,
167,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Chair salée,Marseille,Italie,120,livres,"0,2",24,0,
168,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Confitures,Marseille,Italie,9475,livres,"0,8",7580,0,
169,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Conserve de roze,Marseille,Italie,50,livres,1,50,0,
170,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Chataignes ,Marseille,Italie,95100,livres,"0,03",2853,0,
171,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Caruby,Marseille,Italie,11350,livres,"0,05","567,5",0,
172,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Citrons,Marseille,Italie,168,charges,7,1176,0,
173,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Citrons,Marseille,Italie,288,milliers,3,864,0,
174,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Couvertures fil et coton,Marseille,Italie,2100,livres,"1,4",2940,0,
175,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Cotton filé,Marseille,Italie,2900,livres,"0,8",2320,0,
176,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Cordes de chanvre,Marseille,Italie,725,livres,"0,22","159,5",0,
177,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Chanvre peigné,Marseille,Italie,51050,livres,"0,36",18378,0,
178,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Chanvre cru,Marseille,Italie,193050,livres,"0,16",30888,0,
179,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Cuivre vieux,Marseille,Italie,26780,livres,"0,8",21424,0,
180,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Chapeaux de poil,Marseille,Italie,54,douzaines,30,1620,0,erreur de calcul dans la source
181,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Corbeilles,Marseille,Italie,126,douzaines,"1,8","226,8",0,
182,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Couffins,Marseille,Italie,26,douzaines,"1,8","46,8",0,
183,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Couffins,Marseille,Italie,100,estimées,"7,1",710,0,100 couffins estimés à 710 livres
184,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Cercles a tamis,Marseille,Italie,82,rodes,9,738,0,
185,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Cercles a tamis,Marseille,Italie,3500,en nombre,"0,1",350,0,
186,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Cercles a tamis,Marseille,Italie,685,livres,"0,38","260,3",0,
187,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Cercles a tonneaux,Marseille,Italie,3613,rodes,"1,25","4516,25",0,
188,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Cercles a barrils,Marseille,Italie,12,milliers,19,228,0,
189,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Couperose,Marseille,Italie,26925,livres,"0,05","1346,25",0,
190,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Dattes,Marseille,Italie,50,livres,"0,12",6,0,
191,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Ecorces de citron,Marseille,Italie,112,livres,"0,6","67,2",0,
192,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Eau de fleur d'orange,Marseille,Italie,690,livres,"0,35","241,5",0,
193,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,5,1728,Imports,Eau de cedre,Marseille,Italie,20,pots,3,60,0,
194,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Essence,Marseille,Italie,77,livres,"0,5","38,5",0,
195,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Etoupe de fillozelle,Marseille,Italie,100,livres,"0,5",50,0,
196,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Egoutoirs,Marseille,Italie,32,douzaines,2,64,0,
197,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Fromage parmesan,Marseille,Italie,210,livres,"0,24","50,4",0,
198,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Fromage de sardaigne,Marseille,Italie,33200,livres,"0,12",3984,0,
199,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Feves de rome,Marseille,Italie,30,charges,5,150,0,
200,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Fleurs artificieles,Marseille,Italie,25,livres,2,50,0,doute sur le prix
201,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Fils a voile,Marseille,Italie,185,livres,"0,35","64,75",0,
202,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Fer vieux,Marseille,Italie,2900,livres,"0,1",290,0,
203,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Graisse de boucherie,Marseille,Italie,7075,livres,"0,2",1415,0,
204,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Galon de fil,Marseille,Italie,134,livres,"1,5",201,0,
205,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Graine de chanvre,Marseille,Italie,6475,livres,"0,055","356,12",0,
206,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Galles legeres,Marseille,Italie,3800,livres,"0,12",456,0,
207,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Harans ,Marseille,Italie,1,barril,15,15,0,
208,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Huile d'olive,Marseille,Italie,4035,millerolles,30,121050,0,4035 le mille ou 564900 livres
209,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Huile de senteur,Marseille,Italie,60,livres,"0,5",30,0,
210,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Iris,Marseille,Italie,4535,livres,"0,15","680,25",0,
211,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Jaune de naples,Marseille,Italie,225,livres,"0,36",81,0,
212,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Jus de citron,Marseille,Italie,16350,livres,"0,06",981,0,
213,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Laton vieux ,Marseille,Italie,67,livres,"0,5","33,5",0,
214,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Lin ,Marseille,Italie,100,livres,"0,25",25,0,
215,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Mane de calabre,Marseille,Italie,46950,livres,"0,8",37560,0,
216,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Maquet,Marseille,Italie,9,barrils,"0,9","8,1",0,
217,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Mercerie ,Marseille,Italie,240,livres,"1,5",360,0,
218,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Mouchoirs de soyes ,Marseille,Italie,,en valeur,,24,0,en valeur
219,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Mortiers de marbres,Marseille,Italie,374,en nombre,"0,75","280,5",0,
220,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Marbre en tables,Marseille,Italie,11200,livres,"0,04",448,0,
221,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Noisettes,Marseille,Italie,38100,livres,"0,06",2286,0,
222,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Oranges,Marseille,Italie,163,milliers,15,2445,0,
223,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Pistaches,Marseille,Italie,3165,livres,"0,4",1266,0,
224,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Poires,Marseille,Italie,2000,livres,"0,06",120,0,
225,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Poncires,Marseille,Italie,300,livres,"0,12",36,0,
226,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Pastes d'amandes,Marseille,Italie,375,livres,"0,9","337,5",0,
227,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Pommade ,Marseille,Italie,390,livres,2,780,0,
228,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Parapluis,Marseille,Italie,347,en nombre,3,1041,0,
229,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Peaux de veau en poil,Marseille,Italie,400,livres,"0,2",80,0,
230,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Peaux de poisson,Marseille,Italie,240,livres,"0,6",144,0,
231,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Platre,Marseille,Italie,53,charges,"0,375","19,88",0,
232,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Ris,Marseille,Italie,719650,livres,"0,08",57572,0,
233,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Rouge d'Espagne,Marseille,Italie,160,douzaines de tasses,"1,25",200,0,
234,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,6,1728,Imports,Saucissons,Marseille,Italie,783,livres,1,783,0,
235,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,7,1728,Imports,Sardines ,Marseille,Italie,95,barrils,"4,5","427,5",0,
236,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1728.csv,Local,7,1728,Imports,Satin de Florence,Marseille,Italie,170,livres,36,6120,0,
