numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,unit_price,value,probleme,remarks
540,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,citrons,Marseille,Genes,286,milliers,15,4290,0,
541,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,cochenille,Marseille,Genes,3317,livres,17,56389,0,
542,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,colloquinte,Marseille,Genes,600,livres,1,600,0,
543,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,confitures,Marseille,Genes,"7652,5",livres,1,7652,"-0,5",
544,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,conterie,Marseille,Genes,6600,livres,1,6600,0,
545,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,corbeilles d'ozier,Marseille,Genes,1509,douzaines,18,27162,0,
546,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,cornes de mouton,Marseille,Genes,12380,livres,"0,1",1238,0,
547,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,cotton filé,Marseille,Genes,1600,livres,"1,1",1760,0,
548,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,cotton en laine,Marseille,Genes,3250,livres,"0,5",1625,0,
549,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,couffes a boulanger,Marseille,Genes,219,douzaines,18,3942,0,
550,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,couperoze,Marseille,Genes,6600,livres,"0,11",726,0,
551,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,crin,Marseille,Genes,300,livres,1,300,0,
552,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,cuilleres de bois,Marseille,Genes,50,douzaines,"1,2",60,0,
553,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,cuirs de beuf en poil,Marseille,Genes,3365,en nombre,14,47110,0,
554,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,douelles,Marseille,Genes,3570,tonneaux,5,17850,0,
555,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,douelles,Marseille,Genes,4600,livres,"0,04",184,0,
556,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,douelles,Marseille,Genes,1,cavelle ,6,6,0,
557,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,drogueries,Marseille,Genes,200,livres,1,200,0,
558,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,eau de citron,Marseille,Genes,400,livres,"0,5",200,0,
559,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,eau de fleur d'orange,Marseille,Genes,12427,livres,1,12427,0,
560,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,eau de la reine d'hongrie,Marseille,Genes,750,livres,"0,75",562,"-0,5",
561,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,egoutoirs,Marseille,Genes,66,douzaines,6,396,0,
562,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,escayolles,Marseille,Genes,23900,livres,"0,1",2390,0,
563,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,esprit de citron,Marseille,Genes,1700,livres,12,20400,0,
564,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,essence ,Marseille,Genes,100,livres,1,100,0,
565,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,etoffe de soye,Marseille,Genes,765,livres,40,30600,0,
566,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,etoupe de soye,Marseille,Genes,300,livres,"0,75",225,0,
567,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,farine,Marseille,Genes,12600,livres,"0,1",1260,0,
568,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,fer en barres,Marseille,Genes,49720,livres,"0,15",7458,0,
569,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,fer en cercles,Marseille,Genes,188000,livres,"0,25",47000,0,
570,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,fer ouvré,Marseille,Genes,140,livres,"0,25",35,0,
571,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,feves,Marseille,Genes,846,charges,10,8460,0,
572,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,ficelles,Marseille,Genes,3600,livres,"0,75",2700,0,
573,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,fil a coudre,Marseille,Genes,800,livres,2,1600,0,
574,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,filets d'esparts,Marseille,Genes,30,milliers,40,1200,0,
575,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,filets d'esparts,Marseille,Genes,108,livres,50,5400,0,
576,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,filets pour la peche,Marseille,Genes,831,livres,3,2493,0,
577,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,fleur artificieles,Marseille,Genes,700,livres,50,35000,0,
578,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,fleur artificieles,Marseille,Genes,8,boîtes,50,400,0,
579,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,fromage,Marseille,Genes,20630,livres,"0,35",7220,"-0,5",
580,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,fruit vert,Marseille,Genes,11450,livres,"0,1",1145,0,
581,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,gans de laine,Marseille,Genes,12,douzaines,12,144,0,
582,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,gaudron,Marseille,Genes,22250,livres,"0,1",2225,0,
583,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,gome d'amandier,Marseille,Genes,4690,livres,"0,5",2345,0,
584,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,grabeau de corail,Marseille,Genes,1000,livres,1,1000,0,
585,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,grabeau d'encens,Marseille,Genes,1800,livres,"0,25",450,0,
586,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,graine de canarie,Marseille,Genes,400,livres,"0,1",40,0,
587,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,harangs,Marseille,Genes,160,barils,24,3840,0,
588,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,11,1758,Imports,herbes perrelle,Marseille,Genes,600,livres,"0,4",240,0,
589,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,huile d'amande,Marseille,Genes,1800,livres,2,3600,0,
590,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,huile d'olive,Marseille,Genes,75136,milleroles,40,3005440,0,
591,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,huile de poisson,Marseille,Genes,7290,livres,"0,25",1822,"-0,5",
592,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,jalap,Marseille,Genes,1046,livres,2,2092,0,
593,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,indienne,Marseille,Genes,10,pieces,15,150,0,
594,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,jus de reglisse,Marseille,Genes,23249,livres,"0,35",8137,"-0,15",
595,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,laine lavée,Marseille,Genes,3200,livres,"1,1",3520,0,
596,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,legumes,Marseille,Genes,42800,livres,"0,15",6420,0,
597,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,librairie,Marseille,Genes,10710,livres,2,21420,0,
598,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,lin crû,Marseille,Genes,1250,livres,"0,6",750,0,
599,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,liqueurs,Marseille,Genes,1215,livres,"0,75",911,"-0,25",
600,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,lustres,Marseille,Genes,1000,livres,"1,5",1500,0,
601,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,manne,Marseille,Genes,99502,livres,"1,75",174128,"-0,5",
602,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,marbre brut,Marseille,Genes,21,pieces,10,210,0,
603,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,meche,Marseille,Genes,30,livres,"0,3",9,0,
604,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,mercerie,Marseille,Genes,7735,livres,"3,5",27072,"-0,5",
605,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,miel,Marseille,Genes,600,livres,"0,15",90,0,
606,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,mortiers de marbre,Marseille,Genes,1174,pieces,"1,5",1761,0,
607,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,mouchoirs de soye,Marseille,Genes,32,douzaines,18,576,0,
608,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,ocre,Marseille,Genes,4000,livres,"0,1",400,0,
609,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,papier,Marseille,Genes,482,rames,6,2892,0,
610,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,parapluyes,Marseille,Genes,"97,25",douzaines,60,5835,0,
611,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,pate d'amende,Marseille,Genes,8300,livres,"0,4",3320,0,
612,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,peaux de chevre en poil,Marseille,Genes,4615,en nombre,"1,25",5768,"-0,75",
613,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,peaux de lievre,Marseille,Genes,6790,livres,"1,5",10185,0,
614,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,peaux de mouton,Marseille,Genes,2160,livres,"0,5",1080,0,
615,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,peaux de veau ,Marseille,Genes,816,livres,"0,3",244,"-0,8",
616,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,pierre a eguiser,Marseille,Genes,63,livres,2,126,0,
617,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,pierres a faulx,Marseille,Genes,45650,livres,"0,2",9130,0,
618,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,pierre a fusils,Marseille,Genes,2000,livres,"0,2",400,0,
619,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,pistaches,Marseille,Genes,9344,livres,"1,25",11680,0,
620,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,planches de sapin,Marseille,Genes,484,douzaines,9,4356,0,
621,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,plantes de jasmin,Marseille,Genes,47,caisses,30,1410,0,
622,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,plantes de jasmin,Marseille,Genes,400,livres,3,1200,0,
623,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,plomb en saumon,Marseille,Genes,560,livres,"0,2",112,0,
624,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,plumes a lit,Marseille,Genes,1100,livres,1,1100,0,
625,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,poil de lapin,Marseille,Genes,2781,livres,8,22248,0,
626,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,poisson salé,Marseille,Genes,3600,livres,"0,2",720,0,
627,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,poivre,Marseille,Genes,21850,livres,"1,1",24035,0,
628,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,pomade,Marseille,Genes,70,livres,"1,5",105,0,
629,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,pomes,Marseille,Genes,305600,livres,"0,1",30560,0,
630,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,poterie de grez,Marseille,Genes,13900,livres,"0,05",695,0,
631,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,poutres,Marseille,Genes,246,pieces,15,3690,0,
632,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,quenouilles,Marseille,Genes,5,douzaines,"2,4",12,0,
633,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,quincailleries,Marseille,Genes,25,livres,1,25,0,
634,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,raisin sec,Marseille,Genes,25000,livres,"0,2",5060,60,erreur de calcul
635,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,rubarbe,Marseille,Genes,200,livres,10,2000,0,
636,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,ris,Marseille,Genes,1387750,livres,"0,12",166530,0,
637,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,rognures de cartes,Marseille,Genes,19400,livres,"0,05",970,0,
638,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,rognures de cuirs,Marseille,Genes,1000,livres,"0,1",100,0,
639,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,saffran,Marseille,Genes,250,livres,15,3750,0,
640,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,salsepareille,Marseille,Genes,250,livres,2,500,0,
641,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,saucissons,Marseille,Genes,475,livres,"1,25",593,"-0,75",
642,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,savon,Marseille,Genes,70,livres,"0,3",21,0,
643,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,scies,Marseille,Genes,74,douzaines,12,888,0,
644,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,sel mistre,Marseille,Genes,1848,livres,"0,9",1663,"-0,2",
645,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,son,Marseille,Genes,10000,livres,"0,03",300,0,
646,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,soude,Marseille,Genes,282500,livres,"0,08",22600,0,
647,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,12,1758,Imports,soye crüe,Marseille,Genes,14270,livres,12,171240,0,
648,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,suif,Marseille,Genes,5980,livres,"0,4",2392,0,
649,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,sumac,Marseille,Genes,1200,livres,"0,07",84,0,
650,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,tables de marbre,Marseille,Genes,10,pieces,20,200,0,
651,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,tartre,Marseille,Genes,12800,livres,"0,24",3072,0,
652,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,therebentine,Marseille,Genes,3000,livres,"0,5",1500,0,
653,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,terraille,Marseille,Genes,22735,douzaines,1,22735,0,
654,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,terraille,Marseille,Genes,860,livres,"0,05",43,0,
655,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,terre de porcelaine,Marseille,Genes,13400,livres,"0,006",80,"-0,4",
656,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,thon mariné,Marseille,Genes,4500,livres,"0,9",4050,0,
657,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,thonine,Marseille,Genes,1850,livres,"0,3",555,0,
658,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,toile blanche,Marseille,Genes,40,pieces,40,1600,0,
659,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,toile blanche,Marseille,Genes,730,livres,5,3650,0,
660,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,toile cirée,Marseille,Genes,59,pieces,6,354,0,
661,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,toile d'embalage,Marseille,Genes,4810,livres,1,4810,0,
