numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks
127,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,bois de buy,Piemont,72,1033,livres,0.07,-0.310000000000002,en quintal
128,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,confitures,Piemont,176,235,livres,0.75,-0.25,arrondi
129,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,chocolat,Piemont,12,6,livres,2,0,
130,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,chataignes seches,Piemont,307,6153,livres,0.05,-0.650000000000034,en quintal
131,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,chataignes blanches,Piemont,88,1470,livres,0.06,-0.200000000000003,en quintal
132,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,chataignes biscuites,Piemont,189,2702,livres,0.07,-0.140000000000015,en quintal
133,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,chataignes fraiches,Piemont,30,6,septiers,5,0,
134,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,chataignes fraiches,Piemont,83,2784,livres,0.03,-0.519999999999996,en quintal
135,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,citrons,Piemont,236,29.5,charges,8,0,29 charges et 1/2
136,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,carrubis,Piemont,42,2809,livres,0.015,-0.134999999999998,en quintal
137,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,cire blanche,Piemont,13,10,livres,1.3,0,en quintal
138,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,chandelle,Piemont,205,789,livres,0.26,-0.140000000000015,en quintal
139,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,chanvre fin,Piemont,118,475,livres,0.25,-0.75,en quintal
140,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,chanvre battu,Piemont,27297,151653,livres,0.18,-0.539999999997235,en quintal
141,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,chanvre cru,Piemont,4820,40168,livres,0.12,-0.159999999999854,en quintal
142,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,cordes de chanvre,Piemont,795,3789,livres,0.21,-0.689999999999941,en quintal
143,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,cuivre neuf,Piemont,50,50,livres,1,0,en quintal
144,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,cuivre vieux,Piemont,852,1066,livres,0.8,-0.800000000000068,en pourcentage
145,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,couffins de joncs,Piemont,29,17,douzaine,1.75,-0.75,arrondi
146,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,cercles de bois à tonneaux,Piemont,64,64,rodes,1,0,
147,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,cercles de bois à tonneaux,Piemont,15,25,faix,0.6,0,
148,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,cercles de bois à tonneaux,Piemont,5,1,millier,5,0,
149,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,4,ecorce de citron,Piemont,3,50,livres,0.06,0,en quintal
150,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,esprit de limon,Piemont,200,200,livres,1,0,
151,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,esprit de vin,Piemont,18,60,livres,0.3,0,
152,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,eau de fleur d'orange,Piemont,50,100,livres,0.5,0,
153,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,eau de senteur,Piemont,116,233,livres,0.5,-0.5,arrondi
154,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,etoffe soye et cotton,Piemont,130,145,livres,0.9,-0.5,arrondi
155,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,evantail de papier,Piemont,3,96,pièces,0.75,-69,Erreur de cacul liée à une grosse rature sur le prix unitaire qui est très peu lisible.
156,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,fromage,Piemont,296,2118,livres,0.14,-0.520000000000039,en quintal
157,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,fil gros,Piemont,171,228,livres,0.75,0,
158,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,ficelle,Piemont,12,20,livres,0.6,0,
159,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,filets a petits poissons,Piemont,72,2,pièces,36,0,
160,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,fer en bandes,Piemont,1940,8820,livres,0.22,-0.400000000000091,en quintal
161,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,graisse de boucherie,Piemont,543,2364,livres,0.23,-0.720000000000027,en quintal
162,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,graine de chanvre,Piemont,691,13833,livres,0.05,-0.650000000000091,en quintal
163,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,gallons,Piemont,400,8,livres,50,0,
164,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,gans parfumés,Piemont,192,192,pièces,1,0,
165,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,harans sors,Piemont,8,650,pièces,0.0125,-0.125,en pourcentage
166,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,herbages,Piemont,27,9,charges,3,0,
167,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,huille de senteur,Piemont,7,10,livres,0.75,-0.5,arrondi
168,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,huille d'olive,Piemont,3690,123,livres,30,0,
169,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,huille de poisson,Piemont,13,53,livres,0.25,-0.25,arrondi
170,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,legumes,Piemont,202,4042,livres,0.05,-0.100000000000023,en quintal
171,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,liqueurs à boire,Piemont,25,126,livres,0.2,-0.200000000000003,arrondi
172,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,liqueurs à boire,Piemont,591,1182,bouteilles,0.5,0,
173,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,laine pelade,Piemont,1628,6786,livres,0.24,-0.639999999999873,en quintal
174,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,linge vieux,Piemont,30,1,valeur,30,0,marchandises en estimation
175,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,maquet,Piemont,180,240,barils,0.75,0,
176,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,mercerie,Piemont,225,75,livres,3,0,
177,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,moquette verte,Piemont,51,34,livres,1.5,0,
178,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,oranges,Piemont,135,13.5,charges,10,0,13 charges et 1/2
179,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,oignons,Piemont,600,300,pièces,2,0,
180,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,poisson salés,Piemont,306,51,barils,6,0,
181,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,poisson salés,Piemont,8,42,livres,0.2,-0.4,arrondi
182,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,poisson frit,Piemont,50,20,barils,2.5,0,
183,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,pommes,Piemont,119,3980,livres,0.03,-0.399999999999991,en quintal
184,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,poil de chevre,Piemont,50,100,livres,0.5,0,
185,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,papier de trasse,Piemont,341,1367,livres,0.25,-0.75,arrondi
186,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,peaux de chien de mer,Piemont,5,17,livres,0.35,-0.95,arrondi
187,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,peaux de chamois,Piemont,9,3,livres,3,0,
188,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,peaux de mouton en chamois,Piemont,15,10,pièces,1.5,0,
189,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,peaux de mouton crües,Piemont,62,156,pièces,0.4,-0.400000000000006,arrondi
190,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,peaux de veau en poil,Piemont,75,300,livres,0.25,0,
191,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,pelleterie blanche,Piemont,1168,1461,livres,0.8,-0.799999999999955,arrondi
192,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,planches de sapin,Piemont,892,127.5,douzaines,7,-0.5,127 douzaines et 1/2
193,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,poudres,Piemont,336,14,pièces,24,0,
194,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,platre,Piemont,2444,889,charges,2.75,-0.75,arrondi
195,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,platre,Piemont,187,150,Emines,1.25,-0.5,arrondi
196,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,platre,Piemont,1950,216756,livres,0.009,-0.80399999999986,en quintal
197,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,ris,Piemont,2777,30875,livres,0.09,-1.75,en quintal
198,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,rossoly,Piemont,20,100,livres,0.2,0,
199,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,sardines salées,Piemont,57224,7153,barils,8,0,
200,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,saucisson,Piemont,3,4,livres,0.8,-0.2,arrondi
201,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,sucre rafiné,Piemont,2,5,livres,0.5,-0.5,arrondi
202,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,savon,Piemont,80,400,livres,0.2,0,en quintal
203,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,satin,Piemont,30,6,livres,5,0,
204,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,toille blanche,Piemont,92,37,cannes,2.5,-0.5,arrondi
205,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,toille de coton,Piemont,48,24,livres,2,0,
206,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,toile de menage,Piemont,22,11,pièces,2,0,
207,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,toile d'embalage,Piemont,2,1,pièces,1.5,0.5,arrondi
208,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,tonneaux neufs,Piemont,160,16,pièces,10,0,
209,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,teraille blanche,Piemont,58,294,livres,0.2,-0.800000000000004,arrondi
210,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,vermichel,Piemont,2136,11867,livres,0.18,-0.0599999999999454,en quintal
211,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,5,verres en gobelets,Piemont,375,417,livres,0.9,-0.300000000000011,arrondi
212,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,anchois,Italie,58,13,barils,4.5,-0.5,arrondi
213,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,anchois,Italie,3,4,pots,0.75,0,
214,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,anis vert,Italie,2234,14894,livres,0.15,-0.0999999999999091,arrondi
215,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,ails,Italie,3,1,charges,0,0,marchandises en estimation
216,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,ails,Italie,3160,632,livres,5,0,
217,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,alun,Italie,13219,101692,livres,0.13,-0.960000000000946,en quintal
218,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,allumettes de coton,Italie,103,264,livres,0.4,-2.60000000000001,arrondi
219,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,amadoux,Italie,4.5,18,livres,0.25,0,
220,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,arquifou,Italie,13849,125900,livres,0.11,0,en quintal
221,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,arçons de bas de bois,Italie,180,720,pièces,0.25,0,
222,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,bargamottes,Italie,1556,44480,pièces,0.035,-0.800000000000182,en pourcentage
223,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,bray,Italie,20,334,livres,0.06,-0.0399999999999991,en quintal
224,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,bas de soye,Italie,300,15,livres,20,0,
225,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,bas de coton,Italie,52,132,paires,0.4,-0.800000000000004,arrondi
226,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,bas de fil,Italie,97,108,paires,0.9,-0.200000000000003,
227,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,boutons de fil,Italie,168,42,livres,4,0,
228,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,balaristre,Italie,22,150,livres,0.15,-0.500000000000004,arrondi
229,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,balais de palme,Italie,424,212,pièces,2,0,
230,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,bois de rozeau,Italie,607,4050,livres,0.15,-0.500000000000114,arrondi
231,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,citrons,Italie,2110,211,caisses,10,0,
232,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,citrons,Italie,508,16950,livres,0.03,-0.5,en quintal
233,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,citrons,Italie,18517,740700,pièces,0.025,-0.5,en pourcentage
234,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,chataignes blanches,Italie,1779,29661,livres,0.06,-0.659999999999854,en quintal
235,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,chataignes fraisches,Italie,942,31415,livres,0.03,-0.449999999999932,en quintal
236,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,chataignes seches,Italie,2728,54564,livres,0.05,-0.200000000000273,en quintal
237,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,chaitaignes biscuites,Italie,52,750,livres,0.07,-0.500000000000007,en quintal
238,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,confitures,Italie,7390,9854,livres,0.75,-0.5,arrondi
239,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,concerve de roze,Italie,45,45,livres,1,0,
240,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,couperose,Italie,13228,220477,livres,0.06,-0.619999999998981,en quintal
241,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,carruby,Italie,254,16982,livres,0.015,-0.72999999999999,en quintal
242,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,chandelle,Italie,267,1028,livres,0.26,-0.28000000000003,en quintal
243,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,coton de malte,Italie,2591,2073,livres,1.25,-0.25,arrondi
244,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,6,chanvre peigné,Italie,16184,53948,livres,0.3,-0.399999999999636,en quintal
245,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,7,chanvre cru,Italie,23427,167342,livres,0.14,-0.880000000001019,en quintal
246,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,7,corde de chanvre,Italie,78760,3580,livres,22,0,
247,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,7,couvertures de lit de fil et coton,Italie,1368,1825,livres,0.75,-0.75,arrondi
248,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,7,cuivre vieux,Italie,19920,24900,livres,0.8,0,en quintal
249,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,7,clouds de fer,Italie,214,1073,livres,0.2,-0.600000000000023,en quintal
250,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,7,chapeaux de paille,Italie,582,58,douzaines,10,2,arrondi
251,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,7,chapeaux de bois,Italie,1350,540,pièces,2.5,0,
252,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,7,chapeaux de bois,Italie,625,125,livres,5,0,
253,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1737.csv,Local,1737,Import,Marseille,7,cannons de fer,Italie,100,834,livres,0.12,-0.0799999999999983,en quintal
