numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
262,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Quincaille de fer,Nord,"2 890,00",Livres,"0,3000000","867,00","0,00",,,,
263,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Ruban fil et laine,Nord,"1 890,00",Livres,"2,0000000","3780,00","0,00",,,,
264,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Souffre,Nord,"22 200,00",Livres,"0,6000000","13320,00","0,00",,,,
265,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Soliveaux de sapin,Nord,"96,00",Pieces,"6,0000000","576,00","0,00",,,,
266,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Soliveaux de sapin,Nord,"1 576,00",Pieces,"4,0000000","6304,00","0,00",,,,
267,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Soliveaux de sapin,Nord,"205,00",Pieces,"3,0000000","615,00","0,00",,,,
268,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Thé,Nord,"8,00",livres,"4,0000000","32,00","0,00",,,,
269,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Tables de chesne,Nord,"48,00",Pieces,"5,0000000","240,00","0,00",,,,
270,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Vin de canarie,Nord,"1 370,00",Bouteilles,"1,2500000","1712,50","0,00",,,,
271,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Verres cristallin,Nord,"3 900,00",livres,"1,7500000","6825,00","0,00",,,,
272,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Verres a boire communs,Nord,"2 585,00",livres,"1,0000000","2585,00","0,00",,,,
273,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Acier,Dannemarc,"400,00",livres,"0,3000000","120,00","0,00",,,,
274,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Alun,Dannemarc,"25 700,00",livres,"0,2500000","6425,00","0,00",,,,
275,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Beuf salé,Dannemarc,"1 202,00",Barils,"35,0000000","42070,00","0,00",,,,
276,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Brun rouge,Dannemarc,"1 000,00",livres,"0,0400000","40,00","0,00",,,,
277,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Bourdillons,Dannemarc,"2 142,00",Pieces,"1,0000000","2142,00","0,00",,,,
278,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Barres de guindeau,Dannemarc,"900,00",Pieces,"0,2500000","225,00","0,00",,,,
279,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Chevrons,Dannemarc,"7 600,00",Pieces,"1,5000000","11400,00","0,00",,,,
280,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Clouds de fer,Dannemarc,"4 175,00",livres,"0,2250000","918,50","-20,88",erreur de calcul,,,
281,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Fayence,Dannemarc,"125,00",livres,"0,2000000","25,00","0,00",,,,
282,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Fer en barre,Dannemarc,"91 800,00",livres,"0,1400000","12852,00","0,00",,,,
283,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Fer de fonte ouvré,Dannemarc,"2 100,00",livres,"0,2500000","525,00","0,00",,,,
284,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Langues fumées,Dannemarc,"820,00",Nombre,"1,0000000","820,00","0,00",,,,
285,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Mats de navire,Dannemarc,"84,00",Pieces,"60,0000000","5040,00","0,00",,,,
286,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Merrain a barriques,Dannemarc,"106 550,00",Douelles,"0,1500000","15982,50","0,00",,,,
287,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Merain foncaille,Dannemarc,"1 950,00",Pieces,"0,0750000","146,25","0,00",,,,
288,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Poudres de sapin,Dannemarc,"44,00",Pieces,"20,0000000","880,00","0,00",,,,
289,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Planches de sapin,Dannemarc,"2 500,00",Pieces,"1,0000000","2500,00","0,00",,,,
290,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Planches de sapin,Dannemarc,"58 900,00",Pieces,"0,7000000","41230,00","0,00",,,,
291,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Planches de chesne,Dannemarc,"45,00",Pieces,"5,0000000","225,00","0,00",,,,
292,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Plomb en saumon,Dannemarc,"4 700,00",Livres,"0,2000000","940,00","0,00",,,,
293,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Soliveaux de sapin,Dannemarc,"184,00",Pieces,"3,0000000","552,00","0,00",,,,
294,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Bourdillons,Suede,"20 395,00",Nombre,"1,0000000","20395,00","0,00",,,,
295,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Barres de guindeau,Suede,"13,00",Douzaines,"3,0000000","39,00","0,00",,,,
296,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Clouds de fer,Suede,"38 875,00",Livres,"0,2600000","10107,50","0,00",,,,
297,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Carreaux de marbre,Suede,"950,00",Pieces,"0,6000000","570,00","0,00",,,,
298,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Fil de Laton,Suede,"2 350,00",Livres,"1,4000000","3290,00","0,00",,,,
299,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Fer blanc,Suede,"24,00",Barils,"90,0000000","2160,00","0,00",,,,
300,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Fer en taule,Suede,"388 840,00",Livres,"0,3000000","116652,00","0,00",,,,
301,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Fer en barre,Suede,"563 250,00",Livres,"0,1600000","90120,00","0,00",,,,
302,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Gaudron,Suede,"800,00",Livres,"0,1000000","80,00","0,00",,,,
303,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Matreaux,Suede,"180,00",Pieces,"1,2500000","225,00","0,00",,,,
304,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Merain a barriques,Suede,"353 525,00",Douelles,"0,1500000","53028,75","0,00",,,,
305,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Merain a pipes,Suede,"30 000,00",Douelles,"0,2500000","7500,00","0,00",,,,
306,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Merain foncaille,Suede,"68 075,00",Pieces,"0,0750000","5105,60","-0,03",erreur de calcul,,,
307,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Planches de chesne,Suede,"48,00",Pieces,"3,0000000","144,00","0,00",,,,
308,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Planches de sapin,Suede,"542,00",Pieces,"3,0000000","1626,00","0,00",,,,
309,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Planches de sapin,Suede,"9 388,00",Pieces,"1,2000000","11265,60","0,00",,,,
310,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Planches de sapin,Suede,"23 994,00",Pieces,"0,6000000","14396,40","0,00",,,,
311,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Plomb en saumon,Suede,"24 250,00",Livres,"0,2000000","4850,00","0,00",,,,
312,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Soliveaux petits,Suede,"151,00",Pieces,"1,5000000","226,50","0,00",,,,
313,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Avirons,Espagne,"1 104,00",traques,"2,0000000","2208,00","0,00",,,,
314,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Ancres de fer,Espagne,"21 350,00",livres,"0,1800000","3843,00","0,00",,,,
315,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Beure d'Irlande,Espagne,"81 450,00",livres,"0,4000000","32580,00","0,00",,,,
316,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Baleine en fanon,Espagne,"1 800,00",livres,"3,0000000","5400,00","0,00",,,,
317,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Bois a teindre,Espagne,"26 500,00",livres,"0,1200000","3180,00","0,00",,,,
318,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Citrons,Espagne,"36,00",Milliers,"15,0000000","540,00","0,00",,,,
319,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Clouds de fer,Espagne,"4 275,00",livres,"0,2000000","855,00","0,00",,,,
320,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Fer en barre,Espagne,"1 985 100,00",livres,"0,1400000","277914,00","0,00",,,,
321,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Feuillards a barriques,Espagne,"180,00",faix,"2,0000000","360,00","0,00",,,,
322,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Gomme laque,Espagne,"512,00",livres,"0,7500000","384,00","0,00",,,,
323,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Gingembre confit,Espagne,"200,00",livres,"0,4000000","80,00","0,00",,,,
324,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Huile d'olive,Espagne,"960 125,00",livres,"0,4000000","384050,00","0,00",,,,
325,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Huile de lin,Espagne,"92 400,00",livres,"0,3500000","32340,00","0,00",,,,
326,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Laine d'Espagne,Espagne,"17 855,00",livres,"1,5000000","26782,50","0,00",,,,
327,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Laine filée,Espagne,"322,00",livres,"2,0000000","644,00","0,00",,,,
328,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Meulles a faure,Espagne,"694,00",Nombre,"3,0000000","2082,00","0,00",doute sur la marchandise,,,
329,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Merain a barriques,Espagne,"5 000,00",Douelles,"0,1500000","750,00","0,00",,,,
330,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Oranges,Espagne,"123,00",Milliers,"20,0000000","2460,00","0,00",,,,
331,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Pruneaux,Espagne,"2 850,00",livres,"0,1000000","285,00","0,00",,,,
332,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Reglisse,Espagne,"4 400,00",livres,"0,1000000","440,00","0,00",,,,
333,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Pivots de fer,Espagne,"10 975,00",livres,"0,3200000","3512,00","0,00",,,,
334,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Planches de sapin,Espagne,"200,00",Pieces,"2,5000000","500,00","0,00",,,,
335,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Planches de sapin,Espagne,"590,00",Pieces,"2,0000000","1180,00","0,00",,,,
336,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Planches de sapin,Espagne,"244,00",Pieces,"1,1000000","268,40","0,00",,,,
337,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Vaiselles de terre,Espagne,"400,00",Livres,"0,0750000","30,00","0,00",,,,
338,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Vin d'allicant,Espagne,"1,00",Barriques,"150,0000000","150,00","0,00",,,,
339,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Vin de canarie,Espagne,"4,00",Barriques,"200,0000000","800,00","0,00",,,,
340,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Vin de malaga,Espagne,"6,00",Barriques,"250,0000000","1500,00","0,00",,,,
341,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Vin de malaga,Espagne,"6,00",Barils,"60,0000000","360,00","0,00",,,,
342,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Vin de malaga,Espagne,"800,00",pots,"2,5000000","2000,00","0,00",,,,
343,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Amidon,Isles françoise de l' Amerique,"575,00",Livres,"0,2000000","115,00","0,00",,,,
344,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Bois de bene,Isles françoise de l' Amerique,"330,00",Livres,"2,0000000","660,00","0,00",,,,
345,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Bois marbré,Isles françoise de l' Amerique,"58,00",Pieces,"20,0000000","1160,00","0,00",,,,
346,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Bois de couleur,Isles françoise de l' Amerique,"430,00",billes,"4,0000000","1720,00","0,00",,,,
347,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Bois d'acajou,Isles françoise de l' Amerique,"11,00",madriers,"24,0000000","284,00","20,00",erreur de calcul,,,
348,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Confitures,Isles françoise de l' Amerique,"5 150,00",Livres,"0,2500000","1287,50","0,00",,,,
349,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Cacao,Isles françoise de l' Amerique,"181 775,00",Livres,"1,0000000","181775,00","0,00",,,,
350,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Caffé,Isles françoise de l' Amerique,"2 426 025,00",Livres,"0,5000000","1213012,50","0,00",,,,
351,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Casse,Isles françoise de l' Amerique,"9 725,00",Livres,"0,1400000","1361,50","0,00",,,,
352,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Cuir tanné,Isles françoise de l' Amerique,"116 120,00",Livres,"0,5000000","58060,00","0,00",,,,
353,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Coton de laine,Isles françoise de l' Amerique,"138 825,00",Livres,"0,7000000","97177,50","0,00",,,,
354,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Cuivre en mitraille,Isles françoise de l' Amerique,"2 460,00",Livres,"1,1000000","2706,00","0,00",,,,
355,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Ecaille de torture,Isles françoise de l' Amerique,"910,00",Livres,"8,0000000","7280,00","0,00",,,,
356,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Gingembre ,Isles françoise de l' Amerique,"2 625,00",Livres,"0,1400000","367,50","0,00",,,,
357,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Indigo,Isles françoise de l' Amerique,"816 870,00",Livres,"4,0000000","3267480,00","0,00",,,,
358,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Rocou,Isles françoise de l' Amerique,"97 000,00",Livres,"1,2500000","121250,00","0,00",,,,
359,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Sucre blanc,Isles françoise de l' Amerique,"566 950,00",Livres,"0,3800000","215441,00","0,00",,,,
360,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Sucre terré,Isles françoise de l' Amerique,"7 750 325,00",Livres,"0,2800000","2170091,00","0,00",,,,
361,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Sucre teste de forme,Isles françoise de l' Amerique,"2 326 925,00",Livres,"0,2200000","511923,50","0,00",,,,
362,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Sucre brut,Isles françoise de l' Amerique,"16 225 050,00",Livres,"0,1900000","3082759,50","0,00",,,,
363,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Sirop de sucre,Isles françoise de l' Amerique,"2 775,00",Livres,"0,2000000","555,00","0,00",,,,
364,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Sirop de capilaire,Isles françoise de l' Amerique,"160,00",Livres,"0,4000000","64,00","0,00",,,,
365,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Sunaromba,Isles françoise de l' Amerique,"485,00",Livres,"0,6000000","291,00","0,00",,,,
366,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Tabac en poudre,Isles françoise de l' Amerique,"93,00",Livres,"2,0000000","186,00","0,00",,,,
367,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Tabac en carottes,Isles françoise de l' Amerique,"550,00",Livres,"0,7500000","412,50","0,00",,,,
368,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,6,Tabac en feuilles,Isles françoise de l' Amerique,"1 110,00",Livres,"0,2500000","277,50","0,00",,,,
