numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
133,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Beurre,Isles françoise de l' Amerique,"194 400,00",Livres,"0,35","68040,00","0,00",,,,
134,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Bière,Isles françoise de l' Amerique,"165,00",Barriques,"25,00","4125,00","0,00",,,,
135,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Bonnets de cotton,Isles françoise de l' Amerique,"122,00",Douzaines,"18,00","2196,00","0,00",,,,
136,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Bougie,Isles françoise de l' Amerique,"42 000,00",Livres,"2,25","94500,00","0,00",,,,
137,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Bray,Isles françoise de l' Amerique,"41 200,00",Livres,"0,05","2060,00","0,00",,,,
138,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Capres,Isles françoise de l' Amerique,"1 535,00",Livres,"0,30","460,50","0,00",,,,
139,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Cartes a jouer,Isles françoise de l' Amerique,"311,00",grosses,"30,00","9330,00","0,00",,,,
140,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Chandelles,Isles françoise de l' Amerique,"259 200,00",Livres,"0,40","103680,00","0,00",,,,
141,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Chapeaux de castor,Isles françoise de l' Amerique,"115,00",Douzaines,"192,00","22080,00","0,00",,,,
142,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Chapeaux commun,Isles françoise de l' Amerique,"175,00",Douzaines,"72,00","12600,00","0,00",,,,
143,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Chemises garnies,Isles françoise de l' Amerique,"666,00",Douzaines,"180,00","119880,00","0,00",,,,
144,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Clouds de fer,Isles françoise de l' Amerique,"44 500,00",Livres,"0,25","11125,00","0,00",,,,
145,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Cochon sallé,Isles françoise de l' Amerique,"459 800,00",Livres,"0,25","114950,00","0,00",,,,
146,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Coffre de chirugie,Isles françoise de l' Amerique,,valeurs,"0,00","60000,00","60 000,00",,,,
147,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Cordages de Chanvre,Isles françoise de l' Amerique,"1 010 000,00",Livres,"0,25","252500,00","0,00",,,,
148,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Cuivre ouvré,Isles françoise de l' Amerique,"24 600,00",Livres,"2,00","49200,00","0,00",,,,
149,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Dames jaunes,Isles françoise de l' Amerique,"263,00",nombre,"6,00","1578,00","0,00",,,,
150,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Eau de vie,Isles françoise de l' Amerique,"511,00",Barriques,"100,00","51100,00","0,00",,,,
151,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Eau de vie,Isles françoise de l' Amerique,"33 798,00",pots,"0,60","20278,80","0,00",,,,
152,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Epicerie,Isles françoise de l' Amerique,"4 455,00",Livres,"6,00","26730,00","0,00",,,,
153,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Etain ouvré,Isles françoise de l' Amerique,"27 500,00",Livres,"1,50","41250,00","0,00",,,,
154,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Etoffe de soye,Isles françoise de l' Amerique,"1 645,00",Livres,"40,00","65800,00","0,00",,,,
155,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Etoupe de chanvre,Isles françoise de l' Amerique,"38 400,00",Livres,"0,60","23040,00","0,00",,,,
156,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Farine,Isles françoise de l' Amerique,"12 549 000,00",Livres,"0,13","1568625,00","0,00",,,,
157,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Fayance,Isles françoise de l' Amerique,"29 600,00",Livres,"0,25","7400,00","0,00",,,,
158,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Fer de chaudieres,Isles françoise de l' Amerique,"34 900,00",Livres,"0,15","5235,00","0,00",,,,
159,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Fer en feuillards,Isles françoise de l' Amerique,"2 921,00",Livres,"0,10","292,10","0,00",,,,
160,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Fer ouvré,Isles françoise de l' Amerique,"33 000,00",Livres,"0,25","8250,00","0,00",,,,
161,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Fer ferrements a negre,Isles françoise de l' Amerique,"1 600,00",Livres,"0,30","480,00","0,00",,,,
162,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,4,Fil a Senne,Isles françoise de l' Amerique,"28 800,00",Livres,"0,58","16704,00","0,00",,,,
163,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Fromage de Gruyere,Isles françoise de l' Amerique,"1 500,00",Livres,"1,00","1500,00","0,00",,,,
164,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Fromage d'hollande,Isles françoise de l' Amerique,"32 100,00",Livres,"0,40","12840,00","0,00",,,,
165,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Fruit a l'eau de vie,Isles françoise de l' Amerique,"759,00",flacons,"1,50","1138,50","0,00",,,,
166,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Fusils de maitre,Isles françoise de l' Amerique,"160,00",nombre,"60,00","9600,00","0,00",,,,
167,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Gans de fil,Isles françoise de l' Amerique,"16,00",Douzaines,"10,00","160,00","0,00",,,,
168,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Gans de peau,Isles françoise de l' Amerique,"60,00",Douzaines,"8,00","480,00","0,00",,,,
169,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Huille de lin ,Isles françoise de l' Amerique,"5 400,00",Livres,"0,40","2160,00","0,00",,,,
170,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Huille de navette,Isles françoise de l' Amerique,"7 300,00",Livres,"0,40","2920,00","0,00",,,,
171,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Huille d'olive,Isles françoise de l' Amerique,"87 500,00",Livres,"0,60","52500,00","0,00",,,,
172,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Huille de poisson,Isles françoise de l' Amerique,"4 000,00",Livres,"0,30","1200,00","0,00",,,,
173,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Jambon,Isles françoise de l' Amerique,"75 800,00",Livres,"0,40","30320,00","0,00",,,,
174,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Jet de voile,Isles françoise de l' Amerique,,valeurs,"0,00","92000,00","92 000,00",,,,
175,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Langues fourrées,Isles françoise de l' Amerique,"116,00",Douzaines,"20,00","2320,00","0,00",,,,
176,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Lard,Isles françoise de l' Amerique,"173 100,00",Livres,"0,30","51930,00","0,00",,,,
177,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Legumes,Isles françoise de l' Amerique,"195,00",boisseaux,"6,00","1170,00","0,00",,,,
178,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Liqueurs de ville,Isles françoise de l' Amerique,"7 910,00",pots,"2,00","15820,00","0,00",,,,
179,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Mercerie,Isles françoise de l' Amerique,"10 400,00",Livres,"4,00","41600,00","0,00",,,,
180,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Morue seche,Isles françoise de l' Amerique,"7 200,00",Livres,"0,40","2880,00","0,00",,,,
181,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Mouchoires de fil,Isles françoise de l' Amerique,"1 358,00",Douzaines,"24,00","32592,00","0,00",,,,
182,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Mouchoures de Rouen,Isles françoise de l' Amerique,"245,00",Douzaines,"30,00","7350,00","0,00",,,,
183,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Ozier,Isles françoise de l' Amerique,"162,00",milliers,"4,00","648,00","0,00",,,,
184,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Papier blanc,Isles françoise de l' Amerique,"829,00",rames,"6,00","4974,00","0,00",,,,
185,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Pipes a fumer,Isles françoise de l' Amerique,"870,00",grosses,"2,00","1740,00","0,00",,,,
186,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Planches de sapin,Isles françoise de l' Amerique,"51,00",cent au grand compte,"150,00","7650,00","0,00",,,,
187,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Plomb en grenaille,Isles françoise de l' Amerique,"51 800,00",Livres,"0,25","12950,00","0,00",,,,
188,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Poudre a canon,Isles françoise de l' Amerique,"146 100,00",Livres,"1,00","146100,00","0,00",,,,
189,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Poudre a poudrer,Isles françoise de l' Amerique,"5 800,00",Livres,"0,20","1160,00","0,00",,,,
190,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Provisions caserne,Isles françoise de l' Amerique,"26 000,00",Livres,"0,50","13000,00","0,00",,,,
191,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Quincaille de fer,Isles françoise de l' Amerique,"23 700,00",Livres,"0,60","14220,00","0,00",,,,
192,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Salse pareille,Isles françoise de l' Amerique,"2 500,00",Livres,"2,50","6250,00","0,00",,,,
193,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Savon,Isles françoise de l' Amerique,"100 500,00",Livres,"0,40","40200,00","0,00",,,,
194,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Serviettes ouvrées,Isles françoise de l' Amerique,"899,00",Douzaines,"15,00","13485,00","0,00",,,,
195,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Souliers,Isles françoise de l' Amerique,"27 178,00",paires,"4,00","108712,00","0,00",,,,
196,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Suif,Isles françoise de l' Amerique,"9 700,00",Livres,"0,50","4850,00","0,00",,,,
197,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Tabac ouvré,Isles françoise de l' Amerique,"1 600,00",Livres,"2,70","4320,00","0,00",,,,
198,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Toile batiste,Isles françoise de l' Amerique,"15,00",carreaux,"70,00","1050,00","0,00",,,,
199,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Toile Bretagne,Isles françoise de l' Amerique,"24,00",balles,"800,00","19200,00","0,00",,,,
200,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Toile Bretagne,Isles françoise de l' Amerique,"2 400,00",aunes,"1,75","4200,00","0,00",,,,
201,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Toile de Brin,Isles françoise de l' Amerique,"4 700,00",aunes,"1,50","7050,00","0,00",,,,
202,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Toile de Cotton,Isles françoise de l' Amerique,"180,00",aunes,"5,00","900,00","0,00",,,,
203,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Toile de halle,Isles françoise de l' Amerique,"25 700,00",aunes,"1,00","25700,00","0,00",,,,
204,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Toile de Lin de Rouen,Isles françoise de l' Amerique,"6 745,00",aunes,"3,00","20235,00","0,00",,,,
205,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Toille de menage,Isles françoise de l' Amerique,"8 090,00",aunes,"1,25","10112,50","0,00",,,,
206,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Toile de Saintonges,Isles françoise de l' Amerique,"23 640,00",aunes,"0,90","21276,00","0,00",,,,
207,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Toile a voile,Isles françoise de l' Amerique,"113 210,00",aunes,"3,00","339630,00","0,00",,,,
208,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Velours,Isles françoise de l' Amerique,"490,00",aunes,"22,00","10780,00","0,00",,,,
209,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Verres a boire,Isles françoise de l' Amerique,"5 950,00",paires,"0,30","1785,00","0,00",,,,
210,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Vin de haut,Isles françoise de l' Amerique,"2 359,00",tonneaux,"150,00","353850,00","0,00",,,,
211,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Vin de ville,Isles françoise de l' Amerique,"7 998,25",tonneaux,"200,00","1599650,00","0,00",,,,
212,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1756.csv,Local,1756,Exports,Bordeaux,5,Vinaigre,Isles françoise de l' Amerique,"3,00",tonneaux,"200,00","600,00","0,00",,,,
