numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
128,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Poil de Sanglier,Hollande,"645,00",Livres,"0,9000000","580,50","0,00",,,,
129,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Porcelaine,Hollande,"1 458,00",Livres,"0,2000000","291,60","0,00",,,,
130,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Pipes a fumer,Hollande,"2 072,00",Grosses,"2,0000000","4144,00","0,00",,,,
131,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Potin,Hollande,"4 800,00",Livres,"0,6000000","2880,00","0,00",,,,
132,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Plomb en saumon,Hollande,"61 300,00",Livres,"0,1800000","11034,00","0,00",,,,
133,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Plomb en grenaille,Hollande,"10 000,00",Livres,"0,9500000","9500,00","0,00",,,,
134,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Poites a frire,Hollande,"2 600,00",Livres,"0,3000000","780,00","0,00",,,,
135,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Poids de fer,Hollande,"4 500,00",Livres,"0,1000000","450,00","0,00",,,,
136,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Poids de bourgogne,Hollande,"9 175,00",Livres,"0,1500000","1376,00","-0,25",erreur de calcul,,,
137,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Pipes vuides,Hollande,"118,00",Nombre,"4,0000000","472,00","0,00",,,,
138,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Poutre de sapin ; 36 pieds,Hollande,"20,00",Livres,"38,0000000","760,00","0,00",,,,
139,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Poutre de sapin ; 30 pieds,Hollande,"37,00",Livres,"33,0000000","1221,00","0,00",,,,
140,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Planches de sapin ; 30 pieds,Hollande,"30,00",Livres,"3,0000000","90,00","0,00",,,,
141,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Planches de sapin ; 26 pieds,Hollande,"43,00",Livres,"3,0000000","129,00","0,00",,,,
142,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Planches de sapin ; 22 pieds,Hollande,"1 000,00",Livres,"3,0000000","3000,00","0,00",,,,
143,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Planches de sapin ; 18 pieds,Hollande,"66 800,00",Livres,"3,0000000","200400,00","0,00",,,,
144,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Planches de chesne ; 30 pieds,Hollande,"28,00",Livres,"3,0000000","84,00","0,00",,,,
145,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Planches de chesne ; 26 pieds,Hollande,"60,00",Livres,"3,0000000","180,00","0,00",,,,
146,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Planches de chesne ; 12 pieds,Hollande,"1 006,00",Livres,"3,0000000","3018,00","0,00",,,,
147,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Planches de chesne ; 9 pieds,Hollande,"460,00",Livres,"3,0000000","1380,00","0,00",,,,
148,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Vin de canarie,Hollande,"550,00",Bouteille,"2,0000000","1100,00","0,00",,,,
149,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Vin du Rhin,Hollande,"100,00",pots,"2,0000000","200,00","0,00",,,,
150,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Terres de Cristal,Hollande,"100,00",Nombre,"0,4000000","40,00","0,00",,,,
151,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Avirons,Espagne,"245,00",Traques,"2,2500000","551,25","0,00",,,,
152,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Bois a teindre,Espagne,"17 000,00",Livres,"0,0600000","1020,00","0,00",,,,
153,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Clouds de fer,Espagne,"2 520,00",Livres,"0,2800000","705,60","0,00",,,,
154,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Fer en barre,Espagne,"1 075 300,00",Livres,"0,1500000","161295,00","0,00",,,,
155,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Huille d'olive,Espagne,"826 650,00",Livres,"0,3200000","264512,00","-16,00",erreur de calcul,,,
156,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Meules a eguiser,Espagne,"123,00",Nombre,"1,5000000","184,50","0,00",,,,
157,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Merrain a barriques,Espagne,"450,00",Douelles,"0,1547030","62,50","-7,12",erreur de calcul,,,
158,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Planches de noyer,Espagne,"12,00",Pieces,"1,0000000","12,00","0,00",,,,
159,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Bois a teindre,Isles françoise de l' Amerique,"144 700,00",Livres,"0,0600000","8682,00","0,00",,,,
160,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Confitures,Isles françoise de l' Amerique,"15 775,00",Livres,"0,5000000","7887,50","0,00",,,,
161,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Cacao,Isles françoise de l' Amerique,"10 100,00",Livres,"2,0000000","20200,00","0,00",,,,
162,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Caffe,Isles françoise de l' Amerique,"432,00",Livres,"0,2000000","86,40","0,00",,,,
163,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Cuir tanné,Isles françoise de l' Amerique,"25 150,00",Livres,"0,4800000","12072,00","0,00",,,,
164,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Cuirs en poil,Isles françoise de l' Amerique,"362,00",Nombre,"5,5000000","1991,00","0,00",,,,
165,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Coton en laine,Isles françoise de l' Amerique,"262 610,00",Livres,"0,7600000","199583,60","0,00",,,,
166,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Cuivre en mitraille,Isles françoise de l' Amerique,"9 560,00",Livres,"0,9000000","8604,00","0,00",,,,
167,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Ecaille de torture,Isles françoise de l' Amerique,"207,00",Livres,"7,0000000","1449,00","0,00",,,,
168,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Gingembre,Isles françoise de l' Amerique,"11 730,00",Livres,"0,1200000","1307,60","-100,00",erreur de calcul,,,
169,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Indigo,Isles françoise de l' Amerique,"317 400,00",Livres,"2,3500000","745890,00","0,00",,,,
170,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Rocou,Isles françoise de l' Amerique,"10 710,00",Livres,"0,7000000","7497,00","0,00",,,,
171,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Sucre terré,Isles françoise de l' Amerique,"5 722 250,00",Livres,"0,3400000","1945565,00","0,00",,,,
172,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Sucre brut,Isles françoise de l' Amerique,"10 274 400,00",Livres,"0,2100000","2157624,00","0,00",,,,
173,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,4,Tabac en poudre,Isles françoise de l' Amerique,"4 935,00",Livres,"0,7500000","3701,25","0,00",,,,
