numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
130,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,3,Scamonée,Hollande,"70,00",livres,"10,0000000","700,00","0,00",,,,
131,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,3,Semencontra,Hollande,"90,00",livres,"3,0000000","270,00","0,00",,,,
132,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,3,Soye de sanglier,Hollande,"209,00",livres,"1,2500000","261,25","0,00",,,,
133,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,3,Stocfiche,Hollande,"18 025,00",livres,"0,2000000","3605,00","0,00",,,,
134,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,3,Sublimé,Hollande,"316,00",livres,"3,0000000","948,00","0,00",,,,
135,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,3,Toille peinte,Hollande,"18 107,00",livres,"3,5000000","63374,50","0,00",,,,
136,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,3,Toille a voile,Hollande,"2 710,00",Aunes,"1,5000000","4065,00","0,00",,,,
137,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,3,Tournesol,Hollande,"909,00",Livres,"0,5000000","454,50","0,00",,,,
138,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,3,Bled froment,Italie,"67 100,00",Livres,"0,1500000","10065,00","0,00",,,,
139,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,3,Bled seigle,Italie,"308 000,00",Livres,"0,1000000","30800,00","0,00",,,,
140,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Acier,Nord,"12 814,00",Livres,"0,3500000","4484,90","0,00",,,,
141,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Aloes,Nord,"1 639,00",Livres,"1,0000000","1639,00","0,00",,,,
142,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Alun ,Nord,"4 454,00",Livres,"0,3000000","1336,20","0,00",,,,
143,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Avoine,Nord,"181 620,00",Livres,"0,0375000","6810,75","0,00",,,,
144,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Azur,Nord,"6 653,00",Livres,"0,5000000","3326,50","0,00",,,,
145,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Baleine coupé,Nord,"690,00",Livres,"2,5000000","1725,00","0,00",,,,
146,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Baleine en fanon,Nord,"4 135,00",Livres,"2,0000000","8270,00","0,00",,,,
147,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Beurre,Nord,"36,00",Livres,"0,5000000","18,00","0,00",,,,
148,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Bled froment,Nord,"8 310 306,00",Livres,"0,1000000","831030,00","-0,60",erreur de calcul,,,
149,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Bled seigle,Nord,"7 067 532,00",Livres,"0,0750000","530064,90","0,00",,,,
150,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Bois a barriques,Nord,"174,00",Milliers,"300,0000000","52200,00","0,00",,,,
151,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Bois a fonds,Nord,"69,75",Milliers,"250,0000000","17437,50","0,00",,,,
152,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Bois a pipes,Nord,"7,25",Milliers,"350,0000000","2537,50","0,00",,,,
153,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Bois bourdilles,Nord,"635,00",cent,"120,0000000","76200,00","0,00",,,,
154,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Bray,Nord,"160,00",Barils,"10,0000000","160,00","-1 440,00",erreur de calcul,,,
155,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Calamine,Nord,"311,00",livres,"0,5000000","155,50","0,00",,,,
156,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Cuirs de Russie,Nord,"10 915,00",livres,"1,0000000","10915,00","0,00",,,,
157,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Fer blanc,Nord,"424,00",Barils,"100,0000000","42400,00","0,00",,,,
158,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Fer coulé,Nord,"20 665,00",livres,"0,2500000","5166,25","0,00",,,,
159,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Fil de fer,Nord,"4 992,00",livres,"0,4000000","1996,80","0,00",,,,
160,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Futailles vuides,Nord,"38,00",Nombre,"3,0000000","114,00","0,00",,,,
161,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Gaudron,Nord,"188,00",Barils,"30,0000000","5640,00","0,00",,,,
162,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Liqueurs,Nord,"256 495,00",livres,"0,6000000","153897,00","0,00",,,,
163,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Macis,Nord,"491,00",livres,"10,0000000","4910,00","0,00",,,,
164,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Mercerie,Nord,"28 826,00",livres,"1,0000000","28826,00","0,00",,,,
165,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Planches de Sapin,Nord,"4 085,00",cent,"180,0000000","735300,00","0,00",,,,
166,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Quincaille de cuivre,Nord,"2 570,00",livres,"2,0000000","5140,00","0,00",,,,
167,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Quincaille de fer,Nord,"11 133,00",livres,"0,4000000","4453,20","0,00",,,,
168,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Soliveaux,Nord,"456,00",Pieces,"36,0000000","16416,00","0,00",,,,
169,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Baleine en fanon,Portugal,"31 650,00",livres,"1,5000000","47475,00","0,00",,,,
170,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Huile d'olive,Portugal,"20 476,00",livres,"0,8000000","16380,80","0,00",,,,
171,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Bled froment,Russie,"3 393 845,00",livres,"0,1000000","339384,50","0,00",,,,
172,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Bled seigle,Russie,"504 946,00",livres,"0,0750000","37870,95","0,00",,,,
173,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Chanvre peigné,Russie,"75 642,00",livres,"0,3000000","22692,60","0,00",,,,
174,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Chanvre en rames,Russie,"113 265,00",livres,"0,2500000","28326,25","10,00",erreur de calcul,,,
175,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Farine,Russie,"1 563 383,00",livres,"0,1500000","234507,00","-0,45",erreur de calcul,,,
176,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Ris,Russie,"498 328,00",livres,"0,2000000","99665,60","0,00",,,,
177,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Acier,Suede,"11 258,00",livres,"0,5000000","5629,00","0,00",,,,
178,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Bled froment,Suede,"377 200,00",livres,"0,1000000","37720,00","0,00",,,,
179,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Bled seigle,Suede,"9 615,00",livres,"0,0750000","721,13","0,00",,,,
180,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Bois merrain ; a barriques,Suede,"120,50",Milliers,"350,0000000","42175,00","0,00",,,,
181,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Bois merrain ; a fonds,Suede,"56,50",Milliers,"320,0000000","18080,00","0,00",,,,
182,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Bray,Suede,"180,00",livres,"0,0800000","14,40","0,00",,,,
183,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Planches de chesne,Suede,"317,00",Nombre,"4,0000000","1268,00","0,00",,,,
184,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Planches de Sapin,Suede,"2 586,00",cent,"180,0000000","465480,00","0,00",,,,
185,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Sapin,Suede,"12,00",Nombre,"0,8333333","10,00","0,00",,,,
186,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Soliveaux,Suede,"180,00",Nombre,"30,0000000","5400,00","0,00",,,,
187,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,4,Bois d'acajou,Isles françoise de l' Amerique,"66,00",madriers,"50,0000000","3300,00","0,00",,,,
188,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Bois de brezil,Isles françoise de l' Amerique,"9 981,00",Livres,"0,2500000","2495,25","0,00",,,,
189,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Bois de campeche,Isles françoise de l' Amerique,"277 890,00",Livres,"8,0000000","2223120,00","0,00",,,,
190,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Cacao,Isles françoise de l' Amerique,"155 279,00",Livres,"0,5500000","85403,45","0,00",,,,
191,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Caffé,Isles françoise de l' Amerique,"19 462 509,00",Livres,"0,7500000","14596881,75","0,00",,,,
192,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Carret,Isles françoise de l' Amerique,"3 030,00",Livres,"9,0000000","27270,00","0,00",,,,
193,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Canefice,Isles françoise de l' Amerique,"55 714,00",Livres,"0,1000000","5571,40","0,00",,,,
194,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Cire jaune,Isles françoise de l' Amerique,"375,00",Livres,"1,5000000","562,50","0,00",,,,
195,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Confitures,Isles françoise de l' Amerique,"4 057,00",Livres,"1,0000000","4057,00","0,00",,,,
196,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Coton en laine,Isles françoise de l' Amerique,"12 935,00",Livres,"0,4500000","5820,75","0,00",,,,
197,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Cuis en poil ,Isles françoise de l' Amerique,"921,00",Cotte,"3,0000000","2763,00","0,00",,,,
198,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Cuirs tannés,Isles françoise de l' Amerique,"503,00",Cotte,"5,0000000","2515,00","0,00",,,,
199,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Ecaille de tortue,Isles françoise de l' Amerique,"4 078,00",Livres,"8,0000000","32624,00","0,00",,,,
200,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Dents de morphil,Isles françoise de l' Amerique,"711,00",Livres,"3,0000000","2133,00","0,00",,,,
201,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Ecorses,Isles françoise de l' Amerique,"650,00",Livres,"0,7500000","487,50","0,00",,,,
202,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Gingembre,Isles françoise de l' Amerique,"221,00",Livres,"0,2000000","44,20","0,00",,,,
203,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Gomme Gayac,Isles françoise de l' Amerique,"1 564,00",Livres,"0,5000000","782,00","0,00",,,,
204,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Graine de Bois d'Inde,Isles françoise de l' Amerique,"21,00",Livres,"0,3000000","6,30","0,00",,,,
205,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Huile de palme christy,Isles françoise de l' Amerique,"250,00",Livres,"1,0000000","250,00","0,00",,,,
206,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Indigo,Isles françoise de l' Amerique,"1 784 696,00",Livres,"6,0000000","10708176,00","0,00",,,,
207,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Liqueurs,Isles françoise de l' Amerique,"1 200,00",Livres,"1,0000000","1200,00","0,00",,,,
208,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Peaux de tigre,Isles françoise de l' Amerique,"7,00",Livres,"3,0000000","21,00","0,00",,,,
209,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Ris,Isles françoise de l' Amerique,"320,00",Livres,"0,2000000","64,00","0,00",,,,
210,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Sirop des isles,Isles françoise de l' Amerique,"4 056,00",Livres,"0,7500000","3042,00","0,00",,,,
211,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Sucre blanc,Isles françoise de l' Amerique,"26 989 748,00",Livres,"0,4500000","12145386,00","-0,60",erreur de calcul,,,
212,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Sucre brut,Isles françoise de l' Amerique,"30 066 362,00",Livres,"0,4000000","12026544,80","0,00",,,,
213,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1773.csv,Local,1773,Imports,Bordeaux,5,Tabac,Isles françoise de l' Amerique,"136,00",Livres,"2,0000000","272,00","0,00",,,,
