numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
266,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Vin de canarie,Nord,"297,00",pots,"1,5000000","445,50","0,00",,,,
267,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Vin de canarie,Nord,"1 150,00",bouteilles,"1,0000000","1150,00","0,00",,,,
268,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Bœuf sallé,Dannemarc,"6 000,00",Livres,"0,1600000","960,00","0,00",,,,
269,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Bourdillons,Dannemarc,"209,75",cent au grand compte,"120,0000000","25170,00","0,00",,,,
270,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Carreaux de marbre,Dannemarc,"400,00",Pieces,"0,5000000","200,00","0,00",,,,
271,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Cuivre en rozette,Dannemarc,"1 220,00",Livres,"1,2000000","1464,00","0,00",,,,
272,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Gaudron,Dannemarc,"190,00",Barils,"7,0000000","1330,00","0,00",,,,
273,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Merrain a barriques,Dannemarc,"34,50",milliers au grand compte,"200,0000000","6900,00","0,00",,,,
274,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Merrain foncaille,Dannemarc,"15,25",milliers au grand compte,"250,0000000","3812,50","0,00",,,,
275,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Oranges confites,Dannemarc,"196,00",Livres,"2,0000000","392,00","0,00",,,,
276,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Planches de sapin,Dannemarc,"155,25",cent au grand compte,"100,0000000","15525,00","0,00",,,,
277,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Soliveaux de sapin,Dannemarc,"240,00",Pieces,"1,2500000","300,00","0,00",,,,
278,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Acier,Suede,"2 755,00",Livres,"0,3000000","826,50","0,00",,,,
279,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Barres de guindeau,Suede,"17,00",Douzaines,"3,0000000","51,00","0,00",,,,
280,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Bourdillons,Suede,"39,50",cent au grand compte,"150,0000000","5925,00","0,00",,,,
281,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Carreaux de marbre,Suede,"508,00",Pieces,"0,5000000","254,00","0,00",,,,
282,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Cuivre en platine,Suede,"1 900,00",Livres,"1,2500000","2375,00","0,00",,,,
283,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Cuivre en rozette,Suede,"1 950,00",Livres,"1,2000000","2340,00","0,00",,,,
284,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Fer en barres,Suede,"225 785,00",Livres,"0,1300000","29352,05","0,00",,,,
285,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Manches de gaffe,Suede,"6,00",Douzaines,"3,0000000","18,00","0,00",,,,
286,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Merrain a barriques,Suede,"323,50",milliers au grand compte,"300,0000000","67050,00","-30 000,00",erreur de calcul,,,
287,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Merrain foncaille,Suede,"51,75",milliers au grand compte,"400,0000000","20700,00","0,00",,,,
288,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Monnaye de cuivre,Suede,"2 215,00",Livres,"1,5000000","3322,50","0,00",,,,
289,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Planches de sapin,Suede,"132,25",cent au grand compte,"140,0000000","18515,00","0,00",,,,
290,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Ancres de fer,Espagne,"4 125,00",Livres,"0,2000000","825,00","0,00",,,,
291,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Avirons,Espagne,"1 332,00",traques,"6,5000000","8658,00","0,00",,,,
292,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Beurre,Espagne,"82 600,00",Livres,"0,4000000","33040,00","0,00",,,,
293,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Bois de Saint marthe,Espagne,"30 100,00",Livres,"0,2000000","6020,00","0,00",,,,
294,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Clouds de fer,Espagne,"6 225,00",Livres,"0,2500000","1556,25","0,00",,,,
295,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Citrons,Espagne,"52 000,00",Nombre,"0,0550000","2860,00","0,00",,,,
296,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Coton en laine,Espagne,"6 600,00",Livres,"1,0000000","6600,00","0,00",,,,
297,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Fer en barres,Espagne,"1 676 075,00",Livres,"0,1300000","217889,75","0,00",,,,
298,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Feuillard,Espagne,"1 350,00",faix,"2,0000000","2700,00","0,00",,,,
299,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Gingembre,Espagne,"2 025,00",Livres,"0,2000000","405,00","0,00",,,,
300,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Laine,Espagne,"1 150,00",Livres,"1,6000000","1840,00","0,00",,,,
301,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Merrain a barriques,Espagne,"18,00",milliers au grand compte,"150,0000000","2700,00","0,00",,,,
302,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Meules a coutelier,Espagne,"1 144,00",Pieces,"3,0000000","3432,00","0,00",,,,
303,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Oranges douces,Espagne,"50 000,00",Nombre,"0,0150000","750,00","0,00",,,,
304,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Orge,Espagne,"1 073,00",Boisseaux,"1,7500000","1877,75","0,00",,,,
305,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Saumon salé,Espagne,"3 400,00",Livres,"0,3000000","1020,00","0,00",,,,
306,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Suif,Espagne,"2 125,00",Livres,"0,4500000","956,25","0,00",,,,
307,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Vin de canarie,Espagne,"400,00",pots,"1,5000000","600,00","0,00",,,,
308,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Vin de canarie,Espagne,"400,00",bouteilles,"1,0000000","400,00","0,00",,,,
309,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Bois de cedre,Isles françois de l'Amérique,"40,00",billes,"10,0000000","400,00","0,00",,,,
310,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Bois de campesche,Isles françois de l'Amérique,"5 200,00",Livres,"0,0700000","364,00","0,00",,,,
311,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Cacao,Isles françois de l'Amérique,"177 280,00",Livres,"0,7500000","132960,00","0,00",,,,
312,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Caffé,Isles françois de l'Amérique,"1 763 460,00",Livres,"0,7500000","1322595,00","0,00",,,,
313,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Canefice,Isles françois de l'Amérique,"18 960,00",Livres,"0,4000000","7584,00","0,00",,,,
314,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Confitures,Isles françois de l'Amérique,"19 260,00",Livres,"0,7500000","14445,00","0,00",,,,
315,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Cotton en laine,Isles françois de l'Amérique,"94 325,00",Livres,"1,5000000","141487,50","0,00",,,,
316,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,6,Cuirs sec en poils,Isles françois de l'Amérique,"3 652,00",Nombre,"10,0000000","36520,00","0,00",,,,
317,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,7,Cuir tanné,Isles françois de l'Amérique,"89 225,00",Livres,"0,7000000","62457,50","0,00",,,,
318,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,7,Ecaille de tortue,Isles françois de l'Amérique,"1 591,00",Livres,"7,0000000","11137,00","0,00",,,,
319,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,7,Gingembre,Isles françois de l'Amérique,"8 975,00",Livres,"0,2000000","1795,00","0,00",,,,
320,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,7,Graine a chapelet,Isles françois de l'Amérique,"125,00",Livres,"0,0600000","7,50","0,00",,,,
321,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,7,Indigo,Isles françois de l'Amérique,"546 615,00",Livres,"3,7500000","2049806,00","-0,25",erreur de calcul,,,
322,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,7,Madriers a bois d'acajou,Isles françois de l'Amérique,"232,00",Nombre,"20,0000000","4640,00","0,00",,,,
323,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,7,Pate de cacao,Isles françois de l'Amérique,"75,00",Livres,"1,2500000","93,75","0,00",,,,
324,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,7,Planches d’acajou,Isles françois de l'Amérique,"100,00",Nombre,"6,0000000","600,00","0,00",,,,
325,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,7,Rocou,Isles françois de l'Amérique,"99 960,00",Livres,"1,1000000","109956,00","0,00",,,,
326,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,7,Sirop de limon,Isles françois de l'Amérique,"830,00",Livres,"1,0000000","830,00","0,00",,,,
327,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,7,Sucre blanc,Isles françois de l'Amérique,"8 969 150,00",Livres,"0,4500000","4036117,50","0,00",,,,
328,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,7,Sucre brut,Isles françois de l'Amérique,"14 265 975,00",Livres,"0,3600000","5135751,00","0,00",,,,
329,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,7,Sucre rafiné,Isles françois de l'Amérique,"350,00",Livres,"0,6200000","217,00","0,00",,,,
330,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,7,Tabac en poudre,Isles françois de l'Amérique,"1 103,00",Livres,"0,4000000","441,20","0,00",,,,
