numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
142,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Chandelle,Isles françoise de l' Amerique,85770,Livres,"0,65","55750,5",0,,,,
143,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Chapeaux de castor,Isles françoise de l' Amerique,287,Douzaines,150,43050,0,,,,
144,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Chapeaux commun,Isles françoise de l' Amerique,828,Douzaines,24,19872,0,,,,
145,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Chemises divers,Isles françoise de l' Amerique,891,Douzaines,96,85536,0,,,,
146,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Chemises divers,Isles françoise de l' Amerique,,valeurs,0,20200,20200,,,,
147,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Coffre de chirugie,Isles françoise de l' Amerique,533,nombre,400,213200,0,,,,
148,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Cordages de Chanvre,Isles françoise de l' Amerique,301225,Livres,"0,3","90367,5",0,,,,
149,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Cuivre ouvré,Isles françoise de l' Amerique,29610,Livres,"1,6",47376,0,,,,
150,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Dame jannes,Isles françoise de l' Amerique,2512,nombre,5,12560,0,,,,
151,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Dentelle fine,Isles françoise de l' Amerique,,valeurs,0,24000,24000,,,,
152,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Des a jouer,Isles françoise de l' Amerique,63,grosses,10,610,-20,,,,
153,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Draperie,Isles françoise de l' Amerique,,valeurs,0,45900,45900,,,,
154,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Droguerie,Isles françoise de l' Amerique,,valeurs,0,7316,7316,,,,
155,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Eau de vie,Isles françoise de l' Amerique,431,Barriques,120,51720,0,,,,
156,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Eau de vie,Isles françoise de l' Amerique,212521,pots,"0,75",159395,"4,25",erreur de calcul,,,
157,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Etain ouvré,Isles françoise de l' Amerique,6346,Livres,"1,5",9519,0,,,,
158,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Etoffe de soye,Isles françoise de l' Amerique,3256,Livres,2,6512,0,,,,
159,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Etoupes,Isles françoise de l' Amerique,177975,Livres,"0,1","17797,5",0,,,,
160,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Farine,Isles françoise de l' Amerique,4349230,Livres,"0,2",869846,0,,,,
161,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Fer en barre,Isles françoise de l' Amerique,112800,Livres,"0,18",20304,0,,,,
162,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Fer en feuilles,Isles françoise de l' Amerique,6120,Livres,"0,22","1346,4",0,,,,
163,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Fer ouvré,Isles françoise de l' Amerique,67497,Livres,"0,3","20249,1",0,,,,
164,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Graisses de porcs,Isles françoise de l' Amerique,53234,Livres,"0,5",26617,0,,,,
165,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Jambon,Isles françoise de l' Amerique,150375,Livres,"0,55","82706,25",0,,,,
166,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Jeux de voile,Isles françoise de l' Amerique,421,nombre,1000,421000,0,,,,
167,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Lard,Isles françoise de l' Amerique,55150,Livres,"0,6",33090,0,,,,
168,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Legumes,Isles françoise de l' Amerique,25630,Livres,"0,1",2563,0,,,,
169,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Liqueurs ,Isles françoise de l' Amerique,1505,pots,"2,25","3386,25",0,,,,
170,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,4,Mercerie,Isles françoise de l' Amerique,96998,Livres,"3,5",339493,0,,,,
171,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Modes,Isles françoise de l' Amerique,,valeurs,0,33717,33717,,,,
172,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Mouchoires de fil,Isles françoise de l' Amerique,1036,Douzaines,20,20720,0,,,,
173,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Ozier,Isles françoise de l' Amerique,15745,Faix,4,62980,0,,,,
174,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Planches de sapin,Isles françoise de l' Amerique,1886,cent,180,339480,0,,,,
175,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Plomb en grenaille,Isles françoise de l' Amerique,237830,Livres,"0,3",71349,0,,,,
176,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Porcs salé,Isles françoise de l' Amerique,110900,Livres,"0,3",33270,0,,,,
177,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Poudre a feu,Isles françoise de l' Amerique,486235,Livres,"0,9",437611,"-0,5",erreur de calcul,,,
178,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Poudre a poudrer,Isles françoise de l' Amerique,41570,Livres,"0,4",16628,0,,,,
179,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Quincaille de cuivre,Isles françoise de l' Amerique,29190,Livres,2,58380,0,,,,
180,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Quincaille de fer,Isles françoise de l' Amerique,39830,Livres,"0,5",19915,0,,,,
181,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Remedes,Isles françoise de l' Amerique,,valeurs,0,20350,20350,,,,
182,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Souliers,Isles françoise de l' Amerique,24080,paires,3,72240,0,,,,
183,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Suif,Isles françoise de l' Amerique,39006,livres,"0,5",19503,0,,,,
184,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Toile basin,Isles françoise de l' Amerique,11570,aunes,3,34710,0,,,,
185,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Toile diverses,Isles françoise de l' Amerique,,valeurs,0,69800,69800,,,,
186,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Toile gingan,Isles françoise de l' Amerique,2180,pieces,10,21800,0,,,,
187,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Toile siamoises,Isles françoise de l' Amerique,325,aunes,"0,5","162,5",0,,,,
188,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Verres a boire,Isles françoise de l' Amerique,13,Barriques,30,390,0,,,,
189,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Vin de Bordeaux ; de haut,Isles françoise de l' Amerique,2961,tonneaux,300,888300,0,,,,
190,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Vin de Bordeaux ; de ville,Isles françoise de l' Amerique,15492,tonneaux,400,6196800,0,,,,
191,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Vinaigre,Isles françoise de l' Amerique,74,tonneaux,200,14800,0,,,,
192,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Acier,Guinée,17120,Livres,"0,4",6848,0,,,,
193,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Atibanis,Guinée,3266,Livres,10,32660,0,,,,
194,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Anabas,Guinée,3210,Livres,10,32100,0,,,,
195,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Anchois,Guinée,1090,Livres,"0,75","817,5",0,,,,
196,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Armes blanche : sabre,Guinée,2880,nombre,2,5760,0,,,,
197,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Armes a feu ; fusils,Guinée,8296,nombre,7,58072,0,,,,
198,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Baffetas,Guinée,2121,pieces,20,42420,0,,,,
199,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Bajutapeaux,Guinée,4155,pieces,18,74790,0,,,,
200,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Baspormettes,Guinée,2714,Livres,"2,5",6785,0,,,,
201,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Bœuf salé,Guinée,9970,Livres,"0,25","2492,5",0,,,,
202,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Beurre,Guinée,20430,Livres,"0,45","9193,5",0,,,,
203,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Bière,Guinée,21,Barriques,20,420,0,,,,
204,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Bray,Guinée,26770,Livres,"0,1",2677,0,,,,
205,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Canettes de grès,Guinée,21590,Livres,1,21590,0,,,,
206,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Cauris,Guinée,79175,Livres,1,79175,0,,,,
207,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Cervelats,Guinée,313,Livres,"0,9","281,7",0,,,,
208,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Chemises à nègres,Guinée,3820,nombre,"1,5",5730,0,,,,
209,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Clouds de fer,Guinée,3940,Livres,"0,3",1182,0,,,,
210,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Coffre de chirugie,Guinée,6,nombre,400,2400,0,,,,
211,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Cordages de Chanvre,Guinée,89000,Livres,"0,3",26700,0,,,,
212,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Couteaux flamans,Guinée,1642,Livres,1,1642,0,,,,
213,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Cuivre en bassins,Guinée,1128,Livres,"1,5",1692,0,,,,
214,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Cuivre ouvré,Guinée,1133,Livres,"1,8","2039,4",0,,,,
215,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Dame jannes,Guinée,490,nombre,5,2450,0,,,,
216,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Eau de vie,Guinée,213,Barriques,120,25560,0,,,,
217,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Eau de vie,Guinée,21174,pots,"0,75","15880,5",0,,,,
218,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Etain ouvré,Guinée,637,Livres,"1,5","955,5",0,,,,
219,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Etoupes,Guinée,51400,Livres,"0,1",5140,0,,,,
220,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Farine,Guinée,102660,Livres,"0,2",20532,0,,,,
221,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Fer en barre,Guinée,18070,Livres,"0,18","3252,6",0,,,,
222,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Fer en chaine,Guinée,3625,Livres,"0,3","1087,5",0,,,,
223,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Fer ouvré,Guinée,13985,Livres,"0,3","4195,5",0,,,,
224,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Fruit a l'eau de vie,Guinée,250,Livres,"1,5",375,0,,,,
225,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Graisses de porcs,Guinée,9550,Livres,"0,5",4275,-500,erreur de calcul,,,
226,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Haches houes et Serpes,Guinée,3618,nombre,1,3618,0,,,,
227,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Jambon,Guinée,8000,Livres,"0,55",4400,0,,,,
228,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Legumes,Guinée,10730,Livres,"0,15","1609,5",0,,,,
229,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Limeneas,Guinée,9480,pieces,18,170640,0,,,,
230,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Liqueurs ,Guinée,896,pots,"2,25",2016,0,,,,
231,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Lard,Guinée,22110,livres,"0,6",13266,0,,,,
232,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Mercerie,Guinée,8135,livres,3,24405,0,,,,
233,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Meches souffrée,Guinée,1023,livres,"0,09","92,98","0,91",erreur de calcul,,,
234,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,5,Mouchoirs de coton,Guinée,872,pieces,40,34880,0,,,,
235,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Mousseline,Guinée,389,pieces,75,29175,0,,,,
236,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Pierres a fusil,Guinée,42500,Livres,"0,2",8500,0,,,,
237,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Plomb en grenaille,Guinée,42766,Livres,"0,3","12829,8",0,,,,
238,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Porcs salé,Guinée,31020,Livres,"0,3",9306,0,,,,
239,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Poudre a feu,Guinée,69960,Livres,"0,9",62964,0,,,,
240,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Quincaille de cuivre,Guinée,704,Livres,2,1408,0,,,,
241,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Quincaille de fer,Guinée,1320,Livres,"0,5",660,0,,,,
242,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Salemporis,Guinée,3219,pieces,15,48285,0,,,,
243,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Savon,Guinée,2925,Livres,"0,35","204,75",-819,erreur de calcul,,,
244,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Sel,Guinée,78,mines,8,624,0,,,,
245,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Tapsel,Guinée,2690,pieces,18,48420,0,,,,
246,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Toile diverses,Guinée,,valeurs,0,8950,8950,,,,
247,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Toile guigan,Guinée,5875,pieces,10,58750,0,,,,
248,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Toiles platille,Guinée,4570,pieces,5,22850,0,,,,
249,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Velours,Guinée,51,pieces,400,20400,0,,,,
250,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Vin de haut,Guinée,"133,33",tonneaux,300,40000,0,,,,
251,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1777.csv,Local,1777,Exports,Bordeaux,6,Vin de ville,Guinée,"551,5",tonneaux,400,220600,0,,,,
,,, ,,,,,,,,,,,,,,,,
