numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
127,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Fromage,Isles françoise de l' Amerique,"39 655,00",Livres,"0,4500000","17844,75","0,00",,,,
128,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Gans de soye,Isles françoise de l' Amerique,"8,00",Douzaines,"24,0000000","192,00","0,00",,,,
129,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Graisse de porc,Isles françoise de l' Amerique,"38 890,00",Livres,"0,7000000","27223,00","0,00",,,,
130,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Huille d'olive ; commune,Isles françoise de l' Amerique,"14 026,00",Livres,"0,5500000","7714,30","0,00",,,,
131,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Huille d'olive ; fine,Isles françoise de l' Amerique,"36 050,00",Livres,"0,7000000","25235,00","0,00",,,,
132,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Jambon,Isles françoise de l' Amerique,"53 600,00",Livres,"0,6000000","32160,00","0,00",,,,
133,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Jeux de voile,Isles françoise de l' Amerique,"350,00",nombre,"1 000,0000000","350000,00","0,00",,,,
134,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Langues salées,Isles françoise de l' Amerique,"125,00",Livres,"0,2500000","31,25","0,00",,,,
135,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Lard,Isles françoise de l' Amerique,"27 700,00",Livres,"0,5000000","13850,00","0,00",,,,
136,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Legumes,Isles françoise de l' Amerique,"2 600,00",Livres,"0,1500000","390,00","0,00",,,,
137,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Liqueurs ,Isles françoise de l' Amerique,"821,00",pots,"3,0000000","2463,00","0,00",,,,
138,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Meches souffrée,Isles françoise de l' Amerique,"810,00",Livres,"0,5000000","405,00","0,00",,,,
139,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Mercerie,Isles françoise de l' Amerique,"65 547,00",Livres,"4,0000000","262188,00","0,00",,,,
140,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Mouchoirs de Cholet,Isles françoise de l' Amerique,"1 395,00",Douzaines,"13,0000000","18135,00","0,00",,,,
141,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Mousseline,Isles françoise de l' Amerique,"114,00",pieces,"70,0000000","7980,00","0,00",,,,
142,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Olives ,Isles françoise de l' Amerique,"721,00",Livres,"0,5000000","360,50","0,00",,,,
143,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Ozier,Isles françoise de l' Amerique,"120,00",faix,"2,0000000","240,00","0,00",,,,
144,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Papier blanc,Isles françoise de l' Amerique,"1 090,00",rames,"5,0000000","5450,00","0,00",,,,
145,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Papier violet,Isles françoise de l' Amerique,"310,00",rames,"20,0000000","6200,00","0,00",,,,
146,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Planches de sapin,Isles françoise de l' Amerique,"3 850,00",cent,"100,0000000","385000,00","0,00",,,,
147,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Plocq,Isles françoise de l' Amerique,"19 700,00",Livres,"0,1000000","1970,00","0,00",,,,
148,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Plomb en grenaille,Isles françoise de l' Amerique,"66 790,00",Livres,"0,2500000","16697,50","0,00",,,,
149,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Porc salé,Isles françoise de l' Amerique,"54 513,00",Livres,"0,4000000","21805,20","0,00",,,,
150,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Poudre a feu,Isles françoise de l' Amerique,"74 271,00",Livres,"1,0000000","74271,00","0,00",,,,
151,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Poudre a poudrer,Isles françoise de l' Amerique,"53 675,00",Livres,"0,3000000","16102,50","0,00",,,,
152,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Provision,Isles françoise de l' Amerique,"21 920,00",Livres,"0,3000000","6576,00","0,00",,,,
153,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Quincaille de cuivre,Isles françoise de l' Amerique,"4 166,00",Livres,"2,0000000","8332,00","0,00",,,,
154,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Quincaille de fer,Isles françoise de l' Amerique,"25 720,00",Livres,"0,6000000","15432,00","0,00",,,,
155,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Remedes,Isles françoise de l' Amerique,,valeurs,"0,0000000","8650,00","8 650,00",,,,
156,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Souliers,Isles françoise de l' Amerique,"15 120,00",paires,"2,5000000","37800,00","0,00",,,,
157,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Suif,Isles françoise de l' Amerique,"22 050,00",Livres,"0,6000000","13230,00","0,00",,,,
158,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Toittes diverses,Isles françoise de l' Amerique,,valeurs,"0,0000000","49300,00","49 300,00",,,,
159,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Velours,Isles françoise de l' Amerique,"140,00",Aunes,"18,0000000","2520,00","0,00",,,,
160,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Verres commun,Isles françoise de l' Amerique,"25,00",Barriques,"50,0000000","1250,00","0,00",,,,
161,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Vin de haut,Isles françoise de l' Amerique,"7 609,50",tonneaux,"250,0000000","1902375,00","0,00",,,,
162,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Vin de ville,Isles françoise de l' Amerique,"20 023,75",tonneaux,"350,0000000","7008312,50","0,00",,,,
163,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Vinaigre,Isles françoise de l' Amerique,"6,25",tonneaux,"160,0000000","1000,00","0,00",,,,
164,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Acier,Guinée,"9 090,00",Livres,"0,3500000","3181,50","0,00",,,,
165,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Alibanis,Guinée,"914,00",pieces,"10,0000000","9140,00","0,00",,,,
166,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Anabas,Guinée,"1 172,00",pieces,"8,0000000","9376,00","0,00",,,,
167,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Baffetas,Guinée,"702,00",pieces,"23,0000000","16146,00","0,00",,,,
168,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Bajetapeaux,Guinée,"1 066,00",pieces,"23,0000000","24518,00","0,00",,,,
169,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Beuf salé,Guinée,"1 825,00",Livres,"0,1500000","273,75","0,00",,,,
170,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Beurre,Guinée,"6 384,00",Livres,"0,6000000","3830,40","0,00",,,,
171,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Bray,Guinée,"4 075,00",Livres,"0,1000000","407,50","0,00",,,,
172,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Cavette de gré,Guinée,"6 270,00",nombre,"0,2000000","1254,00","0,00",,,,
173,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Chemises a negres,Guinée,"2 390,00",nombre,"1,5000000","3585,00","0,00",,,,
174,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Cordages de Chanvre,Guinée,"33 560,00",Livres,"0,2500000","8390,00","0,00",,,,
175,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Coris,Guinée,"27 355,00",Livres,"0,8000000","21884,00","0,00",,,,
176,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Cuivre en bassins,Guinée,"181,00",Livres,"1,0000000","181,00","0,00",,,,
177,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Cuivre ouvré,Guinée,"5 150,00",Livres,"1,6000000","8211,00","-29,00",erreur de calcul,,,
178,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Dames jaunes,Guinée,"75,00",nombre,"2,5000000","187,50","0,00",,,,
179,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Eau de vie,Guinée,"21,00",Barriques,"140,0000000","2940,00","0,00",,,,
180,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Eau de vie,Guinée,"42 510,00",pots,"1,4000000","59514,00","0,00",,,,
181,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Etain ouvré,Guinée,"311,00",Livres,"1,0000000","311,00","0,00",,,,
182,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Etoupes,Guinée,"10 990,00",Livres,"0,1000000","1099,00","0,00",,,,
183,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Farine,Guinée,"15 880,00",Livres,"0,2000000","3176,00","0,00",,,,
184,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Fer en barre,Guinée,"3 788,00",Livres,"0,1500000","568,20","0,00",,,,
185,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Fer ouvré,Guinée,"5 110,00",Livres,"0,3000000","1533,00","0,00",,,,
186,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Fusils de traite,Guinée,"4 216,00",nombre,"9,0000000","37944,00","0,00",,,,
187,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Graisse de porc,Guinée,"4 503,00",Livres,"0,7000000","3152,10","0,00",,,,
188,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Guinguans,Guinée,"1 335,00",pieces,"7,0000000","9345,00","0,00",,,,
189,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Houes et serpes,Guinée,"622,00",Livres,"0,3000000","186,60","0,00",,,,
190,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Jambon,Guinée,"4 743,00",Livres,"0,6000000","2845,80","0,00",,,,
191,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Lames de sabres,Guinée,"655,00",nombre,"2,0000000","1310,00","0,00",,,,
192,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Lard,Guinée,"8 176,00",Livres,"0,5000000","4088,00","0,00",,,,
193,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Limeneas,Guinée,"8 127,00",pieces,"24,0000000","195048,00","0,00",,,,
194,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Liqueurs ,Guinée,"319,00",pots,"3,0000000","957,00","0,00",,,,
195,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Mouchoirs de coton,Guinée,"736,00",pieces,"18,0000000","13248,00","0,00",,,,
196,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Mousseline,Guinée,"91,00",pieces,"70,0000000","6370,00","0,00",,,,
197,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Plomb en grenaille,Guinée,"12 970,00",Livres,"0,2500000","3242,50","0,00",,,,
198,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Porc salé,Guinée,"8 670,00",Livres,"0,4000000","3468,00","0,00",,,,
199,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Poudre a feu,Guinée,"40 025,00",Livres,"1,0000000","40025,00","0,00",,,,
200,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Quincaille de cuivre,Guinée,"309,00",Livres,"2,0000000","618,00","0,00",,,,
201,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Salemporis bleu et blanc,Guinée,"1 178,00",pieces,"22,0000000","25916,00","0,00",,,,
202,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Tapsel,Guinée,"901,00",pieces,"22,0000000","19248,00","-574,00",erreur de calcul,,,
203,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Toile diverses,Guinée,,valeurs,"0,0000000","5500,00","5 500,00",,,,
204,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Toile platille,Guinée,"1 110,00",pieces,"4,0000000","4440,00","0,00",,,,
205,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Vin de haut,Guinée,"72,00",tonneaux,"250,0000000","18000,00","0,00",,,,
206,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,5,Vin de ville,Guinée,"137,50",tonneaux,"350,0000000","48125,00","0,00",,,,
