marchandises	marchandises_normalisees_inter	marchandises_normalisees	product_prix	dutchtranslation	englishproduct	unit	alternativenames	source_rg_1774	source_rgbase	source_france	source_france_direction	source_sound
serge commune / aune	Serge ; commune	Serge ; commune	serge	sargie (gewone) / el	regular serge	guilders		1	1	0	0	
serge commune teinte	Serge ; commune teinte	Serge ; commune teinte	serge	sargie (gewone, geverfd) / el	regular painted serge	guilders		1	0	0	0	
serge d'Angleterre	Serge ; d'Angleterre	Serge ; d'Angleterre	serge	sargie (engelse) / el	English serge	guilders		1	1	0	0	
serge drappé	Serge ; drappé	Serge ; drapé	serge	sargie, drappé / el	serge drappé	guilders		1	0	0	0	
serge imprimé	Serge ; imprimé	Serge ; imprimé	serge	sargie (bedrukt)	printed serge	ell		1	1	0	0	
serge imprimé / aune	Serge ; imprimé	Serge ; imprimé	serge	sargie (bedrukt) / el	printed serge	guilders		1	1	0	0	
serge mellée	Serge ; mellée	Serge ; mêlée	serge	sargie, gemengd	mixed serge	pieces		1	0	0	0	
serge teinte	Serge ; teinte	Serge ; teinte	serge	sargie, geverfd	painted serge	pieces		1	0	0	0	
serge teinte par aune	Serge ; teinte par aune	Serge ; teinte						0	0	0	0	
serges de Nisme	Serge ; de Nisme	Serge ; de Nîmes	serge	sargie	serge	pieces	serge de Nîmes	1	1	0	0	
serges de Nisme / aune	Serge ; de Nisme	Serge ; de Nîmes	serge	sargie / el	serge	guilders		1	1	0	0	
serges de Nisme par aune	Serge ; de Nisme par aune	Serge ; de Nîmes						0	0	0	0	
Serhe ; de Montauban	Serge ; de Montauban	Serge ; de Montauban						0	0	1	0	
Serinettes	Serinettes	Serinettes						0	0	1	0	
serinettes	Serinettes	Serinettes		serinetten	serinettes	pieces	musette vielles et serinettes	1	1	0	0	
Seringues	Seringues	Seringues						0	0	1	0	
Seringues ; d'étaim	Seringues ; d'étaim	Seringues ; d'étain						0	0	1	0	
Seringues d'etaim	Seringues ; d'étaim	Seringues ; d'étain						0	0	1	0	
serpens	serpents	serpents		serpens	serpens	pieces		1	0	0	0	
Serpentera virgina	Serpentera virgina	Serpentera virgina						0	0	1	0	
Serpentin ; à disti.	Serpentin ; à disti.	Serpentin ; à distiller						0	0	1	0	
Serpes	Serpes	Serpes						0	0	1	0	
Serratule de teinture												1
Serrures	Serrures	Ouvrages ; de serrurerie						0	0	1	0	
services de table	Service de table	Service de table		tafellinnnen	table linen	guilders		1	1	0	0	
Serviettes	Serviettes	Serviettes						0	0	1	0	
serviettes	Serviettes	Serviettes		servietten	napkins	guilders		1	0	0	0	
Serviettes ; a napes	Serviettes ; à nappes	Serviettes ; à nappes						0	0	1	0	
Serviettes (de table)												1
serviettes découppées	Serviettes ; découppées	Serviettes ; découpées		servetten (gepikeerd)	serrated napkins	pieces		1	1	0	0	
Siamoise	Siamoise	Siamoise						0	0	1	0	
signes	Signes	Signes		zwanen	swans	pieces		1	0	0	0	
Silex												1
Simple fil												1
Siné	Séné	Drogues ; médicinales ; Séné						0	0	1	0	
singes	Singes	Singes		apen	monkeys	pieces		1	1	0	0	
Siramonbas	Siramonbas	Siramonbas						0	0	1	0	
Sirop												1
sirop	Sirop	Sirop		siroop	syrup	pounds		1	1	0	0	
Sirop ; capilaire	Sirop ; de capillaire	Sirop ; de capillaire						0	0	1	0	
Sirop ; d'alherme	Sirop ; d'alherme	Sirop ; d'alherme						0	0	1	0	
Sirop ; d'alKerme	Sirop ; d'alherme	Sirop ; d'alherme						0	0	1	0	
Sirop ; d'alkerme	Sirop ; d'alherme	Sirop ; d'alherme						0	0	1	0	
Sirop ; d'alkerme ?	Sirop ; d'alherme	Sirop ; d'alherme						0	0	1	0	
Sirop ; d'Alkerne	Sirop ; d'alherme	Sirop ; d'alherme						0	0	1	0	
Sirop ; d'altea	Sirop ; d'alherme	Sirop ; d'alherme						0	0	1	0	
Sirop ; d'amont	Sirop ; d'amont	Sirop ; d'amont						0	0	1	0	
Sirop ; d'orgeat	Sirop ; d'orgeat	Sirop ; d'orgeat						0	0	1	0	
Sirop ; de calabre	Sirop ; de calabre	Sirop ; de calabre						0	0	1	0	
Sirop ; de calbasse	Sirop ; de calabre	Sirop ; de calabre						0	0	1	0	
Sirop ; de capilaire	Sirop ; de capillaire	Sirop ; de capillaire						0	0	1	0	
Sirop ; de capilaires	Sirop ; de capillaire	Sirop ; de capillaire						0	0	1	0	
Sirop ; de capillaire	Sirop ; de capillaire	Sirop ; de capillaire						0	0	1	0	
Sirop ; de capitaine	Sirop ; de capitaine	Sirop ; de capitaine						0	0	1	0	
Sirop ; de citron	Sirop ; de citron	Sirop ; de citron						0	0	1	0	
Sirop ; de coriande	Sirop ; de coriande	Sirop ; de coriande						0	0	1	0	
Sirop ; de melasse	Sirop ; mélasse	Sirop ; mélasse						0	0	1	0	
Sirop ; de Violette	Sirop ; de violette	Sirop ; de violette						0	0	1	0	
Sirop ; des Isles	Sirop ; des Iles	Sirop ; des Iles						0	0	1	0	
Sirop ; des isles	Sirop ; des Iles	Sirop ; des Iles						0	0	1	0	
Sirop ; melasse	Sirop ; mélasse	Sirop ; mélasse						0	0	1	0	
Sirop ; mélasse	Sirop ; mélasse	Sirop ; mélasse						0	0	1	0	
Sirop ; melssae	Sirop ; mélasse	Sirop ; mélasse						0	0	1	0	
Sirop de capilaire	Sirop ; de capillaire	Sirop ; de capillaire						0	0	1	0	
sirop de capilaire et autre composées	Sirop ; de capilaire et autre composées	Sirop ; de capillaire et autre composées		siroop van vrouwehaar (geneeskrachtig kruid)	syrup of woman's hair (medicinal herb)	guilders	sirop de capillaire	1	1	0	0	
sirop de sucre candis	Sirop ; de sucre candis	Sirop ; de sucre candis	sugar candy	siroop van kandijsuiker	candy syrup	guilders		1	0	0	0	
sirop ou jus de cerises et de grenades	Sirop ; ou jus de cerises et de grenades	Sirop ; ou jus de cerises et de grenades		siroop en vruchtensap (bij drogerij)	syrup and fruit juices	guilders		1	0	0	0	
sirop ou jus de cerises et de grenades (avec nourritures)	Sirop ; ou jus de cerises et de grenades	Sirop ; ou jus de cerises et de grenades		siroop en vruchtensap	syrup and fruit juices	guilders		1	1	0	0	
Sirops	Sirop	Sirop						0	0	0	0	
Sistresay	Sistresay	Sistresay						0	0	1	0	
Sistresaye	Sistresay	Sistresay						0	0	1	0	
sitz et Indienne	Sitz et Indienne	Sitz et Indienne	expensive linen cloth	lijnwaad (sits)	chintz	pieces		1	1	0	0	
sitz et Indienne / aune	Sitz et Indienne	Sitz et Indienne	expensive linen cloth	lijnwaad (sits)/el	chintz	guilders		1	1	0	0	
Sivadille	Sivadille	Drogues ; médicinales ; Cévadille						0	0	1	0	
smalte	Smalte	Smalte		kleurstoffen (smalt)	smalt	pounds		1	0	0	0	
socs	Socs	Socs		ploegscharen	plough shares	guilders		1	0	0	0	
Socs de charrüe	Socs ; de charrues	Socs ; de charrues						0	0	1	0	
Socs de charrues	Socs ; de charrues	Socs ; de charrues						0	0	1	0	
Socs de cherrues	Socs ; de charrues	Socs ; de charrues						0	0	1	0	
Soes de charues	Socs ; de charrues	Socs ; de charrues						0	0	1	0	
Soie	Soie	Soie						0	0	0	0	1
Soie ; à coudre											1	
Soie ; des indes	Soie ; des indes	Soie ; des indes						0	0	1	0	
Soie ; dite fleuret	Soie ; dite fleuret	Soie ; dite fleuret						0	0	1	0	
Soie ; diverse	Soie ; diverse	Soie ; diverse						0	0	1	0	
Soie ; en cocon	Soie ; en cocon	Soie ; en cocon						0	0	1	0	
Soie ; en suaze (?)	Soie ; en suaze (?)	Soie ; en suaze (?)						0	0	1	0	
Soie ; filozelle	Soie ; filoselle	Soie ; filoselle						0	0	1	0	
Soie ; ouvrée											1	
Soie à coudre												1
Soie brut												1
Soie brute												1
Soie de Chine												1
Soie et filoselle	Soie ; filoselle	Soie ; filoselle						0	0	0	0	
Soie filée												1
Soie pour tisser												1
Soie transformée												1
Soirie en étoffe, mouchoirs,gazes et rubans	Soierie en étoffe, mouchoirs, gazes et rubans	Soierie en étoffe, mouchoirs, gazes et rubans						0	0	0	0	
Soja												1
Soles												1
Solivaux	Soliveaux	Soliveaux						0	0	1	0	
Soliveaux	Soliveaux	Soliveaux						0	0	1	0	
Soliveaux ; de sapin	Soliveaux ; de sapin	Soliveaux ; de sapin						0	0	1	0	
Soliveaux de sapin	Soliveaux ; de sapin	Soliveaux ; de sapin						0	0	1	0	
Solives ; de sapin	Soliveaux ; de sapin	Soliveaux ; de sapin						0	0	1	0	
Solives de bois de tilleul												1
solles et playsses sec et fumés	Solles et playsses sec et fumés	Solles et playsses sec et fumés		tong, schol e.a. (gerookt)	smoked sole, plaice etc.	pounds		1	1	0	0	
solles ou langues	Solles ou langues	Solles ou langues		tong	sole	couples'/paar		1	1	0	0	
sommiers	Sommier	Sommier						0	0	0	0	
sommiers brut pour Mannem	Sommier ; brut pour Mannem	Sommier ; brut pour Mannem						0	0	0	0	
sommiers bruts pour Mannem	Sommier ; brut pour Mannem	Sommier ; brut pour Mannem		schoorbalken (ruwe voor Mannem)	crude cross-beams	pieces		1	0	0	0	
sommiers de chêne faconnés	Sommier ; de chêne faconnés	Sommier ; de chêne faconnés		schoorbalken in eik, versierd	decorated cross-beams in oak	pieces		1	1	0	0	
sommiers ou corps d'arbre de sapin	Sommier ; ou corps d'arbre de sapin	Sommier ; ou corps d'arbre de sapin		schoorbalken in den	cross-beams in pine	feetribbe		1	1	0	0	
Son	Son	Son						0	0	1	0	
son de farinne	Son ; de farine	Son ; de farine		zemelmeel	bran flour	guilders	son de farines	1	1	0	0	
Sonde	Sonde	Sonde						0	0	1	0	
Sonnettes	Sonnettes	Sonnettes						0	0	1	0	
sorte d'arbres (utilisé pour traiter la syphilis), Guajocum												1
Sorte de baie de poivre utilisé à la fois comme épice et médicament												1
Sorte de baume												1
Sorte de bière												1
Sorte de bois												1
Sorte de bois ?												1
Sorte de cuir												1
Sorte de herbe ?												1
Sorte de laine												1
Sorte de lin												1
Sorte de morue séché												1
sorte de poison												1
Sorte de poisson												1
Sorte de satin												1
Sorte de toile												1
Sorte de toile (tissu)												1
Sorte de vin												1
Sorte de vin 												1
Sotiveaux	Soliveaux	Soliveaux						0	0	1	0	
Soucis	Soucis	Soucis						0	0	1	0	
soucrion en jarbes	Soucrions ; en jarbes	Soucrions ; en jarbes		granen (alle soorten in schoven) - gierst	soucrion in sheaves	charretée		1	0	0	0	
Soucy	Soucis	Soucis						0	0	1	0	
Soude	Soude	Soude						0	0	1	0	1
Soudure	Soudure	Soudure						0	0	1	0	
soudures	Soudure	Soudure		soudeersel	solder	pounds		1	1	0	0	
Soufflets	Soufflets	Soufflets						0	0	1	0	
soufflets	Soufflets	Soufflets		blaasbalgen (gewone)	regular bellows	pieces		1	0	0	0	
Soufflets ; de forge	Soufflet ; de forge	Soufflet ; de forge						0	0	1	0	
Soufflets ; petits	Soufflet ; petits	Soufflet ; petits						0	0	1	0	
soufflets de bois	Soufflet ; de bois	Soufflet ; de bois		houten blaasbalgen	wooden bellows	dozen		1	1	0	0	
soufflets de maréchal	Soufflet ; de maréchal	Soufflet ; de maréchal		blaasbalgen voor smeden	bellows for smiths	guilders		1	1	0	0	
soufflets pour orges	Soufflet ; pour orgues	Soufflet ; pour orgues						0	0	0	0	
soufflets pour orgues	Soufflet ; pour orgues	Soufflet ; pour orgues		blaasbalgen (orgels)	organ bellows	guilders		1	0	0	0	
Souffre	Souffre	Souffre						0	0	1	0	
Souffre ; ?											1	
Souffre ; divers											1	
Souffre ; en canon											1	
Souffre ; en fanon											1	
Souffre ; en fleur											1	
Souffre ; raffiné											1	
Souffre et salpetre	Souffre et salpêtre	Souffre et salpêtre						0	0	0	0	
Souffres ; en fanon											1	
Soufre	Souffre	Souffre						0	0	1	0	1
Souliers	Souliers	Souliers						0	0	1	0	
Souliers ; brodés	Souliers ; brodés	Souliers ; brodés						0	0	1	0	
Souliers ; d'enfans	Souliers ; d'enfants	Souliers ; d'enfants						0	0	1	0	
Souliers ; de maroquin	Souliers ; de maroquin	Souliers ; de maroquin						0	0	1	0	
Souliers ; neufs	Souliers ; neufs	Souliers ; neufs						0	0	1	0	
Souliers ; ordinaires	Souliers ; ordinaires	Souliers ; ordinaires						0	0	1	0	
Souliers ; vieux	Souliers ; vieux	Souliers ; vieux						0	0	1	0	
souliers neufs	Souliers ; neufs	Souliers ; neufs		schoenen (nieuwe)	new shoes	paar		1	1	0	0	
souliers vieux	Souliers ; vieux	Souliers ; vieux		schoenen (oude)	old shoes	guilders		1	1	0	0	
souliers, pantouffles et galoches	Souliers, pantouffles et galoches	Souliers, pantoufles et galoches		schoenen en pantoffels	shoes and slippers	paar		1	0	0	0	
Soulliers ; neuf	Souliers ; neufs	Souliers ; neufs						0	0	1	0	
Soulliers ; neufs	Souliers ; neufs	Souliers ; neufs						0	0	1	0	
Soulliers ; vieux	Souliers ; vieux	Souliers ; vieux						0	0	1	0	
souphre et meches	Soufre et mêches	Soufre et mêches	sulfur	zwavel en zwavellonten	sulfur and sulfur wicks	pounds		1	1	0	0	
soussi pour mouchoirs	Soussi pour mouchoirs	Soucis ; pour mouchoirs		soussi pour mouchoirs	soussi pour mouchoirs'	ell		1	0	0	0	
Soye ; à broder	Soie ; à broder	Soie ; à broder						0	0	1	0	
Soye ; a coudre	Soie ; à coudre	Soie ; à coudre						0	0	1	0	
Soye ; à coudre	Soie ; à coudre	Soie ; à coudre						0	0	1	0	
Soye ; apressée	Soie ; apprêtée	Soie ; apprêtée						0	0	1	0	
Soye ; aprestée	Soie ; apprêtée	Soie ; apprêtée						0	0	1	0	
Soye ; aprestées	Soie ; apprêtée	Soie ; apprêtée						0	0	1	0	
Soye ; aprêtée	Soie ; apprêtée	Soie ; apprêtée						0	0	1	0	
Soye ; blanche	Soie ; blanche	Soie ; blanche						0	0	1	0	
Soye ; crue	Soie ; crue	Soie ; crue						0	0	1	0	
Soye ; crüe	Soie ; crue	Soie ; crue						0	0	1	0	
Soye ; de Bengale											1	
Soye ; de fleuret	Soie ; en fleures	Soie ; en fleuret						0	0	1	0	
Soye ; de Nankin											1	
Soye ; de poc	Soie ; de porc	Soie ; de porc						0	0	1	0	
Soye ; de porc											1	
Soye ; de porc ?	Soie ; de porc	Soie ; de porc						0	0	1	0	
Soye ; Dites filozelle	Soie ; filoselle	Soie ; filoselle						0	0	1	0	
Soye ; Diverses	Soie ; diverse	Soie ; diverse						0	0	1	0	
Soye ; écru											1	
Soye ; en fleures	Soie ; en fleuret	Soie ; en fleuret						0	0	1	0	
Soye ; en fleuret	Soie ; en fleuret	Soie ; en fleuret						0	0	1	0	
Soye ; en rames	Soie ; en rames	Soie ; en rames						0	0	1	0	
Soye ; et fleures	Soie ; en fleuret	Soie ; en fleuret						0	0	1	0	
Soye ; filée	Soie ; filée	Soie ; filée						0	0	1	0	
Soye ; fleurs ?	Soie ; en fleuret	Soie ; en fleuret						0	0	1	0	
Soye ; graise	Soie ; grège	Soie ; grège						0	0	1	0	
Soye ; graize	Soie ; grège	Soie ; grège						0	0	1	0	
Soye ; greze	Soie ; grège	Soie ; grège						0	0	1	0	
Soye ; grise ?	Soie ; grège	Soie ; grège						0	0	1	0	
Soye ; lorce	Soie ; torce	Soie ; torce						0	0	1	0	
Soye ; mankin	Soie ; Nankin	Soie ; Nankin						0	0	1	0	
Soye ; NanKin	Soie ; Nankin	Soie ; Nankin						0	0	1	0	
Soye ; Nankin	Soie ; Nankin	Soie ; Nankin						0	0	1	0	
Soye ; nankin	Soie ; Nankin	Soie ; Nankin						0	0	1	0	
Soye ; organsine	Soie ; Nankin	Soie ; Nankin						0	0	1	0	
Soye ; soye et fleuret	Soie ; en fleures	Soie ; en fleuret						0	0	1	0	
Soye ; tanier	Soie ; tapis	Soie ; tapis						0	0	1	0	
Soye ; tanir	Soie ; tapis	Soie ; tapis						0	0	1	0	
Soye ; tanis	Soie ; tapis	Soie ; tapis						0	0	1	0	
Soye ; tapis	Soie ; tapis	Soie ; tapis						0	0	1	0	
Soye ; teinte	Soie ; teinte	Soie ; teinte						0	0	1	0	
Soye ; trame ?	Soie ; trame de	Soie ; trame de						0	0	1	0	
soye à coudre	Soie ; à coudre	Soie ; à coudre		zijde (naai-)	sewing silk	pounds		1	0	0	0	
soye crue	Soie ; crue	Soie ; crue	crude silk	zijde (ruwe)	crude silk	baal		1	1	0	0	
Soye de porc	Soie ; de porc	Soie ; de porc						0	0	1	0	
soye de porcs	Soie ; de porc	Soie ; de porc		varkenshaar (borstels)	pig hair	pounds	poil de soye de pourceau	1	1	0	0	
Soye de pos	Soie ; de porc	Soie ; de porc						0	0	1	0	
soye floche	Soie ; floche	Soie ; floche		zijde (floche)	floche silk	pounds		1	0	0	0	
soye teinte et à coudre	Soie ; teinte et à coudre	Soie ; teinte et à coudre		zijde (geverfde en naai-)	painted silk	pounds		1	1	0	0	
Soye, Ilankin	Soie ; Nankin	Soie ; Nankin						0	0	1	0	
Soyerie	Soierie	Soierie						0	0	1	0	
Soyes ; Cocons	Soie ; cocons	Soie ; cocons						0	0	1	0	
Soyes ; Diverses	Soie ; diverse	Soie ; diverse						0	0	1	0	
Soyes ; Filoselle	Soie ; filoselle	Soie ; filoselle						0	0	1	0	
Soyrie	Soierie	Soierie						0	0	1	0	
Spalme	Spalme	Spalme						0	0	1	0	
Spalte	Spalte	Spalte						0	0	1	0	
Spardilles	Spardilles	Spardilles						0	0	1	0	
Spath zinc/ smithsonite												1
sperma ceti ou blanc de baleines	Spermaceti	Spermaceti		sperma ceti	spermaceti	pounds		1	1	0	0	
Spermaceti	Spermaceti	Spermaceti						0	0	1	0	
Spicacellica	Spicaceltica	Spicaceltica						0	0	1	0	
Spicaceltica	Spicaceltica	Spicaceltica						0	0	1	0	
Spicaceltina	Spicaceltica	Spicaceltica						0	0	1	0	
Spicajudica	Spicaceltica	Spicaceltica						0	0	1	0	
Spicanardi	Spicanardi	Spicanardi						0	0	1	0	
Spicanardy	Spicanardi	Spicanardi						0	0	1	0	
spirinck	Spirinck	Spirinck		spiering (eperlan)	sparling	mandjes		1	1	0	0	
Spode	Spode	Spode						0	0	1	0	
Sprats												1
Squine	Squine	Squine						0	0	1	0	
Stafisaigre	Stafisagre	Stafisagre						0	0	1	0	
Stil de grain	Stil de grain	Stil de grain						0	0	1	0	
Stil de grains	Stil de grain	Stil de grain						0	0	1	0	
StinKerque	StinKerque	StinKerque						0	0	1	0	
Stinkerque	StinKerque	StinKerque						0	0	1	0	
Stocfiche	Stockfish	Poisson ; Morue ; Sèche						0	0	1	0	
Stockfisch												1
Stockfish											1	
stockvisch et bakeliau	Stockfish	Poisson ; Morue ; Sèche	stockfish	stokvis en bakeljauw	stockfish	pounds	stockvisch	1	1	0	0	
Stocliche	Stockfish	Poisson ; Morue ; Sèche						0	0	1	0	
Stofiche	Stockfish	Poisson ; Morue ; Sèche						0	0	1	0	
Storaix	Storax	Storax						0	0	1	0	
Storax	Storax	Storax						0	0	1	0	
Sublimé	Sublimé	Sublimé						0	0	1	0	
sublime corosif	Sublime corosif	Drogues ; médicinales ; Sublime ; corosif		zuur (opgewerkt)	acid (reprocessed)	pounds		1	1	0	0	
Succade	Succade	Succade						0	0	1	0	1
succades et confitures	Succade et confitures	Succade et confitures		sukade en konfituren	candied peel and jams	guilders	confitures et biscuits	1	1	0	0	
Succin, ambre jaune	Ambre ; jaune	Ambre ; jaune										1
Sucre	Sucre	Sucre						0	0	1	0	1
Sucre ; batard	Sucre ; bâtard	Sucre ; bâtard						0	0	1	0	
Sucre ; blanc	Sucre ; blanc	Sucre ; blanc						0	0	1	0	
Sucre ; blanc ; en pain											1	
Sucre ; blanc ; en pains											1	
Sucre ; brun	Sucre ; brun	Sucre ; brun						0	0	1	0	
Sucre ; brut	Sucre ; brut	Sucre ; brut						0	0	1	0	
Sucre ; candi	Sucre ; candy	Sucre ; candy						0	0	1	0	
Sucre ; candy	Sucre ; candy	Sucre ; candy						0	0	1	0	
Sucre ; canoy	Sucre ; candy	Sucre ; candy						0	0	1	0	
Sucre ; carré	Sucre ; carré	Sucre ; carré						0	0	1	0	
Sucre ; cassonade	Sucre ; cassonade	Sucre ; cassonade						0	0	1	0	
Sucre ; cassonnade	Sucre ; cassonade	Sucre ; cassonade						0	0	1	0	
Sucre ; commun	Sucre ; commun	Sucre ; commun						0	0	1	0	
Sucre ; d'Arabe	Sucre ; commun	Sucre ; commun						0	0	1	0	
Sucre ; d'erabe	Sucre ; d'érable	Sucre ; d'érable						0	0	1	0	
Sucre ; d'ergeois	Sucre ; d'orge	Sucre ; d'orge						0	0	1	0	
Sucre ; d'orge	Sucre ; d'orge	Sucre ; d'orge						0	0	1	0	
Sucre ; de pain	Sucre ; en pain	Sucre ; en pain						0	0	1	0	
Sucre ; divers											1	
Sucre ; empains	Sucre ; en pain	Sucre ; en pain						0	0	1	0	
Sucre ; en pain	Sucre ; en pain	Sucre ; en pain						0	0	1	0	
Sucre ; en pains	Sucre ; en pain	Sucre ; en pain						0	0	1	0	
Sucre ; en poudre	Sucre ; en poudre	Sucre ; en poudre						0	0	1	0	
Sucre ; ferré	Sucre ; ferré	Sucre ; ferré						0	0	1	0	
Sucre ; mes???	Sucre ; mêlé	Sucre ; mêlé						0	0	1	0	
Sucre ; meslis	Sucre ; mêlé	Sucre ; mêlé						0	0	1	0	
Sucre ; moscoviede	Sucre ; moscovie de	Sucre ; de moscovie						0	0	1	0	
Sucre ; raffiné	Sucre ; raffiné	Sucre ; raffiné						0	0	1	0	
Sucre ; rafiné	Sucre ; raffiné	Sucre ; raffiné						0	0	1	0	
Sucre ; sucrerie divers	Sucre ; divers	Sucre ; divers						0	0	1	0	
Sucre ; terné	Sucre ; terré	Sucre ; terré						0	0	1	0	
Sucre ; terré	Sucre ; terré	Sucre ; terré						0	0	1	0	
Sucre ; test	Sucre ; test	Sucre ; tête						0	0	1	0	
Sucre ; teste	Sucre ; test	Sucre ; tête						0	0	1	0	
Sucre ; vergeois	Sucre ; vergeoise	Sucre ; vergeoise						0	0	1	0	
Sucre ; versoir	Sucre ; versoir	Sucre ; versoir						0	0	1	0	
Sucre ; versoix	Sucre ; vergeoise	Sucre ; vergeoise						0	0	1	0	
Sucre : brut	Sucre ; brut	Sucre ; brut						0	0	1	0	
Sucre : en pain	Sucre ; en pain	Sucre ; en pain						0	0	1	0	
sucre à devises et à casser	Sucre ; à devises et à casser	Sucre ; à devises et à casser		suiker (fruits à devises et à casser)	sugar (fruits à devises et à casser)	guilders	fruits à deviser	1	1	0	0	
Sucre blanc												1
sucre brun bas prix	Sucre ; brun bas prix	Sucre ; brun	brown sugar	suiker (poeder-, goedkope)	cheap powdered sugar	pounds		1	1	0	0	
Sucre brut												1
Sucre candi												1
sucre candis	Sucre ; candis	Sucre ; candy	sugar candy	suiker (kandij-)	sugar candy	pounds		1	1	0	0	
sucre d'orge	Sucre ; d'orge	Sucre ; d'orge	sugar candy	gerstsuiker	barley sugar	pounds		1	0	0	0	
sucre dite Lompen	Sucre ; dite Lompen	Sucre ; dite Lompen	brown sugar	suiker (lompen)	sugar in lumps	pounds		1	0	0	0	
sucre en dragées	Sucre ; en dragées	Sucre ; en dragées	white powdered sugar	suiker (snoepjes)	sugar in sweets	pounds		1	1	0	0	
Sucre en pain(s)												1
sucre en pains	Sucre ; en pains	Sucre ; en pain	white powdered sugar	suiker (brood-)	sugar in loaves	pounds		1	1	0	0	
Sucre en poudre												1
sucre en poudre blanc	Sucre ; en poudre blanc	Sucre ; en poudre blanc	white powdered sugar	suiker (witte poeder-)	white powdered sugar	pounds		1	1	0	0	
sucre en poudre blanc de haut prix	Sucre ; en poudre blanc de haut prix	Sucre ; en poudre blanc de haut prix	white powdered sugar	suiker (poeder-, dure)	expensive powdered sugar	pounds		1	1	0	0	
sucre en poudre brun	Sucre ; en poudre brun	Sucre ; en poudre brun	brown sugar	suiker (bruine poeder-)	brown powdered sugar	pounds		1	1	0	0	
Sucre et amandes												1
Sucre et anis												1
Sucre et cuir												1
Sucre et prunes												1
Sucre et raisins secs	Sucre et fruits ; secs ; raisins	Sucre et fruits ; secs ; raisins										1
Sucre fin												1
Sucre non raffiné												1
Sucre raffiné												1
Sucrerie ; en dragées											1	
Sucreries ; Diverses	Sucreries ; diverses	Sucreries ; diverses						0	0	1	0	
Sucreries ; Dragées	Sucreries ; dragées	Sucreries ; dragées						0	0	1	0	
Sucreries ; en dragées											1	
Sucres ; Brut	Sucre ; brut	Sucre ; brut						0	0	1	0	
Sucres ; Candy	Sucre ; candy	Sucre ; candy						0	0	1	0	
Sucres ; Cassonade	Sucre ; cassonade	Sucre ; cassonade						0	0	1	0	
Sucres ; Rafiné	Sucre ; raffiné	Sucre ; raffiné						0	0	1	0	
Sucres ; Terré	Sucre ; terré	Sucre ; terré						0	0	1	0	
Sucres ; Vergeois	Sucre ; vergeoise	Sucre ; vergeoise						0	0	1	0	
Sucriers ; de fayance	Sucriers ; de faïence	Ouvrages ; de faïence ; sucriers						0	0	1	0	
Sucrion	Sucrion	Sucrion						0	0	1	0	
Suif	Suif	Suif						0	0	1	1	1
Suif ; en branche											1	
Suif ; en chandeles											1	
Suif ; En Chandelle	Suif ; en chandelle	Suif ; en chandelle						0	0	1	0	
Suif ; En chandelle	Suif ; en chandelle	Suif ; en chandelle						0	0	1	0	
Suif ; en chandelle	Suif ; en chandelle	Suif ; en chandelle						0	0	1	0	
Suif ; en chandelles											1	
Suif ; En pain	Suif ; en pain	Suif ; en pain						0	0	1	0	
Suif ; en pain											1	
Suif ; fondu											1	
suif à faire chandelles	Suif ; à faire des chandelles	Suif ; à faire des chandelles		talk (voor kaarsen)	tallow for candles	pounds		1	1	0	0	
suif en masse	Suif ; en masse	Suif ; en masse		talk in bulk (dierlijk vet)	tallow	pounds		1	1	0	0	
Suif en pain	Suif ; en pain	Suif ; en pain						0	0	1	0	
Suif fondu et en chandelles	Suif ; fondu et en chandelles	Suif ; fondu et en chandelles						0	0	0	0	
suif pour raffiner cuivre	Suif ; pour raffiner le cuivre	Suif ; pour raffiner le cuivre		talk (voor koperraffinage)	tallow for copper refining	pounds		1	1	0	0	
Suine	Suine	Suine						0	0	1	0	
Sul de grain	Stil de grain	Stil de grain						0	0	1	0	
Sulfide de cuivre												1
Sulfure de mercure/vermillon	Sulfure de mercure/vermillon	Drogues ; pour la peinture et la teinture ; Vermillon ou sulfure de vermillon										1
Sumac	Sumac	Drogues ; pour la peinture et la teinture ; Sumac						0	0	1	0	
Sumac des corroyeurs	Sumac ; des corroyeurs	Drogues ; pour la peinture et la teinture ; Sumac										1
sumac ou pastel	Sumac	Drogues ; pour la peinture et la teinture ; Sumac		kleurstoffen (weed en smak)	weed and sumac	pounds	sumac	1	1	0	0	
suye de cheminées	Suie ; de cheminée	Suie ; de cheminée		schoorsteenzwart	chimney soot	guilders		1	1	0	0	
Tabac	Tabac	Tabac						0	0	1	1	1
Tabac ; à fumer	Tabac ; à fumer	Tabac ; à fumer						0	0	1	0	
Tabac ; à varié	Tabac ; à varié	Tabac ; à varié						0	0	1	0	
Tabac ; avarié	Tabac ; avarié	Tabac ; avarié						0	0	1	0	
Tabac ; commun	Tabac ; commun	Tabac ; commun						0	0	1	0	
Tabac ; d'Espagne	Tabac ; d'Espagne	Tabac ; d'Espagne						0	0	1	0	
Tabac ; de Brazil	Tabac ; de Brésil	Tabac ; de Brésil						0	0	1	0	
Tabac ; de Brezil	Tabac ; de Brésil	Tabac ; de Brésil						0	0	1	0	
Tabac ; de brezil	Tabac ; de Brésil	Tabac ; de Brésil						0	0	1	0	
Tabac ; de caisse	Tabac ; de caisse	Tabac ; de caisse						0	0	1	0	
Tabac ; de cantine	Tabac ; de cantine	Tabac ; de cantine						0	0	1	0	
