numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
517,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,27,Cire ; jaune,Venise,"1 456,00",livres,"1,5",2184,0,,1
518,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,27,Coton ; filé,Venise,"100,00",livres,2,200,0,,1
519,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,27,Cuirs ; de bœuf ; tannés,Venise,"1 000,00",livres,"0,6",600,0,,1
520,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Etoffe ; de soye,Venise,"50,00",livres,40,2000,0,,1
521,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Fer ; en barres,Venise,"5 000,00",livres,"0,15",750,0,,1
522,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Fil ; de chevre,Venise,"200,00",livres,3,600,0,,1
523,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Harangs ; blancs,Venise,"3 000,00",livres,"0,25",750,0,,1
524,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Huile ; d'olive,Venise,"750,00",livres,"0,4",300,0,,1
525,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Indigo,Venise,"1 016,00",livres,5,5080,0,,1
526,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Legumes,Venise,"800,00",livres,1,800,0,,1
527,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Marchandises ; melées,Venise,"1,00",valeur,160,160,0,,1
528,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Mercerie,Venise,"300,00",livres,"3,5",1050,0,,1
529,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Morue ; seche,Venise,"1 000,00",livres,"0,25",250,0,,1
530,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Pierres ; a fusils,Venise,"2 000,00",livres,"0,2",400,0,,1
531,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Poivre,Venise,"300,00",livres,"1,5",450,0,,1
532,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Raisins ; secs,Venise,"1 200,00",livres,"0,2",240,0,,1
533,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Rocou,Venise,"6 954,00",livres,"2,5",17385,0,,1
534,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Savon,Venise,"800,00",livres,"0,4",320,0,,1
535,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Sirop ; de capilaire,Venise,"200,00",livres,1,200,0,,1
536,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Souffre,Venise,"600,00",livres,"0,1",60,0,,1
537,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Sucre ; blanc,Venise,"35 196,00",livres,"0,5",17598,0,,1
538,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Toile ; diverse,Venise,"200,00",livres,"3,5",700,0,,1
539,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Toile ; peinte,Venise,"1 100,00",livres,5,5500,0,,1
540,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Verdet,Venise,"2 300,00",livres,1,2300,0,,1
541,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Acier,Levant,"15 070,00",livres,"0,35",5274,"-0,5",,1
542,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Alun ,Levant,"94 475,00",livres,"0,2",18895,0,,1
543,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Amandes,Levant,"244 570,00",livres,"0,2",48914,0,,1
544,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Anchoix,Levant,"15,00",barils,4,60,0,,1
545,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Anchoix,Levant,"3 620,00",livres,"0,5",1810,0,,1
546,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Argent ; vif,Levant,"4 174,00",livres,5,20870,0,,1
547,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Arquifou,Levant,"265 475,00",livres,"0,15",39821,"-0,25",,1
548,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Azur,Levant,"2 558,00",livres,"0,6",1534,"-0,8",,1
549,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Bœuf ; salé,Levant,"750,00",livres,"0,3",225,0,,1
550,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Bois ; de campeche,Levant,"72 620,00",livres,"0,1",7262,0,,1
551,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Bois ; de fernambourg,Levant,"189 270,00",livres,"0,5",94635,0,,1
552,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Bois ; de gayac,Levant,"7 050,00",livres,"0,25",1762,"-0,5",,1
553,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Bonnets ; de laine,Levant,"18 627,00",douzaines,10,186270,0,,1
554,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Bouteilles ; de verre,Levant,"1 850,00",livres,"0,2",370,0,,1
555,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Bray et gaudron,Levant,"25 620,00",livres,"0,2",5124,0,,1
556,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Brun ; rouge,Levant,"40 750,00",livres,"0,1",4075,0,,1
557,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Cacao,Levant,"2 111,00",livres,"1,3",2744,"-0,3",,1
558,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Caffé ; des Isles,Levant,"6 015 834,00",,"0,75",4511875,"-0,5",,1
559,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Canefice,Levant,"2 000,00",livres,"0,15",300,0,,1
560,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Canelle,Levant,"5 368,00",livres,10,53680,0,,1
561,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Ceruse,Levant,"3 286,00",livres,"0,2",657,"-0,2",,1
562,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Chandelle,Levant,"3 823,00",livres,"0,5",1911,"-0,5",,1
563,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Chanvre ; peigné,Levant,"6 050,00",livres,"0,75",4537,"-0,5",,1
564,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Chapeaux ; poil et laine,Levant,"1 316,00",livres,6,7896,0,,1
565,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Chataignes,Levant,"16 225,00",livres,"0,1",1622,"-0,5",,1
566,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Cire ; blanche,Levant,"438,00",livres,2,876,0,,1
567,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Cire ; jaune,Levant,"33 228,00",livres,"1,5",49842,0,,1
568,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Cloux ; de fer,Levant,"85 924,00",livres,"0,25",21481,0,,1
569,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Cochenille,Levant,"195 029,00",livres,18,3510522,0,,1
570,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Confiures,Levant,"7 100,00",livres,1,7100,0,,1
571,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Corail ; brut,Levant,"2 264,00",livres,"0,5",1132,0,,1
572,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Corail ; ouvré,Levant,"645,00",livres,160,103000,-200,erreur,1
573,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Cordages ; de chanvre,Levant,"14 970,00",livres,"0,3",4491,0,,1
574,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Coton ; filé,Levant,"2 538,00",livres,"1,1",2791,"-0,8",,1
575,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Couperose,Levant,"89 330,00",livres,"0,1",8933,0,,1
576,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Crin,Levant,"300,00",livres,"0,75",225,0,,1
577,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Cuirs ; de vache ; lissés,Levant,"6 995,00",livres,"0,8",5591,-5,,1
578,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Cuivre ; ouvré,Levant,"394,00",livres,"1,5",591,0,,1
579,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Dentelle ; du Puy,Levant,"75,00",livres,50,3750,0,,1
580,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Dorure ; fine,Levant,"2 073,00",livres,100,207300,0,,1
581,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,28,Drap ; londrin,Levant,"791 935,00",livres,7,5543545,0,,1
582,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Draperie ; petite,Levant,"2 800,00",livres,3,8400,0,,1
583,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Drogueries,Levant,"12 408,00",livres,2,24816,0,,1
584,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Eau de vie,Levant,"4 130,00",livres,"0,25",1032,"-0,5",,1
585,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Etain ; ouvré,Levant,"75 233,00",livres,1,75233,0,,1
586,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Etamine ; de laine,Levant,"470,00",livres,6,2820,0,,1
587,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Etoffe ; de soye,Levant,"7 863,00",livres,40,314520,0,,1
588,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Fayance,Levant,"60 800,00",livres,"0,5",30400,0,,1
589,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Fer ; en barres,Levant,"1 071 180,00",livres,"0,15",160677,0,,1
590,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Fer ; blanc,Levant,"15 615,00",livres,"0,6",9368,-1,,1
591,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Fer ; ouvré,Levant,"193 609,00",livres,"0,25",48402,"-0,25",,1
592,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Fer ; vieux,Levant,"2 630,00",livres,"0,05",131,"-0,5",,1
593,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Figues,Levant,"2 990,00",livres,"0,2",598,0,,1
594,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Fil ; blanc,Levant,"944,00",livres,2,1888,0,,1
595,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Fleurs ; d'aspic,Levant,"23 390,00",livres,"0,3",7017,0,,1
596,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Fromage,Levant,"11 325,00",livres,"0,3",3397,"-0,5",,1
597,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Galles,Levant,"1 912,00",livres,"0,5",956,0,,1
598,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Garance,Levant,"4 886,00",livres,"0,3",1465,"-0,8",,1
599,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Geroffle,Levant,"26 291,00",livres,10,262910,0,,1
600,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Gingembre,Levant,"37 710,00",livres,"0,2",7542,0,,1
601,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Grabeau ; d'indigo,Levant,"29 534,00",livres,3,88602,0,,1
602,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Huile ; d'olive,Levant,"12 155,00",livres,"0,4",4862,0,,1
603,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Indigo,Levant,"295 431,00",livres,5,1477155,0,,1
604,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Laine ; de chevron,Levant,"138 748,00",livres,2,277496,0,,1
605,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Laine ; diverse,Levant,"113 360,00",livres,"0,75",85020,0,,1
606,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Legumes,Levant,"389 000,00",livres,"0,2",77800,0,,1
607,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Librairie,Levant,"11 780,00",livres,2,23560,0,,1
608,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Liege,Levant,"31 525,00",livres,"0,15",4728,"-0,75",,1
609,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Liqueurs,Levant,"40 510,00",livres,1,40510,0,,1
610,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Mercerie,Levant,"8 252,00",livres,"3,5",28882,0,,1
611,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Miel,Levant,"10 143,00",livres,"0,25",2535,"-0,75",,1
612,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Miny,Levant,"4 050,00",livres,"0,2",810,0,,1
613,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Morue ; seche,Levant,"123 982,00",livres,"0,25",30945,"-50,5",,1
614,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Noisettes,Levant,"7 340,00",livres,"0,1",734,0,,1
615,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Orpiment,Levant,"3 027,00",livres,"0,35",1059,"-0,45",,1
616,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Papier ; blanc,Levant,"359 600,00",livres,"0,6",215760,0,,1
617,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Piastres,Levant,"92 897,00",en nombre,5,464485,0,,1
618,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Pierres ; a fusils,Levant,"68 100,00",livres,"0,2",13620,0,,1
619,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Piment,Levant,"6 220,00",livres,"0,25",1555,0,,1
620,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Plomb ; en grenaille,Levant,"161 880,00",livres,"0,25",40470,0,,1
621,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Plomb ; en saumon,Levant,"293 770,00",livres,"0,2",58754,0,,1
622,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Poissons ; salés,Levant,"6 000,00",livres,"0,25",1500,0,,1
623,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Poivre,Levant,"446 834,00",livres,"1,5",670251,0,,1
624,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Prunes,Levant,"3 640,00",livres,"0,25",910,0,,1
625,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,29,Quincaille ; de fer et acier,Levant,"160 448,00",livres,1,160448,0,,1
