numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,unverified
1223,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Eau  de vie,Savoye et Piemont,30876,livres,"0,25",7719,0,,1
1224,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Epicerie,Savoye et Piemont,334,livres,2,668,0,,1
1225,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Eponges,Savoye et Piemont,1600,livres,1,1600,0,,1
1226,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Essence,Savoye et Piemont,1000,livres,3,3000,0,,1
1227,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Etain ; ouvré,Savoye et Piemont,267,livres,1,267,0,,1
1228,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Etoffe ; de soye,Savoye et Piemont,2567,livres,40,102680,0,,1
1229,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Etoffe ; my soie,Savoye et Piemont,80,livres,20,1600,0,,1
1230,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Etoupes ; de chanvre,Savoye et Piemont,5970,livres,"0,2",1194,0,,1
1231,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Farine,Savoye et Piemont,30108,livres,"0,2",6021,"-0,6",,1
1232,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Fayance,Savoye et Piemont,9784,livres,"0,5",4892,0,,1
1233,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Fer ; en barres,Savoye et Piemont,141520,livres,"0,15",21228,0,,1
1234,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Fer ; en lame,Savoye et Piemont,840,livres,"0,25",210,0,,1
1235,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Fer ; ouvré,Savoye et Piemont,2577,livres,"0,25",644,"-0,25",,1
1236,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Figues,Savoye et Piemont,9940,livres,"0,2",1988,0,,1
1237,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Fil ; blanc,Savoye et Piemont,250,livres,2,500,0,,1
1238,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Fil ; de chevre,Savoye et Piemont,750,livres,3,2250,0,,1
1239,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Fleurs ; de romarin,Savoye et Piemont,413,livres,"0,1",41,"-0,3",,1
1240,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Fleurs ; de soufre,Savoye et Piemont,1994,livres,"0,15",299,"-0,1",,1
1241,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Fromage,Savoye et Piemont,23436,livres,"0,3",7031,"0,2",,1
1242,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Fruits ; crus,Savoye et Piemont,500,charges,20,10000,0,,1
1243,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Fumier,Savoye et Piemont,13000,livres,"0,4",5200,0,,1
1244,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Galles,Savoye et Piemont,1700,livres,"0,5",850,0,,1
1245,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Gans,Savoye et Piemont,850,douzaines,6,5100,0,,1
1246,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Gans,Savoye et Piemont,150,livres,5,750,0,,1
1247,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,40,Garance,Savoye et Piemont,3256,livres,"0,5",1628,0,,1
1248,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Gaudron,Savoye et Piemont,3000,livres,"0,15",450,0,,1
1249,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Gaze ; de soye,Savoye et Piemont,18,livres,50,900,0,,1
1250,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Gerofle,Savoye et Piemont,250,livres,10,2500,0,,1
1251,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Gomme ; arabique,Savoye et Piemont,2145,livres,"0,75",1608,"-0,75",,1
1252,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Graine ; de trefle,Savoye et Piemont,2470,livres,"0,25",617,"-0,5",,1
1253,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Graisse ; de porc,Savoye et Piemont,500,livres,"0,5",250,0,,1
1254,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Harangs ; blancs,Savoye et Piemont,16,barils,40,640,0,,1
1255,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Huile ; d'olive,Savoye et Piemont,371833,livres,"0,4",148733,"-0,2",,1
1256,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Huile ; de poisson,Savoye et Piemont,954,livres,"0,25",238,"-0,5",,1
1257,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Jarres,Savoye et Piemont,273,en nombre,3,819,0,,1
1258,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Indienne,Savoye et Piemont,1280,pièces,12,15360,0,,1
1259,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Indigo,Savoye et Piemont,22499,livres,5,112495,0,,1
1260,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Jus ; de citron,Savoye et Piemont,2215,livres,"0,5",1107,"-0,5",,1
1261,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Jus ; de reglisse,Savoye et Piemont,2165,livres,"0,5",1082,"-0,5",,1
1262,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Laine ; de chevron,Savoye et Piemont,3846,livres,"1,5",5769,0,,1
1263,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Laine ; lavée,Savoye et Piemont,62622,livres,"1,1",68884,"-0,2",,1
1264,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Laine ; surge,Savoye et Piemont,51572,livres,"0,6",30943,"-0,2",,1
1265,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Lard,Savoye et Piemont,2571,livres,"0,3",771,"-0,3",,1
1266,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Legumes,Savoye et Piemont,13630,livres,"0,1",1363,0,,1
1267,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Leton ; ouvré,Savoye et Piemont,116,livres,"1,5",174,0,,1
1268,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Librairie,Savoye et Piemont,1175,livres,2,2350,0,,1
1269,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Liege,Savoye et Piemont,13600,livres,"0,5",6800,0,,1
1270,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Lin ; peigné,Savoye et Piemont,3582,livres,"0,75",2686,"-0,5",,1
1271,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Liqueurs,Savoye et Piemont,2570,livres,1,2570,0,,1
1272,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Mallons ??,Savoye et Piemont,2005,en nombre,"0,025",50,"-0,13",,1
1273,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Manne,Savoye et Piemont,471,livres,"1,5",706,"-0,5",,1
1274,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Marchandises ; melées,Savoye et Piemont,1,valeur,2623,2523,-100,,1
1275,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Mercerie,Savoye et Piemont,18445,livres,"3,5",64557,"-0,5",,1
1276,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Mercerie,Savoye et Piemont,1,valeur,368,368,0,,1
1277,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Meules ; a moulin,Savoye et Piemont,3,en nombre,50,150,0,,1
1278,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Miel,Savoye et Piemont,4409,livres,"0,3",1322,"-0,7",,1
1279,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Morue ; seche,Savoye et Piemont,109910,livres,"0,25",27477,"-0,5",,1
1280,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,41,Mouchoirs ; de coton,Savoye et Piemont,129,pièces,12,1548,0,,1
1281,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Mouchoirs ; de soye,Savoye et Piemont,67,douzaines,36,2512,100,,1
1282,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Mousseline,Savoye et Piemont,35,pièces,200,7000,0,,1
1283,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Mousseline,Savoye et Piemont,1000,livres,20,20000,0,,1
1284,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Mules et mulets,Savoye et Piemont,8,en nombre,200,1600,0,,1
1285,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Olives,Savoye et Piemont,968,livres,"0,5",484,0,,1
1286,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Orge,Savoye et Piemont,812,charges,20,16240,0,,1
1287,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Orge,Savoye et Piemont,30269,livres,"0,05",1513,"-0,45",,1
1288,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Outes ?,Savoye et Piemont,4,en nombre,4,16,0,,1
1289,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Parchemin,Savoye et Piemont,999,rames,6,5994,0,,1
1290,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Parchemin,Savoye et Piemont,1342,livres,3,4026,0,,1
1291,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Peaux ; de chamois,Savoye et Piemont,1600,livres,4,6400,0,,1
1292,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Peaux ; de chevre ; apretées,Savoye et Piemont,83,douzaines,30,2490,0,,1
1293,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Peaux ; de chevre ; apretées,Savoye et Piemont,2445,livres,"1,5",3667,"-0,5",,1
1294,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Peaux ; de mouton ; apretées,Savoye et Piemont,20930,en nombre,"1,5",31395,0,,1
1295,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Peaux ; de mouton ; apretées,Savoye et Piemont,11989,livres,1,11989,0,,1
1296,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Peaux ; de mouton ; en blanc,Savoye et Piemont,9980,en nombre,"1,5",14970,0,,1
1297,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Peaux ; de veau ; tannées,Savoye et Piemont,6960,en nombre,"2,5",17400,0,,1
1298,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Peaux ; de veau ; tannées,Savoye et Piemont,24335,livres,"1,25",30423,"4,25",,1
1299,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Pelleterie,Savoye et Piemont,2317,livres,10,23170,0,,1
1300,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Peignes ; de buis,Savoye et Piemont,2974,livres,"1,5",4461,0,,1
1301,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Pierres ; a four,Savoye et Piemont,156,charges,3,468,0,,1
1302,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Pierres ; a fusils,Savoye et Piemont,1350,livres,"0,2",270,0,,1
1303,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Piment,Savoye et Piemont,1310,livres,"0,1",131,0,,1
1304,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Plans ; de meurier,Savoye et Piemont,594,en nombre,2,1188,0,,1
1305,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Planches ; de sapin,Savoye et Piemont,1048,douzaines,9,9032,-400,erreur,1
1306,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,"Plumes ; d'autruche , apretées",Savoye et Piemont,100,livres,80,8000,0,,1
1307,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Poissons ; salés,Savoye et Piemont,810,livres,"0,25",202,"-0,5",,1
1308,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Poivre ; ordinaire,Savoye et Piemont,23254,livres,"1,5",34881,0,,1
1309,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Poivre ; geroflé,Savoye et Piemont,1200,livres,"0,75",900,0,,1
1310,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Poix,Savoye et Piemont,2458,livres,"0,1",245,"-0,8",,1
1311,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Pomades,Savoye et Piemont,2760,livres,2,5520,0,,1
1312,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Porcs ; gras,Savoye et Piemont,525,en nombre,40,21000,0,,1
1313,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,42,Potterie ; de terre,Savoye et Piemont,730,charges,30,21900,0,,1
1314,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Presure,Savoye et Piemont,252,livres,"0,25",63,0,,1
1315,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Prunes,Savoye et Piemont,7625,livres,"0,25",1906,"-0,25",,1
1316,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Quincaille ; de fer ,Savoye et Piemont,13908,livres,1,13908,0,,1
1317,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Racine ; d'alisary,Savoye et Piemont,31200,livres,"0,5",15600,0,,1
1318,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Raisins ; frais,Savoye et Piemont,165100,livres,"0,1",16510,0,,1
1319,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Raisins ; secs,Savoye et Piemont,725,livres,"0,2",145,0,,1
1320,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Reglisse,Savoye et Piemont,13758,livres,"0,25",3439,"-0,5",,1
1321,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Ris,Savoye et Piemont,9120,livres,"0,2",1824,0,,1
1322,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Rocou,Savoye et Piemont,14023,livres,"2,5",35057,"-0,5",,1
1323,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Roues,Savoye et Piemont,4,pièces,60,240,0,,1
1324,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Saffranum,Savoye et Piemont,12138,livres,"0,75",9103,"-0,5",,1
1325,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Savon,Savoye et Piemont,45016,livres,"0,4",18006,"-0,4",,1
1326,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Savonnettes,Savoye et Piemont,6642,livres,3,19926,0,,1
1327,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Sené,Savoye et Piemont,285,livres,"1,5",427,"-0,5",,1
1328,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Sirop ; d'alkerme,Savoye et Piemont,200,livres,4,800,0,,1
