item,group,status,beforeItems,afterItems,obsolete,imprimatur
cendre blanche,[not a medical product],ambiguous,,[Cendre ; blan],no,
cendre bleue,[not a medical product],ambiguous,,[Drogues ; Pour la peinture ; Cendres Bleues] [Drogues ; Pour la peinture et la teinture ; Cendres bleues] [Drogues ; pour la peinture et la teinture ; cendres ; bleues] [Drogues ; pour peinture et teinture ; cendre ; bleue] [Cendre ; bleue] [Cendre ; bleus] [Cendre ; bleüe] [Cendre Bleues] [Cendre bleue] [Cendre blue] [cendre ; bleue] [Cendre ; bleu] [Cendre ; bleuë] [Cendres ; bleues],no,
cendre bleue et verte,[not a medical product],ambiguous,,[Cendre;bleue et verte],no,
cendre bourde,[not a medical product],ambiguous,,[Bourde] [Bourdes] [bourdes] [Cendre ; bourde] [Cendre ; de bourbe] [Cendres ; Bourde] [Cendres ; Bourdes] [Cendres ; bourde],no,
cendre broyée à l'huile,[not a medical product],ambiguous,,[Cendre ; broyée ; à l'huile],no,
cendre calcinée,[not a medical product],new,,,no,
cendre caleinée,[not a medical product],ambiguous,,[cendre ; caleinée],no,
cendre cassant,[not a medical product],ambiguous,,[Cendre ; cassan] [Cendre ; cassant] [Cendres ; cassout],no,
cendre casseaux,[not a medical product],ambiguous,,[Cendre ; casseau] [Cendre ; casseaux] [Cendre casseaux] [cendre ; casseaux],no,
cendre commune,[not a medical product],ambiguous,,[Cendre ; commune] [Cendre commune] [cendre ; commune] [cendres communes],no,
cendre d'Angleterre,[not a medical product],new,,,no,
cendre d'Egypte,[not a medical product],new,,,no,
cendre d'os,[not a medical product],ambiguous,,[Cendres ; d'os],no,
cendre de bois,[not a medical product],ambiguous,,[Cendre ; de bois] [Cendre de bois] [Cendres ; De bois] [Cendres ; de bois] [Cendres de bois] [cendre de bois],no,
cendre de bois commune,[not a medical product],new,,,no,
cendre de chaux,[not a medical product],ambiguous,,[Cendre ; de chaux] [Cendres ; De chaux] [Cendres ; de chaux] [cendre ; de chaux] [cendres de chaux],no,
cendre de courbe,[not a medical product],new,,,no,
cendre de fonde,[not a medical product],ambiguous,,[Cendre ; de fonde] [Cendre ; fonde],no,
cendre de frêne,[not a medical product],new,,,no,
cendre de gravelée et de potasse et de vedasse,[not a medical product],ambiguous,,"[Cendres diverses ; Potasse, vedasses et gravelées] [Cendres diverses ; potasse, vedasses et gravelées]",no,
cendre de grignon,[not a medical product],ambiguous,,[Cendre ; de grignon] [Cendres ; de griguonia],no,
cendre de houille,[not a medical product],ambiguous,,[Cendre ; de bouille] [Cendre ; de chouille] [Cendre ; de houille] [Cendre ; de hoüille] [Cendres ; De bouille] [Cendres ; De houille] [cendres d'houille],no,
cendre de lessive,[not a medical product],ambiguous,,[Cendres ; De lessive] [cendres de Lessive] [Cendres de lessives],no,
cendre de Malte,[not a medical product],ambiguous,,[Cendre ; de malte],no,
cendre de matron,[not a medical product],ambiguous,,[Cendres ; de matron],no,
cendre de mer,[not a medical product],ambiguous,,[Cendre ; de mer] [Cendres ; De Mer] [Cendres ; De mer] [Cendres ; de mer] [cendres de mer] [Cendre de mer],no,
cendre de paille et de tourbe,[not a medical product],ambiguous,,[Cendre ; de tourbe et de paille],no,
cendre de plomb,[not a medical product],ambiguous,,[Cendre ; de Plomb] [Cendre ; de plomb] [Cendres ; de plomb] [Cendres de plomb] [Cendre de Plom],no,
cendre de potasse,[not a medical product],ambiguous,,[Cendra ; potasse] [Cendre ; de potasse] [Cendre ; polasse] [Cendre ; potasse] [Cendre Potase] [Cendre Potasse] [Cendre potasse] [Cendres ; De Potasse] [Cendres ; Potasse] [Cendres ; potasse] [Cendres potasse] [Cendres potasses] [cendres dites potasse] [cendre ; potasse] [Cendres; Potasse],no,
cendre de potasse et de vedasse,[not a medical product],ambiguous,,[Cendres ; potasse et vedasse],no,
cendre de Sicile,[not a medical product],ambiguous,,[Cendre ; de Sicile] [Cendres ; De Sicile] [Cendres; De Sicile],no,
cendre de soude,[not a medical product],ambiguous,,[Cendre ; de soude] [Cendres ; De soude],no,
cendre de soudes,[not a medical product],ambiguous,,[Cendres ; Dite Sonde] [Cendres ; Dite soude] [Cendres dite soude] [Cendres dites soude],no,
cendre de tabac,[not a medical product],new,,,no,
cendre de tourbe,[not a medical product],ambiguous,,[cendres des tourbes] [Cendres ; de tourbe],no,
cendre de varech,[not a medical product],ambiguous,,[Cendre ; de Vareck] [Cendre ; de varec] [Cendre ; de varecq] [Cendres ; De Vareck] [Cendres ; de vareck],no,
cendre de varet,[not a medical product],ambiguous,,[Cendre ; de Varet] [Cendre ; de varet],no,
cendre de vedasse,[not a medical product],ambiguous,,[Cendre ; vedasse] [Cendre vedasse] [Cendres ; Vedasse] [Cendres ; vedasse] [cendre ; sedassé] [Cendre vedane],no,
cendre de verre,[not a medical product],ambiguous,,[Cendre ; de verre],no,
cendre de vitarch,[not a medical product],ambiguous,,[Cendre ; de vitarch],no,
cendre des rois,[not a medical product],ambiguous,,[Cendres ; des Rois],no,
cendre du Levant,[not a medical product],new,,,no,
cendre gravelée,[not a medical product],ambiguous,,[Cendre ; gravelee] [Cendre ; gravelée] [Cendre ; gravelées] [Cendre Gravelé] [Cendre Gravelée] [Cendre granele] [Cendre gravelle] [Cendre gravellé] [Cendre gravelé] [Cendre gravelée] [Cendre;gravelée] [Cendres ; Gravelée] [Cendres ; Gravelées] [Cendres ; gravelée] [Cendres ; gravelées] [Cendres gravelins] [cendre ; gravelée] [cendre gravelée] [Cendre gravelées],no,
cendre gravelée dite vedasse,[not a medical product],new,,,no,
cendre houille,[not a medical product],ambiguous,,[cendre ; houille],no,
cendre menuisée,[not a medical product],new,,,no,
cendre poland,[not a medical product],new,,,no,
cendre polasse,[not a medical product],ambiguous,,[cendre ; Potasse],no,
cendre poreuse,[not a medical product],ambiguous,,[Cendre poreuse],no,
cendre potasse et vedasse et gravelée,[not a medical product],ambiguous,,"[Cendres potasse vedasse et gravelée] [Cendres potasse, vedasse et gravelée] [Cendres potasse, védasse et gravelée] [Cendres potasse, védasse, et gravelées] [Cendres, potasse, vedasse et gravelée] [Cendres-potasse, védasse et gravelée]",no,
cendre pour manufacture,[not a medical product],ambiguous,,[Cendres propres aux manufactures],no,
cendre pour verrerie,[not a medical product],new,,,no,
cendre salicor,[not a medical product],new,,,no,
cendre salins,[not a medical product],new,,,no,
cendre soude d'Egypte ou Natrum,[not a medical product],ambiguous,,[Cendres ; soude ; d'Egypte ou Natrum],no,
cendre soude et natron et salin,[not a medical product],ambiguous,,"[Cendres soude, natron et salin] [Cendres soudes, natron et salin] [Cendres soudes, natron et salins]",no,
cendre soude et potasse,[not a medical product],ambiguous,,[Cendres ; soude et potasse] [Cendres dites potasses et soudes],no,
cendre soudes,[not a medical product],ambiguous,,"[Cendres ; soude] [Cendre ; soude] [Cendres, soude] [Cendre soude] [Cendres soude]",no,
cendre tourbe,[not a medical product],ambiguous,,[Cendres ; tourbe],no,
cendre verte,[not a medical product],ambiguous,,[Cendre ; verte],no,
censes de bâtiments,[not a medical product],new,,,no,
cercles,[not a medical product],ambiguous,,[Cercles],no,
cercles à barils,[not a medical product],ambiguous,,[Cercle ; à barils] [cercles à barils] [cercles à barrils] [cercle à barrils],no,
cercles à barriques,[not a medical product],new,,,no,
cercles à bobillons,[not a medical product],new,,,no,
cercles à pipes,[not a medical product],ambiguous,,[Cercles a pipes] [Cercles ; a pipes] [Cercles à pipe],no,
cercles à quart,[not a medical product],ambiguous,,[Cercles à quarts],no,
cercles à relier,[not a medical product],new,,,no,
cercles à tamis,[not a medical product],ambiguous,,[Cercle ; à tamis] [Cercles ; à tamis] [cercles à tamis] [Cercles ; a tamis],no,
cercles à tamis dits standrepen,[not a medical product],new,,,no,
cercles à tonneaux,[not a medical product],ambiguous,,[Cercle de tonneaux] [Cercles ; à tonneaux] [Cercles a tonneau] [Cercles a tonneaux] [Cercles de Tonneaux] [Cercles de tonneaux] [Cercles à Tonneaux] [Cercles à tonneaux] [Cercles à à tonneaux] [Cerdes à tonneaux] [Cerles ; à tonneaux] [Cerles à Tonneaux] [cercles à tonneaux] [Cercles ; à tanneaux] [Cercles à thonneaux],no,
cercles communs,[not a medical product],ambiguous,,[cercles communs],no,
cercles de 10 à 12 pieds,[not a medical product],new,,,no,
cercles de 12 à 16 pieds,[not a medical product],new,,,no,
cercles de 7 à 11 pieds,[not a medical product],new,,,no,
cercles de 8 à 10 pieds,[not a medical product],new,,,no,
cercles de 9 à 12 pieds,[not a medical product],new,,,no,
cercles de bois,[not a medical product],ambiguous,,[Bois ; en cercles] [Cercle de Bois] [Cercle de bois] [Cercles : de bois] [Cercles ; de bois] [Cercles de Bois] [Cercles de bois] [Cercles en Bois] [Cercles en bois] [cercle deboid] [cercles de Bois ;] [cercles de bois] [Bois en cercles],no,
cercles de bois à quarts,[not a medical product],new,,,no,
cercles de bois à tonneaux,[not a medical product],new,,,no,
cercles de bois de barrique,[not a medical product],new,,,no,
cercles de bois et feuillard de bois,[not a medical product],ambiguous,,[Bois ; En feuillard et cercles] [Bois ; feuillard ; en cercles] [Bois ; feuillard ; en cerdes] [Bois ; feuillard et en cercles] [Bois feuillard en cercles],no,
cercles de bois pour la mire,[not a medical product],new,,,no,
cercles de bois pour pipes,[not a medical product],new,,,no,
cercles de bois pour tanier,[not a medical product],new,,,no,
cercles de cuivre de poil,[not a medical product],ambiguous,,[Cuivre Cercle en poil],no,
cercles de demitte,[not a medical product],new,,,no,
cercles de fer,[not a medical product],ambiguous,,[Fer en cercles] [Fer; en cercles] [fer en cercle] [fer en cercles] [fert en cercles] [Cercles ; de fer] [Cercles de Fer] [Cercles de fer] [Fer ; en cercle] [Fer ; en cercles] [cercles de fer] [cerelede en Fer] [cerelen de Fer] [Fer; En cercles] [Fer en cercle],no,
cercles de fer et feuillardes de fer,[not a medical product],ambiguous,,[Fer ; feuillard en cercles],no,
cercles de fers,[not a medical product],new,,,no,
cercles de feuillards,[not a medical product],ambiguous,,[Cercles de feuillards],no,
cercles de jonc,[not a medical product],ambiguous,,[Nattes et cercles ; de jonc],no,
cercles ocloir,[not a medical product],ambiguous,,[cercles ; ocloir],no,
cercles pour barriques de bois,[not a medical product],new,,,no,
cercles pour bobillons de bois,[not a medical product],new,,,no,
cercocole,[not a medical product],ambiguous,[Cercocole],[Cercocole],no,
cerises,[not a medical product],ambiguous,,[Cerises] [Cerizes] [cerises] [Cerise],no,
cerneaux,[not a medical product],ambiguous,,[Cerneaux],no,
céruse,[broad medical product],ambiguous,,[Ceruse] [Ceruses] [Ceruze] [Ceruzes] [Cerùze] [Cetuze] [Céruse] [Céruze] [ceruse] [ceruze] [ceruzs] [céruze] [Drogue ; pour peinture et teinture ; céruse] [Drogueries ; pour peinture et teinture ; céruse] [Drogues ; pour la peinture et la teinture ; ceruse] [Drogues ; pour la peinture et la teinture ; céruse] [Drogues ; pour peinture et teinture ; ceruse] [3///Suite des matières premières///Céruse] [Cereux] [Drogues pour peinture et teinture ceruse] [Cereuse] [3///Matières premières///Céruse] [Drogue pour la peinture féruse] [Cereuze] [Drogueries pour teinture et peinture ceruse] [Drogues pour peinture ceruse] [Drogues; Pour peinture et teinture; Ceruse] [Drogues pour la peinture ceruse],no,
céruse et blanc-de-plomb,[broad medical product],ambiguous,[Céruse et blanc de plomb] [Céruse et blanc-de-plomb] [ceruse ou blanc de plomb],[Céruse et blanc de plomb] [Céruse et blanc-de-plomb] [ceruse ou blanc de plomb],no,
cervelas,[not a medical product],ambiguous,[Cervelas] [Cervelat] [Cervelats] [Cervulats] [Servelats] [servelat],[Cervelas] [Cervelat] [Cervelats] [Cervulats] [Servelats] [servelat],no,
cervelas salées et cuisses d'oie salées et langues salèes,[not a medical product],new,,,no,
cevadille,[narrow medical product] [not a medical product],ambiguous,,[Cévadille] [Drogues ; Médécinales ; Cevadille] [Drogues ; médécinales ; cevadille] [Drogueries médicinales sevadille] [Drogues; Médicinales; Civadille],no,
chaconas,[not a medical product],new,,,no,
chades,[not a medical product],ambiguous,,[Chades],no,
chafarcany,[not a medical product],new,,,no,
chagrin,[not a medical product],existing,,,no,
chaînes de fer,[not a medical product],new,,,no,
chaînes de laiton,[not a medical product],ambiguous,,[Chaisne de leton],no,
chaînes de montres,[not a medical product],ambiguous,,[chaines de montres] [Chaisnes ; de montre],no,
chaînes de montres serties d'or,[not a medical product],new,,,no,
chair,[not a medical product],ambiguous,,[Chair ; diverse],no,
chair ?,[not a medical product],ambiguous,,[Chair ?],no,
chair cuite,[not a medical product],ambiguous,,[Chair ; cuite],no,
chair de bœuf,[not a medical product],ambiguous,,[Chair ; de bœuf] [Chair de bœuf],no,
chair de boucherie,[not a medical product],ambiguous,,[Chair de boucherie],no,
chair de cou salé,[not a medical product],new,,,no,
chair de gibier et de volailles,[not a medical product],new,,,no,
chair de morue,[not a medical product],new,,,no,
chair de porc,[not a medical product],new,,,no,
chair de volaille et chair de gibier,[not a medical product],ambiguous,,[Chairs volailles et gibier],no,
chair et lard enfumé et salé,[not a medical product],new,,,no,
chair et lard frais,[not a medical product],new,,,no,
chair fraîche,[not a medical product],ambiguous,,[Chairs ; en viande ; fraiche],no,
chair fraîche et salée,[not a medical product],new,,,no,
chair fumée,[not a medical product],ambiguous,,[Chair ; Fumée] [Chair ; fumée] [Chair fumée],no,
chair salé,[not a medical product],new,,,no,
chair salée,[not a medical product],ambiguous,,[Comestibles ; chairs ; salées ; diverses] [Chair ; salée ; diverse] [Chair salée ; Diverse] [Chair salée ; Diverses] [Chairs ; salée ; diverse] [Chairs ; salées ; diverses] [Chais ; salées ; diverses] [Chair ; salée ; de toutes sortes] [Cair ; salée] [Chair ; Salée] [Chair ; salé] [Chair ; salée] [Chair Salée] [Chair sallée] [Chair sallées] [Chair salé] [Chair salée] [Chair salées] [Chaire ; salée] [Chairs salées] [Chari ; salée] [Cher Sallée] [chair ; salée] [chair salée] [chairs salées] [Chaires salées ; divers] [Chairs salées (bœuf)] [Chairs salées diverses] [1///Subsistances///Chairs salées] [Chairs salées de toutes sortes] [Chair salée salé] [Chair salée diverse] [Chair sallé] [Chaire salée],no,
chair salée et chair de porc salée,[not a medical product],ambiguous,,[Chair salée ; Chair de porc salée] [Chair salée ; Chaire de porc salée],no,
chair salée et chair fraîche,[not a medical product],ambiguous,,[Chairs Fraîches et salées] [Chairs fraîches et salées] [Chairs salées et fraîches],no,
chair salée et cochon salé et petit salé,[not a medical product],new,,,no,
chair salée et petit salé et porc salé,[not a medical product],new,,,no,
chaises,[not a medical product],new,,,no,
chaises à deux roue,[not a medical product],new,,,no,
chaises à porteur,[not a medical product],ambiguous,,[Chaises a porteur] [chaises ; àporteur] [Chaises ; a porteur],no,
chaises commune,[not a medical product],ambiguous,,[Chaises communes] [Chaises ; communes],no,
chaises d'enfant,[not a medical product],ambiguous,,[Chaise;d'Enfant],no,
chaises de bois,[not a medical product],ambiguous,,[Chaises de bois] [chaise de bois],no,
chaises de canne,[not a medical product],ambiguous,,[Chaise ; de canne] [Chaises ; de Canne] [Chaises ; de canne] [Chaises ; de cannes] [Chaises de canne],no,
chaises de commodité,[not a medical product],ambiguous,,[Chaise ; de commoditié] [Chaise ; de commodité] [Chaise de Comodite] [Chaise de Comodité] [Chaise de commodite] [Chaise de commodité] [Chaise de comodité] [Chaises ; de commodité] [Chaises ; de commodités] [Chaises ; de comodité] [Chaises ; à commodité] [Chaises de Comodités] [Chaises de ccommodité] [Chaises de commodité] [Chaises de commodités] [Chaises de comodité] [chaise de commodité] [chaises ; de commodite] [chaises de commodité] [chaises de comodité] [Chaises e commodité] [Chaises de comodités],no,
chaises de commodité et leurs pots,[not a medical product],new,,,no,
chaises de commodité et leurs pots de faïence,[not a medical product],new,,,no,
chaises de fer,[not a medical product],ambiguous,,[Chaises ; de fer] [Chaises de fer] [Fer ; en chaises],no,
chaises de jonc,[not a medical product],ambiguous,,[Chainses ; de joncs] [Chaise de Jong] [Chaises ; de Jongs] [Chaises ; de jonc] [Chaises ; de joncs] [Chaises ; de jong] [Chaises ; de jongs] [Chaises de joncs] [chaises ; de jonc],no,
chaises de maroquin,[not a medical product],new,,,no,
chaises de noyer,[not a medical product],ambiguous,,[Chaises de Noyes],no,
chaises de paille,[not a medical product],ambiguous,,[Chainses ; de paille] [Chaise ; de paille] [Chaise de Paille] [Chaise de Pailles] [Chaise de paille] [Chaises ; de paille] [Chaises de Paille] [Chaises de paille] [Chaises de paillle] [Chaises en Pailles] [Chaisse de paille] [chaise de paille] [chaises ; de paille] [chaises ; depaille] [Chaises ; de pailles ; en chaises] [Cheses de paille] [Meubles ; en chaises ; de paille] [Chaises de pailles] [Chaises ; de paille ; chaises] [Meubles en chaises de paille],no,
chaises de paille er fauteuils de paille,[not a medical product],ambiguous,,[Chaises et fauteuils de paille] [Chaises et fauteuils en paille] [Chaises et fauteuils ; de paille],no,
chaises de paille et canapé,[not a medical product],new,,,no,
chaises de passerame leurs arnoies,[not a medical product],ambiguous,,[Chaises de passerame leurs arnoies],no,
chaises de poste,[not a medical product],ambiguous,,[Chaise ; de poste] [Chaise de poste] [Chaises ; de poste] [Chaises de postes] [chaises ; de poste] [chaises ; deposte] [Chaises ; de postes ; de poste] [Chaises ; de postes],no,
chaises de poste et fauteuils de poste,[not a medical product],new,,,no,
chaises de rotin,[not a medical product],ambiguous,,[Chaises ; de Rotin] [Chaises ; de rotin] [Chaises ; de rottins] [Chaises de Rotin] [Chaises de Rottin] [Chaises de rotin] [Chaises de rottins] [Chaises de rottin] [Chaises ; de rotin ; de chaises],no,
chaises de tapisserie,[not a medical product],ambiguous,,[Chaises ; de tapisserie],no,
chaises et cabriolet,[not a medical product],new,,,no,
chaises et fauteuil,[not a medical product],ambiguous,,[Chaises ; et fauteuilles] [Chaises et fauteuils] [Chaises et fauteüils],no,
chaises et fauteuil de canne,[not a medical product],ambiguous,,[Chaises et fauteuils ; de canne] [Chaises et fauteuils de canne],no,
chaises et fauteuil de jonc,[not a medical product],new,,,no,
chaises et fauteuils,[not a medical product],new,,,no,
chaises et fauteuils de bois,[not a medical product],new,,,no,
chaises et fauteuils de commodité,[not a medical product],new,,,no,
chaises garnies,[not a medical product],new,,,no,
chaises pliante,[not a medical product],ambiguous,,[Chaises pliantes],no,
chaises pliante de cuir de Russie,[not a medical product],ambiguous,,[Chaise pliante de cuir de roussy],no,
chaises pour enfant,[not a medical product],new,,,no,
chaises roulante,[not a medical product],ambiguous,,[Chaise ; roulante] [Chaise roulante] [Chaises ; roulantes] [Chaises Roulantes] [Chaises roulante] [Chaises roulantes],no,
chaises roulante avec harnais,[not a medical product],ambiguous,,[Chaises roulantes averc leurs harnais],no,
chaises roulante vieille,[not a medical product],new,,,no,
chaises roulantes avec leur train,[not a medical product],ambiguous,,[Chaises roulantes avec son train],no,
chalbafs,[not a medical product],ambiguous,[Chalbafs],[Chalbafs],no,
châles de laine,[not a medical product],ambiguous,,[Lainages : Schals] [Lainages ; Schalls] [Lainages ; Schals] [Lainages ; schalls] [Lainages ; schals],no,
châles de laine et de poil,[not a medical product],ambiguous,,[Lainages ; schals de laine et poil],no,
châles et mouchoirs,[not a medical product],ambiguous,,[Ouvrages mélangés ; Schals et mouchoirs] [Ouvrages mélangés ; schals et mouchoirs] [Ouvrages de diverses matières ; Mouchoirs et schalls] [Ouvrages de diverses matières ; mouchoirs et schalls],no,
châles et mouchoirs de coton,[not a medical product],ambiguous,,[Cotonades ; Mouchoirs et schalls] [Cotonades ; mouchoirs et schals] [Cotonnade ; Mouchoirs et schals] [Cotonnades ; Mouchoirs et schals] [Cotonnades ; mouchoirs et schals],no,
châles et mouchoirs de laine,[not a medical product],ambiguous,,[Lainages ; Mouchoirs et schals] [Lainages ; mouchoirs et schals] [Ouvrages de diverses matières : mouchoirs et schals de laine],no,
châles et mouchoirs de soie,[not a medical product],new,,,no,
challe des Indes,[not a medical product],new,,,no,
Châlons,[not a medical product],ambiguous,,[Chalons] [chalons] [Chaalons],no,
Châlons aune,[not a medical product],new,,,no,
Châlons blancs,[not a medical product],new,,,no,
Châlons blancs soufrés,[not a medical product],new,,,no,
Châlons peints,[not a medical product],new,,,no,
chaloupe,[not a medical product],existing,,,no,
chaloupe démontée,[not a medical product],ambiguous,,[Chaloupe demonté],no,
chamois,[not a medical product],existing,,,no,
chamois passé en jaune,[not a medical product],new,,,no,
chamoisure,[not a medical product],new,,,no,
champhew,[not a medical product],ambiguous,[Champhew],[Champhew],no,
champignon,[not a medical product],ambiguous,[Champignon] [Champignons] [champigons],[Champignon] [Champignons] [champigons],no,
champignon mariné,[not a medical product],new,,,no,
champignon sec,[not a medical product],ambiguous,,[Champignons secs],no,
champignons,[not a medical product],ambiguous,,[Légumes ; champignons],no,
chandal,[not a medical product],ambiguous,[Chandal],[Chandal],no,
chandeliers d'église,[not a medical product],new,,,no,
chandeliers de bois,[not a medical product],new,,,no,
chandeliers de cuivre,[not a medical product],ambiguous,,[Candeliers ; de cuivre] [Chandeliers de cuivre] [Cuivre ; en chandeliers] [Cuivre en chandelliers],no,
chandeliers de laiton,[not a medical product],new,,,no,
chandelle,[not a medical product],ambiguous,[Chandelle] [Chandelles] [chandelle] [chandelles] [chandellle],[Chandelle] [Chandelles] [chandelle] [chandelles] [Chandele] [///Industrie Générale///Chandelles] [///Industrie générale///Chandelle],no,
chandelle à porteur,[not a medical product],ambiguous,,[Chandelle ; a porteur],no,
chandelle de bois,[not a medical product],ambiguous,,[Chandelle de Bois],no,
chandelle de canne,[not a medical product],ambiguous,,[Chandelle ; de canne],no,
chandelle de chanvre et suif,[not a medical product],new,,,no,
chandelle de commodité,[not a medical product],ambiguous,,[Chandelle ; de commodité],no,
chandelle de jonc,[not a medical product],ambiguous,,[Chandelle ; de Jongs],no,
chandelle de paille,[not a medical product],ambiguous,,[Chandelle ; de paille],no,
chandelle de résines,[not a medical product],new,,,no,
chandelle de rotin,[not a medical product],ambiguous,,[Chandelle ; de rollins],no,
chandelle de suif,[not a medical product],ambiguous,,[Suif ; En Chandelle] [Suif ; En chandelle] [Suif ; en chandeles] [Suif ; en chandelle] [Suif ; en chandelles] [Chandelle ; de suif] [Chandelle de suif] [Chandelles ; de suif] [chandelles de suif] [Suif; En chandelle] [Suif en chandeles] [Suif en chandelles] [Suif; En chandelles] [Suifs en chandelles] [Suif ; en chandels] [Suif en chandelle],no,
chandelle de suif et suif,[not a medical product],new,,,no,
chandelle de suif et suif fondu,[not a medical product],new,,,no,
chandelle moitié cire,[not a medical product],ambiguous,,[Chandelle ; moitié cire],no,
chandelle roulante,[not a medical product],ambiguous,,[Chandelle ; roulantes],no,
chandellle,[not a medical product],ambiguous,,[chandellle],no,
changeante,[not a medical product],ambiguous,[Changeante],[Changeante],no,
chanoni,[not a medical product],ambiguous,[Chanoni],[Chanoni],no,
chanote,[not a medical product],new,,,no,
chanvre,[not a medical product],ambiguous,[Chanure] [Chanvre],[Chanure] [Chanvre] [Chamures] [Chanvres] [1///Matières premières///Chanvre],no,
chanvre apprêté,[not a medical product],ambiguous,,[Chanvre ; Aprecté] [Chanvre ; Oppreté] [Chanvre apprêté],no,
chanvre battu,[not a medical product],ambiguous,,[Chanvre ; battu] [Chanvre battu] [chanvre ; battu] [chanvre battu] [chanvre batu],no,
chanvre brut,[not a medical product],ambiguous,,[Chanvre ; Brut] [Chanvre ; brut] [Chanvre brut] [Chanvre; Brut],no,
chanvre cru,[not a medical product],ambiguous,,[Chamure cru] [Chanure Cru] [Chanure cru] [Chanvre ; Cru] [Chanvre ; cru] [Chanvre ; crud] [Chanvre ; crù] [Chanvre ; crû] [Chanvre ; crü] [Chanvre Cru] [Chanvre cru] [Chanvre crû] [Chanvres cru] [chanvre ; cru] [chanvre cru] [chanvre crû] [chanvre crü] [Chanvre crud] [Chanvre; Crû] [Chanvre; Crue] [Chanvre; Cru],no,
chanvre de masse,[not a medical product],ambiguous,,[Chanvre ; De masse],no,
chanvre deuxième qualité,[not a medical product],ambiguous,,[Chanvre ; 2è qualité],no,
chanvre dit chenevolle,[not a medical product],ambiguous,,[Chanvre ; dit chenevolle],no,
chanvre divers,[not a medical product],ambiguous,,[Chanvre ; Divers] [Chanvre ; divers] [Chanvre divers] [Chanvres divers] [chanvres divers],no,
chanvre écru,[not a medical product],ambiguous,,[Chanvre ; ecru] [Chanvre ; écru] [Chanvre ; eau] [Chanvre; Ecru],no,
chanvre en lien,[not a medical product],new,,,no,
chanvre en masse,[not a medical product],ambiguous,,[Chanvre ; en masse] [Chanvre ; en masses] [Chanvre en masse] [Chanvre en masses] [chanvre en masse] [chanvre en masses] [Chanvres en masses],no,
chanvre en ramade,[not a medical product],ambiguous,,[Chanvres en Ramade],no,
chanvre en rame,[not a medical product],ambiguous,,[Chanure en rame] [Chanvre ; En Rame] [Chanvre ; En rame] [Chanvre ; carames] [Chanvre ; en Rame] [Chanvre ; en rame] [Chanvre ; en rames] [Chanvre en Rames] [Chanvre en rame] [Chanvre en rames] [Chanvre;en Rame] [chanvre ; en rame] [chanvre en rame] [chanvre en rames],no,
chanvre et lin,[not a medical product],ambiguous,[Chanvre et lin] [Lin et chanvre],[Chanvre et lin] [Lin et chanvre] [1///Matières premières///Chanvre et lin],no,
chanvre fin,[not a medical product],new,,,no,
chanvre peigné,[not a medical product],ambiguous,,[Chamure peigné] [Chanure peigné] [Chanvre ; Peigné] [Chanvre ; peigne] [Chanvre ; peigné] [Chanvre ; peignée] [Chanvre ; peingne] [Chanvre ; peingné] [Chanvre Peigné] [Chanvre peigné] [chaanvre peigné] [chanvre ; peigne] [chanvre ; peigné] [chanvre peigné] [Chanvre peignée] [Chanvre; peigné] [Chanvre; Peigné],no,
chanvre première qualité,[not a medical product],ambiguous,,[Chanvre ; 1ère qualité],no,
chanvre saisir,[not a medical product],ambiguous,,[Chanvre ; saisir],no,
chanvre tillé,[not a medical product],ambiguous,,[Chanvre ; tillé],no,
chanvrier de cuivre,[not a medical product],ambiguous,,[Cuivre en Chanvrier] [Cuivre en chandriers],no,
chapeaux,[not a medical product],ambiguous,,[Chapellerie de toute sorte] [Chapellerie] [Chapeaux ; meslés] [Chapeaux ; Divers] [Chapeaux ; divers] [Chapeaux divers] [Chapeau ; assorti] [Chapeaux ; assortis] [Chapeau] [Chapeaux] [chapeaux] [///Objets manufacturés///Chapellerie] [///Objets manufacturés///chapellerie] [Chapelleries] [Chapeaux divers communs] [Chapeau divers],no,
chapeaux ? castor,[not a medical product],ambiguous,,[Chapeaux ; ? castor],no,
chapeaux à nègre,[not a medical product],ambiguous,,[Chapeau ; à nègres] [Chapeaux ; a ; neigres] [Chapeaux ; a nègres] [Chapeaux ; à Negres] [Chapeaux ; à negre] [Chapeaux ; à negres] [Chapeaux ; à nègres] [Chapeaux a negre] [Chapeaux aux negres] [Chapeaux à Negres] [Chapeaux à Négres] [Chapeaux à naigre] [Chapeaux à negre] [Chapeaux à negres] [Chapeaux à nègre] [Chapeaux à nègres] [Chapeaux à négres] [Chapeaux negres] [Chapeaux ; a negres] [Chapeaux pour nègres] [Chapeaux a negres],no,
chapeaux à page,[not a medical product],new,,,no,
chapeaux bâtards,[not a medical product],new,,,no,
chapeaux blancs,[not a medical product],new,,,no,
chapeaux bordé d'argent de castor,[not a medical product],new,,,no,
chapeaux bordé d'or de castor,[not a medical product],ambiguous,,[Chapeaux de castor borde d'or] [Chapeaux ; castor ; brodés d'or] [Chapeaux ; castor ; bordés ; d'or],no,
chapeaux bordés,[not a medical product],ambiguous,,[Chapeau ; brodé] [Chapeau bordé] [Chapeaux ; bordées] [Chapeaux ; bordés] [Chapeaux ; brodés] [Chapeaux Bordés] [Chapeaux bordes] [Chapeaux bordé] [Chapeaux bordés] [Chapeaux brodés] [Chapeaux à bordés] [Chapeaux bordez],no,
