item,group,status,beforeItems,afterItems,obsolete,imprimatur
instruments de mer,[not a medical product],ambiguous,[Instruments ; de mer],[Instruments ; de mer],no,
instruments de mécanique,[not a medical product],ambiguous,[Instruments ; de mécanique] [Instruments ; De mécanique],[Instruments ; de mécanique] [Instruments ; De mécanique],no,
instruments de mathématique et de musique,[not a medical product],ambiguous,[Instruments ; de musique ; de mathématique],[Instruments ; de musique ; de mathématique],no,
instruments de mathématique,[not a medical product],ambiguous,[Instrumens ; de mathematique] [instrumens de mathématique] [Instruments ; de mathematique] [Instruments ; de mathématique] [Instruments ; de mathematiques] [Instruments ; de mathématiques] [Instruments ; De mathématiques] [Instruments de mathématiques] [Instrument ; de mathématiques] [Instruments ; mathématiques],[Instrumens ; de mathematique] [instrumens de mathématique] [Instruments ; de mathematique] [Instruments ; de mathématique] [Instruments ; de mathematiques] [Instruments ; de mathématiques] [Instruments ; De mathématiques] [Instruments de mathématiques] [Instrument ; de mathématiques] [Instruments ; mathématiques],no,
instruments de marine,[not a medical product],ambiguous,[Instrument de marine] [Instruments ; de marine] [Instruments ; De marine] [Instruments de marine],[Instrument de marine] [Instruments ; de marine] [Instruments ; De marine] [Instruments de marine],no,
instruments de jardinage,[not a medical product],ambiguous,[Instruments ; De jardinage],[Instruments ; De jardinage],no,
instruments de chimie,[not a medical product],ambiguous,[Instruments ; de chimie] [Instruments ; De chimie],[Instruments ; de chimie] [Instruments ; De chimie],no,
instruments d'optiques et ouvrages ditto,[not a medical product],ambiguous,[instrumens d' optique et ouvrages dito],[instrumens d' optique et ouvrages dito],no,
instruments clavecin,[not a medical product],ambiguous,[Instruments ; clavessins],[Instruments ; clavessins],no,
instruments astronomiques,[not a medical product],ambiguous,[Instruments ; astronomiques],[Instruments ; astronomiques],no,
instruments astronomie,[not a medical product],ambiguous,[Instruments ; Astronomie] [Instrements ; d'astronomie] [Instruments ; d'astronomie],[Instruments ; Astronomie] [Instrements ; d'astronomie] [Instruments ; d'astronomie],no,
instruments,[not a medical product],ambiguous,"[instrumens de mathématique, chirurgie etc] [Instrumens divers] [Instruments ; divers] [Instruments ; Divers] [Instruments divers]",[Instrumens divers] [Instruments ; divers] [Instruments ; Divers] [Instruments divers],no,
injubes,[not a medical product],ambiguous,[Injubes],[Injubes],no,
indigo par Bordeaux Nantes Le Havre et Dunkerque,[not a medical product],ambiguous,"[Indigo, par Bordeaux, Nantes, le Havre et Dunkerque]","[Indigo, par Bordeaux, Nantes, le Havre et Dunkerque]",no,
indigo guatimalo,[not a medical product],ambiguous,[Drogues ; pour la peinture et la teinture ; indigo ; gatimalo] [Indigo gatimalo] [Indigo guatimale],[Drogues ; pour la peinture et la teinture ; indigo ; gatimalo] [Indigo gatimalo] [Indigo guatimale],no,
indigo floré,[not a medical product],ambiguous,[Indigo ; floré],[Indigo ; floré],no,
indigo en gr ???,[not a medical product],ambiguous,[Drogues ; pour peinture et teinture ; indigo ; en gra...],[Drogues ; pour peinture et teinture ; indigo ; en gra...],no,
indigo du Guatemala,[not a medical product],ambiguous,[Drogues ; pour peinture et teinture ; indigo ; de Guatemala],[Drogues ; pour peinture et teinture ; indigo ; de Guatemala],no,
indigo des Indes,[not a medical product],ambiguous,[Marchandises provenantes du commerce français dans l'Inde : Indigo],[Marchandises provenantes du commerce français dans l'Inde : Indigo],no,
indigo des Îles françaises,[not a medical product],ambiguous,[Drogues ; indigo ; des Isles françaises],[Drogues ; indigo ; des Isles françaises],no,
indigo de retour,[not a medical product],ambiguous,[Indigo ; de retour],[Indigo ; de retour],no,
indigo de guatimalo,[not a medical product],ambiguous,[Drogues ; pour peinture et teinture ; indigo ; de Guatimalo],[Drogues ; pour peinture et teinture ; indigo ; de Guatimalo],no,
indigo commun,[not a medical product],ambiguous,[Indigo commun] [Indigo Commun],[Indigo commun] [Indigo Commun],no,
indigo,[not a medical product],ambiguous,[Denrées coloniales ; Indigo] [Denrées des Isles Françaises de l'Amérique : Indigo] [Droguerie ; Indigo] [Drogueries ; pour la peinture et la teinture ; indigo] [Drogueries ; pour peinture et teinture ; indigo] [Drogueries ; pour peinture et teinture ; Indigo] [Drogues ; indigo] [Drogues ; Pour la teinture ; Indigo] [Drogue ; pour la peinture et la teinture ; Indigo] [Drogues ; pour la peinture et la teinture ; indigo] [Drogues ; pour la peinture et teinture ; indigo] [Drogue ; pour peinture et teinture ; indigo] [Drogues ; pour peinture et teinture ; indigo] [Drogues; Pour peinture et teinture; Indigo] [Drogues; Pour peintures et teintures; Indigo] [Drogues; pour teinture et peinture; Indigo] [Drogues ; pour teinture et teinture ; indigo] [indigo] [Indigo] [Indïgo] [Indigo ; des Isles] [Indigo des Isles] [Marchandises de Colonies françaises de l'Amérique ; Indigo] [3///Matières première///Indigo] [3///Matières premières///Indigo] [3///Suite des matières premières///Indigo],[Denrées coloniales ; Indigo] [Denrées des Isles Françaises de l'Amérique : Indigo] [Droguerie ; Indigo] [Drogueries ; pour la peinture et la teinture ; indigo] [Drogueries ; pour peinture et teinture ; indigo] [Drogueries ; pour peinture et teinture ; Indigo] [Drogues ; indigo] [Drogues ; Pour la teinture ; Indigo] [Drogue ; pour la peinture et la teinture ; Indigo] [Drogues ; pour la peinture et la teinture ; indigo] [Drogues ; pour la peinture et teinture ; indigo] [Drogue ; pour peinture et teinture ; indigo] [Drogues ; pour peinture et teinture ; indigo] [Drogues; Pour peinture et teinture; Indigo] [Drogues; Pour peintures et teintures; Indigo] [Drogues; pour teinture et peinture; Indigo] [Drogues ; pour teinture et teinture ; indigo] [indigo] [Indigo] [Indïgo] [Indigo ; des Isles] [Indigo des Isles] [Marchandises de Colonies françaises de l'Amérique ; Indigo] [3///Matières première///Indigo] [3///Matières premières///Indigo] [3///Suite des matières premières///Indigo],no,
indienne nationale et toile peinte,[not a medical product],ambiguous,[Toiles ; peintes et indiennes ; nationales],[Toiles ; peintes et indiennes ; nationales],no,
indienne française,[not a medical product],ambiguous,[Indiennes Françoise],[Indiennes Françoise],no,
indienne étrangère et toile peinte,[not a medical product],ambiguous,[Toiles ; peintes et indiennes ; étrangères],[Toiles ; peintes et indiennes ; étrangères],no,
indienne étrangère,[not a medical product],ambiguous,[Indiennes étrangéres],[Indiennes étrangéres],no,
indienne et toile perse,[not a medical product],ambiguous,[Toile ; perse et indienne],[Toile ; perse et indienne],no,
indienne et sitz,[not a medical product],ambiguous,[sitz et Indienne] [sitz et Indienne / aune],[sitz et Indienne] [sitz et Indienne / aune],no,
indienne des Indes et toile peinte,[not a medical product],ambiguous,[Toiles ; peintes et indiennes ; de l'Inde],[Toiles ; peintes et indiennes ; de l'Inde],no,
indienne des Indes,[not a medical product],ambiguous,[Toiles ; Des Indes ; Indienne],[Toiles ; Des Indes ; Indienne],no,
indienne de coton et toile de coton peinte,[not a medical product],ambiguous,[Cotonades ; Toiles peintes et indiennes] [Cotonnade ; Toiles peintes et indiennes] [Cotonnades ; toiles peintes et indiennes] [Cotonnades ; Toiles peintes et indiennes],[Cotonades ; Toiles peintes et indiennes] [Cotonnade ; Toiles peintes et indiennes] [Cotonnades ; toiles peintes et indiennes] [Cotonnades ; Toiles peintes et indiennes],no,
indienne de coton et siamoise de coton et toile de coton peinte,[not a medical product],ambiguous,"[Cotonades ; Toiles peintes, indiennes et siamoises] [Cotonnades ; toiles peintes, indiennes et siamoises]","[Cotonades ; Toiles peintes, indiennes et siamoises] [Cotonnades ; toiles peintes, indiennes et siamoises]",no,
indienne de coton et siamoise de coton et toile de coton imprimée et toile de coton peinte et toile de coton teinte,[not a medical product],ambiguous,"[Cotonades ; toiles peintes, teintes et imprimées, indiennes et siamoises] [Cotonnades ; toiles peintes, teintes et imprimées, indiennes et siamoises]","[Cotonades ; toiles peintes, teintes et imprimées, indiennes et siamoises] [Cotonnades ; toiles peintes, teintes et imprimées, indiennes et siamoises]",no,
indienne,[not a medical product],ambiguous,[indiene] [Indiene] [Indiènes] [indienne] [Indienne] [indiennes] [Indiennes] [Indïennes],[indiene] [Indiene] [Indiènes] [indienne] [Indienne] [indiennes] [Indiennes] [Indïennes],no,
Inde plate,[not a medical product],ambiguous,[Drogueries ; pour peinture et teinture ; Inde ; platte] [Drogues ; pour la peinture et la teinture ; Inde ; platte] [Drogues ; pour peinture et teinture ; inde ; platte] [Drogues; Pour peintures et teintures; Indeplatte] [Inde ; plate] [Inde ; platte] [inde plate] [Inde plate] [Inde plates] [Inde Plats] [inde platte] [Inde platte] [Inde Platte] [Inde Plattes] [Inde-plate] [Indeplate] [indeplats] [indeplatte] [Indeplatte] [Indes ; platte] [Indes ; plattes] [Indes Plates] [Indes platte] [Jude ; platte],[Drogueries ; pour peinture et teinture ; Inde ; platte] [Drogues ; pour la peinture et la teinture ; Inde ; platte] [Drogues ; pour peinture et teinture ; inde ; platte] [Drogues; Pour peintures et teintures; Indeplatte] [Inde ; plate] [Inde ; platte] [inde plate] [Inde plate] [Inde plates] [Inde Plats] [inde platte] [Inde platte] [Inde Platte] [Inde Plattes] [Inde-plate] [Indeplate] [indeplats] [indeplatte] [Indeplatte] [Indes ; platte] [Indes ; plattes] [Indes Plates] [Indes platte] [Jude ; platte],no,
Inde plante,[not a medical product],ambiguous,[Inde Plante],[Inde Plante],no,
Inde Java,[not a medical product],ambiguous,[Inde ; java] [Inde Java],[Inde ; java] [Inde Java],no,
Inde flottante,[not a medical product],ambiguous,[Inde ; flottante] [Inde flotante] [Inde flottante] [Indes flottante] [Jude ; flottante],[Inde ; flottante] [Inde flotante] [Inde flottante] [Indes flottante] [Jude ; flottante],no,
Inde florée,[not a medical product],ambiguous,[Indes ; florée],[Indes ; florée],no,
Inde fine,[not a medical product],ambiguous,[Inde ; fine] [Inde fine] [Indes ; fine] [Indes ; fines] [Indes fines] [Jude ; fine] [Jude fin],[Inde ; fine] [Inde fine] [Indes ; fine] [Indes ; fines] [Indes fines] [Jude ; fine] [Jude fin],no,
Inde de Java,[not a medical product],ambiguous,[Indes ; de Java],[Indes ; de Java],no,
impériale de laine,[not a medical product],ambiguous,[Etoffes ; de laine ; imperiale] [imperiale] [imperialle],[Etoffes ; de laine ; imperiale],no,
images peintes,[not a medical product],ambiguous,[images ; peintes] [Images ; peintes],[images ; peintes] [Images ; peintes],no,
images des Indes,[not a medical product],ambiguous,[Images ; de isles],[Images ; de isles],no,
images de vélin,[not a medical product],ambiguous,[Image ; de veslin] [Images ; de veslin],[Image ; de veslin] [Images ; de veslin],no,
images de parchemin,[not a medical product],ambiguous,[Images ; de parchemin] [images de parchemin] [Images ; de parchermin] [Images ; de parechemin],[Images ; de parchemin] [images de parchemin] [Images ; de parchermin] [Images ; de parechemin],no,
images de papier,[not a medical product],ambiguous,[Image ; de papiers] [Images ; de papier] [Images de papier],[Image ; de papiers] [Images ; de papier] [Images de papier],no,
images de corne,[not a medical product],ambiguous,[Images ; de corne],[Images ; de corne],no,
images,[not a medical product],ambiguous,[Images],[Images],no,
igname,[not a medical product],ambiguous,[Igname],[Igname],no,
hypochetia,[not a medical product],ambiguous,[Hipochetia],[Hipochetia],no,
hydromel,[not a medical product],ambiguous,[hidromel] [Hidromel] [Hydromel],[hidromel] [Hidromel] [Hydromel],no,
huîtres marines,[not a medical product],ambiguous,[Huistres ; marines],[Huistres ; marines],no,
huîtres fraîches,[not a medical product],ambiguous,[Huitres ; fraiches] [Huitres ; vertes] [Huitres vertes],[Huitres ; fraiches] [Huitres ; vertes] [Huitres vertes],no,
huîtres en pierres,[not a medical product],ambiguous,[Huitres ; en pierres] [Huitres en pierres],[Huitres ; en pierres] [Huitres en pierres],no,
huîtres en écaille,[not a medical product],ambiguous,[Huitre ; à l'écaille] [Huitres ; à l'ecaille] [Huitres ; à l'Ecaille] [Huitres ; à l'écaille] [Huitres ; à l'haille] [Huites en ecailles],[Huitre ; à l'écaille] [Huitres ; à l'ecaille] [Huitres ; à l'Ecaille] [Huitres ; à l'écaille] [Huitres ; à l'haille] [Huites en ecailles],no,
huîtres à mariner,[not a medical product],ambiguous,[huitres;a mariner],[huitres;a mariner],no,
huîtres à la daube ou huîtres marinées,[not a medical product],ambiguous,[Huille à la daube ou marinée],[Huille à la daube ou marinée],no,
huîtres à la daube,[not a medical product],ambiguous,[Huitre ; à la Daube] [Huitres ; a la daube] [Huitres ; à la daube] [Huitres a la daube],[Huitre ; à la Daube] [Huitres ; a la daube] [Huitres ; à la daube] [Huitres a la daube],no,
huîtres,[not a medical product],ambiguous,[huitres] [Huitres] [Huîtres] [Huittres] [Huitre ; marinée] [Huitres ; marinée] [Huitres ; marinées] [Huitres marinées] [Poisson ; de mer ; huitres],[Poissons huîtres] [Poisson ; en huitres] [huitres] [Huitres] [Huîtres] [Huittres] [Huitre ; marinée] [Huitres ; marinée] [Huitres ; marinées] [Huitres marinées] [Poisson ; de mer ; huitres],no,
huile vierge,[not a medical product],ambiguous,[Huille vierge],[Huille vierge],no,
huile superfine,[not a medical product],ambiguous,[Huile ; superfine],[Huile ; superfine],no,
huile stale,[not a medical product],ambiguous,[Huile ; stale],[Huile ; stale],no,
huile spirituelle d'olive,[not a medical product],ambiguous,[Huile ; spirituelle ; d'olive],[Huile ; spirituelle ; d'olive],no,
huile rabette,[not a medical product],ambiguous,[huile rabette],[huile rabette],no,
huile pour France de poisson,[not a medical product],ambiguous,[Huiles; P. France; De poisson],[Huiles; P. France; De poisson],no,
huile pour étranger de poisson,[not a medical product],ambiguous,[Huiles; P. Etranger; De poisson],[Huiles; P. Etranger; De poisson],no,
huile médicinale,[not a medical product],ambiguous,[huille medicinale],[huille medicinale],no,
huile marc d'olive ou amurca,[not a medical product],ambiguous,[Huiles (marc d'olive ou amurca)],[Huiles (marc d'olive ou amurca)],no,
huile grap indigo,[not a medical product],ambiguous,[Huile ; grap ; indigo],[Huile ; grap ; indigo],no,
huile fine,[not a medical product],ambiguous,[Huile ; fine] [Huile fine],[Huile ; fine] [Huile fine],no,
huile et sirop,[not a medical product],ambiguous,[Huile et sirop] [Huile et sirops],[Huile et sirop] [Huile et sirops],no,
huile en dignar,[not a medical product],ambiguous,[Huile ; en dignar],[Huile ; en dignar],no,
huile en crasse ou degnes ???,[not a medical product],ambiguous,[Huiles ; En crasse ou Degnes ****],[Huiles ; En crasse ou Degnes ****],no,
huile en crasse,[not a medical product],ambiguous,[Huile ; en crasse],[Huile ; en crasse],no,
huile diverse,[not a medical product],ambiguous,[Huile ; diverse] [Huile ; diverses] [Huile diverse] [Huiles ; diverses] [Huiles ; Diverses] [Huiles diverses] [Huiles; Diverses],[Huile ; diverse] [Huile ; diverses] [Huile diverse] [Huiles ; diverses] [Huiles ; Diverses] [Huiles diverses] [Huiles; Diverses],no,
huile dellevette,[not a medical product],ambiguous,[Huile ; dellevette],[Huile ; dellevette],no,
huile de vitriol et vitriol,[not a medical product],ambiguous,[Vitriol et huile de vitriol],[Vitriol et huile de vitriol],no,
huile de vitriol,[not a medical product],ambiguous,[Drogueries ; huile ; de vitriol] [Drogueries ; médecinales ; huile ; de vitriol] [Drogues; Chimiques huile de vitriol] [Drogues ; huile ; de vitriol] [Drogues ; Huile de vitol] [Drogues ; Huile de vitriol] [Huile ; de vitriol] [Huile ; de Vitriol] [huile de Nitriol] [Huile de Nitriol] [huile de vitriol] [huile de Vitriol] [Huile de vitriol] [Huile de Vitriol] [Huiles; De vitriol] [Huille ; de vitriol] [huille de nitriol] [huille de vitriol] [huille de Vitriol] [Huille de Vitriol],[Drogueries ; huile ; de vitriol] [Drogueries ; médecinales ; huile ; de vitriol] [Drogues; Chimiques huile de vitriol] [Drogues ; huile ; de vitriol] [Drogues ; Huile de vitol] [Drogues ; Huile de vitriol] [Huile ; de vitriol] [Huile ; de Vitriol] [huile de Nitriol] [Huile de Nitriol] [huile de vitriol] [huile de Vitriol] [Huile de vitriol] [Huile de Vitriol] [Huiles; De vitriol] [Huille ; de vitriol] [huille de nitriol] [huille de vitriol] [huille de Vitriol] [Huille de Vitriol],no,
huile de vialle,[not a medical product],ambiguous,[Huile ; de vialles],[Huile ; de vialles],no,
huile de verre,[not a medical product],ambiguous,[huile de verre],[huile de verre],no,
huile de tartre,[not a medical product],ambiguous,[Huille ; de tartre],[Huille ; de tartre],no,
huile de spermaceti,[not a medical product],ambiguous,[Huile ; de spermacati] [Huile ; de spermacety] [Huile ; de spermanty] [Huile de spermacety],[Huile ; de spermacati] [Huile ; de spermacety] [Huile ; de spermanty] [Huile de spermacety],no,
huile de soldat,[not a medical product],ambiguous,[Huile de soldat],[Huile de soldat],no,
huile de senteur,[not a medical product],ambiguous,[Huile ; de senteur] [Huile ; de Senteur] [huile de senteur] [Huile de senteur] [huille de senteur] [Huille de senteur] [Huille de Senteur] [Huilles de senteur],[Huile ; de senteur] [Huile ; de Senteur] [huile de senteur] [Huile de senteur] [huille de senteur] [Huille de senteur] [Huille de Senteur] [Huilles de senteur],no,
huile de semence,[not a medical product],ambiguous,[huile de semences],[huile de semences],no,
huile de sein,[not a medical product],ambiguous,[Huile de sein],[Huile de sein],no,
huile de rose,[not a medical product],ambiguous,[Huile ; de roze],[Huile ; de roze],no,
huile de Rhodes,[not a medical product],ambiguous,[Huile ; de Rhode] [Huile ; de rhodes] [Huile ; de Rhodes] [Huille ; de Rhodes],[Huile ; de Rhode] [Huile ; de rhodes] [Huile ; de Rhodes] [Huille ; de Rhodes],no,
huile de rave,[not a medical product],ambiguous,[Huile ; de raves] [Huille ; de rave],[Huile ; de raves] [Huille ; de rave],no,
huile de rabette,[not a medical product],ambiguous,[Huile ; de rabelle] [Huile ; de rabette] [Huile ; de Rabette] [Huile de Rabelle] [Huile de rabelles] [huile de rabette] [Huile de rabette] [Huile de Rabette] [Huile derabette] [Huille ; de rabette] [huille de Rabette] [Huille de rabette] [huille de Rabotte] [huilr de rabette],[Huile ; de rabelle] [Huile ; de rabette] [Huile ; de Rabette] [Huile de Rabelle] [Huile de rabelles] [huile de rabette] [Huile de rabette] [Huile de Rabette] [Huile derabette] [Huille ; de rabette] [huille de Rabette] [Huille de rabette] [huille de Rabotte] [huilr de rabette],no,
huile de poix,[not a medical product],ambiguous,[Huile ; de poix] [Huile de poix],[Huile ; de poix] [Huile de poix],no,
huile de poisson et poix,[not a medical product],ambiguous,[Huile de poisson et poix],[Huile de poisson et poix],no,
huile de poisson et de lin,[not a medical product],ambiguous,[Huile ; de poisson et de lin],[Huile ; de poisson et de lin],no,
huile de poisson des Indes,[not a medical product],ambiguous,[Huile ; de poisson ; des Isles],[Huile ; de poisson ; des Isles],no,
huile de poisson,[not a medical product],ambiguous,[Epiceries ; huile ; de poisson] [Huile ; de poisson] [Huile ; De poisson] [Huile ; de poissons] [Huile de poison] [huile de poisson] [huile de Poisson] [Huile de poisson] [Huile de Poisson] [huile de poissons] [Huile de poissons] [Huile s de poison] [Huile; De poisson] [Huiles ; De poisson] [huiles de poisson] [Huiles de poisson] [Huiles de poissons] [Huiles; De poisson] [huille ; de poisson] [Huille ; de poisson] [Huille ; de Poisson] [huille de poison] [huille de poisson] [huille de Poisson] [Huille de poisson] [Huille de Poisson] [huilles de Poils Cru] [huilles de poisson] [Huilles de poisson] [Huile ; de poisson ; divers] [2///Matières premières///Huile de poisson] [2///Matières premières///Huile de poissons],[Epiceries ; huile ; de poisson] [Huile ; de poisson] [Huile ; De poisson] [Huile ; de poissons] [Huile de poison] [huile de poisson] [huile de Poisson] [Huile de poisson] [Huile de Poisson] [huile de poissons] [Huile de poissons] [Huile s de poison] [Huile; De poisson] [Huiles ; De poisson] [huiles de poisson] [Huiles de poisson] [Huiles de poissons] [Huiles; De poisson] [huille ; de poisson] [Huille ; de poisson] [Huille ; de Poisson] [huille de poison] [huille de poisson] [huille de Poisson] [Huille de poisson] [Huille de Poisson] [huilles de Poils Cru] [huilles de poisson] [Huilles de poisson] [Huile ; de poisson ; divers] [2///Matières premières///Huile de poisson] [2///Matières premières///Huile de poissons],no,
huile de pin,[not a medical product],ambiguous,[Huile ; de pin],[Huile ; de pin],no,
huile de pierre,[not a medical product],ambiguous,[huile de pierre],[huile de pierre],no,
huile de peinture,[not a medical product],ambiguous,[Huile de peinture],[Huile de peinture],no,
huile de parfum,[not a medical product],ambiguous,[Huile ; de parfum] [Huile de Parfum],[Huile ; de parfum] [Huile de Parfum],no,
huile de Palma Christi,[not a medical product],ambiguous,[Huile de Palma Christi],[Huile de Palma Christi],no,
huile de noix,[not a medical product],ambiguous,[Epiceries ; huile ; de noix] [huile ; de noix] [Huile ; de noix] [Huile ; De noix] [huile de Noix] [Huile de noix] [Huile de Noix] [Huiles ; De noix] [Huiles ; DE noix] [Huiles de noix] [Huille ; de noix] [Huille de noix] [Huille de Noix],[Epiceries ; huile ; de noix] [huile ; de noix] [Huile ; de noix] [Huile ; De noix] [huile de Noix] [Huile de noix] [Huile de Noix] [Huiles ; De noix] [Huiles ; DE noix] [Huiles de noix] [Huille ; de noix] [Huille de noix] [Huille de Noix],no,
huile de navette,[not a medical product],ambiguous,[Huile ; de Nabelle] [Huile ; de navete] [Huile ; de navette] [Huile de navete] [Huile de navette] [huile de navettes] [Huile de navettes] [Huille ; de navette] [huille de navette] [Huille de navette] [huille de navettes],[Huile ; de Nabelle] [Huile ; de navete] [Huile ; de navette] [Huile de navete] [Huile de navette] [huile de navettes] [Huile de navettes] [Huille ; de navette] [huille de navette] [Huille de navette] [huille de navettes],no,
huile de morue,[not a medical product],ambiguous,[Huile ; de morue] [Huile ; de morüe] [huile de morue] [Huile de morue] [Huile de Morue] [Huile de moruë] [Huile de Moruë] [huile de morüe] [huile de Morüe] [Huile de morüe] [Huile démordue] [Huiles; De morue] [Huille de morue] [Huille de Morue] [Huille de moruë],[Huile ; de morue] [Huile ; de morüe] [huile de morue] [Huile de morue] [Huile de Morue] [Huile de moruë] [Huile de Moruë] [huile de morüe] [huile de Morüe] [Huile de morüe] [Huile démordue] [Huiles; De morue] [Huille de morue] [Huille de Morue] [Huille de moruë],no,
huile de morne,[not a medical product],ambiguous,[Huiles ; De morne],[Huiles ; De morne],no,
huile de Majorque,[not a medical product],ambiguous,[huille de Mayorque],[huille de Mayorque],no,
huile de maïs,[not a medical product],ambiguous,[Huile ; de maïs],[Huile ; de maïs],no,
huile de loup marin,[not a medical product],ambiguous,[Huile ; de loup marin] [Huile de Loup marain] [Huile de loup marin] [Huile de Loup Marin],[Huile ; de loup marin] [Huile de Loup marain] [Huile de loup marin] [Huile de Loup Marin],no,
huile de loifon,[not a medical product],ambiguous,[Huile ; De loifon],[Huile ; De loifon],no,
huile de lin et spirituelle,[not a medical product],ambiguous,[Huile ; spirituelle ; de lin],[Huile ; spirituelle ; de lin],no,
huile de lin,[not a medical product],ambiguous,[Epicerie ; huile de lin] [Huile ; de lin] [Huile ; De lin] [Huile de Lain] [huile de lin] [huile de Lin] [Huile de lin] [Huile de Lin] [Huile; de lin] [Huile; De lin] [Huiles ; De lin] [Huiles; De lin] [Huille ; de lin] [huille de lin] [huille de Lin] [Huille de lin] [Huille de Lin] [Huilles de lin] [Hulille ; de lin],[Epicerie ; huile de lin] [Huile ; de lin] [Huile ; De lin] [Huile de Lain] [huile de lin] [huile de Lin] [Huile de lin] [Huile de Lin] [Huile; de lin] [Huile; De lin] [Huiles ; De lin] [Huiles; De lin] [Huille ; de lin] [huille de lin] [huille de Lin] [Huille de lin] [Huille de Lin] [Huilles de lin] [Hulille ; de lin],no,
huile de laine,[not a medical product],ambiguous,[Huille de laine],[Huille de laine],no,
huile de jayet,[not a medical product],ambiguous,[Huiles ; De jayet],[Huiles ; De jayet],no,
huile de hareng,[not a medical product],ambiguous,[Huile ; de harengs],[Huile ; de harengs],no,
huile de gras pour tanneur,[not a medical product],ambiguous,[huile de gra et de traen pour tanneurs] [huile de gra pour tanneurs],[huile de gra pour tanneurs],no,
huile de graisse de poisson,[not a medical product],ambiguous,[Huile ; de graisse ; de poisson],[Huile ; de graisse ; de poisson],no,
huile de graisse,[not a medical product],ambiguous,[Huile ; de graisse],[Huile ; de graisse],no,
huile de graine et de noix,[not a medical product],ambiguous,[Huile de graine et de noix] [Huiles de graines et de noix],[Huile de graine et de noix] [Huiles de graines et de noix],no,
huile de graine et de lin,[not a medical product],ambiguous,[Epiceries ; huile ; de lin et de graines],[Epiceries ; huile ; de lin et de graines],no,
huile de graine de térébenthine,[not a medical product],ambiguous,[Huiles ; de graine ; de thérébentine],[Huiles ; de graine ; de thérébentine],no,
huile de graine de Rhodes,[not a medical product],ambiguous,[Huiles ; de graine ; de Rhode],[Huiles ; de graine ; de Rhode],no,
huile de graine de poisson,[not a medical product],ambiguous,[Huiles ; de graine ; de poisson],[Huiles ; de graine ; de poisson],no,
huile de graine de navette et de chanvre,[not a medical product],ambiguous,[Huile ; de graines de navette et de chanvre],[Huile ; de graines de navette et de chanvre],no,
huile de graine de navette,[not a medical product],ambiguous,[Huile ; De graine de navette],[Huile ; De graine de navette],no,
huile de graine de moutarde,[not a medical product],ambiguous,[Huiles ; de graine ; de moutarde],[Huiles ; de graine ; de moutarde],no,
huile de graine de macis,[not a medical product],ambiguous,[Huiles ; de graine ; de macis],[Huiles ; de graine ; de macis],no,
huile de graine de lin,[not a medical product],ambiguous,[Huiles ; de graine ; de lin],[Huiles ; de graine ; de lin],no,
huile de graine de girofle,[not a medical product],ambiguous,[Huiles ; de graine ; de gerofle],[Huiles ; de graine ; de gerofle],no,
huile de graine de cannelle,[not a medical product],ambiguous,[Huiles ; de graine ; de canelle],[Huiles ; de graine ; de canelle],no,
huile de graine d'olive,[not a medical product],ambiguous,[Huiles ; de graine ; d'olive],[Huiles ; de graine ; d'olive],no,
huile de graine d'anis,[not a medical product],ambiguous,[Huiles ; de graine ; d'anis],[Huiles ; de graine ; d'anis],no,
huile de graine,[not a medical product],ambiguous,[Huile ; de graine] [Huile ; de Graine] [Huile ; De graine] [Huile ; de graines] [huile de graine] [huile de Graine] [Huile de graine] [Huile de Graine] [Huile de graines] [Huiles ; De graine] [Huiles de graines] [Huille ; de graine] [Huille ; de Graine] [huille de graine] [Huille de graine] [Huiles ; de graine ; de graine] [Huile ; de graines ; diverses] [Huile de graines et autres] [Huiles de graines et autres] [Huile de grains] [Huiles diverses ; de graines] [2///Matières première///Huile de graine] [2///Matières premières///Huile de graine],[Huiles de graines ordinaires] [Huile ; de graine] [Huile ; de Graine] [Huile ; De graine] [Huile ; de graines] [huile de graine] [huile de Graine] [Huile de graine] [Huile de Graine] [Huile de graines] [Huiles ; De graine] [Huiles de graines] [Huille ; de graine] [Huille ; de Graine] [huille de graine] [Huille de graine] [Huiles ; de graine ; de graine] [Huile ; de graines ; diverses] [Huile de graines et autres] [Huiles de graines et autres] [Huile de grains] [Huiles diverses ; de graines] [2///Matières première///Huile de graine] [2///Matières premières///Huile de graine],no,
huile de grain à peintures,[not a medical product],ambiguous,[Huile de grain a peinture],[Huile de grain a peinture],no,
huile de grain,[not a medical product],ambiguous,[Huile ; de grain] [Huile de grain] [Huile de Grain] [2///Matières premières///Huile de grains],[Huile ; de grain] [Huile de grain] [Huile de Grain] [2///Matières premières///Huile de grains],no,
huile de girofle et spirituelle,[not a medical product],ambiguous,[Huile ; spirituelle ; de girofle],[Huile ; spirituelle ; de girofle],no,
huile de flanelle,[not a medical product],ambiguous,[Huile ; de flanelle],[Huile ; de flanelle],no,
huile de Flandre,[not a medical product],ambiguous,[Huile de flandres],[Huile de flandres],no,
huile de farde,[not a medical product],ambiguous,[Huile ; de farde],[Huile ; de farde],no,
huile de faine et de noix,[not a medical product],ambiguous,[Huile de faine et de noix] [Huiles de faine et de noix],[Huile de faine et de noix] [Huiles de faine et de noix],no,
huile de dégras,[not a medical product],ambiguous,[Huile ; de dégras],[Huile ; de dégras],no,
huile de crème,[not a medical product],ambiguous,[Huile de crème],[Huile de crème],no,
