item,group,status,beforeItems,afterItems,obsolete,imprimatur
planches de sapin de 10 à 12 pieds à 30 sous,[0],ambiguous,[Planches de sapin ; de 10 a 12 pieds a 30 sous],[Planches de sapin ; de 10 a 12 pieds a 30 sous],no,
planches de sapin de 10 à 12 pieds,[0],ambiguous,[Planches ; de sapin ; de 10 a 12 pieds] [Planches de sapin ; de 10 a 12 pieds] [planches de sapin de 10 à 12 pieds de longueur],[Planches ; de sapin ; de 10 a 12 pieds] [Planches de sapin ; de 10 a 12 pieds] [planches de sapin de 10 à 12 pieds de longueur],no,
planches de sapin de 10 à 11 pieds à 20 sous,[0],ambiguous,[Planches de sapin ; de 10 a 11 pieds a 20 sous],[Planches de sapin ; de 10 a 11 pieds a 20 sous],no,
planches de sapin de 10 à 11 pieds,[0],ambiguous,[planches de sapin ; de 10 a 11 pieds] [Planches de sapin ; de 10 a 11 pieds] [Planches de sapin ; de 10 a 11 piés],[planches de sapin ; de 10 a 11 pieds] [Planches de sapin ; de 10 a 11 pieds] [Planches de sapin ; de 10 a 11 piés],no,
planches de sapin de 1/2 pouce,[0],ambiguous,[planches de sapin de 1/2 pouce],[planches de sapin de 1/2 pouce],no,
planches de sapin de 1 pouce,[0],ambiguous,[planches de sapin de 1 pouce],[planches de sapin de 1 pouce],no,
planches de sapin de 1 1/4 pouce,[0],ambiguous,[planches de sapin de 1 1/4 pouce],[planches de sapin de 1 1/4 pouce],no,
planches de sapin de ??? pieds,[0],ambiguous,[Planches ; de sapin ; de X pieds],[Planches ; de sapin ; de X pieds],no,
planches de sapin commun,[0],ambiguous,[Planche de Sapin commun] [Planches de Sapin commun] [Planches ; de Sapin commune] [Planches ; de sapin ; communes] [Planches ; de sapin ; comunes] [planches ; de Sapin communes] [planches de sapin ; communes] [Planches de sapin ; communes] [planches de sapin commune] [Planches de sapin commune] [Planches de Sapin commune] [Planches de sapin communes] [Planches de Sapin communes] [Planches de Sapin comune] [Planches de sapin comunes],[Planche de Sapin commun] [Planches de Sapin commun] [Planches ; de Sapin commune] [Planches ; de sapin ; communes] [Planches ; de sapin ; comunes] [planches ; de Sapin communes] [planches de sapin ; communes] [Planches de sapin ; communes] [planches de sapin commune] [Planches de sapin commune] [Planches de Sapin commune] [Planches de sapin communes] [Planches de Sapin communes] [Planches de Sapin comune] [Planches de sapin comunes],no,
planches de sapin boîtes,[0],ambiguous,[planches de sapin ; boistes],[planches de sapin ; boistes],no,
planches de sapin 9 à 10 pieds à 15 sous,[0],ambiguous,[Planches de sapin ; 9 a 10 pieds a 15 sous],[Planches de sapin ; 9 a 10 pieds a 15 sous],no,
planches de sapin 9 à 10 pieds,[0],ambiguous,[Planches de sapin ; 9 a 10 pieds] [Planches de Sapin ; 9 a 10 pieds],[Planches de sapin ; 9 a 10 pieds] [Planches de Sapin ; 9 a 10 pieds],no,
planches de sapin 8 pieds,[0],ambiguous,[Planches; de Sapin; 8 pieds],[Planches; de Sapin; 8 pieds],no,
planches de sapin 8 à 12 pieds,[0],ambiguous,[Planches de sapin ; 8 a 12 pieds],[Planches de sapin ; 8 a 12 pieds],no,
planches de sapin 7 à 8 pieds,[0],ambiguous,[Planches de Sapin ; 7 a8 pieds],[Planches de Sapin ; 7 a8 pieds],no,
planches de sapin 7 à 11 pieds,[0],ambiguous,[Planches de sapin ; 7 a 11 pieds],[Planches de sapin ; 7 a 11 pieds],no,
planches de sapin 6 pieds,[0],ambiguous,[Planches de Sapin 6 pieds],[Planches de Sapin 6 pieds],no,
planches de sapin 4 pieds,[0],ambiguous,[Planches de sapin ; 4 pieds],[Planches de sapin ; 4 pieds],no,
planches de sapin 36 pieds,[0],ambiguous,[Planches ; de sapin ; 36 pieds],[Planches ; de sapin ; 36 pieds],no,
planches de sapin 35 pieds,[0],ambiguous,[Planches ; de sapin ; 35 pieds],[Planches ; de sapin ; 35 pieds],no,
planches de sapin 32 à 34 pieds,[0],ambiguous,[Planches de sapin ; 32 a 34 pieds],[Planches de sapin ; 32 a 34 pieds],no,
planches de sapin 32 à 33 pieds,[0],ambiguous,[Planches de sapin ; 32 a 33 pieds],[Planches de sapin ; 32 a 33 pieds],no,
planches de sapin 30 pieds,[0],ambiguous,[Planches ; de sapin ; 30 pieds] [Planches de Sapin 30 pieds],[Planches ; de sapin ; 30 pieds] [Planches de Sapin 30 pieds],no,
planches de sapin 27 pieds,[0],ambiguous,[Planches ; de sapin ; 27 pieds],[Planches ; de sapin ; 27 pieds],no,
planches de sapin 26 à 29 pieds,[0],ambiguous,[Planches de sapin ; 26 a 29 pieds],[Planches de sapin ; 26 a 29 pieds],no,
planches de sapin 26 à 27 pieds,[0],ambiguous,[Planches de sapin ; 26 a 27 pieds],[Planches de sapin ; 26 a 27 pieds],no,
planches de sapin 19 à 20 pieds,[0],ambiguous,[Planches de sapin ; 19 a 20 pieds],[Planches de sapin ; 19 a 20 pieds],no,
planches de sapin 18 pieds,[0],ambiguous,[Planches ; de sapin ; 18 pieds] [Planches de Sapin ; 18 pieds],[Planches ; de sapin ; 18 pieds] [Planches de Sapin ; 18 pieds],no,
planches de sapin 15 pieds,[0],ambiguous,[Planches de Sapin ; 15 pieds],[Planches de Sapin ; 15 pieds],no,
planches de sapin 15 à 18 pieds,[0],ambiguous,[Planches de sapin ; 15 a 18 pieds],[Planches de sapin ; 15 a 18 pieds],no,
planches de sapin 13 à 14 pieds,[0],ambiguous,[Planches de sapin ; 13 a 14 pieds],[Planches de sapin ; 13 a 14 pieds],no,
planches de sapin 12 pieds,[0],ambiguous,[Planches ; de sapin ; 12 pieds] [Planches de Sapin ; 12 pieds],[Planches ; de sapin ; 12 pieds] [Planches de Sapin ; 12 pieds],no,
planches de sapin 12 à 15 pieds,[0],ambiguous,[Planches de sapin ; 12 a 15 pieds],[Planches de sapin ; 12 a 15 pieds],no,
planches de sapin 12 à 14 pieds,[0],ambiguous,[Planches de Sapin ; 12 a 14 pieds],[Planches de Sapin ; 12 a 14 pieds],no,
planches de sapin 11 à 12 pieds,[0],ambiguous,[Planches de sapin ; 11 a 12 pieds],[Planches de sapin ; 11 a 12 pieds],no,
planches de sapin 10 à 13 pieds,[0],ambiguous,[Planches de sapin ; 10 a 13 pieds],[Planches de sapin ; 10 a 13 pieds],no,
planches de sapin 10 à 11 pieds,[0],ambiguous,[Planches de sapin ; 10 a 11 pieds] [Planches de Sapin ; 10 a 11 pieds],[Planches de sapin ; 10 a 11 pieds] [Planches de Sapin ; 10 a 11 pieds],no,
planches de sapin 1/2 planches,[0],ambiguous,[Planches ; de sapin ; 1/2 planches],[Planches ; de sapin ; 1/2 planches],no,
planches de sapin,[0],ambiguous,[Bois de construction; Planches sapin] [Bois ; de passementerie ; en planches ; de sapin] [Bois ; de sapin ; en planches] [Bois ; de sapin en planches] [Bois ; de sapins ; en planches] [Bois de sapin en planche] [Bois de sapin en planches] [Bois de sapin planches] [Bois du sapin en planches] [Bois de sapin en planches communes] [Bois ; de sapin ; en planches ; petites] [Bois ; en planches ; de sapin] [Bois en planche de sapin] [Bois ; planches ; de sapin] [Bois planches de sapin] [Bois sapin en planches] [Planches à sapin] [Palnches ; de sapin] [Pklanches de sapin] [plamches de Sapin] [Planche ; de sapin] [planche de sapin] [Planche de sapin] [Planche de Sapin] [planches ; de sapin] [Planches ; de sapin] [Planches ; de Sapin] [Planches ; de sapin ;] [Planches ; de sapon] [Planches ; de spain] [planches de sapin] [planches de Sapin] [Planches de sapin] [Planches de Sapin] [Planches de sapin ;] [Planches; de sapin] [Planches; de Sapin] [Planches ; de sapin ; bouts] [planches de sapin ; bouts] [Planches de sapin ; bouts] [Planches ; de sapin ; de diférentes longueurs] [Planches ; de sapin ; de différentes longueurs] [Planches de sapin ; de différentes longueurs] [Planches de Sapin de différentes longueurs] [Planches de Sapin de tout pieds de longueurs] [Planches ; de sapin diverses] [planches de sapin ; diverses] [Planches ;de Sapin;Planches] [Planches ; en sapin] [Planches Sapin] [Sapin planches],[Bois de construction; Planches sapin] [Bois ; de passementerie ; en planches ; de sapin] [Bois ; de sapin ; en planches] [Bois ; de sapin en planches] [Bois ; de sapins ; en planches] [Bois de sapin en planche] [Bois de sapin en planches] [Bois de sapin planches] [Bois du sapin en planches] [Bois de sapin en planches communes] [Bois ; de sapin ; en planches ; petites] [Bois ; en planches ; de sapin] [Bois en planche de sapin] [Bois ; planches ; de sapin] [Bois planches de sapin] [Bois sapin en planches] [Planches à sapin] [Palnches ; de sapin] [Pklanches de sapin] [plamches de Sapin] [Planche ; de sapin] [planche de sapin] [Planche de sapin] [Planche de Sapin] [planches ; de sapin] [Planches ; de sapin] [Planches ; de Sapin] [Planches ; de sapin ;] [Planches ; de sapon] [Planches ; de spain] [planches de sapin] [planches de Sapin] [Planches de sapin] [Planches de Sapin] [Planches de sapin ;] [Planches; de sapin] [Planches; de Sapin] [Planches ; de sapin ; bouts] [planches de sapin ; bouts] [Planches de sapin ; bouts] [Planches ; de sapin ; de diférentes longueurs] [Planches ; de sapin ; de différentes longueurs] [Planches de sapin ; de différentes longueurs] [Planches de Sapin de différentes longueurs] [Planches de Sapin de tout pieds de longueurs] [Planches ; de sapin diverses] [planches de sapin ; diverses] [Planches ;de Sapin;Planches] [Planches ; en sapin] [Planches Sapin] [Sapin planches],no,
planches de rebut,[0],ambiguous,[Planches ; de rebut],[Planches ; de rebut],no,
planches de Prusse petites,[0],ambiguous,[Planches ; de prusse ; petites],[Planches ; de prusse ; petites],no,
planches de Prusse ordinaires,[0],ambiguous,[Planches ; de prusse ; ordinaires],[Planches ; de prusse ; ordinaires],no,
planches de Prusse demie,[0],ambiguous,[Planches demie prusse],[Planches demie prusse],no,
planches de Prusse de 9 pieds,[0],ambiguous,[Planches de Prusse ; de 9 pieds],[Planches de Prusse ; de 9 pieds],no,
planches de Prusse de 8 à 9 pieds,[0],ambiguous,[planches de Prusse ; de 8 a 9 pieds],[planches de Prusse ; de 8 a 9 pieds],no,
planches de Prusse de 36 pieds,[0],ambiguous,[Planches de prusse de 36 pieds] [Planches de Prusse de 36 pieds],[Planches de prusse de 36 pieds] [Planches de Prusse de 36 pieds],no,
planches de Prusse de 35 pieds,[0],ambiguous,[planche de prusse ; de 35 pieds] [Planches de prusse de 35 pieds],[planche de prusse ; de 35 pieds] [Planches de prusse de 35 pieds],no,
planches de Prusse de 33 pieds,[0],ambiguous,[Planches de Prusse ; de 33 pieds] [Planches de Prusse de 33 pieds],[Planches de Prusse ; de 33 pieds] [Planches de Prusse de 33 pieds],no,
planches de Prusse de 33 à 35 pieds,[0],ambiguous,[planches de Prusse ; de 33 a 35 pieds],[planches de Prusse ; de 33 a 35 pieds],no,
planches de Prusse de 30 pieds,[0],ambiguous,[Planches de Prusse ; de 30 pieds] [Planches de prusse de 30 pieds] [Planches de Prusse de 30 pieds],[Planches de Prusse ; de 30 pieds] [Planches de prusse de 30 pieds] [Planches de Prusse de 30 pieds],no,
planches de Prusse de 28 pieds,[0],ambiguous,[Planches de Prusse ; de 28 pieds] [Planches de prusse de 28 pieds],[Planches de Prusse ; de 28 pieds] [Planches de prusse de 28 pieds],no,
planches de Prusse de 28 à 30 pieds,[0],ambiguous,[Planches de Prusse ; de 28 à 30 pieds],[Planches de Prusse ; de 28 à 30 pieds],no,
planches de Prusse de 27 pieds,[0],ambiguous,[Planches de prusse de 27 pieds] [Planches de Prusse de 27 pieds],[Planches de prusse de 27 pieds] [Planches de Prusse de 27 pieds],no,
planches de Prusse de 27 à 28 pieds,[0],ambiguous,[Planches de prusse de 27 a 28 pieds],[Planches de prusse de 27 a 28 pieds],no,
planches de Prusse de 26 à 27 pieds,[0],ambiguous,[planches de Prusse ; de 26 a 27 pieds],[planches de Prusse ; de 26 a 27 pieds],no,
planches de Prusse de 25 pieds,[0],ambiguous,[Planches de Prusse ; de 25 pieds],[Planches de Prusse ; de 25 pieds],no,
planches de Prusse de 24 pieds,[0],ambiguous,[Planches de prusse de 24 pieds],[Planches de prusse de 24 pieds],no,
planches de Prusse de 22 pieds,[0],ambiguous,[Planches de prusse de 22 pieds],[Planches de prusse de 22 pieds],no,
planches de Prusse de 21 à 22 pieds,[0],ambiguous,[planches de Prusse ; de 21 a 22 pieds],[planches de Prusse ; de 21 a 22 pieds],no,
planches de Prusse de 20 pieds,[0],ambiguous,[Planches de Prusse ; de 20 pieds],[Planches de Prusse ; de 20 pieds],no,
planches de Prusse de 18 pieds,[0],ambiguous,[Planches de prusse de 18 pieds],[Planches de prusse de 18 pieds],no,
planches de Prusse de 15 pieds,[0],ambiguous,[planche de prusse ; de 15 pieds],[planche de prusse ; de 15 pieds],no,
planches de Prusse de 13 pieds,[0],ambiguous,[Planches de Prusse de 13 pieds],[Planches de Prusse de 13 pieds],no,
planches de Prusse de 12 pieds,[0],ambiguous,[Planches de prusse de 12 pieds],[Planches de prusse de 12 pieds],no,
planches de Prusse de 11 à 12 pieds,[0],ambiguous,[Planches de prusse de 11 a 12 pieds],[Planches de prusse de 11 a 12 pieds],no,
planches de Prusse de 10 pieds,[0],ambiguous,[Planches de Prusse ; de 10 pieds],[Planches de Prusse ; de 10 pieds],no,
planches de Prusse communes,[0],ambiguous,[Planches de Prusse communes],[Planches de Prusse communes],no,
planches de Prusse 28 pieds,[0],ambiguous,[Planches de prusse 28 pieds],[Planches de prusse 28 pieds],no,
planches de Prusse,[0],ambiguous,[Palnches ; de Prusse] [Placnche de Pruse] [Planche ; de Prusse] [Planche de Prusse] [Planches ; de Brusse] [Planches ; de pausse] [Planches ; de prusse] [Planches ; de Prusse] [Planches ;de Prusse] [Planches de Pruse] [Planches de Pruses] [planches de prusse] [planches de Prusse] [Planches de prusse] [Planches de Prusse] [Planches de Prusse ;] [Planches; de Prusse],[Palnches ; de Prusse] [Placnche de Pruse] [Planche ; de Prusse] [Planche de Prusse] [Planches ; de Brusse] [Planches ; de pausse] [Planches ; de prusse] [Planches ; de Prusse] [Planches ;de Prusse] [Planches de Pruse] [Planches de Pruses] [planches de prusse] [planches de Prusse] [Planches de prusse] [Planches de Prusse] [Planches de Prusse ;] [Planches; de Prusse],no,
planches de pont de barque,[0],ambiguous,[planches;de pont; de Barque],[planches;de pont; de Barque],no,
planches de poirier cerisier etc,[0],ambiguous,"[planches de poirier, cerisier etc]","[planches de poirier, cerisier etc]",no,
planches de plomb gravées,[0],ambiguous,[plomb en planches gravées],[plomb en planches gravées],no,
planches de plomb et plomb en saumon et plomb en rouleau,[0],ambiguous,[Plomb ; en planches ; saumon et rouleau],[Plomb ; en planches ; saumon et rouleau],no,
planches de plomb et grains de plomb,[0],ambiguous,[Plomb en planches et grain],[Plomb en planches et grain],no,
planches de plomb,[0],ambiguous,[plomb ; en planche] [Plomb ; en planche] [Plomb ; en planches] [Plomb en plamches] [Plomb en planche] [Plomb en planches] [Plomb;en planches] [Ploms en planches],[plomb ; en planche] [Plomb ; en planche] [Plomb ; en planches] [Plomb en plamches] [Plomb en planche] [Plomb en planches] [Plomb;en planches] [Ploms en planches],no,
planches de piphout,[0],ambiguous,[piphout scié en planches],[piphout scié en planches],no,
planches de pin,[0],ambiguous,[Bois de pin en planche] [Bois de pin en planches] [Bois ; en planches ; de pin] [Planches ; de pin] [Planches de pin],[Bois de pin en planche] [Bois de pin en planches] [Bois ; en planches ; de pin] [Planches ; de pin] [Planches de pin],no,
planches de peuplier,[0],ambiguous,[Planches ; de penpliers],[Planches ; de penpliers],no,
planches de noyer de 6 pieds,[0],ambiguous,[Planches de noyer de 6 pieds],[Planches de noyer de 6 pieds],no,
planches de noyer d'un pouce de 1/2,[0],ambiguous,[Planche de Noyer d'un pouce de 1/2],[Planche de Noyer d'un pouce de 1/2],no,
planches de noyer,[0],ambiguous,[Bois ; de noyer ; planches] [planche de noyer] [Planche De noyer] [Planches ; de noyer] [Planches ; de noyers] [planches de noyer] [Planches de noyer] [Planches de Noyer],[Bois ; de noyer ; planches] [planche de noyer] [Planche De noyer] [Planches ; de noyer] [Planches ; de noyers] [planches de noyer] [Planches de noyer] [Planches de Noyer],no,
planches de merisier,[0],ambiguous,[Planches de meRizie],[Planches de meRizie],no,
planches de Lorient,[0],ambiguous,[Planches ; de Lorient],[Planches ; de Lorient],no,
planches de lin,[0],ambiguous,[Planches ; de lin],[Planches ; de lin],no,
planches de liège,[0],ambiguous,[Liege ; en planche] [liège ; en planche] [Liège ; en planche] [Liege ; en planches] [Liege ; En planches] [Liège ; en planches] [Liège ; En planches] [Liege en planche] [Liége en planche] [liège en planche] [Liège en planche] [liege en planches] [Liege en planches] [Liége en planches] [liège en planches] [Liège en planches] [Liége; En planches] [Liège; En planches] [Lieges en planches] [Lièges en planches],[Liege ; en planche] [liège ; en planche] [Liège ; en planche] [Liege ; en planches] [Liege ; En planches] [Liège ; en planches] [Liège ; En planches] [Liege en planche] [Liége en planche] [liège en planche] [Liège en planche] [liege en planches] [Liege en planches] [Liége en planches] [liège en planches] [Liège en planches] [Liége; En planches] [Liège; En planches] [Lieges en planches] [Lièges en planches],no,
planches de lard,[0],ambiguous,[Lard en planches],[Lard en planches],no,
planches de laiton filé,[0],ambiguous,[Laiton en planches et filé],[Laiton en planches et filé],no,
planches de laiton,[0],ambiguous,[Laiton ; en planches] [laton ; en planches] [Leton ; en planches],[Laiton ; en planches] [laton ; en planches] [Leton ; en planches],no,
planches de jacaranda,[0],ambiguous,[planches de jaraconda],[planches de jaraconda],no,
planches de hêtre,[0],ambiguous,[Planches ; de hetre] [Planches ; de hêtre],[Planches ; de hetre] [Planches ; de hêtre],no,
planches de futeau,[0],ambiguous,[Planches de bois de futeau],[Planches de bois de futeau],no,
planches de Danemark Prusse et Poméranie,[0],ambiguous,"[planches de Dannemarc, Prusse et Pomeranie]","[planches de Dannemarc, Prusse et Pomeranie]",no,
planches de cyprès,[0],ambiguous,[plamches des Cipres] [Planches de ciprés],[plamches des Cipres] [Planches de ciprés],no,
planches de cuivre rouge,[0],ambiguous,[Cuivre ; rouge en planche] [Cuivre ; rouge en planches] [Cuivre ; rouge en plnche] [Cuivre rouge ; en planches] [cuivre rouge en planche] [Cuivre rouge en planche] [Cuivre rouge en planches],[Cuivre ; rouge en planche] [Cuivre ; rouge en planches] [Cuivre ; rouge en plnche] [Cuivre rouge ; en planches] [cuivre rouge en planche] [Cuivre rouge en planche] [Cuivre rouge en planches],no,
planches de cuivre neuf,[0],ambiguous,[Cuivre neuf en planches],[Cuivre neuf en planches],no,
planches de cuivre jaune,[0],ambiguous,[Cuivre ; jaune ; en planche] [Cuivre jaune en planche] [cuivre jaune en planches],[Cuivre ; jaune ; en planche] [Cuivre jaune en planche] [cuivre jaune en planches],no,
planches de cuivre gravées,[0],ambiguous,[Planches ; de cuivre gravées],[Planches ; de cuivre gravées],no,
planches de cuivre,[0],ambiguous,[Cuive en palnche] [Cuivre ; en planche] [Cuivre ; en planches] [Cuivre ; En planches] [Cuivre en plamches] [Cuivre en planchat] [cuivre en planche] [Cuivre en planche] [cuivre en planches] [Cuivre en planches] [Cuivre en Planches] [Cuivre; En planches] [Cuivres ; En planches] [Cuivres en planches],[Cuive en palnche] [Cuivre ; en planche] [Cuivre ; en planches] [Cuivre ; En planches] [Cuivre en plamches] [Cuivre en planchat] [cuivre en planche] [Cuivre en planche] [cuivre en planches] [Cuivre en planches] [Cuivre en Planches] [Cuivre; En planches] [Cuivres ; En planches] [Cuivres en planches],no,
planches de Copernic,[0],ambiguous,[Planches de copernic],[Planches de copernic],no,
planches de citronnier,[0],ambiguous,[Plaches ; de citronnier],[Plaches ; de citronnier],no,
planches de chênes de 20 pieds,[0],ambiguous,[Planches de chênes de 20 pieds],[Planches de chênes de 20 pieds],no,
planches de chêne et planches de sapin,[0],ambiguous,[Planches ; de chesne ; de sapin],[Planches ; de chesne ; de sapin],no,
planches de chêne de 9 pieds,[0],ambiguous,[Planches ; de chesne ; de 9 pieds],[Planches ; de chesne ; de 9 pieds],no,
planches de chêne de 9 à 12 pieds,[0],ambiguous,[Planches de chêne ; de 9 a 12 pieds],[Planches de chêne ; de 9 a 12 pieds],no,
planches de chêne de 9 à 10 pieds,[0],ambiguous,[Planches de chêne ; de 9 a 10 pieds] [Planches de chêne de 9 a 10 pieds] [Planches de chesnes de 9 a 10 pieds],[Planches de chêne ; de 9 a 10 pieds] [Planches de chêne de 9 a 10 pieds] [Planches de chesnes de 9 a 10 pieds],no,
planches de chêne de 8 pieds et demi,[0],ambiguous,[Planches de chesne de 8 pieds et demi],[Planches de chesne de 8 pieds et demi],no,
planches de chêne de 8 pieds,[0],ambiguous,[Planches de chene de 8 pieds],[Planches de chene de 8 pieds],no,
planches de chêne de 7 pieds,[0],ambiguous,[Planches de chesne de 7pieds],[Planches de chesne de 7pieds],no,
planches de chêne de 7 à 8 pieds,[0],ambiguous,[Planches de chesne de 7 a 8 pieds],[Planches de chesne de 7 a 8 pieds],no,
planches de chêne de 6 pieds,[0],ambiguous,[planches de chene de 6 pied de longueur],[planches de chene de 6 pied de longueur],no,
planches de chêne de 5 pouces,[0],ambiguous,[planches de chene de 5 pouces d'epaisseur],[planches de chene de 5 pouces d'epaisseur],no,
planches de chêne de 42 pieds,[0],ambiguous,[Planches de chêne de 42 pieds],[Planches de chêne de 42 pieds],no,
planches de chêne de 40 pieds,[0],ambiguous,[Planches ; de chesnes ; de 40 pieds] [Planches de chesne de 40 pieds],[Planches ; de chesnes ; de 40 pieds] [Planches de chesne de 40 pieds],no,
planches de chêne de 4 pouces,[0],ambiguous,[planches de chene de 4 pouces d'epaisseur],[planches de chene de 4 pouces d'epaisseur],no,
planches de chêne de 4 pieds,[0],ambiguous,[Planches de chesne de 4 pieds],[Planches de chesne de 4 pieds],no,
planches de chêne de 36 pieds,[0],ambiguous,[Planches de chesne de 36 pieds],[Planches de chesne de 36 pieds],no,
planches de chêne de 35 pieds,[0],ambiguous,[Planches ; de Chesne ; de 35 pieds],[Planches ; de Chesne ; de 35 pieds],no,
planches de chêne de 3 pouces et en dessus,[0],ambiguous,[planches de chene de 3 pouces et en dessus],[planches de chene de 3 pouces et en dessus],no,
planches de chêne de 28 pieds,[0],ambiguous,[planches de chesne ; de 28 pieds],[planches de chesne ; de 28 pieds],no,
planches de chêne de 25 pieds,[0],ambiguous,[Planches ; de chesnes ; de 25 pieds] [Planches de chesne de 25 pieds] [Planches de chesnes de 25 pieds],[Planches ; de chesnes ; de 25 pieds] [Planches de chesne de 25 pieds] [Planches de chesnes de 25 pieds],no,
planches de chêne de 24 pieds,[0],ambiguous,[Planches ; de chesne ; de 24 pieds],[Planches ; de chesne ; de 24 pieds],no,
planches de chêne de 20 pieds,[0],ambiguous,[Planches de chesnes de 20 pieds],[Planches de chesnes de 20 pieds],no,
"planches de chêne de 2,5 pouces",[0],ambiguous,"[planches de chene de 2,5 pouces d'epaisseur]","[planches de chene de 2,5 pouces d'epaisseur]",no,
planches de chêne de 2 pouces et en dessus,[0],ambiguous,[planches de chene de 2 pouces et en dessus],[planches de chene de 2 pouces et en dessus],no,
planches de chêne de 18 pieds,[0],ambiguous,[Planches ; de chesne ; de 18 pieds] [Planches ; de chesnes ; de 18 pieds],[Planches ; de chesne ; de 18 pieds] [Planches ; de chesnes ; de 18 pieds],no,
planches de chêne de 15 pieds,[0],ambiguous,[Planches ; de chesne ; de 15 pieds],[Planches ; de chesne ; de 15 pieds],no,
planches de chêne de 15 à 20 pieds,[0],ambiguous,[Planches ; de chesne ; de 15 a 20 pieds],[Planches ; de chesne ; de 15 a 20 pieds],no,
planches de chêne de 14 pieds,[0],ambiguous,[Planches ; de Chesne ; de 14 pieds] [Planches de chêne de 14 pieds],[Planches ; de Chesne ; de 14 pieds] [Planches de chêne de 14 pieds],no,
planches de chêne de 13 pieds,[0],ambiguous,[Planches de chesne de 13 pieds],[Planches de chesne de 13 pieds],no,
planches de chêne de 12 pieds,[0],ambiguous,[Planches ; de chesne ; de 12 pieds] [Planches ; de Chesne ; de 12 pieds] [Planches de chêne ; de 12 pieds] [Planches de chene de 12 pieds] [Planches de chêne de 12 pieds] [Planches de chesne de 12 pieds],[Planches ; de chesne ; de 12 pieds] [Planches ; de Chesne ; de 12 pieds] [Planches de chêne ; de 12 pieds] [Planches de chene de 12 pieds] [Planches de chêne de 12 pieds] [Planches de chesne de 12 pieds],no,
planches de chêne de 11 pieds,[0],ambiguous,[Planches de chesne de 11 pieds],[Planches de chesne de 11 pieds],no,
planches de chêne de 10 pieds,[0],ambiguous,[Planches ; de chene de 10 pieds] [Planches ; de chesnes ; de 10 pieds] [Planches de chêne de 10 pieds] [Planches de chesne de 10 pieds] [planches de chene de 10 pied de longueur],[Planches ; de chene de 10 pieds] [Planches ; de chesnes ; de 10 pieds] [Planches de chêne de 10 pieds] [Planches de chesne de 10 pieds] [planches de chene de 10 pied de longueur],no,
planches de chêne de 10 à 12 pieds,[0],ambiguous,[Planches de chesne de 10 a 12 pieds],[Planches de chesne de 10 a 12 pieds],no,
planches de chêne de 10 à 11 pieds,[0],ambiguous,[Planches de chesne de 10 a 11 pieds],[Planches de chesne de 10 a 11 pieds],no,
planches de chêne de 1/4 pouce,[0],ambiguous,[planches de chene de 1/4 pouce d'epaisseur],[planches de chene de 1/4 pouce d'epaisseur],no,
planches de chêne de 1/2 pouce,[0],ambiguous,[planches de chene de 1/2 pouce d'epaisseur],[planches de chene de 1/2 pouce d'epaisseur],no,
planches de chêne de 1 1/4 pouces,[0],ambiguous,"[planches de chene de 1,25 pouces d'epaisseur]","[planches de chene de 1,25 pouces d'epaisseur]",no,
planches de chêne de 1 1/2 pouces,[0],ambiguous,"[planches de chene de 1,5 pouces d'epaisseur]","[planches de chene de 1,5 pouces d'epaisseur]",no,
planches de chêne d'un pouce et en dessous,[0],ambiguous,[planches de chene d'un pouce et en dessous],[planches de chene d'un pouce et en dessous],no,
planches de chêne commune,[0],ambiguous,[Planches de Chene commune] [Planches de Chêne commune] [Planches ; de Chesne commune] [planches ; de chesne communes] [Planches de chesne commune] [Planches de chesnes commune],[Planches de Chene commune] [Planches de Chêne commune] [Planches ; de Chesne commune] [planches ; de chesne communes] [Planches de chesne commune] [Planches de chesnes commune],no,
planches de chêne à 9,[0],ambiguous,[Planches ; de chesne ; a 9],[Planches ; de chesne ; a 9],no,
planches de chêne à 6,[0],ambiguous,[Planches ; de chesne ; a 6],[Planches ; de chesne ; a 6],no,
planches de chêne 6 pieds,[0],ambiguous,[Planches de chêne 6 pieds],[Planches de chêne 6 pieds],no,
planches de chêne 26 pieds,[0],ambiguous,[Planches de chêne 26 pieds],[Planches de chêne 26 pieds],no,
planches de chêne 24 pieds,[0],ambiguous,[Planches de chêne 24 pieds],[Planches de chêne 24 pieds],no,
