item,group,status,beforeItems,afterItems,obsolete,imprimatur
ouvrages d'acier,Hardware,rewire,[Acier ; ouvré] [Acier ouvré] [Ouvrages ; d'acier],[Acier ; ouvré] [Acier ouvré] [Ouvrages ; d'acier],no,
fer à nègre,Hardware,rewire,,[Fer ; a negres] [Fer ; à negres] [Fer ; à Negres] [Fer a negres] [Fers ; à nègres],no,
gaze et mouchoirs et ruban,Gazes,rewire,"[///Objets manufacturés///Soierie en étoffe, mouchoirs, gazes et rubans] [///Objets manufacturés///Soirie en étoffe ,mouchoirs, gazes et rubans] [///Objets manufacturés///Soirie en étoffe, mouchoirs,gazes et rubans]",,yes,
gaze en crêpe,Gazes,rewire,[Gaze ; crèpe] [Gaze ; crêpe] [Gaze crèpe] [Gaze ; de crèpes] [Gaze ; en crèpe] [Gaze ; en cripe] [Gazes ; en crépe] [Gazes et crêpes],[Gaze ; crèpe] [Gaze ; crêpe] [Gaze crèpe] [Gaze ; de crèpes] [Gaze ; en crèpe] [Gaze ; en cripe] [Gazes ; en crépe] [Gazes et crêpes],no,
gaze de fil,Gazes,rewire,[Gase ; de fil] [Gaze ; de fil] [gaze de fil] [Gaze de fil] [Gazes ; de fil],[Gase ; de fil] [Gaze ; de fil] [gaze de fil] [Gaze de fil] [Gazes ; de fil],no,
gaze,Gazes,rewire,[Gauze] [Gaze] [Gazes] [Gaze ; diverse] [Gazes ; diverses],[Gauze] [Gaze] [Gazes] [Gaze ; diverse] [Gazes ; diverses],no,
gaze et mouchoirs et ruban de soie,Gazes,rewire,,"[///Objets manufacturés///Soierie en étoffe, mouchoirs, gazes et rubans] [///Objets manufacturés///Soirie en étoffe ,mouchoirs, gazes et rubans] [///Objets manufacturés///Soirie en étoffe, mouchoirs,gazes et rubans]",no,
étoffe de coton et de soie,Prohibé,rewire,[Etoffe ; coton et soye] [Étoffe de coton et soye] [Etoffe de soye et coton] [Etoffe de soye et cotton] [Etoffes ; de soye et coton] [Etoffes ; De soye et coton] [etoffes de soye et cotton] [Etoffes ; mélangées ; coton et soye] [Etoffes ; mélangées ; de soie ; de coton et soie] [Etoffes ; mélangées ; soye et coton] [Etoffes mêlée coton et soye] [Etoffe ; melée ; soie et coton] [Etoffe soye et coton] [etoffe soye et cotton] [Etoffe soye et cotton] [Etoffes ; soye et coton] [Etoffe ; soie ; soie et coton],[etoffes de soye et cotton / aune] [Etoffe ; coton et soye] [Étoffe de coton et soye] [Etoffe de soye et coton] [Etoffe de soye et cotton] [Etoffes ; de soye et coton] [Etoffes ; De soye et coton] [etoffes de soye et cotton] [Etoffe soye et coton] [etoffe soye et cotton] [Etoffe soye et cotton] [Etoffes ; soye et coton] [Etoffe ; soie ; soie et coton],no,
soierie et coton des Indes,Prohibé,rewire,[Soieries et coton ; des Indes],[Soieries et coton ; des Indes],no,
mouchoirs de coton et soie,Prohibé,rewire,[Mouchoirs ; De coton et soye] [Mouchoirs de coton et soye] [Mouchoirs ; de soye et coton] [Mouchoirs de soie et coton] [Mouchoirs de soye et coton],[Mouchoirs ; De coton et soye] [Mouchoirs de coton et soye] [Mouchoirs ; de soye et coton] [Mouchoirs de soie et coton] [Mouchoirs de soye et coton],no,
bonneterie de coton et bonneterie de soie,Prohibé,rewire,[Bonneterie de Coton et de Soye],[Bonneterie de Coton et de Soye],no,
étoffe de coton des Indes et de soie,Prohibé,rewire,[Etoffes ; de soye et coton ; des Indes],,yes,
étoffe mêlée de coton et de soie,Prohibé,rewire,,[Etoffes mêlée coton et soye] [Etoffe ; melée ; soie et coton],no,
étoffe mélangée de coton et de soie,Prohibé,rewire,,[Etoffes ; mélangées ; coton et soye] [Etoffes ; mélangées ; de soie ; de coton et soie] [Etoffes ; mélangées ; soye et coton],no,
étoffe de coton et de soie aune,Prohibé,rewire,[etoffes de soye et cotton / aune],,yes,
étoffe de coton et de soie des Indes,Prohibé,rewire,,[Etoffes ; de soye et coton ; des Indes],no,
zingar,,existing,,,no,
zing,,existing,,,no,
zinc pour fabriquer le laiton,,existing,,,no,
zédoaria,,existing,,,yes,
zain,,existing,,,no,
drogue médicinale œil d'écrevisse,,existing,,,yes,
wuinnes,,existing,,,no,
wollegoet teinte,,existing,,,no,
wollegoet mêlée,,existing,,,no,
wollegoet blanche,,existing,,,no,
wathout en blocs,,existing,,,no,
wagons,,existing,,,no,
planches de wagheschot scié,,existing,,,yes,
wagheschot en blocq,,existing,,,yes,
vulnéraire de Suisse,,existing,,,no,
vrille,,existing,,,no,
volants de camelot,,existing,,,no,
volants,,existing,,,no,
poulets des Indes,,existing,,,yes,
poules des Indes,,existing,,,no,
poules,,existing,,,no,
poulardes,,existing,,,no,
volailles oies,,existing,,,no,
volailles grasses,,existing,,,no,
gibier et volailles,,existing,,,no,
volailles chapons,,existing,,,no,
volailles,,existing,,,no,
voitures neuves,,existing,,,no,
tombereaux et voitures,,existing,,,no,
voitures et leurs roues,,existing,,,no,
voitures de chafre,,existing,,,no,
voitures complètes,,existing,,,no,
voitures carriole,,existing,,,no,
voitures cabriolets,,existing,,,no,
voitures avec hamais,,existing,,,no,
voitures,,existing,,,no,
voilures,,existing,,,no,
voile du Maroc,,existing,,,no,
voile de novice,,existing,,,no,
voile de navire,,existing,,,no,
voile de laine,,existing,,,no,
voile de bateaux,,existing,,,no,
voide,,existing,,,no,
voëdes,,existing,,,no,
vlottes,,existing,,,no,
essence vitrioliques et huile de vitriol,,existing,,,no,
acide vitrioliques et huile de vitriol,,existing,,,no,
huile de vitriol et vitriol,,existing,,,no,
vitriol blanc,,existing,,,no,
vispapan ???,,existing,,,no,
vipres,,existing,,,no,
vipérine en racine,,existing,,,no,
vipérine,,existing,,,no,
vipères vives,,existing,,,no,
vipères,,existing,,,no,
violons d'enfant,,existing,,,no,
violoncelle,,existing,,,no,
violon,,existing,,,no,
violende,,existing,,,no,
vinaigre ordinaire,,existing,,,no,
vinaigre de vin,,existing,,,no,
vinaigre de fruits,,existing,,,no,
vinaigre de bière,,existing,,,no,
vinaigre de composition,,existing,,,no,
vinaigre ???,,existing,,,no,
vin et vin de liqueurs divers,,existing,,,no,
vin verdé de Florence,,existing,,,no,
vin Tinto,,existing,,,no,
vin rouge très gras,,existing,,,no,
vin rouge gros bard,,existing,,,no,
vin rouge et blanc,,existing,,,no,
vin rouge en bouteilles,,existing,,,no,
vin rouge de renvoi,,existing,,,no,
vin rouge de France,,existing,,,no,
vin rouge d'Espagne,,existing,,,no,
vin rouge commun,,existing,,,no,
vin Rancio,,existing,,,no,
vin du Portugal,,existing,,,no,
vin ordinaire en miel,,existing,,,no,
vin ordinaire en bouteilles,,existing,,,no,
vin ordinaire divers,,existing,,,no,
vin commun d'Espagne,,existing,,,no,
vin noir,,existing,,,yes,
vin Nantes,,existing,,,no,
vin muscat ordinaire,,existing,,,no,
vin mousseux,,existing,,,no,
vin de Soissons,,existing,,,yes,
vin jauge Paris,,existing,,,no,
vin jauge gros bard,,existing,,,no,
vin jauge ??? Paris,,existing,,,no,
vin hors,,existing,,,no,
vin de Grèce,,existing,,,no,
vin gâté,,existing,,,no,
vin étranger fuo,,existing,,,no,
vin étranger en muid,,existing,,,no,
vin étranger en bouteilles,,existing,,,no,
vin étranger au ???,,existing,,,no,
vin de Wermut,,existing,,,no,
vin étranger de toute sorte,,existing,,,no,
vin de Ténérife,,existing,,,no,
vin de Tavel,,existing,,,no,
vin de Porto Rico,,existing,,,no,
vin de Lantirini,,existing,,,no,
vin de Flacres,,existing,,,no,
vin étranger de ???,,existing,,,no,
vin étranger commun,,existing,,,no,
vin étranger blanc,,existing,,,no,
vin étranger,,existing,,,no,
vin et fer,,existing,,,no,
vin et eau-de-vie de vin,,existing,,,no,
vin et eau-de-vie,,existing,,,no,
vin et autres boissons vin divers de Bordeaux,,existing,,,no,
vin et autres boissons vin divers,,existing,,,no,
vin et autres boissons vin de liqueurs de différente espèce,,existing,,,no,
vin et autres boissons cidre,,existing,,,no,
vin et autres boissons bière,,existing,,,no,
vin de Rhin et de Moselle,,existing,,,yes,
vin de Rhin en cercles,,existing,,,yes,
vin de Rhin en bouteilles,,existing,,,yes,
vin de Rhin de retour,,existing,,,yes,
vin de Quercy,,existing,,,yes,
vin de Portugal,,existing,,,no,
vin de Périgord,,existing,,,yes,
vin de Nantais,,existing,,,yes,
vin de mont Vésuve,,existing,,,yes,
vin de Lyonnais,,existing,,,yes,
vin de Hainaut,,existing,,,yes,
vin de Dauphiné,,existing,,,yes,
vin de Croisic,,existing,,,yes,
vin de Clermontois,,existing,,,no,
vin de Cap,,existing,,,yes,
vin de Bugey,,existing,,,yes,
vin du Béarn et Gascogne,,existing,,,no,
vin de Barrois,,existing,,,yes,
vin doux,,existing,,,no,
vin fin en bouteilles,,existing,,,no,
vin fin,,existing,,,no,
vin dit Bleckaert,,existing,,,no,
vin des grandes borderies,,existing,,,no,
vin des Canaries,,existing,,,no,
vin de ville et de haut,,existing,,,no,
vin de ville de Bordeaux,,existing,,,no,
vin de Vienne,,existing,,,no,
vin de velle,,existing,,,no,
vin de Tokay,,existing,,,no,
vin de Thiaucourt,,existing,,,no,
vin de Tezac,,existing,,,no,
vin de teinte,,existing,,,no,
vin de Syracuse,,existing,,,no,
vin de Suisse,,existing,,,no,
vin de Savoie,,existing,,,no,
vin de Ste. Foy,,existing,,,no,
vin de St. Laurent,,existing,,,no,
vin de Saint-Jean d'Angély,,existing,,,no,
vin de St. Seau,,existing,,,no,
vin de Rouys,,existing,,,no,
vin de Rots,,existing,,,no,
vin de Rome,,existing,,,no,
vin de Rochefort,,existing,,,no,
vin de Rivesaltes,,existing,,,no,
vin de Rivesac,,existing,,,no,
vin de Rezac,,existing,,,no,
vin de Querée,,existing,,,no,
vin de Porto,,existing,,,no,
vin de poisson,,existing,,,no,
vin de Picardan,,existing,,,no,
vin de pays,,existing,,,no,
vin de Paquarat,,existing,,,no,
vin de palme,,existing,,,no,
vin de Prague,,existing,,,no,
vin de Pacaret,,existing,,,no,
vin de Naples,,existing,,,no,
vin de N. Jean,,existing,,,no,
vin de muscat,,existing,,,no,
vin de mus ???,,existing,,,no,
vin de Murville,,existing,,,no,
vin de Mursante,,existing,,,no,
vin de Moselle,,existing,,,no,
vin de Montreuil,,existing,,,no,
vin de Mezac,,existing,,,no,
vin de Metz,,existing,,,no,
vin de Marseille,,existing,,,no,
vin de Marennes,,existing,,,no,
vin de Manheim,,existing,,,no,
vin de Malvoisie,,existing,,,no,
vin de Malaga en bouteilles,,existing,,,no,
vin de Malaga de Rancio,,existing,,,no,
vin de Lyon,,existing,,,no,
vin de Lorraine,,existing,,,no,
vin de liqueurs étranger,,existing,,,no,
vin de liqueur étranger,,existing,,,yes,
vin de liqueurs en cercles,,existing,,,no,
vin de liqueurs en bouteilles,,existing,,,no,
vin de liqueurs de muscat,,existing,,,no,
vin de liquan,,existing,,,no,
vin de lignum,,existing,,,no,
vin de Liège d'Hay etc.,,existing,,,no,
vin de Langres ???,,existing,,,no,
vin de la Moselle,,existing,,,no,
vin de la ci-devant province du Languedoc,,existing,,,no,
vin de la Charente,,existing,,,no,
vin de l'île de Ré,,existing,,,no,
vin de l'Agenais,,existing,,,no,
vin de jauge gros bard,,existing,,,no,
vin de hors,,existing,,,no,
vin de Hongrie,,existing,,,no,
vin de haule,,existing,,,no,
vin de Guacy,,existing,,,no,
vin de Graves,,existing,,,no,
vin de Gensac,,existing,,,no,
vin de Gênes,,existing,,,no,
vin de Garonne,,existing,,,no,
vin de Gaillac,,existing,,,no,
vin du Rhône,,existing,,,no,
vin du Lyonnais,,existing,,,no,
vin du Dauphiné,,existing,,,no,
vin de Touraine,,existing,,,no,
vin de France de santé en muid,,existing,,,no,
vin de France de santé en bouteilles,,existing,,,no,
vin de Langres,,existing,,,no,
vin de Gascogne,,existing,,,no,
vin de Coulanges,,existing,,,no,
vin de Bordeaux de retour,,existing,,,no,
vin de France bouteilles,,existing,,,no,
vin de Florence,,existing,,,no,
vin de Flandres,,existing,,,yes,
vin de fap,,existing,,,no,
vin de Faial,,existing,,,no,
vin de Doures,,existing,,,no,
vin de Domme,,existing,,,no,
vin de Domé,,existing,,,no,
vin de deviet,,existing,,,no,
vin de Côte-Rotie,,existing,,,no,
vin de Côte,,existing,,,no,
vin de Constance,,existing,,,no,
vin de Condrieux,,existing,,,no,
vin de Clerac,,existing,,,yes,
vin de Cioutan,,existing,,,no,
vin de Chypre en bouteilles,,existing,,,no,
vin de Chypre,,existing,,,no,
vin de Chenove,,existing,,,yes,
vin de Charente,,existing,,,no,
vin en muid,,existing,,,no,
vin de rivière,,existing,,,no,
vin de Ricey,,existing,,,no,
vin de Chaumont,,existing,,,no,
vin de Bar-sur-Aube,,existing,,,no,
vin de Chalosse,,existing,,,no,
vin de Cahors,,existing,,,no,
vin de Cabreton,,existing,,,no,
vin de Bretagne,,existing,,,no,
vin de Bourgogne Mâcon,,existing,,,no,
vin de Bourgogne et vin de Champagne,,existing,,,no,
vin de Vougeot,,existing,,,no,
vin de Tonnerre,,existing,,,no,
vin de Savigny,,existing,,,no,
vin de Ruys,,existing,,,no,
vin de Rully,,existing,,,no,
vin de Pouligny,,existing,,,no,
vin de Nuits,,existing,,,no,
vin de Meursault,,existing,,,no,
vin de Mercurey,,existing,,,no,
vin de Mâcon,,existing,,,no,
vin de Macon,,existing,,,yes,
vin de la Ferté,,existing,,,no,
vin de grand,,existing,,,yes,
vin de Gilly,,existing,,,no,
vin de Gevrey,,existing,,,no,
vin de Comté,,existing,,,no,
vin de Châlon,,existing,,,no,
vin de Chagny,,existing,,,no,
vin de Chablis,,existing,,,no,
vin d'Auxonne,,existing,,,no,
vin de Bourbonne,,existing,,,no,
vin de Guyenne,,existing,,,no,
vin de Bordeaux ordinaire,,existing,,,no,
vin de Bordeaux fin en bouteilles,,existing,,,no,
vin de Bordeaux fin,,existing,,,no,
vin de Médoc,,existing,,,no,
vin de Castillon,,existing,,,no,
vin de Bordeaux de Blaye,,existing,,,no,
vin de Béziers,,existing,,,no,
vin de Bergerac,,existing,,,no,
vin de Bayonne,,existing,,,no,
vin de Bar-sur-aube,,existing,,,no,
vin de Bar et vin de Metz,,existing,,,no,
vin de Bar et de Liège et d'Hay...,,existing,,,no,
vin de Bar,,existing,,,no,
vin de ???,,existing,,,no,
vin d'Orléans,,existing,,,no,
vin d'orange,,existing,,,no,
vin d'Oléron rouge,,existing,,,no,
vin d'Oléron,,existing,,,no,
vin d'Espgane tisse,,existing,,,yes,
vin d'Espagne et de liqueur,,existing,,,no,
vin de Xérès,,existing,,,no,
vin de Tinto,,existing,,,no,
vin de Rota,,existing,,,no,
vin de Rolas,,existing,,,no,
vin de Rancio,,existing,,,no,
vin de Pacarel,,existing,,,yes,
vin de Navarre,,existing,,,no,
vin de Malaga,,existing,,,no,
vin de Madère,,existing,,,no,
vin de Catalogne,,existing,,,no,
vin de Barcelone,,existing,,,no,
vin d'Espagne,,existing,,,no,
vin d'Épernay,,existing,,,no,
vin d'Égypte,,existing,,,no,
vin d'Auxerre,,existing,,,no,
vin d'Aunis,,existing,,,no,
vin d'Aument,,existing,,,no,
vin d'Aubagne,,existing,,,no,
vin d'Arbois,,existing,,,no,
vin d'Anjou,,existing,,,no,
vin d'Andrésis,,existing,,,no,
vin d'Andelys,,existing,,,no,
vin Dan de ville,,existing,,,yes,
vin de Bourg,,existing,,,no,
vin de Blaye,,existing,,,no,
vin d'Amour,,existing,,,yes,
vin d'Ambrion,,existing,,,yes,
vin d'Alasce,,existing,,,yes,
vin d'Alicante en bouteilles,,existing,,,no,
vin d'Alicante,,existing,,,no,
vin d'Aiguillon,,existing,,,no,
vin d'absinthe,,existing,,,no,
vin cuit,,existing,,,no,
vin commun,,existing,,,no,
vin de Cap Breton,,existing,,,yes,
vin blanc en bouteilles,,existing,,,no,
vin blanc de France,,existing,,,no,
vin anti-scorbutique,,existing,,,no,
villes,,existing,,,no,
vilebrequin,,existing,,,no,
perches et plantes et vignes,,existing,,,no,
vieux oing,,existing,,,no,
vieux linge,,existing,,,no,
gouvernail vieux,,existing,,,no,
vieux chiffons,,existing,,,no,
vielles,,existing,,,no,
vieille et voile de moulins et autres,,existing,,,yes,
viande salée,,existing,,,no,
viande fumée,,existing,,,no,
viande de pâte,,existing,,,no,
viande de boucherie,,existing,,,no,
viande confite,,existing,,,no,
viande,,existing,,,no,
vestes galonnées d'argent,,existing,,,no,
vestes droguet et de soie,,existing,,,yes,
vestes de velours,,existing,,,no,
vestes de toile guingan,,existing,,,no,
vestes grise et de toile,,existing,,,yes,
vestes de toile brodées,,existing,,,no,
vestes de toile,,existing,,,no,
vestes d'argent et d'or et de soie,,existing,,,yes,
vestes en dorure de soie,,existing,,,no,
vestes brodées d'argent et or et de soie,,existing,,,no,
vestes brodées d'or et de soie,,existing,,,no,
vestes de soie,,existing,,,no,
vestes brodées et de satin,,existing,,,no,
vestes de laine,,existing,,,no,
vestes de drap et galonnées d'argent,,existing,,,yes,
vestes de drap brodée en or,,existing,,,yes,
vestes de drap,,existing,,,no,
vestes de basin et brodées,,existing,,,yes,
vestes de basin,,existing,,,no,
vestes brodées d'argent et d'or,,existing,,,no,
vestes brodées,,existing,,,no,
vessie,,existing,,,no,
vesces en gerbes,,existing,,,no,
vertes et bordures,,existing,,,no,
vertes,,existing,,,no,
savon et vert-de-gris,,existing,,,no,
verd rouge,,existing,,,yes,
vert moulu,,existing,,,yes,
vert distillé,,existing,,,no,
vert de vessie,,existing,,,no,
vert de montagne,,existing,,,no,
vert de mer,,existing,,,no,
vert de grès,,existing,,,no,
vert d'Espagne,,existing,,,no,
vert d'eau,,existing,,,no,
ambre vert,,existing,,,yes,
verses d'osier,,existing,,,no,
verrunes,,existing,,,no,
rassade et verroterie,,existing,,,no,
verroterie en rassade,,existing,,,no,
verres verroterie,,existing,,,no,
verres pour lustre,,existing,,,no,
verres pour lunettes et montres,,existing,,,no,
verres pour boire,,existing,,,no,
verres peints,,existing,,,no,
verres ouvrés en gobeleterie ???,,existing,,,no,
ouvrages de verres,,existing,,,no,
verres moulein,,existing,,,no,
verres filé,,existing,,,yes,
gobelets et verres de cristal,,existing,,,no,
gobelets et verres,,existing,,,no,
vitre,,existing,,,yes,
tables de verre,,existing,,,no,
rocaille de verres,,existing,,,yes,
lampes de verres,,existing,,,no,
gobelets à boire et de verres,,existing,,,yes,
gobelets de verres,Glaces et Verrerie,existing,,,yes,
fontaine de verres,,existing,,,no,
flacons de verres,,existing,,,no,
verres en fioles,,existing,,,no,
dame-jeannes clissées et de verres,,existing,,,no,
cloches de verres,,existing,,,yes,
verres en ???,,existing,,,no,
verres de Barrois,,existing,,,yes,
verres de Saint Louis,,existing,,,no,
verres pour estampes,,existing,,,no,
verres de montre,Glaces et Verrerie,existing,,,yes,
verres de mer,,existing,,,no,
verres de Lorraine,,existing,,,no,
verres de lanternes,,existing,,,no,
verres de lampes,,existing,,,no,
verres de Bohème,,existing,,,no,
verres de baromètre,,existing,,,no,
verres dame-jeannes,,existing,,,no,
verres d'offre,,existing,,,no,
verres d'Étampes,,existing,,,no,
verres d'antimoine,,existing,,,no,
verres d'ambre,,existing,,,no,
verres d'Alsace,,existing,,,no,
verres d'Allemagne,,existing,,,no,
verres en table,,existing,,,yes,
verres cuivrés en gobeleterie et à boire,,existing,,,no,
dame-jeannes cuivré et de verres,,existing,,,no,
verres communs gobelets,,existing,,,no,
verres communs à boire,,existing,,,no,
verres chimiques,,existing,,,no,
verres cassé en groisil,,existing,,,yes,
verres cassés,,existing,,,no,
verres blancs,,existing,,,no,
verres en carreaux et à vitre,,existing,,,no,
verres à vitre de France,,existing,,,no,
verres à vitre d'Allemagne,,existing,,,no,
verres communs et à vitre,,existing,,,yes,
verres de vitre,Glaces et Verrerie,existing,,,yes,
verres à vin,,existing,,,no,
verres à lunettes,,existing,,,no,
verres à horloge de mer,,existing,,,no,
verres à gobelets,,existing,,,no,
verres à cristal,,existing,,,no,
verres à carreaux et vitre,,existing,,,no,
verres à carreaux,,existing,,,no,
pots à moutarde et verres à boire,,existing,,,no,
gobelets et verres à boire,,existing,,,no,
verres à boire et de Venise,,existing,,,yes,
verres à boire et de cristal,,existing,,,yes,
verres de Bohème et à boire,,existing,,,yes,
verres à boire et cristallins,,existing,,,yes,
verres à boire et communs,,existing,,,yes,
verres ??? d'estampes,,existing,,,no,
dame-jeannes de verres,Glaces et Verrerie,existing,,,yes,
verrerie en bouteilles,,existing,,,no,
verrerie en boucaut,,existing,,,no,
verrerie de Baume,,existing,,,no,
verrerie cristal,,existing,,,no,
verrerie cassée,,existing,,,no,
bouteilles pleines de verres et vides et dame-jeannes de verre,,existing,,,no,
verrerie bouteilles,,existing,,,no,
vernunes,,existing,,,no,
vernoix,,existing,,,no,
vernis préparés,,existing,,,no,
vernis massé,,existing,,,no,
vernis à peindre,,existing,,,no,
cinabre et vermillon,,existing,,,no,
vermillon de tasse,,existing,,,no,
vermilles,,existing,,,no,
vermicelle,,existing,,,no,
vermeille,,existing,,,no,
verjus,,existing,,,no,
vergues de sapin de 44 pieds,,existing,,,no,
vergues de navire,,existing,,,no,
vergues de 53 à 57 pieds,,existing,,,no,
vergues de 44 pieds,,existing,,,no,
vergues de 44 à 50 pieds,,existing,,,no,
vergues de 25 pieds,,existing,,,no,
vergues,,existing,,,no,
vergnes,,existing,,,no,
verges de cuivres,,existing,,,no,
verdet et vert-de-gris,,existing,,,no,
verdes,,existing,,,no,
verde,,existing,,,no,
verdasse,,existing,,,no,
ver ???,,existing,,,no,
vendange,,existing,,,no,
velours uni,,existing,,,no,
velours de Gênes et noir,,existing,,,yes,
velours gueuse,,existing,,,no,
velours de soie aune,,existing,,,no,
velours de soie,,existing,,,no,
velours de gueux,,existing,,,no,
velours de Gênes,,existing,,,no,
velours de coton aune,,existing,,,no,
velours de Chine,,existing,,,no,
velours d'Utrecht,,existing,,,no,
velours cramoisi,,existing,,,no,
velours commun,,existing,,,no,
velours ciselé à fond d'or,,existing,,,no,
velours avec argent,,existing,,,no,
velours à ramage,,existing,,,no,
velours,,existing,,,no,
veiles,,existing,,,no,
végétal,,existing,,,no,
veches,,existing,,,no,
veaux-oing,,existing,,,yes,
vaude,,existing,,,no,
vatons,,existing,,,no,
planches de vathout,,existing,,,no,
vaté,,existing,,,no,
vases de terre,,existing,,,no,
vases de plâtre,,existing,,,no,
vases,,existing,,,no,
vas du Rhin,,existing,,,yes,
varlopes,,existing,,,no,
van à vanner,,existing,,,no,
vannes de coton blanches,,existing,,,no,
vandes,,existing,,,yes,
valtones,,existing,,,no,
valises,,existing,,,no,
valeurs de diverses marchandises entrées en franchise de droits à charge de réexportation pour le commerce colonial,,existing,,,no,
vaisselle plate,,existing,,,no,
vaisselle de bois verni,,existing,,,no,
vaisselle de bois,,existing,,,no,
vaisselle de Biarritz,,existing,,,no,
vaisselle d'or,,existing,,,no,
vaisselle d'étain,,existing,,,no,
vaisselle d'Allemagne et d'argent,,existing,,,yes,
vaisseaux montés,,existing,,,no,
vaincs à vanner,,existing,,,no,
vacquette,,existing,,,no,
vaches et veaux,,existing,,,no,
vaches tuées,,existing,,,no,
taureaux et vaches,,existing,,,no,
génisses et taureaux et vaches,,existing,,,no,
vaches génisses,,existing,,,no,
vaches en vie,,existing,,,no,
rets,,existing,,,no,
effets de troupes,,existing,,,no,
outils de sécheurs,,existing,,,yes,
outils de pêcheur,,existing,,,yes,
outils de pêche par Marseille,,existing,,,no,
filets et ustensiles de pêche,,existing,,,no,
filets de pêche,,existing,,,yes,
outils de pêche,,existing,,,no,
outils de moulins,,existing,,,no,
outils de ménages,,existing,,,yes,
outils de cuisine,,existing,,,no,
outils de boulanger,,existing,,,yes,
outils d'imprimerie et de marbre,,existing,,,no,
outils d'agriculture,,existing,,,no,
ufs,,existing,,,no,
tuyaux de plomb,,existing,,,no,
tuyaux de pipes,,existing,,,no,
tuyaux de grenade,,existing,,,no,
tuyaux de fer,,existing,,,no,
tuyau d'orgue,,existing,,,yes,
tutilly,,existing,,,no,
tutic,,existing,,,no,
turlutaines et turquoise,,existing,,,no,
turquoise des prises,,existing,,,no,
turquoise,,existing,,,no,
turlutaines,,existing,,,no,
turbot salé,,existing,,,no,
turbot,,existing,,,no,
turbit,,existing,,,no,
tulle,,existing,,,no,
tuile plate,,existing,,,yes,
tuiles de couverture,,existing,,,no,
tuile courbée,,existing,,,yes,
tuffeaux simples,,existing,,,no,
tuffeaux doubles,,existing,,,no,
tuffeaux,,existing,,,no,
trumeaux de glace,,existing,,,no,
trully,,existing,,,no,
anguilles et truites,,existing,,,no,
truites,,existing,,,no,
truffes vertes,,existing,,,no,
truffes sèches,,existing,,,no,
truffes noires,,existing,,,no,
morilles et mousserons et truffes,,existing,,,no,
truffes fraîches,,existing,,,no,
mousserons et truffes,,existing,,,no,
morilles et truffes,,existing,,,no,
truffes culs d'artichauts et autres secs,,existing,,,no,
truffes à l'huile,,existing,,,no,
truffes ??? et culs d'artichauts,,existing,,,no,
truelles de fer,,existing,,,no,
truelles,,existing,,,no,
trousse de fleures,,existing,,,no,
trot de vin,,existing,,,no,
trompettes de fer,,existing,,,no,
trompettes de cuivre,,existing,,,no,
trompettes,,existing,,,no,
trompes de fer,,existing,,,no,
trompes,,existing,,,no,
tripe sur soie,,existing,,,no,
tripe de velours,,existing,,,no,
tripe de Lannoy,,existing,,,no,
tripe de laine,,existing,,,no,
tripe de bœuf et salé,,existing,,,yes,
tripe d'huîtres,,existing,,,no,
tripe,,existing,,,no,
trictrac,,existing,,,no,
tricots de fil,,existing,,,no,
tréteaux de chêne de 6 pouces,,existing,,,no,
tresses d'or,,existing,,,no,
tresses d'or et d'argent,,existing,,,yes,
tresse de soie,,existing,,,no,
tresse de laine,,existing,,,no,
tresse de jonc,,existing,,,no,
tresse de fleuret,,existing,,,no,
tresse de fleures,,existing,,,no,
tresse de fil,,existing,,,no,
tresse d'or,,existing,,,no,
tresse d'argent,,existing,,,no,
trépieds,,existing,,,no,
trenelle de jonc,,existing,,,no,
trenelle d'espars,,existing,,,no,
trenelle d'Espagne,,existing,,,no,
tremille,,existing,,,no,
treillis non lustré,,existing,,,no,
treillis d'Allemagne,,existing,,,no,
treillis bougrand et canevas,,existing,,,no,
treillis,,existing,,,no,
travout,,existing,,,no,
travons de sapin,,existing,,,no,
travons,,existing,,,no,
travettes de bois,,existing,,,no,
tramail,,existing,,,no,
trait d'argent et d'or,,existing,,,no,
trait d'or,,existing,,,no,
train de carrosses,,existing,,,no,
train de cabriolet,,existing,,,no,
tours de lit de bourre,,existing,,,no,
tours à guillocher,,existing,,,no,
tours à filer,,existing,,,no,
tours à barriques,,existing,,,no,
tours,,existing,,,no,
tourons,,existing,,,no,
orseille ou tournesol préparé,,existing,,,no,
tournesol en herbes,,existing,,,no,
tournesol en drapeau,,existing,,,no,
tournesol apprêté,,existing,,,no,
tournes-viandes,,existing,,,no,
tournebroche,,existing,,,no,
tournebres,,existing,,,no,
tourbe,,existing,,,no,
tour pour tourneur,,existing,,,no,
tour à filer,,existing,,,no,
touques petites,,existing,,,no,
touques de grès,,existing,,,no,
tortue,,existing,,,no,
toques,,existing,,,no,
tonneaux vides,,existing,,,no,
tonneaux neufs,,existing,,,no,
tonneaux cuvelles et futailles,,existing,,,no,
tonneaux cerclés de fer,,existing,,,no,
tonneaux cercles de fer,,existing,,,no,
tonneaux cercles de bois,,existing,,,no,
tonneaux à l'eau cerclés de fer,,existing,,,no,
tonneau,,existing,,,yes,
tondures de drap,,existing,,,no,
tondelle,,existing,,,no,
tombereaux,,existing,,,no,
tombeau,,existing,,,yes,
tombas,,existing,,,no,
tôle en platines vernies,,existing,,,no,
tôle,,existing,,,no,
toilettes de Valenciennes,,existing,,,no,
toilettes grises et de lin,,existing,,,yes,
