item,group,status,beforeItems,afterItems,obsolete,imprimatur
planches de sapin pour bordage,[Hors Amérique du Nord],ambiguous,,[Planches Sapin de Bordage],no,
planches de chênes pour bordage,[Hors Amérique du Nord],ambiguous,,[Planches Chêne Bordage],no,
planches de chêne pour bordage,[Hors Amérique du Nord],ambiguous,,[Planches ; de Chesne pour Bordage] [Planches de Chêne pour Bordage] [Planches de Chesne pour Bordage],no,
perches communes,[Hors Amérique du Nord],ambiguous,,[Perche commune],no,
pelleterie en parchemins,[Hors Amérique du Nord],ambiguous,,[Pelleterie ; en parchemin] [Pelletrie en Parchemin],no,
objets manufacturés réunis,[Hors Amérique du Nord],ambiguous,,[///Objets manufacturés///Objets manufacturés réunis] [Objets manufacturés réunis] [///Objets manufacturés///Articles réunis],no,
objets divers,[Hors Amérique du Nord],ambiguous,,[Objets ; divers],no,
cloches de métal,[Hors Amérique du Nord],ambiguous,[Cloches ; de métal],[Metail ; de cloche] [metail en cloches] [Metal ; de cloche] [Métal ; de cloche] [Metal ; de cloches] [Métal ; de cloches] [Metal de cloche] [Métal de cloche] [Métal Deloche] [Cloches ; de métal],no,
merrains en barriques,[Hors Amérique du Nord],ambiguous,,[merian en Bariques] [Merrain en Barriques] [Merrain Basique],no,
madriers de gaïac de 9 pieds,[Hors Amérique du Nord],ambiguous,,[Madriers de gayac de 9 pieds],no,
liqueurs fines,[Hors Amérique du Nord],ambiguous,,[Liqueur ; fine] [Liqueurs ; fines] [Liqueurs fines],no,
linge de table commun,[Hors Amérique du Nord],ambiguous,,[Linge de Table commun] [Linge de table commune],no,
joncs pour cannes et bambou et ruban,[Hors Amérique du Nord],ambiguous,,"[Joncs pour cannes, bambous et rubans]",no,
joncs pour cannes et bambou et rotin,[Hors Amérique du Nord],ambiguous,,"[Joncs pour cannes, bambous et rotains] [Joncs pour cannes, bambous et rotins]",no,
grain blé,[Hors Amérique du Nord],ambiguous,,[Blé] [bled] [Bled] [Blés],no,
gaze et mouchoirs et ruban de soie,[Hors Amérique du Nord],ambiguous,,"[///Objets manufacturés///Soierie en étoffe, mouchoirs, gazes et rubans] [///Objets manufacturés///Soirie en étoffe ,mouchoirs, gazes et rubans] [///Objets manufacturés///Soirie en étoffe, mouchoirs,gazes et rubans]",no,
eau-de-vie et liqueurs,[Hors Amérique du Nord],ambiguous,,[Eaux-de-vie et liqueurs],no,
eau des farmes,[Hors Amérique du Nord],ambiguous,,[Eau ; medecinalle ; des farmes] [Eau ; des farmes],no,
eau des Carmes,[Hors Amérique du Nord],ambiguous,,[Eau ; des carmes] [Eau ; des Carmes] [Eau des carmes] [Eau des Carmes] [Eau des Cavernes],no,
duves,[Hors Amérique du Nord],ambiguous,,[duves],no,
semé,[Hors Amérique du Nord],ambiguous,,[Semé],no,
dégras de peau,[Hors Amérique du Nord],ambiguous,,[Degras ; de peau] [Degras ; de peaux] [Degras de peau] [Dégras de peau] [Degras de peaux] [Dégras de peaux],no,
crêpe et étoffe et passementerie et ruban de soie,[Hors Amérique du Nord],ambiguous,,"[Soieries en étoffes, rubans, crêpes et passementerie]",no,
crêpe et étoffe et gaze et passementerie et ruban de soie,[Hors Amérique du Nord],ambiguous,,"[Soieries en étoffes, gaze, crèpe, rubans et passementerie] [Soieries en étoffes, gaze, crêpe, rubans et passementerie]",no,
crayons fins de pastel et laque et lack-lack des Indes,[Hors Amérique du Nord],ambiguous,,"[Crayons fins en pastel, laque fine et lack-lack des Indes] [Crayons fins ; pastel, laque fine, lack-lack des Indes]",no,
coton en rames et filé,[Hors Amérique du Nord],ambiguous,,[Coton filé et en rame],no,
coton en rames,[Hors Amérique du Nord],ambiguous,,[Coton ; en rames] [coton en rame] [Coton en rame],no,
coton en laine,[Hors Amérique du Nord],ambiguous,[Laine ; en coton],[Laine ; en coton] [coton ; en laine] [Coton ; en laine] [Coton ; En laine] [Coton ; en layne] [coton en laine] [Coton en laine] [Coton en Laine] [Coton en leine] [Coton; En laine] [Cotons ; En laine] [Cotton ; en laine] [cotton en laine] [cotton en Laine] [Cotton en laine] [Cotton en Laine] [Cotton en laines] [Cotton en Leine] [Cottons en laine] [Cton ; en layne],no,
contrabierre,[Hors Amérique du Nord],ambiguous,,[Contrabierre],no,
contra yerba,[Hors Amérique du Nord],ambiguous,,[contra hierva] [Contra Hierva] [Contra hurva] [Contra yerva] [Contrabierva] [Contracyrna] [Contragerna] [contrahierva] [Contrahierva] [Contrahyerba] [Contrayerna] [Contrayerva] [contreherbe] [coutrakyerva],no,
confitures sèches,[Hors Amérique du Nord],ambiguous,,[Confiture séche] [Confiture sèches] [confitures seches] [Confitures seches] [Confitures sèches] [Confitures seiches],no,
confitures de sèche,[Hors Amérique du Nord],ambiguous,,[Confitures de séche],no,
citrons et orange frais,[Hors Amérique du Nord],ambiguous,,"[Fruits verts, en orange et citrons] [Fruits verts, en oranges et citrons] [Fruits; Verts en oranges et citrons] [Fruits ; verds ; oranges ; citrons] [Fruits frais, citrons et oranges] [Fruits frais principalement en citrons et oranges] [Fruits frais, principalement en citrons et oranges] [Fruits ; cruets ; citrons et oranges]",no,
chocolat en pâte,[Hors Amérique du Nord],ambiguous,,[Chocolat en patte],no,
cannelle fine,[Hors Amérique du Nord],ambiguous,,[Cannelle ; fine],no,
bordage de cyprès,[Hors Amérique du Nord],ambiguous,,[Bordage de cipres],no,
bois des Indes et d'ébénisterie et de marqueterie,[Hors Amérique du Nord],ambiguous,,"[Bois des îles et des Indes, pr ébénisterie et marquet.]",no,
bois de férole,[Hors Amérique du Nord],ambiguous,,[Bois ; de ferol] [Bois ; du ferol],no,
biscuit et farine et gruau et pâte,[Hors Amérique du Nord],ambiguous,,"[Farines, pâtes, gruaux et biscuit]",no,
billes de bois de gaiac,[Hors Amérique du Nord],ambiguous,,[Billes de Bois de Gayac],no,
baume de Sucre,[Hors Amérique du Nord],ambiguous,,[Beaume ; de sucre] [Beaume de Sucrier],no,
argent et or,[Hors Amérique du Nord],ambiguous,,[Matières d'or et d'argent],no,
têtes de morue,[Exclusivement Amérique du Nord],ambiguous,[Testes ; de morue] [Testes de morue] [Tete de morue] [Tête de moruë],[Testes ; de morue] [Testes de morue] [Tete de morue] [Tête de moruë],no,
sucre d'érable,[Exclusivement Amérique du Nord],ambiguous,[Sucre ; d'Arabe] [Sucre ; d'erabe] [Sucre ; d'érable] [Sucre derabe],[Sucre ; d'Arabe] [Sucre ; d'erabe] [Sucre ; d'érable] [Sucre derabe],no,
seau de Martre,[Exclusivement Amérique du Nord],ambiguous,[Seau de Martre],[Seau de Martre],no,
saumon salé,[Exclusivement Amérique du Nord],ambiguous,[Poissons de mer; Saumon salé] [Poisson ; salé ; en saumon] [Poissons Salés et Saumon] [Poisson salé saumon] [Poissons salé ; saumon salé] [Poisson ; saumon ; salé] [Poisson saumon salé] [Poissons; Saumon salé] [Saumon ; salé] [Saumon ; salés] [Saumon ; sallé] [Saumon SAL...] [saumon salé] [Saumon salé] [Saumon Salé] [Saumon salés] [Saumon salez] [Saumon sallé] [Saumon Sallé] [Saumons ; salé] [Saumons ; salée] [Saumons ; salés] [Saumons ; Salés] [Saumons ; salez] [Saumons salé] [Saumons; salés],[Poissons de mer; Saumon salé] [Poisson ; salé ; en saumon] [Poissons Salés et Saumon] [Poisson salé saumon] [Poissons salé ; saumon salé] [Poisson ; saumon ; salé] [Poisson saumon salé] [Poissons; Saumon salé] [Saumon ; salé] [Saumon ; salés] [Saumon ; sallé] [Saumon SAL...] [saumon salé] [Saumon salé] [Saumon Salé] [Saumon salés] [Saumon salez] [Saumon sallé] [Saumon Sallé] [Saumons ; salé] [Saumons ; salée] [Saumons ; salés] [Saumons ; Salés] [Saumons ; salez] [Saumons salé] [Saumons; salés] [Poissons ; de mer ; salés ; saumons],no,
rogues de morue,[Exclusivement Amérique du Nord],ambiguous,[Rognes ; de morue] [Rognes de morue] [Rognes de Morue;] [rogue de Morue] [Rogue de morue] [Rogue de Morue] [Rogue de Morue;] [Rogues ; de morue] [Rogues ; de morüe] [Rogues de morue] [Rogues de Moruë] [Rogues de Morue;] [Roques ; de morue] [Roques ; de morüe] [Roue de morue] [Rogues morue],[Rognes ; de morue] [Rognes de morue] [Rognes de Morue;] [rogue de Morue] [Rogue de morue] [Rogue de Morue] [Rogue de Morue;] [Rogues ; de morue] [Rogues ; de morüe] [Rogues de morue] [Rogues de Moruë] [Rogues de Morue;] [Roques ; de morue] [Roques ; de morüe] [Roue de morue] [Rogues morue],no,
rognons de rat musqué,[Exclusivement Amérique du Nord],ambiguous,[Rognons de rat musqué],[Rognons de rat musqué],no,
rognons de cerf,[Exclusivement Amérique du Nord],ambiguous,[Rognons de cerf],[Rognons de cerf],no,
rognons de castor,[Exclusivement Amérique du Nord],ambiguous,[Rognons caslor] [Rognon ; de castor] [Rognon de castor] [Rognon de Castor] [Rognon de Castors] [Rognons ; de castor] [Rognons ; de Castor] [Rognons de castor] [Rognons de Castor] [Rognons de castors] [Roignons de Castor] [Rognons des Castor],[Rognons caslor] [Rognon ; de castor] [Rognon de castor] [Rognon de Castor] [Rognon de Castors] [Rognons ; de castor] [Rognons ; de Castor] [Rognons de castor] [Rognons de Castor] [Rognons de castors] [Roignons de Castor] [Rognons des Castor],no,
rave de morue,[Exclusivement Amérique du Nord],ambiguous,[Rase de morue] [rave de morue] [Rave de morue] [Rave de Morue] [rave de morüe] [Rave de morüe] [Rave de Moue] [Raves ; de morue] [Raves ; de morüe] [raves de morue] [Raves de morue] [Raves de Morue] [Raves de Moruë] [Raves de morüe] [Raves de morues] [Raves de moruës] [Raves emerue] [Raves; de morue] [Rave Morue],[Rase de morue] [rave de morue] [Rave de morue] [Rave de Morue] [rave de morüe] [Rave de morüe] [Rave de Moue] [Raves ; de morue] [Raves ; de morüe] [raves de morue] [Raves de morue] [Raves de Morue] [Raves de Moruë] [Raves de morüe] [Raves de morues] [Raves de moruës] [Raves emerue] [Raves; de morue] [Rave Morue],no,
queues de martre,[Exclusivement Amérique du Nord],ambiguous,[Queues ; de martre] [Queües ; de martre] [Queues ; de martres] [Quëues ; de martres],[Queues ; de martre] [Queües ; de martre] [Queues ; de martres] [Quëues ; de martres] [Peaux ; gueires de martre] [Peaux ; queues de martre] [Peaux ; queues de martres],no,
poil de castor,[Exclusivement Amérique du Nord],ambiguous,[Poil ; de castor] [Poil ; de Castor] [Poil ; de castors] [poil de castor] [Poil de castor] [Poils ; de castor],[Poil ; de castor] [Poil ; de Castor] [Poil ; de castors] [poil de castor] [Poil de castor] [Poils ; de castor],no,
pelleterie du Canada à passée,[Exclusivement Amérique du Nord],ambiguous,[Pelletrie du canada a passée],[Pelletrie du canada a passée],no,
pelleterie du Canada,[Exclusivement Amérique du Nord],ambiguous,[Peaux ; pelleterie ; de canada] [Peaux ; pelleterie ; du Canada] [Peaux ; petteterie ; du fanada] [Peaux ; sellchrie ; du fanada] [Peaux; pelleterie ; du Canada] [Peaux; pelleterie; du Canada] [Peletrie de Canada] [Pellesterie de canda] [Pellestrie de canada] [Pelleterie ; de Canada] [Pelleterie ; du Canada] [Pelleterie de Canada] [Pelleterie du Canada] [Pelleteries du canada] [Pelletrie de Canada] [Pelletrie du canada] [Pelletrie du Canada] [Pelletries du Canada] [Pelterie du Canada] [peltrie de canada] [Peltrie de Canada] [Peltrie du Canada] [pettrie du canada],[Peaux ; pelleterie ; de canada] [Peaux ; pelleterie ; du Canada] [Peaux ; petteterie ; du fanada] [Peaux ; sellchrie ; du fanada] [Peaux; pelleterie ; du Canada] [Peaux; pelleterie; du Canada] [Peletrie de Canada] [Pellesterie de canda] [Pellestrie de canada] [Pelleterie ; de Canada] [Pelleterie ; du Canada] [Pelleterie de Canada] [Pelleterie du Canada] [Pelleteries du canada] [Pelletrie de Canada] [Pelletrie du canada] [Pelletrie du Canada] [Pelletries du Canada] [Pelterie du Canada] [peltrie de canada] [Peltrie de Canada] [Peltrie du Canada] [pettrie du canada],no,
pelleterie commune du Canada,[Exclusivement Amérique du Nord],ambiguous,[peleterie commune de canada] [Pellesterie commune de canada] [Pelleterie commune de CANADA] [Pelleterie Commune de Canada] [Pelleterie commune du Canada] [Pelletrie commune du Canada] [Peltrie commune de Canada] [Peltrie commune du Canada] [Peterie commune de CANADA],[peleterie commune de canada] [Pellesterie commune de canada] [Pelleterie commune de CANADA] [Pelleterie Commune de Canada] [Pelleterie commune du Canada] [Pelletrie commune du Canada] [Peltrie commune de Canada] [Peltrie commune du Canada] [Peterie commune de CANADA],no,
peaux de vison,[Exclusivement Amérique du Nord],ambiguous,[Peaux ; de vison] [Peaux ; de visons] [Peaux ; de vizon] [Peaux ; de vizons] [Peaux de Vison] [Peaux de vizon] [Peaux ; Pelleteries en peaux ; De visons],[Peaux ; de vison] [Peaux ; de visons] [Peaux ; de vizon] [Peaux ; de vizons] [Peaux de Vison] [Peaux de vizon] [Peaux ; Pelleteries en peaux ; De visons],no,
peaux de vache marine,[Exclusivement Amérique du Nord],ambiguous,[Peaux ; de vache ; marine],[Peaux ; de vache ; marine],no,
peaux de martre,[Exclusivement Amérique du Nord],ambiguous,"[Peau de martres] [Peaux ; de marbre] [Peaux ; de martre] [Peaux ; de martres] [Peaux de Marbre] [Peaux de marte] [Peaux de martes] [Peaux de Marthe] [Peaux de marthres] [Peaux de martre] [Peaux de Martre] [peaux de martres] [Peaux de martres] [Peaux de Martres] [Peaux de mastre] [Peaux de matre] [Peaux, de martre] [Peaux; de martre] [Peaux en Marte] [Peaux Martre] [Peaux ; Pelleteries en peaux ; De martre]","[Peau de martres] [Peaux ; de marbre] [Peaux ; de martre] [Peaux ; de martres] [Peaux de Marbre] [Peaux de marte] [Peaux de martes] [Peaux de Marthe] [Peaux de marthres] [Peaux de martre] [Peaux de Martre] [peaux de martres] [Peaux de martres] [Peaux de Martres] [Peaux de mastre] [Peaux de matre] [Peaux, de martre] [Peaux; de martre] [Peaux en Marte] [Peaux Martre] [Peaux ; Pelleteries en peaux ; De martre]",no,
peaux de loutre,[Exclusivement Amérique du Nord],ambiguous,[Peaux ; de loutre] [Peaux ; de loutres] [Peaux de loutre] [Peaux de Loutre] [peaux loutre] [Peaux ; Palleterie de peaux ; De loutres] [Peaux ; Pelleterie en peaux ; De loutre] [Peaux ; Pelleteries en peaux ; De loutre],[Peaux ; de loutre] [Peaux ; de loutres] [Peaux de loutre] [Peaux de Loutre] [peaux loutre] [Peaux ; Palleterie de peaux ; De loutres] [Peaux ; Pelleterie en peaux ; De loutre] [Peaux ; Pelleteries en peaux ; De loutre],no,
peaux de loup marin,[Exclusivement Amérique du Nord],ambiguous,[Peau de Loup Marin] [Peaux ; de loup ; marin] [Peaux ; de loup marin] [Peaux ; de loups ; marains] [Peaux ; de loups ; marins] [Peaux ; de loups marins] [Peaux de Loup mairin] [Peaux de loup marain] [Peaux de Loup marain] [peaux de Loup marin] [Peaux de loup marin] [Peaux de Loup marin] [Peaux de Loup Marin],[Peau de Loup Marin] [Peaux ; de loup ; marin] [Peaux ; de loup marin] [Peaux ; de loups ; marains] [Peaux ; de loups ; marins] [Peaux ; de loups marins] [Peaux de Loup mairin] [Peaux de loup marain] [Peaux de Loup marain] [peaux de Loup marin] [Peaux de loup marin] [Peaux de Loup marin] [Peaux de Loup Marin],no,
peaux de loup des bois,[Exclusivement Amérique du Nord],ambiguous,[Peaux;de loup;de Bois ;] [Peaux ; de loup ; des bois] [Peaux de Loup des Bois] [Peaux de loups des Bois],[Peaux;de loup;de Bois ;] [Peaux ; de loup ; des bois] [Peaux de Loup des Bois] [Peaux de loups des Bois],no,
peaux de loup cervier,[Exclusivement Amérique du Nord],ambiguous,[Peaaux de loup cervier] [Peau de Loup Cervier] [Peaus de loup cervier] [Peaux ; de loup ; cervier] [Peaux ; de loup ; cerviers] [peaux ; de loup cervier] [Peaux ; de loup cervier] [Peaux ; de Loup Cervier] [Peaux ; de loups ; cervier] [Peaux ; de loups ; cerviers] [Peaux ; de loups cerviers] [Peaux de loup ; cervier] [Peaux de loup cervier] [Peaux de Loup cervier] [Peaux de Loup Cervier] [Peaux de loup cerviers] [Peaux de loup servier] [Peaux de loups cervier] [Peaux de Loups Cervier] [Peaux de loups cerviers] [Peaux;de loup;cervier] [Peaux ; de loup ; de cervier] [Peaux de loup de Cervier] [Peaux en Loup Cervier] [Peaux loup cervier] [Peaux Loups Cervier] [Peaux ; Pelleteries en peaux ; De loups cervier],[Peaaux de loup cervier] [Peau de Loup Cervier] [Peaus de loup cervier] [Peaux ; de loup ; cervier] [Peaux ; de loup ; cerviers] [peaux ; de loup cervier] [Peaux ; de loup cervier] [Peaux ; de Loup Cervier] [Peaux ; de loups ; cervier] [Peaux ; de loups ; cerviers] [Peaux ; de loups cerviers] [Peaux de loup ; cervier] [Peaux de loup cervier] [Peaux de Loup cervier] [Peaux de Loup Cervier] [Peaux de loup cerviers] [Peaux de loup servier] [Peaux de loups cervier] [Peaux de Loups Cervier] [Peaux de loups cerviers] [Peaux;de loup;cervier] [Peaux ; de loup ; de cervier] [Peaux de loup de Cervier] [Peaux en Loup Cervier] [Peaux loup cervier] [Peaux Loups Cervier] [Peaux ; Pelleteries en peaux ; De loups cervier],no,
peaux de loup,[Exclusivement Amérique du Nord],ambiguous,[Peaux ; de loup] [Peaux ; de loups] [Peaux de loup] [peaux de loups] [Peaux de Loups] [Peaux; De loup] [Peau de loup de bois] [Peau de Loup de Bois] [Peaux ; de loup ; de bois] [Peaux ; de loup de bois] [Peaux ; de loups ; de bois] [Peaux ; de loups de bois] [Peaux de loup ; de bois] [Peaux de loup de bois] [Peaux de Loup de bois] [Peaux de Loup de Bois] [peaux de Loup de Bois ;] [Peaux de loup de Bois ;] [Peaux de Loup de Bois ;] [Peaux de loups de bois] [Peaux de Loups de Bois] [Peaux e loup de bois] [Peaux ; de loup ; en poil] [Peaux ; de loup ; non appretées] [Peaux ; de louve] [Peaux ; Pelleteries en peaux ; De loups de bois] [Peaux ; Pelleterie en peaux ; De loups des bois],[Peaux ; de loup] [Peaux ; de loups] [Peaux de loup] [peaux de loups] [Peaux de Loups] [Peaux; De loup] [Peau de loup de bois] [Peau de Loup de Bois] [Peaux ; de loup ; de bois] [Peaux ; de loup de bois] [Peaux ; de loups ; de bois] [Peaux ; de loups de bois] [Peaux de loup ; de bois] [Peaux de loup de bois] [Peaux de Loup de bois] [Peaux de Loup de Bois] [peaux de Loup de Bois ;] [Peaux de loup de Bois ;] [Peaux de Loup de Bois ;] [Peaux de loups de bois] [Peaux de Loups de Bois] [Peaux e loup de bois] [Peaux ; de loup ; en poil] [Peaux ; de loup ; non appretées] [Peaux ; de louve] [Peaux ; Pelleteries en peaux ; De loups de bois] [Peaux ; Pelleterie en peaux ; De loups des bois],no,
peaux de la Louisiane,[Exclusivement Amérique du Nord],ambiguous,[Peaux ; de la louisianne] [Peaux ; de la Louisianne],[Peaux ; de la louisianne] [Peaux ; de la Louisianne],no,
peaux de chevreuil en parchemin,[Exclusivement Amérique du Nord],ambiguous,[Peaux de chevreuil en parcelain] [Peaux de chevreuil en parchemin],[Peaux de chevreuil en parcelain] [Peaux de chevreuil en parchemin],no,
peaux de chevreuil,[Exclusivement Amérique du Nord],ambiguous,[Paux ; de chevreuil] [Peau ; de chevreuil] [Peau de Cheuvreuil] [Peaux ; de chevreuil] [Peaux ; de chevreüil] [Peaux ; de chevreuils] [Peaux ; de chevrouil] [Peaux ; dechevrail] [Peaux de Cheuvreil] [Peaux de Cheuvreuil] [Peaux de Chevereuille] [Peaux de chevreil] [Peaux de chevreuil] [Peaux de Chevreuil] [Peaux de chevrëuil] [Peaux de chevreuille] [Peaux de chevreuils] [Peaux de Chevreuils] [Peaux de chevreüils] [Peaux ; de chevreuil ; à pelleterie] [Peaux ; de chevreuil ; en verd] [Peaux ; de chevron] [peaux de chevron] [Peaux ; mêlées ; De chevreuils] [Peaux melées ; De chevreuil] [Peaux meslées ; De chevreuils],[Paux ; de chevreuil] [Peau ; de chevreuil] [Peau de Cheuvreuil] [Peaux ; de chevreuil] [Peaux ; de chevreüil] [Peaux ; de chevreuils] [Peaux ; de chevrouil] [Peaux ; dechevrail] [Peaux de Cheuvreil] [Peaux de Cheuvreuil] [Peaux de Chevereuille] [Peaux de chevreil] [Peaux de chevreuil] [Peaux de Chevreuil] [Peaux de chevrëuil] [Peaux de chevreuille] [Peaux de chevreuils] [Peaux de Chevreuils] [Peaux de chevreüils] [Peaux ; de chevreuil ; à pelleterie] [Peaux ; de chevreuil ; en verd] [Peaux ; de chevron] [peaux de chevron] [Peaux ; mêlées ; De chevreuils] [Peaux melées ; De chevreuil] [Peaux meslées ; De chevreuils],no,
peaux de cerf et chevreuil,[Exclusivement Amérique du Nord],ambiguous,[Peaux ; de cerf et chevreuil] [Peaux de cerf et chevreuil] [Peaux de Cerf et Chevreuil] [Peaux de Cerfs et chevreuil] [Peaux de cerfs et chevreuils] [Peaux;de cerf § chevreuil],[Peaux ; de cerf et chevreuil] [Peaux de cerf et chevreuil] [Peaux de Cerf et Chevreuil] [Peaux de Cerfs et chevreuil] [Peaux de cerfs et chevreuils] [Peaux;de cerf § chevreuil],no,
peaux de cerf,[Exclusivement Amérique du Nord],ambiguous,[Paux ; de cerf] [Peau ; de cerf] [Peau de cerf] [Peau de Cerf] [Peaux ; de cerf] [Peaux ; de Cerf] [Peaux ; de cerfs] [Peaux ; de serf] [peaux de cerf] [Peaux de cerf] [Peaux de Cerf] [peaux de cerfs] [Peaux de cerfs] [Peaux de Cerfs] [Peaux melées ; De cerfs] [Peaux meslées ; De cerfs],[Paux ; de cerf] [Peau ; de cerf] [Peau de cerf] [Peau de Cerf] [Peaux ; de cerf] [Peaux ; de Cerf] [Peaux ; de cerfs] [Peaux ; de serf] [peaux de cerf] [Peaux de cerf] [Peaux de Cerf] [peaux de cerfs] [Peaux de cerfs] [Peaux de Cerfs] [Peaux melées ; De cerfs] [Peaux meslées ; De cerfs],no,
peaux de castor sec,[Exclusivement Amérique du Nord],ambiguous,[Peaux ; de castor ; sec] [Peaux de caster sec] [peaux de castor sec] [Peaux de castor sec] [Peaux de Castor sec] [Peaux de Castor Sec] [Peaux de castor séche] [Peaux de castor secs],[Peaux ; de castor ; sec] [Peaux de caster sec] [peaux de castor sec] [Peaux de castor sec] [Peaux de Castor sec] [Peaux de Castor Sec] [Peaux de castor séche] [Peaux de castor secs],no,
peaux de castor gras et sec,[Exclusivement Amérique du Nord],ambiguous,[Peaux de castor gras et sec],[Peaux de castor gras et sec],no,
peaux de castor gras,[Exclusivement Amérique du Nord],ambiguous,[Peaux ; de castor ; gras] [peaux de castor gras] [Peaux de castor gras] [Peaux de Castor gras],[Peaux ; de castor ; gras] [peaux de castor gras] [Peaux de castor gras] [Peaux de Castor gras],no,
peaux de castor,[Exclusivement Amérique du Nord],ambiguous,[Peaux ; de castor] [Peaux ; de castors] [peaux de castor] [Peaux de castor] [Peaux de Castor] [Peaux de castors] [Peaux ; Palleterie de peaux ; De castor] [Peaux ; Pelleterie en peaux ; De castor] [Peaux ; Pelleteries en peaux ; De castor] [Pelleterie peaux de Castor],[Peaux ; de castor] [Peaux ; de castors] [peaux de castor] [Peaux de castor] [Peaux de Castor] [Peaux de castors] [Peaux ; Palleterie de peaux ; De castor] [Peaux ; Pelleterie en peaux ; De castor] [Peaux ; Pelleteries en peaux ; De castor] [Pelleterie peaux de Castor],no,
peaux de caribou,[Exclusivement Amérique du Nord],ambiguous,[Peaux de caribous],[Peaux de caribous],no,
peaux de biche,[Exclusivement Amérique du Nord],ambiguous,[Peaux ; de biche] [Peaux ; de biches] [Peaux de biche] [Peaux de Biche] [peaux de biches] [Peaux de biches] [Peaux ; de riche] [Peaux de riche] [Peaux ; Pelleterie en peaux ; De biches],[Peaux ; de biche] [Peaux ; de biches] [Peaux de biche] [Peaux de Biche] [peaux de biches] [Peaux de biches] [Peaux ; de riche] [Peaux de riche] [Peaux ; Pelleterie en peaux ; De biches],no,
peaux d'écureuil,[Exclusivement Amérique du Nord],ambiguous,[Peaux ; d'écureuil] [Peaux d'...cureuil],[Peaux ; d'écureuil] [Peaux d'...cureuil],no,
peaux d'ours,[Exclusivement Amérique du Nord],ambiguous,[Peau d'ours] [Peau d'Ours] [Peaus d'ours] [Peaus d'Ours] [Peaux ; d'ours] [Peaux ; d'Ours] [peaux ; dours] [peaux d'ours] [Peaux d'ours] [Peaux d'Ours] [Peaux ; Pelleterie en peaux ; D'ours] [Peaux ; Pelleteries en peaux ; D'ours],"[Peaux ; Palleterie de peaux ; D'ourse] [Peaux ; Pelleteries en peaux ; D'ourses] [Peaux d'ours,l'ourson] [Peau d'ours] [Peau d'Ours] [Peaus d'ours] [Peaus d'Ours] [Peaux ; d'ours] [Peaux ; d'Ours] [peaux ; dours] [peaux d'ours] [Peaux d'ours] [Peaux d'Ours] [Peaux ; Pelleterie en peaux ; D'ours] [Peaux ; Pelleteries en peaux ; D'ours]",no,
peaux d'orignal,[Exclusivement Amérique du Nord],ambiguous,[Paux ; d'origneaux] [Peau d'origneaux] [Peaux ; d'arigneau] [Peaux ; d'arigneaux] [Peaux ; d'Orignac] [peaux ; d'orignans] [Peaux ; d'orignans] [Peaux ; d'orignaux] [Peaux ; d'origneaux] [Peaux d'orignau] [Peaux d'orignaux] [Peaux d'Orignaux] [Peaux d'origneau] [Peaux d'origneau passées] [Peaux d'origneaux] [Peaux d'origniaux] [Peaux ; Pelleterie en peaux ; D'orignaux],[Paux ; d'origneaux] [Peau d'origneaux] [Peaux ; d'arigneau] [Peaux ; d'arigneaux] [Peaux ; d'Orignac] [peaux ; d'orignans] [Peaux ; d'orignans] [Peaux ; d'orignaux] [Peaux ; d'origneaux] [Peaux d'orignau] [Peaux d'orignaux] [Peaux d'Orignaux] [Peaux d'origneau] [Peaux d'origneau passées] [Peaux d'origneaux] [Peaux d'origniaux] [Peaux ; Pelleterie en peaux ; D'orignaux],no,
nots et langues de morue,[Exclusivement Amérique du Nord],ambiguous,[Noes et langues ; de morue] [Noës et langues de morue] [Notes et langues de morue] [Nots et langues ; de morue] [Nots et langues de morue] [Nots et langues de morüe],[Noes et langues ; de morue] [Noës et langues de morue] [Notes et langues de morue] [Nots et langues ; de morue] [Nots et langues de morue] [Nots et langues de morüe],no,
morue verte cap et queues,[Exclusivement Amérique du Nord],ambiguous,[morües vertes cap et queües] [morües vertes caps et queües],[morües vertes cap et queües] [morües vertes caps et queües],no,
morue verte,[Exclusivement Amérique du Nord],ambiguous,[Miorue verte] [Mmorue ; verte] [Moluë ; verre] [morue ; verte] [Morue ; verte] [Morüe ; verte] [Morue verte] [Morue Verte] [morüe verte] [Morüe verte] [Morue; verte] [Morue; Verte] [Morue;; verte] [Morue;verte] [Morues ; vertes] [Morues ; Vertes] [Moruës ; vertes] [Morües ; vertes] [morues vertes] [Morues vertes] [Morues Vertes] [Moruës vertes] [Morües vertes] [Morues verts] [Moruë ; verte] [Moruë verte] [Poisson ; Morue ; Verte],[Miorue verte] [Mmorue ; verte] [Moluë ; verre] [morue ; verte] [Morue ; verte] [Morüe ; verte] [Morue verte] [Morue Verte] [morüe verte] [Morüe verte] [Morue; verte] [Morue; Verte] [Morue;; verte] [Morue;verte] [Morues ; vertes] [Morues ; Vertes] [Moruës ; vertes] [Morües ; vertes] [morues vertes] [Morues vertes] [Morues Vertes] [Moruës vertes] [Morües vertes] [Morues verts] [Moruë ; verte] [Moruë verte] [Poisson ; Morue ; Verte],no,
morue en saumure,[Exclusivement Amérique du Nord],ambiguous,[Moruë ; en saumure] [Morue en saumure],[Moruë ; en saumure] [Morue en saumure],no,
morue avariée,[Exclusivement Amérique du Nord],ambiguous,[Morue avariée],[Morue avariée],no,
