Objet du commerce de la France avec l'Angleterre en 1750,,,,,,,,,,,,,,,,,
Data entry by,Source,Year,Sheet,Marchandises,Direction,Quantité,Leur valeur,deniers,Leur Valeur (sub-total 1),deniers,Leur Valeur (sub-total 2),deniers,Leur Valeur (sub-total 3),deniers,Total,deniers ,Remarks
Jérémy Hervelin,Fonds Gournay - M86,1750,313,Plomb ; en saumon,Marseille,1 317 300,263 460,,,,,,,,832 968,2,
Jérémy Hervelin,Fonds Gournay - M86,1750,313,Plomb ; en saumon,Nantes,22 600,4 520,,,,,,,,832 968,2,
Jérémy Hervelin,Fonds Gournay - M86,1750,313,Plomb ; en saumon,Rennes,26 616,5 323,4,,,,,,,832 968,2,
Jérémy Hervelin,Fonds Gournay - M86,1750,313,Plomb ; en saumon,Roüen,2 427 925,485 585,,,,,,,,832 968,2,
Jérémy Hervelin,Fonds Gournay - M86,1750,314,Poil ; de chevrotin,Roüen,37 600,11 280,,,,,,,,11 280,,
Jérémy Hervelin,Fonds Gournay - M86,1750,314,Pois,Roüen,2,54,,,,,,,,54,,
Jérémy Hervelin,Fonds Gournay - M86,1750,314,Pommes,Caën,31,310,,,,,,,,310,,
Jérémy Hervelin,Fonds Gournay - M86,1750,314,Porcelaine,Amiens,8,40,,,,,,,,40,,
Jérémy Hervelin,Fonds Gournay - M86,1750,314,Poutrelles,Amiens,76,228,,,,,,,,228,,
Jérémy Hervelin,Fonds Gournay - M86,1750,315,Ramures ; de sapin,Amiens,2 062,2 577,10,,,,,,,2 577,10,
Jérémy Hervelin,Fonds Gournay - M86,1750,315,Ris,Roüen,121 612,30 403,,,,,,,,30 403,,
Jérémy Hervelin,Fonds Gournay - M86,1750,316,Sal ; de verre,Roüen,86 560,21 640,,,,,,,,21 640,,
Jérémy Hervelin,Fonds Gournay - M86,1750,316,Sapins ; à f. comble,Roüen,1 478,2 217,,,,,,,,2 247,,
Jérémy Hervelin,Fonds Gournay - M86,1750,316,Sapins ; à f. pioche,Roüen,100,30,,,,,,,,2 247,,
Jérémy Hervelin,Fonds Gournay - M86,1750,316,Saumon,Amiens,729,47 385,,,,,,,,79 810,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,316,Saumon,La Rochelle,38,1 672,,,,,,,,79 810,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,316,Saumon,Marseille,300,24 000,,,,,,,,79 810,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,316,Saumon,Montpellier,15,1 085,,,,,,,,79 810,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,316,Saumon,Nantes,12,600,,,,,,,,79 810,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,316,Saumon,Nantes,3,90,,,,,,,,79 810,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,316,Saumon,Nantes,38,2 660,,,,,,,,79 810,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,316,Saumon,Roüen,20,1 400,,,,,,,,79 810,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,316,Saumon,Roüen,2 296,918,8,,,,,,,79 810,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,317,Sel ; d'Angleterre,Amiens,1,614,,,,,,,,614,,
Jérémy Hervelin,Fonds Gournay - M86,1750,317,Selles ; de cheval,Amiens,5,120,,,,,,,,120,,
Jérémy Hervelin,Fonds Gournay - M86,1750,317,Serpentin ; à disti.,Bordeaux,1,150,,,,,,,,150,,
Jérémy Hervelin,Fonds Gournay - M86,1750,318,Sucre ; rafiné,Amiens,10,6,10,,,,,,,6,10,
Jérémy Hervelin,Fonds Gournay - M86,1750,318,Suif,Bayonne,4 500,2 025,,,,,,,,154 713,,
Jérémy Hervelin,Fonds Gournay - M86,1750,318,Suif,Bordeaux,210 850,75 906,,,,,,,,154 713,,
Jérémy Hervelin,Fonds Gournay - M86,1750,318,Suif,Caën,10,4,10,,,,,,,154 713,,
Jérémy Hervelin,Fonds Gournay - M86,1750,318,Suif,La Rochelle,3,132,,,,,,,,154 713,,
Jérémy Hervelin,Fonds Gournay - M86,1750,318,Suif,La Rochelle,107 531,43 012,8,,,,,,,154 713,,
Jérémy Hervelin,Fonds Gournay - M86,1750,318,Suif,Nantes,30 430,10 954,16,,,,,,,154 713,,
Jérémy Hervelin,Fonds Gournay - M86,1750,318,Suif,Rennes,2 000,600,,,,,,,,154 713,,
Jérémy Hervelin,Fonds Gournay - M86,1750,318,Suif,Roüen,49 065,22 079,5,,,,,,,154 713,,
Jérémy Hervelin,Fonds Gournay - M86,1750,318,Tabac ; en feüilles,Bordeaux,4 747 161,1 186 790,5,,,,,,,2 056 978,5,
Jérémy Hervelin,Fonds Gournay - M86,1750,318,Tabac ; en feüilles,Roüen,11 143,114 300,,,,,,,,2 056 978,5,
Jérémy Hervelin,Fonds Gournay - M86,1750,318,Tabac ; en feüilles,Roüen,3 779 440,755 888,,,,,,,,2 056 978,5,
Jérémy Hervelin,Fonds Gournay - M86,1750,319,Tables,Roüen,3,64,,,,,,,,64,,
Jérémy Hervelin,Fonds Gournay - M86,1750,319,Tableaux,Roüen,13,2 400,,,,,,,,2 400,,
Jérémy Hervelin,Fonds Gournay - M86,1750,319,Thé,Amiens,7,21,,,,,,,,21,,
Jérémy Hervelin,Fonds Gournay - M86,1750,322,Verres ; cristalins,Amiens,74,149,10,,,,,,,149,10,
Jérémy Hervelin,Fonds Gournay - M86,1750,322,Vieux-oing,Bordeaux,2 690,672,10,,,,,,,672,10,
Jérémy Hervelin,Fonds Gournay - M86,1750,323,Vin ; du Rhin,Roüen,6,1 800,,,,,,,,1 800,,
Jérémy Hervelin,Fonds Gournay - M86,1750,324,Vitriol,Roüen,18,49,10,,,,,,,49,10,
