"Objet du commerce de la France avec l'Espagne, les Canaries et les Indes Occidentalles en 1750",,,,,,,,,,,,,,,,,
Data entry by,Source,Year,Sheet,Marchandises,Direction,Quantité,Leur valeur,deniers,Leur Valeur (sub-total 1),deniers,Leur Valeur (sub-total 2),deniers,Leur Valeur (sub-total 3),deniers,Total,deniers ,Remarks
Jérémy Hervelin,Fonds Gournay - M85,1750,140,Fromage ; commun,Marseille,104 879,26 219,15,,,,,,,28 196,,
Jérémy Hervelin,Fonds Gournay - M85,1750,140,Fromage ; commun,Narbonne,153,38,5,,,,,,,28 196,,
Jérémy Hervelin,Fonds Gournay - M85,1750,141,Gaudes,Marseille,4 850,582,,,,,,,,582,,
Jérémy Hervelin,Fonds Gournay - M85,1750,141,Gaudron,Marseille,120 600,18 090,,,,,,,,20 943,,
Jérémy Hervelin,Fonds Gournay - M85,1750,141,Gaudron,Montpellier,36 600,2 745,,,,,,,,20 943,,
Jérémy Hervelin,Fonds Gournay - M85,1750,141,Gaudron,Narbonne,1 450,108,15,,,,,,,20 943,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,142,Goblets ; de verre,Narbonne,58,105,,,,,,,,105,,
Jérémy Hervelin,Fonds Gournay - M85,1750,142,Gomme ; arabique,Marseille,1 500,525,,,,,,,,525,,
Jérémy Hervelin,Fonds Gournay - M85,1750,142,Grabeau ; de corail,Marseille,905,271,10,,,,,,,271,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,142,Graine ; de jardin,Narbonne,59,17,14,,,,,,,899,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,142,Graine ; de laitüe,Marseille,1 764,882,,,,,,,,899,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,142,Graine ; de vers ; à soye,Marseille,50,300,,,,,,,,300,,
Jérémy Hervelin,Fonds Gournay - M85,1750,143,Graisse,Narbonne,200,45,,,,,,,,45,,
Jérémy Hervelin,Fonds Gournay - M85,1750,143,Harangs ; blancs,Nantes,431,17 240,,,,,,,,17 240,,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; de genievre,Narbonne,,42,14,42,14,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; d'olive,Amiens,56 627,28 313,10,45 761,3,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; d'olive,Bayonne,800,52 000,,45 761,3,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; d'olive,Bayonne,90 495,45 247,10,45 761,3,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; d'olive,Bordeaux,144 376,69 300,9,45 761,3,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; d'olive,Caën,20,10,,45 761,3,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; d'olive,Marseille,6 657,266 280,,45 761,3,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; d'olive,Montpellier,153 410,38 352,10,45 761,3,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; d'olive,Narbonne,2,24,,45 761,3,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; d'olive,Narbonne,3 281,984,6,45 761,3,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; d'olive,Rennes,8,4 000,,45 761,3,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; d'olive,Rennes,420,302,8,45 761,3,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; d'olive,Roüen,401 577,40 946,10,45 761,3,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; de poisson,Bayonne,6 000,1 440,,38 243,17,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; de poisson,Marseille,125 250,25 050,,38 243,17,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; de poisson,Montpellier,92 490,11 561,5,38 243,17,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Huile ; de poisson,Nantes,963,192,12,38 243,17,,,,,784 047,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Jalap,Bordeaux,480,1 440,,,,,,,,73 245,,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Jalap,Marseille,15 310,38 275,,,,,,,,73 245,,
Jérémy Hervelin,Fonds Gournay - M85,1750,144,Jalap,Roüen,13 412,33 530,,,,,,,,73 245,,
Jérémy Hervelin,Fonds Gournay - M85,1750,145,Jambons,Nantes,250,125,,,,,,,,1 262,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,145,Jambons,Narbonne,50,17,10,,,,,,,1 262,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,145,Jambons,Roüen,1 400,1 120,,,,,,,,1 262,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,145,Indigo,Marseille,2 450,11 025,,,,,,,,40 530,,
Jérémy Hervelin,Fonds Gournay - M85,1750,145,Indigo,Roüen,4 215,29 505,,,,,,,,40 530,,
Jérémy Hervelin,Fonds Gournay - M85,1750,145,Jongs,Marseille,1 225,122,10,,,,,,,122,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,145,Jonquine,Narbonne,11 720,586,,,,,,,,586,,
Jérémy Hervelin,Fonds Gournay - M85,1750,145,Jus ; de citron,Marseille,248 600,14 916,,,,,,,,15 136,,
Jérémy Hervelin,Fonds Gournay - M85,1750,145,Jus ; de citron,Roüen,1 100,220,,,,,,,,15 136,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Laine ; d'agnelin,Roüen,19 587,34 277,5,34 277,5,,,,,13 320 149,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Laine ; d'Espagne,Bayonne,2 251 050,5 177 415,,12 435 678,15,,,,,13 320 149,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Laine ; d'Espagne,Bordeaux,171,64 125,,12 435 678,15,,,,,13 320 149,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Laine ; d'Espagne,Bordeaux,9 884,14 826,,12 435 678,15,,,,,13 320 149,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Laine ; d'Espagne,Nantes,361 496,1 084 488,,12 435 678,15,,,,,13 320 149,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Laine ; d'Espagne,Roüen,1 741 378,6 094 824,15,12 435 678,15,,,,,13 320 149,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Laine ; grossière,Bayonne,20,2 240,,3 900,,,,,,13 320 149,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Laine ; grossière,Bayonne,4 150,1 660,,3 900,,,,,,13 320 149,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Laine ; lavée,Marseille,229 148,252 062,16,294 962,16,,,,,13 320 149,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Laine ; lavée,Narbonne,42 900,42 900,,294 962,16,,,,,13 320 149,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Laine ; de segovie,Marseille,118 582,189 731,4,205 206,4,,,,,13 320 149,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Laine ; de segovie,Rennes,150,225,,205 206,4,,,,,13 320 149,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Laine ; de segovie,Roüen,7 625,15 250,,205 206,4,,,,,13 320 149,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Laine ; surge,Marseille,783 316,313 326,8,332 824,,,,,,13 320 149,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Laine ; surge,Narbonne,48 744,19 497,12,332 824,,,,,,13 320 149,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Laine ; de vigogne,Roüen,950,13 300,,13 300,,,,,,13 320 149,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Lames ; d'épée,Narbonne,4,12,,,,,,,,12,,
Jérémy Hervelin,Fonds Gournay - M85,1750,146,Lapins,Narbonne,12,9,,,,,,,,9,,
Jérémy Hervelin,Fonds Gournay - M85,1750,147,Lattes,Narbonne,650,3 900,,,,,,,,3 900,,
Jérémy Hervelin,Fonds Gournay - M85,1750,147,Legumes,Marseille,7 850,1 177,10,,,,,,,1 177,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,147,Liege,Marseille,120 750,18 112,10,,,,,,,60 169,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,147,Liege,Montpellier,499 525,37 464,7,,,,,,,60 169,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,147,Liege,Narbonne,45 930,4 593,,,,,,,,60 169,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,147,Lievres,Narbonne,3,4,10,,,,,,,4,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,147,Lin ; cru,Marseille,60,36,,,,,,,,36,,
Jérémy Hervelin,Fonds Gournay - M85,1750,148,Liqueurs,Marseille,2 100,1 575,,,,,,,,1 575,,
Jérémy Hervelin,Fonds Gournay - M85,1750,148,Lustres,Marseille,5 000,7 500,,,,,,,,7 500,,
Jérémy Hervelin,Fonds Gournay - M85,1750,148,Mâne,Marseille,1 120,1 680,,,,,,,,1 680,,
Jérémy Hervelin,Fonds Gournay - M85,1750,148,Maquereaux ; salés,Montpellier,390,117,,,,,,,,117,,
Jérémy Hervelin,Fonds Gournay - M85,1750,148,Marbre ; brut,Marseille,38,380,,,,,,,,380,,
Jérémy Hervelin,Fonds Gournay - M85,1750,148,Marchandises ; mêlées,Caën,,20,,,,,,,,2 670,,
Jérémy Hervelin,Fonds Gournay - M85,1750,148,Marchandises ; mêlées,Marseille,,1 861,15,,,,,,,2 670,,
Jérémy Hervelin,Fonds Gournay - M85,1750,148,Marchandises ; mêlées,Narbonne,,789,,,,,,,,2 670,,
Jérémy Hervelin,Fonds Gournay - M85,1750,149,Medicamens,Marseille,1 000,6 000,,,,,,,,6 000,,
Jérémy Hervelin,Fonds Gournay - M85,1750,149,Meules ; à éguiser,Bayonne,1 477,2 215,10,14 521,14,,,,,17 596,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,149,Meules ; à éguiser,Caën,244,854,,14 521,14,,,,,17 596,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,149,Meules ; à éguiser,La Rochelle,755,2 265,,14 521,14,,,,,17 596,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,149,Meules ; à éguiser,Nantes,590,5 310,,14 521,14,,,,,17 596,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,149,Meules ; à éguiser,Narbonne,6,7,4,14 521,14,,,,,17 596,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,149,Meules ; à éguiser,Rennes,430,3 870,,14 521,14,,,,,17 596,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,149,Meules ; à favre,Bordeaux,455,455,,455,,,,,,17 596,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,149,Meules ; à moulin,Marseille,46,2 300,,2 620,,,,,,17 596,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,149,Meules ; à moulin,Narbonne,8,320,,2 620,,,,,,17 596,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,149,Miel,Marseille,5 525,828,15,,,,,,,1 294,,
Jérémy Hervelin,Fonds Gournay - M85,1750,149,Miel,Montpellier,1 545,386,5,,,,,,,1 294,,
Jérémy Hervelin,Fonds Gournay - M85,1750,149,Miel,Narbonne,300,75,,,,,,,,1 294,,
Jérémy Hervelin,Fonds Gournay - M85,1750,149,Miel,Roüen,20,4,,,,,,,,1 294,,
Jérémy Hervelin,Fonds Gournay - M85,1750,149,Millet,Marseille,142 175,18 482,15,,,,,,,18 482,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,149,Mine ; de fer,Bayonne,120 000,600,,,,,,,,600,,
Jérémy Hervelin,Fonds Gournay - M85,1750,150,Molton ; de laine,Narbonne,3,14,,,,,,,,14,,
Jérémy Hervelin,Fonds Gournay - M85,1750,150,Morilles,Narbonne,135,202,10,,,,,,,202,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,150,Mortiers ; de pierre,Narbonne,149,74,10,,,,,,,74,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,150,Morüe ; sêche,Bayonne,400,68,,,,,,,,4 573,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,150,Morüe ; sêche,Narbonne,12 760,4 466,,,,,,,,4 573,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,150,Morüe ; sêche,Roüen,112,39,4,,,,,,,4 573,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,151,Mouchoirs ; de soye,Marseille,4 788,134 064,,,,,,,,134 103,,
Jérémy Hervelin,Fonds Gournay - M85,1750,151,Mouchoirs ; de soye,Narbonne,13,39,,,,,,,,134 103,,
Jérémy Hervelin,Fonds Gournay - M85,1750,151,Moules ; de mouton,Narbonne,62,93,,,,,,,,93,,
Jérémy Hervelin,Fonds Gournay - M85,1750,151,Mousserons,Amiens,,18,,,,,,,,3 068,,
Jérémy Hervelin,Fonds Gournay - M85,1750,151,Mousserons,Narbonne,588,2 940,,,,,,,,3 068,,
Jérémy Hervelin,Fonds Gournay - M85,1750,151,Mousserons,Roüen,,110,,,,,,,,3 068,,
Jérémy Hervelin,Fonds Gournay - M85,1750,152,Mules ; et mulet,Narbonne,11,1 320,,,,,,,,3 560,,
Jérémy Hervelin,Fonds Gournay - M85,1750,152,Mules ; et mulet,Narbonne,28,2 240,,,,,,,,3 560,,
Jérémy Hervelin,Fonds Gournay - M85,1750,152,Nattes,Marseille,85,85,,,,,,,,85,,
Jérémy Hervelin,Fonds Gournay - M85,1750,152,Noisettes,Caën,300,75,,,,,,,,7 560,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,152,Noisettes,Marseille,41 800,4 180,,,,,,,,7 560,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,152,Noisettes,Montpellier,43 535,2 176,15,,,,,,,7 560,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,152,Noisettes,Nantes,1 130,1 130,,,,,,,,7 560,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,152,Oignons ; de fleurs,Narbonne,48,7,4,,,,,,,7,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,152,Oiseaux ; petits,Narbonne,72,10,16,,,,,,,10,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,153,Olives,Amiens,305,190,12,,,,,,,7 168,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,153,Olives,Marseille,5 800,870,,,,,,,,7 168,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,153,Olives,Rennes,6,6,,,,,,,,7 168,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,153,Olives,Rennes,,280,,,,,,,,7 168,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,153,Olives,Roüen,11 637,5 818,15,,,,,,,7 168,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,153,Oranges,Amiens,4 100,246,,,,,,,,1 155,,
Jérémy Hervelin,Fonds Gournay - M85,1750,153,Oranges,Nantes,47,705,,,,,,,,1 155,,
Jérémy Hervelin,Fonds Gournay - M85,1750,153,Oranges,Nantes,8,144,,,,,,,,1 155,,
Jérémy Hervelin,Fonds Gournay - M85,1750,153,Oranges,Narbonne,1,10,,,,,,,,1 155,,
Jérémy Hervelin,Fonds Gournay - M85,1750,153,Oranges,Rennes,2,37,10,,,,,,,1 155,,
Jérémy Hervelin,Fonds Gournay - M85,1750,153,Oranges,Roüen,250,12,10,,,,,,,1 155,,
Jérémy Hervelin,Fonds Gournay - M85,1750,153,Orge,Marseille,45,540,,,,,,,,540,,
Jérémy Hervelin,Fonds Gournay - M85,1750,153,Origanum,Roüen,1,3,,,,,,,,3,,
Jérémy Hervelin,Fonds Gournay - M85,1750,153,Orseille,Marseille,4 928,4 928,,,,,,,,4 928,,
Jérémy Hervelin,Fonds Gournay - M85,1750,154,Palangres,Narbonne,16,48,,,,,,,,48,,
Jérémy Hervelin,Fonds Gournay - M85,1750,154,Palmes ; en feüilles,Marseille,5 000,5 000,,,,,,,,5 006,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,154,Palmes ; en feüilles,Narbonne,68,6,16,,,,,,,5 006,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,154,Paniers ; de jongs,Narbonne,990,198,,,,,,,,198,,
Jérémy Hervelin,Fonds Gournay - M85,1750,154,Parapluyes,Narbonne,36,144,,,,,,,,144,,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; d'agneau ; en laine,Bayonne,1 464,7 320,,7 500,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; d'agneau ; en laine,Marseille,200,180,,7 500,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de cacao,Bayonne,5 700,228,,228,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de chagrin,Marseille,1 815,4 900,10,4 900,10,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de chamois,Bayonne,420,1 260,,1 260,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de chat ; sauvage,Narbonne,3,1,16,1,16,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de chevre ; en poil,Bayonne,1,8,,8,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de chevron,Marseille,73,584,,1 904,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de chevron,Marseille,1 800,720,,1 904,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de chevron,Nantes,2 000,600,,1 904,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de chien ; de mer,Marseille,65,65,,285,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de chien ; de mer,Marseille,220,220,,285,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de lapin,Marseille,7 877,19 692,10,21 202,14,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de lapin,Narbonne,4 383,657,9,21 202,14,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de lapin,Narbonne,1 137,852,15,21 202,14,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de lievre,Marseille,2 000,1 200,,1 200,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de maroquin,Bayonne,134,8 040,,10 587,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de maroquin,Bayonne,50,165,,10 587,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de maroquin,Marseille,1 200,1 800,,10 587,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de maroquin,Montpellier,96,288,,10 587,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,155,Peaux ; de maroquin,Narbonne,98,294,,10 587,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,156,Peaux ; de mouton ; en laine,Bayonne,1 063,12 756,,14 693,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,156,Peaux ; de mouton ; en laine,Marseille,1 287,1 287,,14 693,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,156,Peaux ; de mouton ; en laine,Marseille,200,150,,14 693,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,156,Peaux ; de mouton ; en laine,Nantes,1 000,500,,14 693,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,156,Peaux ; de renard,Narbonne,2,2,10,2,10,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,156,Peaux ; de tigres,Marseille,50,1 000,,1 600,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,156,Peaux ; de tigres,Roüen,24,600,,1 600,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,156,Peaux ; de veau ; corroïées,Bayonne,2,60,,60,,,,,,65 432,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,156,Peignes ; à tisserand,Narbonne,4,48,,,,,,,,48,,
Jérémy Hervelin,Fonds Gournay - M85,1750,157,Pendans ; d'oreille,Narbonne,1,12,,,,,,,,12,,
Jérémy Hervelin,Fonds Gournay - M85,1750,157,Perdrix,Narbonne,26,26,,,,,,,,26,,
Jérémy Hervelin,Fonds Gournay - M85,1750,157,Prastre,Rennes,9 844,51 188,16,,,,,,,51 188,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,157,Pierres ; à filtrer l'eau,Nantes,46,138,,463,,,,,,1 463,,
Jérémy Hervelin,Fonds Gournay - M85,1750,157,Pierres ; à filtrer l'eau,Rennes,,325,,463,,,,,,1 463,,
Jérémy Hervelin,Fonds Gournay - M85,1750,157,Pierres ; à fusils,Marseille,10 000,1 000,,1 000,,,,,,1 463,,
Jérémy Hervelin,Fonds Gournay - M85,1750,157,Pierrestre,Marseille,230,46,,,,,,,,46,,
Jérémy Hervelin,Fonds Gournay - M85,1750,158,Pignons ; d'epine,Marseille,16 400,4 920,,,,,,,,6 299,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,158,Pignons ; d'epine,Montpellier,2 625,525,,,,,,,,6 299,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,158,Pignons ; d'epine,Narbonne,2,100,,,,,,,,6 299,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,158,Pignons ; d'epine,Narbonne,3 323,664,12,,,,,,,6 299,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,158,Pipes ; à fumer,Narbonne,5,12,10,,,,,,,12,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,158,Planches ; de sapin,Marseille,9,81,,,,,,,,349,,
Jérémy Hervelin,Fonds Gournay - M85,1750,158,Planches ; de sapin,Narbonne,4 600,230,,,,,,,,349,,
Jérémy Hervelin,Fonds Gournay - M85,1750,158,Planches ; de sapin,Rennes,76,38,,,,,,,,349,,
Jérémy Hervelin,Fonds Gournay - M85,1750,158,Plomb ; en saumon,Marseille,33 600,6 720,,,,,,,,6 720,,
Jérémy Hervelin,Fonds Gournay - M85,1750,159,Poil ; de lapin,Bayonne,,10,,,,,,,,74 328,,
Jérémy Hervelin,Fonds Gournay - M85,1750,159,Poil ; de lapin,Marseille,1 972,71 888,,,,,,,,74 328,,
Jérémy Hervelin,Fonds Gournay - M85,1750,159,Poil ; de lapin,Roüen,540,2 430,,,,,,,,74 328,,
Jérémy Hervelin,Fonds Gournay - M85,1750,159,Poisson ; frais,Narbonne,3,180,,1 861,18,,,,,171 559,8,
Jérémy Hervelin,Fonds Gournay - M85,1750,159,Poisson ; frais,Narbonne,1,7,10,1 861,18,,,,,171 559,8,
Jérémy Hervelin,Fonds Gournay - M85,1750,159,Poisson ; frais,Narbonne,8 372,1 674,8,1 861,18,,,,,171 559,8,
Jérémy Hervelin,Fonds Gournay - M85,1750,159,Poisson ; salé,Marseille,678 690,169 672,10,169 697,10,,,,,171 559,8,
Jérémy Hervelin,Fonds Gournay - M85,1750,159,Poisson ; salé,Narbonne,100,25,,169 697,10,,,,,171 559,8,
Jérémy Hervelin,Fonds Gournay - M85,1750,159,Poivre ; blanc,Bayonne,3 475,3 996,5,,,,,,,3 996,5,
Jérémy Hervelin,Fonds Gournay - M85,1750,159,Poix ; noire,Narbonne,29,72,10,,,,,,,1 882,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,159,Poix ; noire,Narbonne,18 102,1 810,4,,,,,,,1 882,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,160,Porcelaine,Marseille,200,1 000,,,,,,,,1 000,,
Jérémy Hervelin,Fonds Gournay - M85,1750,160,Potterie ; de terre,Roüen,,59,10,,,,,,,59,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,160,Poutargues,Marseille,60,150,,,,,,,,150,,
Jérémy Hervelin,Fonds Gournay - M85,1750,160,Quincaille ; de fer et acier,Marseille,300,300,,,,,,,,300,,
Jérémy Hervelin,Fonds Gournay - M85,1750,161,Quinquina,Bayonne,16,80,,,,,,,,10 507,,
Jérémy Hervelin,Fonds Gournay - M85,1750,161,Quinquina,Bordeaux,105,630,,,,,,,,10 507,,
Jérémy Hervelin,Fonds Gournay - M85,1750,161,Quinquina,Marseille,1 100,4 400,,,,,,,,10 507,,
Jérémy Hervelin,Fonds Gournay - M85,1750,161,Quinquina,Roüen,1 542,5 397,,,,,,,,10 507,,
Jérémy Hervelin,Fonds Gournay - M85,1750,161,Racines ; de pierrestre,Marseille,600,120,,,,,,,,120,,
Jérémy Hervelin,Fonds Gournay - M85,1750,161,Raisins ; secs,Amiens,126 970,25 394,,,,,,,,49 783,,
Jérémy Hervelin,Fonds Gournay - M85,1750,161,Raisins ; secs,Bayonne,1 950,585,,,,,,,,49 783,,
Jérémy Hervelin,Fonds Gournay - M85,1750,161,Raisins ; secs,Caën,25,55,,,,,,,,49 783,,
Jérémy Hervelin,Fonds Gournay - M85,1750,161,Raisins ; secs,Marseille,26 620,5 324,,,,,,,,49 783,,
Jérémy Hervelin,Fonds Gournay - M85,1750,161,Raisins ; secs,Montpellier,11 820,591,,,,,,,,49 783,,
Jérémy Hervelin,Fonds Gournay - M85,1750,161,Raisins ; secs,Narbonne,400,50,,,,,,,,49 783,,
Jérémy Hervelin,Fonds Gournay - M85,1750,161,Raisins ; secs,Rennes,24,480,,,,,,,,49 783,,
Jérémy Hervelin,Fonds Gournay - M85,1750,161,Raisins ; secs,Roüen,86 520,17 304,,,,,,,,49 783,,
Jérémy Hervelin,Fonds Gournay - M85,1750,161,Razoirs,Narbonne,270,270,,,,,,,,270,,
Jérémy Hervelin,Fonds Gournay - M85,1750,162,Reglisse,Bayonne,193,3 618,15,,,,,,,48 045,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,162,Reglisse,Bayonne,232 945,29 118,2,,,,,,,48 045,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,162,Reglisse,Marseille,38 792,13 577,4,,,,,,,48 045,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,162,Reglisse,Nantes,3 199,639,16,,,,,,,48 045,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,162,Reglisse,Roüen,4 365,1 091,5,,,,,,,48 045,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,162,Ris,Narbonne,7,22,10,,,,,,,728,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,162,Ris,Narbonne,4 447,555,17,,,,,,,728,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,162,Ris,Roüen,600,150,,,,,,,,728,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,162,Robinets ; de bronze,Narbonne,47,70,10,,,,,,,70,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,162,Roldor,Narbonne,200,25,,,,,,,,25,,
Jérémy Hervelin,Fonds Gournay - M85,1750,162,Rozeaux,Amiens,2 040,40,16,,,,,,,40,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,163,Ruches ; à mouche,Narbonne,45,90,,,,,,,,90,,
