"Objet du commerce de la France avec les Isles Françoises de l'Amerique, le Canada et Terre-neuve, et Guinée pour les sorties seulement, en 1750",,,,,,,,,,,,,,,,,
Data entry by,Source,Year,Sheet,Marchandises,Direction,Quantité,Leur valeur,deniers,Leur Valeur (sub-total 1),deniers,Leur Valeur (sub-total 2),deniers,Leur Valeur (sub-total 3),deniers,Total,deniers ,Remarks
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; teste,Nantes,6 439 789,1 481 151,9,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; teste,Rennes,306 422,85 798,3,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; teste,Roüen,1 355 650,406 695,,2 309 206,12,,,,,35 102 009,13,
Jérémy Hervelin,Fonds Gournay - M84,1750,230,Suif,La Rochelle,7 200,28 800,,,,,,,,28 800,,
Jérémy Hervelin,Fonds Gournay - M84,1750,230,Tabac ; de Brezil,Nantes,313,25,,25,,,,,,31 249,11,
Jérémy Hervelin,Fonds Gournay - M84,1750,230,Tabac ; en carottes,Bordeaux,981,4 907,10,5 867,10,,,,,31 249,11,
Jérémy Hervelin,Fonds Gournay - M84,1750,230,Tabac ; en carottes,Nantes,960,960,,5 867,10,,,,,31 249,11,
Jérémy Hervelin,Fonds Gournay - M84,1750,230,Tabac ; commun,Flandre,13 972,20 958,,25 348,,,,,,31 249,11,
Jérémy Hervelin,Fonds Gournay - M84,1750,230,Tabac ; commun,La Rochelle,17 560,4 390,,25 348,,,,,,31 249,11,
Jérémy Hervelin,Fonds Gournay - M84,1750,230,Tabac ; d'Espagne,Nantes,52,9,9,9,9,,,,,31 249,11,
Jérémy Hervelin,Fonds Gournay - M84,1750,231,Taffia,Flandre,10 600,5 300,,,,,,,,6 407,,
Jérémy Hervelin,Fonds Gournay - M84,1750,231,Taffia,Nantes,9,900,,,,,,,,6 407,,
Jérémy Hervelin,Fonds Gournay - M84,1750,231,Taffia,Nantes,2,132,,,,,,,,6 407,,
Jérémy Hervelin,Fonds Gournay - M84,1750,231,Taffia,Nantes,75,75,,,,,,,,6 407,,
