filepath,nb_line,diff_nb_line,sources,source_types
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1743.csv,1061,1061,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1744.csv,834,834,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1745.csv,904,904,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1758.csv,1038,1038,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1746.csv,874,874,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1747.csv,777,777,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1748.csv,965,965,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1750.csv,982,982,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1751.csv,912,912,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1752.csv,849,849,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1753.csv,917,917,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1754.csv,934,934,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1755.csv,911,911,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1756.csv,942,942,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,1004,1004,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1759.csv,1281,1281,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1761.csv,1363,1363,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,1360,1360,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1763.csv,1533,1533,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1764.csv,1487,1487,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1765.csv,1357,1357,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1766.csv,1428,1428,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1767.csv,1330,1330,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1768.csv,1266,1266,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1769.csv,1189,1189,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1770.csv,1158,1158,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1771.csv,1225,1225,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1772.csv,1239,1239,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,1235,1235,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1774.csv,1198,1198,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1775.csv,821,821,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1776.csv,821,821,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1777.csv,719,719,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1778.csv,632,632,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1779.csv,735,735,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1780.csv,765,765,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1767.csv,92,92,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1769.csv,62,62,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1774.csv,82,82,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Exports_1767.csv,1218,1218,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Exports_1769.csv,1042,1042,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Exports_1774.csv,842,842,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1767.csv,758,758,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,723,723,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,692,692,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1730.csv,105,105,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1732.csv,114,114,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1738.csv,105,105,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1771.csv,62,62,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1776.csv,67,67,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,123,123,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1732.csv,128,128,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1738.csv,128,128,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1771.csv,124,124,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1776.csv,103,103,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Exports_1730.csv,748,748,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Exports_1732.csv,717,717,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Exports_1738.csv,1254,1254,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Exports_1771.csv,1200,1200,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Exports_1776.csv,964,964,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1730.csv,710,710,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1732.csv,719,719,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,883,883,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,901,901,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1776.csv,698,698,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/BM_Lyon_ms_1490_Lyon_Grenoble_et_Valence_Exports_1752.csv,407,407,BM Lyon ms 1490,Local
sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1783.csv,38,38,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,101,101,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1783.csv,23,23,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,29,29,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1782.csv,34,34,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1783.csv,44,44,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1784.csv,32,32,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,33,33,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1782.csv,4,4,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1783.csv,10,10,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1784.csv,7,7,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,28,28,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Russie_Exports_1785.csv,14,14,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Russie_Imports_1785.csv,12,12,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/Bibliotheque_Historique_de_la_Ville_de_Paris_Fonds_Montyon_101FOSS_25_partner_Levant_Imports_1771.csv,189,189,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,National partenaires manquants
sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,6439,6439,ANOM Col F 2B 13 (tableau 19);ANOM Col F 2B 13 (tableau 20);ANOM Col F 2B 13 (tableau 21);ANOM Col F 2B 13 (tableau 22);ANOM Col F 2B 13 (tableau 23);ANOM Col F 2B 13 (tableau 24);ANOM Col F 2B 13 (tableau 25);ANOM Col F 2B 13 (tableau 26);ANOM Col F 2B 13 (tableau 27),National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,4858,4858,ANOM Col F 2B 14;ANOM Col F 2B 14 (tableau 17);ANOM Col F 2B 14 (tableau 18);ANOM Col F 2B 14 (tableau 19);ANOM Col F 2B 14 (tableau 20);ANOM Col F 2B 14 (tableau 21);ANOM Col F 2B 14 (tableau 22);ANOM Col F 2B 14 (tableau 23);ANOM Col F 2B 14 (tableau 24);ANOM Col F 2B 14 (tableau 25),National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Imports_1789.csv,255,255,ANOM Col F 2B 14,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,168,168,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,179,179,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Bayonne_Exports_1789.csv,991,991,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Besancon_Exports_1789.csv,1167,1167,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Bordeaux_Exports_1789.csv,747,747,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Caen_Exports_1789.csv,121,121,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Chalons_Exports_1789.csv,1057,1057,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,671,671,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Grenoble_Exports_1789.csv,914,914,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,370,370,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,1217,1217,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,136,136,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Marseille_Exports_1789.csv,1939,1939,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,835,835,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Nantes_Exports_1789.csv,36,36,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Narbonne_Exports_1789.csv,227,227,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Passeports_Exports_1789.csv,113,113,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Rouen_Exports_1789.csv,933,933,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Saint-Malo_Exports_1789.csv,217,217,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Saint-Quentin_Exports_1789.csv,10,10,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Soissons_Exports_1789.csv,14,14,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Toulon_Exports_1789.csv,486,486,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Valenciennes_Exports_1789.csv,547,547,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Auch_Imports_1789.csv,27,27,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,616,616,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,402,402,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,246,246,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,461,461,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Langres_Imports_1789.csv,152,152,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,1821,1821,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,399,399,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Lyon_Imports_1789.csv,169,169,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,463,463,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Nantes_Imports_1789.csv,22,22,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Narbonne_Imports_1789.csv,163,163,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Passeport_du_roy_Imports_1789.csv,54,54,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,1358,1358,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Saint-Malo_Imports_1789.csv,341,341,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Saint-Quentin_Imports_1789.csv,3,3,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Soissons_Imports_1789.csv,9,9,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Toulon_Imports_1789.csv,606,606,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Valenciennes_Imports_1789.csv,400,400,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,974,974,AN F12 1667 et Archives de la CCI de Marseille I 31,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,250,250,AN F12 1835,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Exports_1787.csv,158,158,AN F12 835,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,304,304,AN F12 835,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,2211,2211,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16);AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 17);AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 18);AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 21);AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 22);AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 23);AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 24),National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1749.csv,993,993,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Imports_1749.csv,528,528,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,246,246,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1749.csv,77,77,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1751.csv,740,740,BM Saint-Brieuc Fonds Gournay - M86,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Imports_1751.csv,334,334,BM Saint-Brieuc Fonds Gournay - M86,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Exports_1749.csv,726,726,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1749.csv,448,448,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Russie_Exports_1749.csv,31,31,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Russie_Imports_1749.csv,18,18,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,604,604,BNF N. Acq. 20538,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Imports_1749.csv,346,346,BNF N. Acq. 20538,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Danemark_Exports_1749.csv,128,128,BNF N. Acq. 20541,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Danemark_Imports_1749.csv,140,140,BNF N. Acq. 20541,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Exports_1749.csv,137,137,BNF N. Acq. 20541,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,134,134,BNF N. Acq. 20541,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,471,471,BNF N. Acq. 20541,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,221,221,BNF N. Acq. 20541,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Exports_1777.csv,346,346,IIHS-133,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,150,150,IIHS-133,National toutes directions partenaires manquants
sources/National toutes directions sans produits/AN_F12_245_and_246_Exports_1777.csv,206,206,AN F12 245;AN F12 246,National toutes directions sans produits
sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,124,124,AN F12 245;AN F12 246,National toutes directions sans produits
sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,199,199,AN F12 246,National toutes directions sans produits
sources/National toutes directions sans produits/AN_F12_246_Imports_1778.csv,130,130,AN F12 246,National toutes directions sans produits
sources/National toutes directions sans produits/AN_F12_247_Exports_1779.csv,191,191,AN F12 247,National toutes directions sans produits
sources/National toutes directions sans produits/AN_F12_247_Imports_1779.csv,131,131,AN F12 247,National toutes directions sans produits
sources/National toutes directions sans produits/AN_F12_248_Exports_1780.csv,199,199,AN F12 248,National toutes directions sans produits
sources/National toutes directions sans produits/AN_F12_248_Imports_1780.csv,130,130,AN F12 248,National toutes directions sans produits
sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1753.csv,168,168,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits
sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1756.csv,166,166,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits
sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1766.csv,195,195,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits
sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Imports_1753.csv,112,112,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits
sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Imports_1756.csv,104,104,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits
sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Imports_1766.csv,117,117,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Exports_1768.csv,183,183,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Exports_1770.csv,185,185,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Exports_1771.csv,189,189,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,215,215,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Exports_1774.csv,207,207,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Imports_1768.csv,113,113,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Imports_1770.csv,108,108,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Imports_1771.csv,106,106,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Imports_1773.csv,122,122,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Imports_1774.csv,121,121,IIHS-123,National toutes directions sans produits
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Colonies_Exports_1750.csv,1122,1122,BM Saint-Brieuc Fonds Gournay - M84,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Colonies_Imports_1750.csv,219,219,BM Saint-Brieuc Fonds Gournay - M84,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Guinee_Exports_1750.csv,360,360,BM Saint-Brieuc Fonds Gournay - M84,National toutes directions tous partenaires
