item,group,status,beforeItems,afterItems,obsolete,imprimatur
draperie molleton,,new,,,no,
gants et mitaines bordés de soie par paires,,new,,,no,
souliers couverts en soie et pour femme,,new,,,no,
chapeaux bordés de point d'espe,,new,,,no,
plumes brutes et à écrire,,new,,,no,
allumettes de coton,,new,,,no,
gobelets et verres de cristal,,new,,,no,
vin ordinaire divers,,new,,,no,
toilettes de Valenciennes,,new,,,no,
morue verte cap et queues,,new,,,no,
tuyaux de grenade,,new,,,no,
pierres à aiguiser et en meules et à taillandier,,new,,,no,
tapisserie peinte ??? toile,,new,,,no,
tartre térébenthine,,new,,,no,
verres en ???,,new,,,no,
chevrons de sapin de 7 pieds,,new,,,no,
soliveaux de 22 pieds et de sapin,,new,,,no,
fauteuils de bois,,new,,,no,
toile de lin et pour robes et rayée,,new,,,no,
pinques,,new,,,no,
tabatières d'écaille et garnies d'argent,,new,,,no,
étoffe de serge,,new,,,no,
garniture de lit,,new,,,no,
fleurs artificielles et ouvrages de modes,,new,,,no,
robes fourrées,,new,,,no,
stragondis,,new,,,no,
meubles à coutelier,,new,,,no,
verres chimiques,,new,,,no,
poires en pommes,,new,,,no,
boucles de pinsbeck,,new,,,no,
ruban d'argent faux et de fil blanc,,new,,,no,
lingots de Brésil d'or reçus par l'envoi d'Angleterre,,new,,,no,
ouvrages de tôle,,new,,,no,
tapsel des Indes,,new,,,no,
gaze et étoffe et mouchoirs et ruban,,new,,,no,
plançons de chêne,,new,,,no,
espars de sapin de 18 pieds,,new,,,no,
bois pour barils long,,new,,,no,
planches de sapin de 26 pieds,,new,,,no,
racines de la Chine,,new,,,no,
manches de brosses,,new,,,no,
gousses du Sénégal,,new,,,no,
Bergopzoom aune,,new,,,no,
coutil de fil,,new,,,no,
étoffe d'argent d'or et de soie,,new,,,no,
pain de colza et de lin et de navette,,new,,,no,
bombres de cuivre à thé,,new,,,no,
toile batiste et linon,,new,,,no,
crasse d'alquifoux,,new,,,no,
mâts mâtereaux,,new,,,no,
serpents,,new,,,no,
soliveaux de 18 pieds et de sapin,,new,,,no,
robine,,new,,,no,
papier blanc à enveloppe,,new,,,no,
crêpe de laine aune,,new,,,no,
outils à sucre,,new,,,no,
toile de coton en siamoise,,new,,,no,
tablier-blouse pour barbier-chirurgien,,new,,,no,
fil blanc de chanvre,,new,,,no,
poudre à cacheter,,new,,,no,
vacquette,,new,,,no,
cornes de cerf et de snack en morceaux,,new,,,no,
mouchoirs de demi soie,,new,,,no,
tapis du Caire,,new,,,no,
patenas,,new,,,no,
mandragore,,new,,,no,
planches de sapin 15 pieds,,new,,,no,
passementerie en frange de fil,,new,,,no,
tableaux d'optique,,new,,,no,
cartame,,new,,,no,
éventails des Indes,,new,,,no,
huile de Palma Christi,,new,,,no,
peaux de bœuf à faire du poil,,new,,,no,
ouvrages de palmes,,new,,,no,
souliers de dame,,new,,,no,
tables,,new,,,no,
dracodium,,new,,,no,
bouteilles de verre à virole d'étain,,new,,,no,
laine gromures,,new,,,no,
plaques de cornes,,new,,,no,
baudriers de cuir,,new,,,no,
essence de térébenthine et huile de térébenthine,,new,,,no,
espars de 28 pieds,,new,,,no,
figures d'albâtre,,new,,,no,
galon de sistème,,new,,,no,
mâtereaux de 60 pieds,,new,,,no,
marine d'alizari,,new,,,no,
crin pour habit d'homme,,new,,,no,
mâts de sapin de 10 palmes,,new,,,no,
brai et goudron et poix et résines,,new,,,no,
étoffe d'étamine,,new,,,no,
mitaines lisérées de soie de peau,,new,,,no,
peaux jaunes,,new,,,no,
saffreau,,new,,,no,
étoffe de coton camelot,,new,,,no,
piastres gourdes,,new,,,no,
legatine sur laine,,new,,,no,
chandelle de suif et suif fondu,,new,,,no,
ouvrages divers d'étain,,new,,,no,
sucre des Indes brut,,new,,,no,
mâts de navire de 38 pieds,,new,,,no,
ciment et chaux et pierres et plâtre,,new,,,no,
menottes de fer,,new,,,no,
espars de 12 à 15 pieds,,new,,,no,
tablier peint,,new,,,no,
pierres de marbre ouvré,,new,,,no,
graine de houx,,new,,,no,
drap de Cobras gros,,new,,,no,
pavillon de toile,,new,,,no,
culottes de chamois garnies de boutons d'argent,,new,,,no,
vin muscat ordinaire,,new,,,no,
horloge de mer,,new,,,no,
mâts de navire de 56 pieds,,new,,,no,
huile de benedie,,new,,,no,
vestes grise et de toile,,new,,,no,
miroirs de 25 pieds de haut et 1 de large,,new,,,no,
toile de coton non ???,,new,,,no,
cordons de soie d'argent et d'or et de soie,,new,,,no,
glaces de 1/2 aune de hauteur,,new,,,no,
culottes de peau d'élan,,new,,,no,
drap de Hollande teint,,new,,,no,
sergette des prises,,new,,,no,
toile de châles et de lin,,new,,,no,
gomme séraphique,,new,,,no,
rateaux de fer,,new,,,no,
papier d'envelope,,new,,,no,
mèches et soufre,,new,,,no,
treuils,,new,,,no,
futailles ???,,new,,,no,
secrétaire d'acajou,,new,,,no,
mouchoirs de lin imprimé,,new,,,no,
éventails incrustés d'or et de nacre de perles,,new,,,no,
tresse de fleures,,new,,,no,
drogues pour peintures et teinture ???,,new,,,no,
planches de 4 pieds,,new,,,no,
vestes de drap,,new,,,no,
tambours à sucre,,new,,,no,
cornes brutes,,new,,,no,
drap de Falaise,,new,,,no,
planches de Prusse de 9 pieds,,new,,,no,
mâtereaux de 54 à 60 pieds,,new,,,no,
plants de tabac,,new,,,no,
pierres à meuler,,new,,,no,
fil de layette,,new,,,no,
chapeaux bordés d'or de demi-castor,,new,,,no,
piastres et talaris par Marseille,,new,,,no,
haches et houes de fer,,new,,,no,
moulins de soie,,new,,,no,
choux marinés,,new,,,no,
toile imprimée et de lin et nationale et peinte,,new,,,no,
seringues,,new,,,no,
poterie des Indes,,new,,,no,
poudre de canons,,new,,,no,
toile de chanvre et commune et de fil,,new,,,no,
mâtereaux de 28 pieds,,new,,,no,
peaux communes et de mouton,,new,,,no,
marchandises de Montauban,,new,,,no,
ouvrages de soie en bourses à cheveux,,new,,,no,
lines,,new,,,no,
grains de séné,,new,,,no,
planches de sapin resciées,,new,,,no,
touques de grès,,new,,,no,
mouchoirs de coton de France,,new,,,no,
chevreaux,,new,,,no,
empeignes de souliers imprimées,,new,,,no,
animaux,,new,,,no,
résines et poix de goudron,,new,,,no,
toile de coton et fil,,new,,,no,
peaux apprêtées et de chat,,new,,,no,
étoffe de soie en dorure aune,,new,,,no,
tissus de dentelle de fil,,new,,,no,
rognures de fer-blanc,,new,,,no,
grainette,,new,,,no,
dégras d'huile,,new,,,no,
mâts de navire de 10 palmes,,new,,,no,
taffetas chiné,,new,,,no,
espars de 25 à 26 pieds,,new,,,no,
poêlons de fer,,new,,,no,
quincaillerie de laiton filé et jaune et noir,,new,,,no,
amandes figue secs et ???,,new,,,no,
toile coutil de fil et de laine,,new,,,no,
culottes de daim,,new,,,no,
herbes,,new,,,no,
ustensiles d'imprimerie,,new,,,no,
toile birampeaux,,new,,,no,
terre à raffiner le sucre,,new,,,no,
mâtereaux de 30 à 34 pieds,,new,,,no,
écorce de melis,,new,,,no,
étoffes des Indes,,new,,,no,
toile blanche et de Saint-Quentin,,new,,,no,
drap de lit toile de lin,,new,,,no,
quintessence de rose,,new,,,no,
sel ammonisé,,new,,,no,
étoffe prunelle,,new,,,no,
sucre des Indes têtes,,new,,,no,
étoffe de laine riche,,new,,,no,
bois des Indes pour teinture,,new,,,no,
gomme racines d'alizari,,new,,,no,
toile de coton et fine,,new,,,no,
toile de chanvre et coutil,,new,,,no,
ouvrages de chanvre en rames,,new,,,no,
tabac de la Havane,,new,,,no,
planches de Danemark Prusse et Poméranie,,new,,,no,
mâtereaux de sapin de 25 pieds,,new,,,no,
plumes d'autruche et autres de parure,,new,,,no,
bois de sapin de 40 pieds,,new,,,no,
mâts de beauprés de 38 pieds,,new,,,no,
vin de Lantirini,,new,,,no,
orange fraîches,,new,,,no,
linsul,,new,,,no,
nattes communes à paqueter,,new,,,no,
ouvrages de cuivre potin,,new,,,no,
toile à carreaux et à matelas,,new,,,no,
peaux de loup d'ours de tigre de chien de mer etc.,,new,,,no,
pâte d'Italie vermicelle macaroni,,new,,,no,
mâts de 45 pieds,,new,,,no,
mâts de navire de 35 pieds,,new,,,no,
mâtereaux de 34 à 36 pieds,,new,,,no,
toile blanche et rousse,,new,,,no,
rouets de moulins,,new,,,no,
étoffe de fil et de soie aune,,new,,,no,
mousselinette de coton,,new,,,no,
pierres à meubles,,new,,,no,
cordons de soie d'argent et d'or et de soie par once,,new,,,no,
couteaux à manches de faïence,,new,,,no,
culottes de velours,,new,,,no,
laine par Abbeville,,new,,,no,
gaze d'argent et d'or faux,,new,,,no,
mouchoirs de fil du Béarn,,new,,,no,
toile de coton et imprimée et peinte,,new,,,no,
luttes,,new,,,no,
mouchoirs de laine et schalls de laine,,new,,,no,
pelleterie d'ours,,new,,,no,
huile de graine de Rhodes,,new,,,no,
galon dorure fausse,,new,,,no,
draperie fine diverse dite londrin du Languedoc de Carcassonne et Lodève,,new,,,no,
habillement de troupes,,new,,,no,
cuivre argenté flambeaux,,new,,,no,
poules d'étain,,new,,,no,
mâts de 35 à 40 pieds,,new,,,no,
vin de Ténérife,,new,,,no,
pot à peinture,,new,,,no,
drap du Maroc aune,,new,,,no,
toile de lin et pour mouchoirs et teinte,,new,,,no,
mateaux,,new,,,no,
vin de Périgord,,new,,,no,
bâtons de gabares de 14 à 16 pieds,,new,,,no,
chapeaux de coupeau,,new,,,no,
ananas planté,,new,,,no,
cachou maron,,new,,,no,
tapis de fil et de laine,,new,,,no,
peluches et panne,,new,,,no,
serge des prises,,new,,,no,
peaux de chevreuil et en poil,,new,,,no,
miroirs de 2 pieds,,new,,,no,
blanc d'Espagne craie blanche et moulue,,new,,,no,
préparation de chimie,,new,,,no,
barils à poudre,,new,,,no,
gaze Marly,,new,,,no,
instruments machine et mécanique propres aux arts et aux sciences,,new,,,no,
peaux écrues et de lièvre,,new,,,no,
canons de 2 livres,,new,,,no,
sel de Bretagne,,new,,,no,
graisse douce,,new,,,no,
chadrons de cuivre jaune,,new,,,no,
plesny,,new,,,no,
drol et drouel,,new,,,no,
garandolles de verre,,new,,,no,
soie exportée de Marseille,,new,,,no,
coroot,,new,,,no,
cadeas,,new,,,no,
satin uni et rayé,,new,,,no,
gants garnis de soie,,new,,,no,
prunelle de laine,,new,,,no,
litières,,new,,,no,
bois barres de guindeau,,new,,,no,
linge à pansements,,new,,,no,
train de cabriolet,,new,,,no,
coupis des Indes,,new,,,no,
escarpins,,new,,,no,
forme de pots à sucre,,new,,,no,
linge de tables serviettes ??? nappes,,new,,,no,
toile en ???,,new,,,no,
toile brauls imitant celles des Indes,,new,,,no,
plantes de romarin,,new,,,no,
cendre poland,,new,,,no,
pompes de fer,,new,,,no,
antennes et mâts de bateaux,,new,,,no,
pastel romain,,new,,,no,
nattes moyennes,,new,,,no,
batterie de cuivre de fuine,,new,,,no,
chapeaux bordés d'or de castor,,new,,,no,
mâtereaux de 35 à 37 pieds,,new,,,no,
bolsas,,new,,,no,
cordons de soie d'argent,,new,,,no,
feuilles de séné,,new,,,no,
toile grosse et de lin et pour nègre,,new,,,no,
toile en coutil,,new,,,no,
tortue marinées et salées,,new,,,no,
étoffe au-dessus du sixième de soie,,new,,,no,
étoffe de fil au quart de soie,,new,,,no,
poudre à tirer d'après les états fournis par le directeur des poudres et salpêtre,,new,,,no,
peaux de veau en vert,,new,,,no,
auclimes,,new,,,no,
vin rouge en bouteilles,,new,,,no,
mâts de 30 à 40 pieds,,new,,,no,
lacets de filoselle et de soie,,new,,,no,
draperie d'Angleterre,,new,,,no,
pierres à paver d'en dessus d'1 pied carré,,new,,,no,
toile blanche et à imprimer,,new,,,no,
toile de lin et mélangée de couleur,,new,,,no,
mâts de sapin de 12 palmes,,new,,,no,
bandanas et mousselines et Nankin de soei des Indes,,new,,,no,
planches de sapin 19 à 20 pieds,,new,,,no,
gaze au bas de soie,,new,,,no,
romals des Indes,,new,,,no,
frange d'or vieille,,new,,,no,
brins à tours,,new,,,no,
couvertures de loquette,,new,,,no,
rouge grode,,new,,,no,
toile diverse de coton,,new,,,no,
toile Courtray,,new,,,no,
caffatines,,new,,,no,
tamarindy,,new,,,no,
semence écarlate,,new,,,no,
vestes en dorure de soie,,new,,,no,
poix noire et poix blanche,,new,,,no,
jambon de Mayence,,new,,,no,
tripe d'huîtres,,new,,,no,
chapeaux blancs,,new,,,no,
verres d'Étampes,,new,,,no,
café en parchemin,,new,,,no,
toile guingan de lin,,new,,,no,
poudre d'ailhaud,,new,,,no,
planches de chêne de 15 pieds,,new,,,no,
peaux de daim et passées,,new,,,no,
chiens courants de chasse,,new,,,no,
encoignures de bois vernissé,,new,,,no,
buffets d'acajou,,new,,,no,
madriers de Prusse,,new,,,no,
mouchoirs à toile peinte,,new,,,no,
legatine sur coton,,new,,,no,
cordons dorure d'argent,,new,,,no,
rudon,,new,,,no,
gras-double,,new,,,no,
vin de Malaga en bouteilles,,new,,,no,
merrains ganivelles,,new,,,no,
planches de plomb et grains de plomb,,new,,,no,
pierres chaux et plâtre,,new,,,no,
bassin de marbre,,new,,,no,
glaces de miroirs de 3 pieds,,new,,,no,
mâts de 52 à 55 pieds,,new,,,no,
saumon séché,,new,,,no,
étoffe de fil et poil de chèvre aune,,new,,,no,
huile d'olive de qualité inférieure,,new,,,no,
sperme,,new,,,no,
batterie de cuisine de cuivre,,new,,,no,
cassia sèche,,new,,,no,
poil d'élan er de lièvre,,new,,,no,
peaux apprêtées et de basannes,,new,,,no,
peaux de volacre,,new,,,no,
bijouterie fine,,new,,,no,
peaux d'agneau lavées,,new,,,no,
esturgeons,,new,,,no,
culottes à nègre,,new,,,no,
grain riz et garancine,,new,,,no,
serge de fil et de laine,,new,,,no,
trousse de fleures,,new,,,no,
chapeaux d'osier,,new,,,no,
fil d'Épinal gris,,new,,,no,
toile damassée de 2 1/2 aunes,,new,,,no,
grabeau manelle,,new,,,no,
peaux en laine et d'orignal,,new,,,no,
comestibles saindoux,,new,,,no,
fil d'estame,,new,,,no,
glands d'or,,new,,,no,
os desséchés,,new,,,no,
toile grosse ???,,new,,,no,
bois pour mâts,,new,,,no,
sacquin,,new,,,no,
flanelle des prises,,new,,,no,
augemy,,new,,,no,
pommes d'api,,new,,,no,
semence de brion,,new,,,no,
glaces de 1 1/2 aunes de hauteur,,new,,,no,
cauris pour la traite,,new,,,no,
toile de fil de ???,,new,,,no,
médicinale,,new,,,no,
gournable de sapin,,new,,,no,
peaux de castor et sauvages,,new,,,no,
canevettes ou caisse de 6 flcons pour la traite,,new,,,no,
planches de chêne 24 pieds,,new,,,no,
barils ancres,,new,,,no,
chaises et fauteuils de commodité,,new,,,no,
sucre mélisse,,new,,,no,
lamelles de poisson séché,,new,,,no,
tapis de billard,,new,,,no,
manivelles de fer,,new,,,no,
anguilles et truites,,new,,,no,
madriers de acajou de 12 pieds,,new,,,no,
poudre de marbre,,new,,,no,
pierres de grès,,new,,,no,
cordonnet de fil,,new,,,no,
toile ...,,new,,,no,
couffins petits,,new,,,no,
villes,,new,,,no,
quenouilles de cannes,,new,,,no,
planches de sapin de 10 à 15 pieds,,new,,,no,
sucre candi et sucre en pain par Bayonne Bordeaux Le Havre et Dunkerque,,new,,,no,
panine,,new,,,no,
antchibanis,,new,,,no,
poignards de traite et sabre,,new,,,no,
macis ???,,new,,,no,
gonds,,new,,,no,
papier fleuragé et doré,,new,,,no,
coules de fer,,new,,,no,
vin de liqueurs en bouteilles,,new,,,no,
housses et faux fourreaux garnis d'argent,,new,,,no,
joncs à faire les chaises des Indes,,new,,,no,
tuiles de couverture,,new,,,no,
portemanteaux de peau de Russie,,new,,,no,
toile damassée de 1 aune,,new,,,no,
ratine aune,,new,,,no,
ouvrages tricotés pour vestes camisoles et culottes,,new,,,no,
toile de coton antoine,,new,,,no,
bois de chêne chevrons,,new,,,no,
sel végétal,,new,,,no,
bonneterie commune de coton et bonneterie commune de laine,,new,,,no,
marbre à marbrer couleurs,,new,,,no,
mâtereaux de sapin de 30 pieds,,new,,,no,
dindonneaux,,new,,,no,
saucissons,,new,,,no,
drap blanc de douzaine aune,,new,,,no,
osier de fer blanc,,new,,,no,
articles d'industrie,,new,,,no,
raiseau d'argent et d'or,,new,,,no,
numéraire en assignats,,new,,,no,
lunettes à charnière d'argent,,new,,,no,
mâts de 36 à 38 pieds,,new,,,no,
tables de marbre petites,,new,,,no,
épée argentée,,new,,,no,
espars de 8 à 9 pieds,,new,,,no,
substances et produits chimiques,,new,,,no,
soliveaux de 20 à 22,,new,,,no,
socs,,new,,,no,
baleine non coupée,,new,,,no,
eau-de-vie royale,,new,,,no,
verrescommuns et à vitre,,new,,,no,
quarlais bottes etc.,,new,,,no,
brai ??? goudron résines,,new,,,no,
roues de cabriolet,,new,,,no,
ocre en pierre,,new,,,no,
eau d'odeur,,new,,,no,
noix de marrons,,new,,,no,
toile de linon et de Saint-Quentin,,new,,,no,
papier commun et à l'eau,,new,,,no,
boucs en vie,,new,,,no,
couteaux à manches de gaiac,,new,,,no,
moules de fer à galette,,new,,,no,
écumoires à sucre,,new,,,no,
drap et draperie casinier,,new,,,no,
serge de Rome,,new,,,no,
tepaye des Indes,,new,,,no,
bois de coulette de hêtre,,new,,,no,
peitures,,new,,,no,
courbes de mauvais bois,,new,,,no,
couvercles de fer,,new,,,no,
vin de Malaga de Rancio,,new,,,no,
madriers de acajou de 10 à 11 pieds,,new,,,no,
lard à larder,,new,,,no,
balais de poil,,new,,,no,
cire vierge,,new,,,no,
wathout en blocs,,new,,,no,
soliveaux de 50 pieds et de sapin,,new,,,no,
baignoires de sapin,,new,,,no,
fleuret à faire des armes,,new,,,no,
planches de sapin de rebut de 75 pieds,,new,,,no,
ruban de fil et fleuret,,new,,,no,
planches de sapin 9 à 10 pieds à 15 sous,,new,,,no,
bière de Liège,,new,,,no,
toile vitrée,,new,,,no,
toile de lin de 13 aunes,,new,,,no,
vin de ville de Bordeaux,,new,,,no,
vitre,,new,,,no,
mâts communs,,new,,,no,
planches de chêne de 9 à 12 pieds,,new,,,no,
toile diverse peinte,,new,,,no,
chaudière de fer et marmites de fer,,new,,,no,
étoffe de soie pièce,,new,,,no,
semence de sénegré,,new,,,no,
toile à carreaux et en pièces de 50 aunes,,new,,,no,
mâts de sapin de 14 paumes,,new,,,no,
droguerie du Languedoc,,new,,,no,
morue salée verte,,new,,,no,
peaux tannées et de vache,,new,,,no,
poisson frit et gros,,new,,,no,
quinquina des Indes,,new,,,no,
tissus de laine d'angora,,new,,,no,
storax calames,,new,,,no,
creusets d'orfèvre,,new,,,no,
planches de chêne de 7 à 8 pieds,,new,,,no,
planches de sapin de 8 à 10 pieds à 10 sous,,new,,,no,
laine panorme,,new,,,no,
réglisse par balles de 150 livres,,new,,,no,
graine d'épicerie,,new,,,no,
sauvagines,,new,,,no,
toile blanche et bleue et de lin,,new,,,no,
taupine,,new,,,no,
sel de corne de cerf,,new,,,no,
dimitte et futaine aune,,new,,,no,
mâts de sapin de 16 paumes,,new,,,no,
saffranum,,new,,,no,
tableaux anciens,,new,,,no,
avirons de 8 à 12 pieds,,new,,,no,
son d'Espagne,,new,,,no,
arrosoirs de cuivre,,new,,,no,
café entré par Bordeaux et Le Havre,,new,,,no,
mâtereaux de 26 à 30 pieds,,new,,,no,
ceintures de coton,,new,,,no,
selles de cuir,,new,,,no,
thé camphon,,new,,,no,
mâts de 40 pieds,,new,,,no,
graine de tabac,,new,,,no,
étoffe grosse de laine,,new,,,no,
étain et plomb,,new,,,no,
mâtereaux à barques,,new,,,no,
meules à moulins de 4 pieds 1/2,,new,,,no,
surons,,new,,,no,
fer en laine,,new,,,no,
vin de Langres ???,,new,,,no,
cuillères à sucre,,new,,,no,
livres imprimés,,new,,,no,
taffetas blanc,,new,,,no,
soie grèse ???,,new,,,no,
pétrification,,new,,,no,
boulets de canons de fer,,new,,,no,
ustensiles d'agriculture,,new,,,no,
mouchoirs de batiste,,new,,,no,
étoffe prunelle de laine,,new,,,no,
résines,,new,,,no,
genièvre en coquelerrie,,new,,,no,
grenade étoffe,,new,,,no,
joncs à couvrir bottes,,new,,,no,
issarions de palmes,,new,,,no,
planches de Prusse communes,,new,,,no,
toile bourlegambis,,new,,,no,
anchois et sardes,,new,,,no,
machine à feu pour mine,,new,,,no,
tricots de laine,,new,,,no,
orange séchée à faire chapelets,,new,,,no,
cin de ville,,new,,,no,
chaux et pierres et plâtre,,new,,,no,
vin de ville et de haut,,new,,,no,
machicot,,new,,,no,
merrains ???,,new,,,no,
côtes de baleine,,new,,,no,
eau coclearia,,new,,,no,
bagarot,,new,,,no,
enclumes de fer,,new,,,no,
soliveaux de 24 pieds,,new,,,no,
planches de 12 à 18 pieds,,new,,,no,
ressorts de voiture,,new,,,no,
soliveaux de 18 pieds,,new,,,no,
roses de Provins,,new,,,no,
verres à boire et de Venise,,new,,,no,
chaudière à nègre,,new,,,no,
planches de sapin de 22 à 23 pieds,,new,,,no,
peaux et pelleterie de veau,,new,,,no,
toile blanche et de lin et de 20 sols par aune,,new,,,no,
oseille,,new,,,no,
frange d'argent,,new,,,no,
drap de laine au quart de soie,,new,,,no,
harengs blancs et marinées et salées,,new,,,no,
mousselines de l'étranger,,new,,,no,
souliers d'enfant,,new,,,no,
plâtre et pierres ditto par livre,,new,,,no,
bois de courbaril,,new,,,no,
quincaillerie de fer haches ??? et serpes,,new,,,no,
planches de 9 pieds,,new,,,no,
papier à la cloche,,new,,,no,
mouchoirs rayés,,new,,,no,
estampes,,new,,,no,
dictionnaire hollandais,,new,,,no,
cierges de cire et bougie de cire,,new,,,no,
cercles de bois à quarts,,new,,,no,
bois de Honduras en bûches,,new,,,no,
mâtereaux petits,,new,,,no,
poudre précipité,,new,,,no,
ressorts de carrosses,,new,,,no,
madriers de acajou de 10 pieds,,new,,,no,
drap demi fin de laine,,new,,,no,
caves garnies de 15 flacons,,new,,,no,
planches de sapin de 38 pieds,,new,,,no,
marmites de fer grandes,,new,,,no,
secrétaire de noyer,,new,,,no,
forme à sucre et pots,,new,,,no,
vin du cap des Indes,,new,,,no,
cuillères et fourchettes de cuivre argenté,,new,,,no,
bouras satiné,,new,,,no,
plumes brutes et de parure,,new,,,no,
coton filé bleu,,new,,,no,
sucre de Bresil et sucre blanc et sucre cru,,new,,,no,
écaille de ???,,new,,,no,
toile blanche et de coton et nationale,,new,,,no,
bonnets de laine communs,,new,,,no,
feuilles de fer-blanc,,new,,,no,
grattes,,new,,,no,
pomelles à voiliers,,new,,,no,
vin anti-scorbutique,,new,,,no,
étoffe de cont et de fil et de laine et de poil chameau,,new,,,no,
papier montage,,new,,,no,
bœuf et génisses et vaches,,new,,,no,
galon et fleuret et frange,,new,,,no,
poivre en poussière,,new,,,no,
espars de 6 à 8 pouces,,new,,,no,
saumon d'Ecosse,,new,,,no,
épaulettes d'argent,,new,,,no,
lin du Béarn,,new,,,no,
igname,,new,,,no,
mâtereaux de 40 à 45 pieds,,new,,,no,
joncs à couvrir,,new,,,no,
barques,,new,,,no,
flacons d'osier,,new,,,no,
meules au dessus de 4 pouces,,new,,,no,
gobeleterie et verres,,new,,,no,
écorce d'arbre rayée,,new,,,no,
vergues de 53 à 57 pieds,,new,,,no,
pelleterie de sauvagines,,new,,,no,
étoffe au sixième de soie siamoise,,new,,,no,
tournebres,,new,,,no,
étoffe avec un brin de soie,,new,,,no,
têtes de carabé,,new,,,no,
porcelaine du Faubourg Saint-Antoine,,new,,,no,
bayette des Indes,,new,,,no,
drap de lit ayant servi,,new,,,no,
mâtereaux de 30 pieds,,new,,,no,
drap dit plawens ou codde aune,,new,,,no,
peaux en basannes,,new,,,no,
brancards et leurs escales,,new,,,no,
perles en semence dite grainelle,,new,,,no,
coussin d'espars,,new,,,no,
mousserons et truffes,,new,,,no,
espars de 40 à 50 pieds,,new,,,no,
sargue de fil et de laine,,new,,,no,
lin et pierres,,new,,,no,
oint,,new,,,no,
sucre mes ???,,new,,,no,
oreillons ???,,new,,,no,
pierres à bâtir dites tuffeaux,,new,,,no,
draperie de dauphine,,new,,,no,
langues de porc salée,,new,,,no,
ouvrages de filoselle,,new,,,no,
ménages,,new,,,no,
ouvrage de buis,,new,,,no,
tissus de Gorlitz,,new,,,no,
instruments d'optiques et ouvrages ditto,,new,,,no,
papier bl ???,,new,,,no,
planches de sapin de Poméranie,,new,,,no,
espars ordinaires,,new,,,no,
planches de chêne de 3 pouces et en dessus,,new,,,no,
meules à Couteliers,,new,,,no,
planches de sapin de 24 à 30 pieds,,new,,,no,
fusils vieux,,new,,,no,
harengs marinées et salées et saurs,,new,,,no,
gomme du Levant thurique,,new,,,no,
liège fin,,new,,,no,
monnaies d'argent en espèces coursables,,new,,,no,
morceaux d'espars,,new,,,no,
laine en Renne,,new,,,no,
bougie et cierges,,new,,,no,
sel de Saint-Hubert ou du Portugal,,new,,,no,
poterie de raffinerie,,new,,,no,
plateaux pour fléaux,,new,,,no,
vin rouge de France,,new,,,no,
soufflets pour orgues,,new,,,no,
rouge perse et de rosse,,new,,,no,
pierres à mordre,,new,,,no,
grabeau de vermillon,,new,,,no,
ratine commune,,new,,,no,
drap d'Espagne teint,,new,,,no,
plumes d'autruche et blanches,,new,,,no,
serge drapée et de laine,,new,,,no,
talaris,,new,,,no,
pierres à,,new,,,no,
salaisons,,new,,,no,
peaux et pelleterie d'agneau,,new,,,no,
corrdons de fil,,new,,,no,
étoffe de soie bours du Levant,,new,,,no,
sabres garnis d'argent,,new,,,no,
tirtaine et miselaine aune,,new,,,no,
ouvrages de corail brut,,new,,,no,
sardines,,new,,,no,
pelleterie apprêtée fine,,new,,,no,
lanchez,,new,,,no,
ciradille,,new,,,no,
flacons d'étain à virole,,new,,,no,
souci,,new,,,no,
planches de sapin 26 à 29 pieds,,new,,,no,
manches d'alènes,,new,,,no,
vergues de sapin de 44 pieds,,new,,,no,
Damas de Lyon,,new,,,no,
vin des grandes borderies,,new,,,no,
flûtes haubois et traversières,,new,,,no,
cristal de roche brut,,new,,,no,
cendre du Levant,,new,,,no,
planches d'orme de 80 pieds de longueur sur 3 pouces d'épaisseur,,new,,,no,
trépieds de fer,,new,,,no,
chapeaux bordés d'or faux,,new,,,no,
bout de planches et planches de sapin,,new,,,no,
quinquina en grabeau,,new,,,no,
pierres à broyer couleurs et moudre tabac,,new,,,no,
barres de chêne petites,,new,,,no,
bonnets écarlates,,new,,,no,
mouchoirs de fil et de batiste,,new,,,no,
toile ordre et de Roussie,,new,,,no,
vin et fer,,new,,,no,
espars de nitriol,,new,,,no,
ouvrages de jonc et de paille,,new,,,no,
planches de noyer de 6 pieds,,new,,,no,
eau du Rhône,,new,,,no,
têtes de morue des Indes,,new,,,no,
lemeneas,,new,,,no,
toile blanche et de Cholet,,new,,,no,
poivre vert,,new,,,no,
palatine de chenille,,new,,,no,
fer blanc et de 450 feuilles et simple,,new,,,no,
écorce de limons sec,,new,,,no,
sucrier,,new,,,no,
fontaine de faïence,,new,,,no,
cuivre argenté et doré,,new,,,no,
planches de 6 aunes,,new,,,no,
légumes confits et secs,,new,,,no,
cadres de miroirs,,new,,,no,
graine de tremaine,,new,,,no,
garniture de fusils,,new,,,no,
patterie,,new,,,no,
morue salé,,new,,,no,
sel de tartre émétique,,new,,,no,
persil de macédoine,,new,,,no,
mâts au dessous de 6 paumes,,new,,,no,
pinceaux ???,,new,,,no,
coton des Indes,,new,,,no,
tissus gris Lübeck,,new,,,no,
vin de Tezac,,new,,,no,
rouault,,new,,,no,
linéas,,new,,,no,
houes et serpes,,new,,,no,
poids de fonde,,new,,,no,
éventails à brin d'os et écaille,,new,,,no,
papier estrasse,,new,,,no,
tissus de laine et lourds,,new,,,no,
chapeaux de laine des prises,,new,,,no,
courbes de sapin de 4 à 5 pieds,,new,,,no,
