item,group,status,beforeItems,afterItems,obsolete,imprimatur
gomme ; d'amandier,gomme ; d'amandier,rewire,[Gomme ; d'amandier] [Gommes ; d'amandier],,yes,
gomme d'amandier,gomme ; d'amandier,rewire,,[Gomme ; d'amandier] [Gommes ; d'amandier],no,
gomme ; de Caregne,gomme ; de Caregne,rewire,[Gomme ; Caregne],,yes,
gomme de Caregne,gomme ; de Caregne,rewire,,[Gomme ; Caregne],no,
gomme ; animée,gomme ; animée,rewire,[Gome ; animée] [Gomme ; animée],,yes,
gomme animée,gomme ; animée,rewire,,[Gome ; animée] [Gomme ; animée],no,
épicerie ; gingembre ; sec,épicerie ; gingembre ; sec,rewire,[Gingembre ; sec] [Gingembre sec],,yes,
épicerie gingembre sec,épicerie ; gingembre ; sec,rewire,,[Gingembre ; sec] [Gingembre sec],no,
garance ; blanc,garance ; blanc,rewire,[Garance blanc],,yes,
garance blanc,garance ; blanc,rewire,,[Garance blanc],no,
fleur ; de violette,fleur ; de violette,rewire,[Fleurs ; de Violette] [Fleurs ; de violette] [Fleurs ; de violettes],,yes,
fleur de violette,fleur ; de violette,rewire,,[Fleurs ; de Violette] [Fleurs ; de violette] [Fleurs ; de violettes],no,
fleur ; de souffre,fleur ; de souffre,rewire,[fleurs de souffres] [Fleur ; de fouffre] [Fleur ; de souffre] [Fleur ; de soufre] [Fleur de Souffre] [Fleur de souffre] [Fleurs ; de fouffre] [Fleurs ; de souffre] [Fleurs ; de sousfre] [Fleurs de Souffre] [Fleurs de soufre] [fleur de Souffre] [fleur de souffre] [fleur de souphre],,yes,
fleur de souffre,fleur ; de souffre,rewire,,[fleurs de souffres] [Fleur ; de fouffre] [Fleur ; de souffre] [Fleur ; de soufre] [Fleur de Souffre] [Fleur de souffre] [Fleurs ; de fouffre] [Fleurs ; de souffre] [Fleurs ; de sousfre] [Fleurs de Souffre] [Fleurs de soufre] [fleur de Souffre] [fleur de souffre] [fleur de souphre],no,
fleur ; de rose,fleur ; de rose,rewire,[Fleurs ; de roze] [Fleurs ; de rozes] [fleur de roze],,yes,
fleur de rose,fleur ; de rose,rewire,,[Fleurs ; de roze] [Fleurs ; de rozes] [fleur de roze],no,
fleur ; de lavande,fleur ; de lavande,rewire,[Fleurs ; de lavande],,yes,
fleur de lavande,fleur ; de lavande,rewire,,[Fleurs ; de lavande],no,
fleur ; de Chine,fleur ; de Chine,rewire,[Fleurs ; de chine],,yes,
fleur de Chine,fleur ; de Chine,rewire,,[Fleurs ; de chine],no,
fleur ; d'oranger et de lavande,fleur ; d'oranger et de lavande,rewire,[Fleurs d'oranger et de lavande],,yes,
fleur d'oranger et de lavande,fleur ; d'oranger et de lavande,rewire,,[Fleurs d'oranger et de lavande],no,
fleur ; d'esquinante,fleur ; d'esquinante,rewire,[Fleur ; d'esquinante],,yes,
fleur d'esquinante,fleur ; d'esquinante,rewire,,[Fleur ; d'esquinante],no,
fleur ; d'aspic,fleur ; d'aspic,rewire,[Fleur d'aspic] [Fleurs ; d'aspic],,yes,
fleur d'aspic,fleur ; d'aspic,rewire,,[Fleur d'aspic] [Fleurs ; d'aspic],no,
drogue ; médicinale ; quinquina ; extrait,drogue ; médicinale ; quinquina ; extrait,rewire,[Extrait ; de quinquina],,yes,
drogue médicinale quinquina extrait,drogue ; médicinale ; quinquina ; extrait,rewire,,[Extrait ; de quinquina],no,
extrait ; de lavande,extrait ; de lavande,rewire,[Extrait ; de lavande] [Extrait de lavande],,yes,
extrait de lavande,extrait ; de lavande,rewire,,[Extrait ; de lavande] [Extrait de lavande],no,
extrait ; de genièvre,extrait ; de genièvre,rewire,[Extrait ; de genievre] [Extrait ; de genièvre] [Extrait de genievre],,yes,
extrait de genièvre,extrait ; de genièvre,rewire,,[Extrait ; de genievre] [Extrait ; de genièvre] [Extrait de genievre],no,
épicerie ; muscade ; essence,épicerie ; muscade ; essence,rewire,[Essence ; de muscades],,yes,
épicerie muscade essence,épicerie ; muscade ; essence,rewire,,[Essence ; de muscades],no,
essence ; de girofle,essence ; de girofle,rewire,[Essence ; de geroffle],,yes,
essence de girofle,essence ; de girofle,rewire,,[Essence ; de geroffle],no,
essence ; de citron,essence ; de citron,rewire,[Essence ; de citron] [Essence de citron] [essence de citron] [essence de citrons],,yes,
essence de citron,essence ; de citron,rewire,,[Essence ; de citron] [Essence de citron] [essence de citron] [essence de citrons] [Essence; De citron] [Essence de citrons],no,
essence ; de cannelle,essence ; de cannelle,rewire,[Essence ; de canelle] [Essence de canelle],,yes,
essence de cannelle,essence ; de cannelle,rewire,,[Essence ; de canelle] [Essence de canelle],no,
esprit ; de vitriol,esprit ; de vitriol,rewire,[Esprit ; de Vitriol] [Esprit ; de vitriol] [Esprit de Vitriol] [Esprit de vitriol] [esprit de Vitriol] [esprit de vitriol],,yes,
esprit de vitriol,esprit ; de vitriol,rewire,,[Esprit ; de Vitriol] [Esprit ; de vitriol] [Esprit de Vitriol] [Esprit de vitriol] [esprit de Vitriol] [esprit de vitriol],no,
esprit ; de romarin,esprit ; de romarin,rewire,[Esprit ; de romarin],,yes,
esprit de romarin,esprit ; de romarin,rewire,,[Esprit ; de romarin],no,
esprit ; de nitre,esprit ; de nitre,rewire,[Esprit ; de Nilre] [Esprit ; de nitre] [Esprit de Nitre] [Esprit de nitre] [Esprit; de nittre],,yes,
esprit de nitre,esprit ; de nitre,rewire,,[Esprit ; de Nilre] [Esprit ; de nitre] [Esprit de Nitre] [Esprit de nitre] [Esprit; de nittre],no,
esprit ; de myrrhe,esprit ; de myrrhe,rewire,[Esprit ; de miroly] [Esprit ; de mirrhe],,yes,
esprit de myrrhe,esprit ; de myrrhe,rewire,,[Esprit ; de miroly] [Esprit ; de mirrhe],no,
esprit ; de lavande,esprit ; de lavande,rewire,[Esprit ; de lavande],,yes,
esprit de lavande,esprit ; de lavande,rewire,,[Esprit ; de lavande],no,
esprit ; de fleur d'orange,esprit ; de fleur d'orange,rewire,[Esprit ; de fl. D'orange] [Esprit ; de fleur d'orange],,yes,
esprit de fleur d'orange,esprit ; de fleur d'orange,rewire,,[Esprit ; de fl. D'orange] [Esprit ; de fleur d'orange],no,
esprit ; de fil,esprit ; de fil,rewire,[Esprit ; de fil],,yes,
esprit de fil,esprit ; de fil,rewire,,[Esprit ; de fil],no,
esprit ; de coton,esprit ; de coton,rewire,[Esprit ; de coton],,yes,
esprit de coton,esprit ; de coton,rewire,,[Esprit ; de coton],no,
esprit ; de corne de cerf,esprit ; de corne de cerf,rewire,[Esprit ; de corne de cerf] [Esprit ; de cornes de cerf],,yes,
esprit de corne de cerf,esprit ; de corne de cerf,rewire,,[Esprit ; de corne de cerf] [Esprit ; de cornes de cerf],no,
esprit ; de coclearia,esprit ; de coclearia,rewire,[Esprit ; de Coclearia] [Esprit de Coclaria] [Esprit de Coclearia],,yes,
esprit de coclearia,esprit ; de coclearia,rewire,,[Esprit ; de Coclearia] [Esprit de Coclaria] [Esprit de Coclearia] [Esprit de coclearia] [Esprit de Copularia],no,
esprit ; de citron,esprit ; de citron,rewire,[Esprit ; de citron] [Esprit ; de citrons] [Esprit de citron] [Esprits ; de citrons],,yes,
esprit de citron,esprit ; de citron,rewire,,[Esprit ; de citron] [Esprit ; de citrons] [Esprit de citron] [Esprits ; de citrons],no,
esprit ; de cèdre,esprit ; de cèdre,rewire,[Esprit ; de cedra],,yes,
esprit de cèdre,esprit ; de cèdre,rewire,,[Esprit ; de cedra],no,
esprit ; d'absinthe,esprit ; d'absinthe,rewire,[Esprit ; d'absinthe],,yes,
esprit d'absinthe,esprit ; d'absinthe,rewire,,[Esprit ; d'absinthe],no,
éponge ; commune,éponge ; commune,rewire,[Eponge ; commune] [Eponges ; communes] [eponges communes],,yes,
éponges communes,éponge ; commune,rewire,,[Eponge ; commune] [Eponges ; communes] [eponges communes] [Eponges ; commune],no,
éponge,éponge,rewire,[Eponge] [Eponges] [eponge] [eponges] [éponge] [éponges],,yes,
éponges,éponge,rewire,,[Eponge] [Eponges] [eponge] [eponges] [éponge] [éponges],no,
épicerie ; muscade,épicerie ; muscade,rewire,[Epicerie ; muscade] [Epicerie ; muscade.] [Epiceries ; Muscade] [Epiceries ; Muscades],,yes,
muscade,épicerie ; muscade,rewire,,[Epicerie ; muscade] [Epicerie ; muscade.] [Epiceries ; Muscade] [Epiceries ; Muscades] [3///Subsistances///Muscade] [Epicerie; Muscade],no,
épicerie ; gingembre ; cru,épicerie ; gingembre ; cru,rewire,[Epicerie ; gingembre ; cru],,yes,
gingembre cru,épicerie ; gingembre ; cru,rewire,,[Epicerie ; gingembre ; cru],no,
écorce ; de citron ; séchée,écorce ; de citron ; séchée,rewire,[Ecorces de citron seches],,yes,
écorce de citron séchée,écorce ; de citron ; séchée,rewire,,[Ecorces de citron seches],no,
écorce ; de citron et d'orange,écorce ; de citron et d'orange,rewire,"[Ecorces de citron et oranges] [Ecorces de citrons et d'oranges] [Ecorces de citrons, d'oranges, etc]",,yes,
écorce de citron et d'orange,écorce ; de citron et d'orange,rewire,,"[Ecorces de citron et oranges] [Ecorces de citrons et d'oranges] [Ecorces de citrons, d'oranges, etc]",no,
ecorce ; de citron confit,ecorce ; de citron confit,rewire,[Ecorses de Citrons Confie] [ecorces de Citrons Confits],,yes,
écorce de citron confite,ecorce ; de citron confit,rewire,,[Ecorses de Citrons Confie] [ecorces de Citrons Confits] [Ecorces ; de citron ; confites] [Ecorce ; de citrons ; confits] [Ecorce de citrons confits] [Ecorce ; de citron ; confite],no,
ecorce ; d'orange ; sergal,ecorce ; d'orange ; sergal,rewire,[Ecorces ; d'orange ; sergal],,yes,
ecorce d'orange sergal,ecorce ; d'orange ; sergal,rewire,,[Ecorces ; d'orange ; sergal],no,
ecorce ; d'orange et de citron,ecorce ; d'orange et de citron,rewire,[Ecorce ; d'orange et citron] [Ecorces ; d'oranges et de citrons],,yes,
écorce d'orange et de citron,ecorce ; d'orange et de citron,rewire,,[Ecorce ; d'orange et citron] [Ecorces ; d'oranges et de citrons] [Ecorces d'orange et citrons],no,
ecorce ; d'orange,ecorce ; d'orange,rewire,[Ecorce ; d'orange] [Ecorce d'orange] [Ecorce d'oranges] [Ecorces ; d'orange] [Ecorces ; d'oranges] [Ecorces d'oranges] [ecorce d'orange],,yes,
ecorce d'orange,ecorce ; d'orange,rewire,,[Ecorce ; d'orange] [Ecorce d'orange] [Ecorce d'oranges] [Ecorces ; d'orange] [Ecorces ; d'oranges] [Ecorces d'oranges] [ecorce d'orange],no,
eau ; forte,eau ; forte,rewire,[Eau ; forte] [Eau ; fortes] [Eau Forte] [Eau forte] [Eau-Forte] [Eau-forte] [Eaux Forte] [Eaux fort] [eau forte],,yes,
eau forte,eau ; forte,rewire,,[Eau ; forte] [Eau ; fortes] [Eau Forte] [Eau forte] [Eau-Forte] [Eau-forte] [Eaux Forte] [Eaux fort] [eau forte],no,
eau ; médicinale et minérale,eau ; médicinale et minérale,rewire,[Eaux médicinales et minérales],,yes,
eau médicinale et minérale,eau ; médicinale et minérale,rewire,,[Eaux médicinales et minérales],no,
eau ; médicinale ; des Carmes,eau ; médicinale ; des Carmes,rewire,[Eau ; medecinalle ; des farmes],,yes,
eau médicinale des Carmes,eau ; médicinale ; des Carmes,rewire,,[Eau ; medecinalle ; des farmes],no,
eau ; médicinale ; de raisin,eau ; médicinale ; de raisin,rewire,[Eau ; medecinalle ; de raisins],,yes,
eau médicinale de raisin,eau ; médicinale ; de raisin,rewire,,[Eau ; medecinalle ; de raisins],no,
eau ; médicinale ; de pin,eau ; médicinale ; de pin,rewire,[Eau ; medecinalle ; de pin],,yes,
eau médicinale de pin,eau ; médicinale ; de pin,rewire,,[Eau ; medecinalle ; de pin],no,
eau ; médicinale ; de mélisse,eau ; médicinale ; de mélisse,rewire,[Eau ; medecinalle ; de melice] [Eau ; médicinale ; de melice],,yes,
eau médicinale de mélisse,eau ; médicinale ; de mélisse,rewire,,[Eau ; medecinalle ; de melice] [Eau ; médicinale ; de melice],no,
eau ; médicinale ; de fleur d'oranger,eau ; médicinale ; de fleur d'oranger,rewire,[Eau ; medecinalle ; de fleur d'oranger],,yes,
eau médicinale de fleur d'oranger,eau ; médicinale ; de fleur d'oranger,rewire,,[Eau ; medecinalle ; de fleur d'oranger],no,
eau ; médicinale ; de coclearia,eau ; médicinale ; de coclearia,rewire,[Eau ; medecinalle ; de coclearia],,yes,
eau médicinale de coclearia,eau ; médicinale ; de coclearia,rewire,,[Eau ; medecinalle ; de coclearia],no,
eau ; médicinale ; de cannelle,eau ; médicinale ; de cannelle,rewire,[Eau ; medecinalle ; de canelle],,yes,
eau médicinale de cannelle,eau ; médicinale ; de cannelle,rewire,,[Eau ; medecinalle ; de canelle],no,
eau ; médicinale ; cordiale,eau ; médicinale ; cordiale,rewire,[Eau ; medecinalle ; cordiale],,yes,
eau médicinale cordiale,eau ; médicinale ; cordiale,rewire,,[Eau ; medecinalle ; cordiale],no,
eau ; de Spa,eau ; de Spa,rewire,[Eau ; de Spa] [Eau ; de spa] [Eau de SPA] [Eau de Spa],,yes,
eau de Spa,eau ; de Spa,rewire,,[Eau ; de Spa] [Eau ; de spa] [Eau de SPA] [Eau de Spa] [Eau de spa],no,
eau ; de senteur ; de nard,eau ; de senteur ; de nard,rewire,[Eau ; de senteur ; de nard],,yes,
eau de senteur de nard,eau ; de senteur ; de nard,rewire,,[Eau ; de senteur ; de nard],no,
eau ; de senteur ; de citron,eau ; de senteur ; de citron,rewire,[Eau ; de senteur ; de citron],,yes,
eau de senteur de citron,eau ; de senteur ; de citron,rewire,,[Eau ; de senteur ; de citron],no,
eau ; de pin,eau ; de pin,rewire,[Eau ; de pin] [Eau de pin],,yes,
eau de pin,eau ; de pin,rewire,,[Eau ; de pin] [Eau de pin],no,
eau ; de nard,eau ; de nard,rewire,[Eau ; de nar],,yes,
eau de nard,eau ; de nard,rewire,,[Eau ; de nar],no,
eau ; de mélisse,eau ; de mélisse,rewire,[Eau ; de Melice] [Eau ; de melice] [Eau ; de melisse] [Eau ; de metier] [Eau ; de milice] [Eau ; de mélice] [Eau ; de mélisse] [Eau de Milice] [Eau de Mélice] [Eau de melisse] [Eau de milisse],,yes,
eau de mélisse,eau ; de mélisse,rewire,,[Eau ; de Melice] [Eau ; de melice] [Eau ; de melisse] [Eau ; de metier] [Eau ; de milice] [Eau ; de mélice] [Eau ; de mélisse] [Eau de Milice] [Eau de Mélice] [Eau de melisse] [Eau de milisse] [Eau ; de Milice] [Eau de melice],no,
eau ; de lavande,eau ; de lavande,rewire,[Eau ; de Lavande] [Eau ; de larmes] [Eau ; de lavande] [Eau de lavande],,yes,
eau de lavande,eau ; de lavande,rewire,,[Eau ; de Lavande] [Eau ; de larmes] [Eau ; de lavande] [Eau de lavande] [Eau de Lavande],no,
eau ; de coclearia,eau ; de coclearia,rewire,[Eau ; de coclearia] [Eau de Coclaria] [Eau de coclearia],,yes,
eau de coclearia,eau ; de coclearia,rewire,,[Eau ; de coclearia] [Eau de Coclaria] [Eau de coclearia],no,
eau ; de citron,eau ; de citron,rewire,[Eau ; de Citrons] [Eau ; de citron] [eau de citron],,yes,
eau de citron,eau ; de citron,rewire,,[Eau ; de Citrons] [Eau ; de citron] [eau de citron],no,
eau ; de bergamote,eau ; de bergamote,rewire,[Eau ; de Bergamotte] [Eau ; de bergamottes],,yes,
eau de bergamote,eau ; de bergamote,rewire,,[Eau ; de Bergamotte] [Eau ; de bergamottes],no,
eau ; d'arquebusade,eau ; d'arquebusade,rewire,[Eau ; d'arquebusade] [eau d'arquebusade],,yes,
eau d'arquebusade,eau ; d'arquebusade,rewire,,[Eau ; d'arquebusade] [eau d'arquebusade],no,
eau ; d'anis,eau ; d'anis,rewire,[Eau ; d'Anis] [Eau ; d'anis],,yes,
eau d'anis,eau ; d'anis,rewire,,[Eau ; d'Anis] [Eau ; d'anis],no,
eau ; cordiale,eau ; cordiale,rewire,[Eau ; Cordialle] [Eau ; cordiale] [Eau ; cordialle],,yes,
eau cordiale,eau ; cordiale,rewire,,[Eau ; Cordialle] [Eau ; cordiale] [Eau ; cordialle],no,
drogue ; pour la peinture et la teinture ; vitriol ; de Chypre,drogue ; pour la peinture et la teinture ; vitriol ; de Chypre,rewire,[Drogue ; pour peinture et teinture ; vitriol ; de Chypre],,yes,
vitriol de Chypre,drogue ; pour la peinture et la teinture ; vitriol ; de Chypre,rewire,,[Drogue ; pour peinture et teinture ; vitriol ; de Chypre],no,
drogue ; pour la peinture et la teinture ; alun ; en dracy,drogue ; pour la peinture et la teinture ; alun ; en dracy,rewire,[Drogue ; pour peinture et teinture ; alun ; en dracy],,yes,
alun en dracy,drogue ; pour la peinture et la teinture ; alun ; en dracy,rewire,,[Drogue ; pour peinture et teinture ; alun ; en dracy],no,
drogue ; pour la peinture et la teinture ; azur et bleu de Prusse,drogue ; pour la peinture et la teinture ; azur et bleu de Prusse,rewire,[Drogues ; Pour la peinture ; Azur et bleu de Prusse],,yes,
azur et bleu de Prusse,drogue ; pour la peinture et la teinture ; azur et bleu de Prusse,rewire,,[Drogues ; Pour la peinture ; Azur et bleu de Prusse],no,
sel ; de tartre,sel ; de tartre,rewire,[Sel ; de tartre] [sel de tartre],,yes,
sel de tartre,sel ; de tartre,rewire,,[Sel ; de tartre] [sel de tartre] [Drogues; Sel; De tartre] [Drogues ; metalliques et chimiques ; sel ; de tartre],no,
drogue ; gousse diverse,drogue ; gousse diverse,rewire,[Drogues ; Mêlées ; Gousses diverses],,yes,
goussses,drogue ; gousse diverse,rewire,,[Drogues ; Mêlées ; Gousses diverses],no,
drogue ; gousse arabique,drogue ; gousse arabique,rewire,[Drogues ; Mêlées ; Gousses arabiques] [Drogues ; melées ; Gousses arabiques],,yes,
gousses arabiques,drogue ; gousse arabique,rewire,,[Drogues ; Mêlées ; Gousses arabiques] [Drogues ; melées ; Gousses arabiques],no,
gomme ; galanga,gomme ; galanga,rewire,[Drogues melées ; Gommes ; Galanga],,yes,
gomme galanga,gomme ; galanga,rewire,,[Drogues melées ; Gommes ; Galanga],no,
gomme ; euphorbe,gomme ; euphorbe,rewire,[Drogues melées ; Gommes ; Euphorbe] [Drogues mêlées ; Gommes ; Ephorbe],,yes,
gomme euphorbe,gomme ; euphorbe,rewire,,[Drogues melées ; Gommes ; Euphorbe] [Drogues mêlées ; Gommes ; Ephorbe],no,
drogue ; mêlée ; fleur d'aspic ou de lavande,drogue ; mêlée ; fleur d'aspic ou de lavande,rewire,[Drogues ; mêlées ; fleur d'aspic ou de lavande],,yes,
fleurs d'aspic ou de lavande,drogue ; mêlée ; fleur d'aspic ou de lavande,rewire,,[Drogues ; mêlées ; fleur d'aspic ou de lavande],no,
drogue ; médicinale ; zedonire,drogue ; médicinale ; zedonire,rewire,[Drogues ; Médécinales ; Zedonire],,yes,
zedonire,drogue ; médicinale ; zedonire,rewire,,[Drogues ; Médécinales ; Zedonire],no,
drogue ; médicinale ; séné ; en feuille,drogue ; médicinale ; séné ; en feuille,rewire,[Drogues ; médicinale ; remèdes ; sercé ; en feuilles],,yes,
remèdes sercé en feuilles,drogue ; médicinale ; séné ; en feuille,rewire,,[Drogues ; médicinale ; remèdes ; sercé ; en feuilles],no,
drogue ; médicinale ; réglisse ; sur bâne,drogue ; médicinale ; réglisse ; sur bâne,rewire,[Drogues ; médecinales ; réglisse ; sur bâne],,yes,
réglisse sur bâne,drogue ; médicinale ; réglisse ; sur bâne,rewire,,[Drogues ; médecinales ; réglisse ; sur bâne],no,
drogue ; médicinale ; pignon d'Inde,drogue ; médicinale ; pignon d'Inde,rewire,[Drogues ; Médécinales ; Pignons d'Inde] [Drogues ; médécinales ; pignons d'Inde],,yes,
pignons d'Inde,drogue ; médicinale ; pignon d'Inde,rewire,,[Drogues ; Médécinales ; Pignons d'Inde] [Drogues ; médécinales ; pignons d'Inde],no,
drogue ; médicinale ; magnésie,drogue ; médicinale ; magnésie,rewire,[Drogues ; médicinale ; maguesie] [Drogues ; médicinales ; magnesie],,yes,
magnésie,drogue ; médicinale ; magnésie,rewire,,[Drogues ; médicinale ; maguesie] [Drogues ; médicinales ; magnesie],no,
huile ; d'amande douce,huile ; d'amande douce,rewire,[Drogues ; Médécinales ; Huile d'amande douce] [Huile d'amande douce] [huile d'amande douce],,yes,
huile d'amande douce,huile ; d'amande douce,rewire,,[Drogues ; Médécinales ; Huile d'amande douce] [Huile d'amande douce] [huile d'amande douce] [Drogues ; medicinales ; huile ; d'amandes ; douce] [Huile ; d'amandes ; douce],no,
drogue ; médicinale ; fleur ; de violette,drogue ; médicinale ; fleur ; de violette,rewire,[Drogues ; médécinales ; fleur ; de violette],,yes,
fleurs de violette,drogue ; médicinale ; fleur ; de violette,rewire,,[Drogues ; médécinales ; fleur ; de violette],no,
drogue ; médicinale ; plante ; sebestre,drogue ; médicinale ; plante ; sebestre,rewire,[Drogues ; Medecinales en plantes ; Sebestre],,yes,
sebestre,drogue ; médicinale ; plante ; sebestre,rewire,,[Drogues ; Medecinales en plantes ; Sebestre],no,
drogue ; médicinale ; plante ; ogarie,drogue ; médicinale ; plante ; ogarie,rewire,[Drogues ; Medecinales en plantes ; Ogarie],,yes,
ogarie,drogue ; médicinale ; plante ; ogarie,rewire,,[Drogues ; Medecinales en plantes ; Ogarie],no,
drogue ; médicinale ; plante ; carrue,drogue ; médicinale ; plante ; carrue,rewire,[Drogues ; Medecinales en plantes ; Carrue],,yes,
carrue,drogue ; médicinale ; plante ; carrue,rewire,,[Drogues ; Medecinales en plantes ; Carrue],no,
drogue ; médicinale ; camomille,drogue ; médicinale ; camomille,rewire,[Drogues ; médecinales ; en camomille],,yes,
camomille,drogue ; médicinale ; camomille,rewire,,[Drogues ; médecinales ; en camomille],no,
drogue ; médicinale ; eau sederale,drogue ; médicinale ; eau sederale,rewire,[Drogues ; Médécinales ; Eau sederale],,yes,
eau sederale,drogue ; médicinale ; eau sederale,rewire,,[Drogues ; Médécinales ; Eau sederale],no,
drogue ; médicinale ; diagedum,drogue ; médicinale ; diagedum,rewire,[Drogues ; médicinales ; diagedum],,yes,
diagedum,drogue ; médicinale ; diagedum,rewire,,[Drogues ; médicinales ; diagedum],no,
drogue ; médicinale ; cordial,drogue ; médicinale ; cordial,rewire,[Drogues ; Médécinales ; Cordial],,yes,
cordial,drogue ; médicinale ; cordial,rewire,,[Drogues ; Médécinales ; Cordial],no,
drogue ; médicinale ; calaurure,drogue ; médicinale ; calaurure,rewire,[Drogues ; médécinales ; calaurure],,yes,
calaurure,drogue ; médicinale ; calaurure,rewire,,[Drogues ; médécinales ; calaurure],no,
drogue ; médicinale ; beunne,drogue ; médicinale ; beunne,rewire,[Drogues ; médicinales ; beunne],,yes,
beunne,drogue ; médicinale ; beunne,rewire,,[Drogues ; médicinales ; beunne],no,
drogue ; médicinale ; agaric ; gros,drogue ; médicinale ; agaric ; gros,rewire,[Drogues ; médecinales ; agaric ; gros],,yes,
agaric gros,drogue ; médicinale ; agaric ; gros,rewire,,[Drogues ; médecinales ; agaric ; gros],no,
drogue ; gomme ; verdet,drogue ; gomme ; verdet,rewire,[Drogues ; gomme ; verdet],,yes,
gomme verdet,drogue ; gomme ; verdet,rewire,,[Drogues ; gomme ; verdet],no,
gomme ; myrrhe,gomme ; myrrhe,rewire,[Drogues ; Gommes ; Myrrhe],,yes,
gomme myrrhe,gomme ; myrrhe,rewire,,[Drogues ; Gommes ; Myrrhe],no,
drogue ; gomme ; couperose,drogue ; gomme ; couperose,rewire,[Drogues ; gomme ; couperose],,yes,
gomme couperose,drogue ; gomme ; couperose,rewire,,[Drogues ; gomme ; couperose],no,
drogue ; salsepareille,drogue ; salsepareille,rewire,[Drogues ; de toutes espèces ; Salsepareille],,yes,
drogue salsepareille,drogue ; salsepareille,rewire,,[Drogues ; de toutes espèces ; Salsepareille],no,
drogue d'apothicaire ; commune,drogue d'apothicaire ; commune,rewire,[Drogues d'Apothicaire commune],,yes,
drogue d'apothicaire commune,drogue d'apothicaire ; commune,rewire,,[Drogues d'Apothicaire commune],no,
drogue ; couperose,drogue ; couperose,rewire,[Drogues ; couperose],,yes,
drogue couperose,drogue ; couperose,rewire,,[Drogues ; couperose],no,
drogue ; médicinale ; opium,drogue ; médicinale ; opium,rewire,[Drogues ; Médécinales ; Opium] [Drogues ; composées Pour medecine ; Opium],,yes,
opium,drogue ; médicinale ; opium,rewire,,[Drogues ; Médécinales ; Opium] [Drogues ; composées Pour medecine ; Opium] [opium] [Opium],no,
drogue ; médicinale ; chévaque,drogue ; médicinale ; chévaque,rewire,[Drogues ; composées Pour medecine ; Chévaque],,yes,
chévaque,drogue ; médicinale ; chévaque,rewire,,[Drogues ; composées Pour medecine ; Chévaque],no,
drogue ; médicinale ; sang dragon,drogue ; médicinale ; sang dragon,rewire,[Drogues ; Composées pour ma médecine ; Sang dragon] [Drogues ; composées Pour medecine ; Sang dragon],,yes,
sang dragon,drogue ; médicinale ; sang dragon,rewire,,[Drogues ; Composées pour ma médecine ; Sang dragon] [Drogues ; composées Pour medecine ; Sang dragon] [Sang-dragon],no,
drogue ; médicinale ; sableuée,drogue ; médicinale ; sableuée,rewire,[Drogues ; Composées pour ma médecine ; Sableuée],,yes,
sableuée,drogue ; médicinale ; sableuée,rewire,,[Drogues ; Composées pour ma médecine ; Sableuée],no,
drogue ; médicinale ; poudre brillant,drogue ; médicinale ; poudre brillant,rewire,[Drogues ; Composées pour ma médecine ; Poudre brillant],,yes,
poudre brillant,drogue ; médicinale ; poudre brillant,rewire,,[Drogues ; Composées pour ma médecine ; Poudre brillant],no,
drogue ; médicinale ; cristal de tartre,drogue ; médicinale ; cristal de tartre,rewire,[Drogues ; Composées pour ma médecine ; Cristal de tartot],,yes,
cristal de tartot,drogue ; médicinale ; cristal de tartre,rewire,,[Drogues ; Composées pour ma médecine ; Cristal de tartot],no,
drogue ; médicinale ; canyolore,drogue ; médicinale ; canyolore,rewire,[Drogues ; Composées pour la medecine ; Canyolore],,yes,
canyolore,drogue ; médicinale ; canyolore,rewire,,[Drogues ; Composées pour la medecine ; Canyolore],no,
drogue ; chimique ; sel sublimé,drogue ; chimique ; sel sublimé,rewire,[Drogues ; Chimiques ; Sel sublimé],,yes,
sel sublimé,drogue ; chimique ; sel sublimé,rewire,,[Drogues ; Chimiques ; Sel sublimé],no,
drogue ; chimique ; sel d'opium,drogue ; chimique ; sel d'opium,rewire,[Drogues ; chimiques ; sel ; d'opium],,yes,
sel d'opium,drogue ; chimique ; sel d'opium,rewire,,[Drogues ; chimiques ; sel ; d'opium] [Sels d'opium],no,
drogue ; chimique et métallique ; sublime,drogue ; chimique et métallique ; sublime,rewire,[Drogues ; chimiques et métalliques ; sublime],,yes,
drogues chimiques et métalliques sublimé,drogue ; chimique et métallique ; sublime,rewire,,[Drogues ; chimiques et métalliques ; sublime],no,
drogue ; métallique ; sel ; ammoniac,drogue ; métallique ; sel ; ammoniac,rewire,[Drogueries ; métalliques ; sel ; ammoniac],,yes,
sel amoniac,drogue ; métallique ; sel ; ammoniac,rewire,,[Drogueries ; métalliques ; sel ; ammoniac] [Drogueries métalliques et chimiques sel amoniac],no,
drogue ; médicinale ; storax,drogue ; médicinale ; storax,rewire,[Drogues ; Composées pour ma médecine ; Storax] [Drogues ; composées Pour medecine ; Storax] [Drogueries ; médécinales ; storax] [Drogues ; Médécinales ; Storax] [Drogues ; médicinales ; storax] [Drogues ; médécinales ; storax] [Storaix] [Storax] [Stovax] [storax],,yes,
