item,group,status,beforeItems,afterItems,obsolete,imprimatur
toile de lin de Laval,[6a],ambiguous,,[Toile ; De Lin ; De Laval] [Toile ; de lin ; de Laval] [Toile ; de lin ; de Lavat] [Toile ; de lin ; de laval] [Toile ; de lin de Laval] [Toile; de lin; de Laval] [Toiles ; de lin ; de Laval] [Tuile ; de lin ; de Laval] [Toille ; de lin ; de Laval] [Toile de lin ; de Laval] [Toiles ; de lin de Laval],no,
toile de lin de Hollande,[6a],ambiguous,,[Toile ; De lin ; D'hollande] [Toile ; de lin ; Hollande] [Toile ; de lin ; d'Hollande] [Toile ; de lin ; d'hollande] [Toile ; de lin ; de Hollande] [Toile ; de lin ; de hollande] [Toile ; de lin d'hollande] [Toile; de lin; d'Hollande],no,
toile de lin de Gand,[6a],ambiguous,,[Toile ; de lin ; de gand],no,
toile de lin de Frise,[6a],ambiguous,,[Toile ; de lin ; de frize],no,
toile de lin de Flandre,[6a],ambiguous,,[Toile ; De Lin ; De Flandre] [Toile ; de lin ; de Flandre] [Toile ; de lin ; de flandre] [Toile ; de lin ; de flandres] [Toile; de lin; de Flandre],no,
toile de lin de Cholet,[6a],ambiguous,,[Toile ; De Lin ; Choler] [Toile ; de lin ; Cholet] [Toile ; de lin ; cholet] [Toile ; de lin ; de Cholet] [Toile de lin ; Cholet],no,
toile de lin de Beauvais,[6a],ambiguous,,"[Toile ; De lin ; Beauvais] [Toile ; de lin , de Beauvais] [Toile ; de lin ; de Beauvais] [Toile ; de lin ; de beauvais] [Toile; de lin; de Beauvais] [Toiles ; de lin ; de Beauvais] [Tuile ; de lin ; de Beauvais] [Toile de lin ; de Beauvais] [Toile ; de lin de Beauvais]",no,
toile de lin de Beaujolais,[6a],ambiguous,,[Toile ; de lin ; de Beaujolais],no,
toile de lin d'Amiens,[6a],ambiguous,,[Toile ; de lin ; d'Amiens],no,
toile de lin d'Alençon,[6a],ambiguous,,[Toile ; de lin ; d'Alençon] [Toile ; de lin d'alencon],no,
toile de lin d'Abbeville,[6a],ambiguous,,[Toile ; de lin ; d'Abbeville],no,
toile de lin crue,[6a],ambiguous,,[Toile ; de lin ; crue] [Toile ; de lin ; crüe],no,
toile de lin coutil,[6a],ambiguous,,[Toiles ; de lin ; coutit] [Toiles ; de lin ;coutit],no,
toile de lin claire et gaze,[6a],ambiguous,,[Toiles ; de lin ; claire et gaze],no,
toile de lin claire,[6a],ambiguous,,[Toile ; de lin ; claire],no,
toile de lin cirée,[6a],ambiguous,,[Toile ; de lin ; cirée],no,
toile de lin brochée,[6a],ambiguous,,[Toile ; de lin ; brochée],no,
toile de lin blanche,[6a],ambiguous,,"[Toile ; De lin ; Blanches] [Toile ; de lin ; Blanche] [Toile ; de lin ; blanch] [Toile ; de lin ; blanche] [Toile ; de lin ; blanche ;] [Toile ; de lin blanche] [Toile de lin blanche] [Toile de lin, blanche] [Toiles ; de lin ; blanche] [Toiles de lin, blanches] [Toille ; de lin ; blanche] [toile de lin blanche] [Toile ; de lin ; blanche ; commune] [Toile de lin blanche commune] [Toile ; de lin Blanches] [Toiles ; de lin blanche] [Toiles diverses ; de lin blanche] [Toile de lin ; blanche] [Toiles de lin blanche]",no,
toile de lin batiste,[6a],ambiguous,,[Toile ; De lin ; Batiste] [Toile ; de lin ; baptiste] [Toile ; de lin ; batiste] [Toiles ; De lin ; Batiste] [Toiles ; De pin ; Batistes] [Toiles ; de lin ; batiste] [Toile de lin ; batiste] [Toiles de lin batiste] [Toile ; de lin batiste] [Toile ; de lin ; Batiste],no,
toile de lin au lait,[6a],ambiguous,,[Toile ; de lin ; au lait],no,
toile de Fougères,[6a],ambiguous,,[Toile ; de fougere] [Toile de Fougere] [Toile de fougere] [Toile de fourgere] [Toille de fougere] [Toille de fougère] [Toile ; de Bretagne ; De fougere] [Toile ; de Bretagne ; de Fougere] [Toile ; de Bretagne ; de Fougère] [Toile ; de Bretagne ; de fougere] [Toile ; de Bretagne ; de fougeres] [Toile ; de Bretagne ; de fougère] [Toile ; de Bretagne de Fougere] [Toile ; de bretagne ; de fougere] [Toile; de Bretagne; de Fougere] [Toille de Bretagne de fougere] [Toile ; de Fougères] [Toile ; fougere] [Toile ; Idem ; de fougeres],no,
toile de fil en coutil,[6a],ambiguous,,[Toile ; de fil ; en coutil],no,
toile de fil commune,[6a],ambiguous,,[Toiles ; de fil ; commune],no,
toile de fil blanche,[6a],ambiguous,,[Toiles ; de fil ; blanche],no,
toile de coutil,[6a],ambiguous,,[Toile ; de coutil] [Toile de Coutil] [Toile de coutil] [Toiles de coutil] [Toiles ; mêlées ; de coutil] [Toiles ; de coutil] [Toilles ; de coutil] [Toilerie ; toiles de coutil],no,
toile de cordat,[6a],ambiguous,,[Toile ; de cordat] [Toile; de cordat],no,
toile de chanvre trillin,[6a],ambiguous,,[Toile ; de chanvre ; trillin],no,
toile de chanvre ouvrée,[6a],ambiguous,,[Toille de chanure ouvré] [Toille de chanure ouvrée],no,
toile de chanvre et écrue,[6a],ambiguous,,[Toile ; de chanvre ; lerue] [Toiles de chanvre écrue] [Toile ; de chanvre ; écruë] [Toile de chanvre ecrue] [Toile de chanvre écrue],no,
toile de chanvre fine,[6a],ambiguous,,[Toile ; de chanvre ; fine],no,
toile de chanvre d'emballage,[6a],ambiguous,,[Toiles ; de chanvre ; d'emballage] [Toile de chanvre d'emballage] [Toiles de chanvre d'emballage],no,
toile de chanvre blanche,[6a],ambiguous,,[Toile ; chanvre ; blanche] [Toile ; de chanvre ; blanche] [Toiles ; de chanvre ; blanche] [Toille ; de chanvre ; blanche] [Toiles de chanvre blanche] [Toile de chanvre blanche],no,
toile de valenciennes,[6a],ambiguous,,[Toile ; de valenciennes],no,
toile de Valenciennes,[6a],ambiguous,,[Toile ; de Valencienne] [Toile ; de Valenciennes] [Toile; de Valenciennes] [Toile ; de saleneinnes] [Toile ; Idem ; de Valenciennes],no,
toile de Saint-Jean,[6a],ambiguous,,[Toile ; de Saint Jean] [Toille de Saint-Jean],no,
toile de Russie,[6a],ambiguous,,[Toile ; de Russie] [Toiles ; mêlées ; de Russie],no,
toile de Rouen,[6a],ambiguous,,[Toile ; de Rouen] [Toile ; de Roüen] [Toile de Rouen] [Toile; de Roüen] [Toiles de Rouen] [Toille de Rouen] [Toille de rouen] [Toiles ; Meslées ; De Rouen] [Toille de Roües],no,
toile de Pouldavi,[6a],ambiguous,,[Toille de Pouldavi],no,
toile de Pontivy,[6a],ambiguous,,[Toile de pontivy] [Toile ; de Bretagne ; de Boutivy] [Toiles ; de Bretagne ; de Pontivy] [Toile ; de Bretagne ; de Pontivy] [Toile ; de Bretagne ; de Pontiny],no,
toile de Marigny,[6a],ambiguous,,[Toile ; de Marigny] [Toile ; de marigny],no,
toile de Lille,[6a],ambiguous,,[Toile ; de Lille] [Toiles ; de Lille],no,
toile de Laval,[6a],ambiguous,,[Toile ; de Laval] [Toile ; de laval] [Toile de Laval] [Toiles ; de Laval] [Toiles de Laval] [Toille de Lavac] [Toille de Laval] [Toille de laval] [Toille deLaval] [Toilles de Laval] [Toille ; de Laval] [Toile Lavale] [Toile; Laval] [Toile de laval] [Toile ; Idem ; de Laval] [toille de Laval] [Toiles ; meslées ; De laval] [Toile Laval],no,
toile de Flandre,[6a],ambiguous,,[Toile ; de Flandre] [Toile ; de flandre] [Toile de Flandre] [Toiles ; de Flandre] [Toille de Flandre] [Toille de flandres] [Toille de flandre] [Toiles ; meslées ; De flande] [toille de Flandre],no,
toile de Comté,[6a],ambiguous,,[Toile ; de Comté] [Toile ; de comté] [Toile; de Comté],no,
toile de Château-Gontier,[6a],ambiguous,,[Toile ; de chateau Gentier],no,
toile de Cholet,[6a],ambiguous,,[Toile ; de Cholet] [Toile ; de cholet] [Toile de cholet] [Toile de chollet] [Toille de Cholet] [Toille de chollet] [Toile ; de Cholen] [Toile de Cholet] [Toile; de Cholen] [Toile ; Idem ; Cholet],no,
toile de Bretagne étroite,[6a],ambiguous,,[Toile ; de Bretagne ; Etroite] [Toile ; de Bretagne ; etroitte] [Toile ; de Bretagne ; étroite] [Toile ; de Bretagne ; étroitte] [Toile ; de bretagne ; étroite] [Toile; de Bretagne; etroitte] [Toiles ; de Bretagne ; etroittes],no,
toile de Bretagne à voile,[6a],ambiguous,,[Toile ; de Bretagne ; à voile] [Toile ; de Bretagne; à voile] [Toile ; de bretagne ; à voile] [Toile; de Bretagne; à voile] [Toiles ; de Bretagne ; à voile] [Toile ; de Bretagne ; bas brin],no,
toile de Bretagne serpillière,[6a],ambiguous,,[Toile ; de Bretagne ; serpillere] [Toile ; de Bretagne ; serpilliere],no,
toile de Bretagne rousse,[6a],ambiguous,,[Toile ; de Bretagne ; Rousse] [Toile ; de Bretagne ; de rousse] [Toile ; de Bretagne ; rousse] [Toiles ; de Bretagne ; rousse],no,
toile de Bretagne reforme,[6a],ambiguous,,[Toile ; de Bretagne ; reforme],no,
toile de Bretagne rayée,[6a],ambiguous,,[Toile ; de Bretagne ; rayée] [Toile; de Bretagne; rayée] [Toiles ; de Bretagne ; rayée],no,
toile de fil,[6a],ambiguous,,[Toile ; de fil] [Toile de fil] [Toiles de fil diverses] [Toiles ; de fil],no,
toile de Bretagne rosconne,[6a],ambiguous,,[Toile ; de Bretagne ; raxonne] [Toile ; de Bretagne ; Rosconne] [Toile ; de Bretagne ; rosconne] [Toile ; de Bretagne ; roscours] [Toile ; de bretagne ; iosconne] [Toile; de Bretagne; rosconne] [Toiles ; de Bretagne ; rosconne],no,
toile de Bretagne peinte,[6a],ambiguous,,[Toile ; de Bretagne ; peinte] [Toile; de Bretagne; peinte],no,
toile de Bretagne ouvrée,[6a],ambiguous,,[Toile ; de Bretagne ; ouvrée],no,
toile de Bretagne large,[6a],ambiguous,,[Toile ; de Bretagne ; Large] [Toile ; de Bretagne ; large] [Toile ; de Bretagne; large] [Toile ; de bretagne ; large] [Toile; de Bretagne; large] [Toiles ; de Bretagne ; large],no,
toile de Bretagne grise,[6a],ambiguous,,[Toile ; de Bretagne ; gris] [Toile ; de Bretagne ; grise],no,
toile de Bretagne gracienne,[6a],ambiguous,,[Toile ; de Bretagne ; Gracienne] [Toile ; de Bretagne ; de gracienne] [Toile ; de Bretagne ; gracienne] [Toile ; de Bretagne ; gratienne] [Toile ; de bretagne ; gracunne] [Toile; de Bretagne; gracienne] [Toiles ; de Bretagne ; gratienne],no,
toile de Bretagne entre large,[6a],ambiguous,,[Toile ; de Bretagne ; Entrlarge] [Toile ; de Bretagne ; entre large] [Toile ; de Bretagne ; entre-large] [Toile ; de Bretagne ; entrelarge] [Toile ; de bretagne ; entre large] [Toile; de Bretagne; entre large],no,
toile de Bretagne de sept huit,[6a],ambiguous,,[Toile ; de Bretagne ; de sept huit],no,
toile de Bretagne de rosconne,[6a],ambiguous,,[Toile ; de Bretagne ; De rosconne] [Toile ; de Bretagne ; de rosconne],no,
toile de Bretagne de rondelette,[6a],ambiguous,,[Toile ; de Bretagne ; de rondelette],no,
toile de Moncontour,[6a],ambiguous,,[Toile ; de Bretagne ; de mantoncour],no,
toile de Bretagne et de halle,[6a],ambiguous,,[Toile ; de Bretagne ; de hutte] [Toile ; de Bretagne ; De halle] [Toile ; de Bretagne ; de Halle] [Toile ; de Bretagne ; de halle] [Toile ; de Bretagne ; de hatte] [Toile ; de bretagne ; de halle] [Toile; de Bretagne; de halle] [Toille de Bretagne de halle] [Tuile ; de Bretagne ; de halle] [Toile de Bretagne de halle],no,
toile de Bretagne de balles,[6a],ambiguous,,[Toile ; de Bretagne ; de balle],no,
toile de Bretagne de couleur,[6a],ambiguous,,[Toile ; de Bretagne ; de couleur] [Toile ; de bretagne ; de couleur],no,
toile de Bretagne de chanvre,[6a],ambiguous,,[Toile ; de Bretagne ; de chanvre],no,
toile de Vimoutiers,[6a],ambiguous,,[Toile ; Idem ; de Vinroutiers] [Toile ; de Vimoutiers] [Toile ; de Virmoutiers] [Toile ; de Bretagne ; de Vimouliers] [Toile ; de Bretagne ; de Vimoutiers] [Toile ; de bretagne ; de vimoutiers] [Toile ; de Vimoutier],no,
toile de Bretagne de St. Georges,[6a],ambiguous,,[Toile ; de Bretagne ; de Saint Georges] [Toile ; de Bretagne ; de St Georges] [Toile ; de Bretagne ; de St. Georges],no,
toile de Bretagne de Savigny,[6a],ambiguous,,[Toile ; de Bretagne ; de Savigny],no,
toile de Bretagne de Saint-???,[6a],ambiguous,,[Toile ; de Bretagne ; de S Mais],no,
toile de Pouldavid,[6a],ambiguous,,[Toile ; de Bretagne ; Pontdavi] [Toile ; de Bretagne ; Pouldavi] [Toile ; de Bretagne ; de Pouldary] [Toile ; de Bretagne ; de Pouldavi] [Toile ; de Bretagne ; de Pouldavy] [Toile; de Bretagne; de Pouldary] [Toile ; de Bretagne ; de Boutdave],no,
toile de pontivy,[6a],ambiguous,,[Tuile ; de Bretagne ; de pontivy],no,
toile de Mortagne,[6a],ambiguous,,[Toile ; de Bretagne ; de Morlagne] [Toile ; de Bretagne ; de Mortagne] [Toile ; de Bretagne ; De Montagne] [Toile ; de Bretagne ; de Montagne] [Toile ; de Bretagne ; de montagne] [Toile ; de bretagne ; de montagne] [toile de montagne] [Toile ; de mortagne] [Toille de montagne] [toiles de montagne] [Toile ; Idem ; de Mortagne] [Toile de montagne] [Toile ; de Mortagne] [Toile; de montagne] [Toiles ; de montagne] [Toile ; de Montagne] [Toile ; de montagne],no,
toile de Mayenne,[6a],ambiguous,,[Toile ; de Bretagne ; de Mayenne],no,
toile de Léon,[6a],ambiguous,,[Toile ; de Bretagne ; de Leon] [Toile ; de Bretagne ; de leon] [Toile ; de bretagne ; de leon],no,
toile de Languenaud,[6a],ambiguous,,[Toile ; de Bretagne ; de Languenaud],no,
toile de Landerneau,[6a],ambiguous,,[Toile ; de Bretagne ; De landerneau] [Toile ; de Bretagne ; Landerneau] [Toile ; de Bretagne ; de Landerneau] [Toile ; de Bretagne ; de Landerneaux] [Toile ; de Bretagne ; de Langernau] [Toile ; de Bretagne ; de Langerneau] [Toile ; de Bretagne ; de langerneau] [Toile ; de Bretagne ; langerneau] [Toile; de Bretagne; de Langerneau] [Toiles ; de Bretagne ; langerneau] [Toile ; de Landernau],no,
toile de Dinant,[6a],ambiguous,,[Toile ; de Bretagne ; De Dinant] [Toile ; de Bretagne ; de Dinan] [Toile ; de Bretagne ; de Dinant],no,
toile de Lombourg,[6a],ambiguous,,[Toile ; de Bretagne ; de Lombourg],no,
toile de Bretagne d'aune,[6a],ambiguous,,[Toile ; de Bretagne ; d'anne] [Toile ; de Bretagne ; d'aune],no,
toile de Bretagne crue,[6a],ambiguous,,[Toile ; de Bretagne ; crue] [Toile ; de Bretagne ; crüe] [Toile; de Bretagne; crüe],no,
toile de Bretagne cirée,[6a],ambiguous,,[Toile ; de Bretagne ; cirée],no,
toile de Bretagne blanche,[6a],ambiguous,,[Toile ; de Bretagne ; Blanche] [Toile ; de Bretagne ; blanche] [Toile ; de bretagne ; blanche],no,
toile de Bretagne,[6a],ambiguous,,[Toile ; De Bretagne] [Toile ; de Bretagne] [Toile ; de bretagne] [Toile de Breatagne] [Toile de Bretagne] [Toile; de Bretagne] [Toiles ; de Bretagne] [Toille de Bretagne] [Toille de Bretaigne] [Toilles de Bretagne] [toille de bretagne] [Toiles ; meslées ; De Bretagne] [Toiles divers de Bretagne] [Toille de bretagne] [Toiles ; bretagne] [Toille ; de Bretagne] [Toile de Bretaigne] [Toile bretagne] [Toilles de bretagne] [Toille de bretaigne] [Toile ; bretagne] [Toile de bretagne] [Toile ; de Bretaigne],no,
toile de Beaufort,[6a],ambiguous,,[Toille de Beaufort],no,
toile damassée,[6a],ambiguous,,[Toile ; damassée] [Toile; damassée] [toille damassée] [Toille ; damapée],no,
toile de chanvre et étoupes,[6a],ambiguous,,[Toile etoupe de chanvre] [Toile ; étoupe ; de chanvre],no,
toile de chanvre et d'étoupes,[6a],ambiguous,,[Toile ; d'Etoupe ; de chanvre] [Toile ; d'etoupe ; de chanvre] [Toile ; d'étoupe ; de chanvre] [Toile ; d'étoupes ; de chanvre] [Toile d'étoupe de chanvre] [Toile; d'étoupe; de chanvre] [Toille d'etoupe de chanvre] [Toilles des toupes de chanvre] [toile d'etouppes et de chanvre] [Toiles ; d'étoupes ; de chanvre],no,
toile d'étoupes,[6a],ambiguous,,[Toile ; D'étoupes] [Toile ; d'etoupe] [Toile ; d'etoupes] [Toile ; d'étoupe] [Toile ; d'étoupes] [Toile d'etoupe] [Toile d'etoupes] [Toile d'étoupe] [Toile de toupe] [Toiles d'étoupes] [Toiles d'étoupe] [Toille ; d'Estoupe] [Toille d'Etoupe] [Toille d'étoupe] [Toille de toupe] [Toilles d'Etouppes] [toile d'étoupe] [toille ; d'etoupe] [Toiles ; d'etoupe] [Toile des Taupe] [Toiles mêlées ; D'etoupe] [toile d'etoupe] [Toille d'etoupe],no,
toile d'ecripe,[6a],ambiguous,,[Toile ; d'ecripe],no,
toile de Hollande,[6a],ambiguous,,[Toile ; d'Hollande] [Toile ; d'hollande] [Toile ; de Hollande] [Toile d'Holland] [Toile d'Hollande] [Toile de Hollande] [Toiles ; d'Hollande] [Toille ; de Holande] [Toille d'Hollande] [Toille d'holande] [toile d'holande] [toile d'hollande] [toille d'hollande] [Toile dholande] [Toille Dholande] [Toile d'hollande] [Toille d'hollande],no,
toile crue,[6a],ambiguous,,[Toile ; Crue] [Toile ; crue] [Toile ; crüe] [Toile criie] [Toile crue] [Toile crüe] [Toile; crüe] [Toille crue] [toile crüe] [Toille crüe] [Toile ; cru] [Toille ; crue],no,
toile crise,[6a],ambiguous,,[Toile ; crise],no,
toile cretonne,[6a],ambiguous,,[Toile ; cretonne],no,
toile coutil de fil,[6a],ambiguous,,[Toile ; coutit ; fil] [Toiles ; coutil ; de fil] [Toile coutil fil],no,
toile coutil,[6a],ambiguous,,[Toile ; Coutil] [Toile ; contil] [Toile ; couti] [Toile ; coutil] [Toile Contil] [Toile Coutil] [Toile coutil] [Toiles ; coutil] [Toiles coutil] [Toille ; coutil] [Toille Coutil] [Toilles ; coutil] [Toile ; commune d'etoupe],no,
toile colette,[6a],ambiguous,,[Toile ; colette],no,
toile canevas,[6a],ambiguous,,[Toile ; caneva] [Toile ; canevo] [Toile ; canneva] [Toile caneva] [Toiles ; canevas] [Toille caneva] [Toile ; cannevas],no,
toile bougran,[6a],ambiguous,,[Toile ; bougran],no,
toile boucassine,[6a],ambiguous,,[Toile ; bouassine] [Toile ; boucassine] [Toile; boucassine] [Toile ; boucassinée] [Toile ; boucassin],no,
toile blanche ordinaire,[6a],ambiguous,,[Toile ; blanche ; ordinaire] [Toile; blanche; ordinaire],no,
toile blanche fine,[6a],ambiguous,,[Toile ; blanche ; fine] [Toile blanche fine] [Toiles blanche fine] [toile blanche fine],no,
toile blanche de la Compagnie,[6a],ambiguous,,[Toile ; blanche ; de la Compagnie] [Toile; blanche; de la Compagnie] [Toile blanche de la compagnie],no,
toile blancard,[6a],ambiguous,,[Toile ; Blancard] [Toile ; blancard] [Toile ; blancart] [Toile ; blantard] [Toile blancard] [Toile blancart] [Toiles ; blancard] [Toille blancard] [Toille blancarts],no,
toile de batiste,[6a],ambiguous,,[Toile ; Baptiste] [Toile ; Batiste] [Toile ; baptiste] [Toile ; bariste] [Toile ; batiste] [Toile ; battiste] [Toile Batiste] [Toile batiste] [Toile; batiste] [Toiles ; Batiste] [Toiles ; batiste] [Toille ; Baptiste] [Toille ; batiste] [Toille Baptiste] [Toille Batiste] [Toilles ; batiste] [toile ; batiste] [Toile Baptiste] [Toile baptiste] [Toiles batiste] [Toille batiste] [Toile ; batiste ou toilette] [toille batiste] [Toilles batiste],no,
toile au lait lin,[6a],ambiguous,,[Toile ; au lait lin] [Toile; au lait lin],no,
toile au lait,[6a],ambiguous,,[Toile ; au lait] [Toile; au lait] [Toille au lait] [Toile ; aulau],no,
toile abat,[6a],ambiguous,,[Toile ; abas] [Toile ; abat],no,
toile abas,[6a],ambiguous,,[Toile; abas],no,
toile bem à voile,[6a],ambiguous,,[Toile ; Bem ; A voile],no,
toile bem de Vimoutiers,[6a],ambiguous,,[Toile ; Bem ; De Vimoutiers],no,
tapis fil teint,[6a],ambiguous,,[Tapis ; fil teint],no,
serviette de lin,[6a],ambiguous,,[Serviettes de lin],no,
serviettes,[6a],ambiguous,,[Serviette] [Serviettes] [Linge de table serviettes] [Lingerie en serviettes] [Toile linge de table ; serviettes] [Toille linge de table serviettes] [Toile ; linge de table serviettes] [Toile; linge de table ; serviettes] [Toille ; linge de table serviettes] [Servietes] [Toile ; Linge ; de table ; serviette] [Toille ; linge de table ; serviettes] [Toiles ; linge de table serviettes] [Linge de table ; serviettes] [Toile ; linge de table ; serviettes] [serviettes] [Linge en serviettes] [Toile ; linge de table ; servietes],no,
sacs de toille,[6a],ambiguous,,[Sacs ; de toille],no,
sacs de toile,[6a],ambiguous,,[Sac de toile] [Sacs ; de toile] [Sacs de Toile] [Sacs de toile] [sacs de toile] [Toiles en sac] [Sacs de toille] [Toile en sacs] [Toiles en sacs] [Toile en sucre] [Toile ; en sacs],no,
rubanerie ordinaire,[6a],ambiguous,,[Rubannerie ordinaire] [Rubannerie ordinaires] [Rubannerie diverse ordinaire],no,
ruban de fil teint,[6a],ambiguous,,[Ruban ; de fil ; teint],no,
ruban de fil blanc,[6a],ambiguous,,[Ruban ; de fil ; blanc],no,
ruban de fil,[6a],ambiguous,,[Riubans ; de fil] [Ruban ; De fil] [Ruban ; de Fil] [Ruban ; de fil] [Ruban de Fil] [Ruban de fil] [Ruban à Fil] [Rubans ; De fil] [Rubans ; de fil] [Rubans ; de fils] [Rubans de Fil] [Rubans de fil] [Rubans; de fil] [ruban de fil],no,
platille pour guinée,[6a],ambiguous,,[Platilles pour Guinée],no,
lingerie en chanvre,[6a],ambiguous,,[Lingerie ; en chanvre],no,
lingerie de toile de lin,[6a],ambiguous,,[Lingerie ; de Toile ; de lin] [Lingerie ; de toile ; de lin] [Lingerie ; de toile de lin],no,
lingerie de toile d'étoupe,[6a],ambiguous,,[Linge ; de Toille ; d'Estoupes],no,
linge de lin fin,[6a],ambiguous,,[Linge de lin fin],no,
linceul vieux,[6a],ambiguous,,[Lin ceuil vieux],no,
liens de fil,[6a],ambiguous,,[Liens de fil] [Lien de fil] [Liens ; de fil],no,
lacet de fil,[6a],ambiguous,,[Lacets ; de fil] [Lanets ; de fil] [Lasset ; de fil] [Lassets ; de fil] [Lacets de fil],no,
fil écru,[6a],ambiguous,,[Fil ; écru] [Fil écru],no,
fil de voile,[6a],ambiguous,,[Fil de Voile],no,
fil à voile,[6a],ambiguous,,[Fil ; a voile] [Fil ; à voile] [Fil ; à voiles] [Fil A Voile] [Fil a Voile] [Fil a voile] [Fil a voille] [Fil à Voile] [Fil à voile] [Fil à voiles] [Fil à voille] [Fil à voilles] [Fils ; A voile] [Fils ; à voile] [fil a voile] [fil a voiles] [fil a voille] [fil avoile] [fil à voile] [fil;a voile] [File ; à voile] [Fils à voile],no,
fil à toile,[6a],ambiguous,,[Fil ; A toile] [Fil A Toile],no,
fil de toile,[6a],ambiguous,,[Fil de Toile],no,
fil à tisserand divers,[6a],ambiguous,,[Fil ; à tisserand ; divers],no,
fil à tisserand de chenette,[6a],ambiguous,,[Fil ; à tisserand ; dechenette],no,
fil à tisserand,[6a],ambiguous,,[Fil ; a tisserand] [Fil ; à sisserans] [Fil ; à tisserand] [fil à tisserand] [Fil a tisseran],no,
fil à ligne,[6a],ambiguous,,[Fil à lignes],no,
fil à forme,[6a],ambiguous,,[Fil à forme],no,
fil à fondre,[6a],ambiguous,,[Fil à Fondre],no,
fil à folle,[6a],ambiguous,,[Fil ; à folle] [Fil à fol] [Fill à fol] [Fil à fole] [Fil a folle],no,
fil cru à toile,[6a],ambiguous,,[Fil ; à faire toile cru] [Fil ; cru ; simple] [Fil ; cru ; à toile] [Fil ; cru à fd toile],no,
fil à dentelle sain,[6a],ambiguous,,[Fil ; à dentelle ; sain],no,
fil à dentelle moyen,[6a],ambiguous,,[Fil ; à dentelle ; moyen],no,
fil à dentelle mi fin,[6a],ambiguous,,[Fil ; à dentelle ; mi fin] [Fil ; à faire dentelle],no,
fil à dentelle fin,[6a],ambiguous,,[Fil ; à dentelle ; fin],no,
fil à dentelle cru,[6a],ambiguous,,[Fil ; à dentelle ; cru],no,
fil à dentelle commun,[6a],ambiguous,,[Fil ; à dentelle ; commun],no,
fil à dentelle blanc,[6a],ambiguous,,[Fil ; à dentelle ; blanc],no,
fil à dentelle,[6a],ambiguous,,[Fil ; A dentelle] [Fil ; a dentelle] [Fil ; à d'entelle] [Fil ; à dentelle] [Fil ; à dentelles] [Fils ; A dentelle] [Fils ; à dentelle] [Fils à dentelle],no,
fil à coudre à voile,[6a],ambiguous,,[Fil ; à coudre ; à Voile] [Fil ; à coudre ; à voile] [Fil à coudre à voiles],no,
fil à coudre moyen,[6a],ambiguous,,[Fil ; à coudre ; moyen],no,
fil à coudre en poignée,[6a],ambiguous,,[Fil ; à coudre ; en poignée],no,
fil à coudre en masse,[6a],ambiguous,,[Fil ; à coudre ; en masse],no,
fil à coudre du fin,[6a],ambiguous,,[Fil ; à coudre ; du fin] [Fil ; à coudre ; fin] [Fil à coudre fin],no,
fil à coudre divers,[6a],ambiguous,,[Fil ; à coudre ; divers] [Fil ; à coudre ; diverses],no,
fil à coudre de ritte,[6a],ambiguous,,[Fil ; à coudre ; de ritte],no,
fil à coudre de couteau,[6a],ambiguous,,[Fil ; à coudre ; de couteau],no,
fil à coudre de couleur,[6a],ambiguous,,[Fil ; à coudre ; de couleur] [Fil ; à coudre ; de couleurs] [Fils ; à coudre ; de couleur],no,
fil à coudre de chanvre,[6a],ambiguous,,[Fil ; à coudre ; de chanvre] [Fil ; à coudre ; de chevre],no,
fil à coudre de Rennes,[6a],ambiguous,,[Fil ; à coudre ; de Renne] [Fil ; à coudre ; de Rennes] [Fil ; à coudre ; de rennes] [Fil ; à coudre ; des rennes],no,
fil à coudre de Piedmont,[6a],ambiguous,,[Fil ; à coudre ; de Piedmont],no,
fil à coudre de Bretagne,[6a],ambiguous,,[Fil ; à coudre ; de Bretagne] [Fil ; à coudre ; de bretagne],no,
fil à coudre commun,[6a],ambiguous,,[Fil ; à coudre ; commun] [Fil à coudre commun],no,
fil blanc à coudre,[6a],ambiguous,,[Fil ; à coudre ; blanc] [Fil ; à coudre blanc] [Fil blanc a coudre] [Fil blanc à coudre] [Fil ; blanc ; a coudre] [Fil ; blanc ; à coudre] [Fil ; blanc a coudre] [Fil Blanc a coudre] [Fil ; a coudre blanc] [Fil a coudre blanc] [Fil à coudre blanc],no,
fil à coudre bis,[6a],ambiguous,,[Fil ; à coudre ; bis],no,
fil à coudre,[6a],ambiguous,,[Fil ; A coudre] [Fil ; a coudre] [Fil ; à coudre] [Fil A coudre] [Fil a Coudre] [Fil a coudre] [Fil à coudre] [Fille à coudre] [Fils ; A coudre] [Fils ; à coudre] [fil à coudre] [fil;a coudre] [Fils à coudre] [fil coudre] [fil a coudre] [File ; à coudre] [Fil coudre],no,
fil à cordonnier,[6a],ambiguous,,[Fil ; a cordonnier] [Fil ; à cordonnier],no,
fil à broder,[6a],ambiguous,,[Fil ; à broder] [Fil a brods] [fil a broder] [Fil a broder],no,
fil à brocher,[6a],ambiguous,,[Fil ; à brocher],no,
fil tord,[6a],ambiguous,,[Fil ; tord] [Fil tord],no,
fil teint,[6a],ambiguous,,[Fil ; teint] [fil teint] [Fil teint] [Fil teine],no,
fil simple,[6a],ambiguous,,[Fil ; single] [Fil ; simple],no,
fil retord,[6a],ambiguous,,[Fil ; retord] [Fil retore] [fil;retors] [Fil retord],no,
fil plat,[6a],ambiguous,,[Fil ; plat],no,
