numrodeligne,dataentryby,source,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
102,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de filozelle,Suisse,4800,,,,,,2435276,,37524,,,,,,,,,
102,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,7,Bas ; de soye,Naples,4000,,,,,,130525,,17440,,,,,,,,,
103,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de laine,Allemagne,57522,,,,,,2435276,,297506,,,,,,,,,
103,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,7,Baume,Nord,,,,,,,1800,,,,,,,,,,,
104,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de laine,Espagne,103670,,,,,,2435276,,297506,,,,,,,,,
104,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,7,Bazannes ; tannées,Espagne,,,,,,,11388,,,,,,,,,,,
105,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de laine,Flandre,1713,,,,,,2435276,,297506,,,,,,,,,
105,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,7,Benjoin,Hollande,,,,,,,1770,,,,,,,,,,,
106,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de laine,Hollande,2340,,,,,,2435276,,297506,,,,,,,,,
106,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,7,Bergamottes,Genes,,,,,,,2204,,,,,,,,,,,
107,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de laine,Italie,1296,,,,,,2435276,,297506,,,,,,,,,
107,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Beufs ; fumés,Nord,3101,,,,,,1390959,,,,,,,,,,,
108,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de laine,Genes,3210,,,,,,2435276,,297506,,,,,,,,,
108,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Beufs ; salé,Angleterre,1176611,,,,,,1390959,,1194738,,,,,,,,,
109,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de laine,Portugal,104616,,,,,,2435276,,297506,,,,,,,,,
109,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Beufs ; salé,Genes,18127,,,,,,1390959,,1194738,,,,,,,,,
110,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de laine,Savoye,16370,,,,,,2435276,,297506,,,,,,,,,
110,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Beufs ; en vie,Allemagne,111900,,,,,,1390959,,193120,,,,,,,,,
111,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de laine,Suisse,5685,,,,,,2435276,,297506,,,,,,,,,
111,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Beufs ; en vie,Flandre,39800,,,,,,1390959,,193120,,,,,,,,,
112,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de laine,Guinée,1084,,,,,,2435276,,297506,,,,,,,,,
112,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Beufs ; en vie,Savoye,29900,,,,,,1390959,,193120,,,,,,,,,
113,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de soye,Allemagne,709815,,,,,,2435276,,2007604,,,,,,,,,
113,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Beufs ; en vie,Suisse,11520,,,,,,1390959,,193120,,,,,,,,,
114,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de soye,Angleterre,11345,,,,,,2435276,,2007604,,,,,,,,,
114,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Beurre,Angleterre,884755,,,,,,1140859,,,,,,,,,,,
115,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de soye,Danemark,3160,,,,,,2435276,,2007604,,,,,,,,,
115,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Beurre,Flandre,86619,,,,,,1140859,,,,,,,,,,,
116,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de soye,Espagne,775247,,,,,,2435276,,2007604,,,,,,,,,
116,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Beurre,Hollande,138229,,,,,,1140859,,,,,,,,,,,
117,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de soye,Flandre,72197,,,,,,2435276,,2007604,,,,,,,,,
117,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Beurre,Nord,23337,,,,,,1140859,,,,,,,,,,,
118,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de soye,Hollande,51935,,,,,,2435276,,2007604,,,,,,,,,
118,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Beurre,Savoye,7919,,,,,,1140859,,,,,,,,,,,
119,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de soye,Italie,118185,,,,,,2435276,,2007604,,,,,,,,,
119,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bierre,Hollande,,,,,,,135107,,,,,,,,,,,
120,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de soye,Naples,41545,,,,,,2435276,,2007604,,,,,,,,,
120,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bijouterie,Flandre,3036,,,,,,256209,,,,,,,,,,,
121,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de soye,Genes,32700,,,,,,2435276,,2007604,,,,,,,,,
121,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bijouterie,Geneve,5360,,,,,,256209,,,,,,,,,,,
122,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de soye,Levant,4880,,,,,,2435276,,2007604,,,,,,,,,
122,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bijouterie,Italie,120000,,,,,,256209,,,,,,,,,,,
123,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de soye,Nord,1460,,,,,,2435276,,2007604,,,,,,,,,
123,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bijouterie,Savoye,120750,,,,,,256209,,,,,,,,,,,
124,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de soye,Portugal,92715,,,,,,2435276,,2007604,,,,,,,,,
124,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bijouterie,Suisse,7063,,,,,,256209,,,,,,,,,,,
125,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de soye,Russie,3350,,,,,,2435276,,2007604,,,,,,,,,
125,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Blanc ; de baleine,Hollande,,,,,,,3774,,,,,,,,,,,
126,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de soye,Savoye,20810,,,,,,2435276,,2007604,,,,,,,,,
126,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bles ; froment,Allemagne,62188,,,,,,5724959,,5701299,,,,,,,,,
127,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de soye,Suisse,59160,,,,,,2435276,,2007604,,,,,,,,,
127,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bles ; froment,Angleterre,366816,,,,,,5724959,,5701299,,,,,,,,,
128,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bas ; de soye,Isles,9110,,,,,,2435276,,2007604,,,,,,,,,
128,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bles ; froment,Danemark,76000,,,,,,5724959,,5701299,,,,,,,,,
129,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Batavia,Guinée,,,,,,,13104,,,,,,,,,,,
129,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bles ; froment,Espagne,153902,,,,,,5724959,,5701299,,,,,,,,,
130,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Baudriers,Isles,,,,,,,1444,,,,,,,,,,,
130,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bles ; froment,Flandre,87825,,,,,,5724959,,5701299,,,,,,,,,
131,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Baume,Venise,1206,,,,,,7012,,,,,,,,,,,
131,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bles ; froment,Hollande,1306912,,,,,,5724959,,5701299,,,,,,,,,
132,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Baume,Nord,1973,,,,,,7012,,,,,,,,,,,
132,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bles ; froment,Italie,247260,,,,,,5724959,,5701299,,,,,,,,,
133,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Baume,Isles,3833,,,,,,7012,,,,,,,,,,,
133,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bles ; froment,Naples,48360,,,,,,5724959,,5701299,,,,,,,,,
134,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,7,Bazannes ; tannées,Genes,,,,,,,31200,,,,,,,,,,,
134,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bles ; froment,Genes,6900,,,,,,5724959,,5701299,,,,,,,,,
135,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beufs ; salé,Allemagne,1472,,,,,,2192795,,957245,,,,,,,,,
135,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bles ; froment,Venise,6000,,,,,,5724959,,5701299,,,,,,,,,
136,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beufs ; salé,Espagne,1451,,,,,,2192795,,957245,,,,,,,,,
136,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bles ; froment,Levant,2850270,,,,,,5724959,,5701299,,,,,,,,,
137,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beufs ; salé,Isles,873675,,,,,,2192795,,957245,,,,,,,,,
137,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bles ; froment,Nord,341277,,,,,,5724959,,5701299,,,,,,,,,
138,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beufs ; salé,Guinée,80647,,,,,,2192795,,957245,,,,,,,,,
138,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bles ; froment,Savoye,64759,,,,,,5724959,,5701299,,,,,,,,,
139,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beufs ; en vie,Allemagne,1016410,,,,,,2192795,,1235550,,,,,,,,,
139,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,8,Bles ; froment,Suède,82830,,,,,,5724959,,5701299,,,,,,,,,
140,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beufs ; en vie,Angleterre,55200,,,,,,2192795,,1235550,,,,,,,,,
140,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bles ; meteil,Allemagne,1643,,,,,,5724959,,,,,,,,,,,
141,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beufs ; en vie,Espagne,89620,,,,,,2192795,,1235550,,,,,,,,,
141,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bles ; sarazin,Flandre,2006,,,,,,5724959,,,,,,,,,,,
142,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beufs ; en vie,Flandre,10800,,,,,,2192795,,1235550,,,,,,,,,
142,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bles ; seigle,Flandre,4501,,,,,,5724959,,20011,,,,,,,,,
143,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beufs ; en vie,Savoye,50640,,,,,,2192795,,1235550,,,,,,,,,
143,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bles ; seigle,Hollande,15510,,,,,,5724959,,20011,,,,,,,,,
144,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beufs ; en vie,Suisse,12880,,,,,,2192795,,1235550,,,,,,,,,
144,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bleu ; de Prusse,Flandre,1003,,,,,,2187,,,,,,,,,,,
145,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beurre,Allemagne,28018,,,,,,402154,,,,,,,,,,,
145,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bleu ; de Prusse,Hollande,1184,,,,,,2187,,,,,,,,,,,
146,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beurre,Angleterre,6991,,,,,,402154,,,,,,,,,,,
146,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Boëtes ; de bois,Allemagne,,,,,,,1103,,,,,,,,,,,
147,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beurre,Espagne,6113,,,,,,402154,,,,,,,,,,,
147,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; d'acajou,Isles,15371,,,,,,2345029,,,,,,,,,,,
148,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beurre,Levant,6386,,,,,,402154,,,,,,,,,,,
148,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; à bâtir,Allemagne,21742,,,,,,2345029,,,,,,,,,,,
149,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beurre,Portugal,6341,,,,,,402154,,,,,,,,,,,
149,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; cordayer,Hollande,1453,,,,,,2345029,,39763,,,,,,,,,
150,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beurre,Savoye,6068,,,,,,402154,,,,,,,,,,,
150,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; cordayer,Nord,38310,,,,,,2345029,,39763,,,,,,,,,
151,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beurre,Suisse,1527,,,,,,402154,,,,,,,,,,,
151,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; bourdillons,Nord,42480,,,,,,2345029,,,,,,,,,,,
152,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beurre,Isles,328361,,,,,,402154,,,,,,,,,,,
152,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; de brezil,Angleterre,4480,,,,,,2345029,,205914,,,,,,,,,
153,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Beurre,Guinée,13349,,,,,,402154,,,,,,,,,,,
153,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; de brezil,Espagne,44516,,,,,,2345029,,205914,,,,,,,,,
154,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Bierre,Isles,,,,,,,28856,,,,,,,,,,,
154,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; de brezil,Portugal,156918,,,,,,2345029,,205914,,,,,,,,,
155,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Bijouterie,Genes,12000,,,,,,39250,,,,,,,,,,,
155,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; à brûler,Allemagne,14266,,,,,,2345029,,53385,,,,,,,,,
156,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Bijouterie,Isles,27250,,,,,,39250,,,,,,,,,,,
156,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; à brûler,Italie,1845,,,,,,2345029,,53385,,,,,,,,,
157,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Biscuits,Angleterre,18411,,,,,,28101,,,,,,,,,,,
157,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; à brûler,Genes,21502,,,,,,2345029,,53385,,,,,,,,,
158,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Biscuits,Isles,9690,,,,,,28101,,,,,,,,,,,
158,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; à brûler,Savoye,14632,,,,,,2345029,,53385,,,,,,,,,
159,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Bles ; froment,Allemagne,486615,,,,,,6999280,,6363606,,,,,,,,,
159,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; à brûler,Suisse,1140,,,,,,2345029,,53385,,,,,,,,,
160,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Bles ; froment,Angleterre,1300551,,,,,,6999280,,6363606,,,,,,,,,
160,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; de buis,Hollande,10689,,,,,,2345029,,18992,,,,,,,,,
161,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Bles ; froment,Espagne,937006,,,,,,6999280,,6363606,,,,,,,,,
161,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; de buis,Levant,8303,,,,,,2345029,,18992,,,,,,,,,
162,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Bles ; froment,Flandre,711508,,,,,,6999280,,6363606,,,,,,,,,
162,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; de caliatour,Hollande,3443,,,,,,2345029,,,,,,,,,,,
163,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Bles ; froment,Hollande,24360,,,,,,6999280,,6363606,,,,,,,,,
163,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; de campêche,Angleterre,244875,,,,,,2345029,,757765,,,,,,,,,
164,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Bles ; froment,Italie,649579,,,,,,6999280,,6363606,,,,,,,,,
164,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; de campêche,Espagne,94273,,,,,,2345029,,757765,,,,,,,,,
165,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Bles ; froment,Naples,26730,,,,,,6999280,,6363606,,,,,,,,,
165,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; de campêche,Flandre,11003,,,,,,2345029,,757765,,,,,,,,,
166,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Bles ; froment,Genes,1268072,,,,,,6999280,,6363606,,,,,,,,,
166,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; de campêche,Hollande,15242,,,,,,2345029,,757765,,,,,,,,,
167,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Bles ; froment,Portugal,253363,,,,,,6999280,,6363606,,,,,,,,,
167,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; de campêche,Naples,2322,,,,,,2345029,,757765,,,,,,,,,
168,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Bles ; froment,Savoye,701355,,,,,,6999280,,6363606,,,,,,,,,
168,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,9,Bois ; de campêche,Isles,390050,,,,,,2345029,,,,,,,,,,,
169,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,8,Bles ; froment,Suisse,4467,,,,,,6999280,,6363606,,,,,,,,,
169,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; de Cayenne,Isles,2758,,,,,,2345029,,,,,,,,,,,
170,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bles ; mahy,Espagne,35218,,,,,,6999280,,60242,,,,,,,,,
170,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; de chesne,Hollande,3410,,,,,,2345029,,,,,,,,,,,
171,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bles ; mahy,Italie,12500,,,,,,6999280,,60242,,,,,,,,,
171,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; de construction,Flandre,11680,,,,,,2345029,,90504,,,,,,,,,
172,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bles ; mahy,Portugal,10664,,,,,,6999280,,60242,,,,,,,,,
172,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; de construction,Italie,30000,,,,,,2345029,,90504,,,,,,,,,
173,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bles ; mahy,Isles,1860,,,,,,6999280,,60242,,,,,,,,,
173,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; de construction,Nord,48824,,,,,,2345029,,90504,,,,,,,,,
174,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bles ; meteil,Espagne,,No value for Espagne,,,,,6999280,,451928,,,,,,,,,
174,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; pour cribler,Genes,1650,,,,,,2345029,,,,,,,,,,,
175,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bles ; meteil,Flandre,451928,,,,,,6999280,,451928,,,,,,,,,
175,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; d'ébenne,Hollande,5012,,,,,,2345029,,,,,,,,,,,
176,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bles ; sarazin,Angleterre,3667,,,,,,6999280,,,,,,,,,,,
176,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; espars,Danemark,5339,,,,,,2345029,,6790,,,,,,,,,
177,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bles ; seigle,Allemagne,58388,,,,,,6999280,,119837,,,,,,,,,
177,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; espars,Suède,1451,,,,,,2345029,,6790,,,,,,,,,
178,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bles ; seigle,Angleterre,3120,,,,,,6999280,,119837,,,,,,,,,
178,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; de fayard,Naples,7600,,,,,,2345029,,24450,,,,,,,,,
179,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bles ; seigle,Flandre,30321,,,,,,6999280,,119837,,,,,,,,,
179,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; de fayard,Venise,3600,,,,,,2345029,,24450,,,,,,,,,
180,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bles ; seigle,Italie,17486,,,,,,6999280,,119837,,,,,,,,,
180,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; de fayard,Savoye,13250,,,,,,2345029,,24450,,,,,,,,,
181,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bles ; seigle,Portugal,10522,,,,,,6999280,,119837,,,,,,,,,
181,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; de fernambourg,Flandre,1181,,,,,,2345029,,69393,,,,,,,,,
182,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Blonde ; de soye,Allemagne,5325,,,,,,77415,,,,,,,,,,,
182,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; de fernambourg,Hollande,4441,,,,,,2345029,,69393,,,,,,,,,
183,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Blonde ; de soye,Angleterre,2800,,,,,,77415,,,,,,,,,,,
183,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; de fernambourg,Portugal,63771,,,,,,2345029,,69393,,,,,,,,,
184,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Blonde ; de soye,Flandre,62640,,,,,,77415,,,,,,,,,,,
184,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; fustel,Espagne,4907,,,,,,2345029,,,,,,,,,,,
185,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Blonde ; de soye,Hollande,6650,,,,,,77415,,,,,,,,,,,
185,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; de gayac,Isles,30501,,,,,,2345029,,,,,,,,,,,
186,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bois ; d'acajou,Hollande,2420,,,,,,378754,,,,,,,,,,,
186,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; de jaracunda,Portugal,4412,,,,,,2345029,,,,,,,,,,,
187,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bois ; à bâtir,Flandre,8128,,,,,,378754,,,,,,,,,,,
187,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; jaune,Flandre,1590,,,,,,2345029,,14346,,,,,,,,,
188,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bois ; de brezil,Espagne,8301,,,,,,378754,,156238,,,,,,,,,
188,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; jaune,Hollande,4759,,,,,,2345029,,14346,,,,,,,,,
189,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bois ; de brezil,Italie,11448,,,,,,378754,,156238,,,,,,,,,
189,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; jaune,Isles,7997,,,,,,2345029,,14346,,,,,,,,,
190,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bois ; de brezil,Genes,1383,,,,,,378754,,156238,,,,,,,,,
190,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; d'inde,Hollande,7070,,,,,,2345029,,,,,,,,,,,
191,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bois ; de brezil,Naples,116457,,,,,,378754,,156238,,,,,,,,,
191,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; de marqueterie,Hollande,4410,,,,,,2345029,,33835,,,,,,,,,
192,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bois ; de brezil,Levant,11664,,,,,,378754,,156238,,,,,,,,,
192,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; de marqueterie,Portugal,29425,,,,,,2345029,,33835,,,,,,,,,
193,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bois ; de brezil,Savoye,6985,,,,,,378754,,156238,,,,,,,,,
193,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; merrain,Allemagne,7053,,,,,,2345029,,363992,,,,,,,,,
194,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bois ; à brûler,Allemagne,4350,,,,,,378754,,,,,,,,,,,
194,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; merrain,Danemark,1286,,,,,,2345029,,363992,,,,,,,,,
195,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bois ; de campêche,Angleterre,1250,,,,,,378754,,99093,,,,,,,,,
195,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; merrain,Espagne,4218,,,,,,2345029,,363992,,,,,,,,,
196,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bois ; de campêche,Italie,40349,,,,,,378754,,99093,,,,,,,,,
196,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; merrain,Flandre,10710,,,,,,2345029,,363992,,,,,,,,,
197,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,9,Bois ; de campêche,Naples,2541,,,,,,378754,,99093,,,,,,,,,
197,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,10,Bois ; merrain,Hollande,19992,,,,,,2345029,,363992,,,,,,,,,
