numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
153,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,6,1773,bois espars,Rennes,de Russie,260,en nombre,"0,75",0,-195,
154,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,6,1773,bois merrain,Rennes,de Russie,28000,douelles,"0,1",0,-2800,
155,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,6,1773,chanvre cru,Rennes,de Russie,1376,balles,120,0,-165120,
156,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,6,1773,chanvre cru,Rennes,de Russie,1406880,livres,"0,3",0,-422064,
157,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,6,1773,fer en barres,Rennes,de Russie,721610,livres,"0,175",0,"-126281,75",
158,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,6,1773,fer en barres,Rennes,de Russie,10104,en nombre,3,0,-30312,
159,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,6,1773,marchandises meslées,Rennes,de Russie,,,0,122,122,valeur de 122 L cy
160,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,6,1773,mats,Rennes,de Russie,965,en nombre,100,0,-96500,
161,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,6,1773,mats doubles,Rennes,de Russie,72,en nombre,200,0,-14400,
162,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,6,1773,planches de sapin,Rennes,de Russie,6030,en nombre,1,0,-6030,
163,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,pluches,Rennes,de Russie,220,livres,3,0,-660,
164,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,poutreaux,Rennes,de Russie,4,en nombre,10,0,-40,
165,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,toile à voile,Rennes,de Russie,16000,aunes,1,0,-16000,
166,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,acier,Rennes,de la Suède,1001,barils,30,0,-30030,
167,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,bois espars,Rennes,de la Suède,532,en nombre,"0,75",0,-399,
168,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,bray gras,Rennes,de la Suède,1074529,livres,"0,175",0,"-188042,58",
169,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,bray gras,Rennes,de la Suède,5469,barils,17,0,-92973,
170,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,cuivre en planches,Rennes,de la Suède,36950,livres,"1,4",0,-51730,
171,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,cuivre en planches,Rennes,de la Suède,837,en nombre,50,0,-41850,
172,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,cuivre en plaques,Rennes,de la Suède,570,en nombre,50,0,-28500,
173,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,fer en barres,Rennes,de la Suède,2008255,livres,"0,175",0,"-351444,63",
174,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,fer en taule,Rennes,de la Suède,2602,livres,"0,4",0,"-1040,8",
175,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,mats de 25 palmes ,Rennes,de la Suède,96,en nombre,150,0,-14400,
176,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,mats de 9 à 6 palmes,Rennes,de la Suède,66,en nombre,150,0,-9900,
177,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,peaux de loups marins,Rennes,de la Suède,254,en nombre,"3,5",0,-889,
178,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,planches de sapin de 5 à 6 pieds,Rennes,de la Suède,728,en nombre,"0,5",0,-364,
179,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,planches de sapin de 7 à 8 pieds,Rennes,de la Suède,28247,en nombre,"0,75",0,"-21185,25",
180,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,planches de sapin de 9 à 11 pieds,Rennes,de la Suède,63389,en nombre,1,0,-63389,nombre incertain
181,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,planches de sapin de 12 pieds,Rennes,de la Suède,336,en nombre,"1,15",0,"-386,4",
182,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,poutreaux,Rennes,de la Suède,29,en nombre,10,0,-290,
183,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,rogue,Rennes,de la Suède,"4,5",barils,36,0,-162,
184,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,bois commun,Rennes,des Isles françoises de l'Amérique,11,pièces,1,0,-11,
185,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,cacao,Rennes,des Isles françoises de l'Amérique,8199,livres,"0,576",0,"-4722,62",À 57 L 12 S L%
186,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,7,1773,caffé,Rennes,des Isles françoises de l'Amérique,1213304,livres,"0,54167",0,"-657206,33",
187,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,canefice,Rennes,des Isles françoises de l'Amérique,7500,livres,"0,216",0,-1620,À 21 L 12 S L%
188,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,confitures,Rennes,des Isles françoises de l'Amérique,379,livres,"0,6",0,"-227,4",60 L L%
189,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,coton en laine,Rennes,des Isles françoises de l'Amérique,68418,livres,"1,32",0,"-90311,76",À 132 L L%
190,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,cuirs de boeuf en poil,Rennes,des Isles françoises de l'Amérique,133,en nombre,6,0,-798,
191,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,huile de poisson,Rennes,des Isles françoises de l'Amérique,587,bariques,110,0,-64570,
192,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,indigo,Rennes,des Isles françoises de l'Amérique,27526,livres,"7,65",0,"-210573,9",
193,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,liqueur,Rennes,des Isles françoises de l'Amérique,1079,pots,6,0,-6474,
194,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,morue sèche,Rennes,des Isles françoises de l'Amérique,1610500,livres,"0,25",0,-402625,
195,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,morue verte,Rennes,des Isles françoises de l'Amérique,9757,livres,"0,3",0,"-2927,1",
196,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,rocou,Rennes,des Isles françoises de l'Amérique,75675,livres,"0,672",0,"-50853,6",À 67L 4S L%
197,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,sirop des Isles,Rennes,des Isles françoises de l'Amérique,648,livres,"0,3",0,"-194,4",
198,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,sirop mélasse,Rennes,des Isles françoises de l'Amérique,15969,livres,"0,096",0,"-1533,02",à 9L 12S %
199,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,sucre brut,Rennes,des Isles françoises de l'Amérique,64663,livres,"0,252",0,"-16295,08",à 25L 4S L%
200,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,sucre terré,Rennes,des Isles françoises de l'Amérique,1856264,livres,"0,42",0,"-779630,88",À 42 L L%
201,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,sucre teste,Rennes,des Isles françoises de l'Amérique,16433,livres,"0,324",0,"-5324,29",à 32L 8S L%
202,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,vin,Rennes,des Isles françoises de l'Amérique,39,bariques,30,0,-1170,
203,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,vin,Rennes,des Isles françoises de l'Amérique,71,pots,"0,8",0,"-56,8",
204,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,aloës,Rennes,des Indes,2140,livres,6,0,-12840,
205,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,bois d'ebenne,Rennes,des Indes,279000,livres,"0,12",0,-33480,à 12L L%
206,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,bois rouge,Rennes,des Indes,177784,livres,"0,2",0,"-35556,8",à 20L L%
207,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,bois de sapan,Rennes,des Indes,9920,livres,"0,15",0,-1488,à 15L L%
208,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,cabarets vernis,Rennes,des Indes,338,en nombre,8,0,-2704,
209,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,caffé des isles,Rennes,des Indes,841703,livres,"0,54167",0,"-455922,46",
210,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,caffé des isles,Rennes,des Indes,6482,bottes,72,0,-466704,
211,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,caffé moka,Rennes,des Indes,1913,bottes,600,0,-1147800,
212,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,canelle,Rennes,des Indes,10052,livres,7,0,-70364,
213,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,chitte,Rennes,des Indes,80,pièces,150,0,-12000,
214,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,8,1773,cauris,Rennes,des Indes,543000,livres,"0,75",0,-407250,prix incertain. Page abimée
215,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,etoffe de soye,Rennes,des Indes,1352,pièces,150,0,-202800,
216,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,geroffle,Rennes,des Indes,2027,livres,10,0,-20270,
217,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,guingamp,Rennes,des Indes,3188,pièces,10,0,-31880,
218,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,marchandises meslées,Rennes,des Indes,,,0,124,124,valeur de 124 L cy
219,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,mouchoirs ddivers,Rennes,des Indes,42922,pièces,24,0,-1030128,
220,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,mousseline,Rennes,des Indes,96108,pièces,90,0,-8649720,
221,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,muscade,Rennes,des Indes,2616,livres,8,0,-20928,
222,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,nacre de perle,Rennes,des Indes,7763,livres,"1,5",0,"-11644,5",
223,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,papier peint,Rennes,des Indes,1244,feuilles,5,0,-6220,
224,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,poivre,Rennes,des Indes,186521,livres,"1,4",0,"-261129,4",
225,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,porcelaine,Rennes,des Indes,1253,caisses,250,0,-313250,
226,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,prohibé,Rennes,des Indes,67133,pièces,18,0,-1208394,
227,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,rhubarbe,Rennes,des Indes,3321,livres,4,0,-13284,
228,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,rottin,Rennes,des Indes,5801,paquets,15,0,-87015,
229,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,salpêtre,Rennes,des Indes,1070160,livres,"0,36",0,"-385257,6",à 36L L%
230,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,soye ordinaire,Rennes,des Indes,7800,livres,28,0,-218400,
231,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,soye de nankin,Rennes,des Indes,25220,livres,28,0,-706160,
232,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,squine,Rennes,des Indes,22484,livres,"0,6",0,"-13490,4",
233,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,sucre terré,Rennes,des Indes,294,livres,"0,42",0,"-123,48",À 42 L L%
234,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,thé,Rennes,des Indes,2077560,livres,"2,25",0,-4674510,
235,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,toile de cotton,Rennes,des Indes,153964,pièces,20,0,-3079280,
236,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,toile linge de table,Rennes,des Indes,340,pièces,3,0,-1020,
237,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,toile peinte,Rennes,des Indes,10937,pièces,40,0,-437480,
238,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,vin,Rennes,des Indes,60,bariques,100,0,-6000,
239,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1773.csv,Local,Imports,9,1773,vin,Rennes,des Indes,145,bouteilles,"0,25",0,"-36,25",
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
