Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantité,Leur valeur,Sous,Leur Valeur (sub-total 1),Sous,Leur Valeur (sub-total 2),Sous,Leur Valeur (sub-total 3),Sous,Total,Sous,
Fatima zahra,,1757,111,Porcs ; gras,Savoye,,15 200,,20 475,,,,,,26 495,,
Fatima zahra,,1757,111,Porcs ; porcelets,Allemagne,,4 700,,6 020,,,,,,26 495,,
Fatima zahra,,1757,111,Porcs ; porcelets,Flandre,,1 320,,6 020,,,,,,26 495,,
Fatima zahra,,1757,112,Porcelaine,Allemagne,,407 880,,,,,,,,443 322,10,
Fatima zahra,,1757,112,Porcelaine,Espagne,,2 125,,,,,,,,443 322,10,
Fatima zahra,,1757,112,Porcelaine,Flandre,,6 387,10,,,,,,,443 322,10,
Fatima zahra,,1757,112,Porcelaine,Hollande,,18 035,,,,,,,,443 322,10,
Fatima zahra,,1757,112,Porcelaine,Italie,,4 120,,,,,,,,443 322,10,
Fatima zahra,,1757,112,Porcelaine,Nord,,525,,,,,,,,443 322,10,
Fatima zahra,,1757,112,Porcelaine,Portugal,,4 250,,,,,,,,443 322,10,
Fatima zahra,,1757,112,Potin,Geneve,,99,,,,,,,,2 599,,
Fatima zahra,,1757,112,Potin,Hollande,,2 500,,,,,,,,2 599,,
Fatima zahra,,1757,112,Potterie ; de gron  ; barbaucon,Hollande,,448,10,5 263,7,,,,,54 384,2,
Fatima zahra,,1757,112,Potterie ; de gron ; bouteilles,Flandre,,92,17,5 263,7,,,,,54 384,2,
Fatima zahra,,1757,112,Potterie ; de gron ; canettes,Hollande,,36,18,5 263,7,,,,,54 384,2,
Fatima zahra,,1757,112,Potterie ; de gron ; cruches,Hollande,,396,18,5 263,7,,,,,54 384,2,
Fatima zahra,,1757,112,Potterie ; de gron ; diverses,Allemagne,,3 028,4,4 288,4,5 263,7,,,54 384,2,
Fatima zahra,,1757,112,Potterie ; de gron ; diverses,Flandre,,60,,4 288,4,5 263,7,,,54 384,2,
Fatima zahra,,1757,112,Potterie ; de gron ; diverses,Hollande,,725,,4 288,4,5 263,7,,,54 384,2,
Fatima zahra,,1757,112,Potterie ; de gron ; diverses,Italie,,475,,4 288,4,5 263,7,,,54 384,2,
Fatima zahra,,1757,112,Potterie ; de terre ; diverses,Allemagne,,1 749,,2 009,,49 120,15,,,54 384,2,
Fatima zahra,,1757,112,Potterie ; de terre ; diverses,Flandre,,156,,2 009,,49 120,15,,,54 384,2,
Fatima zahra,,1757,112,Potterie ; de terre ; diverses,Hollande,,104,,2 009,,49 120,15,,,54 384,2,
Fatima zahra,,1757,112,Potterie ; de terre ; terraille,Italie,,45 891,,47 111,15,49 120,15,,,54 384,2,
Fatima zahra,,1757,112,Potterie ; de terre ; terraille,Savoye,,1 220,15,47 111,15,49 120,15,,,54 384,2,
Fatima zahra,,1757,112,Poudre ; à canon,Allemagne,,1 500,,4 140,,,,,,4 174,,
Fatima zahra,,1757,112,Poudre ; à canon,Angleterre,,1 320,,4 140,,,,,,4 174,,
Fatima zahra,,1757,112,Poudre ; à canon,Espagne,,1 312,10,4 140,,,,,,4 174,,
Fatima zahra,,1757,112,Poudre ; à canon,Nord,,7,10,4 140,,,,,,4 174,,
Fatima zahra,,1757,112,Poudre ; à poudrer,Hollande,,25,,34,,,,,,4 174,,
Fatima zahra,,1757,112,Poudre ; à poudrer,Savoye,,9,,34,,,,,,4 174,,
Fatima zahra,,1757,113,Poussiere ; de raisin,Hollande,,6 510,10,,,,,,,7 761,10,
Fatima zahra,,1757,113,Poussiere ; de tartre,Espagne,,144,,1 251,,,,,,7 761,10,
Fatima zahra,,1757,113,Poussiere ; de tartre,Italie,,1 107,,1 251,,,,,,7 761,10,
Fatima zahra,,1757,113,Poutres de sapin,Danemark,,123,,,,,,,,1 425,,
Fatima zahra,,1757,113,Poutres de sapin,Hollande,,450,,,,,,,,1 425,,
Fatima zahra,,1757,113,Poutres de sapin,Nord,,672,,,,,,,,1 425,,
Fatima zahra,,1757,113,Poutres de sapin,Savoye,,180,,,,,,,,1 425,,
Fatima zahra,,1757,113,Preceintes,Hollande,,1 150,,,,,,,,2 097,,
Fatima zahra,,1757,113,Preceintes,Nord,,947,,,,,,,,2 097,,
Fatima zahra,,1757,113,Précipité ,Hollande,,1 530,,,,,,,,,,
Fatima zahra,,1757,113,Presure,Espagne,,135,,,,,,,,,,
Fatima zahra,,1757,113,Pruneaux,Allemagne,,118,15,,,,,,,11 363,15,
Fatima zahra,,1757,113,Pruneaux,Espagne,,3,,,,,,,,11 363,15,
Fatima zahra,,1757,113,Pruneaux,Hollande,,9 979,,,,,,,,11 363,15,
Fatima zahra,,1757,113,Pruneaux,Nord,,783,15,,,,,,,11 363,15,
Fatima zahra,,1757,113,Pruneaux,Savoye,,205,,,,,,,,11 363,15,
Fatima zahra,,1757,113,Pruneaux,Suisse,,274,5,,,,,,,11 363,15,
Fatima zahra,,1757,114,Quilles de vaisseaux,Hollande,,480,,,,,,,,,,
Fatima zahra,,1757,114,Quincaille ; de cuivre,Allemagne,,871,5,6 444,5,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de cuivre,Flandre,,4 804,,6 444,5,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de cuivre,Hollande,,166,10,6 444,5,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de cuivre,Nord,,602,10,6 444,5,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer,Allemagne,,431 314,,636 423,17,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer,Angleterre,,1 743,,636 423,17,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer,Espagne,,9 196,,636 423,17,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer,Flandre,,60 498,,636 423,17,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer,Geneve,,2 085,,636 423,17,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer,Hollande,,109 872,9,636 423,17,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer,Nord,,18 167,18,636 423,17,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer,Savoye,,9,,636 423,17,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer,Suisse,,3 538,10,636 423,17,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer et acier,Allemagne,,100 546,10,143 378,10,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer et acier,Hollande,,21 779,,143 378,10,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer et acier,Italie,,15 604,,143 378,10,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer et acier,Levant,,2 780,,143 378,10,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer et acier,Nord,,360,,143 378,10,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer et acier,Portugal,,1 800,,143 378,10,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer et acier,Savoye,,339,,143 378,10,,,,,786 246,12,
Fatima zahra,,1757,114,Quincaille ; de fer et acier,Suisse,,170,,143 378,10,,,,,786 246,12,
Fatima zahra,,1757,114,Quinquina,Espagne,,24 719,,,,,,,,61 532,,
Fatima zahra,,1757,114,Quinquina,Hollande,,36 813,,,,,,,,61 532,,
Fatima zahra,,1757,114,Racines ; d'angelique,Espagne,,3 900,,4 076,17,,,,,5 569,7,
Fatima zahra,,1757,114,Racines ; d'angelique,Hollande,,176,17,4 076,17,,,,,5 569,7,
Fatima zahra,,1757,114,Racines ; de brionc,Hollande,,80,,,,,,,,5 569,7,
Fatima zahra,,1757,114,Racines ; d'orties,Hollande,,1 150,,,,,,,,5 569,7,
Fatima zahra,,1757,114,Racines ; de pirrestre,Hollande,,150,,,,,,,,5 569,7,
Fatima zahra,,1757,114,Racines ; de riz,Savoye,,112,10,,,,,,,5 569,7,
Fatima zahra,,1757,114,Radis dictame,Hollande,,300,,,,,,,,,,
Fatima zahra,,1757,115,Raisin ; sec ,Allemagne,,28,,,,,,,,515 222,7,
Fatima zahra,,1757,115,Raisin ; sec ,Angleterre,,68 535,,,,,,,,515 222,7,
Fatima zahra,,1757,115,Raisin ; sec ,Espagne,,39 542,13,,,,,,,515 222,7,
Fatima zahra,,1757,115,Raisin ; sec ,Flandre,,16 355,8,,,,,,,515 222,7,
Fatima zahra,,1757,115,Raisin ; sec ,Hollande,,4 288,1,,,,,,,515 222,7,
Fatima zahra,,1757,115,Raisin ; sec ,Italie,,382 155,,,,,,,,515 222,7,
Fatima zahra,,1757,115,Raisin ; sec ,Levant,,4 260,,,,,,,,515 222,7,
Fatima zahra,,1757,115,Raisin ; sec ,Portugal,,56,5,,,,,,,515 222,7,
Fatima zahra,,1757,115,Raisin ; sec ,Savoye,,2,,,,,,,,515 222,7,
Fatima zahra,,1757,115,Raisin de jalap,Espagne,,163 841,12,,,,,,,180 056,9,
Fatima zahra,,1757,115,Raisin de jalap,Hollande,,16 214,17,,,,,,,180 056,9,
Fatima zahra,,1757,115,Ramures de sapin,Savoye,,6 154,6,,,,,,,,,
Fatima zahra,,1757,115,Rassade,Hollande,,3 916,16,,,,,,,,,
Fatima zahra,,1757,115,Ratine ,Hollande,,49 698,,,,,,,,49 716,,
Fatima zahra,,1757,115,Ratine ,Savoye,,18,,,,,,,,49 716,,
Fatima zahra,,1757,116,Reglisse,Espagne,,45 745,14,,,,,,,,,
Fatima zahra,,1757,116,Rhubarbe,Allemagne,,21 100,,,,,,,,98 352,,
Fatima zahra,,1757,116,Rhubarbe,Flandre,,780,,,,,,,,98 352,,
Fatima zahra,,1757,116,Rhubarbe,Hollande,,2 436,,,,,,,,98 352,,
Fatima zahra,,1757,116,Rhubarbe,Italie,,3 900,,,,,,,,98 352,,
Fatima zahra,,1757,116,Rhubarbe,Levant,,45 570,,,,,,,,98 352,,
Fatima zahra,,1757,116,Rhubarbe,Nord,,24 510,,,,,,,,98 352,,
Fatima zahra,,1757,116,Rhubarbe,Suisse,,56,,,,,,,,98 352,,
Fatima zahra,,1757,116,Ris,Allemagne,,386,10,,,,,,,501 347,10,
Fatima zahra,,1757,116,Ris,Angleterre,,35 080,13,,,,,,,501 347,10,
Fatima zahra,,1757,116,Ris,Espagne,,9 369,4,,,,,,,501 347,10,
Fatima zahra,,1757,116,Ris,Flandre,,1 053,5,,,,,,,501 347,10,
Fatima zahra,,1757,116,Ris,Geneve,,15,,,,,,,,501 347,10,
Fatima zahra,,1757,116,Ris,Hollande,,18 795,13,,,,,,,501 347,10,
Fatima zahra,,1757,116,Ris,Italie,,52 178,,,,,,,,501 347,10,
Fatima zahra,,1757,116,Ris,Levant,,291 350,,,,,,,,501 347,10,
Fatima zahra,,1757,116,Ris,Nord,,9,,,,,,,,501 347,10,
Fatima zahra,,1757,116,Ris,Portugal,,18,15,,,,,,,501 347,10,
Fatima zahra,,1757,116,Ris,Savoye,,91 591,6,,,,,,,501 347,10,
Fatima zahra,,1757,116,Ris,Suisse,,1 500,4,,,,,,,501 347,10,
Fatima zahra,,1757,116,Rocaille,Allemagne,,34,16,,,,,,,493,16,
Fatima zahra,,1757,116,Rocaille,Geneve,,135,,,,,,,,493,16,
Fatima zahra,,1757,116,Rocaille,Suisse,,324,,,,,,,,493,16,
Fatima zahra,,1757,117,Rocou,Hollande,,12 070,15,,,,,,,13 817,15,
Fatima zahra,,1757,117,Rocou,Isles,,1 747,,,,,,,,13 817,15,
Fatima zahra,,1757,117,Rognons caslor,Isles,,3 256,,,,,,,,,,
Fatima zahra,,1757,117,Rognures ; de cartes,Allemagne,,288,5,2 817,10,,,,,2 817,10,
Fatima zahra,,1757,117,Rognures ; de cartes,Espagne,,191,9,2 817,10,,,,,2 817,10,
Fatima zahra,,1757,117,Rognures ; de cartes,Geneve,,746,10,2 817,10,,,,,2 817,10,
Fatima zahra,,1757,117,Rognures ; de cartes,Italie,,691,,2 817,10,,,,,2 817,10,
Fatima zahra,,1757,117,Rognures ; de cartes,Savoye,,900,6,2 817,10,,,,,2 817,10,
Fatima zahra,,1757,117,Rogues de morue,Danemark,,34 774,,,,,,,,36 624,,
Fatima zahra,,1757,117,Rogues de morue,Hollande,,1 850,,,,,,,,36 624,,
Fatima zahra,,1757,117,Rottins,Nord,,450,,,,,,,,,,
Fatima zahra,,1757,117,Roues,Allemagne,,209,,,,,,,,309,,
Fatima zahra,,1757,117,Roues,Flandre,,100,,,,,,,,309,,
Fatima zahra,,1757,117,Rouets,Allemagne,,30,,,,,,,,40,,
Fatima zahra,,1757,117,Rouets,Hollande,,10,,,,,,,,40,,
Fatima zahra,,1757,117,Rouge ; gros,Hollande,,881,8,,,,,,,881,8,
Fatima zahra,,1757,117,Royeaux,Espagne,,420,,,,,,,,,,
Fatima zahra,,1757,117,Ruban ; dorure ;or et arg faux,Flandre,,250,,250,,,,,,1 072 069,18,
Fatima zahra,,1757,118,Ruban ; de fil ,Allemagne,,757 633,10,827 255,16,,,,,1 072 069,18,
Fatima zahra,,1757,118,Ruban ; de fil ,Flandre,,22 192,16,827 255,16,,,,,1 072 069,18,
Fatima zahra,,1757,118,Ruban ; de fil ,Hollande,,47 429,10,827 255,16,,,,,1 072 069,18,
Fatima zahra,,1757,118,Ruban ; fil et laine,Hollande,,37 294,2,37 684,2,,,,,1 072 069,18,
Fatima zahra,,1757,118,Ruban ; fil et laine,Nord,,390,,37 684,2,,,,,1 072 069,18,
Fatima zahra,,1757,118,Ruban ; de soye,Flandre,,1 380,,190 560,,,,,,1 072 069,18,
Fatima zahra,,1757,118,Ruban ; de soye,Geneve,,30 000,,190 560,,,,,,1 072 069,18,
Fatima zahra,,1757,118,Ruban ; de soye,Savoye,,151 560,,190 560,,,,,,1 072 069,18,
Fatima zahra,,1757,118,Ruban ; de soye,Suisse,,7 620,,190 560,,,,,,1 072 069,18,
Fatima zahra,,1757,118,Ruban ; misoye,Savoye,,16 320,,,,,,,,1 072 069,18,
Fatima zahra,,1757,118,Ruches à miel,Espagne,,6,,,,,,,,,,
Fatima zahra,,1757,118,Rusque de pin,Espagne,,235,,,,,,,,,,
Fatima zahra,,1757,118,Sabots,Allemagne,,22 144,,,,,,,,24 649,,
Fatima zahra,,1757,118,Sabots,Flandre,,2 505,,,,,,,,24 649,,
Fatima zahra,,1757,118,Sacs,Angleterre,,619,,,,,,,,721,,
Fatima zahra,,1757,118,Sacs,Espagne,,2,,,,,,,,721,,
Fatima zahra,,1757,118,Sacs,Nord,,100,,,,,,,,721,,
Fatima zahra,,1757,119,Saffle,Hollande,,1 578,,,,,,,,,,
Fatima zahra,,1757,119,Saffran,Espagne,,19 972,,,,,,,,,,
Fatima zahra,,1757,119,Saffran,Italie,,750,,,,,,,,,,
Fatima zahra,,1757,119,Saffrauon,Levant,,315 978,,,,,,,,,,
Fatima zahra,,1757,119,Sagne,Espagne,,1,,,,,,,,,,
Fatima zahra,,1757,119,Sagou,Flandre,,75,,,,,,,,1 304,,
Fatima zahra,,1757,119,Sagou,Hollande,,1 229,,,,,,,,1 304,,
Fatima zahra,,1757,119,Saindoux,Savoye,,75,,,,,,,,,,
Fatima zahra,,1757,119,Salage,Espagne,,6 372,10,,,,,,,,,
Fatima zahra,,1757,119,Salicor,Espagne,,19 286,,,,,,,,20 486,,
Fatima zahra,,1757,119,Salicor,Savoye,,1 200,,,,,,,,20 486,,
Fatima zahra,,1757,119,Salin,Allemagne,,6 114,,,,,,,,,,
Fatima zahra,,1757,119,Salpetre,Hollande,,421,10,,,,,,,3 121,10,
Fatima zahra,,1757,119,Salpetre,Savoye,,2 700,,,,,,,,3 121,10,
Fatima zahra,,1757,119,Salsepareille,Espagne,,1 400,,,,,,,,35 942,,
Fatima zahra,,1757,119,Salsepareille,Hollande,,4 365,5,,,,,,,35 942,,
Fatima zahra,,1757,119,Salsepareille,Italie,,5 360,,,,,,,,35 942,,
Fatima zahra,,1757,119,Salsepareille,Portugal,,24 816,15,,,,,,,35 942,,
Fatima zahra,,1757,120,Sandarac,Hollande,,11 331,15,,,,,,,,,
Fatima zahra,,1757,120,Sang de dragon,Espagne,,2 375,,,,,,,,3 325,,
Fatima zahra,,1757,120,Sang de dragon,Hollande,,565,,,,,,,,3 325,,
Fatima zahra,,1757,120,Sang de dragon,Isles,,385,,,,,,,,3 325,,
Fatima zahra,,1757,120,Sanguine,Hollande,,57,,,,,,,,,,
Fatima zahra,,1757,120,Sapins ; à fre.couble,Danemark,,18 652,16,18 672,16,,,,,22 556,16,
Fatima zahra,,1757,120,Sapins ; à fre.couble,Hollande,,20,,18 672,16,,,,,22 556,16,
Fatima zahra,,1757,120,Sapins ; à fre.belle,Danemark,,642,14,3 532,,,,,,22 556,16,
Fatima zahra,,1757,120,Sapins ; à fre.belle,Hollande,,69,6,3 532,,,,,,22 556,16,
Fatima zahra,,1757,120,Sapins ; à fre.belle,suede,,2 820,,3 532,,,,,,22 556,16,
Fatima zahra,,1757,120,Sapins ; à fre.pioche,suede,,352,,,,,,,,22 556,16,
Fatima zahra,,1757,120,Sardines,Angleterre,,3 040,,,,,,,,3 042,,
Fatima zahra,,1757,120,Sardines,Espagne,,2,,,,,,,,3 042,,
Fatima zahra,,1757,120,Sasses,Italie,,360,,,,,,,,,,
Fatima zahra,,1757,120,Saucissons,Italie,,1 695,,,,,,,,1 791,5,
Fatima zahra,,1757,120,Saucissons,Savoye,,86,5,,,,,,,1 791,5,
Fatima zahra,,1757,120,Saucissons,Suisse,,10,,,,,,,,1 791,5,
Fatima zahra,,1757,120,Saumons ; frais,Flandre,,47 656,,,,,,,,212 403,7,
Fatima zahra,,1757,120,Saumons ; fumés,Danemark,,4 867,10,5 170,10,,,,,212 403,7,
Fatima zahra,,1757,120,Saumons ; fumés,Flandre,,271,,5 170,10,,,,,212 403,7,
Fatima zahra,,1757,120,Saumons ; fumés,Hollande,,32,,5 170,10,,,,,212 403,7,
Fatima zahra,,1757,120,Saumons ; salés,Allemagne,,22,,159 576,17,,,,,212 403,7,
Fatima zahra,,1757,120,Saumons ; salés,Angleterre,,41 499,10,159 576,17,,,,,212 403,7,
Fatima zahra,,1757,120,Saumons ; salés,Danemark,,4 800,,159 576,17,,,,,212 403,7,
Fatima zahra,,1757,120,Saumons ; salés,Espagne,,25 500,,159 576,17,,,,,212 403,7,
Fatima zahra,,1757,120,Saumons ; salés,Flandre,,648,7,159 576,17,,,,,212 403,7,
Fatima zahra,,1757,120,Saumons ; salés,Hollande,,86 897,,159 576,17,,,,,212 403,7,
Fatima zahra,,1757,120,Saumons ; salés,suede,,180,,159 576,17,,,,,212 403,7,
Fatima zahra,,1757,120,Saumons ; salés,Suisse,,30,,159 576,17,,,,,212 403,7,
Fatima zahra,,1757,120,Savon blanc,Flandre,,14,,,,,,,,330 908,3,
Fatima zahra,,1757,121,Savon ; marbré,Allemagne,,2,2,330 666,13,,,,,330 908,3,
Fatima zahra,,1757,121,Savon ; marbré,Angleterre,,30,,330 666,13,,,,,330 908,3,
Fatima zahra,,1757,121,Savon ; marbré,Espagne,,161 432,13,330 666,13,,,,,330 908,3,
Fatima zahra,,1757,121,Savon ; marbré,Flandre,,1 500,,330 666,13,,,,,330 908,3,
Fatima zahra,,1757,121,Savon ; marbré,Hollande,,146 100,,330 666,13,,,,,330 908,3,
Fatima zahra,,1757,121,Savon ; marbré,Italie,,12 949,10,330 666,13,,,,,330 908,3,
Fatima zahra,,1757,121,Savon ; marbré,Nord,,8 650,,330 666,13,,,,,330 908,3,
Fatima zahra,,1757,121,Savon ; marbré,Savoye,,2,8,330 666,13,,,,,330 908,3,
Fatima zahra,,1757,121,Savon ; noir,Hollande,,227,10,,,,,,,330 908,3,
Fatima zahra,,1757,121,Saxafras,Hollande,,266,2,,,,,,,,,
Fatima zahra,,1757,121,Scamonée,Italie,,1 500,,,,,,,,40 910,,
Fatima zahra,,1757,121,Scamonée,Levant,,39 410,,,,,,,,40 910,,
Fatima zahra,,1757,121,Scies,Allemagne,,448,4,,,,,,,724,4,
Fatima zahra,,1757,121,Scies,Italie,,276,,,,,,,,724,4,
Fatima zahra,,1757,121,Seaux de bois,Hollande,,988,,,,,,,,8 668,,
Fatima zahra,,1757,121,Seaux de bois,Savoye,,7 680,,,,,,,,8 668,,
Fatima zahra,,1757,122,Sel ; antartique,Espagne,,47 600,,,,,,,,161 435,,
Fatima zahra,,1757,122,Sel ; ammoniac,Hollande,,802,,74 542,,,,,,161 435,,
Fatima zahra,,1757,122,Sel ; ammoniac,Levant,,73 740,,74 542,,,,,,161 435,,
Fatima zahra,,1757,122,Sel ; géme,Hollande,,1 180,,,,,,,,161 435,,
Fatima zahra,,1757,122,Sel ; grum,Hollande,,105,,,,,,,,161 435,,
Fatima zahra,,1757,122,Sel ; medecinal,Espagne,,34 830,,,,,,,,161 435,,
Fatima zahra,,1757,122,Sel ; mistry,Italie,,810,,,,,,,,161 435,,
Fatima zahra,,1757,122,Sel ; de saturne,Hollande,,1 552,,,,,,,,161 435,,
Fatima zahra,,1757,122,Sel ; sucsin,Hollande,,6,,,,,,,,161 435,,
Fatima zahra,,1757,122,Sel ; d'ypsum,Hollande,,810,,,,,,,,161 435,,
Fatima zahra,,1757,122,Selles de cheval,Danemark,,1 200,,,,,,,,,,
Fatima zahra,,1757,122,Semences froides,Savoye,,480,,,,,,,,,,
Fatima zahra,,1757,122,Semen coutra,Allemagne,,805,,,,,,,,1 739,,
Fatima zahra,,1757,122,Semen coutra,Hollande,,934,,,,,,,,1 739,,
Fatima zahra,,1757,122,Semoule,Savoye,,3,,,,,,,,,,
Fatima zahra,,1757,122,Sené,Italie,,6 810,,,,,,,,12 790,,
Fatima zahra,,1757,122,Sené,Levant,,5 980,,,,,,,,12 790,,
Fatima zahra,,1757,122,Serans,Flandre,,567,,,,,,,,,,
Fatima zahra,,1757,123,Sirop ; de capilaire,Flandre,,250,,453,,,,,,524,3,
Fatima zahra,,1757,123,Sirop ; de capilaire,Isles,,203,,453,,,,,,524,3,
Fatima zahra,,1757,123,Sirop ; melasse,Isles,,71,3,,,,,,,524,3,
Fatima zahra,,1757,123,Socs de charrues,Geneve,,52,,,,,,,,,,
Fatima zahra,,1757,123,Soliveaux de sapin,Hollande,,60,,,,,,,,30 415,,
Fatima zahra,,1757,123,Soliveaux de sapin,Nord,,30 355,,,,,,,,30 415,,
Fatima zahra,,1757,124,Son ,Espagne,,150,,,,,,,,410,,
Fatima zahra,,1757,124,Son ,Italie,,80,,,,,,,,410,,
Fatima zahra,,1757,124,Son ,Savoye,,180,,,,,,,,410,,
Fatima zahra,,1757,124,Sonnettes,Geneve,,16,10,,,,,,,96,10,
Fatima zahra,,1757,124,Sonnettes,Savoye,,80,,,,,,,,96,10,
Fatima zahra,,1757,124,Soude,Angleterre,,12 500,,,,,,,,1 966 650,15,
Fatima zahra,,1757,124,Soude,Espagne,,1 786 800,10,,,,,,,1 966 650,15,
Fatima zahra,,1757,124,Soude,Hollande,,2 775,,,,,,,,1 966 650,15,
Fatima zahra,,1757,124,Soude,Italie,,54 866,,,,,,,,1 966 650,15,
Fatima zahra,,1757,124,Soude,Levant,,103 362,,,,,,,,1 966 650,15,
Fatima zahra,,1757,124,Soude,Nord,,1 318,15,,,,,,,1 966 650,15,
Fatima zahra,,1757,124,Soude,Portugal,,2 762,10,,,,,,,1 966 650,15,
Fatima zahra,,1757,124,Soude,Savoye,,2 266,,,,,,,,1 966 650,15,
Fatima zahra,,1757,124,Soufflets,Allemagne,,83,,,,,,,,113,,
Fatima zahra,,1757,124,Soufflets,Savoye,,30,,,,,,,,113,,
Fatima zahra,,1757,124,Souffre,Espagne,,280,,,,,,,,163 110,17,
Fatima zahra,,1757,124,Souffre,Hollande,,42 345,6,,,,,,,163 110,17,
Fatima zahra,,1757,124,Souffre,Italie,,66 560,11,,,,,,,163 110,17,
Fatima zahra,,1757,124,Souffre,Levant,,900,,,,,,,,163 110,17,
Fatima zahra,,1757,124,Souffre,Savoye,,53 025,,,,,,,,163 110,17,
Fatima zahra,,1757,124,Souliers,Allemagne,,2 192,,,,,,,,4 751,,
Fatima zahra,,1757,124,Souliers,Espagne,,10,10,,,,,,,4 751,,
Fatima zahra,,1757,124,Souliers,Flandre,,738,10,,,,,,,4 751,,
Fatima zahra,,1757,124,Souliers,Geneve,,24,,,,,,,,4 751,,
Fatima zahra,,1757,124,Souliers,Italie,,143,,,,,,,,4 751,,
Fatima zahra,,1757,124,Souliers,Nord,,1 500,,,,,,,,4 751,,
Fatima zahra,,1757,124,Souliers,Savoye,,143,,,,,,,,4 751,,
Fatima zahra,,1757,125,Soye ; blanche,Hollande,,21 200,,,,,,,,13 528 004,,
Fatima zahra,,1757,125,Soye ; crue,Angleterre,,12 000,,11 549 700,,,,,,13 528 004,,
Fatima zahra,,1757,125,Soye ; crue,Espagne,,216 276,,11 549 700,,,,,,13 528 004,,
Fatima zahra,,1757,125,Soye ; crue,Italie,,1 077 612,,11 549 700,,,,,,13 528 004,,
Fatima zahra,,1757,125,Soye ; crue,Levant,,1 240 428,,11 549 700,,,,,,13 528 004,,
Fatima zahra,,1757,125,Soye ; crue,Savoye,,9 003 384,,11 549 700,,,,,,13 528 004,,
Fatima zahra,,1757,125,Soye ; en fleuret,Suisse,,1 957 104,,,,,,,,13 528 004,,
Fatima zahra,,1757,125,Soye de porc,Hollande,,44 234,10,,,,,,,87 106,10,
Fatima zahra,,1757,125,Soye de porc,Nord,,42 872,,,,,,,,87 106,10,
Fatima zahra,,1757,125,Spicacellica,Italie,,664,,,,,,,,,,
Fatima zahra,,1757,125,Squine,Hollande,,6 388,10,,,,,,,6 784,10,
Fatima zahra,,1757,125,Squine,suede,,396,,,,,,,,6 784,10,
Fatima zahra,,1757,125,Stafisaigre,Hollande,,93,,,,,,,,,,
Fatima zahra,,1757,125,Stil de grain ,Hollande,,282,10,,,,,,,,,
Fatima zahra,,1757,125,Stocfiche,Allemagne,,108,6,,,,,,,145 777,15,
Fatima zahra,,1757,125,Stocfiche,Angleterre,,7 710,,,,,,,,145 777,15,
Fatima zahra,,1757,125,Stocfiche,Danemark,,74 438,17,,,,,,,145 777,15,
Fatima zahra,,1757,125,Stocfiche,Flandre,,761,17,,,,,,,145 777,15,
Fatima zahra,,1757,125,Stocfiche,Hollande,,33 524,15,,,,,,,145 777,15,
Fatima zahra,,1757,125,Stocfiche,Nord,,25 230,,,,,,,,145 777,15,
Fatima zahra,,1757,125,Stocfiche,suede,,4 004,,,,,,,,145 777,15,
Fatima zahra,,1757,126,Storax,Hollande,,174,,,,,,,,21 374,,
Fatima zahra,,1757,126,Storax,Italie,,4 640,,,,,,,,21 374,,
Fatima zahra,,1757,126,Storax,Levant,,16 560,,,,,,,,21 374,,
Fatima zahra,,1757,126,Sublimé,Hollande,,9 205,,,,,,,,,,
Fatima zahra,,1757,126,Sucre ; blanc,Espagne,,497 040,,2 471 967,16,,,,,4 393 881,10,
Fatima zahra,,1757,126,Sucre ; blanc,Isles,,1 773 180,16,2 471 967,16,,,,,4 393 881,10,
Fatima zahra,,1757,126,Sucre ; blanc,Italie,,900,,2 471 967,16,,,,,4 393 881,10,
Fatima zahra,,1757,126,Sucre ; blanc,Portugal,,3 891,,2 471 967,16,,,,,4 393 881,10,
Fatima zahra,,1757,126,Sucre ; blanc,Savoye,,196 956,,2 471 967,16,,,,,4 393 881,10,
Fatima zahra,,1757,126,Sucre ; brut,Angleterre,,58 291,16,1 315 237,14,,,,,4 393 881,10,
Fatima zahra,,1757,126,Sucre ; brut,Isles,,1 200 595,18,1 315 237,14,,,,,4 393 881,10,
Fatima zahra,,1757,126,Sucre ; brut,Savoye,,56 350,,1 315 237,14,,,,,4 393 881,10,
