Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantité,Leur valeur,deniers,Leur Valeur (sub-total 1),deniers,Leur Valeur (sub-total 2),deniers,Total,deniers ,Remarks,
Saadia Mai,,1754,73,Gomme; commune,Savoye,,14,12,5 393,2,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; copale,Espagne,,12 075,,41 409,,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; copale,Hollande,,26 334,,41 409,,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; copale,Italie,,1 200,,41 409,,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; copale,Portugal,,1 800,,41 409,,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; clemy,Espagne,,9 848,,15 511,10,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; clemy,Hollande,,5 612,10,15 511,10,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; clemy,Isles,,51,,15 511,10,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; de gayac,Hollande,,43,4,453,4,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; de gayac,Isles,,410,,453,4,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; gutte,Hollande,,70,,,,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; lacque,Hollande,,20 991,5,26 791,5,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; lacque,Italie,,5 800,,26 791,5,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; de Levant,Hollande,,172,4,,,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; Tandarac,Angleterre,,2 900,,4 704,,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; Tandarac,Levant,,1 804,,4 704,,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; de Senegal,Hollande,,200,,116 139,,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; de Senegal,Italie,,9 855,,116 139,,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; de Senegal,Levant,,106 084,,116 139,,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; thurique,Italie,,2 925,,21 190,10,,,607 701,4,,
Saadia Mai,,1754,73,Gomme; thurique,Levant,,18 265,10,21 190,10,,,607 701,4,,
Saadia Mai,,1754,73,Gournable,Hollande,,54,,,,,,267,10,,
Saadia Mai,,1754,73,Gournable,Nord,,213,10,,,,,267,10,,
Saadia Mai,,1754,74,Graine; d'alpiste,Hollande,,47,,,,,,237 447,10,,
Saadia Mai,,1754,74,Graine; d'ambrette,Hollande,,150,,,,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de cartarie,Italie,,252,,257,,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de cartarie,Levant,,5,,257,,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de chanvre,Allemagne,,105,,11 580,15,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de chanvre,Italie,,11 205,,11 580,15,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de chanvre,Savoye,,270,15,11 580,15,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de choux,Hollande,,1 258,10,,,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de colzac,Flandre,,1 344,,,,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de fenouil,Italie,,39,,,,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de genievre,Hollande,,6,,406,,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de genievre,Italie,,400,,406,,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de Jardin,Allemagne,,142,,13 946,3,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de Jardin,Hollande,,340,3,13 946,3,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de Jardin,Isles,,32,,13 946,3,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de Jardin,Italie,,12 130,,13 946,3,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de Jardin,Nord,,1 290,,13 946,3,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de Jardin,Savoye,,12,,13 946,3,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de lin,Angleterre,,95 756,14,205 503,12,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de lin,Hollande,,97 513,18,205 503,12,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de lin,Italie,,2 030,,205 503,12,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de lin,Russie,,7 755,,205 503,12,,,237 447,10,,
Saadia Mai,,1754,74,Graine; de lin,Suede,,2 448,,205 503,12,,,237 447,10,,
Saadia Mai,,1754,75,Graine; de navette,Allemagne,,2 115,,,,,,237 447,10,,
Saadia Mai,,1754,75,Graine; de peraquet,Levant,,40,,,,,,237 447,10,,
Saadia Mai,,1754,75,Graine; de treffle,Flandre,,350,,743,10,,,237 447,10,,
Saadia Mai,,1754,75,Graine; de treffle,Hollande,,207,10,743,10,,,237 447,10,,
Saadia Mai,,1754,75,Graine; de treffle,Savoye,,186,,743,10,,,237 447,10,,
Saadia Mai,,1754,75,Graine; de triotet,Hollande,,17,,,,,,237 447,10,,
Saadia Mai,,1754,75,Graine de verre,Hollande,,30,,,,,,858,,,
Saadia Mai,,1754,75,Graine de verre,Nord,,828,,,,,,858,,,
Saadia Mai,,1754,75,Graisse,Espagne,,90,15,,,,,190,19,,
Saadia Mai,,1754,75,Graisse,Savoye,,100,4,,,,,190,19,,
Saadia Mai,,1754,75,Grelots,Hollande,,2,,,,,,,,,
Saadia Mai,,1754,75,Grenades,Italie,,2,,,,,,,,,
Saadia Mai,,1754,75,Grenat,Allemagne,,1 800,,,,,,1 850,,,
Saadia Mai,,1754,75,Grenat,Suisse,,50,,,,,,1 850,,,
Saadia Mai,,1754,75,Gruau,Angleterre,,248,15,,,,,2 753,3,le total devrait être 2753-13,
Saadia Mai,,1754,75,Gruau,Hollande,,2 504,18,,,,,2 753,3,,
Saadia Mai,,1754,76,Guinee,Hollande,,77 531,,,,,,,,,
Saadia Mai,,1754,76,Guinguans,Hollande,,1 960,,,,,,,,,
Saadia Mai,,1754,76,Haches paille,Hollande,,20,,,,,,,,,
Saadia Mai,,1754,76,Harangs; blancs,Allemagne,,580,,1 286,,,,54 608,18,,
Saadia Mai,,1754,76,Harangs; blancs,Angleterre,,208,,1 286,,,,54 608,18,,
Saadia Mai,,1754,76,Harangs; blancs,Flandre,,168,,1 286,,,,54 608,18,,
Saadia Mai,,1754,76,Harangs; blancs,Hollande,,234,,1 286,,,,54 608,18,,
Saadia Mai,,1754,76,Harangs; blancs,Savoye,,96,,1 286,,,,54 608,18,,
Saadia Mai,,1754,76,Harangs; Sorte,Angleterre,,53 315,,53 322,18,,,54 608,18,Subtotal omitted the 18 deniers,
Saadia Mai,,1754,76,Harangs; Sorte,Flandre,,5,8,53 322,18,,,54 608,18,,
Saadia Mai,,1754,76,Harangs; Sorte,Savoye,,2,10,53 322,18,,,54 608,18,,
Saadia Mai,,1754,76,Hardes,Savoye,,75,,,,,,2 550,,,
Saadia Mai,,1754,76,Hardes,Suisse,,2 475,,,,,,2 550,,,
Saadia Mai,,1754,77,Herbages,Italie,,70,,,,,,976,,,
Saadia Mai,,1754,77,Herbages,Savoye,,906,,,,,,976,,,
Saadia Mai,,1754,77,Herbes; capilaires,Isles,,3 857,14,5 808,14,,,25 533,14,,
Saadia Mai,,1754,77,Herbes; capilaires,Italie,,1 951,,5 808,14,,,25 533,14,,
Saadia Mai,,1754,77,Herbes; medecinalles,Isles,,9,,,,,,25 533,14,,
Saadia Mai,,1754,77,Herbes; d'orseille,Hollande,,775,10,19 183,,,,25 533,14,,
Saadia Mai,,1754,77,Herbes; d'orseille,Italie,,8 407,10,19 183,,,,25 533,14,,
Saadia Mai,,1754,77,Herbes; d'orseille,Portugal,,10 000,,19 183,,,,25 533,14,,
Saadia Mai,,1754,77,Herbes; vulneraires,Suisse,,533,,,,,,25 533,14,,
Saadia Mai,,1754,77,Horlogeries; boites; d'argent,Suisse,,180,,570,,570,,1 852 207,,Total seems incorrect,
Saadia Mai,,1754,77,Horlogeries; boites; d'or,Suisse,,60,,570,,570,,1 852 207,,,
Saadia Mai,,1754,77,Horlogeries; boites; de pendules,Suisse,,330,,570,,570,,1 852 207,,,
Saadia Mai,,1754,77,Horlogeries; chaines d'or,Suisse,,600,,,,,,1 852 207,,,
Saadia Mai,,1754,77,Horlogeries; diverses,Angleterre,,160,,859 331,,,,1 852 207,,le total devrait être 859 335,
Saadia Mai,,1754,77,Horlogeries; diverses,Hollande,,1 575,,859 331,,,,1 852 207,,,
Saadia Mai,,1754,77,Horlogeries; diverses,Italie,,857 600,,859 331,,,,1 852 207,,,
Saadia Mai,,1754,77,Horlogeries; horloges; de bois,Allemagne,,6 972,,8 220,,,,1 852 207,,,
Saadia Mai,,1754,77,Horlogeries; horloges; de fer,Allemagne,,40,,652,,8 220,,1 852 207,,,
Saadia Mai,,1754,77,Horlogeries; horloges; de fer,Suisse,,612,,652,,8 220,,1 852 207,,,
Saadia Mai,,1754,77,Horlogeries; horloges; de sable,Hollande,,596,,8 220,,,,1 852 207,,,
Saadia Mai,,1754,77,Horlogeries; montres; d'argent,Suisse,,235 096,,954 676,,,,1 852 207,,,
Saadia Mai,,1754,77,Horlogeries; montres; de cuivre,Suisse,,180,,954 676,,,,1 852 207,,,
Saadia Mai,,1754,77,Horlogeries; montres; d'or,Italie,,800,,719 400,,954 676,,1 852 207,,,
Saadia Mai,,1754,77,Horlogeries; montres; d'or,Suisse,,718 600,,719 400,,954 676,,1 852 207,,,
Saadia Mai,,1754,77,Horlogeries; mouvement; de montres,Suisse,,23 605,,25 636,,,,1 852 207,,,
Saadia Mai,,1754,77,Horlogeries; mouvement; de pendules,Flandre,,600,,2 031,,25 636,,1 852 207,,,
Saadia Mai,,1754,77,Horlogeries; mouvement; de pendules,Suisse,,1 431,,2 031,,25 636,,1 852 207,,,
Saadia Mai,,1754,77,Horlogeries; pendules,Suisse,,3 174,,,,,,1 852 207,,,
Milewski,,1754,78,Houblon,Allemagne,,75,,,,,,70 680,15,,
Milewski,,1754,78,Houblon,Flandre,,69 915,15,,,,,70 680,15,,
Milewski,,1754,78,Houblon,Hollande,,690,,,,,,70 680,15,,
Milewski,,1754,78,Huile; d'amandes,Hollande,,72,,3 358,,,,7 052 691,17,,
Milewski,,1754,78,Huile; d'amandes,Italie,,3 286,,3 358,,,,7 052 691,17,,
Milewski,,1754,78,Huile; d'ambre,Hollande,,92,,137,,,,7 052 691,17,,
Milewski,,1754,78,Huile; d'ambre,Nord,,45,,137,,,,7 052 691,17,,
Milewski,,1754,78,Huile; d'anis,Hollande,,98,,,,,,7 052 691,17,,
Milewski,,1754,78,Huile; de copahu,Hollande,,90,,670,,,,7 052 691,17,Le sous-total 1 aurait dû être 672,
Milewski,,1754,78,Huile; de copahu,Isles,,52,,670,,,,7 052 691,17,,
Milewski,,1754,78,Huile; de copahu,Portugal,,530,,670,,,,7 052 691,17,,
Milewski,,1754,78,Huile; de geroffle,Hollande,,4 795,,,,,,7 052 691,17,,
Milewski,,1754,78,Huile; de graine,Allemagne,,180,,23 878,2,,,7 052 691,17,,
Milewski,,1754,78,Huile; de graine,Flandre,,120,,23 878,2,,,7 052 691,17,,
Milewski,,1754,78,Huile; de graine,Hollande,,23 578,2,23 878,2,,,7 052 691,17,,
Milewski,,1754,78,Huile; de laurier,Allemagne,,152,,1 730,18,,,7 052 691,17,,
Milewski,,1754,78,Huile; de laurier,Hollande,,1 578,18,1 730,18,,,7 052 691,17,,
Milewski,,1754,78,Huile; de lin,Hollande,,123 264,5,160 829,13,,,7 052 691,17,,
Milewski,,1754,78,Huile; de lin,Italie,,31 287,18,160 829,13,,,7 052 691,17,,
Milewski,,1754,78,Huile; de lin,Levant,,1 057,10,160 829,13,,,7 052 691,17,,
Milewski,,1754,78,Huile; de lin,Nord,,5 220,,160 829,13,,,7 052 691,17,,
Milewski,,1754,78,Huile; de muscades,Hollande,,1 880,,,,,,7 052 691,17,,
Milewski,,1754,78,Huile; de noix,Allemagne,,20,,1 856,12,,,7 052 691,17,,
Milewski,,1754,78,Huile; de noix,Savoye,,1 656,12,1 856,12,,,7 052 691,17,,
Milewski,,1754,78,Huile; de noix,Suisse,,180,,1 856,12,,,7 052 691,17,,
Milewski,,1754,79,Huile; d'olive,Espagne,,1 189 765,,6 292 616,11,,,7 052 691,17,,
Milewski,,1754,79,Huile; d'olive,Hollande,,450,,6 292 616,11,,,7 052 691,17,,
Milewski,,1754,79,Huile; d'olive,Italie,,2 871 268,5,6 292 616,11,,,7 052 691,17,,
Milewski,,1754,79,Huile; d'olive,Levant,,2 228 200,,6 292 616,11,,,7 052 691,17,,
Milewski,,1754,79,Huile; d'olive,Portugal,,2 913,10,6 292 616,11,,,7 052 691,17,,
Milewski,,1754,79,Huile; d'olive,Savoye,,19,16,6 292 616,11,,,7 052 691,17,,
Milewski,,1754,79,Huile; de palmes,Hollande,,16,16,383,11,,,7 052 691,17,,
Milewski,,1754,79,Huile; de palmes,Isles,,366,15,383,11,,,7 052 691,17,,
Milewski,,1754,79,Huile; de plantes,Isles,,6,,,,,,7 052 691,17,,
Milewski,,1754,79,Huile; de poisson,Allemagne,,230,,530 155,,,,7 052 691,17,,
Milewski,,1754,79,Huile; de poisson,Danemark,,5 680,,530 155,,,,7 052 691,17,,
Milewski,,1754,79,Huile; de poisson,Espagne,,34 174,5,530 155,,,,7 052 691,17,,
Milewski,,1754,79,Huile; de poisson,Flandre,,512,10,530 155,,,,7 052 691,17,,
Milewski,,1754,79,Huile; de poisson,Hollande,,42 874,10,530 155,,,,7 052 691,17,,
Milewski,,1754,79,Huile; de poisson,Isles,,446 683,15,530 155,,,,7 052 691,17,,
Milewski,,1754,79,Huile; de souffre,Hollande,,62,10,,,,,7 052 691,17,,
Milewski,,1754,79,Huile; de terebenthine,Hollande,,67,10,,,,,7 052 691,17,,
Milewski,,1754,79,Huile; de vitriol,Hollande,,18 061,10,30 165,10,,,7 052 691,17,,
Milewski,,1754,79,Huile; de vitriol,Flandre,,12 104,,30 165,10,,,7 052 691,17,,
Milewski,,1754,79,Huitres; à l'écaille,Angleterre,,27 758,9,27 764,9,,,27 764,9,,
Milewski,,1754,79,Huitres; à l'écaille,Flandre,,6,,27 764,9,,,27 764,9,,
Milewski,,1754,79,Jais,Espagne,,1 596,15,,,,,,,,
Milewski,,1754,79,Jalap,Espagne,,89 694,10,,,,,96 977,10,,
Milewski,,1754,79,Jalap,Hollande,,2 283,,,,,,96 977,10,,
Milewski,,1754,79,Jalap,Levant,,5 000,,,,,,96 977,10,,
Milewski,,1754,80,Jambons,Allemagne,,1 811,10,,,,,16 069,,,
Milewski,,1754,80,Jambons,Espagne,,2 082,16,,,,,16 069,,,
Milewski,,1754,80,Jambons,Flandre,,487,16,,,,,16 069,,,
Milewski,,1754,80,Jambons,Hollande,,7 210,12,,,,,16 069,,,
Milewski,,1754,80,Jambons,Italie,,150,,,,,,16 069,,,
Milewski,,1754,80,Jambons,Nord,,1 496,16,,,,,16 069,,,
Milewski,,1754,80,Jambons,Portugal,,2 829,10,,,,,16 069,,,
Milewski,,1754,80,Jarres de terre,Espagne,,30,,,,,,,,,
Milewski,,1754,80,Jaspe ouvré,Flandre,,66,,,,,,,,,
Milewski,,1754,80,Jaune de naples,Hollande,,12,,,,,,5 126,,,
Milewski,,1754,80,Jaune de naples,Italie,,5 114,,,,,,5 126,,,
Milewski,,1754,80,Jets de terre,Hollande,,270,,,,,,,,,
Milewski,,1754,80,Images; de papier,Allemagne,,1 225,1 405,,,,,10 446,,,
Milewski,,1754,80,Images; de papier,Flandre,,180,1 405,,,,,10 446,,,
Milewski,,1754,80,Images; de parchemin,Flandre,,7 370,,,,,,10 446,,,
Milewski,,1754,80,Images; de veslin,Allemagne,,156,1 671,,,,,10 446,,,
Milewski,,1754,80,Images; de veslin,Flandre,,1 515,1 671,,,,,10 446,,,
Milewski,,1754,80,Inde; fine,Hollande,,13 605,,,,,,15 877,10,,
Milewski,,1754,80,Inde; platte,Hollande,,2 272,10,,,,,15 877,10,,
Milewski,,1754,80,Indienne,Hollande,,110 244,,,,,,389 099,,,
Milewski,,1754,80,Indienne,Levant,,273 468,,,,,,389 099,,,
Milewski,,1754,80,Indienne,Nord,,5 250,,,,,,389 099,,,
Milewski,,1754,80,Indienne,Suisse,,137,,,,,,389 099,,,
Milewski,,1754,81,Indigo,Espagne,,328 560,,,,,,11 185 084,,,
Milewski,,1754,81,Indigo,Flandre,,330,,,,,,11 185 084,,,
Milewski,,1754,81,Indigo,Hollande,,58 378,,,,,,11 185 084,,,
Milewski,,1754,81,Indigo,Isles,,10 790 316,,,,,,11 185 084,,,
Milewski,,1754,81,Indigo,Italie,,7 500,,,,,,11 185 084,,,
Milewski,,1754,81,Instrumens de musique; divers,Allemagne,,4 823,10,4 963,10,,,13 545,8,,
Milewski,,1754,81,Instrumens de musique; divers,Angleterre,,140,,4 963,10,,,13 545,8,,
Milewski,,1754,81,Instrumens de musique; fluttes,Flandre,,180,,,,,,13 545,8,,
Milewski,,1754,81,Instrumens de musique; hautbois,Flandre,,19,,,,,,13 545,8,,
Milewski,,1754,81,Instrumens de musique; violons,Allemagne,,7 413,,8 382,18,,,13 545,8,,
Milewski,,1754,81,Instrumens de musique; violons,Flandre,,24,,8 382,18,,,13 545,8,,
Milewski,,1754,81,Instrumens de musique; violons,Suisse,,945,18,8 382,18,,,13 545,8,,
Milewski,,1754,81,Jongs à fre chaise,Flandre,,6 510,,,,,,6 601,17,,
Milewski,,1754,81,Jongs à fre chaise,Hollande,,91,17,,,,,6 601,17,,
Milewski,,1754,81,Jouets d'enfance,Allemagne,,1 150,,,,,,,,,
Milewski,,1754,81,Jpécacuana,Hollande,,120,,,,,,4 920,,,
Milewski,,1754,81,Jpécacuana,Portugal,,4 800,,,,,,4 920,,,
Milewski,,1754,81,Jris,Italie,,2 452,10,,,,,2 677,10,,
Milewski,,1754,81,Jris,Levant,,225,,,,,,2 677,10,,
Milewski,,1754,82,Jus; de citrons,Espagne,,4 837,10,27 397,7,,,155 995,7,Le sous-total 1 aurait dû être 27389-7,
Milewski,,1754,82,Jus; de citrons,Hollande,,550,,27 397,7,,,155 995,7,,
Milewski,,1754,82,Jus; de citrons,Isles,,280,10,27 397,7,,,155 995,7,Le total aurait dû être 155987-7,
Milewski,,1754,82,Jus; de citrons,Italie,,17 525,18,27 397,7,,,155 995,7,,
Milewski,,1754,82,Jus; de citrons,Levant,,4 195,9,27 397,7,,,155 995,7,,
Milewski,,1754,82,Jus; de reglisse,Hollande,,151,17,128 598,,,,155 995,7,,
Milewski,,1754,82,Jus; de reglisse,Italie,,128 446,3,128 598,,,,155 995,7,,
Milewski,,1754,82,Lacque platte,Italie,,9 693,,,,,,,,,
Milewski,,1754,82,Laine; d'agnelin,Espagne,,41 391,,134 652,17,,,15 860 581,2,,
Milewski,,1754,82,Laine; d'agnelin,Hollande,,53 872,17,134 652,17,,,15 860 581,2,,
Milewski,,1754,82,Laine; d'agnelin,Nord,,39 389,,134 652,17,,,15 860 581,2,,
Milewski,,1754,82,Laine; d'allemagne,Hollande,,28 068,15,141 775,15,,,15 860 581,2,,
Milewski,,1754,82,Laine; d'allemagne,Nord,,113 707,,141 775,15,,,15 860 581,2,,
Milewski,,1754,82,Laine; d'autriche,Nord,,9 200,,,,,,15 860 581,2,,
Milewski,,1754,82,Laine; brute,Angleterre,,44 840,5,,,,,15 860 581,2,,
Milewski,,1754,,,,,8 160,,,,,,15 860 581,2,,
Milewski,,1754,82,Laine; de chevron,Levant,,842 754,,,,,,15 860 581,2,,
Milewski,,1754,82,Laine; commune,Flandre,,4 986,,39 686,15,,,15 860 581,2,,
Milewski,,1754,82,Laine; commune,Nord,,34 700,15,39 686,15,,,15 860 581,2,,
Milewski,,1754,82,Laine; d'Espagne,Espagne,,8 709 274,5,8 816 455,10,,,15 860 581,2,,
Milewski,,1754,82,Laine; d'Espagne,Hollande,,16 968,15,8 816 455,10,,,15 860 581,2,,
Milewski,,1754,82,Laine; d'Espagne,Portugal,,90 212,10,8 816 455,10,,,15 860 581,2,,
Milewski,,1754,82,Laine; filée,Angleterre,,7980,7,8935,2,,,15 860 581,2,,
Milewski,,1754,82,Laine; filée,Espagne,,818,15,8935,2,,,15 860 581,2,,
Milewski,,1754,82,Laine; filée,Flandre,,136,,8935,2,,,15 860 581,2,,
Milewski,,1754,82,Laine; d'hollande,Hollande,,1 246,,,,,,15 860 581,2,,
Milewski,,1754,83,Laine; lavée,Angleterre,,14 800,,1 424 221,8,,,15 860 581,2,,
Milewski,,1754,83,Laine; lavée,Espagne,,129 908,18,1 424 221,8,,,15 860 581,2,,
Milewski,,1754,83,Laine; lavée,Flandre,,1 296,,1 424 221,8,,,15 860 581,2,,
Milewski,,1754,83,Laine; lavée,Italie,,525 860,10,1 424 221,8,,,15 860 581,2,,
Milewski,,1754,83,Laine; lavée,Levant,,752 356,,1 424 221,8,,,15 860 581,2,,
Milewski,,1754,83,Laine; de levant,Hollande,,550,,607,12,,,15 860 581,2,,
Milewski,,1754,83,Laine; de levant,Suisse,,57,12,607,12,,,15 860 581,2,,
Milewski,,1754,83,Laine; peignée,Allemagne,,900,,82 193,5,,,15 860 581,2,,
Milewski,,1754,83,Laine; peignée,Angleterre,,16 586,15,82 193,5,,,15 860 581,2,,
Milewski,,1754,83,Laine; peignée,Flandre,,46 602,10,82 193,5,,,15 860 581,2,,
Milewski,,1754,83,Laine; peignée,Hollande,,18 104,,82 193,5,,,15 860 581,2,,
Milewski,,1754,83,Laine; pellade,Savoye,,248,,21 935,18,,,15 860 581,2,,
Milewski,,1754,83,Laine; pellade,Suisse,,21 687,18,21 935,18,,,15 860 581,2,,
Milewski,,1754,83,Laine; de pologne,Hollande,,3 942,,5 348,5,,,15 860 581,2,,
Milewski,,1754,83,Laine; de Pologne,Nord,,1 406,5,5 348,5,,,15 860 581,2,,
Milewski,,1754,83,Laine; de Portugal,Portugal,,93 505,,,,,,15 860 581,2,,
Milewski,,1754,83,Laine; de Segovie,Espagne,,248 051,4,265 323,14,,,15 860 581,2,,
Milewski,,1754,83,Laine; de Segovie,Nord,,17 272,10,265 323,14,,,15 860 581,2,,
Milewski,,1754,83,Laine; surge,Espagne,,569 745,8,3 676 801,16,,,15 860 581,2,,
Milewski,,1754,83,Laine; surge,Italie,,80 862,8,3 676 801,16,,,15 860 581,2,,
Milewski,,1754,83,Laine; surge,Levant,,3 022 146,,3 676 801,16,,,15 860 581,2,,
Milewski,,1754,83,Laine; surge,Nord,,3 448,,3 676 801,16,,,15 860 581,2,,
Milewski,,1754,83,Laine; surge,Savoye,,600,,3 676 801,16,,,15 860 581,2,,
Milewski,,1754,83,Laine; en toison,Angleterre,,8 640,,,,,,15 860 581,2,,
Milewski,,1754,83,Laine; de vigogne,Espagne,,233 713,,234 298,,,,15 860 581,2,,
Milewski,,1754,83,Laine; de vigogne,Hollande,,585,,234 298,,,,15 860 581,2,,
Milewski,,1754,83,Lames; d'épée,Espagne,,6,,7 777,,,,,,,
Milewski,,1754,83,Lames; d'épée,Flandre,,283,10,7 777,,,,,,,
Milewski,,1754,83,Lames; d'épée,Hollande,,7 487,10,7 777,,,,,,,
Milewski,,1754,84,Lampes de leton,Suisse,,64,10,,,,,,,,
Milewski,,1754,84,Langues; de morue,Isles,,300,,,,,,2 606,6,,
Milewski,,1754,84,Langues; salées,Angleterre,,2 160,,2 306,6,,,2 606,6,,
Milewski,,1754,84,Langues; salées,Flandre,,3,,2 306,6,,,2 606,6,,
Milewski,,1754,84,Langues; salées,Nord,,31,16,2 306,6,,,2 606,6,,
Milewski,,1754,84,Langues; salées,Suisse,,111,10,2 306,6,,,2 606,6,,
Milewski,,1754,84,Lard,Allemagne,,4,16,,,,,104 646,7,,
Milewski,,1754,84,Lard,Angleterre,,104 641,11,,,,,104 646,7,,
Milewski,,1754,84,Lassets; de fil,Italie,,147,,379,,,,799,,,
Milewski,,1754,84,Lassets; de fil,Savoye,,232,,379,,,,799,,,
Milewski,,1754,84,Lassets; de filozelle,Italie,,420,,,,,,799,,,
Milewski,,1754,84,Lattes,Allemagne,,7 419,14,,,,,15 406,4,,
Milewski,,1754,84,Lattes,Espagne,,7 914,,,,,,15 406,4,,
Milewski,,1754,84,Lattes,Hollande,,72,10,,,,,15 406,4,,
Milewski,,1754,84,Legumes,Espagne,,960,,,,,,255 181,,,
Milewski,,1754,84,Legumes,Hollande,,6 511,10,,,,,255 181,,,
Milewski,,1754,84,Legumes,Italie,,115 237,,,,,,255 181,,,
Milewski,,1754,84,Legumes,Levant,,132 442,10,,,,,255 181,,,
Milewski,,1754,84,Legumes,Savoye,,30,,,,,,255 181,,,
Milewski,,1754,85,Leton; en feuilles,Allemagne,,92 353,12,99 579,2,,,206 057,10,,
Milewski,,1754,85,Leton; en feuilles,Hollande,,22,10,99 579,2,,,206 057,10,,
Milewski,,1754,85,Leton; en feuilles,Savoye,,7 203,,99 579,2,,,206 057,10,,
Milewski,,1754,85,Leton; gratté,Allemagne,,12 428,16,45 788,16,,,206 057,10,,
Milewski,,1754,85,Leton; gratté,Nord,,33 360,,45 788,16,,,206 057,10,,
Milewski,,1754,85,Leton; ouvré,Hollande,,3 102,,,,,,206 057,10,,
Milewski,,1754,85,Leton; en planches,Suisse,,57 587,12,,,,,206 057,10,,
Milewski,,1754,85,Librairie,Espagne,,1 620,,,,,,183 556,,Le total aurait dû être 183576,
Milewski,,1754,85,Librairie,Hollande,,33 170,,,,,,183 556,,,
Milewski,,1754,85,Librairie,Italie,,36 946,,,,,,183 556,,,
Milewski,,1754,85,Librairie,Suisse,,111 840,,,,,,183 556,,,
Milewski,,1754,85,Liege,Espagne,,84 219,4,,,,,84 240,4,,
Milewski,,1754,85,Liege,Savoye,,21,,,,,,84 240,4,,
Milewski,,1754,86,Limes; d'acier,Espagne,,1 080,,49 789,5,,,51 848,15,,
Milewski,,1754,86,Limes; d'acier,Flandre,,279,,49 789,5,,,51 848,15,,
Milewski,,1754,86,Limes; d'acier,Hollande,,14 856,,49 789,5,,,51 848,15,,
Milewski,,1754,86,Limes; d'acier,Nord,,32 742,,49 789,5,,,51 848,15,,
Milewski,,1754,86,Limes; d'acier,Suisse,,832,5,49 789,5,,,51 848,15,,
Milewski,,1754,86,Limes; de fer,Hollande,,1 640,,2 059,10,,,51 848,15,,
Milewski,,1754,86,Limes; de fer,Nord,,394,10,2 059,10,,,51 848,15,,
Milewski,,1754,86,Limes; de fer,Savoye,,25,,2 059,10,,,51 848,15,,
Milewski,,1754,86,Limeneas,Hollande,,11 405,,,,,,15 005,,,
Milewski,,1754,86,Limeneas,Nord,,3 600,,,,,,15 005,,,
Milewski,,1754,86,Lin; cru,Allemagne,,285,,157 694,1,,,221 219,13,,
Milewski,,1754,86,Lin; cru,Espagne,,334,16,157 694,1,,,221 219,13,,
Milewski,,1754,86,Lin; cru,Flandre,,201,15,157 694,1,,,221 219,13,,
Milewski,,1754,86,Lin; cru,Hollande,,14 552,10,157 694,1,,,221 219,13,,
Milewski,,1754,86,Lin; cru,Italie,,13 755,,157 694,1,,,221 219,13,,
Milewski,,1754,86,Lin; cru,Levant,,21 450,12,157 694,1,,,221 219,13,,
Milewski,,1754,86,Lin; cru,Nord,,98 504,8,157 694,1,,,221 219,13,,
Milewski,,1754,86,Lin; cru,Russie,,5 280,,157 694,1,,,221 219,13,,
Milewski,,1754,86,Lin; cru,Suede,,3 330,,157 694,1,,,221 219,13,,
Milewski,,1754,86,Lin; en gerbes,Flandre,,13 841,5,,,,,221 219,13,,
Milewski,,1754,86,Lin; peignée,Allemagne,,412,10,49 684,7,,,221 219,13,,
