Data entry by,Source,Year,Sheet,Marchandises,Pays,Quotités,Leur Valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Leur Valeur (sub-total 3),Total,Remarks
Fatima Z.,AN F12 245,1777,127,Semen contra,Hollande,6 825,20 475,,,,,
Fatima Z.,AN F12 245,1777,127,Sené,Levant,18 000,27 000,,,,,
Fatima Z.,AN F12 245,1777,127,Sirop; des isles,Isles,10 523,5 644,,,,139 521,
Fatima Z.,AN F12 245,1777,127,Sirop; melasse,Isles,1 121 760,133 877,,,,139 521,
Fatima Z.,AN F12 245,1777,127,Sotiveaux,Angleterre,273,8 190,,,,108 076,
Fatima Z.,AN F12 245,1777,127,Sotiveaux,Danemark,,27 358,,,,108 076,
Fatima Z.,AN F12 245,1777,127,Sotiveaux,Nord,,46 998,,,,108 076,
Fatima Z.,AN F12 245,1777,127,Sotiveaux,Suède,851,25 530,,,,108 076,
Fatima Z.,AN F12 245,1777,127,Soude,Angleterre,48,16 800,,,,1 895 836,
Fatima Z.,AN F12 245,1777,127,Soude,Espagne,9 473 649,996 201,,,,1 895 836,
Fatima Z.,AN F12 245,1777,127,Soude,Flandres,40 355,11 156,,,,1 895 836,
Fatima Z.,AN F12 245,1777,127,Soude,Hollande,45 500,8 416,,,,1 895 836,
Fatima Z.,AN F12 245,1777,127,Soude,Italie,4 132 949,413 284,,,,1 895 836,
Fatima Z.,AN F12 245,1777,127,Soude,Naples,2 490 900,199 272,,,,1 895 836,
Fatima Z.,AN F12 245,1777,127,Soude,Gènes,49 000,3 920,,,,1 895 836,
Fatima Z.,AN F12 245,1777,127,Soude,Levant,2 128 506,212 850,,,,1 895 836,
Fatima Z.,AN F12 245,1777,127,Soude,Savoye,339 373,33 937,,,,1 895 836,
Fatima Z.,AN F12 245,1777,127,Souffre,Italie,4 037 845,605 676,,,,,
Fatima Z.,AN F12 245,1777,129,Souliers,Allemagne,88,2 096,,,,,
Fatima Z.,AN F12 245,1777,129,Soye; crue,Espagne,4 997,61 781,,,,8 775 361,
Fatima Z.,AN F12 245,1777,129,Soye; crue,Hollande,200,3 600,,,,8 775 361,
Fatima Z.,AN F12 245,1777,129,Soye; crue,Italie,99 609,1 195 308,,,,8 775 361,
Fatima Z.,AN F12 245,1777,129,Soye; crue,Naples,323 460,3 881 520,,,,8 775 361,
Fatima Z.,AN F12 245,1777,129,Soye; crue,Gènes,17 942,215 304,,,,8 775 361,
Fatima Z.,AN F12 245,1777,129,Soye; crue,Levant,100 285,1 203 420,,,,8 775 361,
Fatima Z.,AN F12 245,1777,129,Soye; crue,Savoye,90 434,1 085 238,,,,8 775 361,
Fatima Z.,AN F12 245,1777,129,Soye; crue,Suisse,36 370,1 091 100,,,,8 775 361,
Fatima Z.,AN F12 245,1777,129,Soye; crue,Indes,1 465,38 090,,,,8 775 361,
Fatima Z.,AN F12 245,1777,129,Soye de porc,Hollande,4 480,3 584,,,,53 308,
Fatima Z.,AN F12 245,1777,129,Soye de porc,Nord,15 470,12 376,,,,53 308,
Fatima Z.,AN F12 245,1777,129,Soye de porc,Russie,46 685,37 348,,,,53 308,
Fatima Z.,AN F12 245,1777,129,Squine,Hollande,5 330,3 198,,,,,
Fatima Z.,AN F12 245,1777,129,Stil de grain,Hollande,4 488,3 433,,,,,
Fatima Z.,AN F12 245,1777,129,Storax,Flandres,120,1 200,,,,,
Fatima Z.,AN F12 245,1777,129,Sublimé,Hollande,795,4 450,,,,,
Fatima Z.,AN F12 245,1777,131,Sucre; blanc,Isles,74 476 700,44 686 020,,,,108 100 442,
Fatima Z.,AN F12 245,1777,131,Sucre; brut,Isles,119 744 210,44 775 226,,,,108 100 442,
Fatima Z.,AN F12 245,1777,131,Sucre; en pains,Flandres,14 385,14 385,34 466,,,108 100 442,
Fatima Z.,AN F12 245,1777,131,Sucre; en pains,Hollande,3 480,3 480,34 466,,,108 100 442,
Fatima Z.,AN F12 245,1777,131,Sucre; en pains,Suisse,18 446,16 601,34 466,,,108 100 442,
Fatima Z.,AN F12 245,1777,131,Sucre; terré,Isles,31 642 829,15 172 273,,,,108 100 442,
Fatima Z.,AN F12 245,1777,131,Sucre; ….,Isles,10 232 809,3 432 457,,,,108 100 442,
Fatima Z.,AN F12 245,1777,133,Suif,Allemagne,3 954,1 977,,,,518 560,
Fatima Z.,AN F12 245,1777,133,Suif,Angleterre,9 565,4 709,,,,518 560,
Fatima Z.,AN F12 245,1777,133,Suif,Espagne,16 900,7 580,,,,518 560,
Fatima Z.,AN F12 245,1777,133,Suif,Hollande,137 551,33 184,,,,518 560,
Fatima Z.,AN F12 245,1777,133,Suif,Italie,885 722,221 636,,,,518 560,
Fatima Z.,AN F12 245,1777,133,Suif,Naples,31 196,7 799,,,,518 560,
Fatima Z.,AN F12 245,1777,133,Suif,Levant,41 537,10 384,,,,518 560,
Fatima Z.,AN F12 245,1777,133,Suif,Nord,102 505,40 079,,,,518 560,
Fatima Z.,AN F12 245,1777,133,Suif,Russie,466 754,188 559,,,,518 560,
Fatima Z.,AN F12 245,1777,133,Suif,Savoye,9 834,2 653,,,,518 560,
Fatima Z.,AN F12 245,1777,133,Sumac,Espagne,20 000,1 800,,,,43 537,
Fatima Z.,AN F12 245,1777,133,Sumac,Hollande,7 970,1 037,,,,43 537,
Fatima Z.,AN F12 245,1777,133,Sumac,Italie,14 880,1 273,,,,43 537,
Fatima Z.,AN F12 245,1777,133,Sumac,Naples,70 000,5 600,,,,43 537,
Fatima Z.,AN F12 245,1777,133,Sumac,gènes,30 000,7 500,,,,43 537,
Fatima Z.,AN F12 245,1777,133,Sumac,Portugal,235 085,26 327,,,,43 537,
Fatima Z.,AN F12 245,1777,133,Tabac; d'Espagne,Espagne,88 773,310 763,,,,6 706 364,
Fatima Z.,AN F12 245,1777,133,Tabac; fabriqué,Isles,7 250,8 713,,,,6 706 364,
Fatima Z.,AN F12 245,1777,133,Tabac; en feuilles,Angleterre,847 735,671 428,6 386 888,,,6 706 364,
Fatima Z.,AN F12 245,1777,133,Tabac; en feuilles,Hollande,5 604 865,4 231 378,6 386 888,,,6 706 364,
Fatima Z.,AN F12 245,1777,133,Tabac; en feuilles,Levant,18 990,56 970,6 386 888,,,6 706 364,
Fatima Z.,AN F12 245,1777,133,Tabac; en feuilles,Russie,267 105,213 824,6 386 888,,,6 706 364,
Fatima Z.,AN F12 245,1777,133,Tabac; en feuilles,Isles,1 213 288,1 213 288,6 386 888,,,6 706 364,
Fatima Z.,AN F12 245,1777,133,Tableaux,Allemagne,380,3 800,,,,273 398,
Fatima Z.,AN F12 245,1777,133,Tableaux,Angleterre,1 862,18 620,,,,273 398,
Fatima Z.,AN F12 245,1777,133,Tableaux,Flandres,12 398,247 960,,,,273 398,
Fatima Z.,AN F12 245,1777,133,Tableaux,Savoye,1 006,3 018,,,,273 398,
Fatima Z.,AN F12 245,1777,133,Taffia,Isles,1 692,169 188,,,,,
Fatima Z.,AN F12 245,1777,133,Tapis,Allemagne,,3 494,,,,,
Fatima Z.,AN F12 245,1777,135,Tartre,Espagne,10 000,2 500,,,,95 968,
Fatima Z.,AN F12 245,1777,135,Tartre,Italie,120 841,30 210,,,,95 968,
Fatima Z.,AN F12 245,1777,135,Tartre,Naples,210 363,50 487,,,,95 968,
Fatima Z.,AN F12 245,1777,135,Tartre,gènes,53 215,12 771,,,,95 968,
Fatima Z.,AN F12 245,1777,135,Térébenthine,Hollande,174 165,60 076,,,,82 978,
Fatima Z.,AN F12 245,1777,135,Térébenthine,Gènes,11 200,2 800,,,,82 978,
Fatima Z.,AN F12 245,1777,135,Térébenthine,Levant,1 200,2 400,,,,82 978,
Fatima Z.,AN F12 245,1777,135,Térébenthine,Savoye,5 947,10 058,,,,82 978,
Fatima Z.,AN F12 245,1777,135,Térébenthine,Suisse,19 110,7 644,,,,82 978,
Fatima Z.,AN F12 245,1777,135,Terse; à ciment,Savoye,8 334,1 666,,,,100 852,
Fatima Z.,AN F12 245,1777,135,Terse; à pipes,Hollande,,1 190,,,,100 852,
Fatima Z.,AN F12 245,1777,135,Terse; de porcelaine,Italie,1 006 400,92 610,97 996,,,100 852,
Fatima Z.,AN F12 245,1777,135,Terse; de porcelaine,Savoye,44 884,5 386,97 996,,,100 852,
Fatima Z.,AN F12 245,1777,135,Thé,Hollande,3 166,9 616,,,,,
Fatima Z.,AN F12 245,1777,135,Thon; mariné,Italie,70 475,21 142,130 842,,,149 705,
Fatima Z.,AN F12 245,1777,135,Thon; mariné,Savoye,109 700,109 700,130 842,,,149 705,
Fatima Z.,AN F12 245,1777,135,Thon; salé,Savoye,13 800,6 900,,,,149 705,
Fatima Z.,AN F12 245,1777,135,Thon; thomine,Espagne,29 909,11 963,,,,149 705,
Fatima Z.,AN F12 245,1777,137,Toile; bazin,Espagne,9 711,60 266,243 647,,,14 614 324,
Fatima Z.,AN F12 245,1777,137,Toile; bazin,Flandres,4 278,7 490,243 647,,,14 614 324,
Fatima Z.,AN F12 245,1777,137,Toile; bazin,Hollande,4 053,40 535,243 647,,,14 614 324,
Fatima Z.,AN F12 245,1777,137,Toile; bazin,Nord,18 429,110 576,243 647,,,14 614 324,
Fatima Z.,AN F12 245,1777,137,Toile; bazin,Suisse,995,3 980,243 647,,,14 614 324,
Fatima Z.,AN F12 245,1777,137,Toile; bazin,Indes,520,20 800,243 647,,,14 614 324,
Hichem Omri,AN F12 245,1777,139,Toile; De chanvre,Allemagne,17 661,35 243,233 053,,,14 614 324,
Hichem Omri,AN F12 245,1777,139,Toile; De chanvre,Nord,36 715,73 430,233 053,,,14 614 324,
Hichem Omri,AN F12 245,1777,139,Toile; De chanvre,Russie,62 190,124 380,233 053,,,14 614 324,
Hichem Omri,AN F12 245,1777,139,Toile; commune,Flandre,1 154 578,2 886 445,,,,14 614 324,
Hichem Omri,AN F12 245,1777,139,Toile; De coton,Espagne,7 791,77 910,193 752,,,14 614 324,
Hichem Omri,AN F12 245,1777,139,Toile; De coton,Flandre,9 270,37 080,193 752,,,14 614 324,
Hichem Omri,AN F12 245,1777,139,Toile; De coton,Geneve,8 892,44 462,193 752,,,14 614 324,
Hichem Omri,AN F12 245,1777,139,Toile; De coton,Suisse,13 055,34 300,193 752,,,14 614 324,
Hichem Omri,AN F12 245,1777,139,Toile; coutil,Allemagne,8 531,12 796,146 837,,,14 614 324,
Hichem Omri,AN F12 245,1777,139,Toile; coutil,Espagne,880,2 640,146 837,,,14 614 324,
Hichem Omri,AN F12 245,1777,139,Toile; coutil,Flandre,3 924,117 720,146 837,,,14 614 324,
Hichem Omri,AN F12 245,1777,139,Toile; coutil,Hollande,1 240,3 721,146 837,,,14 614 324,
Hichem Omri,AN F12 245,1777,139,Toile; coutil,Nord,221,9 960,146 837,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; Diverses,Danemark,1 800,3 600,1 068 112,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; Diverses,Espagne,148 790,148 790,1 068 112,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; Diverses,Flandre,23 010,23 010,1 068 112,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; Diverses,Hollande,1 250,1 250,1 068 112,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; Diverses,Levant,184 200,,1 068 112,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; Diverses,Levant,19 347,423 720,1 068 112,,,14 614 324,2 Qtités pour Levant
Hichem Omri,AN F12 245,1777,141,Toile; Diverses,Nord,9 038,,1 068 112,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; Diverses,Nord,194 327,466 242,1 068 112,,,14 614 324,2 Qtités pour Nord
Hichem Omri,AN F12 245,1777,141,Toile; Diverses,Savoye,1 000,1 500,1 068 112,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; D'emballage,Espagne,1 246,11 214,115 000,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; D'emballage,Hollande,73 990,73 990,115 000,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; D'emballage,Italie,1 500,1 500,115 000,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; D'emballage,Genes,6 200,4 650,115 000,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; D'emballage,Nord,15 846,15 846,115 000,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; D'emballage,Russie,600,6 600,115 000,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; D'emballage,Savoye,1 200,1 200,115 000,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; Grosse,Flandre,1 429 238,2 858 476,,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; Des Indes,Flandre,1 201,25 910,1 895 479,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; Des Indes,Geneve,1 555,46 672,1 895 479,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; Des Indes,Hollande,81 773,1 013 980,1 895 479,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; Des Indes,Suisse,8 700,30 450,1 895 479,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; Des Indes,Indes,78 385,778 467,1 895 479,,,14 614 324,
Hichem Omri,AN F12 245,1777,141,Toile; De levant,Levant,123 120,217 870,,,,14 614 324,
Hichem Omri,AN F12 245,1777,143,Toile; De lin; Blanches,Flandre,7 150,21 450,418 450,469 625,,14 614 324,
Hichem Omri,AN F12 245,1777,143,Toile; De lin; Blanches,Levant,78 700,393 500,418 450,469 625,,14 614 324,
Hichem Omri,AN F12 245,1777,143,Toile; De lin; Blanches,Savoye,700,3 500,418 450,469 625,,14 614 324,
Hichem Omri,AN F12 245,1777,143,Toile; De lin; D'hollande,Hollande,10 235,51 175,,469 625,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; Linge de table,Flandre,8 049,56 136,,,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; Peinte,Espagne,20 955,125 730,1 416 610,,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; Peinte,Flandre,31 609,74 307,1 416 610,,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; Peinte,Geneve,211,1 055,1 416 610,,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; Peinte,Hollande,9 447,51 287,1 416 610,,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; Peinte,Genes,20,1 000,1 416 610,,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; Peinte,Levant,13 820,276 400,1 416 610,,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; Peinte,Nord,1 393,63 215,1 416 610,,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; Peinte,Savoye,497,9 950,1 416 610,,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; Peinte,Suisse,259 045,813 666,1 416 610,,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; Platille,Nord,30 824,319 060,,,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; De suisse,Suisse,685 745,2 228 671,,,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; A voile,Danemark,8 175,16 350,265 551,,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; A voile,Hollande,83 069,83 069,265 551,,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; A voile,Nord,140,,265 551,,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; A voile,Nord,15 580,34 853,265 551,,,14 614 324,2 Qtités pour Nord
Hichem Omri,AN F12 245,1777,145,Toile; A voile,Russie,76 274,121 135,265 551,,,14 614 324,
Hichem Omri,AN F12 245,1777,145,Toile; A voile,Suede,6 697,10 144,265 551,,,14 614 324,
Hichem Omri,AN F12 245,1777,147,Tournesol,Flandre,11 405,6 155,,,,11 534,
Hichem Omri,AN F12 245,1777,147,Tournesol,Hollande,8 232,5 379,,,,11 534,
Hichem Omri,AN F12 245,1777,147,Toutenague,Indes,92 850,61 281,,,,,
Hichem Omri,AN F12 245,1777,147,Tuites,Allemagne,78 150,1 706,,,,,
Hichem Omri,AN F12 245,1777,147,"Vaches, genisses et taurreaux",Allemagne,586,25 636,,,,166 352,
Hichem Omri,AN F12 245,1777,147,"Vaches, genisses et taurreaux",Espagne,18,1 440,,,,166 352,
Hichem Omri,AN F12 245,1777,147,"Vaches, genisses et taurreaux",Flandre,834,41 095,,,,166 352,
Hichem Omri,AN F12 245,1777,147,"Vaches, genisses et taurreaux",Savoye,1 341,89 625,,,,166 352,
Hichem Omri,AN F12 245,1777,147,"Vaches, genisses et taurreaux",Suisse,178,8 556,,,,166 352,
Hichem Omri,AN F12 245,1777,147,Vanille,Espagne,99,6 657,,,,16 657,
Hichem Omri,AN F12 245,1777,147,Vanille,Geneve,200,10 000,,,,16 657,
Hichem Omri,AN F12 245,1777,147,Végetal,Espagne,1 000,1 000,,,,,
Hichem Omri,AN F12 245,1777,147,Verdes,Portugal,1 275,1 530,,,,,
Hichem Omri,AN F12 245,1777,147,Vermichel,Italie,332 454,66 947,,,,223 649,
Hichem Omri,AN F12 245,1777,147,Vermichel,Naples,161 976,48 592,,,,223 649,
Hichem Omri,AN F12 245,1777,147,Vermichel,Genes,265 970,79 791,,,,223 649,
Hichem Omri,AN F12 245,1777,147,Vermichel,Levant,5 550,1 665,,,,223 649,
Hichem Omri,AN F12 245,1777,147,Vermichel,Savoye,132 510,26 654,,,,223 649,
Hichem Omri,AN F12 245,1777,147,Vermillon,Hollande,24 425,99 533,,,,,
Hichem Omri,AN F12 245,1777,147,Verres;assortis ,Allemagne,404 782,404 782,,,,960 921,
Hichem Omri,AN F12 245,1777,147,Verres; Blancs,Allemagne,74 870,104 818,,,,960 921,
Hichem Omri,AN F12 245,1777,147,Verres; De Bohème,Allemagne,74 208,116 237,,,,960 921,
Hichem Omri,AN F12 245,1777,147,Verres; Communs,Allemagne,35 488,17 918,22 663,,,960 921,
Hichem Omri,AN F12 245,1777,147,Verres; Communs,Flandre,1 511,1 511,22 663,,,960 921,
Hichem Omri,AN F12 245,1777,147,Verres; Communs,Nord,3 234,3 234,22 663,,,960 921,
Hichem Omri,AN F12 245,1777,149,Verres; De cristal,Flandre,666,1 332,62 830,,,960 921,
Hichem Omri,AN F12 245,1777,149,Verres; De cristal,Italie,30 749,61 498,62 830,,,960 921,
Hichem Omri,AN F12 245,1777,149,Verres; De lorraine,Allemagne,187 574,187 574,,,,960 921,
Hichem Omri,AN F12 245,1777,149,Verres; De montres,Allemagne,1 638,3 276,,,,960 921,
Hichem Omri,AN F12 245,1777,149,Verres; En tables,Allemagne,21 433,32 009,,,,960 921,
Hichem Omri,AN F12 245,1777,149,Verres; A vitres,Allemagne,31 388,26 732,,,,960 921,
Hichem Omri,AN F12 245,1777,149,Vin; De Barrois,Allemagne,142,28 515,,,,894 333,
Hichem Omri,AN F12 245,1777,149,Vin; Blanc,Flandre,2 050,2 050,,,,894 333,
Hichem Omri,AN F12 245,1777,153,Vin; D'Espagne,Allemagne,740,1 480,250 641,278 578,,894 333,
Hichem Omri,AN F12 245,1777,153,Vin; D'Espagne,Espagne,2 479,247 921,250 641,278 578,,894 333,
Hichem Omri,AN F12 245,1777,153,Vin; D'Espagne,Flandre,707,1 240,250 641,278 578,,894 333,
Hichem Omri,AN F12 245,1777,153,Vin; ??,Angleterre,77,11 550,27 937,278 578,,894 333,
Hichem Omri,AN F12 245,1777,153,Vin; ??,Espagne,109,16 387,27 937,278 578,,894 333,
Hichem Omri,AN F12 245,1777,153,Vin; de liqueur ,Angleterre,1 500,3 100,339 972,,,894 333,
Hichem Omri,AN F12 245,1777,153,Vin; de liqueur ,Espagne,987,307 892,339 972,,,894 333,
Hichem Omri,AN F12 245,1777,153,Vin; de liqueur ,Hollande,576,1 152,339 972,,,894 333,
Hichem Omri,AN F12 245,1777,153,Vin; de liqueur ,Italie,582,1 164,339 972,,,894 333,
Hichem Omri,AN F12 245,1777,153,Vin; de liqueur ,Portugal,92,26 664,339 972,,,894 333,
Hichem Omri,AN F12 245,1777,153,Vin; de Lorraine ,Allemagne,53,5 357,,,,894 333,
Hichem Omri,AN F12 245,1777,153,Vin; de Malvoisie,Espagne,1 234,1 234,,,,894 333,
Hichem Omri,AN F12 245,1777,153,Vin; ordinaire,Espagne,1 141,123 309,,,,894 333,
Hichem Omri,AN F12 245,1777,153,Vin; Portugal,Portugal,47,9 400,,,,894 333,
Fatima Z.,AN F12 245,1777,155,Vin; du rhin,Allemagne,871,13 936,15 933,,,894 333,
Fatima Z.,AN F12 245,1777,155,Vin; du rhin,Flandres,499,1 997,15 933,,,894 333,
Fatima Z.,AN F12 245,1777,155,Vin; rouge,Espagne,680,68 035,78 752,,,894 333,
Fatima Z.,AN F12 245,1777,155,Vin; rouge,Italie,47 835,9 567,78 752,,,894 333,
Fatima Z.,AN F12 245,1777,155,Vin; rouge,Levant,11 500,1 150,78 752,,,894 333,
Fatima Z.,AN F12 245,1777,155,Vin; de savoye,Savoye,67 930,6 793,,,,894 333,
Fatima Z.,AN F12 245,1777,155,Vin; de tokai,Allemagne,3,3 000,4 440,,,894 333,
Fatima Z.,AN F12 245,1777,155,Vin; de tokai,Espagne,240,1 440,4 440,,,894 333,
